actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
269,PT04M05.00S,2022-03-22T01:42:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,28.728646517739815,74.75490196078431,1610612750,48,44,2022-03-22T01:42:05Z,2670000,-124.0,218.0,1,left,A. Edwards 25' 3PT step back (5 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.03,Made,5.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,,
271,PT03M46.00S,2022-03-22T01:42:20.5Z,2,REGULAR,3pt,Jump Shot,[],1628467,95.6143232588699,96.56862745098039,1610612742,48,44,2022-03-22T01:42:23Z,2690000,233.0,-11.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M44.00S,2022-03-22T01:42:22.5Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,48,44,2022-03-22T01:42:23Z,2700000,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,271.0,3.0,3.0,0.0,,,,,,,,
273,PT03M32.00S,2022-03-22T01:42:34.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,5.732588699080158,96.32352941176471,1610612750,48,47,2022-03-22T01:42:39Z,2710000,-232.0,1.0,1,left,M. Beasley 3PT  (3 PTS) (K. Towns 2 AST),"[1627736, 1626157]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.16,Made,3.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,,
275,PT03M32.00S,2022-03-22T01:42:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,48,47,2022-03-22T01:42:39Z,2730000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M32.00S,2022-03-22T01:45:13.0Z,2,REGULAR,substitution,out,[],203939,,,1610612742,48,47,2022-03-22T01:45:36Z,2740000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M32.00S,2022-03-22T01:45:13.0Z,2,REGULAR,substitution,out,[],1626156,,,1610612742,48,47,2022-03-22T01:45:36Z,2750000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M32.00S,2022-03-22T01:45:13.0Z,2,REGULAR,substitution,in,[],203915,,,1610612742,48,47,2022-03-22T01:45:36Z,2760000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M32.00S,2022-03-22T01:45:13.0Z,2,REGULAR,substitution,in,[],1627752,,,1610612742,48,47,2022-03-22T01:45:36Z,2770000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M10.00S,2022-03-22T01:45:59.1Z,2,REGULAR,3pt,Jump Shot,[],203915,66.5735873850197,53.92156862745098,1610612742,48,47,2022-03-22T01:46:04Z,2780000,20.0,262.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
281,PT03M07.00S,2022-03-22T01:46:02.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,48,47,2022-03-22T01:46:04Z,2790000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,280.0,3.0,2.0,1.0,,,,,,,,
282,PT03M04.00S,2022-03-22T01:46:04.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203493,88.64980289093299,95.58823529411765,1610612742,51,47,2022-03-22T01:46:08Z,2800000,228.0,54.0,1,right,R. Bullock 3PT  (9 PTS) (D. Finney-Smith 3 AST),"[203493, 1627827]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.43,Made,9.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,,,,,
284,PT02M46.00S,2022-03-22T01:46:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,5.732588699080158,55.392156862745104,1610612750,51,47,2022-03-22T01:46:33Z,2820000,-27.0,1.0,1,left,MISS P. Beverley cutting Layup,[201976],1610612750.0,MIN,cutting,,,Beverley,P. Beverley,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,,
285,PT02M45.00S,2022-03-22T01:46:23.2Z,2,REGULAR,rebound,offensive,[],201976,,,1610612750,51,47,2022-03-22T01:46:23Z,2830000,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,284.0,2.0,1.0,1.0,,,,,,,,
286,PT02M44.00S,2022-03-22T01:46:28.2Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612750,51,47,2022-03-22T01:46:34Z,2840000,,,0,,L. Doncic shooting personal FOUL (1 PF) (Beverley 2 FT),"[1629029, 201976]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Beverley,201976.0,
288,PT02M44.00S,2022-03-22T01:46:56.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201976,,,1610612750,51,48,2022-03-22T01:47:20Z,2860000,,,0,,P. Beverley Free Throw 1 of 2 (3 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
289,PT02M44.00S,2022-03-22T01:46:56.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201976,,,1610612750,51,48,2022-03-22T01:47:20Z,2870000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M42.00S,2022-03-22T01:46:58.7Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,51,48,2022-03-22T01:47:20Z,2880000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,289.0,3.0,3.0,0.0,,,,,,,,
291,PT02M37.00S,2022-03-22T01:47:26.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612742,51,48,2022-03-22T01:47:33Z,2890000,,,0,,P. Beverley personal FOUL (2 PF) (Doncic 2 FT),"[201976, 1629029]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Doncic,1629029.0,
293,PT02M37.00S,2022-03-22T01:47:52.3Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,52,48,2022-03-22T01:47:52Z,2910000,,,0,,L. Doncic Free Throw 1 of 2 (3 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
294,PT02M37.00S,2022-03-22T01:48:11.5Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,53,48,2022-03-22T01:48:11Z,2920000,,,0,,L. Doncic Free Throw 2 of 2 (4 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
295,PT02M25.00S,2022-03-22T01:48:25.2Z,2,REGULAR,2pt,Jump Shot,[],1627752,13.222733245729303,30.88235294117647,1610612750,53,48,2022-03-22T01:48:29Z,2930000,96.0,72.0,1,left,MISS T. Prince 11' pullup Shot,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
296,PT02M22.00S,2022-03-22T01:48:28.2Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,53,48,2022-03-22T01:48:29Z,2940000,,,0,,R. Bullock REBOUND (Off:0 Def:6),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,295.0,6.0,6.0,0.0,,,,,,,,
297,PT02M12.00S,2022-03-22T01:48:38.3Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,53,48,2022-03-22T01:48:44Z,2950000,,,0,,L. Doncic lost ball TURNOVER (6 TO),"[1629029, 201976]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,6.0,Beverley,201976.0,,,,,,,,,,,,
298,PT02M12.00S,2022-03-22T01:48:38.3Z,2,REGULAR,steal,,[],201976,,,1610612750,53,48,2022-03-22T01:48:40Z,2960000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M06.00S,2022-03-22T01:48:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,8.360709592641262,42.64705882352941,1610612750,53,48,2022-03-22T01:48:48Z,2970000,37.0,26.0,1,left,MISS T. Prince running reverse Layup,[1627752],1610612750.0,MIN,running reverse,,,Prince,T. Prince,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M04.00S,2022-03-22T01:48:46.0Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,53,48,2022-03-22T01:48:48Z,2980000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,
301,PT02M00.00S,2022-03-22T01:48:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627827,92.72339027595268,51.225490196078425,1610612742,55,48,2022-03-22T01:48:56Z,2990000,6.0,16.0,1,right,D. Finney-Smith running Layup (5 PTS) (S. Dinwiddie 1 AST),"[1627827, 203915]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,1.7,Made,5.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,,
303,PT01M42.00S,2022-03-22T01:49:08.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627752,7.6215505913272015,36.573223039215684,1610612750,55,50,2022-03-22T01:49:14Z,3010000,67.0,19.0,1,left,T. Prince 6' turnaround Hook (10 PTS),[1627752],1610612750.0,MIN,turnaround,,,Prince,T. Prince,,,,,6.98,Made,10.0,,,,,,,,,,,,,,,,,,
304,PT01M25.00S,2022-03-22T01:49:24.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,64.47109067017082,49.26470588235294,1610612742,58,50,2022-03-22T01:49:31Z,3020000,-4.0,281.0,1,right,L. Doncic 28' 3PT step back (7 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,28.15,Made,7.0,,,,,,,,,,,,,,,,,,
305,PT01M10.00S,2022-03-22T01:49:40.6Z,2,REGULAR,3pt,Jump Shot,[],1627752,6.915243101182654,4.901960784313726,1610612750,58,53,2022-03-22T01:51:08Z,3030000,225.0,13.0,1,left,T. Prince 3PT  (13 PTS) (K. Towns 3 AST),"[1627752, 1626157]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,22.58,Made,13.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,,
307,PT00M51.70S,2022-03-22T01:50:05.5Z,2,REGULAR,violation,kicked ball,[],1627736,,,1610612742,58,53,2022-03-22T01:50:28Z,3050000,,,0,,M. Beasley kicked ball VIOLATION,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,2882.0,,,,,
308,PT00M51.70S,2022-03-22T01:50:12.8Z,2,REGULAR,substitution,out,[],203493,,,1610612742,58,53,2022-03-22T01:50:22Z,3060000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M51.70S,2022-03-22T01:50:12.8Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,58,53,2022-03-22T01:50:22Z,3070000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M51.70S,2022-03-22T01:50:12.8Z,2,REGULAR,substitution,in,[],203939,,,1610612742,58,53,2022-03-22T01:50:22Z,3080000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M51.70S,2022-03-22T01:50:12.8Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,58,53,2022-03-22T01:50:22Z,3090000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M47.60S,2022-03-22T01:50:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,81.42247043363994,44.6078431372549,1610612742,58,53,2022-03-22T01:51:15Z,3100000,-27.0,122.0,1,right,MISS L. Doncic 12' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,12.5,Missed,,,,,,,,,,,,,,,,,,,
313,PT00M46.80S,2022-03-22T01:50:35.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,58,53,2022-03-22T01:50:35Z,3110000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,
314,PT00M46.80S,2022-03-22T01:50:37.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612750,58,53,2022-03-22T01:50:48Z,3120000,,,0,,L. Doncic loose ball personal FOUL (2 PF) (Beverley 2 FT),"[1629029, 201976]",1610612742.0,DAL,loose ball,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Beverley,201976.0,
316,PT00M46.80S,2022-03-22T01:51:22.7Z,2,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,58,54,2022-03-22T01:51:22Z,3140000,,,0,,P. Beverley Free Throw 1 of 2 (4 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
317,PT00M46.80S,2022-03-22T01:51:47.0Z,2,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,58,54,2022-03-22T01:51:47Z,3150000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M45.10S,2022-03-22T01:51:48.5Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,58,54,2022-03-22T01:51:48Z,3160000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,317.0,4.0,4.0,0.0,,,,,,,,
319,PT00M33.50S,2022-03-22T01:52:00.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,64.07687253613666,41.17647058823529,1610612742,58,54,2022-03-22T01:52:21Z,3170000,-44.0,285.0,1,right,MISS L. Doncic 28' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,28.86,Missed,,,,,,,,,,,,,,,,,,,
320,PT00M30.30S,2022-03-22T01:52:03.4Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,58,54,2022-03-22T01:52:03Z,3180000,,,0,,D. Powell REBOUND (Off:2 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,319.0,5.0,3.0,2.0,,,,,,,,
321,PT00M23.80S,2022-03-22T01:52:10.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,92.32917214191852,48.28431372549019,1610612742,60,54,2022-03-22T01:52:16Z,3190000,-9.0,20.0,1,right,J. Brunson driving Layup (9 PTS) (S. Dinwiddie 2 AST),"[1628973, 203915]",1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,2.14,Made,9.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,,
323,PT00M00.00S,2022-03-22T01:52:36.8Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,60,54,2022-03-22T01:54:13Z,3210000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1629029]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,1.0,Doncic,1629029.0,,,,,,,,,,,,
324,PT00M00.00S,2022-03-22T01:52:36.8Z,2,REGULAR,steal,,[],1629029,,,1610612742,60,54,2022-03-22T01:52:39Z,3220000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-03-22T01:52:40.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612742,60,54,2022-03-22T01:54:54Z,3225000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,End Period - No Basket
325,PT00M00.00S,2022-03-22T01:52:43.9Z,2,REGULAR,period,end,[],0,,,1610612742,60,54,2022-03-22T01:52:43Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-03-22T02:07:16.9Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612742,60,54,2022-03-22T02:07:56Z,3240000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-03-22T02:07:16.9Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612742,60,54,2022-03-22T02:07:56Z,3250000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-03-22T02:07:16.9Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612742,60,54,2022-03-22T02:07:56Z,3260000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-03-22T02:07:16.9Z,3,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,60,54,2022-03-22T02:07:56Z,3270000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-22T02:07:16.9Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612742,60,54,2022-03-22T02:07:56Z,3280000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-22T02:07:16.9Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612742,60,54,2022-03-22T02:07:56Z,3290000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-22T02:07:57.4Z,3,REGULAR,period,start,[],0,,,1610612742,60,54,2022-03-22T02:07:57Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M41.00S,2022-03-22T02:08:15.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,30.962549277266753,65.93137254901961,1610612742,60,54,2022-03-22T02:08:20Z,3310000,-80.0,239.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
335,PT11M36.00S,2022-03-22T02:08:20.4Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,60,54,2022-03-22T02:09:18Z,3320000,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,334.0,4.0,4.0,0.0,,,,,,,,
336,PT11M32.00S,2022-03-22T02:08:24.4Z,3,REGULAR,3pt,Jump Shot,[],201976,76.69185282522996,12.745098039215685,1610612750,60,54,2022-03-22T02:08:30Z,3330000,-186.0,167.0,1,right,MISS P. Beverley 24' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
337,PT11M29.00S,2022-03-22T02:08:27.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,60,54,2022-03-22T02:08:30Z,3340000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,336.0,4.0,3.0,1.0,,,,,,,,
338,PT11M22.00S,2022-03-22T02:08:34.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.670827858081466,50.98039215686274,1610612742,63,54,2022-03-22T02:08:39Z,3350000,-5.0,255.0,1,left,L. Doncic 25' 3PT pullup (10 PTS) (D. Finney-Smith 4 AST),"[1629029, 1627827]",1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.46,Made,10.0,D. Finney-Smith,1627827.0,4.0,,,,,,,,,,,,,,,
340,PT10M58.00S,2022-03-22T02:08:58.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,85.89027595269383,45.83333333333333,1610612750,63,54,2022-03-22T02:09:01Z,3370000,-21.0,80.0,1,right,MISS K. Towns 8' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,8.28,Missed,,,,,,,,,,,,,,,,,,,
341,PT10M56.00S,2022-03-22T02:09:00.3Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,63,54,2022-03-22T02:09:01Z,3380000,,,0,,D. Powell REBOUND (Off:2 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,340.0,6.0,4.0,2.0,,,,,,,,
342,PT10M50.00S,2022-03-22T02:09:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627827,9.017739816031538,45.83333333333333,1610612742,65,54,2022-03-22T02:09:10Z,3390000,21.0,32.0,1,left,D. Finney-Smith running Layup (7 PTS),[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,3.84,Made,7.0,,,,,,,,,,,,,,,,,,
343,PT10M41.00S,2022-03-22T02:09:15.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,70.12155059132719,28.186274509803923,1610612750,65,54,2022-03-22T02:09:20Z,3400000,-109.0,228.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
344,PT10M38.00S,2022-03-22T02:09:18.4Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,65,54,2022-03-22T02:09:20Z,3410000,,,0,,R. Bullock REBOUND (Off:0 Def:7),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,343.0,7.0,7.0,0.0,,,,,,,,
345,PT10M31.00S,2022-03-22T02:09:24.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,30.962549277266753,62.99019607843137,1610612742,65,54,2022-03-22T02:09:29Z,3420000,-65.0,239.0,1,left,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
346,PT10M29.00S,2022-03-22T02:09:26.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,65,54,2022-03-22T02:09:29Z,3430000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,345.0,1.0,1.0,0.0,,,,,,,,
347,PT10M22.00S,2022-03-22T02:09:34.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,70.64717477003943,27.450980392156865,1610612750,65,54,2022-03-22T02:09:41Z,3440000,-113.0,223.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M20.00S,2022-03-22T02:09:36.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,65,54,2022-03-22T02:09:41Z,3450000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,
349,PT10M20.00S,2022-03-22T02:09:42.7Z,3,REGULAR,foul,personal,[],1626157,,,1610612742,65,54,2022-03-22T02:09:48Z,3460000,,,0,,K. Towns loose ball personal FOUL (1 PF),"[1626157, 203939]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Powell,203939.0,
351,PT10M08.00S,2022-03-22T02:10:09.1Z,3,REGULAR,3pt,Jump Shot,[],1627827,9.674770039421814,4.166666666666666,1610612742,65,54,2022-03-22T02:10:15Z,3480000,229.0,38.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
352,PT10M06.00S,2022-03-22T02:10:11.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,65,54,2022-03-22T02:10:15Z,3490000,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,351.0,5.0,5.0,0.0,,,,,,,,
353,PT10M06.00S,2022-03-22T02:10:15.5Z,3,REGULAR,foul,personal,[],1629029,,,1610612750,65,54,2022-03-22T02:10:22Z,3500000,,,0,,L. Doncic personal FOUL (3 PF),"[1629029, 1626157]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,2002.0,3.0,0.0,Towns,1626157.0,
355,PT09M51.00S,2022-03-22T02:10:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.72339027595268,54.65686274509803,1610612750,65,54,2022-03-22T02:10:42Z,3520000,23.0,16.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
356,PT09M49.00S,2022-03-22T02:10:40.4Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,65,54,2022-03-22T02:10:42Z,3530000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,355.0,2.0,1.0,1.0,,,,,,,,
