actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
537,PT08M02.00S,2022-03-24T02:30:53.5Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612745,95,75,2022-03-24T02:31:16Z,5300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M50.00S,2022-03-24T02:31:25.5Z,4,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,95,75,2022-03-24T02:31:30Z,5310000,,,0,,J. Green lost ball out-of-bounds TURNOVER (3 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,,,,,,,1627524.0,3.0,,,,,,,,,,,,,
539,PT07M37.00S,2022-03-24T02:31:51.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203915,13.61695137976347,65.44117647058823,1610612742,95,75,2022-03-24T02:31:55Z,5320000,-77.0,75.0,1,left,MISS S. Dinwiddie 10' driving floating Shot - blocked,"[203915, 1630224]",1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,10.8,Missed,,,,,,,,,,,,,,,,,,Green,1630224.0
540,PT07M37.00S,2022-03-24T02:31:51.2Z,4,REGULAR,block,,[],1630224,,,1610612742,95,75,2022-03-24T02:31:54Z,5330000,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M37.00S,2022-03-24T02:31:51.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,95,75,2022-03-24T02:31:55Z,5340000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,539.0,,,,,,,,,,
546,PT07M37.00S,2022-03-24T02:32:01.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,95,75,2022-03-24T02:32:30Z,5345000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M24.00S,2022-03-24T02:32:12.2Z,4,REGULAR,3pt,Jump Shot,[],1626174,77.08607095926413,89.2156862745098,1610612745,95,75,2022-03-24T02:32:16Z,5350000,196.0,163.0,1,right,MISS C. Wood 25' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
543,PT07M22.00S,2022-03-24T02:32:14.2Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,95,75,2022-03-24T02:32:16Z,5360000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,542.0,5.0,4.0,1.0,,,,,,,
544,PT07M17.00S,2022-03-24T02:32:20.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203493,19.267411300919843,91.91176470588235,1610612742,95,75,2022-03-24T02:33:16Z,5370000,-210.0,129.0,1,left,MISS R. Bullock 24' running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,,
545,PT07M13.00S,2022-03-24T02:32:24.4Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,95,75,2022-03-24T02:32:24Z,5380000,,,0,,J. Tate REBOUND (Off:2 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,544.0,3.0,1.0,2.0,,,,,,,
547,PT07M11.00S,2022-03-24T02:32:33.0Z,4,REGULAR,foul,personal,[],203915,,,1610612745,95,75,2022-03-24T02:32:58Z,5390000,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1626174]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,1627524.0,,,,,,,,1.0,0.0,Wood,1626174.0,,,
549,PT07M04.00S,2022-03-24T02:32:57.3Z,4,REGULAR,2pt,Jump Shot,[],1630224,79.58278580814718,22.54901960784314,1610612745,95,75,2022-03-24T02:33:12Z,5410000,-137.0,139.0,1,right,MISS J. Green 19' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,19.57,Missed,,,,,,,,,,,,,,,,,,,
550,PT07M04.00S,2022-03-24T02:32:57.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,95,75,2022-03-24T02:33:12Z,5420000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,549.0,,,,,,,,,,
551,PT07M04.00S,2022-03-24T02:33:01.8Z,4,REGULAR,foul,personal,[],203493,,,1610612745,95,75,2022-03-24T02:33:05Z,5430000,,,0,,R. Bullock loose ball personal FOUL (1 PF),"[203493, 1626174]",1610612742.0,DAL,loose ball,,,Bullock,R. Bullock,,,,,,,,,,,202027.0,,,,,,,,1.0,0.0,Wood,1626174.0,,,
553,PT07M01.00S,2022-03-24T02:33:27.8Z,4,REGULAR,violation,kicked ball,[],1628467,,,1610612745,95,75,2022-03-24T02:33:34Z,5450000,,,0,,M. Kleber kicked ball VIOLATION,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,202007.0,,,,,,,,,,,,,,
554,PT06M51.00S,2022-03-24T02:33:47.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626174,88.12417871222075,36.76470588235294,1610612745,95,75,2022-03-24T02:33:52Z,5460000,-66.0,59.0,1,right,MISS C. Wood 8' driving floating Shot,[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,8.87,Missed,,,,,,,,,,,,,,,,,,,
556,PT06M48.00S,2022-03-24T02:33:50.8Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,95,75,2022-03-24T02:33:52Z,5480000,,,0,,J. Tate REBOUND (Off:3 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,554.0,4.0,1.0,3.0,,,,,,,
557,PT06M47.00S,2022-03-24T02:33:52.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,90.14454664914587,44.54656862745098,1610612745,95,75,2022-03-24T02:34:00Z,5490000,-27.0,40.0,1,right,MISS J. Tate putback Layup,[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
558,PT06M45.00S,2022-03-24T02:33:54.1Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,95,75,2022-03-24T02:34:00Z,5500000,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,557.0,2.0,2.0,0.0,,,,,,,
559,PT06M41.00S,2022-03-24T02:33:58.5Z,4,REGULAR,3pt,Jump Shot,[],1627827,23.603810775295663,87.00980392156863,1610612742,98,75,2022-03-24T02:34:07Z,5510000,-185.0,169.0,1,left,D. Finney-Smith 25' 3PT  (14 PTS) (F. Ntilikina 3 AST),"[1627827, 1628373]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.08,Made,14.0,F. Ntilikina,1628373.0,3.0,,,,,,,,,,,,,,,
561,PT06M22.00S,2022-03-24T02:34:16.6Z,4,REGULAR,3pt,Jump Shot,[],1629645,69.33311432325887,68.62745098039215,1610612745,98,75,2022-03-24T02:34:22Z,5530000,93.0,236.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
562,PT06M20.00S,2022-03-24T02:34:18.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,98,75,2022-03-24T02:34:22Z,5540000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,561.0,,,,,,,,,,
563,PT06M20.00S,2022-03-24T02:34:23.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,98,75,2022-03-24T02:34:23Z,5550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M08.00S,2022-03-24T02:34:41.8Z,4,REGULAR,3pt,Jump Shot,[],1628467,26.888961892247043,78.43137254901961,1610612742,98,75,2022-03-24T02:34:45Z,5560000,-142.0,200.0,1,left,MISS M. Kleber 24' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
565,PT06M05.00S,2022-03-24T02:34:44.8Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,98,75,2022-03-24T02:34:45Z,5570000,,,0,,C. Wood REBOUND (Off:0 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,564.0,8.0,8.0,0.0,,,,,,,
566,PT05M56.00S,2022-03-24T02:34:53.3Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612745,98,75,2022-03-24T02:34:57Z,5580000,,,0,,J. Green lost ball TURNOVER (4 TO),"[1630224, 1627827]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,4.0,Finney-Smith,1627827.0,,,,,,,,,,,
567,PT05M56.00S,2022-03-24T02:34:53.3Z,4,REGULAR,steal,,[],1627827,,,1610612742,98,75,2022-03-24T02:34:54Z,5590000,,,0,,D. Finney-Smith STEAL (3 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M41.00S,2022-03-24T02:35:08.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,5.469776609724048,4.6568627450980395,1610612742,98,75,2022-03-24T02:35:12Z,5600000,227.0,-1.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
569,PT05M38.00S,2022-03-24T02:35:11.8Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,98,75,2022-03-24T02:35:12Z,5610000,,,0,,C. Wood REBOUND (Off:0 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,568.0,9.0,9.0,0.0,,,,,,,
570,PT05M34.00S,2022-03-24T02:35:18.1Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612745,98,75,2022-03-24T02:35:26Z,5620000,,,0,,M. Kleber shooting personal FOUL (5 PF) (Wood 2 FT),"[1628467, 1626174]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,202007.0,,,,,,,,5.0,0.0,Wood,1626174.0,,,
572,PT05M34.00S,2022-03-24T02:35:52.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626174,,,1610612745,98,76,2022-03-24T02:35:52Z,5640000,,,0,,C. Wood Free Throw 1 of 2 (11 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
573,PT05M34.00S,2022-03-24T02:36:14.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626174,,,1610612745,98,77,2022-03-24T02:36:14Z,5650000,,,0,,C. Wood Free Throw 2 of 2 (12 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
574,PT05M20.00S,2022-03-24T02:36:30.1Z,4,REGULAR,3pt,Jump Shot,[],1628467,30.56833114323259,67.40196078431373,1610612742,98,77,2022-03-24T02:36:35Z,5660000,-87.0,235.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
575,PT05M16.00S,2022-03-24T02:36:34.1Z,4,REGULAR,rebound,offensive,[],1628373,,,1610612742,98,77,2022-03-24T02:36:35Z,5670000,,,0,,F. Ntilikina REBOUND (Off:1 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,574.0,3.0,2.0,1.0,,,,,,,
576,PT05M16.00S,2022-03-24T02:36:34.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628373,4.944152431011826,46.568627450980394,1610612742,100,77,2022-03-24T02:36:41Z,5680000,17.0,-6.0,1,left,F. Ntilikina putback Layup (9 PTS),[1628373],1610612742.0,DAL,putback,,,Ntilikina,F. Ntilikina,,,,,1.82,Made,9.0,,,,,,,,,,,,,,,,,,
577,PT05M04.00S,2022-03-24T02:36:45.9Z,4,REGULAR,3pt,Jump Shot,[],1630224,72.61826544021025,18.38235294117647,1610612745,100,77,2022-03-24T02:36:50Z,5690000,-158.0,205.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
578,PT05M02.00S,2022-03-24T02:36:48.8Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,100,77,2022-03-24T02:36:48Z,5700000,,,0,,J. Tate REBOUND (Off:4 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,577.0,5.0,1.0,4.0,,,,,,,
579,PT04M50.00S,2022-03-24T02:37:00.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,93.64323258869908,46.07843137254902,1610612745,100,77,2022-03-24T02:39:19Z,5710000,-20.0,7.0,1,right,MISS C. Wood Layup,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
580,PT04M48.00S,2022-03-24T02:37:02.7Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,100,77,2022-03-24T02:37:04Z,5720000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,579.0,4.0,4.0,0.0,,,,,,,
581,PT04M37.00S,2022-03-24T02:37:13.4Z,4,REGULAR,turnover,bad pass,[],203915,,,1610612742,100,77,2022-03-24T02:37:17Z,5730000,,,0,,S. Dinwiddie bad pass TURNOVER (3 TO),"[203915, 201569]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,3.0,Gordon,201569.0,,,,,,,,,,,
582,PT04M37.00S,2022-03-24T02:37:13.4Z,4,REGULAR,steal,,[],201569,,,1610612745,100,77,2022-03-24T02:37:15Z,5740000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M36.00S,2022-03-24T02:37:17.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612745,100,77,2022-03-24T02:41:22Z,5750000,,,0,,R. Bullock take personal FOUL (2 PF) (Tate 2 FT),"[203493, 1630256]",1610612742.0,DAL,take,,,Bullock,R. Bullock,,,,,,,,,,,1627524.0,,,,,,,,2.0,0.0,Tate,1630256.0,,,
585,PT04M36.00S,2022-03-24T02:37:55.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630256,,,1610612745,100,78,2022-03-24T02:41:31Z,5770000,,,0,,J. Tate Free Throw 1 of 2 (12 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
586,PT04M36.00S,2022-03-24T02:37:57.3Z,4,REGULAR,substitution,out,[],201569,,,1610612745,100,78,2022-03-24T02:38:17Z,5780000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M36.00S,2022-03-24T02:37:57.3Z,4,REGULAR,substitution,in,[],1630528,,,1610612745,100,78,2022-03-24T02:38:17Z,5790000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M36.00S,2022-03-24T02:37:55.8Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630256,,,1610612745,100,79,2022-03-24T02:41:31Z,5800000,,,0,,J. Tate Free Throw 2 of 2 (13 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
589,PT04M16.00S,2022-03-24T02:38:41.2Z,4,REGULAR,3pt,Jump Shot,[],203915,20.71287779237845,91.91176470588235,1610612742,103,79,2022-03-24T02:38:45Z,5810000,-210.0,142.0,1,left,S. Dinwiddie 25' 3PT  (26 PTS) (F. Ntilikina 4 AST),"[203915, 1628373]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,25.33,Made,26.0,F. Ntilikina,1628373.0,4.0,,,,,,,,,,,,,,,
591,PT04M07.00S,2022-03-24T02:38:49.6Z,4,REGULAR,3pt,Jump Shot,[],1629645,71.82982917214193,78.18627450980392,1610612745,103,79,2022-03-24T02:38:54Z,5830000,141.0,212.0,1,right,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
592,PT04M04.00S,2022-03-24T02:38:52.6Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,103,79,2022-03-24T02:38:54Z,5840000,,,0,,M. Kleber REBOUND (Off:2 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,591.0,9.0,7.0,2.0,,,,,,,
593,PT03M55.00S,2022-03-24T02:39:02.8Z,4,REGULAR,2pt,Jump Shot,[],1628373,25.098554533508544,24.287683823529413,1610612742,103,79,2022-03-24T02:42:59Z,5850000,129.0,183.0,1,left,MISS F. Ntilikina 22' pullup Shot,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,22.4,Missed,,,,,,,,,,,,,,,,,,,
594,PT03M53.00S,2022-03-24T02:39:04.8Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,103,79,2022-03-24T02:39:08Z,5860000,,,0,,C. Wood REBOUND (Off:0 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,593.0,10.0,10.0,0.0,,,,,,,
595,PT03M45.00S,2022-03-24T02:39:12.7Z,4,REGULAR,3pt,Jump Shot,[],1629645,69.99014454664915,31.372549019607842,1610612745,103,82,2022-03-24T02:39:17Z,5870000,-93.0,230.0,1,right,K. Porter Jr. 24' 3PT  (11 PTS) (J. Tate 1 AST),"[1629645, 1630256]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,24.78,Made,11.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,,,,
597,PT03M18.00S,2022-03-24T02:39:41.4Z,4,REGULAR,foul,personal,[],1630256,,,1610612742,103,82,2022-03-24T02:40:51Z,5890000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1627827]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,1627524.0,,,,,,,,3.0,0.0,Finney-Smith,1627827.0,,,
599,PT03M18.00S,2022-03-24T02:40:12.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,103,82,2022-03-24T02:40:12Z,5910000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,103,82,2022-03-24T02:41:47Z,5920000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],203493,,,1610612742,103,82,2022-03-24T02:41:47Z,5930000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],203915,,,1610612742,103,82,2022-03-24T02:41:47Z,5940000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,103,82,2022-03-24T02:41:47Z,5950000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],1630224,,,1610612742,103,82,2022-03-24T02:41:47Z,5960000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],1629645,,,1610612742,103,82,2022-03-24T02:41:47Z,5970000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],1630256,,,1610612742,103,82,2022-03-24T02:41:47Z,5980000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,out,[],1626174,,,1610612742,103,82,2022-03-24T02:41:47Z,5990000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1630589,,,1610612742,103,82,2022-03-24T02:41:47Z,6000000,,,0,,SUB in: M. Wright,[1630589],1610612742.0,DAL,,,,Wright,M. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1628425,,,1610612742,103,82,2022-03-24T02:41:47Z,6010000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,103,82,2022-03-24T02:41:47Z,6020000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1627737,,,1610612742,103,82,2022-03-24T02:41:47Z,6030000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1629726,,,1610612742,103,82,2022-03-24T02:41:47Z,6040000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1630227,,,1610612742,103,82,2022-03-24T02:41:47Z,6050000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1628981,,,1610612742,103,82,2022-03-24T02:41:47Z,6060000,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M18.00S,2022-03-24T02:40:15.1Z,4,REGULAR,substitution,in,[],1630586,,,1610612742,103,82,2022-03-24T02:41:47Z,6070000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M10.00S,2022-03-24T02:41:54.0Z,4,REGULAR,2pt,Jump Shot,[],1628373,17.0335085413929,22.54901960784314,1610612742,105,82,2022-03-24T02:41:57Z,6080000,137.0,108.0,1,left,F. Ntilikina 17' pullup Jump Shot (11 PTS),[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,17.44,Made,11.0,,,,,,,,,,,,,,,,,,
617,PT02M56.00S,2022-03-24T02:42:09.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630528,93.11760840998686,59.80392156862745,1610612745,105,82,2022-03-24T02:42:13Z,6090000,49.0,12.0,1,right,MISS J. Christopher driving bank Hook,[1630528],1610612745.0,HOU,driving bank,,,Christopher,J. Christopher,,,,,5.05,Missed,,,,,,,,,,,,,,,,,,,
618,PT02M54.00S,2022-03-24T02:42:11.0Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,105,82,2022-03-24T02:42:13Z,6100000,,,0,,M. Chriss REBOUND (Off:0 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,617.0,1.0,1.0,0.0,,,,,,,
619,PT02M47.00S,2022-03-24T02:42:17.8Z,4,REGULAR,3pt,Jump Shot,[],1628425,23.99802890932983,87.74509803921569,1610612742,105,82,2022-03-24T02:42:21Z,6110000,-189.0,173.0,1,left,MISS S. Brown 25' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
620,PT02M44.00S,2022-03-24T02:42:20.8Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,105,82,2022-03-24T02:42:21Z,6120000,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,619.0,1.0,1.0,0.0,,,,,,,
621,PT02M33.00S,2022-03-24T02:42:32.0Z,4,REGULAR,turnover,bad pass,[],1628981,,,1610612745,105,82,2022-03-24T02:42:35Z,6130000,,,0,,B. Fernando bad pass TURNOVER (1 TO),"[1628981, 1627737]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,1.0,Chriss,1627737.0,,,,,,,,,,,
622,PT02M33.00S,2022-03-24T02:42:32.0Z,4,REGULAR,steal,,[],1627737,,,1610612742,105,82,2022-03-24T02:42:33Z,6140000,,,0,,M. Chriss STEAL (1 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
