actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
448,PT03M08.00S,2022-01-21T02:11:02.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,72,72,2022-01-21T02:11:02Z,4460000,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,
449,PT02M58.00S,2022-01-21T02:11:16.5Z,3,REGULAR,3pt,Jump Shot,[],1626166,26.62614980289093,20.34313725490196,1610612756,72,72,2022-01-21T02:11:40Z,4470000,148.0,198.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,24.72,Missed,,,,,,,,,,,
450,PT02M53.00S,2022-01-21T02:11:21.5Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,72,72,2022-01-21T02:11:40Z,4480000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,449.0,4.0,4.0,0.0,,,
451,PT02M50.00S,2022-01-21T02:11:27.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,72,72,2022-01-21T02:11:27Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M43.00S,2022-01-21T02:11:45.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,69.07030223390277,30.637254901960787,1610612742,72,72,2022-01-21T02:11:51Z,4500000,-97.0,238.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,,,,25.71,Missed,,,,,,,,,,,
453,PT02M39.00S,2022-01-21T02:11:49.6Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,72,72,2022-01-21T02:11:59Z,4510000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,452.0,1.0,0.0,1.0,,,
454,PT02M37.00S,2022-01-21T02:11:50.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203939,94.40999984741211,50.0,1610612742,74,72,2022-01-21T02:11:50Z,4520000,0.0,0.0,1,right,D. Powell tip DUNK (3 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,,,,,,,,,0.0,Made,3.0,,,,,,,,,,
455,PT02M16.00S,2022-01-21T02:12:11.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,32.933639947437584,63.970588235294116,1610612756,74,72,2022-01-21T02:12:17Z,4530000,-70.0,257.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,26.64,Missed,,,,,,,,,,,
456,PT02M13.00S,2022-01-21T02:12:14.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,74,72,2022-01-21T02:12:17Z,4540000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,455.0,6.0,6.0,0.0,,,
457,PT02M07.00S,2022-01-21T02:12:20.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,76.42904073587385,12.009803921568627,1610612742,74,72,2022-01-21T02:12:29Z,4550000,-190.0,169.0,1,right,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,25.44,Missed,,,,,,,,,,,
458,PT02M04.00S,2022-01-21T02:12:24.7Z,3,REGULAR,rebound,offensive,[],203493,,,1610612742,74,72,2022-01-21T02:12:24Z,4560000,,,0,,R. Bullock REBOUND (Off:1 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,457.0,3.0,2.0,1.0,,,
459,PT02M02.00S,2022-01-21T02:12:25.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,67.49342969776609,48.77450980392157,1610612742,77,72,2022-01-21T02:12:32Z,4570000,-6.0,253.0,1,right,T. Hardaway Jr. 25' 3PT  (8 PTS) (R. Bullock 1 AST),"[203501, 203493]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,25.32,Made,8.0,R. Bullock,203493.0,1.0,,,,,,,
461,PT01M42.00S,2022-01-21T02:12:46.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629661,5.601182654402102,47.30392156862745,1610612756,77,74,2022-01-21T02:12:50Z,4590000,13.0,0.0,1,left,C. Johnson driving DUNK (7 PTS) (D. Booker 4 AST),"[1629661, 1626164]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,,,,,,,,,1.35,Made,7.0,D. Booker,1626164.0,4.0,,,,,,,
463,PT01M28.00S,2022-01-21T02:13:00.0Z,3,REGULAR,3pt,Jump Shot,[],203501,71.04139290407359,78.18627450980392,1610612742,77,74,2022-01-21T02:13:05Z,4610000,141.0,220.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,26.1,Missed,,,,,,,,,,,
464,PT01M24.00S,2022-01-21T02:13:04.0Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,77,74,2022-01-21T02:13:05Z,4620000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,463.0,7.0,6.0,1.0,,,
465,PT01M22.00S,2022-01-21T02:13:05.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,75.64060446780552,12.5,1610612742,77,74,2022-01-21T02:13:09Z,4630000,-188.0,176.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,25.75,Missed,,,,,,,,,,,
466,PT01M20.00S,2022-01-21T02:13:07.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,77,74,2022-01-21T02:13:09Z,4640000,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,465.0,5.0,5.0,0.0,,,
467,PT01M10.00S,2022-01-21T02:13:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.783837056504599,45.34313725490196,1610612756,77,74,2022-01-21T02:13:33Z,4650000,23.0,11.0,1,left,MISS C. Payne driving reverse Layup,[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,,,,,,,,,2.59,Missed,,,,,,,,,,,
468,PT01M09.00S,2022-01-21T02:13:19.0Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,77,74,2022-01-21T02:13:33Z,4660000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,467.0,2.0,1.0,1.0,,,
469,PT01M02.00S,2022-01-21T02:13:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.11760840998686,53.18627450980392,1610612742,77,74,2022-01-21T02:14:05Z,4670000,16.0,12.0,1,right,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,,,,2.0,Missed,,,,,,,,,,,
470,PT01M00.00S,2022-01-21T02:13:32.0Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,77,74,2022-01-21T02:14:05Z,4680000,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,469.0,3.0,1.0,2.0,,,
471,PT00M59.30S,2022-01-21T02:13:33.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,93.9060446780552,50.73529411764706,1610612742,79,74,2022-01-21T02:13:45Z,4690000,4.0,5.0,1,right,D. Powell putback Layup (5 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,,,,,,,,,0.61,Made,5.0,,,,,,,,,,
472,PT00M59.30S,2022-01-21T02:13:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626166,,,1610612742,79,74,2022-01-21T02:14:09Z,4700000,,,0,,C. Payne shooting personal FOUL (1 PF) (Powell 1 FT),"[1626166, 203939]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,2530.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,,
474,PT00M59.30S,2022-01-21T02:13:51.5Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,79,74,2022-01-21T02:14:05Z,4720000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M59.30S,2022-01-21T02:13:51.5Z,3,REGULAR,substitution,out,[],1629029,,,1610612742,79,74,2022-01-21T02:14:05Z,4730000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M59.30S,2022-01-21T02:13:51.5Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,79,74,2022-01-21T02:14:05Z,4740000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M59.30S,2022-01-21T02:13:51.5Z,3,REGULAR,substitution,in,[],1628973,,,1610612742,79,74,2022-01-21T02:14:05Z,4750000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M59.30S,2022-01-21T02:14:16.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203939,,,1610612742,80,74,2022-01-21T02:14:16Z,4760000,,,0,,D. Powell Free Throw 1 of 1 (6 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,
479,PT00M43.30S,2022-01-21T02:14:35.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,19.267411300919843,48.77450980392157,1610612756,80,74,2022-01-21T02:14:49Z,4770000,6.0,129.0,1,left,MISS D. Booker 12' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,,,,,,,,,12.87,Missed,,,,,,,,,,,
480,PT00M40.40S,2022-01-21T02:14:38.6Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,80,74,2022-01-21T02:14:49Z,4780000,,,0,,R. Bullock REBOUND (Off:1 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,479.0,4.0,3.0,1.0,,,
481,PT00M31.30S,2022-01-21T02:14:47.6Z,3,REGULAR,2pt,Jump Shot,[],203501,75.64060446780552,40.68627450980392,1610612742,80,74,2022-01-21T02:14:52Z,4790000,-47.0,176.0,1,right,MISS T. Hardaway Jr. 18' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,18.25,Missed,,,,,,,,,,,
482,PT00M31.30S,2022-01-21T02:14:47.6Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,80,74,2022-01-21T02:14:52Z,4800000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,481.0,3.0,3.0,0.0,,,
483,PT00M08.10S,2022-01-21T02:15:12.4Z,3,REGULAR,turnover,traveling,[],202687,,,1610612756,80,74,2022-01-21T02:15:19Z,4810000,,,0,,B. Biyombo traveling TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,1.0,,,2530.0,,,,,,,,,,,,,,,,,
484,PT00M08.10S,2022-01-21T02:15:17.9Z,3,REGULAR,substitution,out,[],203939,,,1610612742,80,74,2022-01-21T02:15:20Z,4820000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M08.10S,2022-01-21T02:15:17.9Z,3,REGULAR,substitution,in,[],204001,,,1610612742,80,74,2022-01-21T02:15:20Z,4830000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M08.10S,2022-01-21T02:15:17.9Z,3,REGULAR,substitution,out,[],202687,,,1610612742,80,74,2022-01-21T02:15:36Z,4840000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M08.10S,2022-01-21T02:15:17.9Z,3,REGULAR,substitution,in,[],203109,,,1610612742,80,74,2022-01-21T02:15:36Z,4850000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M01.20S,2022-01-21T02:15:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,91.93495400788436,45.83333333333333,1610612742,82,74,2022-01-21T02:15:50Z,4860000,-21.0,23.0,1,right,J. Brunson driving finger roll Layup (13 PTS),[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,,,,,,,,,3.12,Made,13.0,,,,,,,,,,
489,PT00M00.00S,2022-01-21T02:15:53.3Z,3,REGULAR,period,end,[],0,,,1610612756,82,74,2022-01-21T02:15:53Z,4870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,out,['startperiod'],203501,,,1610612756,82,74,2022-01-21T02:19:17Z,4880000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,82,74,2022-01-21T02:19:17Z,4890000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,out,['startperiod'],1629013,,,1610612756,82,74,2022-01-21T02:19:17Z,4900000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,out,['startperiod'],203109,,,1610612756,82,74,2022-01-21T02:19:17Z,4910000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,in,['startperiod'],1628467,,,1610612756,82,74,2022-01-21T02:19:17Z,4920000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,in,['startperiod'],202687,,,1610612756,82,74,2022-01-21T02:19:17Z,4930000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,82,74,2022-01-21T02:19:17Z,4940000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-01-21T02:16:00.0Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,82,74,2022-01-21T02:19:17Z,4950000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-21T02:19:30.8Z,4,REGULAR,period,start,[],0,,,1610612742,82,74,2022-01-21T02:19:30Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M42.00S,2022-01-21T02:19:48.5Z,4,REGULAR,2pt,Jump Shot,[],204001,89.43823915900131,75.24509803921569,1610612742,82,74,2022-01-21T02:19:54Z,4970000,126.0,47.0,1,right,MISS K. Porzingis 13' Jump Shot,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,13.46,Missed,,,,,,,,,,,
500,PT11M39.00S,2022-01-21T02:19:51.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,82,74,2022-01-21T02:19:54Z,4980000,,,0,,C. Johnson REBOUND (Off:0 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,499.0,6.0,6.0,0.0,,,
501,PT11M33.00S,2022-01-21T02:19:56.8Z,4,REGULAR,3pt,Jump Shot,[],101108,23.99802890932983,88.23529411764706,1610612756,82,77,2022-01-21T02:20:01Z,4990000,-191.0,173.0,1,left,C. Paul 25' 3PT  (13 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,25.79,Made,13.0,,,,,,,,,,
502,PT11M06.00S,2022-01-21T02:20:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.12417871222075,37.254901960784316,1610612742,84,77,2022-01-21T02:20:33Z,5000000,-64.0,59.0,1,right,J. Brunson 8' driving floating bank Jump Shot (15 PTS),[1628973],1610612742.0,DAL,driving floating bank,,,Brunson,J. Brunson,,,,,,,,,,,,,8.69,Made,15.0,,,,,,,,,,
503,PT10M59.00S,2022-01-21T02:20:31.0Z,4,REGULAR,2pt,Jump Shot,[],1628969,11.777266754270697,24.754901960784316,1610612756,84,77,2022-01-21T02:20:36Z,5010000,126.0,58.0,1,left,MISS M. Bridges 13' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,,,,,,13.9,Missed,,,,,,,,,,,
504,PT10M59.00S,2022-01-21T02:20:31.0Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,84,77,2022-01-21T02:20:36Z,5020000,,,0,,R. Bullock REBOUND (Off:1 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,503.0,5.0,4.0,1.0,,,
505,PT10M43.00S,2022-01-21T02:20:46.9Z,4,REGULAR,2pt,Jump Shot,[],1628973,85.3646517739816,77.20588235294117,1610612742,86,77,2022-01-21T02:20:51Z,5030000,136.0,85.0,1,right,J. Brunson 16' turnaround fadeaway Jump Shot (17 PTS),[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,,,,,,,,,16.04,Made,17.0,,,,,,,,,,
506,PT10M20.00S,2022-01-21T02:21:12.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,86,77,2022-01-21T02:21:12Z,5040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M17.00S,2022-01-21T02:21:27.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,10.988830486202366,96.81372549019608,1610612756,86,77,2022-01-21T02:21:35Z,5050000,-234.0,51.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,23.95,Missed,,,,,,,,,,,
508,PT10M15.00S,2022-01-21T02:21:29.7Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,86,77,2022-01-21T02:21:35Z,5060000,,,0,,K. Porzingis REBOUND (Off:1 Def:9),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,507.0,10.0,9.0,1.0,,,
509,PT09M53.00S,2022-01-21T02:21:52.7Z,4,REGULAR,turnover,lost ball,[],1628973,,,1610612742,86,77,2022-01-21T02:21:56Z,5070000,,,0,,J. Brunson lost ball TURNOVER (4 TO),"[1628973, 1629661]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,4.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,,
510,PT09M53.00S,2022-01-21T02:21:52.7Z,4,REGULAR,steal,,[],1629661,,,1610612756,86,77,2022-01-21T02:21:54Z,5080000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M48.00S,2022-01-21T02:21:57.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,30.831143232588698,65.68627450980392,1610612756,86,77,2022-01-21T02:22:04Z,5090000,-78.0,237.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,24.99,Missed,,,,,,,,,,,
512,PT09M43.00S,2022-01-21T02:22:02.8Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,86,77,2022-01-21T02:22:04Z,5100000,,,0,,R. Bullock REBOUND (Off:1 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,511.0,6.0,5.0,1.0,,,
513,PT09M35.00S,2022-01-21T02:22:10.0Z,4,REGULAR,3pt,Jump Shot,[],204001,68.28186596583443,26.47058823529412,1610612742,86,77,2022-01-21T02:22:14Z,5110000,-118.0,246.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,27.24,Missed,,,,,,,,,,,
514,PT09M32.00S,2022-01-21T02:22:13.0Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,86,77,2022-01-21T02:22:14Z,5120000,,,0,,C. Johnson REBOUND (Off:0 Def:7),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,513.0,7.0,7.0,0.0,,,
515,PT09M12.00S,2022-01-21T02:22:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.966491458607096,62.5,1610612756,86,79,2022-01-21T02:23:12Z,5130000,-62.0,22.0,1,left,C. Payne 6' driving Layup (8 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,,,,,,,,,6.64,Made,8.0,,,,,,,,,,
516,PT09M12.00S,2022-01-21T02:22:51.0Z,4,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612756,86,79,2022-01-21T02:22:56Z,5140000,,,0,,J. Green shooting personal FOUL (1 PF) (Payne 1 FT),"[1630182, 1626166]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,203593.0,1.0,0.0,Payne,1626166.0,,,,,,,,,,,,,
518,PT09M12.00S,2022-01-21T02:22:58.9Z,4,REGULAR,foul,technical,['1freethrow'],1626166,,,1610612756,86,79,2022-01-21T02:25:00Z,5160000,,,0,,C. Payne technical FOUL (1 Tech),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,2530.0,1.0,1.0,,,,,,,,,,,,,,,
519,PT09M12.00S,2022-01-21T02:23:39.1Z,4,REGULAR,freethrow,1 of 1,[],204001,,,1610612756,87,79,2022-01-21T02:25:00Z,5170000,,,0,,K. Porzingis technical Free Throw 1 of 1 (16 PTS),[204001],1610612742.0,DAL,technical,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,
520,PT09M12.00S,2022-01-21T02:23:43.5Z,4,REGULAR,substitution,out,[],1630182,,,1610612756,87,79,2022-01-21T02:25:00Z,5180000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M12.00S,2022-01-21T02:23:43.5Z,4,REGULAR,substitution,in,[],203501,,,1610612756,87,79,2022-01-21T02:25:00Z,5190000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M12.00S,2022-01-21T02:24:21.6Z,4,REGULAR,freethrow,1 of 1,[],1626166,,,1610612756,87,80,2022-01-21T02:24:21Z,5200000,,,0,,C. Payne Free Throw 1 of 1 (9 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,
523,PT08M59.00S,2022-01-21T02:24:36.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.56964520367937,44.11764705882353,1610612742,89,80,2022-01-21T02:24:41Z,5210000,-29.0,46.0,1,right,J. Brunson running pullup Jump Shot (19 PTS),[1628973],1610612742.0,DAL,running pullup,,,Brunson,J. Brunson,,,,,,,,,,,,,5.42,Made,19.0,,,,,,,,,,
524,PT08M51.00S,2022-01-21T02:24:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,8.229303547963205,42.40196078431372,1610612756,89,82,2022-01-21T02:24:48Z,5220000,38.0,25.0,1,left,C. Paul driving Layup (15 PTS),[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,,,,,,,,,4.54,Made,15.0,,,,,,,,,,
525,PT08M37.00S,2022-01-21T02:24:59.0Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612742,89,82,2022-01-21T02:25:04Z,5230000,,,0,,J. Brunson bad pass TURNOVER (5 TO),"[1628973, 1628969]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,5.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,,
526,PT08M37.00S,2022-01-21T02:24:59.0Z,4,REGULAR,steal,,[],1628969,,,1610612756,89,82,2022-01-21T02:25:00Z,5240000,,,0,,M. Bridges STEAL (3 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M33.00S,2022-01-21T02:25:03.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626166,22.996057818659658,91.19944852941177,1610612756,89,85,2022-01-21T02:25:36Z,5250000,-206.0,164.0,1,left,C. Payne 26' 3PT  (12 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,26.31,Made,12.0,,,,,,,,,,
528,PT08M28.00S,2022-01-21T02:25:11.6Z,4,REGULAR,stoppage,other,[],0,,,1610612742,89,85,2022-01-21T02:25:19Z,5260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
