actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
267,PT04M22.00S,2022-01-24T01:22:41.9Z,2,REGULAR,foul,personal,[],1628467,,,1610612763,39,25,2022-01-24T01:22:45Z,2620000,,,0,,M. Kleber personal FOUL (2 PF),"[1628467, 203500]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1193.0,,2.0,0.0,Adams,203500.0,,,,,
269,PT04M12.00S,2022-01-24T01:23:07.5Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612763,39,25,2022-01-24T01:23:16Z,2640000,,,0,,M. Kleber shooting personal FOUL (3 PF) (Adams 2 FT),"[1628467, 203500]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1146.0,,3.0,0.0,Adams,203500.0,,,,,
271,PT04M12.00S,2022-01-24T01:23:40.9Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,39,26,2022-01-24T01:24:15Z,2660000,,,0,,S. Adams Free Throw 1 of 2 (1 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
272,PT04M12.00S,2022-01-24T01:23:42.4Z,2,REGULAR,substitution,out,[],1628467,,,1610612763,39,26,2022-01-24T01:23:48Z,2670000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M12.00S,2022-01-24T01:23:42.4Z,2,REGULAR,substitution,in,[],203501,,,1610612763,39,26,2022-01-24T01:23:48Z,2680000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M12.00S,2022-01-24T01:23:40.9Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,39,26,2022-01-24T01:24:15Z,2690000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
275,PT04M10.00S,2022-01-24T01:23:42.9Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,39,26,2022-01-24T01:24:15Z,2700000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
277,PT03M55.00S,2022-01-24T01:24:23.6Z,2,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612742,39,26,2022-01-24T01:24:34Z,2710000,,,0,,J. Konchar shooting personal FOUL (2 PF) (Brunson 2 FT),"[1629723, 1628973]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,,,,,1193.0,,2.0,0.0,Brunson,1628973.0,,,,,
279,PT03M55.00S,2022-01-24T01:24:58.0Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,40,26,2022-01-24T01:24:58Z,2730000,,,0,,J. Brunson Free Throw 1 of 2 (3 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
280,PT03M55.00S,2022-01-24T01:25:20.3Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,41,26,2022-01-24T01:25:20Z,2740000,,,0,,J. Brunson Free Throw 2 of 2 (4 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
281,PT03M43.00S,2022-01-24T01:25:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,82.21090670170827,42.64705882352941,1610612763,41,28,2022-01-24T01:25:43Z,2750000,-37.0,115.0,1,right,J. Morant 12' driving floating Jump Shot (13 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,12.05,Made,,,,,13.0,,,,,,,,,,,,,,
282,PT03M25.00S,2022-01-24T01:25:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.988830486202366,62.99019607843137,1610612742,41,28,2022-01-24T01:26:12Z,2760000,-65.0,51.0,1,left,MISS J. Brunson 8' step back Shot,[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,8.25,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M22.00S,2022-01-24T01:25:55.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,41,28,2022-01-24T01:26:12Z,2770000,,,0,,S. Adams REBOUND (Off:0 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,282.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
284,PT03M11.00S,2022-01-24T01:26:07.3Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,41,28,2022-01-24T01:27:12Z,2780000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 203493]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,2.0,,,,,,,Bullock,203493.0,
285,PT03M11.00S,2022-01-24T01:26:07.3Z,2,REGULAR,steal,,[],203493,,,1610612742,41,28,2022-01-24T01:33:45Z,2790000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M08.00S,2022-01-24T01:26:12.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612742,41,28,2022-01-24T01:26:23Z,2800000,,,0,,J. Morant shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[1629630, 1627827]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Finney-Smith,1627827.0,,,,,
288,PT03M08.00S,2022-01-24T01:26:42.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627827,,,1610612742,41,28,2022-01-24T01:26:42Z,2820000,,,0,,MISS D. Finney-Smith Free Throw 1 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
289,PT03M08.00S,2022-01-24T01:26:42.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,41,28,2022-01-24T01:26:42Z,2830000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,
290,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,out,[],203939,,,1610612742,41,28,2022-01-24T01:27:00Z,2840000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,out,[],203493,,,1610612742,41,28,2022-01-24T01:27:00Z,2850000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,out,[],1630583,,,1610612742,41,28,2022-01-24T01:27:00Z,2860000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,out,[],1629723,,,1610612742,41,28,2022-01-24T01:27:00Z,2870000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,41,28,2022-01-24T01:27:00Z,2880000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,in,[],204001,,,1610612742,41,28,2022-01-24T01:27:00Z,2890000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612742,41,28,2022-01-24T01:27:00Z,2900000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M08.00S,2022-01-24T01:26:43.1Z,2,REGULAR,substitution,in,[],1629001,,,1610612742,41,28,2022-01-24T01:27:00Z,2910000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M08.00S,2022-01-24T01:27:07.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627827,,,1610612742,42,28,2022-01-24T01:27:07Z,2920000,,,0,,D. Finney-Smith Free Throw 2 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
299,PT02M56.00S,2022-01-24T01:27:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,82.86793692509855,49.26470588235294,1610612763,42,28,2022-01-24T01:27:29Z,2930000,-4.0,109.0,1,right,MISS J. Morant 10' driving floating Shot - blocked,"[1629630, 204001]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,10.86,Missed,,,,,,,,,,,,,,,Porzingis,204001.0,,,
300,PT02M56.00S,2022-01-24T01:27:22.8Z,2,REGULAR,block,,[],204001,,,1610612763,42,28,2022-01-24T01:27:25Z,2940000,,,0,,K. Porzingis BLOCK (4 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M52.00S,2022-01-24T01:27:26.8Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,42,28,2022-01-24T01:27:29Z,2950000,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,299.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
302,PT02M47.00S,2022-01-24T01:27:30.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,3.892904073587385,95.34313725490196,1610612742,42,28,2022-01-24T01:27:42Z,2960000,-227.0,-16.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,,
303,PT02M43.00S,2022-01-24T01:27:35.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,42,28,2022-01-24T01:27:35Z,2970000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,302.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
304,PT02M35.00S,2022-01-24T01:27:43.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,4.812746386333772,94.85294117647058,1610612742,42,28,2022-01-24T01:28:02Z,2980000,-224.0,-7.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,,
305,PT02M29.00S,2022-01-24T01:27:49.2Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,42,28,2022-01-24T01:28:02Z,2990000,,,0,,S. Adams REBOUND (Off:0 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,304.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
306,PT02M26.00S,2022-01-24T01:27:51.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630533,87.59855453350855,75.0,1610612763,42,30,2022-01-24T01:27:57Z,3000000,125.0,64.0,1,right,Z. Williams 14' pullup Jump Shot (5 PTS) (S. Adams 1 AST),"[1630533, 203500]",1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,14.05,Made,,,,,5.0,S. Adams,203500.0,1.0,,,,,,,,,,,
308,PT02M11.00S,2022-01-24T01:28:06.4Z,2,REGULAR,3pt,Jump Shot,[],1629029,18.610381077529567,93.13725490196079,1610612742,42,30,2022-01-24T01:28:15Z,3020000,-216.0,122.0,1,left,MISS L. Doncic 24' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
309,PT02M09.00S,2022-01-24T01:28:08.4Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,42,30,2022-01-24T01:28:15Z,3030000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,308.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
310,PT02M07.00S,2022-01-24T01:28:11.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204001,31.61957950065703,49.26470588235294,1610612742,42,30,2022-01-24T01:28:20Z,3040000,4.0,245.0,1,left,MISS K. Porzingis 24' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
311,PT02M03.00S,2022-01-24T01:28:15.1Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,42,30,2022-01-24T01:28:20Z,3050000,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,310.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
312,PT01M59.00S,2022-01-24T01:28:18.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,92.32917214191852,55.14705882352941,1610612763,42,30,2022-01-24T01:28:28Z,3060000,26.0,20.0,1,right,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,,
313,PT01M59.00S,2022-01-24T01:28:18.9Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612763,42,30,2022-01-24T01:28:28Z,3070000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,312.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
314,PT01M57.00S,2022-01-24T01:28:21.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,94.40999984741211,50.0,1610612763,42,30,2022-01-24T01:28:21Z,3080000,0.0,0.0,1,right,MISS D. Melton tip Layup,[1629001],1610612763.0,MEM,tip,,,Melton,D. Melton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
315,PT01M56.00S,2022-01-24T01:28:22.0Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612763,42,30,2022-01-24T01:28:22Z,3090000,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,314.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
316,PT01M56.00S,2022-01-24T01:28:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,90.88370565045992,50.245098039215684,1610612763,42,30,2022-01-24T01:28:30Z,3100000,1.0,33.0,1,right,MISS Z. Williams tip Layup - blocked,"[1630533, 204001]",1610612763.0,MEM,tip,,,Williams,Z. Williams,,,,,3.32,Missed,,,,,,,,,,,,,,,Porzingis,204001.0,,,
322,PT01M56.00S,2022-01-24T01:28:22.6Z,2,REGULAR,block,,[],204001,,,1610612763,42,30,2022-01-24T01:28:43Z,3105000,,,0,,K. Porzingis BLOCK (5 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M53.00S,2022-01-24T01:28:25.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,42,30,2022-01-24T01:32:01Z,3110000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,316.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
318,PT01M50.00S,2022-01-24T01:28:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.389618922470433,47.794117647058826,1610612742,44,30,2022-01-24T01:28:39Z,3120000,11.0,8.0,1,left,D. Finney-Smith running Layup (9 PTS) (L. Doncic 4 AST),"[1627827, 1629029]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,1.34,Made,,,,,9.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,
320,PT01M50.00S,2022-01-24T01:28:34.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,44,30,2022-01-24T01:28:34Z,3140000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M50.00S,2022-01-24T01:29:22.3Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,44,30,2022-01-24T01:31:25Z,3150000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M50.00S,2022-01-24T01:29:22.3Z,2,REGULAR,substitution,in,[],1629681,,,1610612763,44,30,2022-01-24T01:31:25Z,3160000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M34.00S,2022-01-24T01:31:49.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612763,44,30,2022-01-24T01:32:00Z,3170000,,,0,,K. Porzingis personal FOUL (2 PF) (Adams 2 FT),"[204001, 203500]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,202053.0,,2.0,0.0,Adams,203500.0,,,,,
327,PT01M34.00S,2022-01-24T01:32:17.9Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,44,31,2022-01-24T01:32:17Z,3190000,,,0,,S. Adams Free Throw 1 of 2 (2 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
328,PT01M34.00S,2022-01-24T01:32:34.0Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,44,32,2022-01-24T01:32:34Z,3200000,,,0,,S. Adams Free Throw 2 of 2 (3 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
329,PT01M19.00S,2022-01-24T01:32:53.2Z,2,REGULAR,turnover,out-of-bounds,[],203501,,,1610612742,44,32,2022-01-24T01:36:05Z,3210000,,,0,,T. Hardaway Jr. lost ball out-of-bounds TURNOVER (2 TO),[203501],1610612742.0,DAL,lost ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1193.0,2.0,,,,,,,,,
330,PT01M07.00S,2022-01-24T01:33:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,93.24901445466492,52.69607843137255,1610612763,44,34,2022-01-24T01:33:20Z,3220000,13.0,11.0,1,right,J. Morant driving Layup (15 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.74,Made,,,,,15.0,,,,,,,,,,,,,,
331,PT00M55.10S,2022-01-24T01:33:25.4Z,2,REGULAR,3pt,Jump Shot,[],203501,29.77989487516426,15.196078431372548,1610612742,47,34,2022-01-24T01:33:29Z,3230000,174.0,227.0,1,left,T. Hardaway Jr. 28' 3PT  (5 PTS) (L. Doncic 5 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,28.63,Made,,,,,5.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,
333,PT00M48.10S,2022-01-24T01:33:35.5Z,2,REGULAR,3pt,Jump Shot,[],1628991,92.9862023653088,97.05882352941177,1610612763,47,34,2022-01-24T01:33:40Z,3250000,235.0,13.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M44.90S,2022-01-24T01:33:38.7Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,47,34,2022-01-24T01:33:40Z,3260000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,333.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
335,PT00M31.80S,2022-01-24T01:33:52.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612742,47,34,2022-01-24T01:34:03Z,3270000,,,0,,S. Adams shooting personal FOUL (1 PF) (Doncic 2 FT),"[203500, 1629029]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Doncic,1629029.0,,,,,
337,PT00M31.80S,2022-01-24T01:34:23.5Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,47,34,2022-01-24T01:34:23Z,3290000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M31.80S,2022-01-24T01:34:23.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,47,34,2022-01-24T01:34:23Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,,,
339,PT00M31.80S,2022-01-24T01:34:45.1Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,48,34,2022-01-24T01:34:45Z,3310000,,,0,,L. Doncic Free Throw 2 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
340,PT00M14.40S,2022-01-24T01:35:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.93495400788436,49.01960784313725,1610612763,48,34,2022-01-24T01:35:16Z,3320000,-5.0,23.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,2.38,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M12.70S,2022-01-24T01:35:11.1Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,48,34,2022-01-24T01:35:11Z,3330000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,340.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
342,PT00M01.60S,2022-01-24T01:35:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,19.66162943495401,93.38235294117648,1610612742,48,34,2022-01-24T01:35:27Z,3340000,-217.0,132.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
343,PT00M01.60S,2022-01-24T01:35:22.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,48,34,2022-01-24T01:35:27Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2022-01-24T01:35:32.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,48,34,2022-01-24T01:35:32Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M00.00S,2022-01-24T01:35:33.6Z,2,REGULAR,period,end,[],0,,,1610612742,48,34,2022-01-24T01:35:33Z,3370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-24T01:50:32.0Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612742,48,34,2022-01-24T01:50:58Z,3380000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-01-24T01:50:32.0Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612742,48,34,2022-01-24T01:50:58Z,3390000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-01-24T01:50:32.0Z,3,REGULAR,substitution,out,['startperiod'],1629681,,,1610612742,48,34,2022-01-24T01:50:58Z,3400000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-01-24T01:50:32.0Z,3,REGULAR,substitution,in,['startperiod'],1628467,,,1610612742,48,34,2022-01-24T01:50:58Z,3410000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-01-24T01:50:32.0Z,3,REGULAR,substitution,in,['startperiod'],1629723,,,1610612742,48,34,2022-01-24T01:50:58Z,3420000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-01-24T01:50:32.0Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612742,48,34,2022-01-24T01:50:58Z,3430000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-01-24T01:50:59.9Z,3,REGULAR,period,start,[],0,,,1610612742,48,34,2022-01-24T01:50:59Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M45.00S,2022-01-24T01:51:21.3Z,3,REGULAR,foul,offensive,[],1628467,,,1610612742,48,34,2022-01-24T01:53:58Z,3470000,,,0,,M. Kleber offensive FOUL (4 PF),"[1628467, 1628991]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1193.0,,4.0,0.0,Jackson Jr.,1628991.0,,,,,
360,PT11M45.00S,2022-01-24T01:51:21.3Z,3,REGULAR,turnover,offensive foul,[],1628467,,,1610612742,48,34,2022-01-24T01:51:21Z,3485000,,,0,,M. Kleber offensive foul TURNOVER (2 TO),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1193.0,2.0,,,,,,,,,
