actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
554,PT08M22.00S,2022-01-04T03:31:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612743,76,70,2022-01-04T03:31:19Z,5440000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Barton 2 FT),"[1628467, 203115]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,2530.0,2.0,0.0,Barton,203115.0,,,,,,,,,,
556,PT08M22.00S,2022-01-04T03:31:40.3Z,4,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,76,71,2022-01-04T03:31:40Z,5460000,,,0,,W. Barton Free Throw 1 of 2 (9 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
557,PT08M22.00S,2022-01-04T03:31:40.9Z,4,REGULAR,substitution,out,[],203501,,,1610612743,76,71,2022-01-04T03:32:00Z,5470000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M22.00S,2022-01-04T03:31:40.9Z,4,REGULAR,substitution,out,[],1629029,,,1610612743,76,71,2022-01-04T03:32:00Z,5480000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M22.00S,2022-01-04T03:31:40.9Z,4,REGULAR,substitution,out,[],203210,,,1610612743,76,71,2022-01-04T03:32:00Z,5490000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M22.00S,2022-01-04T03:31:40.9Z,4,REGULAR,substitution,in,[],1627827,,,1610612743,76,71,2022-01-04T03:32:00Z,5500000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M22.00S,2022-01-04T03:31:40.9Z,4,REGULAR,substitution,in,[],1628973,,,1610612743,76,71,2022-01-04T03:32:00Z,5510000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M22.00S,2022-01-04T03:31:40.9Z,4,REGULAR,substitution,in,[],203999,,,1610612743,76,71,2022-01-04T03:32:00Z,5520000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M22.00S,2022-01-04T03:32:02.6Z,4,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,76,72,2022-01-04T03:32:02Z,5530000,,,0,,W. Barton Free Throw 2 of 2 (10 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
564,PT08M02.00S,2022-01-04T03:32:24.9Z,4,REGULAR,3pt,Jump Shot,[],203939,6.915243101182654,4.411764705882353,1610612742,79,72,2022-01-04T03:32:30Z,5540000,228.0,13.0,1,left,D. Powell 3PT  (11 PTS) (M. Kleber 1 AST),"[203939, 1628467]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,22.82,Made,,,,,,,,,,,11.0,M. Kleber,1628467.0,1.0,,,,,
566,PT07M37.00S,2022-01-04T03:32:48.5Z,4,REGULAR,3pt,Jump Shot,[],203932,86.94152431011827,5.88235294117647,1610612743,79,72,2022-01-04T03:33:13Z,5560000,-221.0,70.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
567,PT07M35.00S,2022-01-04T03:32:50.5Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,79,72,2022-01-04T03:33:13Z,5570000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,566.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
568,PT07M25.00S,2022-01-04T03:33:01.0Z,4,REGULAR,turnover,bad pass,[],1630182,,,1610612742,79,72,2022-01-04T03:33:23Z,5580000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 203999]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,1.0,,,,,,,Jokic,203999.0,
569,PT07M25.00S,2022-01-04T03:33:01.0Z,4,REGULAR,steal,,[],203999,,,1610612743,79,72,2022-01-04T03:33:02Z,5590000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M25.00S,2022-01-04T03:33:03.9Z,4,REGULAR,foul,offensive,[],1630538,,,1610612743,79,72,2022-01-04T03:33:31Z,5600000,,,0,,B. Hyland offensive FOUL (4 PF),"[1630538, 203939]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,1629175.0,4.0,0.0,Powell,203939.0,,,,,,,,,,
572,PT07M25.00S,2022-01-04T03:33:03.9Z,4,REGULAR,turnover,offensive foul,[],1630538,,,1610612743,79,72,2022-01-04T03:33:03Z,5620000,,,0,,B. Hyland offensive foul TURNOVER (2 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,1629175.0,,,,,2.0,,,,,,,,,
573,PT07M14.00S,2022-01-04T03:33:40.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,22.026938239159,63.970588235294116,1610612742,79,72,2022-01-04T03:36:51Z,5630000,-70.0,155.0,1,left,MISS J. Brunson 16' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,16.97,Missed,,,,,,,,,,,,,,,,,,,
574,PT07M11.00S,2022-01-04T03:33:43.2Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,79,72,2022-01-04T03:33:48Z,5640000,,,0,,A. Gordon REBOUND (Off:1 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,573.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
575,PT07M01.00S,2022-01-04T03:33:53.9Z,4,REGULAR,turnover,bad pass,[],1630538,,,1610612743,79,72,2022-01-04T03:33:58Z,5650000,,,0,,B. Hyland bad pass TURNOVER (3 TO),"[1630538, 1628973]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,3.0,,,,,,,Brunson,1628973.0,
576,PT07M01.00S,2022-01-04T03:33:53.9Z,4,REGULAR,steal,,[],1628973,,,1610612742,79,72,2022-01-04T03:33:55Z,5660000,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M49.00S,2022-01-04T03:34:06.7Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612742,79,72,2022-01-04T03:34:16Z,5670000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Powell 2 FT),"[203999, 203939]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,2530.0,2.0,1.0,Powell,203939.0,,,,,,,,,,
579,PT06M49.00S,2022-01-04T03:34:35.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203939,,,1610612742,80,72,2022-01-04T03:34:35Z,5690000,,,0,,D. Powell Free Throw 1 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,,,,,12.0,,,,,,,,
580,PT06M49.00S,2022-01-04T03:34:36.0Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,80,72,2022-01-04T03:34:44Z,5700000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M49.00S,2022-01-04T03:34:36.0Z,4,REGULAR,substitution,out,[],1630538,,,1610612742,80,72,2022-01-04T03:34:44Z,5710000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M49.00S,2022-01-04T03:34:36.0Z,4,REGULAR,substitution,in,[],203493,,,1610612742,80,72,2022-01-04T03:34:44Z,5720000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M49.00S,2022-01-04T03:34:36.0Z,4,REGULAR,substitution,in,[],1628432,,,1610612742,80,72,2022-01-04T03:34:44Z,5730000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M49.00S,2022-01-04T03:34:58.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203939,,,1610612742,81,72,2022-01-04T03:34:58Z,5740000,,,0,,D. Powell Free Throw 2 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
585,PT06M32.00S,2022-01-04T03:35:18.9Z,4,REGULAR,turnover,out-of-bounds,[],203115,,,1610612743,81,72,2022-01-04T03:35:27Z,5750000,,,0,,W. Barton step out-of-bounds TURNOVER (6 TO),[203115],1610612743.0,DEN,step,,,Barton,W. Barton,,,,,,,,,,,2530.0,,,,,6.0,,,,,,,,,
586,PT06M14.00S,2022-01-04T03:35:44.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,9.674770039421814,56.372549019607845,1610612742,81,72,2022-01-04T03:39:28Z,5760000,-32.0,38.0,1,left,MISS J. Brunson floating Shot,[1628973],1610612742.0,DAL,floating,,,Brunson,J. Brunson,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,,
588,PT06M13.00S,2022-01-04T03:35:45.3Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,81,72,2022-01-04T03:40:11Z,5765000,,,0,,N. Jokic REBOUND (Off:3 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,586.0,14.0,11.0,3.0,,,,,,,,,,,,,,,
587,PT06M06.00S,2022-01-04T03:35:52.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630267,94.1688567674113,3.1862745098039214,1610612743,81,72,2022-01-04T03:36:00Z,5770000,-234.0,2.0,1,right,MISS F. Campazzo 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
589,PT06M03.00S,2022-01-04T03:35:55.0Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,81,72,2022-01-04T03:36:00Z,5780000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,587.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
590,PT05M42.00S,2022-01-04T03:36:15.1Z,4,REGULAR,3pt,Jump Shot,[],1627827,29.122864651773984,18.137254901960784,1610612742,81,72,2022-01-04T03:36:19Z,5790000,159.0,221.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,,
591,PT05M40.00S,2022-01-04T03:36:17.1Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,81,72,2022-01-04T03:36:19Z,5800000,,,0,,F. Campazzo REBOUND (Off:0 Def:5),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,590.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
592,PT05M38.00S,2022-01-04T03:36:21.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,81,72,2022-01-04T03:36:21Z,5810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M38.00S,2022-01-04T03:36:22.3Z,4,REGULAR,substitution,out,[],1628467,,,1610612743,81,72,2022-01-04T03:36:33Z,5820000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M38.00S,2022-01-04T03:36:22.3Z,4,REGULAR,substitution,in,[],1629029,,,1610612743,81,72,2022-01-04T03:36:33Z,5830000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M30.00S,2022-01-04T03:36:48.0Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,81,72,2022-01-04T03:36:54Z,5840000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1629029]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,3.0,,,,,,,Doncic,1629029.0,
596,PT05M30.00S,2022-01-04T03:36:48.0Z,4,REGULAR,steal,,[],1629029,,,1610612742,81,72,2022-01-04T03:36:54Z,5850000,,,0,,L. Doncic STEAL (3 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M23.00S,2022-01-04T03:36:55.1Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,81,72,2022-01-04T03:36:59Z,5860000,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 203115]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,3.0,,,,,,,Barton,203115.0,
598,PT05M23.00S,2022-01-04T03:36:55.1Z,4,REGULAR,steal,,[],203115,,,1610612743,81,72,2022-01-04T03:37:08Z,5870000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M21.00S,2022-01-04T03:36:58.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203999,92.46057818659659,52.94117647058824,1610612743,81,74,2022-01-04T03:37:05Z,5880000,15.0,18.0,1,right,N. Jokic running finger roll Layup (25 PTS) (D. Reed 2 AST),"[203999, 1628432]",1610612743.0,DEN,running finger roll,,,Jokic,N. Jokic,,,,,2.36,Made,,,,,,,,,,,25.0,D. Reed,1628432.0,2.0,,,,,
601,PT04M54.00S,2022-01-04T03:37:24.0Z,4,REGULAR,3pt,Jump Shot,[],203493,10.200394218134035,4.166666666666666,1610612742,81,74,2022-01-04T03:37:32Z,5900000,229.0,43.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
602,PT04M51.00S,2022-01-04T03:37:27.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,81,74,2022-01-04T03:37:34Z,5910000,,,0,,N. Jokic REBOUND (Off:3 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,601.0,15.0,12.0,3.0,,,,,,,,,,,,,,,
603,PT04M43.00S,2022-01-04T03:37:34.9Z,4,REGULAR,turnover,bad pass,[],203115,,,1610612743,81,74,2022-01-04T03:37:38Z,5920000,,,0,,W. Barton bad pass TURNOVER (7 TO),"[203115, 1627827]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,7.0,,,,,,,Finney-Smith,1627827.0,
604,PT04M43.00S,2022-01-04T03:37:34.9Z,4,REGULAR,steal,,[],1627827,,,1610612742,81,74,2022-01-04T03:37:36Z,5930000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M35.00S,2022-01-04T03:37:43.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,28.203022339027594,20.833333333333336,1610612742,84,74,2022-01-04T03:37:48Z,5940000,146.0,213.0,1,left,D. Finney-Smith 25' 3PT  (10 PTS) (J. Brunson 4 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.78,Made,,,,,,,,,,,10.0,J. Brunson,1628973.0,4.0,,,,,
607,PT04M23.00S,2022-01-04T03:37:57.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,84,74,2022-01-04T03:37:57Z,5960000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M23.00S,2022-01-04T03:38:21.9Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,84,74,2022-01-04T03:40:44Z,5970000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M23.00S,2022-01-04T03:38:21.9Z,4,REGULAR,substitution,in,[],1630538,,,1610612743,84,74,2022-01-04T03:40:44Z,5980000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M12.00S,2022-01-04T03:41:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,91.80354796320631,57.107843137254896,1610612743,84,76,2022-01-04T03:41:05Z,5990000,36.0,25.0,1,right,W. Barton driving floating bank Jump Shot (12 PTS) (F. Campazzo 5 AST),"[203115, 1630267]",1610612743.0,DEN,driving floating bank,,,Barton,W. Barton,,,,,4.31,Made,,,,,,,,,,,12.0,F. Campazzo,1630267.0,5.0,,,,,
612,PT03M55.00S,2022-01-04T03:41:18.9Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612742,84,76,2022-01-04T03:41:29Z,6010000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Powell 2 FT),"[203999, 203939]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,2530.0,3.0,1.0,Powell,203939.0,,,,,,,,,,
614,PT03M55.00S,2022-01-04T03:42:03.4Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,85,76,2022-01-04T03:42:03Z,6030000,,,0,,D. Powell Free Throw 1 of 2 (14 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
615,PT03M55.00S,2022-01-04T03:42:19.1Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,86,76,2022-01-04T03:42:19Z,6040000,,,0,,D. Powell Free Throw 2 of 2 (15 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
616,PT03M43.00S,2022-01-04T03:42:35.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.86136662286465,54.166666666666664,1610612743,86,76,2022-01-04T03:45:30Z,6050000,21.0,62.0,1,right,MISS N. Jokic 6' driving Hook,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,,
617,PT03M41.00S,2022-01-04T03:42:37.5Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,86,76,2022-01-04T03:42:39Z,6060000,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,616.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
618,PT03M27.00S,2022-01-04T03:42:51.3Z,4,REGULAR,3pt,Jump Shot,[],203493,23.209592641261498,87.99019607843137,1610612742,86,76,2022-01-04T03:46:12Z,6070000,-190.0,166.0,1,left,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
619,PT03M21.00S,2022-01-04T03:42:57.3Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,86,76,2022-01-04T03:42:58Z,6080000,,,0,,B. Hyland REBOUND (Off:1 Def:5),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,618.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
620,PT03M18.00S,2022-01-04T03:42:59.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,66.70499342969777,37.99019607843137,1610612743,86,76,2022-01-04T03:43:09Z,6090000,-60.0,260.0,1,right,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
621,PT03M18.00S,2022-01-04T03:42:59.5Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,86,76,2022-01-04T03:43:09Z,6100000,,,0,,N. Jokic REBOUND (Off:4 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,620.0,16.0,12.0,4.0,,,,,,,,,,,,,,,
622,PT03M18.00S,2022-01-04T03:43:11.3Z,4,REGULAR,foul,personal,['2freethrow'],203939,,,1610612743,86,76,2022-01-04T03:44:01Z,6110000,,,0,,D. Powell shooting personal FOUL (1 PF) (Jokic 2 FT),"[203939, 203999]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,2530.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,
624,PT03M18.00S,2022-01-04T03:43:38.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,86,77,2022-01-04T03:43:38Z,6130000,,,0,,N. Jokic Free Throw 1 of 2 (26 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,26.0,,,,,,,,
625,PT03M18.00S,2022-01-04T03:43:55.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,86,78,2022-01-04T03:43:55Z,6140000,,,0,,N. Jokic Free Throw 2 of 2 (27 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,27.0,,,,,,,,
626,PT03M04.00S,2022-01-04T03:44:13.0Z,4,REGULAR,3pt,Jump Shot,[],203493,26.363337713534822,78.67647058823529,1610612742,89,78,2022-01-04T03:44:18Z,6150000,-143.0,195.0,1,left,R. Bullock 24' 3PT  (12 PTS) (L. Doncic 13 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,24.23,Made,,,,,,,,,,,12.0,L. Doncic,1629029.0,13.0,,,,,
628,PT02M50.00S,2022-01-04T03:44:25.5Z,4,REGULAR,2pt,Jump Shot,[],203932,91.98423127463863,68.16023284313727,1610612743,89,80,2022-01-04T03:44:38Z,6170000,91.0,23.0,1,right,A. Gordon 9' turnaround fadeaway Jump Shot (15 PTS) (W. Barton 6 AST),"[203932, 203115]",1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,9.36,Made,,,,,,,,,,,15.0,W. Barton,203115.0,6.0,,,,,
630,PT02M35.00S,2022-01-04T03:44:40.9Z,4,REGULAR,3pt,Jump Shot,[],203493,28.465834428383708,80.88235294117648,1610612742,92,80,2022-01-04T03:44:47Z,6190000,-154.0,215.0,1,left,R. Bullock 26' 3PT  (15 PTS) (L. Doncic 14 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,26.48,Made,,,,,,,,,,,15.0,L. Doncic,1629029.0,14.0,,,,,
632,PT02M20.00S,2022-01-04T03:44:56.4Z,4,REGULAR,turnover,lost ball,[],203932,,,1610612743,92,80,2022-01-04T03:45:00Z,6210000,,,0,,A. Gordon lost ball TURNOVER (3 TO),"[203932, 1629029]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,3.0,,,,,,,Doncic,1629029.0,
633,PT02M20.00S,2022-01-04T03:44:56.4Z,4,REGULAR,steal,,[],1629029,,,1610612742,92,80,2022-01-04T03:44:58Z,6220000,,,0,,L. Doncic STEAL (4 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M13.00S,2022-01-04T03:45:03.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,27.677398160315374,16.42156862745098,1610612742,95,80,2022-01-04T03:45:08Z,6230000,168.0,208.0,1,left,J. Brunson 26' 3PT  (13 PTS) (L. Doncic 15 AST),"[1628973, 1629029]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,26.71,Made,,,,,,,,,,,13.0,L. Doncic,1629029.0,15.0,,,,,
636,PT02M12.00S,2022-01-04T03:45:08.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,95,80,2022-01-04T03:45:08Z,6250000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M12.00S,2022-01-04T03:45:35.7Z,4,REGULAR,memo,,[],0,,,1610612743,95,80,2022-01-04T03:48:29Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doncic - tied season high assists
638,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,out,[],203115,,,1610612743,95,80,2022-01-04T03:46:41Z,6270000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,out,[],1630267,,,1610612743,95,80,2022-01-04T03:46:41Z,6280000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,out,[],203999,,,1610612743,95,80,2022-01-04T03:46:41Z,6290000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,out,[],203932,,,1610612743,95,80,2022-01-04T03:46:41Z,6300000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,95,80,2022-01-04T03:46:41Z,6310000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,in,[],1627822,,,1610612743,95,80,2022-01-04T03:46:41Z,6320000,,,0,,SUB in: P. Cornelie,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,in,[],1629626,,,1610612743,95,80,2022-01-04T03:46:41Z,6330000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,
