actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
264,PT04M26.00S,2021-12-24T02:22:13.1Z,2,REGULAR,3pt,Jump Shot,[],1628425,11.383048620236531,2.941176470588235,1610612742,34,33,2021-12-24T02:22:17Z,2640000,235.0,55.0,1,left,MISS S. Brown 24' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M22.00S,2021-12-24T02:22:17.1Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,34,33,2021-12-24T02:22:17Z,2650000,,,0,,J. Nwora REBOUND (Off:0 Def:5),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,264.0,5.0,5.0,0.0,,,,,,,,,,,
266,PT04M18.00S,2021-12-24T02:22:24.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629033,,,1610612749,34,33,2021-12-24T02:22:34Z,2660000,,,0,,T. Pinson personal FOUL (4 PF) (Holiday 2 FT),"[1629033, 201950]",1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,101284.0,4.0,0.0,Holiday,201950.0,,,,,,
268,PT04M18.00S,2021-12-24T02:22:43.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201950,,,1610612749,34,33,2021-12-24T02:22:43Z,2680000,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M18.00S,2021-12-24T02:22:43.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,34,33,2021-12-24T02:22:43Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,,
270,PT04M18.00S,2021-12-24T02:22:44.1Z,2,REGULAR,substitution,out,[],1629033,,,1610612749,34,33,2021-12-24T02:22:57Z,2700000,,,0,,SUB out: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M18.00S,2021-12-24T02:22:44.1Z,2,REGULAR,substitution,in,[],1628994,,,1610612749,34,33,2021-12-24T02:22:57Z,2710000,,,0,,SUB in: G. King,[1628994],1610612742.0,DAL,,,,King,G. King,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M18.00S,2021-12-24T02:23:01.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201950,,,1610612749,34,34,2021-12-24T02:23:01Z,2720000,,,0,,J. Holiday Free Throw 2 of 2 (3 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
273,PT04M03.00S,2021-12-24T02:23:17.0Z,2,REGULAR,3pt,Jump Shot,[],1628373,28.728646517739815,25.49019607843137,1610612742,37,34,2021-12-24T02:23:21Z,2730000,123.0,218.0,1,left,F. Ntilikina 24' 3PT  (5 PTS) (J. Brunson 5 AST),"[1628373, 1628973]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,24.96,Made,5.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,,
275,PT03M42.00S,2021-12-24T02:23:37.0Z,2,REGULAR,3pt,Jump Shot,[],1628960,74.06373193166885,15.441176470588236,1610612749,37,34,2021-12-24T02:23:42Z,2750000,-173.0,191.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M38.00S,2021-12-24T02:23:41.0Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612742,37,34,2021-12-24T02:23:42Z,2760000,,,0,,M. Brown REBOUND (Off:0 Def:4),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,275.0,4.0,4.0,0.0,,,,,,,,,,,
282,PT03M34.00S,2021-12-24T02:23:45.2Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,37,34,2021-12-24T02:25:28Z,2780000,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612742.0,DAL,lost ball,,,Brunson,J. Brunson,,,,,,,,,,,,,,,101284.0,,,,,1.0,,,,,
281,PT03M34.00S,2021-12-24T02:23:59.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,37,34,2021-12-24T02:25:02Z,2810000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M34.00S,2021-12-24T02:26:25.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,37,34,2021-12-24T02:26:51Z,2820000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M34.00S,2021-12-24T02:26:25.2Z,2,REGULAR,substitution,in,[],202083,,,1610612749,37,34,2021-12-24T02:26:51Z,2830000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M19.00S,2021-12-24T02:27:05.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629670,86.5473061760841,53.18627450980392,1610612749,37,36,2021-12-24T02:27:08Z,2840000,16.0,74.0,1,right,J. Nwora 7' driving floating Jump Shot (2 PTS) (S. Ojeleye 1 AST),"[1629670, 1628400]",1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,7.57,Made,2.0,S. Ojeleye,1628400.0,1.0,,,,,,,,,,,,,,,
287,PT02M55.00S,2021-12-24T02:27:28.9Z,2,REGULAR,3pt,Jump Shot,[],1628373,29.25427069645204,26.225490196078432,1610612742,37,36,2021-12-24T02:27:33Z,2860000,119.0,222.0,1,left,MISS F. Ntilikina 25' 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
288,PT02M52.00S,2021-12-24T02:27:31.9Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,37,36,2021-12-24T02:27:33Z,2870000,,,0,,J. Nwora REBOUND (Off:0 Def:6),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,287.0,6.0,6.0,0.0,,,,,,,,,,,
289,PT02M47.00S,2021-12-24T02:27:37.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,68.41327201051249,29.166666666666668,1610612749,37,39,2021-12-24T02:27:42Z,2880000,-104.0,244.0,1,right,J. Holiday 26' 3PT  (6 PTS) (R. Hood 1 AST),"[201950, 203918]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,26.57,Made,6.0,R. Hood,203918.0,1.0,,,,,,,,,,,,,,,
291,PT02M23.00S,2021-12-24T02:28:01.1Z,2,REGULAR,3pt,Jump Shot,[],1628994,13.354139290407357,96.07843137254902,1610612742,37,39,2021-12-24T02:28:05Z,2900000,-230.0,73.0,1,left,MISS G. King 24' 3PT,[1628994],1610612742.0,DAL,,,,King,G. King,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M19.00S,2021-12-24T02:28:05.1Z,2,REGULAR,rebound,defensive,[],202083,,,1610612749,37,39,2021-12-24T02:28:05Z,2910000,,,0,,W. Matthews REBOUND (Off:1 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,291.0,2.0,1.0,1.0,,,,,,,,,,,
293,PT02M10.00S,2021-12-24T02:28:14.1Z,2,REGULAR,3pt,Jump Shot,[],202083,67.62483574244416,64.4607843137255,1610612749,37,39,2021-12-24T02:28:19Z,2920000,72.0,252.0,1,right,MISS W. Matthews 26' step back 3PT,[202083],1610612749.0,MIL,step back,,,Matthews,W. Matthews,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M06.00S,2021-12-24T02:28:18.1Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612742,37,39,2021-12-24T02:28:19Z,2930000,,,0,,M. Brown REBOUND (Off:0 Def:5),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,293.0,5.0,5.0,0.0,,,,,,,,,,,
295,PT01M53.00S,2021-12-24T02:28:33.1Z,2,REGULAR,foul,personal,['2freethrow'],203918,,,1610612742,37,39,2021-12-24T02:28:41Z,2940000,,,0,,R. Hood shooting personal FOUL (2 PF) (King 2 FT),"[203918, 1628994]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,,,,,,,,,,,101284.0,2.0,0.0,King,1628994.0,,,,,,
297,PT01M53.00S,2021-12-24T02:29:05.7Z,2,REGULAR,freethrow,1 of 2,[],1628994,,,1610612742,38,39,2021-12-24T02:29:35Z,2960000,,,0,,G. King Free Throw 1 of 2 (1 PTS),[1628994],1610612742.0,DAL,,,,King,G. King,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
298,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,38,39,2021-12-24T02:29:26Z,2970000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,out,[],1629650,,,1610612742,38,39,2021-12-24T02:29:26Z,2980000,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,out,[],201950,,,1610612742,38,39,2021-12-24T02:29:26Z,2990000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,out,[],1628400,,,1610612742,38,39,2021-12-24T02:29:26Z,3000000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,38,39,2021-12-24T02:29:26Z,3010000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,in,[],1627737,,,1610612742,38,39,2021-12-24T02:29:26Z,3020000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,in,[],201588,,,1610612742,38,39,2021-12-24T02:29:26Z,3030000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M53.00S,2021-12-24T02:29:07.3Z,2,REGULAR,substitution,in,[],203114,,,1610612742,38,39,2021-12-24T02:29:26Z,3040000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M53.00S,2021-12-24T02:29:05.7Z,2,REGULAR,freethrow,2 of 2,[],1628994,,,1610612742,38,39,2021-12-24T02:29:35Z,3050000,,,0,,MISS G. King Free Throw 2 of 2,[1628994],1610612742.0,DAL,,,,King,G. King,,,,,,Missed,,,,,,,,,,,,,,,,,,,
307,PT01M51.00S,2021-12-24T02:29:07.7Z,2,REGULAR,rebound,offensive,[],1627737,,,1610612742,38,39,2021-12-24T02:29:35Z,3060000,,,0,,M. Chriss REBOUND (Off:1 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,306.0,2.0,1.0,1.0,,,,,,,,,,,
308,PT01M48.00S,2021-12-24T02:29:34.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627737,6.389618922470433,52.69607843137255,1610612742,40,39,2021-12-24T02:29:38Z,3070000,-13.0,8.0,1,left,M. Chriss putback Layup (6 PTS),[1627737],1610612742.0,DAL,putback,,,Chriss,M. Chriss,,,,,1.55,Made,6.0,,,,,,,,,,,,,,,,,,
309,PT01M33.00S,2021-12-24T02:29:54.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627737,,,1610612749,40,39,2021-12-24T02:30:03Z,3080000,,,0,,M. Chriss shooting personal FOUL (2 PF) (Middleton 2 FT),"[1627737, 203114]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Middleton,203114.0,,,,,,
311,PT01M33.00S,2021-12-24T02:30:18.9Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,40,40,2021-12-24T02:30:18Z,3100000,,,0,,K. Middleton Free Throw 1 of 2 (14 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
312,PT01M33.00S,2021-12-24T02:30:21.5Z,2,REGULAR,substitution,out,[],203918,,,1610612749,40,40,2021-12-24T02:30:32Z,3110000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M33.00S,2021-12-24T02:30:21.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,40,40,2021-12-24T02:30:32Z,3120000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M33.00S,2021-12-24T02:30:35.2Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,40,41,2021-12-24T02:30:35Z,3130000,,,0,,K. Middleton Free Throw 2 of 2 (15 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
315,PT01M17.00S,2021-12-24T02:30:53.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627737,5.338370565045992,51.9607843137255,1610612742,42,41,2021-12-24T02:31:00Z,3140000,-10.0,-2.0,1,left,M. Chriss reverse DUNK (8 PTS) (F. Ntilikina 2 AST),"[1627737, 1628373]",1610612742.0,DAL,reverse,,,Chriss,M. Chriss,,,,,1.01,Made,8.0,F. Ntilikina,1628373.0,2.0,,,,,,,,,,,,,,,
317,PT00M58.70S,2021-12-24T02:31:10.8Z,2,REGULAR,3pt,Jump Shot,[],202083,94.30026281208936,3.9215686274509802,1610612749,42,41,2021-12-24T02:31:14Z,3160000,-230.0,1.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M57.30S,2021-12-24T02:31:12.2Z,2,REGULAR,rebound,defensive,[],1628994,,,1610612742,42,41,2021-12-24T02:31:14Z,3170000,,,0,,G. King REBOUND (Off:0 Def:1),[1628994],1610612742.0,DAL,,,,King,G. King,,,,,,,,,,,317.0,1.0,1.0,0.0,,,,,,,,,,,
319,PT00M39.60S,2021-12-24T02:31:30.8Z,2,REGULAR,3pt,Jump Shot,[],1628373,28.991458607095925,23.03921568627451,1610612742,42,41,2021-12-24T02:31:35Z,3180000,135.0,220.0,1,left,MISS F. Ntilikina 25' 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
320,PT00M37.20S,2021-12-24T02:31:33.2Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,42,41,2021-12-24T02:31:35Z,3190000,,,0,,J. Nwora REBOUND (Off:0 Def:7),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,319.0,7.0,7.0,0.0,,,,,,,,,,,
321,PT00M30.80S,2021-12-24T02:31:39.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,66.04796320630749,47.30392156862745,1610612749,42,41,2021-12-24T02:31:45Z,3200000,-13.0,267.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M27.50S,2021-12-24T02:31:43.0Z,2,REGULAR,rebound,defensive,[],1627737,,,1610612742,42,41,2021-12-24T02:31:45Z,3210000,,,0,,M. Chriss REBOUND (Off:1 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,321.0,3.0,2.0,1.0,,,,,,,,,,,
323,PT00M12.90S,2021-12-24T02:32:02.3Z,2,REGULAR,foul,technical,['1freethrow'],202083,,,1610612742,42,41,2021-12-24T02:32:11Z,3220000,,,0,,W. Matthews defensive-3-second technical FOUL (1 Tech),[202083],1610612749.0,MIL,defensive-3-second,,,Matthews,W. Matthews,,,,,,,,,,,,,,,101284.0,0.0,1.0,,,,,,,,
324,PT00M12.90S,2021-12-24T02:32:21.2Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,43,41,2021-12-24T02:32:21Z,3230000,,,0,,J. Brunson technical Free Throw 1 of 1 (6 PTS),[1628973],1610612742.0,DAL,technical,,,Brunson,J. Brunson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
325,PT00M00.80S,2021-12-24T02:32:55.0Z,2,REGULAR,3pt,Jump Shot,[],1628373,22.28975032851511,88.23529411764706,1610612742,43,41,2021-12-24T02:32:59Z,3240000,-191.0,157.0,1,left,MISS F. Ntilikina 24' step back 3PT,[1628373],1610612742.0,DAL,step back,,,Ntilikina,F. Ntilikina,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M00.80S,2021-12-24T02:32:55.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,43,41,2021-12-24T02:32:59Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,
327,PT00M00.00S,2021-12-24T02:33:00.2Z,2,REGULAR,period,end,[],0,,,1610612742,43,41,2021-12-24T02:33:00Z,3260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,out,['startperiod'],1627737,,,1610612742,43,41,2021-12-24T02:48:19Z,3270000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,out,['startperiod'],1628994,,,1610612742,43,41,2021-12-24T02:48:19Z,3280000,,,0,,SUB out: G. King,[1628994],1610612742.0,DAL,,,,King,G. King,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612742,43,41,2021-12-24T02:48:19Z,3290000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612742,43,41,2021-12-24T02:48:19Z,3300000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,43,41,2021-12-24T02:48:19Z,3310000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,in,['startperiod'],1628425,,,1610612742,43,41,2021-12-24T02:48:19Z,3320000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612742,43,41,2021-12-24T02:48:19Z,3330000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-12-24T02:47:28.5Z,3,REGULAR,substitution,in,['startperiod'],202326,,,1610612742,43,41,2021-12-24T02:48:19Z,3340000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-24T02:48:19.6Z,3,REGULAR,period,start,[],0,,,1610612742,43,41,2021-12-24T02:48:20Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M44.00S,2021-12-24T02:48:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.5473061760841,36.51960784313725,1610612742,43,41,2021-12-24T02:48:39Z,3360000,-67.0,74.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,10.01,Missed,,,,,,,,,,,,,,,,,,,
338,PT11M43.00S,2021-12-24T02:48:35.3Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612742,43,41,2021-12-24T02:48:35Z,3370000,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,337.0,2.0,1.0,1.0,,,,,,,,,,,
339,PT11M43.00S,2021-12-24T02:48:37.7Z,3,REGULAR,foul,personal,['2freethrow'],202326,,,1610612742,43,41,2021-12-24T02:48:47Z,3380000,,,0,,D. Cousins shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[202326, 1627827]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Finney-Smith,1627827.0,,,,,,
341,PT11M43.00S,2021-12-24T02:49:12.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627827,,,1610612742,44,41,2021-12-24T02:49:12Z,3400000,,,0,,D. Finney-Smith Free Throw 1 of 2 (6 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
342,PT11M43.00S,2021-12-24T02:49:28.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627827,,,1610612742,45,41,2021-12-24T02:49:28Z,3410000,,,0,,D. Finney-Smith Free Throw 2 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
343,PT11M22.00S,2021-12-24T02:49:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,17.0335085413929,40.19607843137255,1610612749,45,41,2021-12-24T02:50:01Z,3420000,49.0,108.0,1,left,MISS J. Holiday 11' fadeaway Shot,[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,11.82,Missed,,,,,,,,,,,,,,,,,,,
344,PT11M21.00S,2021-12-24T02:49:51.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,45,41,2021-12-24T02:50:01Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,
345,PT11M21.00S,2021-12-24T02:50:00.7Z,3,REGULAR,foul,personal,[],1627827,,,1610612749,45,41,2021-12-24T02:50:18Z,3440000,,,0,,D. Finney-Smith loose ball personal FOUL (3 PF),"[1627827, 202326]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Cousins,202326.0,,,,,,
347,PT11M15.00S,2021-12-24T02:50:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,8.360709592641262,41.911764705882355,1610612749,45,43,2021-12-24T02:51:27Z,3460000,40.0,26.0,1,left,K. Middleton cutting Layup (17 PTS) (J. Holiday 2 AST),"[203114, 201950]",1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,4.81,Made,17.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,,
349,PT10M55.00S,2021-12-24T02:50:41.3Z,3,REGULAR,2pt,Jump Shot,[],1628425,84.83902759526939,19.362745098039216,1610612742,47,43,2021-12-24T02:50:45Z,3480000,-153.0,90.0,1,right,S. Brown 17' pullup Jump Shot (4 PTS) (J. Brunson 6 AST),"[1628425, 1628973]",1610612742.0,DAL,pullup,,,Brown,S. Brown,,,,,17.77,Made,4.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,,
351,PT10M37.00S,2021-12-24T02:50:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,12.697109067017081,42.40196078431372,1610612749,47,43,2021-12-24T02:51:28Z,3500000,38.0,67.0,1,left,MISS D. Cousins 7' driving finger roll Layup,[202326],1610612749.0,MIL,driving finger roll,,,Cousins,D. Cousins,,,,,7.69,Missed,,,,,,,,,,,,,,,,,,,
355,PT10M35.00S,2021-12-24T02:51:01.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,47,43,2021-12-24T02:51:28Z,3510000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,
352,PT10M35.00S,2021-12-24T02:51:26.5Z,3,REGULAR,jumpball,recovered,[],1627827,,,1610612742,47,43,2021-12-24T02:51:26Z,3520000,,,0,,Jump Ball D. Powell vs. D. Cousins: Tip to D. Finney-Smith,"[1627827, 203939, 202326]",1610612742.0,DAL,lodgedball,D. Finney-Smith,1627827.0,Finney-Smith,D. Finney-Smith,Powell,203939.0,Cousins,202326.0,,,,,,,,,,,,,,,,,,,,,
356,PT10M27.00S,2021-12-24T02:51:36.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203939,90.75229960578186,57.84313725490197,1610612742,49,43,2021-12-24T02:51:40Z,3550000,39.0,34.0,1,right,D. Powell driving floating bank Jump Shot (7 PTS) (D. Finney-Smith 3 AST),"[203939, 1627827]",1610612742.0,DAL,driving floating bank,,,Powell,D. Powell,,,,,5.22,Made,7.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,,,,,
358,PT10M27.00S,2021-12-24T02:51:39.4Z,3,REGULAR,foul,personal,['1freethrow'],202326,,,1610612742,49,43,2021-12-24T02:51:46Z,3570000,,,0,,D. Cousins shooting personal FOUL (3 PF) (Powell 1 FT),"[202326, 203939]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Powell,203939.0,,,,,,
