actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
458,PT00M34.90S,2022-02-11T03:18:19.4Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,89,79,2022-02-11T03:18:51Z,4530000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M34.90S,2022-02-11T03:18:51.8Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,89,80,2022-02-11T03:18:51Z,4540000,,,0,,T. Mann Free Throw 2 of 2 (9 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
460,PT00M28.00S,2022-02-11T03:18:59.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,83.26215505913272,54.65686274509803,1610612742,89,80,2022-02-11T03:19:03Z,4550000,23.0,105.0,1,right,MISS T. Burke 10' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,,,,10.74,Missed,,,,,,,,,,,,,,,,
461,PT00M26.40S,2022-02-11T03:19:00.6Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,89,80,2022-02-11T03:19:03Z,4560000,,,0,,N. Powell REBOUND (Off:2 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,460.0,5.0,3.0,2.0,,,,,,,,,,,
462,PT00M23.00S,2022-02-11T03:19:09.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612746,89,80,2022-02-11T03:19:19Z,4570000,,,0,,M. Kleber shooting personal FOUL (3 PF) (Powell 2 FT),"[1628467, 1626181]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Powell,1626181.0,,,,,,
464,PT00M23.00S,2022-02-11T03:19:42.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626181,,,1610612746,89,80,2022-02-11T03:21:30Z,4595000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,,
465,PT00M23.00S,2022-02-11T03:19:42.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,89,80,2022-02-11T03:21:30Z,4602500,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,
469,PT00M23.00S,2022-02-11T03:19:42.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626181,,,1610612746,89,81,2022-02-11T03:21:30Z,4606250,,,0,,N. Powell Free Throw 2 of 2 (10 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
467,PT00M23.00S,2022-02-11T03:19:43.8Z,3,REGULAR,substitution,out,[],202694,,,1610612742,89,81,2022-02-11T03:21:30Z,4610000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M23.00S,2022-02-11T03:19:43.8Z,3,REGULAR,substitution,in,[],203496,,,1610612742,89,81,2022-02-11T03:21:30Z,4620000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M00.30S,2022-02-11T03:20:23.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,65.1281208935611,52.450980392156865,1610612742,89,81,2022-02-11T03:21:14Z,4625000,12.0,275.0,1,right,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,27.56,Missed,,,,,,,,,,,,,,,,
471,PT00M00.10S,2022-02-11T03:20:24.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,89,81,2022-02-11T03:21:14Z,4627500,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,
472,PT00M00.00S,2022-02-11T03:20:28.1Z,3,REGULAR,period,end,[],0,,,1610612742,89,81,2022-02-11T03:20:28Z,4660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,out,['startperiod'],203504,,,1610612742,89,81,2022-02-11T03:23:09Z,4670000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,89,81,2022-02-11T03:23:09Z,4680000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,89,81,2022-02-11T03:23:09Z,4690000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,89,81,2022-02-11T03:23:09Z,4700000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,out,['startperiod'],201587,,,1610612742,89,81,2022-02-11T03:23:09Z,4710000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,89,81,2022-02-11T03:23:09Z,4720000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612742,89,81,2022-02-11T03:23:09Z,4730000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612742,89,81,2022-02-11T03:23:09Z,4740000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,in,['startperiod'],1628373,,,1610612742,89,81,2022-02-11T03:23:09Z,4750000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-02-11T03:22:37.6Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612742,89,81,2022-02-11T03:23:09Z,4760000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-02-11T03:23:09.3Z,4,REGULAR,period,start,[],0,,,1610612746,89,81,2022-02-11T03:23:09Z,4770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M40.00S,2022-02-11T03:23:28.8Z,4,REGULAR,3pt,Jump Shot,[],1626181,31.882391590013142,54.41176470588235,1610612746,89,84,2022-02-11T03:23:34Z,4780000,-22.0,247.0,1,left,N. Powell 24' 3PT pullup (13 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,,,,24.82,Made,13.0,,,,,,,,,,,,,,,
485,PT11M14.00S,2022-02-11T03:23:54.6Z,4,REGULAR,turnover,lost ball,[],1627827,,,1610612742,89,84,2022-02-11T03:24:10Z,4790000,,,0,,D. Finney-Smith lost ball TURNOVER (3 TO),"[1627827, 1629611]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,3.0,Mann,1629611.0,,,,,,,,,,,,,,,,,,
486,PT11M14.00S,2022-02-11T03:23:54.6Z,4,REGULAR,steal,,[],1629611,,,1610612746,89,84,2022-02-11T03:24:31Z,4800000,,,0,,T. Mann STEAL (2 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M06.00S,2022-02-11T03:24:02.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,22.28975032851511,9.803921568627452,1610612746,89,84,2022-02-11T03:24:57Z,4810000,201.0,157.0,1,left,MISS N. Powell 25' step back 3PT,[1626181],1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,,,,25.5,Missed,,,,,,,,,,,,,,,,
488,PT11M03.00S,2022-02-11T03:24:05.4Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,89,84,2022-02-11T03:24:05Z,4820000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,487.0,4.0,4.0,0.0,,,,,,,,,,,
489,PT10M58.00S,2022-02-11T03:24:10.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628373,93.9060446780552,97.30392156862744,1610612742,89,84,2022-02-11T03:24:18Z,4830000,237.0,5.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,23.65,Missed,,,,,,,,,,,,,,,,
490,PT10M53.00S,2022-02-11T03:24:15.9Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,89,84,2022-02-11T03:24:18Z,4840000,,,0,,N. Powell REBOUND (Off:2 Def:4),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,489.0,6.0,4.0,2.0,,,,,,,,,,,
491,PT10M37.00S,2022-02-11T03:24:31.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,9.937582128777924,52.94117647058824,1610612746,89,86,2022-02-11T03:24:57Z,4850000,-15.0,41.0,1,left,T. Mann driving floating Jump Shot (11 PTS),[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,,,,4.35,Made,11.0,,,,,,,,,,,,,,,
492,PT10M15.00S,2022-02-11T03:24:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.1819973718791,37.00980392156863,1610612742,91,86,2022-02-11T03:25:01Z,4860000,-65.0,96.0,1,right,J. Brunson 11' floating Jump Shot (7 PTS),[1628973],1610612742.0,DAL,floating,,,Brunson,J. Brunson,,,,,,,,11.61,Made,7.0,,,,,,,,,,,,,,,
493,PT09M57.00S,2022-02-11T03:25:14.4Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612746,91,86,2022-02-11T03:25:21Z,4870000,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Powell 2 FT),"[1627827, 1626181]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,203177.0,3.0,0.0,Powell,1626181.0,,,,,,
495,PT09M57.00S,2022-02-11T03:25:45.9Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,91,87,2022-02-11T03:25:46Z,4890000,,,0,,N. Powell Free Throw 1 of 2 (14 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
496,PT09M57.00S,2022-02-11T03:26:02.3Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,91,88,2022-02-11T03:26:02Z,4900000,,,0,,N. Powell Free Throw 2 of 2 (15 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
497,PT09M40.00S,2022-02-11T03:26:28.6Z,4,REGULAR,foul,personal,[],203496,,,1610612742,91,88,2022-02-11T03:26:47Z,4910000,,,0,,R. Covington personal FOUL (2 PF),"[203496, 1628973]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,202058.0,2.0,0.0,Brunson,1628973.0,,,,,,
499,PT09M40.00S,2022-02-11T03:26:34.5Z,4,REGULAR,substitution,out,[],1626181,,,1610612742,91,88,2022-02-11T03:26:44Z,4930000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M40.00S,2022-02-11T03:26:34.5Z,4,REGULAR,substitution,in,[],201587,,,1610612742,91,88,2022-02-11T03:26:44Z,4940000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M35.00S,2022-02-11T03:27:01.6Z,4,REGULAR,violation,kicked ball,[],1629599,,,1610612742,91,88,2022-02-11T03:27:19Z,4950000,,,0,,A. Coffey kicked ball VIOLATION,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,
502,PT09M22.00S,2022-02-11T03:27:26.6Z,4,REGULAR,3pt,Jump Shot,[],1628373,93.77463863337714,96.07843137254902,1610612742,94,88,2022-02-11T03:27:31Z,4960000,230.0,6.0,1,right,F. Ntilikina 3PT  (5 PTS),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,23.05,Made,5.0,,,,,,,,,,,,,,,
503,PT09M06.00S,2022-02-11T03:27:42.0Z,4,REGULAR,3pt,Jump Shot,[],203496,30.436925098554536,66.42156862745098,1610612746,94,88,2022-02-11T03:27:47Z,4970000,-82.0,234.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,24.76,Missed,,,,,,,,,,,,,,,,
504,PT09M04.00S,2022-02-11T03:27:44.0Z,4,REGULAR,rebound,offensive,[],201587,,,1610612746,94,88,2022-02-11T03:27:47Z,4980000,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,503.0,2.0,1.0,1.0,,,,,,,,,,,
505,PT08M58.00S,2022-02-11T03:27:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203496,6.521024967148489,51.470588235294116,1610612746,94,90,2022-02-11T03:27:57Z,4990000,-7.0,9.0,1,left,R. Covington reverse Layup (4 PTS) (N. Batum 1 AST),"[203496, 201587]",1610612746.0,LAC,reverse,,,Covington,R. Covington,,,,,,,,1.15,Made,4.0,,,,,,,,,,N. Batum,201587.0,1.0,,,
507,PT08M38.00S,2022-02-11T03:28:10.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.96386333771353,44.36274509803921,1610612742,94,90,2022-02-11T03:28:18Z,5010000,-28.0,42.0,1,right,MISS J. Brunson pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,5.04,Missed,,,,,,,,,,,,,,,,
508,PT08M36.00S,2022-02-11T03:28:12.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,94,90,2022-02-11T03:28:18Z,5020000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,507.0,,,,,,,,,,,,,,
509,PT08M36.00S,2022-02-11T03:28:17.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,94,90,2022-02-11T03:28:17Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M28.00S,2022-02-11T03:28:34.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,8.754927726675426,56.61764705882353,1610612746,94,90,2022-02-11T03:30:54Z,5040000,-33.0,30.0,1,left,MISS A. Coffey driving Layup - blocked,"[1629599, 203939]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,,,,4.45,Missed,,,,,,,,,,,,,,Powell,203939.0,
511,PT08M28.00S,2022-02-11T03:28:34.4Z,4,REGULAR,block,,[],203939,,,1610612746,94,90,2022-02-11T03:28:36Z,5050000,,,0,,D. Powell BLOCK (2 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M26.00S,2022-02-11T03:28:36.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,94,90,2022-02-11T03:30:54Z,5060000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,
522,PT08M26.00S,2022-02-11T03:28:47.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,94,90,2022-02-11T03:30:46Z,5065000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M26.00S,2022-02-11T03:28:59.8Z,4,REGULAR,foul,technical,['1freethrow'],1629599,,,1610612742,94,90,2022-02-11T03:29:32Z,5070000,,,0,,A. Coffey technical FOUL (1 Tech),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,202058.0,2.0,1.0,,,,,,,,
514,PT08M26.00S,2022-02-11T03:29:09.2Z,4,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,95,90,2022-02-11T03:29:32Z,5080000,,,0,,R. Bullock technical Free Throw 1 of 1 (8 PTS),[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
515,PT08M26.00S,2022-02-11T03:29:10.3Z,4,REGULAR,substitution,out,[],203939,,,1610612742,95,90,2022-02-11T03:29:35Z,5090000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M26.00S,2022-02-11T03:29:10.3Z,4,REGULAR,substitution,out,[],1628373,,,1610612742,95,90,2022-02-11T03:29:35Z,5100000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M26.00S,2022-02-11T03:29:10.3Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,95,90,2022-02-11T03:29:35Z,5110000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M26.00S,2022-02-11T03:29:10.3Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,95,90,2022-02-11T03:29:35Z,5120000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M07.00S,2022-02-11T03:29:56.9Z,4,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612742,95,90,2022-02-11T03:30:30Z,5130000,,,0,,L. Kennard shooting personal FOUL (1 PF) (Brunson 2 FT),"[1628379, 1628973]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Brunson,1628973.0,,,,,,
521,PT08M07.00S,2022-02-11T03:30:30.8Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,96,90,2022-02-11T03:30:30Z,5150000,,,0,,J. Brunson Free Throw 1 of 2 (8 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
523,PT08M07.00S,2022-02-11T03:30:50.7Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,97,90,2022-02-11T03:30:50Z,5160000,,,0,,J. Brunson Free Throw 2 of 2 (9 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
524,PT07M55.00S,2022-02-11T03:31:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,5.075558475689881,50.98039215686274,1610612746,97,92,2022-02-11T03:31:13Z,5170000,-5.0,-5.0,1,left,T. Mann cutting Layup (13 PTS) (L. Kennard 4 AST),"[1629611, 1628379]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,,,,0.69,Made,13.0,,,,,,,,,,L. Kennard,1628379.0,4.0,,,
526,PT07M55.00S,2022-02-11T03:31:08.3Z,4,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612746,97,92,2022-02-11T03:31:16Z,5190000,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (Mann 1 FT),"[1627827, 1629611]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,202058.0,4.0,0.0,Mann,1629611.0,,,,,,
528,PT07M55.00S,2022-02-11T03:31:34.2Z,4,REGULAR,freethrow,1 of 1,[],1629611,,,1610612746,97,92,2022-02-11T03:31:34Z,5210000,,,0,,MISS T. Mann Free Throw 1 of 1,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,Missed,,,,,,,,,,,,,,,,
529,PT07M53.00S,2022-02-11T03:31:35.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,97,92,2022-02-11T03:31:35Z,5220000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,528.0,5.0,5.0,0.0,,,,,,,,,,,
530,PT07M45.00S,2022-02-11T03:31:45.6Z,4,REGULAR,foul,personal,[],1628379,,,1610612742,97,92,2022-02-11T03:32:07Z,5230000,,,0,,L. Kennard personal FOUL (2 PF),"[1628379, 1629029]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Doncic,1629029.0,,,,,,
532,PT07M36.00S,2022-02-11T03:32:12.9Z,4,REGULAR,3pt,Jump Shot,[],203493,70.51576872536137,74.75490196078431,1610612742,97,92,2022-02-11T03:32:17Z,5250000,124.0,225.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,25.65,Missed,,,,,,,,,,,,,,,,
533,PT07M33.00S,2022-02-11T03:32:15.9Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,97,92,2022-02-11T03:32:17Z,5260000,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,532.0,3.0,2.0,1.0,,,,,,,,,,,
534,PT07M19.00S,2022-02-11T03:32:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,9.149145860709593,52.20588235294118,1610612746,97,92,2022-02-11T03:32:43Z,5270000,-11.0,34.0,1,left,MISS T. Mann driving floating Shot,[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,,,,3.53,Missed,,,,,,,,,,,,,,,,
535,PT07M19.00S,2022-02-11T03:32:29.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,97,92,2022-02-11T03:32:43Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,
536,PT07M19.00S,2022-02-11T03:32:34.1Z,4,REGULAR,foul,personal,[],203493,,,1610612746,97,92,2022-02-11T03:32:39Z,5290000,,,0,,R. Bullock loose ball personal FOUL (3 PF),"[203493, 1629611]",1610612742.0,DAL,loose ball,,,Bullock,R. Bullock,,,,,,,,,,,,,,,202058.0,3.0,0.0,Mann,1629611.0,,,,,,
538,PT07M19.00S,2022-02-11T03:32:43.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,97,92,2022-02-11T03:32:43Z,5310000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M14.00S,2022-02-11T03:36:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203496,31.225361366622867,31.862745098039213,1610612746,97,92,2022-02-11T03:36:26Z,5320000,91.0,241.0,1,left,MISS R. Covington 25' pullup 3PT,[203496],1610612746.0,LAC,pullup,,,Covington,R. Covington,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,,
540,PT07M12.00S,2022-02-11T03:36:04.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,97,92,2022-02-11T03:36:09Z,5330000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,
541,PT07M12.00S,2022-02-11T03:36:08.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,97,92,2022-02-11T03:36:08Z,5340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M01.00S,2022-02-11T03:36:29.3Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,97,92,2022-02-11T03:36:36Z,5350000,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 1629599]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,5.0,Coffey,1629599.0,,,,,,,,,,,,,,,,,,
543,PT07M01.00S,2022-02-11T03:36:29.3Z,4,REGULAR,steal,,[],1629599,,,1610612746,97,92,2022-02-11T03:36:30Z,5360000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M00.00S,2022-02-11T03:36:34.6Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612746,97,92,2022-02-11T03:38:20Z,5370000,,,0,,M. Kleber flagrant-type-1 personal FOUL (4 PF) (Coffey 2 FT),"[1628467, 1629599]",1610612742.0,DAL,flagrant-type-1,,,Kleber,M. Kleber,,,,,,,,,,,,,,,203177.0,4.0,0.0,Coffey,1629599.0,,,,,,
546,PT07M00.00S,2022-02-11T03:37:13.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612746,97,92,2022-02-11T03:38:18Z,5390000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,Common Foul to Flagrant 1
548,PT07M00.00S,2022-02-11T03:38:27.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612746,97,92,2022-02-11T03:38:39Z,5410000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M00.00S,2022-02-11T03:38:27.0Z,4,REGULAR,substitution,out,[],203496,,,1610612746,97,92,2022-02-11T03:39:58Z,5415000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
