actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
315,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,in,[],203939,,,1610612760,39,32,2022-01-18T02:31:06Z,2609375,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
316,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,in,[],1630182,,,1610612760,39,32,2022-01-18T02:31:06Z,2609687,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
317,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,in,[],203488,,,1610612760,39,32,2022-01-18T02:31:06Z,2609843,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
353,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,out,[],1629647,,,1610612760,39,32,2022-01-18T02:37:44Z,2649921,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
354,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,out,[],1629603,,,1610612760,39,32,2022-01-18T02:37:44Z,2669960,,,0,,SUB out: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,
355,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,in,[],1630526,,,1610612760,39,32,2022-01-18T02:37:44Z,2679980,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M52.00S,2022-01-18T02:23:00.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,39,33,2022-01-18T02:23:00Z,2690000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
273,PT05M52.00S,2022-01-18T02:23:01.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,39,34,2022-01-18T02:23:01Z,2700000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
276,PT05M34.00S,2022-01-18T02:23:12.9Z,2,REGULAR,3pt,Jump Shot,[],1628467,87.99277266754271,95.83333333333334,1610612742,39,34,2022-01-18T02:23:41Z,2710000,229.0,60.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,
277,PT05M31.00S,2022-01-18T02:23:15.5Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,39,34,2022-01-18T02:23:15Z,2720000,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,276.0,,,,,2.0,2.0,0.0,,,,,,,,
278,PT05M17.00S,2022-01-18T02:23:28.8Z,2,REGULAR,2pt,Jump Shot,[],1630526,8.492115637319317,71.56862745098039,1610612760,39,34,2022-01-18T02:29:01Z,2730000,-108.0,27.0,1,left,MISS J. Robinson-Earl 11' turnaround Shot,[1630526],1610612760.0,OKC,turnaround,,,Robinson-Earl,J. Robinson-Earl,,,,,11.12,Missed,,,,,,,,,,,,,,,,,,
279,PT05M17.00S,2022-01-18T02:23:33.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,39,34,2022-01-18T02:23:33Z,2740000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,
280,PT05M17.00S,2022-01-18T02:23:35.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,39,34,2022-01-18T02:23:35Z,2750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M01.00S,2022-01-18T02:23:57.9Z,2,REGULAR,2pt,Jump Shot,[],1628973,74.58935611038108,49.754901960784316,1610612742,41,34,2022-01-18T02:29:41Z,2760000,-1.0,186.0,1,right,J. Brunson 18' pullup Jump Shot (2 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,18.64,Made,,,,2.0,,,,,,,,,,,,,,
282,PT04M40.00S,2022-01-18T02:24:20.3Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612760,41,34,2022-01-18T02:24:30Z,2770000,,,0,,J. Green shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630182, 1628983]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Gilgeous-Alexander,1628983.0
284,PT04M40.00S,2022-01-18T02:24:41.5Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,41,35,2022-01-18T02:24:41Z,2790000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
285,PT04M40.00S,2022-01-18T02:24:58.7Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,41,36,2022-01-18T02:24:58Z,2800000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
286,PT04M24.00S,2022-01-18T02:25:16.3Z,2,REGULAR,2pt,Jump Shot,[],1628973,83.78777923784494,31.61764705882353,1610612742,41,36,2022-01-18T02:30:50Z,2810000,-92.0,100.0,1,right,MISS J. Brunson 13' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,13.57,Missed,,,,,,,,,,,,,,,,,,
287,PT04M21.00S,2022-01-18T02:25:18.9Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,41,36,2022-01-18T02:25:18Z,2820000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,286.0,,,,,2.0,2.0,0.0,,,,,,,,
288,PT04M21.00S,2022-01-18T02:25:25.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612760,41,36,2022-01-18T02:31:56Z,2830000,,,0,,J. Brunson take personal FOUL (1 PF) (Wiggins 2 FT),"[1628973, 1630598]",1610612742.0,DAL,take,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Wiggins,1630598.0
290,PT04M21.00S,2022-01-18T02:25:45.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630598,,,1610612760,41,37,2022-01-18T02:25:45Z,2850000,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,1.0,,,,,,,,,,,,,,
293,PT04M21.00S,2022-01-18T02:25:59.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630598,,,1610612760,41,38,2022-01-18T02:25:59Z,2860000,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,2.0,,,,,,,,,,,,,,
294,PT04M08.00S,2022-01-18T02:26:15.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630182,90.88370565045992,57.84313725490197,1610612742,41,38,2022-01-18T02:34:09Z,2870000,39.0,33.0,1,right,MISS J. Green driving Hook,[1630182],1610612742.0,DAL,driving,,,Green,J. Green,,,,,5.14,Missed,,,,,,,,,,,,,,,,,,
295,PT04M04.00S,2022-01-18T02:26:19.2Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,41,38,2022-01-18T02:34:09Z,2880000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,294.0,,,,,2.0,2.0,0.0,,,,,,,,
296,PT03M53.00S,2022-01-18T02:26:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,7.046649145860711,51.225490196078425,1610612760,41,40,2022-01-18T02:26:34Z,2890000,-6.0,14.0,1,left,J. Robinson-Earl driving reverse Layup (5 PTS),[1630526],1610612760.0,OKC,driving reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,1.5,Made,,,,5.0,,,,,,,,,,,,,,
297,PT03M52.00S,2022-01-18T02:26:39.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,41,40,2022-01-18T02:26:39Z,2900000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT03M52.00S,2022-01-18T02:27:05.2Z,2,REGULAR,substitution,out,[],1630544,,,1610612742,41,40,2022-01-18T02:38:36Z,2905000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
357,PT03M52.00S,2022-01-18T02:27:05.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612742,41,40,2022-01-18T02:38:36Z,2907500,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
358,PT03M52.00S,2022-01-18T02:27:05.2Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,41,40,2022-01-18T02:39:48Z,2928750,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
359,PT03M52.00S,2022-01-18T02:27:05.2Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,41,40,2022-01-18T02:39:48Z,2939375,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M37.00S,2022-01-18T02:29:54.0Z,2,REGULAR,3pt,Jump Shot,[],1627827,66.96780551905388,47.794117647058826,1610612742,44,40,2022-01-18T02:30:05Z,2950000,-11.0,258.0,1,right,D. Finney-Smith 25' 3PT  (6 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.82,Made,,,,6.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,
305,PT03M19.00S,2022-01-18T02:30:11.7Z,2,REGULAR,3pt,Jump Shot,[],203488,33.590670170827856,48.77450980392157,1610612760,44,40,2022-01-18T02:30:15Z,2970000,6.0,263.0,1,left,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
306,PT03M14.00S,2022-01-18T02:30:15.9Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,44,40,2022-01-18T02:30:15Z,2980000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,305.0,,,,,3.0,2.0,1.0,,,,,,,,
307,PT03M11.00S,2022-01-18T02:30:22.1Z,2,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612742,44,40,2022-01-18T02:30:33Z,2990000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[1630526, 1627827]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Finney-Smith,1627827.0
309,PT03M11.00S,2022-01-18T02:30:47.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627827,,,1610612742,44,40,2022-01-18T02:30:47Z,3010000,,,0,,MISS D. Finney-Smith Free Throw 1 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT03M11.00S,2022-01-18T02:30:47.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,44,40,2022-01-18T02:30:47Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,
311,PT03M11.00S,2022-01-18T02:31:04.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627827,,,1610612742,45,40,2022-01-18T02:31:04Z,3030000,,,0,,D. Finney-Smith Free Throw 2 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
318,PT03M03.00S,2022-01-18T02:31:13.5Z,2,REGULAR,3pt,Jump Shot,[],1630598,9.411957950065702,94.85294117647058,1610612760,45,40,2022-01-18T02:31:16Z,3040000,-224.0,36.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,
319,PT03M00.00S,2022-01-18T02:31:16.9Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,45,40,2022-01-18T02:31:16Z,3050000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,318.0,,,,,4.0,3.0,1.0,,,,,,,,
320,PT02M53.00S,2022-01-18T02:31:23.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,68.15045992115637,62.00980392156863,1610612742,45,40,2022-01-18T02:39:12Z,3060000,60.0,247.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
321,PT02M48.00S,2022-01-18T02:31:28.0Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,45,40,2022-01-18T02:31:28Z,3070000,,,0,,M. Muscala REBOUND (Off:0 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,320.0,,,,,3.0,3.0,0.0,,,,,,,,
322,PT02M39.00S,2022-01-18T02:31:41.5Z,2,REGULAR,turnover,lost ball,[],203488,,,1610612760,45,40,2022-01-18T02:41:16Z,3080000,,,0,,M. Muscala lost ball TURNOVER (1 TO),"[203488, 1627827]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,,,,,
323,PT02M39.00S,2022-01-18T02:31:41.5Z,2,REGULAR,steal,,[],1627827,,,1610612742,45,40,2022-01-18T02:31:45Z,3090000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
360,PT02M35.00S,2022-01-18T02:31:52.7Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612742,45,40,2022-01-18T02:43:19Z,3100000,,,0,,D. Finney-Smith bad pass TURNOVER (2 TO),"[1627827, 1630598]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,2.0,Wiggins,1630598.0,,,,,
361,PT02M35.00S,2022-01-18T02:31:52.7Z,2,REGULAR,steal,,[],1630598,,,1610612760,45,40,2022-01-18T02:42:13Z,3105000,,,0,,A. Wiggins STEAL (2 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
362,PT02M31.00S,2022-01-18T02:31:58.3Z,2,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,45,40,2022-01-18T02:43:10Z,3107500,,,0,,L. Dort bad pass out-of-bounds TURNOVER (2 TO),[1629652],1610612760.0,OKC,bad pass,,,Dort,L. Dort,,,,,,,,,,,,,,,,,2.0,,,202058.0,,,,
325,PT02M31.00S,2022-01-18T02:32:04.0Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,45,40,2022-01-18T02:42:56Z,3110000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M31.00S,2022-01-18T02:32:04.0Z,2,REGULAR,substitution,in,[],203501,,,1610612742,45,40,2022-01-18T02:42:56Z,3120000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M15.00S,2022-01-18T02:32:22.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,83.78777923784494,45.09803921568628,1610612742,47,40,2022-01-18T02:42:56Z,3130000,-25.0,100.0,1,right,J. Brunson 10' driving floating Jump Shot (4 PTS) (D. Finney-Smith 1 AST),"[1628973, 1627827]",1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,10.29,Made,,,,4.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,
329,PT02M04.00S,2022-01-18T02:32:33.1Z,2,REGULAR,3pt,Jump Shot,[],203488,31.61957950065703,46.32352941176471,1610612760,47,40,2022-01-18T02:32:36Z,3150000,18.0,245.0,1,left,MISS M. Muscala 24' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,
330,PT02M00.00S,2022-01-18T02:32:36.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,47,40,2022-01-18T02:32:36Z,3160000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,329.0,,,,,3.0,3.0,0.0,,,,,,,,
331,PT01M51.00S,2022-01-18T02:32:47.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612742,47,40,2022-01-18T02:32:58Z,3170000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630598, 1629029]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Doncic,1629029.0
333,PT01M51.00S,2022-01-18T02:33:18.5Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,48,40,2022-01-18T02:33:18Z,3190000,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
334,PT01M51.00S,2022-01-18T02:33:19.2Z,2,REGULAR,substitution,out,[],1630526,,,1610612742,48,40,2022-01-18T02:33:22Z,3200000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M51.00S,2022-01-18T02:33:19.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612742,48,40,2022-01-18T02:33:22Z,3210000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M51.00S,2022-01-18T02:33:41.9Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,49,40,2022-01-18T02:33:41Z,3220000,,,0,,L. Doncic Free Throw 2 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
337,PT01M30.00S,2022-01-18T02:34:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.754927726675426,43.872549019607845,1610612760,49,42,2022-01-18T02:34:07Z,3230000,31.0,30.0,1,left,L. Dort driving Layup (14 PTS) (M. Muscala 1 AST),"[1629652, 203488]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,4.27,Made,,,,14.0,M. Muscala,203488.0,1.0,,,,,,,,,,,
339,PT01M16.00S,2022-01-18T02:34:17.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,92.59198423127464,49.754901960784316,1610612742,51,42,2022-01-18T02:34:21Z,3250000,-1.0,17.0,1,right,D. Powell alley-oop DUNK (10 PTS) (L. Doncic 6 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.71,Made,,,,10.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,
341,PT00M47.10S,2022-01-18T02:34:48.4Z,2,REGULAR,3pt,Jump Shot,[],1628983,31.882391590013142,32.35294117647059,1610612760,51,42,2022-01-18T02:35:33Z,3270000,88.0,247.0,1,left,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
342,PT00M45.40S,2022-01-18T02:34:50.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,51,42,2022-01-18T02:35:33Z,3280000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,
343,PT00M42.80S,2022-01-18T02:34:57.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,51,42,2022-01-18T02:34:57Z,3290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M38.10S,2022-01-18T02:35:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.32917214191852,52.20588235294118,1610612742,53,42,2022-01-18T02:46:16Z,3300000,11.0,20.0,1,right,D. Finney-Smith running Layup (9 PTS) (J. Brunson 4 AST),"[1627827, 1628973]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,2.25,Made,,,,9.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,
346,PT00M31.50S,2022-01-18T02:35:11.6Z,2,REGULAR,3pt,Jump Shot,[],1628983,29.6484888304862,24.019607843137255,1610612760,53,42,2022-01-18T02:35:16Z,3320000,130.0,226.0,1,left,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
347,PT00M25.40S,2022-01-18T02:35:17.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,53,42,2022-01-18T02:35:17Z,3330000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,346.0,,,,,4.0,4.0,0.0,,,,,,,,
348,PT00M05.20S,2022-01-18T02:35:37.8Z,2,REGULAR,2pt,Jump Shot,[],1629029,80.3712220762155,25.0,1610612742,53,42,2022-01-18T02:36:48Z,3340000,-125.0,132.0,1,right,MISS L. Doncic 18' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,18.18,Missed,,,,,,,,,,,,,,,,,,
349,PT00M00.30S,2022-01-18T02:35:42.7Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,53,42,2022-01-18T02:36:48Z,3350000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,348.0,,,,,3.0,3.0,0.0,,,,,,,,
350,PT00M00.00S,2022-01-18T02:35:45.1Z,2,REGULAR,3pt,Jump Shot,[],1628983,22.28975032851511,88.48039215686273,1610612760,53,42,2022-01-18T02:35:48Z,3360000,-192.0,157.0,1,left,MISS S. Gilgeous-Alexander 24' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2022-01-18T02:35:49.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,53,42,2022-01-18T02:35:49Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,
352,PT00M00.00S,2022-01-18T02:35:53.1Z,2,REGULAR,period,end,[],0,,,1610612760,53,42,2022-01-18T02:35:53Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,out,['startperiod'],203939,,,1610612760,53,42,2022-01-18T02:51:03Z,3390000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612760,53,42,2022-01-18T02:51:03Z,3400000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,53,42,2022-01-18T02:51:03Z,3410000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,53,42,2022-01-18T02:51:03Z,3420000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,in,['startperiod'],204001,,,1610612760,53,42,2022-01-18T02:51:03Z,3430000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,in,['startperiod'],1628467,,,1610612760,53,42,2022-01-18T02:51:03Z,3440000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,53,42,2022-01-18T02:51:03Z,3450000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
