actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
184,PT11M06.00S,2021-11-28T02:12:23.0Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,38,43,2021-11-28T02:12:25Z,1840000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT10M55.00S,2021-11-28T02:12:34.7Z,2,REGULAR,turnover,bad pass,[],1628988,,,1610612764,38,43,2021-11-28T02:12:38Z,1850000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 203501]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0
186,PT10M55.00S,2021-11-28T02:12:34.7Z,2,REGULAR,steal,,[],203501,,,1610612742,38,43,2021-11-28T02:12:36Z,1860000,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M41.00S,2021-11-28T02:12:48.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203504,82.34231274638634,23.03921568627451,1610612742,40,43,2021-11-28T02:12:54Z,1870000,-135.0,113.0,1,right,T. Burke 17' pullup Jump Shot (4 PTS),[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,17.62,Made,,,,,4.0,,,,,,,,,,,,,
188,PT10M22.00S,2021-11-28T02:13:06.7Z,2,REGULAR,2pt,Jump Shot,[],1628398,10.200394218134035,31.127450980392158,1610612764,40,45,2021-11-28T02:13:13Z,1880000,94.0,43.0,1,left,K. Kuzma 10' pullup bank Jump Shot (9 PTS),[1628398],1610612764.0,WAS,pullup bank,,,Kuzma,K. Kuzma,,,,,10.39,Made,,,,,9.0,,,,,,,,,,,,,
189,PT10M04.00S,2021-11-28T02:13:24.8Z,2,REGULAR,2pt,Jump Shot,[],203501,76.69185282522996,45.588235294117645,1610612742,40,45,2021-11-28T02:13:28Z,1890000,-22.0,167.0,1,right,MISS T. Hardaway Jr. 16' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,16.81,Missed,,,,,,,,,,,,,,,,,,
190,PT10M02.00S,2021-11-28T02:13:26.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,40,45,2021-11-28T02:13:28Z,1900000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,
191,PT09M53.00S,2021-11-28T02:13:39.2Z,2,REGULAR,turnover,traveling,[],1630557,,,1610612764,40,45,2021-11-28T02:13:46Z,1910000,,,0,,C. Kispert traveling TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,202026.0,,,,,,,,,,1.0,,
192,PT09M40.00S,2021-11-28T02:14:05.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,66.96780551905388,47.05882352941176,1610612742,43,45,2021-11-28T02:14:10Z,1920000,-15.0,258.0,1,right,M. Kleber 25' 3PT  (9 PTS) (T. Burke 1 AST),"[1628467, 203504]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.84,Made,,,,,9.0,,,,,,T. Burke,203504.0,1.0,,,,,
194,PT09M31.00S,2021-11-28T02:14:16.7Z,2,REGULAR,foul,personal,[],203493,,,1610612764,43,45,2021-11-28T02:14:45Z,1940000,,,0,,R. Bullock personal FOUL (2 PF),"[203493, 1628398]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,202026.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,
196,PT09M20.00S,2021-11-28T02:14:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,12.040078843626807,39.46078431372549,1610612764,43,47,2021-11-28T02:14:48Z,1960000,53.0,61.0,1,left,A. Holiday 8' driving floating Jump Shot (7 PTS) (D. Bertans 1 AST),"[1628988, 202722]",1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,8.04,Made,,,,,7.0,,,,,,D. Bertans,202722.0,1.0,,,,,
197,PT09M06.00S,2021-11-28T02:14:58.2Z,2,REGULAR,3pt,Jump Shot,[],203504,71.56701708278581,74.01960784313727,1610612742,43,47,2021-11-28T02:15:07Z,1970000,120.0,215.0,1,right,MISS T. Burke 24' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,
198,PT09M04.00S,2021-11-28T02:15:00.2Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,43,47,2021-11-28T02:15:07Z,1980000,,,0,,M. Kleber REBOUND (Off:2 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,197.0,2.0,0.0,2.0,,,,,,,,,,,,,,
199,PT09M01.00S,2021-11-28T02:15:03.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628467,94.40999984741211,50.0,1610612742,45,47,2021-11-28T02:15:03Z,1990000,0.0,0.0,1,right,M. Kleber tip DUNK (11 PTS),[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,0.0,Made,,,,,11.0,,,,,,,,,,,,,
200,PT08M59.00S,2021-11-28T02:15:08.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,45,47,2021-11-28T02:15:08Z,2000000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M59.00S,2021-11-28T02:16:05.9Z,2,REGULAR,substitution,out,[],203493,,,1610612764,45,47,2021-11-28T02:17:30Z,2010000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M59.00S,2021-11-28T02:16:05.9Z,2,REGULAR,substitution,in,[],1628425,,,1610612764,45,47,2021-11-28T02:17:30Z,2020000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M47.00S,2021-11-28T02:18:13.3Z,2,REGULAR,3pt,Jump Shot,[],202722,21.107095926412615,89.70588235294117,1610612764,45,47,2021-11-28T02:18:17Z,2030000,-199.0,146.0,1,left,MISS D. Bertans 24' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
205,PT08M44.00S,2021-11-28T02:18:16.3Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,45,47,2021-11-28T02:18:17Z,2040000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,
206,PT08M33.00S,2021-11-28T02:18:27.1Z,2,REGULAR,3pt,Jump Shot,[],1628467,66.9616458607096,37.768075980392155,1610612742,45,47,2021-11-28T02:18:45Z,2050000,-61.0,258.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
207,PT08M30.00S,2021-11-28T02:18:30.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,45,47,2021-11-28T02:18:39Z,2060000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,206.0,,,,,,,,,,,,,,,,,
208,PT08M30.00S,2021-11-28T02:18:34.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,45,47,2021-11-28T02:18:34Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M16.00S,2021-11-28T02:18:55.5Z,2,REGULAR,3pt,Jump Shot,[],202722,6.1268068331143235,95.09803921568627,1610612764,45,47,2021-11-28T02:18:59Z,2080000,-225.0,5.0,1,left,MISS D. Bertans 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,
210,PT08M13.00S,2021-11-28T02:18:58.5Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,45,47,2021-11-28T02:18:59Z,2090000,,,0,,M. Kleber REBOUND (Off:2 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,209.0,3.0,1.0,2.0,,,,,,,,,,,,,,
211,PT07M57.00S,2021-11-28T02:19:14.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],204001,85.49605781865965,46.07843137254902,1610612742,47,47,2021-11-28T02:19:21Z,2100000,-20.0,84.0,1,right,K. Porzingis 8' turnaround Hook (8 PTS) (T. Burke 2 AST),"[204001, 203504]",1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,8.61,Made,,,,,8.0,,,,,,T. Burke,203504.0,2.0,,,,,
213,PT07M42.00S,2021-11-28T02:19:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630557,6.652431011826544,96.56862745098039,1610612764,47,47,2021-11-28T02:19:34Z,2120000,-233.0,10.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
214,PT07M40.00S,2021-11-28T02:19:30.8Z,2,REGULAR,rebound,defensive,[],203504,,,1610612742,47,47,2021-11-28T02:19:34Z,2130000,,,0,,T. Burke REBOUND (Off:0 Def:1),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,,
215,PT07M35.00S,2021-11-28T02:19:38.8Z,2,REGULAR,foul,personal,[],1628398,,,1610612742,47,47,2021-11-28T02:20:07Z,2140000,,,0,,K. Kuzma personal FOUL (1 PF),"[1628398, 204001]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,1628171.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
217,PT07M35.00S,2021-11-28T02:19:43.8Z,2,REGULAR,substitution,out,[],1630557,,,1610612742,47,47,2021-11-28T02:19:54Z,2160000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M35.00S,2021-11-28T02:19:43.8Z,2,REGULAR,substitution,out,[],1628398,,,1610612742,47,47,2021-11-28T02:19:54Z,2170000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2021-11-28T02:19:43.8Z,2,REGULAR,substitution,in,[],1630166,,,1610612742,47,47,2021-11-28T02:19:54Z,2180000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M35.00S,2021-11-28T02:19:43.8Z,2,REGULAR,substitution,in,[],203078,,,1610612742,47,47,2021-11-28T02:19:54Z,2190000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M25.00S,2021-11-28T02:20:15.3Z,2,REGULAR,foul,personal,[],1630166,,,1610612742,47,47,2021-11-28T02:20:42Z,2200000,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 204001]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,101284.0,2.0,0.0,Porzingis,204001.0,,,,,,,,
223,PT07M25.00S,2021-11-28T02:20:22.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612742,47,47,2021-11-28T02:20:36Z,2220000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2021-11-28T02:20:22.5Z,2,REGULAR,substitution,out,[],202722,,,1610612742,47,47,2021-11-28T02:20:36Z,2230000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M25.00S,2021-11-28T02:20:22.5Z,2,REGULAR,substitution,in,[],203526,,,1610612742,47,47,2021-11-28T02:20:36Z,2240000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M25.00S,2021-11-28T02:20:22.5Z,2,REGULAR,substitution,in,[],203484,,,1610612742,47,47,2021-11-28T02:20:36Z,2250000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M15.00S,2021-11-28T02:20:53.0Z,2,REGULAR,2pt,Jump Shot,[],1628425,76.5604467805519,33.57843137254902,1610612742,49,47,2021-11-28T02:20:57Z,2260000,-82.0,168.0,1,right,S. Brown 18' pullup Jump Shot (2 PTS) (T. Burke 3 AST),"[1628425, 203504]",1610612742.0,DAL,pullup,,,Brown,S. Brown,,,,,18.68,Made,,,,,2.0,,,,,,T. Burke,203504.0,3.0,,,,,
229,PT06M57.00S,2021-11-28T02:21:11.1Z,2,REGULAR,2pt,Jump Shot,[],203078,21.50131406044678,58.57843137254902,1610612764,49,49,2021-11-28T02:21:17Z,2280000,-43.0,150.0,1,left,B. Beal 15' driving floating Jump Shot (15 PTS),[203078],1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,15.56,Made,,,,,15.0,,,,,,,,,,,,,
230,PT06M38.00S,2021-11-28T02:21:29.5Z,2,REGULAR,3pt,Jump Shot,[],203504,63.9454664914586,43.13725490196079,1610612742,52,49,2021-11-28T02:21:33Z,2290000,-34.0,286.0,1,right,T. Burke 28' 3PT  (7 PTS) (K. Porzingis 1 AST),"[203504, 204001]",1610612742.0,DAL,,,,Burke,T. Burke,,,,,28.84,Made,,,,,7.0,,,,,,K. Porzingis,204001.0,1.0,,,,,
232,PT06M21.00S,2021-11-28T02:21:46.3Z,2,REGULAR,2pt,Jump Shot,[],203526,11.645860709592641,27.450980392156865,1610612764,52,49,2021-11-28T02:21:51Z,2310000,113.0,57.0,1,left,MISS R. Neto 12' driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,12.63,Missed,,,,,,,,,,,,,,,,,,
233,PT06M18.00S,2021-11-28T02:21:49.3Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,52,49,2021-11-28T02:21:51Z,2320000,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,
234,PT06M13.00S,2021-11-28T02:21:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628467,93.9060446780552,49.754901960784316,1610612742,54,49,2021-11-28T02:22:00Z,2330000,-1.0,5.0,1,right,M. Kleber cutting finger roll Layup (13 PTS) (T. Burke 4 AST),"[1628467, 203504]",1610612742.0,DAL,cutting finger roll,,,Kleber,M. Kleber,,,,,0.49,Made,,,,,13.0,,,,,,T. Burke,203504.0,4.0,,,,,
236,PT05M54.00S,2021-11-28T02:22:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.863994743758213,47.05882352941176,1610612764,54,49,2021-11-28T02:22:18Z,2350000,15.0,3.0,1,left,MISS M. Harrell Layup - blocked,"[1626149, 204001]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.49,Missed,,,,,,,,,,,,,,Porzingis,204001.0,,,
237,PT05M54.00S,2021-11-28T02:22:13.7Z,2,REGULAR,block,,[],204001,,,1610612764,54,49,2021-11-28T02:22:15Z,2360000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M52.00S,2021-11-28T02:22:15.7Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,54,49,2021-11-28T02:22:18Z,2370000,,,0,,S. Brown REBOUND (Off:0 Def:2),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,
239,PT05M46.00S,2021-11-28T02:22:21.4Z,2,REGULAR,3pt,Jump Shot,[],204001,67.36202365308804,63.23529411764706,1610612742,54,49,2021-11-28T02:22:27Z,2380000,66.0,254.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,
240,PT05M43.00S,2021-11-28T02:22:24.4Z,2,REGULAR,rebound,defensive,[],203526,,,1610612764,54,49,2021-11-28T02:22:27Z,2390000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,,
241,PT05M42.00S,2021-11-28T02:22:26.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626149,6.258212877792378,49.50980392156863,1610612764,54,51,2021-11-28T02:22:37Z,2400000,2.0,6.0,1,left,M. Harrell running DUNK (7 PTS) (R. Neto 3 AST),"[1626149, 203526]",1610612764.0,WAS,running,,,Harrell,M. Harrell,,,,,0.68,Made,,,,,7.0,,,,,,R. Neto,203526.0,3.0,,,,,
243,PT05M22.00S,2021-11-28T02:22:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,80.28909329829173,35.49325980392157,1610612742,56,51,2021-11-28T02:23:08Z,2420000,-73.0,133.0,1,right,T. Burke 15' pullup Jump Shot (9 PTS),[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,15.13,Made,,,,,9.0,,,,,,,,,,,,,
244,PT05M10.00S,2021-11-28T02:23:00.0Z,2,REGULAR,foul,personal,[],203501,,,1610612764,56,51,2021-11-28T02:23:39Z,2430000,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 203078]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,202026.0,1.0,0.0,Beal,203078.0,,,,,,,,
246,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,out,[],203504,,,1610612764,56,51,2021-11-28T02:23:22Z,2450000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,out,[],204001,,,1610612764,56,51,2021-11-28T02:23:22Z,2460000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,out,[],1628467,,,1610612764,56,51,2021-11-28T02:23:22Z,2470000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,out,[],1626149,,,1610612764,56,51,2021-11-28T02:23:22Z,2480000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,in,[],1629029,,,1610612764,56,51,2021-11-28T02:23:22Z,2490000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,in,[],1626161,,,1610612764,56,51,2021-11-28T02:23:22Z,2500000,,,0,,SUB in: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,in,[],1627827,,,1610612764,56,51,2021-11-28T02:23:22Z,2510000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M10.00S,2021-11-28T02:23:05.4Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,56,51,2021-11-28T02:23:22Z,2520000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M03.00S,2021-11-28T02:23:38.8Z,2,REGULAR,turnover,lost ball,[],203078,,,1610612764,56,51,2021-11-28T02:23:43Z,2530000,,,0,,B. Beal lost ball TURNOVER (1 TO),"[203078, 1627827]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0
255,PT05M03.00S,2021-11-28T02:23:38.8Z,2,REGULAR,steal,,[],1627827,,,1610612742,56,51,2021-11-28T02:23:40Z,2540000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M54.00S,2021-11-28T02:23:48.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626161,93.24901445466492,50.245098039215684,1610612742,58,51,2021-11-28T02:23:56Z,2550000,1.0,11.0,1,right,W. Cauley-Stein alley-oop DUNK (4 PTS) (L. Doncic 5 AST),"[1626161, 1629029]",1610612742.0,DAL,alley-oop,,,Cauley-Stein,W. Cauley-Stein,,,,,1.11,Made,,,,,4.0,,,,,,L. Doncic,1629029.0,5.0,,,,,
258,PT04M53.00S,2021-11-28T02:23:55.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,58,51,2021-11-28T02:23:55Z,2570000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M32.00S,2021-11-28T02:27:10.6Z,2,REGULAR,turnover,traveling,[],1630166,,,1610612764,58,51,2021-11-28T02:27:15Z,2580000,,,0,,D. Avdija traveling TURNOVER (1 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,202026.0,,,,,,,,,,1.0,,
260,PT04M20.00S,2021-11-28T02:27:34.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203501,91.40932982917214,62.745098039215684,1610612742,58,51,2021-11-28T02:27:39Z,2590000,64.0,28.0,1,right,MISS T. Hardaway Jr. 6' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,6.97,Missed,,,,,,,,,,,,,,,,,,
261,PT04M17.00S,2021-11-28T02:27:37.6Z,2,REGULAR,rebound,offensive,[],1626161,,,1610612742,58,51,2021-11-28T02:27:48Z,2600000,,,0,,W. Cauley-Stein REBOUND (Off:2 Def:0),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,260.0,2.0,0.0,2.0,,,,,,,,,,,,,,
262,PT04M16.00S,2021-11-28T02:27:37.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626161,94.40999984741211,50.0,1610612742,58,51,2021-11-28T02:27:37Z,2610000,0.0,0.0,1,right,MISS W. Cauley-Stein tip Layup,[1626161],1610612742.0,DAL,tip,,,Cauley-Stein,W. Cauley-Stein,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
263,PT04M15.00S,2021-11-28T02:27:38.2Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,58,51,2021-11-28T02:27:38Z,2620000,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,
264,PT04M12.00S,2021-11-28T02:27:45.1Z,2,REGULAR,foul,personal,['2freethrow'],1628425,,,1610612764,58,51,2021-11-28T02:27:59Z,2630000,,,0,,S. Brown shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1628425, 203484]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,,101284.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,
266,PT04M12.00S,2021-11-28T02:28:16.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203484,,,1610612764,58,52,2021-11-28T02:28:16Z,2650000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (3 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
267,PT04M12.00S,2021-11-28T02:28:33.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203484,,,1610612764,58,53,2021-11-28T02:28:33Z,2660000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
268,PT04M00.00S,2021-11-28T02:28:52.1Z,2,REGULAR,3pt,Jump Shot,[],203501,76.69185282522996,88.97058823529412,1610612742,58,53,2021-11-28T02:28:57Z,2670000,195.0,167.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
269,PT03M56.00S,2021-11-28T02:28:56.1Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,58,53,2021-11-28T02:28:57Z,2680000,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,
270,PT03M48.00S,2021-11-28T02:29:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,9.674770039421814,65.68627450980392,1610612764,58,55,2021-11-28T02:29:11Z,2690000,-78.0,38.0,1,left,K. Caldwell-Pope 8' driving floating bank Jump Shot (6 PTS),[203484],1610612764.0,WAS,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,8.73,Made,,,,,6.0,,,,,,,,,,,,,
271,PT03M24.00S,2021-11-28T02:29:27.7Z,2,REGULAR,3pt,Jump Shot,[],1628425,92.46057818659659,4.411764705882353,1610612742,58,55,2021-11-28T02:29:32Z,2700000,-228.0,18.0,1,right,MISS S. Brown 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,22.86,Missed,,,,,,,,,,,,,,,,,,
