actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT11M03.00S,2022-03-10T02:12:03.0Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,17,34,2022-03-10T02:12:15Z,1780000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,
179,PT10M49.00S,2022-03-10T02:12:16.2Z,2,REGULAR,2pt,Jump Shot,[],1629628,25.04927726675427,42.15686274509804,1610612752,17,36,2022-03-10T02:12:20Z,1790000,39.0,183.0,1,left,R. Barrett 18' step back Jump Shot (6 PTS),[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,18.72,Made,,,,,6.0,,,,,,,,,,,,,
180,PT10M34.00S,2022-03-10T02:12:34.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,17,36,2022-03-10T02:12:34Z,1800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M27.00S,2022-03-10T02:13:09.5Z,2,REGULAR,foul,personal,[],1630540,,,1610612742,17,36,2022-03-10T02:13:33Z,1810000,,,0,,M. McBride personal FOUL (2 PF),"[1630540, 1628973]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Brunson,1628973.0,,
183,PT10M13.00S,2022-03-10T02:13:40.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,72.48685939553219,14.950980392156863,1610612742,17,36,2022-03-10T02:13:45Z,1830000,-175.0,206.0,1,right,MISS J. Brunson 27' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,
184,PT10M09.00S,2022-03-10T02:13:44.1Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,17,36,2022-03-10T02:13:45Z,1840000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,,,
185,PT10M02.00S,2022-03-10T02:13:50.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,26.10052562417871,14.460784313725492,1610612752,17,36,2022-03-10T02:13:56Z,1850000,178.0,193.0,1,left,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
186,PT09M58.00S,2022-03-10T02:13:54.8Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,17,36,2022-03-10T02:13:56Z,1860000,,,0,,M. Kleber REBOUND (Off:2 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,185.0,3.0,1.0,2.0,,,,,,,,,,,,,,
187,PT09M50.00S,2022-03-10T02:14:03.1Z,2,REGULAR,3pt,Jump Shot,[],1628467,71.82982917214193,19.362745098039216,1610612742,17,36,2022-03-10T02:14:07Z,1870000,-153.0,212.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
188,PT09M47.00S,2022-03-10T02:14:06.1Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,17,36,2022-03-10T02:14:07Z,1880000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,,,
189,PT09M35.00S,2022-03-10T02:14:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.521024967148489,48.28431372549019,1610612752,17,38,2022-03-10T02:14:22Z,1890000,9.0,9.0,1,left,R. Barrett driving Layup (8 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.23,Made,,,,,8.0,,,,,,,,,,,,,
190,PT09M17.00S,2022-03-10T02:14:38.1Z,2,REGULAR,foul,personal,[],201959,,,1610612742,17,38,2022-03-10T02:15:07Z,1900000,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 1630182]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Green,1630182.0,,
192,PT09M17.00S,2022-03-10T02:14:44.1Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,17,38,2022-03-10T02:15:02Z,1920000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M17.00S,2022-03-10T02:14:44.1Z,2,REGULAR,substitution,out,[],202722,,,1610612742,17,38,2022-03-10T02:15:02Z,1930000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M17.00S,2022-03-10T02:14:44.1Z,2,REGULAR,substitution,out,[],201959,,,1610612742,17,38,2022-03-10T02:15:02Z,1940000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M17.00S,2022-03-10T02:14:44.1Z,2,REGULAR,substitution,in,[],203493,,,1610612742,17,38,2022-03-10T02:15:02Z,1950000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M17.00S,2022-03-10T02:14:44.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,17,38,2022-03-10T02:15:02Z,1960000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M17.00S,2022-03-10T02:14:44.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612742,17,38,2022-03-10T02:15:02Z,1970000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M09.00S,2022-03-10T02:15:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,66.70499342969777,45.588235294117645,1610612742,17,38,2022-03-10T02:16:26Z,1980000,-22.0,260.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
199,PT09M04.00S,2022-03-10T02:15:16.9Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,17,38,2022-03-10T02:15:18Z,1990000,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,198.0,4.0,2.0,2.0,,,,,,,,,,,,,,
200,PT08M56.00S,2022-03-10T02:15:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.440867279894875,48.28431372549019,1610612752,17,40,2022-03-10T02:15:32Z,2000000,9.0,17.0,1,left,R. Barrett driving finger roll Layup (10 PTS) (A. Burks 2 AST),"[1629628, 202692]",1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,1.94,Made,,,,,10.0,,,,A. Burks,202692.0,2.0,,,,,,,
202,PT08M56.00S,2022-03-10T02:15:30.9Z,2,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612752,17,40,2022-03-10T02:15:46Z,2020000,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Barrett 1 FT),"[1627827, 1629628]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Barrett,1629628.0,,
204,PT08M56.00S,2022-03-10T02:15:50.5Z,2,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,17,41,2022-03-10T02:15:50Z,2040000,,,0,,R. Barrett Free Throw 1 of 1 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
205,PT08M41.00S,2022-03-10T02:16:08.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.67871222076215,54.166666666666664,1610612742,19,41,2022-03-10T02:16:15Z,2050000,21.0,73.0,1,right,J. Brunson 7' driving floating Jump Shot (4 PTS),[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,7.56,Made,,,,,4.0,,,,,,,,,,,,,
206,PT08M25.00S,2022-03-10T02:16:24.5Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612752,19,41,2022-03-10T02:16:37Z,2060000,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Robinson 2 FT),"[203915, 1629011]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Robinson,1629011.0,,
208,PT08M25.00S,2022-03-10T02:16:52.4Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,19,42,2022-03-10T02:16:52Z,2080000,,,0,,M. Robinson Free Throw 1 of 2 (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
209,PT08M25.00S,2022-03-10T02:16:53.0Z,2,REGULAR,substitution,out,[],1628467,,,1610612752,19,42,2022-03-10T02:16:59Z,2090000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M25.00S,2022-03-10T02:16:53.0Z,2,REGULAR,substitution,in,[],203939,,,1610612752,19,42,2022-03-10T02:16:59Z,2100000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M25.00S,2022-03-10T02:17:12.3Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,19,43,2022-03-10T02:17:12Z,2110000,,,0,,M. Robinson Free Throw 2 of 2 (8 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
212,PT08M08.00S,2022-03-10T02:17:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.56964520367937,60.78431372549019,1610612742,21,43,2022-03-10T02:18:31Z,2120000,54.0,46.0,1,right,J. Brunson 7' pullup Jump Shot (6 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,7.05,Made,,,,,6.0,,,,,,,,,,,,,
213,PT07M59.00S,2022-03-10T02:17:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,19.793035479632064,49.50980392156863,1610612752,21,43,2022-03-10T02:19:18Z,2130000,2.0,134.0,1,left,MISS I. Quickley 13' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,13.36,Missed,,,,,,,,,,,,,,,,,,
214,PT07M52.00S,2022-03-10T02:17:48.0Z,2,REGULAR,rebound,offensive,[],1630193,,,1610612752,21,43,2022-03-10T02:17:48Z,2140000,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,,
215,PT07M46.00S,2022-03-10T02:17:54.6Z,2,REGULAR,turnover,out-of-bounds,[],202692,,,1610612752,21,43,2022-03-10T02:18:00Z,2150000,,,0,,A. Burks bad pass out-of-bounds TURNOVER (1 TO),[202692],1610612752.0,NYK,bad pass,,,Burks,A. Burks,,,,,,,,,,,,1.0,,,,,,1662.0,,,,,,
216,PT07M38.00S,2022-03-10T02:18:08.1Z,2,REGULAR,foul,personal,[],202692,,,1610612742,21,43,2022-03-10T02:18:28Z,2160000,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1628973]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Brunson,1628973.0,,
218,PT07M37.00S,2022-03-10T02:18:26.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627827,93.9060446780552,51.470588235294116,1610612742,23,43,2022-03-10T02:18:30Z,2180000,7.0,5.0,1,right,D. Finney-Smith alley-oop DUNK (4 PTS) (R. Bullock 1 AST),"[1627827, 203493]",1610612742.0,DAL,alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,0.88,Made,,,,,4.0,,,,R. Bullock,203493.0,1.0,,,,,,,
220,PT07M30.00S,2022-03-10T02:18:38.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,23,43,2022-03-10T02:18:38Z,2200000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M15.00S,2022-03-10T02:21:44.2Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612752,23,43,2022-03-10T02:21:53Z,2210000,,,0,,D. Powell shooting personal FOUL (3 PF) (Barrett 2 FT),"[203939, 1629628]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Barrett,1629628.0,,
223,PT07M15.00S,2022-03-10T02:22:12.0Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,23,43,2022-03-10T02:22:12Z,2230000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT07M15.00S,2022-03-10T02:22:12.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,23,43,2022-03-10T02:22:12Z,2240000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,
225,PT07M15.00S,2022-03-10T02:22:13.0Z,2,REGULAR,substitution,out,[],203939,,,1610612752,23,43,2022-03-10T02:22:17Z,2250000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M15.00S,2022-03-10T02:22:13.0Z,2,REGULAR,substitution,in,[],1628467,,,1610612752,23,43,2022-03-10T02:22:17Z,2260000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M15.00S,2022-03-10T02:22:30.2Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,23,44,2022-03-10T02:22:30Z,2270000,,,0,,R. Barrett Free Throw 2 of 2 (12 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
228,PT06M56.00S,2022-03-10T02:22:51.4Z,2,REGULAR,3pt,Jump Shot,[],1628467,70.51576872536137,19.852941176470587,1610612742,23,44,2022-03-10T02:22:58Z,2280000,-151.0,225.0,1,right,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,
229,PT06M52.00S,2022-03-10T02:22:55.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,23,44,2022-03-10T02:22:58Z,2290000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,228.0,4.0,4.0,0.0,,,,,,,,,,,,,,
230,PT06M43.00S,2022-03-10T02:23:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.440867279894875,47.549019607843135,1610612752,23,46,2022-03-10T02:23:45Z,2300000,12.0,17.0,1,left,R. Barrett cutting finger roll Layup (14 PTS) (A. Burks 3 AST),"[1629628, 202692]",1610612752.0,NYK,cutting finger roll,,,Barrett,R. Barrett,,,,,2.13,Made,,,,,14.0,,,,A. Burks,202692.0,3.0,,,,,,,
232,PT06M34.00S,2022-03-10T02:23:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.05059132720105,59.068627450980394,1610612742,25,46,2022-03-10T02:24:45Z,2320000,45.0,97.0,1,right,J. Brunson 10' step back Jump Shot (8 PTS),[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,10.74,Made,,,,,8.0,,,,,,,,,,,,,
233,PT06M13.00S,2022-03-10T02:23:34.0Z,2,REGULAR,3pt,Jump Shot,[],202692,4.02431011826544,96.32352941176471,1610612752,25,46,2022-03-10T02:23:38Z,2330000,-232.0,-15.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,
234,PT06M10.00S,2022-03-10T02:23:37.0Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,25,46,2022-03-10T02:23:38Z,2340000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
235,PT06M00.00S,2022-03-10T02:23:47.7Z,2,REGULAR,3pt,Jump Shot,[],203493,94.69448094612353,96.56862745098039,1610612742,25,46,2022-03-10T02:23:54Z,2350000,233.0,-3.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
236,PT05M56.00S,2022-03-10T02:23:51.7Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,25,46,2022-03-10T02:23:54Z,2360000,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,235.0,5.0,3.0,2.0,,,,,,,,,,,,,,
237,PT05M45.00S,2022-03-10T02:24:06.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,25,46,2022-03-10T02:24:06Z,2370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M45.00S,2022-03-10T02:24:06.7Z,2,REGULAR,substitution,out,[],203915,,,1610612752,25,46,2022-03-10T02:24:12Z,2380000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M45.00S,2022-03-10T02:24:06.7Z,2,REGULAR,substitution,in,[],1629029,,,1610612752,25,46,2022-03-10T02:24:12Z,2390000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M35.00S,2022-03-10T02:24:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.273981603153747,56.86274509803921,1610612752,25,46,2022-03-10T02:24:47Z,2400000,-34.0,82.0,1,left,MISS R. Barrett 8' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,8.86,Missed,,,,,,,,,,,,,,,,,,
241,PT05M34.00S,2022-03-10T02:24:35.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,25,46,2022-03-10T02:24:47Z,2410000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,
242,PT05M34.00S,2022-03-10T02:24:40.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,25,46,2022-03-10T02:24:52Z,2420000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,,
243,PT05M21.00S,2022-03-10T02:25:06.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,67.62483574244416,43.38235294117647,1610612742,25,46,2022-03-10T02:25:11Z,2430000,-33.0,252.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,
244,PT05M17.00S,2022-03-10T02:25:10.4Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,25,46,2022-03-10T02:25:11Z,2440000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,243.0,6.0,4.0,2.0,,,,,,,,,,,,,,
245,PT05M09.00S,2022-03-10T02:25:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630540,5.206964520367937,96.56862745098039,1610612752,25,46,2022-03-10T02:25:25Z,2450000,-233.0,-4.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
246,PT05M04.00S,2022-03-10T02:25:23.4Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,25,46,2022-03-10T02:25:25Z,2460000,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,245.0,7.0,4.0,3.0,,,,,,,,,,,,,,
247,PT05M04.00S,2022-03-10T02:25:22.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,25,48,2022-03-10T02:25:22Z,2470000,0.0,0.0,1,left,M. Robinson putback DUNK (10 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,
248,PT04M49.00S,2022-03-10T02:25:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.32917214191852,55.14705882352941,1610612742,25,48,2022-03-10T02:25:41Z,2480000,26.0,20.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 1629011]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,3.23,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
249,PT04M49.00S,2022-03-10T02:25:37.5Z,2,REGULAR,block,,[],1629011,,,1610612742,25,48,2022-03-10T02:25:39Z,2490000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M47.00S,2022-03-10T02:25:39.5Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,25,48,2022-03-10T02:25:41Z,2500000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,248.0,5.0,5.0,0.0,,,,,,,,,,,,,,
251,PT04M44.00S,2022-03-10T02:25:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630540,8.360709592641262,48.77450980392157,1610612752,25,50,2022-03-10T02:25:50Z,2510000,6.0,26.0,1,left,M. McBride running Layup (2 PTS),[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,2.68,Made,,,,,2.0,,,,,,,,,,,,,
253,PT04M44.00S,2022-03-10T02:25:48.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,25,50,2022-03-10T02:25:48Z,2530000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M44.00S,2022-03-10T02:26:36.7Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,25,50,2022-03-10T02:28:07Z,2540000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M44.00S,2022-03-10T02:26:36.7Z,2,REGULAR,substitution,out,[],1630540,,,1610612742,25,50,2022-03-10T02:28:07Z,2550000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M44.00S,2022-03-10T02:26:36.7Z,2,REGULAR,substitution,out,[],1629628,,,1610612742,25,50,2022-03-10T02:28:07Z,2560000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M44.00S,2022-03-10T02:26:36.7Z,2,REGULAR,substitution,in,[],203915,,,1610612742,25,50,2022-03-10T02:28:07Z,2570000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M44.00S,2022-03-10T02:26:36.7Z,2,REGULAR,substitution,in,[],203095,,,1610612742,25,50,2022-03-10T02:28:07Z,2580000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M44.00S,2022-03-10T02:26:36.7Z,2,REGULAR,substitution,in,[],203944,,,1610612742,25,50,2022-03-10T02:28:07Z,2590000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M29.00S,2022-03-10T02:28:55.2Z,2,REGULAR,foul,technical,['1freethrow'],203944,,,1610612742,25,50,2022-03-10T02:29:05Z,2600000,,,0,,J. Randle defensive-3-second technical FOUL (1 Tech),[203944],1610612752.0,NYK,defensive-3-second,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,1199.0,1.0,1.0,,,,
261,PT04M29.00S,2022-03-10T02:29:08.7Z,2,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,25,50,2022-03-10T02:29:08Z,2610000,,,0,,MISS R. Bullock technical Free Throw 1 of 1,[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT04M29.00S,2022-03-10T02:29:08.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,25,50,2022-03-10T02:29:08Z,2620000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,
263,PT04M15.00S,2022-03-10T02:29:32.6Z,2,REGULAR,3pt,Jump Shot,[],1628467,70.90998685939553,15.931372549019606,1610612742,25,50,2022-03-10T02:29:38Z,2630000,-170.0,221.0,1,right,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.89,Missed,,,,,,,,,,,,,,,,,,
264,PT04M12.00S,2022-03-10T02:29:35.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,25,50,2022-03-10T02:29:38Z,2640000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,263.0,4.0,4.0,0.0,,,,,,,,,,,,,,
265,PT03M59.00S,2022-03-10T02:29:49.3Z,2,REGULAR,3pt,Jump Shot,[],203944,27.808804204993432,18.872549019607842,1610612752,25,53,2022-03-10T02:29:55Z,2650000,156.0,209.0,1,left,J. Randle 26' 3PT  (7 PTS) (I. Quickley 2 AST),"[203944, 1630193]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.05,Made,,,,,7.0,,,,I. Quickley,1630193.0,2.0,,,,,,,
