actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
264,PT05M20.00S,2022-01-06T01:29:43.3Z,2,REGULAR,foul,personal,['1freethrow'],202357,,,1610612742,38,32,2022-01-06T01:30:06Z,2640000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Powell 1 FT),"[202357, 203939]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,1628171.0,,,1.0,0.0,Powell,203939.0
266,PT05M20.00S,2022-01-06T01:29:54.0Z,2,REGULAR,substitution,out,[],202357,,,1610612742,38,32,2022-01-06T01:30:02Z,2660000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M20.00S,2022-01-06T01:29:54.0Z,2,REGULAR,substitution,in,[],203110,,,1610612742,38,32,2022-01-06T01:30:02Z,2670000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M20.00S,2022-01-06T01:30:27.7Z,2,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,39,32,2022-01-06T01:30:27Z,2680000,,,0,,D. Powell Free Throw 1 of 1 (5 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
269,PT05M02.00S,2022-01-06T01:30:47.6Z,2,REGULAR,2pt,Jump Shot,[],203952,8.754927726675426,73.52941176470588,1610612744,39,32,2022-01-06T01:30:54Z,2690000,-118.0,30.0,1,left,MISS A. Wiggins 12' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,,,,12.13,Missed,,,,,,,,,,,,,,,
270,PT04M59.00S,2022-01-06T01:30:50.6Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,39,32,2022-01-06T01:30:54Z,2700000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,269.0,2.0,2.0,0.0,,,,,,,,,,,
271,PT04M51.00S,2022-01-06T01:30:57.2Z,2,REGULAR,3pt,Jump Shot,[],1628973,66.44218134034165,50.73529411764706,1610612742,39,32,2022-01-06T01:31:03Z,2710000,4.0,263.0,1,right,MISS J. Brunson 26' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,26.29,Missed,,,,,,,,,,,,,,,
272,PT04M50.00S,2022-01-06T01:31:01.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,39,32,2022-01-06T01:31:01Z,2720000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,,
273,PT04M50.00S,2022-01-06T01:31:02.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,39,32,2022-01-06T01:31:02Z,2730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M43.00S,2022-01-06T01:31:30.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203493,77.4802890932983,45.09803921568628,1610612742,39,32,2022-01-06T01:31:42Z,2740000,-25.0,159.0,1,right,MISS R. Bullock 16' driving floating Shot,[203493],1610612742.0,DAL,driving floating,,,Bullock,R. Bullock,,,,,,,,16.11,Missed,,,,,,,,,,,,,,,
275,PT04M40.00S,2022-01-06T01:31:33.7Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,39,32,2022-01-06T01:31:42Z,2750000,,,0,,G. Payton II REBOUND (Off:0 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,274.0,5.0,5.0,0.0,,,,,,,,,,,
276,PT04M30.00S,2022-01-06T01:31:43.3Z,2,REGULAR,3pt,Jump Shot,[],1630228,20.844283837056505,91.17647058823529,1610612744,39,32,2022-01-06T01:31:49Z,2760000,-206.0,143.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,25.09,Missed,,,,,,,,,,,,,,,
277,PT04M26.00S,2022-01-06T01:31:47.3Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,39,32,2022-01-06T01:31:49Z,2770000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,276.0,3.0,1.0,2.0,,,,,,,,,,,
278,PT04M17.00S,2022-01-06T01:31:56.8Z,2,REGULAR,2pt,Jump Shot,[],1627827,84.97043363994744,81.12745098039215,1610612742,39,32,2022-01-06T01:35:44Z,2780000,156.0,89.0,1,right,MISS D. Finney-Smith 17' step back Shot,[1627827],1610612742.0,DAL,step back,,,Finney-Smith,D. Finney-Smith,,,,,,,,17.92,Missed,,,,,,,,,,,,,,,
279,PT04M15.00S,2022-01-06T01:31:58.8Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,39,32,2022-01-06T01:32:04Z,2790000,,,0,,D. Powell REBOUND (Off:4 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,278.0,4.0,0.0,4.0,,,,,,,,,,,
280,PT04M15.00S,2022-01-06T01:32:01.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612742,39,32,2022-01-06T01:32:07Z,2800000,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Powell 2 FT),"[1630228, 203939]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,201245.0,,,2.0,0.0,Powell,203939.0
282,PT04M15.00S,2022-01-06T01:32:30.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,40,32,2022-01-06T01:33:04Z,2820000,,,0,,D. Powell Free Throw 1 of 2 (6 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
283,PT04M15.00S,2022-01-06T01:32:30.7Z,2,REGULAR,substitution,out,[],1630228,,,1610612742,40,32,2022-01-06T01:32:34Z,2830000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M15.00S,2022-01-06T01:32:30.7Z,2,REGULAR,substitution,in,[],1626172,,,1610612742,40,32,2022-01-06T01:32:34Z,2840000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M15.00S,2022-01-06T01:32:30.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,40,32,2022-01-06T01:33:04Z,2850000,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,
286,PT04M12.00S,2022-01-06T01:32:33.0Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,40,32,2022-01-06T01:33:04Z,2860000,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,
287,PT03M59.00S,2022-01-06T01:33:07.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629673,6.652431011826544,50.49019607843137,1610612744,40,34,2022-01-06T01:33:12Z,2870000,-2.0,10.0,1,left,J. Poole driving DUNK (6 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,1.03,Made,,,,,6.0,,,,,,,,,,
288,PT03M45.00S,2022-01-06T01:33:21.4Z,2,REGULAR,3pt,Jump Shot,[],1628425,78.26872536136662,10.294117647058822,1610612742,43,34,2022-01-06T01:33:25Z,2880000,-199.0,152.0,1,right,S. Brown 24' 3PT  (5 PTS) (D. Powell 1 AST),"[1628425, 203939]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,24.99,Made,,,,,5.0,D. Powell,203939.0,1.0,,,,,,,
290,PT03M28.00S,2022-01-06T01:33:38.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,21.76412614980289,9.313725490196079,1610612744,43,34,2022-01-06T01:33:42Z,2900000,203.0,152.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,25.4,Missed,,,,,,,,,,,,,,,
291,PT03M25.00S,2022-01-06T01:33:41.0Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,43,34,2022-01-06T01:33:42Z,2910000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,290.0,4.0,2.0,2.0,,,,,,,,,,,
292,PT03M16.00S,2022-01-06T01:33:50.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,76.69185282522996,87.5,1610612742,43,34,2022-01-06T01:33:58Z,2920000,188.0,167.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,25.08,Missed,,,,,,,,,,,,,,,
293,PT03M11.00S,2022-01-06T01:33:55.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,43,34,2022-01-06T01:33:58Z,2930000,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,292.0,4.0,4.0,0.0,,,,,,,,,,,
294,PT03M06.00S,2022-01-06T01:34:03.0Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,43,34,2022-01-06T01:34:07Z,2940000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (2 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,2.0,,,,,,,,,,,,,201245.0,,,,,,
295,PT03M06.00S,2022-01-06T01:34:06.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612742,43,34,2022-01-06T01:34:18Z,2950000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M06.00S,2022-01-06T01:34:06.2Z,2,REGULAR,substitution,in,[],201939,,,1610612742,43,34,2022-01-06T01:34:18Z,2960000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M49.00S,2022-01-06T01:34:38.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628425,72.35545335085413,78.92156862745098,1610612742,43,34,2022-01-06T01:34:42Z,2970000,145.0,207.0,1,right,MISS S. Brown 25' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,25.28,Missed,,,,,,,,,,,,,,,
298,PT02M46.00S,2022-01-06T01:34:41.6Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,43,34,2022-01-06T01:34:42Z,2980000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,297.0,4.0,4.0,0.0,,,,,,,,,,,
299,PT02M39.00S,2022-01-06T01:34:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.652431011826544,46.07843137254902,1610612744,43,36,2022-01-06T01:34:51Z,2990000,20.0,10.0,1,left,S. Curry driving Layup (4 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,2.2,Made,,,,,4.0,,,,,,,,,,
300,PT02M22.00S,2022-01-06T01:35:05.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,88.12417871222075,49.50980392156863,1610612742,45,36,2022-01-06T01:35:11Z,3000000,-2.0,59.0,1,right,J. Brunson turnaround Hook (7 PTS),[1628973],1610612742.0,DAL,turnaround,,,Brunson,J. Brunson,,,,,,,,5.92,Made,,,,,7.0,,,,,,,,,,
301,PT02M12.00S,2022-01-06T01:35:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.360709592641262,46.07843137254902,1610612744,45,36,2022-01-06T01:39:20Z,3010000,20.0,26.0,1,left,MISS S. Curry cutting Layup - blocked,"[201939, 203493]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,,,,3.26,Missed,,,,,,,,,,Bullock,203493.0,,,,
302,PT02M12.00S,2022-01-06T01:35:16.9Z,2,REGULAR,block,,[],203493,,,1610612744,45,36,2022-01-06T01:35:18Z,3020000,,,0,,R. Bullock BLOCK (1 BLK),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M11.00S,2022-01-06T01:35:17.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,45,36,2022-01-06T01:35:31Z,3030000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,
304,PT02M11.00S,2022-01-06T01:35:20.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,45,36,2022-01-06T01:35:20Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M11.00S,2022-01-06T01:35:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,45,36,2022-01-06T01:35:23Z,3050000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M11.00S,2022-01-06T01:36:16.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203110,,,1610612742,45,36,2022-01-06T01:38:24Z,3060000,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,201245.0,,,1.0,1.0,,
307,PT02M11.00S,2022-01-06T01:36:22.7Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,45,36,2022-01-06T01:38:14Z,3070000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M11.00S,2022-01-06T01:36:22.7Z,2,REGULAR,substitution,out,[],203939,,,1610612742,45,36,2022-01-06T01:38:14Z,3080000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M11.00S,2022-01-06T01:36:22.7Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,45,36,2022-01-06T01:38:14Z,3090000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M11.00S,2022-01-06T01:36:22.7Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,45,36,2022-01-06T01:38:14Z,3100000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M11.00S,2022-01-06T01:38:48.6Z,2,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,46,36,2022-01-06T01:38:48Z,3110000,,,0,,R. Bullock technical Free Throw 1 of 1 (3 PTS),[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
312,PT01M53.00S,2022-01-06T01:39:18.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.919185282523,58.82352941176471,1610612742,48,36,2022-01-06T01:39:23Z,3120000,44.0,99.0,1,right,J. Brunson 10' driving floating Jump Shot (9 PTS),[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,,,,10.81,Made,,,,,9.0,,,,,,,,,,
313,PT01M41.00S,2022-01-06T01:39:30.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203110,8.623521681997373,47.05882352941176,1610612744,48,36,2022-01-06T01:41:12Z,3130000,15.0,29.0,1,left,MISS D. Green driving DUNK - blocked,"[203110, 1627827]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,,,,3.22,Missed,,,,,,,,,,Finney-Smith,1627827.0,,,,
314,PT01M41.00S,2022-01-06T01:39:30.6Z,2,REGULAR,block,,[],1627827,,,1610612744,48,36,2022-01-06T01:39:32Z,3140000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M41.00S,2022-01-06T01:39:30.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,48,36,2022-01-06T01:39:41Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,,
316,PT01M41.00S,2022-01-06T01:39:36.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,48,36,2022-01-06T01:39:36Z,3160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M37.00S,2022-01-06T01:39:49.7Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,48,36,2022-01-06T01:39:55Z,3170000,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 203493]",1610612744.0,GSW,,,,Green,D. Green,,,,,2.0,Bullock,203493.0,,,,,,,,,,,,,,,,,
318,PT01M37.00S,2022-01-06T01:39:49.7Z,2,REGULAR,steal,,[],203493,,,1610612742,48,36,2022-01-06T02:50:32Z,3180000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M31.00S,2022-01-06T01:39:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,94.30026281208936,53.431372549019606,1610612742,48,36,2022-01-06T01:44:13Z,3190000,17.0,1.0,1,right,MISS D. Finney-Smith running Layup - blocked,"[1627827, 1626172]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,,,,1.72,Missed,,,,,,,,,,Looney,1626172.0,,,,
320,PT01M31.00S,2022-01-06T01:39:56.1Z,2,REGULAR,block,,[],1626172,,,1610612742,48,36,2022-01-06T01:39:58Z,3200000,,,0,,K. Looney BLOCK (2 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M26.00S,2022-01-06T01:40:01.1Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,48,36,2022-01-06T01:40:03Z,3210000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,,,,
322,PT01M22.00S,2022-01-06T01:40:05.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201939,11.645860709592641,43.872549019607845,1610612744,48,36,2022-01-06T01:40:13Z,3220000,31.0,57.0,1,left,MISS S. Curry 6' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,,,,6.47,Missed,,,,,,,,,,,,,,,
323,PT01M19.00S,2022-01-06T01:40:08.0Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,48,36,2022-01-06T01:41:06Z,3230000,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,322.0,3.0,2.0,1.0,,,,,,,,,,,
324,PT01M17.00S,2022-01-06T01:40:11.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612742,48,36,2022-01-06T01:40:19Z,3240000,,,0,,J. Poole shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629673, 1629029]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,201245.0,,,2.0,0.0,Doncic,1629029.0
326,PT01M17.00S,2022-01-06T01:40:45.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629029,,,1610612742,49,36,2022-01-06T01:40:45Z,3260000,,,0,,L. Doncic Free Throw 1 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,14.0,,,,,,,,,,
327,PT01M17.00S,2022-01-06T01:40:46.9Z,2,REGULAR,substitution,out,[],1629673,,,1610612742,49,36,2022-01-06T01:40:51Z,3270000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M17.00S,2022-01-06T01:40:46.9Z,2,REGULAR,substitution,in,[],1627780,,,1610612742,49,36,2022-01-06T01:40:51Z,3280000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M17.00S,2022-01-06T01:41:06.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629029,,,1610612742,50,36,2022-01-06T01:41:06Z,3290000,,,0,,L. Doncic Free Throw 2 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
330,PT01M08.00S,2022-01-06T01:41:18.8Z,2,REGULAR,3pt,Jump Shot,[],201939,24.52365308804205,86.76470588235294,1610612744,50,36,2022-01-06T01:41:23Z,3300000,-184.0,178.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,25.59,Missed,,,,,,,,,,,,,,,
331,PT01M04.00S,2022-01-06T01:41:22.3Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,50,36,2022-01-06T01:41:22Z,3310000,,,0,,G. Payton II REBOUND (Off:1 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,330.0,6.0,5.0,1.0,,,,,,,,,,,
332,PT01M03.00S,2022-01-06T01:41:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,6.783837056504599,51.9607843137255,1610612744,50,38,2022-01-06T01:41:30Z,3320000,-10.0,11.0,1,left,G. Payton II Layup (2 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,1.5,Made,,,,,2.0,,,,,,,,,,
333,PT00M43.30S,2022-01-06T01:41:43.5Z,2,REGULAR,3pt,Jump Shot,[],203493,84.97043363994744,94.36274509803921,1610612742,50,38,2022-01-06T01:41:48Z,3330000,222.0,89.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,23.89,Missed,,,,,,,,,,,,,,,
334,PT00M41.40S,2022-01-06T01:41:45.4Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,50,38,2022-01-06T01:41:48Z,3340000,,,0,,G. Payton II REBOUND (Off:1 Def:6),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,333.0,7.0,6.0,1.0,,,,,,,,,,,
335,PT00M36.50S,2022-01-06T01:41:52.5Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,50,38,2022-01-06T01:41:57Z,3350000,,,0,,D. Green bad pass out-of-bounds TURNOVER (3 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,3.0,,,,,,,,,,,,,1628171.0,,,,,,
336,PT00M19.50S,2022-01-06T01:42:15.4Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612742,50,38,2022-01-06T01:42:19Z,3360000,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1627780]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,1.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,
337,PT00M19.50S,2022-01-06T01:42:15.4Z,2,REGULAR,steal,,[],1627780,,,1610612744,50,38,2022-01-06T01:42:17Z,3370000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M02.20S,2022-01-06T01:42:34.5Z,2,REGULAR,foul,personal,['2freethrow'],203493,,,1610612744,50,38,2022-01-06T01:42:45Z,3380000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Curry 2 FT),"[203493, 201939]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,1628171.0,,,1.0,0.0,Curry,201939.0
340,PT00M02.20S,2022-01-06T01:43:06.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201939,,,1610612744,50,38,2022-01-06T01:43:06Z,3400000,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Missed,,,,,,,,,,,,,,,
341,PT00M02.20S,2022-01-06T01:43:06.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,50,38,2022-01-06T01:43:06Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,
342,PT00M02.20S,2022-01-06T01:43:25.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201939,,,1610612744,50,39,2022-01-06T01:43:25Z,3420000,,,0,,S. Curry Free Throw 2 of 2 (5 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
343,PT00M00.00S,2022-01-06T01:43:33.5Z,2,REGULAR,2pt,Jump Shot,[],1628973,94.03745072273325,12.990196078431374,1610612742,50,39,2022-01-06T01:49:08Z,3430000,-185.0,4.0,1,right,MISS J. Brunson 18' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,18.5,Missed,,,,,,,,,,,,,,,
344,PT00M00.00S,2022-01-06T01:43:35.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,50,39,2022-01-06T01:43:35Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,
345,PT00M00.00S,2022-01-06T01:43:36.5Z,2,REGULAR,period,end,[],0,,,1610612742,50,39,2022-01-06T01:43:36Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-06T01:58:09.1Z,3,REGULAR,substitution,out,['startperiod'],203493,,,1610612742,50,39,2022-01-06T01:58:57Z,3460000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-01-06T01:58:09.1Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,50,39,2022-01-06T01:58:57Z,3470000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
