actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
176,PT08M39.00S,2021-12-08T01:02:15.0Z,2,REGULAR,block,,[],204001,,,1610612751,34,26,2021-12-08T01:02:18Z,1760000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT08M36.00S,2021-12-08T01:02:18.0Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,34,26,2021-12-08T01:02:19Z,1770000,,,0,,K. Porzingis REBOUND (Off:1 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,175.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
178,PT08M36.00S,2021-12-08T01:02:19.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203501,92.19776609724047,52.450980392156865,1610612742,36,26,2021-12-08T01:02:23Z,1780000,12.0,21.0,1,right,T. Hardaway Jr. alley-oop DUNK (6 PTS) (K. Porzingis 5 AST),"[203501, 204001]",1610612742.0,DAL,alley-oop,,,Hardaway Jr.,T. Hardaway Jr.,,,,,2.42,Made,,,,,6.0,K. Porzingis,204001.0,5.0,,,,,,,,,,,
180,PT08M36.00S,2021-12-08T01:02:26.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,36,26,2021-12-08T01:02:26Z,1800000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M36.00S,2021-12-08T01:05:00.0Z,2,REGULAR,substitution,out,[],201988,,,1610612751,36,26,2021-12-08T01:05:56Z,1810000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M36.00S,2021-12-08T01:05:00.0Z,2,REGULAR,substitution,in,[],1628975,,,1610612751,36,26,2021-12-08T01:05:56Z,1820000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M26.00S,2021-12-08T01:06:10.5Z,2,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,36,26,2021-12-08T01:06:27Z,1830000,,,0,,N. Claxton bad pass out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,bad pass,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,
184,PT08M18.00S,2021-12-08T01:06:31.1Z,2,REGULAR,foul,personal,[],1629651,,,1610612742,36,26,2021-12-08T01:06:40Z,1840000,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 204001]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Porzingis,204001.0,,,,
186,PT08M18.00S,2021-12-08T01:06:43.1Z,2,REGULAR,substitution,out,[],1629651,,,1610612742,36,26,2021-12-08T01:06:56Z,1860000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M18.00S,2021-12-08T01:06:43.1Z,2,REGULAR,substitution,in,[],200746,,,1610612742,36,26,2021-12-08T01:06:56Z,1870000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M04.00S,2021-12-08T01:07:13.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,73.80091984231275,82.84313725490196,1610612742,36,26,2021-12-08T01:07:18Z,1880000,164.0,194.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
189,PT08M01.00S,2021-12-08T01:07:16.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,36,26,2021-12-08T01:07:18Z,1890000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,188.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
190,PT07M54.00S,2021-12-08T01:07:25.6Z,2,REGULAR,3pt,Jump Shot,[],201935,23.603810775295663,85.7843137254902,1610612751,36,29,2021-12-08T01:07:57Z,1900000,-179.0,169.0,1,left,J. Harden 24' 3PT step back (5 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,24.64,Made,,,,,5.0,,,,,,,,,,,,,,
191,PT07M54.00S,2021-12-08T01:07:29.0Z,2,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612751,36,29,2021-12-08T01:07:34Z,1910000,,,0,,J. Green shooting personal FOUL (1 PF) (Harden 1 FT),"[1630182, 201935]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Harden,201935.0,,,,
193,PT07M54.00S,2021-12-08T01:07:37.6Z,2,REGULAR,substitution,out,[],204001,,,1610612751,36,29,2021-12-08T01:07:57Z,1930000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M54.00S,2021-12-08T01:07:37.6Z,2,REGULAR,substitution,in,[],203939,,,1610612751,36,29,2021-12-08T01:07:57Z,1940000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M54.00S,2021-12-08T01:08:03.2Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,36,30,2021-12-08T01:08:03Z,1950000,,,0,,J. Harden Free Throw 1 of 1 (6 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
196,PT07M41.00S,2021-12-08T01:08:17.4Z,2,REGULAR,3pt,Jump Shot,[],1628373,70.77858081471747,75.24509803921569,1610612742,36,30,2021-12-08T01:08:39Z,1960000,126.0,222.0,1,right,MISS F. Ntilikina 25' pullup 3PT,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
197,PT07M38.00S,2021-12-08T01:08:20.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,36,30,2021-12-08T01:08:21Z,1970000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,196.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
226,PT07M37.00S,2021-12-08T01:08:23.6Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612751,36,30,2021-12-08T01:12:30Z,1975000,,,0,,J. Harden bad pass TURNOVER (3 TO),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,3.0,,,
198,PT07M37.00S,2021-12-08T01:08:29.8Z,2,REGULAR,foul,personal,[],200746,,,1610612742,36,30,2021-12-08T01:12:30Z,1980000,,,0,,L. Aldridge loose ball personal FOUL (1 PF),"[200746, 1628373]",1610612751.0,BKN,loose ball,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Ntilikina,1628373.0,,,,
201,PT07M37.00S,2021-12-08T01:08:41.4Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,36,30,2021-12-08T01:08:56Z,2010000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M37.00S,2021-12-08T01:08:41.4Z,2,REGULAR,substitution,out,[],1630560,,,1610612742,36,30,2021-12-08T01:08:56Z,2020000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M37.00S,2021-12-08T01:08:41.4Z,2,REGULAR,substitution,in,[],203493,,,1610612742,36,30,2021-12-08T01:08:56Z,2030000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M37.00S,2021-12-08T01:08:41.4Z,2,REGULAR,substitution,in,[],1627761,,,1610612742,36,30,2021-12-08T01:08:56Z,2040000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M31.00S,2021-12-08T01:09:03.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,82.9993429697766,39.46078431372549,1610612742,36,30,2021-12-08T01:09:07Z,2050000,-53.0,107.0,1,right,MISS J. Brunson 11' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,,
206,PT07M27.00S,2021-12-08T01:09:07.3Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,36,30,2021-12-08T01:09:07Z,2060000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
207,PT07M21.00S,2021-12-08T01:09:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,6.1268068331143235,48.03921568627451,1610612751,36,32,2021-12-08T01:09:17Z,2070000,10.0,5.0,1,left,J. Johnson driving Layup (5 PTS),[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,1.1,Made,,,,,5.0,,,,,,,,,,,,,,
208,PT07M05.00S,2021-12-08T01:09:36.0Z,2,REGULAR,foul,personal,['2freethrow'],201949,,,1610612742,36,32,2021-12-08T01:09:40Z,2080000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Powell 2 FT),"[201949, 203939]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Powell,203939.0,,,,
210,PT07M05.00S,2021-12-08T01:10:00.8Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,37,32,2021-12-08T01:10:00Z,2100000,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
211,PT07M05.00S,2021-12-08T01:10:01.8Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,37,32,2021-12-08T01:10:30Z,2110000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M05.00S,2021-12-08T01:10:01.8Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,37,32,2021-12-08T01:10:30Z,2120000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M05.00S,2021-12-08T01:10:01.8Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,37,32,2021-12-08T01:10:30Z,2130000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M05.00S,2021-12-08T01:10:01.8Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,37,32,2021-12-08T01:10:30Z,2140000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M05.00S,2021-12-08T01:10:35.4Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,38,32,2021-12-08T01:10:35Z,2150000,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
216,PT06M55.00S,2021-12-08T01:10:49.7Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612751,38,32,2021-12-08T01:10:57Z,2160000,,,0,,D. Powell shooting personal FOUL (1 PF) (Harden 2 FT),"[203939, 201935]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Harden,201935.0,,,,
218,PT06M55.00S,2021-12-08T01:11:17.1Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,38,32,2021-12-08T01:11:17Z,2180000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
219,PT06M55.00S,2021-12-08T01:11:17.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,38,32,2021-12-08T01:11:17Z,2190000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,,,
220,PT06M55.00S,2021-12-08T01:11:33.0Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,38,33,2021-12-08T01:11:33Z,2200000,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
221,PT06M31.00S,2021-12-08T01:11:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,94.1688567674113,49.50980392156863,1610612742,40,33,2021-12-08T01:12:03Z,2210000,-2.0,2.0,1,right,D. Powell cutting Layup (4 PTS) (L. Doncic 2 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,0.34,Made,,,,,4.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,
223,PT06M20.00S,2021-12-08T01:12:10.3Z,2,REGULAR,2pt,Jump Shot,[],201949,14.668199737187912,74.01960784313727,1610612751,40,33,2021-12-08T01:12:16Z,2230000,-120.0,85.0,1,left,MISS J. Johnson 14' pullup Shot,[201949],1610612751.0,BKN,pullup,,,Johnson,J. Johnson,,,,,14.74,Missed,,,,,,,,,,,,,,,,,,,
224,PT06M19.00S,2021-12-08T01:12:11.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,40,33,2021-12-08T01:12:16Z,2240000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,
225,PT06M19.00S,2021-12-08T01:12:17.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,40,33,2021-12-08T01:12:17Z,2250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M08.00S,2021-12-08T01:12:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.6340341655716,49.50980392156863,1610612742,42,33,2021-12-08T01:12:34Z,2260000,-2.0,130.0,1,right,L. Doncic 12' fadeaway Jump Shot (8 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,12.95,Made,,,,,8.0,,,,,,,,,,,,,,
228,PT05M51.00S,2021-12-08T01:12:46.2Z,2,REGULAR,2pt,Jump Shot,[],200746,25.969119579500656,55.14705882352941,1610612751,42,35,2021-12-08T01:12:50Z,2270000,-26.0,192.0,1,left,L. Aldridge 19' Jump Shot (9 PTS) (J. Harden 5 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,19.33,Made,,,,,9.0,J. Harden,201935.0,5.0,,,,,,,,,,,
230,PT05M30.00S,2021-12-08T01:13:07.2Z,2,REGULAR,3pt,Jump Shot,[],1628467,88.51839684625493,3.9215686274509802,1610612742,42,35,2021-12-08T01:13:11Z,2290000,-230.0,55.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
231,PT05M28.00S,2021-12-08T01:13:09.2Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,42,35,2021-12-08T01:13:11Z,2300000,,,0,,L. Aldridge REBOUND (Off:0 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
232,PT05M14.00S,2021-12-08T01:13:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,5.863994743758213,49.50980392156863,1610612751,42,37,2021-12-08T01:13:33Z,2310000,2.0,3.0,1,left,J. Johnson driving reverse Layup (7 PTS),[201949],1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,0.36,Made,,,,,7.0,,,,,,,,,,,,,,
233,PT05M14.00S,2021-12-08T01:13:35.9Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612742,42,37,2021-12-08T01:13:35Z,2320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M14.00S,2021-12-08T01:14:39.1Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612742,42,37,2021-12-08T01:14:39Z,2330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M00.00S,2021-12-08T01:15:36.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,92.9862023653088,47.05882352941176,1610612742,44,37,2021-12-08T01:15:40Z,2340000,-15.0,13.0,1,right,D. Powell alley-oop DUNK (6 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.99,Made,,,,,6.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,
237,PT04M40.00S,2021-12-08T01:15:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627761,6.915243101182654,45.83333333333333,1610612751,44,39,2021-12-08T01:16:00Z,2360000,21.0,13.0,1,left,D. Bembry driving floating bank Jump Shot (2 PTS) (J. Carter 1 AST),"[1627761, 1628975]",1610612751.0,BKN,driving floating bank,,,Bembry,D. Bembry,,,,,2.43,Made,,,,,2.0,J. Carter,1628975.0,1.0,,,,,,,,,,,
239,PT04M30.00S,2021-12-08T01:16:09.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612742,44,39,2021-12-08T01:16:18Z,2380000,,,0,,J. Johnson shooting personal FOUL (2 PF) (Doncic 2 FT),"[201949, 1629029]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Doncic,1629029.0,,,,
241,PT04M30.00S,2021-12-08T01:16:41.4Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,45,39,2021-12-08T01:16:41Z,2400000,,,0,,L. Doncic Free Throw 1 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
242,PT04M30.00S,2021-12-08T01:16:42.1Z,2,REGULAR,substitution,out,[],203501,,,1610612742,45,39,2021-12-08T01:17:02Z,2410000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M30.00S,2021-12-08T01:16:42.1Z,2,REGULAR,substitution,out,[],201935,,,1610612742,45,39,2021-12-08T01:17:02Z,2420000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M30.00S,2021-12-08T01:16:42.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,45,39,2021-12-08T01:17:02Z,2430000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M30.00S,2021-12-08T01:16:42.1Z,2,REGULAR,substitution,in,[],201142,,,1610612742,45,39,2021-12-08T01:17:02Z,2440000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M30.00S,2021-12-08T01:17:07.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,46,39,2021-12-08T01:17:07Z,2450000,,,0,,L. Doncic Free Throw 2 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
247,PT04M21.00S,2021-12-08T01:17:17.3Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612751,46,39,2021-12-08T01:17:25Z,2460000,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1627827]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,
248,PT04M21.00S,2021-12-08T01:17:17.3Z,2,REGULAR,steal,,[],1627827,,,1610612742,46,39,2021-12-08T01:17:18Z,2470000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M18.00S,2021-12-08T01:17:21.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628467,90.75229960578186,51.470588235294116,1610612742,46,39,2021-12-08T01:17:30Z,2480000,7.0,34.0,1,right,MISS M. Kleber running Layup - blocked,"[1628467, 201949]",1610612742.0,DAL,running,,,Kleber,M. Kleber,,,,,3.52,Missed,,,,,,,,,Johnson,201949.0,,,,,,,,,
250,PT04M18.00S,2021-12-08T01:17:21.1Z,2,REGULAR,block,,[],201949,,,1610612742,46,39,2021-12-08T01:17:23Z,2490000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M15.00S,2021-12-08T01:17:24.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,46,39,2021-12-08T01:17:30Z,2500000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
252,PT04M02.00S,2021-12-08T01:17:37.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629029,93.77463863337714,4.6568627450980395,1610612742,46,39,2021-12-08T01:17:41Z,2510000,-227.0,6.0,1,right,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
253,PT03M57.00S,2021-12-08T01:17:42.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,46,39,2021-12-08T01:17:41Z,2520000,,,0,,K. Durant REBOUND (Off:1 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,252.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
254,PT03M49.00S,2021-12-08T01:17:49.1Z,2,REGULAR,3pt,Jump Shot,[],201142,30.17411300919842,67.15686274509804,1610612751,46,39,2021-12-08T01:17:52Z,2530000,-86.0,231.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
255,PT03M46.00S,2021-12-08T01:17:52.1Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,46,39,2021-12-08T01:17:52Z,2540000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,254.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
256,PT03M35.00S,2021-12-08T01:18:03.5Z,2,REGULAR,3pt,Jump Shot,[],203493,91.67214191852825,5.147058823529411,1610612742,46,39,2021-12-08T01:18:10Z,2550000,-224.0,26.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
257,PT03M35.00S,2021-12-08T01:18:03.5Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,46,39,2021-12-08T01:23:12Z,2560000,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,256.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
277,PT03M22.00S,2021-12-08T01:18:11.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,94.00459921156373,59.31372549019608,1610612742,46,39,2021-12-08T01:23:08Z,2565000,47.0,4.0,1,right,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,4.68,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M20.00S,2021-12-08T01:18:13.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,46,39,2021-12-08T01:23:08Z,2567500,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,277.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
258,PT03M18.00S,2021-12-08T01:18:20.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,92.72339027595268,50.98039215686274,1610612742,48,39,2021-12-08T01:23:19Z,2570000,5.0,16.0,1,right,D. Powell putback Layup (8 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,1.66,Made,,,,,8.0,,,,,,,,,,,,,,
260,PT03M07.00S,2021-12-08T01:18:34.4Z,2,REGULAR,foul,personal,[],1629029,,,1610612751,48,39,2021-12-08T01:18:41Z,2590000,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 201142]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Durant,201142.0,,,,
262,PT03M07.00S,2021-12-08T01:18:54.3Z,2,REGULAR,substitution,out,[],203939,,,1610612751,48,39,2021-12-08T01:19:10Z,2610000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M07.00S,2021-12-08T01:18:54.3Z,2,REGULAR,substitution,out,[],1628975,,,1610612751,48,39,2021-12-08T01:19:10Z,2620000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M07.00S,2021-12-08T01:18:54.3Z,2,REGULAR,substitution,in,[],204001,,,1610612751,48,39,2021-12-08T01:19:10Z,2630000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M07.00S,2021-12-08T01:18:54.3Z,2,REGULAR,substitution,in,[],201935,,,1610612751,48,39,2021-12-08T01:19:10Z,2640000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
