actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
372,PT07M05.00S,2021-11-30T01:58:36.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,55,79,2021-11-30T01:58:36Z,3720000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M51.00S,2021-11-30T02:01:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.51182654402102,51.470588235294116,1610612748,57,79,2021-11-30T02:01:57Z,3730000,7.0,8.0,1,right,C. Martin cutting Layup (10 PTS) (B. Adebayo 4 AST),"[1628997, 1628389]",1610612748.0,MIA,cutting,,,Martin,C. Martin,,,,,,,,,,Made,10.0,,,,1.13,,,,,B. Adebayo,1628389.0,4.0,,,
375,PT06M34.00S,2021-11-30T02:01:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.777266754270697,45.09803921568628,1610612743,57,79,2021-11-30T02:02:43Z,3750000,25.0,58.0,1,left,MISS N. Jokic 6' running Shot,[203999],1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,6.31,,,,,,,,,,
376,PT06M31.00S,2021-11-30T02:01:58.7Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,57,79,2021-11-30T02:02:01Z,3760000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,375.0,2.0,2.0,0.0,,,,,,
377,PT06M29.00S,2021-11-30T02:02:00.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628997,92.85479632063075,49.01960784313725,1610612748,59,79,2021-11-30T02:02:12Z,3770000,-5.0,15.0,1,right,C. Martin running Layup (12 PTS) (K. Lowry 10 AST),"[1628997, 200768]",1610612748.0,MIA,running,,,Martin,C. Martin,,,,,,,,,,Made,12.0,,,,1.55,,,,,K. Lowry,200768.0,10.0,,,
378,PT06M22.00S,2021-11-30T02:02:16.0Z,3,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612743,59,79,2021-11-30T02:02:34Z,3780000,,,0,,C. Martin shooting personal FOUL (2 PF) (Jokic 2 FT),"[1628997, 203999]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,201246.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
381,PT06M22.00S,2021-11-30T02:02:42.9Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,59,80,2021-11-30T02:02:42Z,3800000,,,0,,N. Jokic Free Throw 1 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
382,PT06M22.00S,2021-11-30T02:02:58.5Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,59,81,2021-11-30T02:02:58Z,3810000,,,0,,N. Jokic Free Throw 2 of 2 (22 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
383,PT05M58.00S,2021-11-30T02:03:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.85479632063075,50.98039215686274,1610612748,61,81,2021-11-30T02:03:37Z,3820000,5.0,15.0,1,right,C. Martin driving Layup (14 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,,,,Made,14.0,,,,1.55,,,,,,,,,,
384,PT05M35.00S,2021-11-30T02:03:52.1Z,3,REGULAR,2pt,Hook,[],203999,9.806176084099869,31.61764705882353,1610612743,61,81,2021-11-30T02:03:57Z,3830000,92.0,40.0,1,left,MISS N. Jokic 10' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,10.01,,,,,,,,,,
385,PT05M32.00S,2021-11-30T02:03:55.1Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,61,81,2021-11-30T02:03:57Z,3840000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,384.0,3.0,3.0,0.0,,,,,,
386,PT05M31.00S,2021-11-30T02:03:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,93.38042049934296,48.03921568627451,1610612748,63,81,2021-11-30T02:04:09Z,3850000,-10.0,10.0,1,right,B. Adebayo running Layup (13 PTS) (K. Lowry 11 AST),"[1628389, 200768]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,,,,,,Made,13.0,,,,1.38,,,,,K. Lowry,200768.0,11.0,,,
387,PT05M31.00S,2021-11-30T02:04:09.3Z,3,REGULAR,foul,personal,['1freethrow'],203115,,,1610612748,63,81,2021-11-30T02:04:28Z,3860000,,,0,,W. Barton shooting personal FOUL (1 PF) (Adebayo 1 FT),"[203115, 1628389]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,2003.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
390,PT05M31.00S,2021-11-30T02:04:30.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,63,81,2021-11-30T02:07:12Z,3880000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M31.00S,2021-11-30T02:06:19.2Z,3,REGULAR,substitution,out,[],203115,,,1610612748,63,81,2021-11-30T02:07:12Z,3890000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M31.00S,2021-11-30T02:06:19.2Z,3,REGULAR,substitution,in,[],203085,,,1610612748,63,81,2021-11-30T02:07:12Z,3900000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M31.00S,2021-11-30T02:07:10.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628389,,,1610612748,63,81,2021-11-30T02:07:24Z,3910000,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,,,,,,,,,,,
394,PT05M28.00S,2021-11-30T02:07:13.8Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,63,81,2021-11-30T02:07:24Z,3920000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,393.0,2.0,2.0,0.0,,,,,,
395,PT05M12.00S,2021-11-30T02:07:29.4Z,3,REGULAR,3pt,Jump Shot,[],203932,5.469776609724048,3.6764705882352944,1610612743,63,81,2021-11-30T02:07:35Z,3930000,232.0,-1.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,23.16,,,,,,,,,,
396,PT05M08.00S,2021-11-30T02:07:33.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,63,81,2021-11-30T02:07:35Z,3940000,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,395.0,8.0,4.0,4.0,,,,,,
397,PT05M01.00S,2021-11-30T02:07:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,90.75229960578186,48.03921568627451,1610612748,63,81,2021-11-30T02:08:24Z,3950000,-10.0,34.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,3.58,,,,,,,,,,
398,PT04M58.00S,2021-11-30T02:07:43.3Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,63,81,2021-11-30T02:07:44Z,3960000,,,0,,B. Adebayo REBOUND (Off:5 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,397.0,9.0,4.0,5.0,,,,,,
399,PT04M58.00S,2021-11-30T02:07:43.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,63,81,2021-11-30T02:07:47Z,3970000,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,0.0,,,,,,,,,,
400,PT04M58.00S,2021-11-30T02:07:43.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,63,81,2021-11-30T02:07:47Z,3980000,,,0,,N. Jokic REBOUND (Off:3 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,399.0,12.0,9.0,3.0,,,,,,
401,PT04M55.00S,2021-11-30T02:07:46.3Z,3,REGULAR,3pt,Jump Shot,[],1628420,24.78646517739816,11.27450980392157,1610612743,63,81,2021-11-30T02:07:58Z,3990000,194.0,180.0,1,left,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,,,,26.47,,,,,,,,,,
402,PT04M49.00S,2021-11-30T02:07:52.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,63,81,2021-11-30T02:07:58Z,4000000,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,401.0,4.0,4.0,0.0,,,,,,
403,PT04M49.00S,2021-11-30T02:07:53.7Z,3,REGULAR,foul,personal,[],201145,,,1610612748,63,81,2021-11-30T02:11:32Z,4010000,,,0,,J. Green take personal FOUL (1 PF),"[201145, 1629130]",1610612743.0,DEN,take,,,Green,J. Green,,,,,1626302.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,,,,,,
405,PT04M49.00S,2021-11-30T02:08:08.3Z,3,REGULAR,substitution,out,[],1628420,,,1610612748,63,81,2021-11-30T02:08:11Z,4030000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M49.00S,2021-11-30T02:08:08.3Z,3,REGULAR,substitution,in,[],1630267,,,1610612748,63,81,2021-11-30T02:08:11Z,4040000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M41.00S,2021-11-30T02:08:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.64323258869908,47.05882352941176,1610612748,63,81,2021-11-30T02:08:29Z,4050000,-15.0,7.0,1,right,MISS C. Martin alley-oop Layup,[1628997],1610612748.0,MIA,alley-oop,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,1.64,,,,,,,,,,
408,PT04M37.00S,2021-11-30T02:08:28.2Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,63,81,2021-11-30T02:08:29Z,4060000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,407.0,3.0,3.0,0.0,,,,,,
409,PT04M19.00S,2021-11-30T02:08:46.0Z,3,REGULAR,3pt,Jump Shot,[],203085,30.56833114323259,26.96078431372549,1610612743,63,81,2021-11-30T02:08:53Z,4070000,115.0,235.0,1,left,MISS A. Rivers 26' step back 3PT,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,,,,,,Missed,,,,,26.15,,,,,,,,,,
410,PT04M13.00S,2021-11-30T02:08:52.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,63,81,2021-11-30T02:08:53Z,4080000,,,0,,B. Adebayo REBOUND (Off:5 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,409.0,10.0,5.0,5.0,,,,,,
411,PT04M11.00S,2021-11-30T02:08:57.0Z,3,REGULAR,foul,personal,[],1630267,,,1610612748,63,81,2021-11-30T02:09:09Z,4090000,,,0,,F. Campazzo personal FOUL (1 PF),"[1630267, 1629130]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,2003.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,,,,,,
413,PT04M11.00S,2021-11-30T02:09:04.1Z,3,REGULAR,substitution,out,[],201145,,,1610612748,63,81,2021-11-30T02:09:08Z,4110000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M11.00S,2021-11-30T02:09:04.1Z,3,REGULAR,substitution,in,[],1630192,,,1610612748,63,81,2021-11-30T02:09:08Z,4120000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M03.00S,2021-11-30T02:09:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.24901445466492,46.32352941176471,1610612748,65,81,2021-11-30T02:09:31Z,4130000,-18.0,11.0,1,right,B. Adebayo cutting Layup (15 PTS) (D. Robinson 3 AST),"[1628389, 1629130]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,,,,Made,15.0,,,,2.14,,,,,D. Robinson,1629130.0,3.0,,,
417,PT03M50.00S,2021-11-30T02:09:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630192,5.863994743758213,3.431372549019608,1610612743,65,84,2021-11-30T02:09:44Z,4150000,233.0,3.0,1,left,Z. Nnaji 3PT  (3 PTS) (F. Campazzo 4 AST),"[1630192, 1630267]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,Made,3.0,,,,23.28,,,,,F. Campazzo,1630267.0,4.0,,,
419,PT03M31.00S,2021-11-30T02:09:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.44480946123521,56.372549019607845,1610612748,67,84,2021-11-30T02:10:03Z,4170000,32.0,94.0,1,right,B. Adebayo 9' pullup Jump Shot (17 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,,,Made,17.0,,,,9.9,,,,,,,,,,
420,PT03M11.00S,2021-11-30T02:10:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203085,6.1268068331143235,44.85294117647059,1610612743,67,86,2021-11-30T02:10:23Z,4180000,26.0,5.0,1,left,A. Rivers driving Layup (7 PTS) (F. Campazzo 5 AST),"[203085, 1630267]",1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,,,,,,Made,7.0,,,,2.62,,,,,F. Campazzo,1630267.0,5.0,,,
422,PT02M52.00S,2021-11-30T02:10:36.9Z,3,REGULAR,2pt,Jump Shot,[],1628389,77.92378449408672,51.849724264705884,1610612748,69,86,2021-11-30T02:10:52Z,4200000,9.0,155.0,1,right,B. Adebayo 15' Jump Shot (19 PTS) (K. Lowry 12 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,19.0,,,,15.53,,,,,K. Lowry,200768.0,12.0,,,
424,PT02M28.00S,2021-11-30T02:11:00.8Z,3,REGULAR,3pt,Jump Shot,[],203999,35.56176084099869,44.32827818627451,1610612743,69,86,2021-11-30T02:11:22Z,4220000,28.0,282.0,1,left,MISS N. Jokic 28' bank 3PT,[203999],1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,28.32,,,,,,,,,,
425,PT02M22.00S,2021-11-30T02:11:06.8Z,3,REGULAR,rebound,offensive,[],203085,,,1610612743,69,86,2021-11-30T02:11:08Z,4230000,,,0,,A. Rivers REBOUND (Off:1 Def:0),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,424.0,1.0,0.0,1.0,,,,,,
426,PT02M21.00S,2021-11-30T02:11:09.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630267,33.196452036793694,57.35294117647059,1610612743,69,89,2021-11-30T02:11:14Z,4240000,-37.0,260.0,1,left,F. Campazzo 26' 3PT  (5 PTS) (A. Rivers 1 AST),"[1630267, 203085]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,Made,5.0,,,,26.21,,,,,A. Rivers,203085.0,1.0,,,
428,PT01M56.00S,2021-11-30T02:11:39.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612748,69,89,2021-11-30T02:11:57Z,4260000,,,0,,Z. Nnaji personal FOUL (3 PF) (Lowry 2 FT),"[1630192, 200768]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,1626302.0,3.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
430,PT01M56.00S,2021-11-30T02:12:08.5Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,70,89,2021-11-30T02:12:08Z,4280000,,,0,,K. Lowry Free Throw 1 of 2 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
431,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,70,89,2021-11-30T02:12:23Z,4290000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,70,89,2021-11-30T02:12:23Z,4300000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,70,89,2021-11-30T02:12:23Z,4310000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,out,[],203999,,,1610612748,70,89,2021-11-30T02:12:23Z,4320000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,out,[],203932,,,1610612748,70,89,2021-11-30T02:12:23Z,4330000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,70,89,2021-11-30T02:12:23Z,4340000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,in,[],203473,,,1610612748,70,89,2021-11-30T02:12:23Z,4350000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,70,89,2021-11-30T02:12:23Z,4360000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,in,[],203115,,,1610612748,70,89,2021-11-30T02:12:23Z,4370000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M56.00S,2021-11-30T02:12:09.0Z,3,REGULAR,substitution,in,[],1630538,,,1610612748,70,89,2021-11-30T02:12:23Z,4380000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M56.00S,2021-11-30T02:12:33.7Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,71,89,2021-11-30T02:12:33Z,4390000,,,0,,K. Lowry Free Throw 2 of 2 (10 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
442,PT01M45.00S,2021-11-30T02:12:53.2Z,3,REGULAR,foul,offensive,['inpenalty'],1630267,,,1610612743,71,89,2021-11-30T02:13:02Z,4400000,,,0,,F. Campazzo charge offensive FOUL (2 PF),"[1630267, 200768]",1610612743.0,DEN,charge,,,Campazzo,F. Campazzo,,,,,1626302.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
444,PT01M45.00S,2021-11-30T02:12:53.2Z,3,REGULAR,turnover,offensive foul,[],1630267,,,1610612743,71,89,2021-11-30T02:12:53Z,4420000,,,0,,F. Campazzo offensive foul TURNOVER (1 TO),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,1626302.0,,,,,,,1.0,,,,,,,,,,,,,
445,PT01M35.00S,2021-11-30T02:13:22.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200768,73.40670170827858,33.33333333333333,1610612748,73,89,2021-11-30T02:13:30Z,4430000,-83.0,197.0,1,right,K. Lowry 21' step back Jump Shot (12 PTS),[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,,,,,,Made,12.0,,,,21.43,,,,,,,,,,
446,PT01M32.00S,2021-11-30T02:13:34.8Z,3,REGULAR,stoppage,other,[],0,,,1610612743,73,89,2021-11-30T02:13:34Z,4440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M20.00S,2021-11-30T02:13:49.6Z,3,REGULAR,3pt,Jump Shot,[],1630538,28.991458607095925,74.01960784313727,1610612743,73,89,2021-11-30T02:13:54Z,4450000,-120.0,220.0,1,left,MISS B. Hyland 25' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Missed,,,,,25.06,,,,,,,,,,
448,PT01M17.00S,2021-11-30T02:13:52.6Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,73,89,2021-11-30T02:13:54Z,4460000,,,0,,D. Dedmon REBOUND (Off:3 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,447.0,6.0,3.0,3.0,,,,,,
449,PT01M11.00S,2021-11-30T02:13:58.0Z,3,REGULAR,3pt,Jump Shot,[],203473,66.83639947437582,50.0,1610612748,73,89,2021-11-30T02:14:04Z,4470000,0.0,259.0,1,right,MISS D. Dedmon 25' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,Missed,,,,,25.92,,,,,,,,,,
450,PT01M06.00S,2021-11-30T02:14:03.0Z,3,REGULAR,rebound,defensive,[],203085,,,1610612743,73,89,2021-11-30T02:14:04Z,4480000,,,0,,A. Rivers REBOUND (Off:1 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,449.0,2.0,1.0,1.0,,,,,,
451,PT01M02.00S,2021-11-30T02:14:06.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203115,19.267411300919843,93.38235294117648,1610612743,73,92,2021-11-30T02:14:13Z,4490000,-217.0,129.0,1,left,W. Barton 25' 3PT  (11 PTS) (B. Hyland 1 AST),"[203115, 1630538]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Made,11.0,,,,25.22,,,,,B. Hyland,1630538.0,1.0,,,
453,PT00M50.20S,2021-11-30T02:14:23.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612748,73,92,2021-11-30T02:14:32Z,4510000,,,0,,A. Rivers personal FOUL (1 PF) (Lowry 2 FT),"[203085, 200768]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,201246.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
455,PT00M50.20S,2021-11-30T02:15:07.9Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612748,73,92,2021-11-30T02:15:07Z,4530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M50.20S,2021-11-30T02:15:26.6Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,74,92,2021-11-30T02:15:26Z,4540000,,,0,,K. Lowry Free Throw 1 of 2 (13 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
457,PT00M50.20S,2021-11-30T02:15:44.9Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,75,92,2021-11-30T02:15:44Z,4550000,,,0,,K. Lowry Free Throw 2 of 2 (14 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
458,PT00M26.40S,2021-11-30T02:16:10.1Z,3,REGULAR,2pt,Jump Shot,[],1630267,6.1268068331143235,75.0,1610612743,75,92,2021-11-30T02:16:19Z,4560000,-125.0,5.0,1,left,MISS F. Campazzo 12' floating Shot,[1630267],1610612743.0,DEN,floating,,,Campazzo,F. Campazzo,,,,,,,,,,Missed,,,,,12.51,,,,,,,,,,
459,PT00M21.70S,2021-11-30T02:16:14.8Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,75,92,2021-11-30T02:16:19Z,4570000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,458.0,1.0,1.0,0.0,,,,,,
460,PT00M05.50S,2021-11-30T02:16:30.9Z,3,REGULAR,3pt,Jump Shot,[],1629216,73.01248357424441,15.686274509803921,1610612748,78,92,2021-11-30T02:16:36Z,4580000,-172.0,201.0,1,right,G. Vincent 26' 3PT  (3 PTS) (K. Lowry 13 AST),"[1629216, 200768]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Made,3.0,,,,26.44,,,,,K. Lowry,200768.0,13.0,,,
462,PT00M01.60S,2021-11-30T02:16:40.3Z,3,REGULAR,3pt,Jump Shot,[],1630267,26.806833114323258,9.826899509803921,1610612743,78,95,2021-11-30T02:16:50Z,4600000,201.0,199.0,1,left,F. Campazzo 28' 3PT  (8 PTS) (B. Hyland 2 AST),"[1630267, 1630538]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,Made,8.0,,,,28.31,,,,,B. Hyland,1630538.0,2.0,,,
464,PT00M00.00S,2021-11-30T02:17:02.2Z,3,REGULAR,3pt,Jump Shot,[],1629216,24.655059132720105,32.35294117647059,1610612748,78,95,2021-11-30T02:17:19Z,4620000,-88.0,656.0,1,right,MISS G. Vincent 66' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Missed,,,,,66.16,,,,,,,,,,
