actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
360,PT10M13.00S,2022-03-01T01:58:06.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,57,48,2022-03-01T01:58:07Z,3580000,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,359.0,3.0,2.0,1.0,,,,,,,,,,,,,,
361,PT10M09.00S,2022-03-01T01:58:09.7Z,3,REGULAR,3pt,Jump Shot,[],1629216,24.52365308804205,85.5392156862745,1610612748,57,48,2022-03-01T01:58:21Z,3590000,-178.0,178.0,1,left,MISS G. Vincent 25' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
362,PT10M05.00S,2022-03-01T01:58:13.7Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,57,48,2022-03-01T01:58:21Z,3600000,,,0,,D. DeRozan REBOUND (Off:0 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,361.0,6.0,6.0,0.0,,,,,,,,,,,,,,
363,PT10M01.00S,2022-03-01T01:58:18.0Z,3,REGULAR,2pt,Jump Shot,[],1630245,90.09526938239159,76.7156862745098,1610612741,57,48,2022-03-01T01:58:31Z,3610000,134.0,41.0,1,right,MISS A. Dosunmu 13' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,13.96,Missed,,,,,,,,,,,,,,,,,,
364,PT10M01.00S,2022-03-01T01:58:18.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,57,48,2022-03-01T01:58:31Z,3620000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,363.0,4.0,3.0,1.0,,,,,,,,,,,,,,
366,PT09M57.00S,2022-03-01T01:58:27.7Z,3,REGULAR,foul,personal,[],1630245,,,1610612748,57,48,2022-03-01T01:58:32Z,3640000,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1628389]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,203177.0,,,,,,,2.0,0.0,Adebayo,1628389.0,,
368,PT09M40.00S,2022-03-01T01:59:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.783837056504599,47.30392156862745,1610612748,59,48,2022-03-01T01:59:07Z,3660000,13.0,11.0,1,left,G. Vincent driving Layup (16 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,1.76,Made,,,,,16.0,,,,,,,,,,,,,
369,PT09M40.00S,2022-03-01T01:59:05.6Z,3,REGULAR,foul,personal,['1freethrow'],201942,,,1610612748,59,48,2022-03-01T01:59:12Z,3670000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Vincent 1 FT),"[201942, 1629216]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,1662.0,,,,,,,2.0,0.0,Vincent,1629216.0,,
371,PT09M40.00S,2022-03-01T01:59:25.4Z,3,REGULAR,freethrow,1 of 1,[],1629216,,,1610612748,60,48,2022-03-01T01:59:25Z,3690000,,,0,,G. Vincent Free Throw 1 of 1 (17 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
372,PT09M27.00S,2022-03-01T01:59:41.3Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612741,60,48,2022-03-01T01:59:48Z,3700000,,,0,,D. DeRozan lost ball TURNOVER (3 TO),"[201942, 1628389]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,3.0,,,,Adebayo,1628389.0,,,,,,
373,PT09M27.00S,2022-03-01T01:59:41.3Z,3,REGULAR,steal,,[],1628389,,,1610612748,60,48,2022-03-01T01:59:43Z,3710000,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M21.00S,2022-03-01T01:59:46.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,4.5499342969776615,95.34313725490196,1610612748,63,48,2022-03-01T01:59:53Z,3720000,-227.0,-10.0,1,left,G. Vincent 3PT  (20 PTS) (B. Adebayo 3 AST),"[1629216, 1628389]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,22.69,Made,,,,,20.0,,,B. Adebayo,1628389.0,3.0,,,,,,,,
376,PT09M20.00S,2022-03-01T01:59:53.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,63,48,2022-03-01T01:59:53Z,3740000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M03.00S,2022-03-01T02:02:56.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,90.22667542706965,43.38235294117647,1610612741,63,48,2022-03-01T02:03:01Z,3750000,-33.0,39.0,1,right,MISS A. Dosunmu Jump Shot,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,5.15,Missed,,,,,,,,,,,,,,,,,,
378,PT09M01.00S,2022-03-01T02:02:58.6Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,63,48,2022-03-01T02:03:01Z,3760000,,,0,,J. Butler REBOUND (Off:1 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,377.0,6.0,5.0,1.0,,,,,,,,,,,,,,
379,PT08M54.00S,2022-03-01T02:03:05.1Z,3,REGULAR,3pt,Jump Shot,[],1629216,6.783837056504599,95.34313725490196,1610612748,63,48,2022-03-01T02:08:18Z,3770000,-227.0,11.0,1,left,MISS G. Vincent pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,
380,PT08M51.00S,2022-03-01T02:03:08.1Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,63,48,2022-03-01T02:03:11Z,3780000,,,0,,D. DeRozan REBOUND (Off:0 Def:7),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,379.0,7.0,7.0,0.0,,,,,,,,,,,,,,
381,PT08M46.00S,2022-03-01T02:03:13.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,65.78515111695138,50.49019607843137,1610612741,63,48,2022-03-01T02:09:14Z,3790000,2.0,269.0,1,right,MISS N. Vucevic 26' pullup 3PT,[202696],1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,
382,PT08M42.00S,2022-03-01T02:03:17.6Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,63,48,2022-03-01T02:03:31Z,3800000,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,381.0,4.0,3.0,1.0,,,,,,,,,,,,,,
383,PT08M30.00S,2022-03-01T02:03:30.2Z,3,REGULAR,2pt,Jump Shot,[],202710,16.770696452036795,26.225490196078432,1610612748,65,48,2022-03-01T02:03:36Z,3810000,119.0,105.0,1,left,J. Butler 15' turnaround fadeaway Jump Shot (10 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,15.87,Made,,,,,10.0,,,,,,,,,,,,,
384,PT08M10.00S,2022-03-01T02:03:49.6Z,3,REGULAR,3pt,Jump Shot,[],1630245,90.09526938239159,95.83333333333334,1610612741,65,51,2022-03-01T02:03:55Z,3820000,229.0,41.0,1,right,A. Dosunmu 3PT  (12 PTS) (N. Vucevic 2 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.28,Made,,,,,12.0,,,N. Vucevic,202696.0,2.0,,,,,,,,
386,PT07M49.00S,2022-03-01T02:04:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,10.90670170827858,60.56219362745098,1610612748,65,51,2022-03-01T02:04:31Z,3840000,-53.0,50.0,1,left,MISS J. Butler 7' driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,7.27,Missed,,,,,,,,,,,,,,,,,,
387,PT07M47.00S,2022-03-01T02:04:13.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,51,2022-03-01T02:04:31Z,3850000,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,386.0,6.0,5.0,1.0,,,,,,,,,,,,,,
388,PT07M44.00S,2022-03-01T02:04:19.0Z,3,REGULAR,foul,offensive,[],203897,,,1610612741,65,51,2022-03-01T02:04:24Z,3860000,,,0,,Z. LaVine charge offensive FOUL (4 PF),"[203897, 1629216]",1610612741.0,CHI,charge,,,LaVine,Z. LaVine,,,,,,,,,,,,2002.0,,,,,,,4.0,0.0,Vincent,1629216.0,,
390,PT07M44.00S,2022-03-01T02:04:19.0Z,3,REGULAR,turnover,offensive foul,[],203897,,,1610612741,65,51,2022-03-01T02:04:19Z,3880000,,,0,,Z. LaVine offensive foul TURNOVER (3 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,2002.0,3.0,,,,,,,,,,,
391,PT07M44.00S,2022-03-01T02:04:35.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,65,51,2022-03-01T02:04:35Z,3890000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M44.00S,2022-03-01T02:04:45.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612748,65,51,2022-03-01T02:06:31Z,3900000,,,0,,,[],1610612741.0,CHI,stands,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,
393,PT07M34.00S,2022-03-01T02:07:36.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,6.915243101182654,51.9607843137255,1610612748,67,51,2022-03-01T02:07:41Z,3910000,-10.0,13.0,1,left,J. Butler alley-oop Layup (12 PTS) (B. Adebayo 4 AST),"[202710, 1628389]",1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,1.59,Made,,,,,12.0,,,B. Adebayo,1628389.0,4.0,,,,,,,,
395,PT07M34.00S,2022-03-01T02:07:40.7Z,3,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612748,67,51,2022-03-01T02:07:49Z,3930000,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Butler 1 FT),"[1630245, 202710]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,203177.0,,,,,,,3.0,0.0,Butler,202710.0,,
397,PT07M34.00S,2022-03-01T02:08:02.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202710,,,1610612748,67,51,2022-03-01T02:08:06Z,3950000,,,0,,MISS J. Butler Free Throw 1 of 1,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Missed,,,,,,,,,,,,,,,,,,
398,PT07M32.00S,2022-03-01T02:08:04.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,67,51,2022-03-01T02:08:06Z,3960000,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,397.0,7.0,6.0,1.0,,,,,,,,,,,,,,
399,PT07M25.00S,2022-03-01T02:08:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,86.67871222076215,41.17647058823529,1610612741,67,51,2022-03-01T02:08:16Z,3970000,-44.0,73.0,1,right,MISS Z. LaVine 8' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,8.5,Missed,,,,,,,,,,,,,,,,,,
400,PT07M20.00S,2022-03-01T02:08:15.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,67,51,2022-03-01T02:08:16Z,3980000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,399.0,5.0,4.0,1.0,,,,,,,,,,,,,,
401,PT07M15.00S,2022-03-01T02:08:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.703679369250986,49.01960784313725,1610612748,67,51,2022-03-01T02:08:28Z,3990000,5.0,20.0,1,left,MISS J. Butler driving Layup - blocked,"[202710, 1629750]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.05,Missed,,,,,,,,,,,,,,,,,Green,1629750.0
402,PT07M15.00S,2022-03-01T02:08:19.8Z,3,REGULAR,block,,[],1629750,,,1610612748,67,51,2022-03-01T02:08:23Z,4000000,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M10.00S,2022-03-01T02:08:24.8Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,67,51,2022-03-01T02:08:28Z,4010000,,,0,,J. Butler REBOUND (Off:2 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,401.0,7.0,5.0,2.0,,,,,,,,,,,,,,
404,PT07M08.00S,2022-03-01T02:08:26.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,8.541392904073588,51.53952205882353,1610612748,69,51,2022-03-01T02:08:39Z,4020000,-8.0,28.0,1,left,B. Adebayo cutting DUNK (12 PTS) (J. Butler 3 AST),"[1628389, 202710]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,2.88,Made,,,,,12.0,,,J. Butler,202710.0,3.0,,,,,,,,
406,PT06M58.00S,2022-03-01T02:08:36.9Z,3,REGULAR,2pt,Jump Shot,[],201942,74.85216819973719,27.205882352941174,1610612741,69,51,2022-03-01T02:11:38Z,4040000,-114.0,184.0,1,right,MISS D. DeRozan 21' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,21.64,Missed,,,,,,,,,,,,,,,,,,
407,PT06M53.00S,2022-03-01T02:08:41.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,69,51,2022-03-01T02:08:45Z,4050000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,406.0,6.0,5.0,1.0,,,,,,,,,,,,,,
408,PT06M42.00S,2022-03-01T02:08:52.3Z,3,REGULAR,2pt,Jump Shot,[],202710,22.026938239159,50.245098039215684,1610612748,69,51,2022-03-01T02:08:58Z,4060000,-1.0,155.0,1,left,MISS J. Butler 15' Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,15.46,Missed,,,,,,,,,,,,,,,,,,
409,PT06M38.00S,2022-03-01T02:08:56.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,69,51,2022-03-01T02:08:58Z,4070000,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,408.0,3.0,1.0,2.0,,,,,,,,,,,,,,
410,PT06M26.00S,2022-03-01T02:09:08.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.25558475689881,53.431372549019606,1610612741,69,53,2022-03-01T02:09:15Z,4080000,17.0,58.0,1,right,N. Vucevic 6' turnaround Hook (10 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,6.04,Made,,,,,10.0,,,,,,,,,,,,,
411,PT06M14.00S,2022-03-01T02:09:23.1Z,3,REGULAR,foul,personal,[],1629750,,,1610612748,69,53,2022-03-01T02:09:38Z,4090000,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1628389]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,203177.0,,,,,,,1.0,0.0,Adebayo,1628389.0,,
413,PT06M14.00S,2022-03-01T02:09:40.7Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612748,69,53,2022-03-01T02:09:40Z,4110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M07.00S,2022-03-01T02:09:50.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,30.831143232588698,71.07843137254902,1610612748,72,53,2022-03-01T02:10:07Z,4120000,-105.0,237.0,1,left,D. Robinson 25' 3PT  (6 PTS) (B. Adebayo 5 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.97,Made,,,,,6.0,,,B. Adebayo,1628389.0,5.0,,,,,,,,
415,PT06M06.00S,2022-03-01T02:10:01.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,72,53,2022-03-01T02:10:01Z,4130000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M06.00S,2022-03-01T02:11:04.5Z,3,REGULAR,substitution,out,[],201942,,,1610612741,72,53,2022-03-01T02:11:21Z,4140000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M06.00S,2022-03-01T02:11:04.5Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,72,53,2022-03-01T02:11:21Z,4150000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M06.00S,2022-03-01T02:11:04.5Z,3,REGULAR,substitution,in,[],1627884,,,1610612741,72,53,2022-03-01T02:11:21Z,4160000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M06.00S,2022-03-01T02:11:04.5Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,72,53,2022-03-01T02:11:21Z,4170000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M48.00S,2022-03-01T02:11:47.3Z,3,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,72,53,2022-03-01T02:12:07Z,4180000,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (2 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,,,,,,,,2002.0,2.0,,,,,,,,,,,
421,PT05M32.00S,2022-03-01T02:12:14.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202710,5.206964520367937,95.83333333333334,1610612748,72,53,2022-03-01T02:12:19Z,4190000,-229.0,-4.0,1,left,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
422,PT05M29.00S,2022-03-01T02:12:17.1Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,72,53,2022-03-01T02:12:19Z,4200000,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,421.0,4.0,4.0,0.0,,,,,,,,,,,,,,
423,PT05M16.00S,2022-03-01T02:12:30.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.59198423127464,52.20588235294118,1610612741,72,55,2022-03-01T02:12:36Z,4210000,11.0,17.0,1,right,Z. LaVine cutting Layup (12 PTS) (A. Dosunmu 2 AST),"[203897, 1630245]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,2.03,Made,,,,,12.0,,,A. Dosunmu,1630245.0,2.0,,,,,,,,
425,PT05M08.00S,2022-03-01T02:12:37.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,3.892904073587385,96.56862745098039,1610612748,75,55,2022-03-01T02:12:43Z,4230000,-233.0,-16.0,1,left,D. Robinson 3PT  (9 PTS) (P. Tucker 3 AST),"[1629130, 200782]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.33,Made,,,,,9.0,,,P. Tucker,200782.0,3.0,,,,,,,,
427,PT04M54.00S,2022-03-01T02:12:57.8Z,3,REGULAR,foul,personal,[],202710,,,1610612741,75,55,2022-03-01T02:13:11Z,4250000,,,0,,J. Butler personal FOUL (1 PF),"[202710, 202696]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,203177.0,,,,,,,1.0,0.0,Vucevic,202696.0,,
429,PT04M54.00S,2022-03-01T02:13:04.0Z,3,REGULAR,substitution,out,[],1629216,,,1610612741,75,55,2022-03-01T02:13:06Z,4270000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M54.00S,2022-03-01T02:13:04.0Z,3,REGULAR,substitution,in,[],1629639,,,1610612741,75,55,2022-03-01T02:13:06Z,4280000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M51.00S,2022-03-01T02:13:24.8Z,3,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612741,75,55,2022-03-01T02:13:34Z,4290000,,,0,,B. Adebayo shooting personal FOUL (3 PF) (LaVine 2 FT),"[1628389, 203897]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,2002.0,,,,,,,3.0,0.0,LaVine,203897.0,,
434,PT04M51.00S,2022-03-01T02:13:45.4Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,75,56,2022-03-01T02:13:45Z,4310000,,,0,,Z. LaVine Free Throw 1 of 2 (13 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
435,PT04M51.00S,2022-03-01T02:14:03.6Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,75,57,2022-03-01T02:14:03Z,4320000,,,0,,Z. LaVine Free Throw 2 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
436,PT04M29.00S,2022-03-01T02:14:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627884,,,1610612748,75,57,2022-03-01T02:14:46Z,4330000,,,0,,D. Jones Jr. shooting personal FOUL (4 PF) (Butler 3 FT),"[1627884, 202710]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,1662.0,,,,,,,4.0,0.0,Butler,202710.0,,
438,PT04M29.00S,2022-03-01T02:14:58.2Z,3,REGULAR,freethrow,1 of 3,[],202710,,,1610612748,76,57,2022-03-01T02:14:58Z,4350000,,,0,,J. Butler Free Throw 1 of 3 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
439,PT04M29.00S,2022-03-01T02:15:15.5Z,3,REGULAR,freethrow,2 of 3,[],202710,,,1610612748,77,57,2022-03-01T02:15:15Z,4360000,,,0,,J. Butler Free Throw 2 of 3 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
440,PT04M29.00S,2022-03-01T02:15:25.4Z,3,REGULAR,freethrow,3 of 3,[],202710,,,1610612748,78,57,2022-03-01T02:15:25Z,4370000,,,0,,J. Butler Free Throw 3 of 3 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
441,PT04M12.00S,2022-03-01T02:15:43.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,69.33311432325887,72.05882352941177,1610612741,78,57,2022-03-01T02:15:50Z,4380000,110.0,236.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
442,PT04M09.00S,2022-03-01T02:15:46.7Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,78,57,2022-03-01T02:15:50Z,4390000,,,0,,Z. LaVine REBOUND (Off:1 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,441.0,3.0,2.0,1.0,,,,,,,,,,,,,,
443,PT04M05.00S,2022-03-01T02:15:52.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202696,92.72339027595268,47.30392156862745,1610612741,78,59,2022-03-01T02:15:57Z,4400000,-13.0,16.0,1,right,N. Vucevic DUNK (12 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.09,Made,,,,,12.0,,,A. Dosunmu,1630245.0,3.0,,,,,,,,
445,PT03M53.00S,2022-03-01T02:16:04.0Z,3,REGULAR,2pt,Jump Shot,[],1629639,6.521024967148489,21.813725490196077,1610612748,80,59,2022-03-01T02:16:08Z,4420000,141.0,9.0,1,left,T. Herro 14' pullup Jump Shot (13 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,14.12,Made,,,,,13.0,,,,,,,,,,,,,
446,PT03M36.00S,2022-03-01T02:16:20.4Z,3,REGULAR,3pt,Jump Shot,[],1630245,66.17936925098554,49.50980392156863,1610612741,80,59,2022-03-01T02:16:25Z,4430000,-2.0,265.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
447,PT03M33.00S,2022-03-01T02:16:23.4Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,80,59,2022-03-01T02:16:25Z,4440000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,446.0,4.0,4.0,0.0,,,,,,,,,,,,,,
448,PT03M31.00S,2022-03-01T02:16:25.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628389,7.046649145860711,46.81372549019608,1610612748,82,59,2022-03-01T02:16:31Z,4450000,16.0,14.0,1,left,B. Adebayo DUNK (14 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,2.1,Made,,,,,14.0,,,T. Herro,1629639.0,2.0,,,,,,,,
450,PT03M05.00S,2022-03-01T02:16:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.19776609724047,50.0,1610612741,82,61,2022-03-01T02:16:58Z,4470000,0.0,21.0,1,right,N. Vucevic Layup (14 PTS) (C. White 4 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.08,Made,,,,,14.0,,,C. White,1629632.0,4.0,,,,,,,,
