actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
184,PT11M42.00S,2021-12-24T01:13:42.3Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,29,29,2021-12-24T01:13:53Z,1830000,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1627767]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,1.0,Diallo,1627767.0,
185,PT11M42.00S,2021-12-24T01:13:42.3Z,2,REGULAR,steal,,[],1627767,,,1610612765,29,29,2021-12-24T02:12:22Z,1840000,,,0,,C. Diallo STEAL (1 STL),[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M41.00S,2021-12-24T01:13:48.1Z,2,REGULAR,turnover,backcourt,[],1628367,,,1610612765,29,29,2021-12-24T01:13:58Z,1850000,,,0,,J. Jackson backcourt TURNOVER (2 TO),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,2715.0,,,,,,,,,,,2.0,,,
187,PT11M33.00S,2021-12-24T01:14:15.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,16.90210249671485,21.568627450980394,1610612748,31,29,2021-12-24T01:14:23Z,1860000,142.0,106.0,1,left,T. Herro 17' pullup Jump Shot (10 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,17.76,Made,,,,,,,,,,10.0,,,,,,,,,
188,PT11M15.00S,2021-12-24T01:14:33.2Z,2,REGULAR,3pt,Jump Shot,[],1630691,75.24638633377135,8.088235294117647,1610612765,31,29,2021-12-24T01:14:40Z,1870000,-210.0,180.0,1,right,MISS J. Pickett 27' 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,,
189,PT11M11.00S,2021-12-24T01:14:37.2Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,31,29,2021-12-24T01:14:40Z,1880000,,,0,,O. Yurtseven REBOUND (Off:1 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,188.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
190,PT11M10.00S,2021-12-24T01:14:38.8Z,2,REGULAR,turnover,bad pass,[],1630209,,,1610612748,31,29,2021-12-24T01:14:45Z,1890000,,,0,,O. Yurtseven bad pass TURNOVER (1 TO),"[1630209, 1630180]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,1.0,Bey,1630180.0,
191,PT11M10.00S,2021-12-24T01:14:38.8Z,2,REGULAR,steal,,[],1630180,,,1610612765,31,29,2021-12-24T01:14:40Z,1900000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M06.00S,2021-12-24T01:14:41.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627767,93.24901445466492,46.81372549019608,1610612765,31,31,2021-12-24T01:22:13Z,1910000,-16.0,11.0,1,right,C. Diallo DUNK (2 PTS) (S. Bey 2 AST),"[1627767, 1630180]",1610612765.0,DET,,,,Diallo,C. Diallo,,,,,1.93,Made,,,,,,,,,,2.0,S. Bey,1630180.0,2.0,,,,,,
194,PT10M52.00S,2021-12-24T01:14:56.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,7.30946123521682,45.09803921568628,1610612748,33,31,2021-12-24T01:15:07Z,1930000,25.0,16.0,1,left,G. Vincent driving floating Jump Shot (6 PTS),[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,2.94,Made,,,,,,,,,,6.0,,,,,,,,,
195,PT10M32.00S,2021-12-24T01:15:15.6Z,2,REGULAR,3pt,Jump Shot,[],1630180,72.48685939553219,79.41176470588235,1610612765,33,34,2021-12-24T01:15:22Z,1940000,147.0,206.0,1,right,S. Bey 25' 3PT  (10 PTS) (C. Joseph 6 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.32,Made,,,,,,,,,,10.0,C. Joseph,202709.0,6.0,,,,,,
197,PT10M22.00S,2021-12-24T01:15:27.0Z,2,REGULAR,turnover,bad pass,[],1629216,,,1610612748,33,34,2021-12-24T01:15:31Z,1960000,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 1628367]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson,1628367.0,
198,PT10M22.00S,2021-12-24T01:15:27.0Z,2,REGULAR,steal,,[],1628367,,,1610612765,33,34,2021-12-24T01:15:28Z,1970000,,,0,,J. Jackson STEAL (1 STL),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M18.00S,2021-12-24T01:15:30.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628367,92.59198423127464,51.71568627450981,1610612765,33,36,2021-12-24T01:15:39Z,1980000,9.0,17.0,1,right,J. Jackson running Layup (2 PTS),[1628367],1610612765.0,DET,running,,,Jackson,J. Jackson,,,,,1.91,Made,,,,,,,,,,2.0,,,,,,,,,
200,PT10M02.00S,2021-12-24T01:15:46.2Z,2,REGULAR,3pt,Jump Shot,[],1629639,32.670827858081466,27.941176470588236,1610612748,36,36,2021-12-24T01:15:57Z,1990000,110.0,255.0,1,left,T. Herro 27' 3PT pullup (13 PTS) (G. Vincent 4 AST),"[1629639, 1629216]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,27.75,Made,,,,,,,,,,13.0,G. Vincent,1629216.0,4.0,,,,,,
201,PT09M45.00S,2021-12-24T01:16:03.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,68.28186596583443,69.36274509803921,1610612765,36,36,2021-12-24T01:16:11Z,2000000,97.0,246.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M41.00S,2021-12-24T01:16:07.4Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,36,36,2021-12-24T01:16:11Z,2010000,,,0,,O. Yurtseven REBOUND (Off:1 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,201.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
203,PT09M36.00S,2021-12-24T01:16:12.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,31.09395532194481,36.76470588235294,1610612748,36,36,2021-12-24T01:23:53Z,2020000,66.0,240.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
205,PT09M33.00S,2021-12-24T01:16:15.8Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,36,36,2021-12-24T01:16:22Z,2030000,,,0,,S. Bey REBOUND (Off:0 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,203.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
206,PT09M26.00S,2021-12-24T01:16:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,92.19776609724047,40.931372549019606,1610612765,36,38,2021-12-24T01:24:57Z,2040000,-45.0,21.0,1,right,C. Joseph driving bank Jump Shot (5 PTS),[202709],1610612765.0,DET,driving bank,,,Joseph,C. Joseph,,,,,4.98,Made,,,,,,,,,,5.0,,,,,,,,,
207,PT09M26.00S,2021-12-24T01:16:36.1Z,2,REGULAR,foul,personal,['1freethrow'],1630209,,,1610612765,36,38,2021-12-24T01:24:49Z,2050000,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Bey 1 FT),"[1630209, 1630180]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,,,,,,,2715.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,
281,PT09M26.00S,2021-12-24T01:16:54.4Z,2,REGULAR,substitution,out,[],1630691,,,1610612765,36,38,2021-12-24T01:26:13Z,2065000,,,0,,SUB out: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT09M26.00S,2021-12-24T01:16:54.4Z,2,REGULAR,substitution,out,[],1627767,,,1610612765,36,38,2021-12-24T01:26:13Z,2067500,,,0,,SUB out: C. Diallo,[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT09M26.00S,2021-12-24T01:16:54.4Z,2,REGULAR,substitution,in,[],1628402,,,1610612765,36,38,2021-12-24T01:26:13Z,2068750,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT09M26.00S,2021-12-24T01:16:54.4Z,2,REGULAR,substitution,in,[],1626168,,,1610612765,36,38,2021-12-24T01:26:13Z,2069375,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M26.00S,2021-12-24T01:17:12.7Z,2,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,36,39,2021-12-24T01:24:39Z,2070000,,,0,,S. Bey Free Throw 1 of 1 (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
215,PT09M11.00S,2021-12-24T01:17:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630585,9.411957950065702,50.245098039215684,1610612748,36,39,2021-12-24T01:17:29Z,2130000,-1.0,36.0,1,left,MISS M. Garrett driving Layup - blocked,"[1630585, 1626168]",1610612748.0,MIA,driving,,,Garrett,M. Garrett,,,,,3.6,Missed,,,,,,,,,,,,,,Lyles,1626168.0,,,,
216,PT09M11.00S,2021-12-24T01:17:20.2Z,2,REGULAR,block,,[],1626168,,,1610612748,36,39,2021-12-24T01:17:23Z,2140000,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M08.00S,2021-12-24T01:17:23.2Z,2,REGULAR,rebound,defensive,[],1628402,,,1610612765,36,39,2021-12-24T01:17:29Z,2150000,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
218,PT08M58.00S,2021-12-24T01:17:36.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,36,39,2021-12-24T01:17:36Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M58.00S,2021-12-24T01:18:04.8Z,2,REGULAR,violation,kicked ball,[],1630209,,,1610612765,36,39,2021-12-24T01:18:27Z,2190000,,,0,,O. Yurtseven kicked ball VIOLATION,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,
222,PT08M51.00S,2021-12-24T01:18:17.4Z,2,REGULAR,3pt,Jump Shot,[],202709,93.77463863337714,96.81372549019608,1610612765,36,42,2021-12-24T01:18:24Z,2200000,234.0,6.0,1,right,C. Joseph 3PT  (8 PTS) (S. Bey 3 AST),"[202709, 1630180]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,23.42,Made,,,,,,,,,,8.0,S. Bey,1630180.0,3.0,,,,,,
224,PT08M37.00S,2021-12-24T01:18:30.8Z,2,REGULAR,3pt,Jump Shot,[],1629644,3.7614980289093296,96.56862745098039,1610612748,39,42,2021-12-24T01:18:37Z,2220000,-233.0,-17.0,1,left,K. Okpala 3PT  (3 PTS) (T. Herro 2 AST),"[1629644, 1629639]",1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,23.34,Made,,,,,,,,,,3.0,T. Herro,1629639.0,2.0,,,,,,
226,PT08M26.00S,2021-12-24T01:18:42.9Z,2,REGULAR,3pt,Jump Shot,[],202709,65.78515111695138,58.57843137254902,1610612765,39,45,2021-12-24T01:18:49Z,2240000,43.0,269.0,1,right,C. Joseph 27' 3PT  (11 PTS) (S. Bey 4 AST),"[202709, 1630180]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,27.25,Made,,,,,,,,,,11.0,S. Bey,1630180.0,4.0,,,,,,
227,PT08M26.00S,2021-12-24T01:18:56.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,39,45,2021-12-24T01:18:56Z,2250000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M10.00S,2021-12-24T01:22:07.1Z,2,REGULAR,2pt,Jump Shot,[],1629639,5.601182654402102,25.0,1610612748,41,45,2021-12-24T01:22:15Z,2260000,125.0,0.0,1,left,T. Herro 12' pullup Jump Shot (15 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,12.5,Made,,,,,,,,,,15.0,,,,,,,,,
237,PT07M53.00S,2021-12-24T01:22:23.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,66.17936925098554,30.392156862745097,1610612765,41,45,2021-12-24T01:22:29Z,2270000,-98.0,265.0,1,right,MISS S. Bey 28' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,28.29,Missed,,,,,,,,,,,,,,,,,,,
238,PT07M50.00S,2021-12-24T01:22:26.4Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,41,45,2021-12-24T01:22:29Z,2280000,,,0,,O. Yurtseven REBOUND (Off:1 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,237.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
239,PT07M41.00S,2021-12-24T01:22:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,7.30946123521682,63.48039215686274,1610612748,43,45,2021-12-24T01:31:25Z,2290000,-67.0,16.0,1,left,O. Yurtseven 6' floating Jump Shot (4 PTS) (K. Okpala 2 AST),"[1630209, 1629644]",1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,6.93,Made,,,,,,,,,,4.0,K. Okpala,1629644.0,2.0,,,,,,
241,PT07M31.00S,2021-12-24T01:22:46.7Z,2,REGULAR,3pt,Jump Shot,[],1626168,68.41327201051249,70.58823529411765,1610612765,43,45,2021-12-24T01:22:51Z,2310000,103.0,244.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
242,PT07M26.00S,2021-12-24T01:22:51.7Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,43,45,2021-12-24T01:22:51Z,2320000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
243,PT07M15.00S,2021-12-24T01:23:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.783837056504599,45.588235294117645,1610612748,43,45,2021-12-24T01:23:08Z,2330000,22.0,11.0,1,left,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,,
244,PT07M14.00S,2021-12-24T01:23:02.9Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,43,45,2021-12-24T01:33:57Z,2340000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
245,PT07M14.00S,2021-12-24T01:23:07.7Z,2,REGULAR,foul,personal,[],1629216,,,1610612765,43,45,2021-12-24T01:23:15Z,2350000,,,0,,G. Vincent personal FOUL (3 PF),"[1629216, 202709]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,2715.0,3.0,0.0,Joseph,202709.0,,,,,,,,,,
247,PT07M14.00S,2021-12-24T01:23:13.0Z,2,REGULAR,substitution,out,[],1629216,,,1610612765,43,45,2021-12-24T01:23:36Z,2370000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M14.00S,2021-12-24T01:23:13.0Z,2,REGULAR,substitution,out,[],1629644,,,1610612765,43,45,2021-12-24T01:23:36Z,2380000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M14.00S,2021-12-24T01:23:13.0Z,2,REGULAR,substitution,out,[],1630180,,,1610612765,43,45,2021-12-24T01:23:36Z,2390000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M14.00S,2021-12-24T01:23:13.0Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,43,45,2021-12-24T01:23:36Z,2400000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M14.00S,2021-12-24T01:23:13.0Z,2,REGULAR,substitution,in,[],200768,,,1610612765,43,45,2021-12-24T01:23:36Z,2410000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M14.00S,2021-12-24T01:23:13.0Z,2,REGULAR,substitution,in,[],1628977,,,1610612765,43,45,2021-12-24T01:23:36Z,2420000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M02.00S,2021-12-24T01:23:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,92.46057818659659,52.20588235294118,1610612765,43,45,2021-12-24T01:23:49Z,2430000,11.0,18.0,1,right,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
254,PT07M00.00S,2021-12-24T01:23:45.3Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,43,45,2021-12-24T01:23:49Z,2440000,,,0,,O. Yurtseven REBOUND (Off:1 Def:5),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,253.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
255,PT06M58.00S,2021-12-24T01:23:47.0Z,2,REGULAR,turnover,lost ball,[],1630209,,,1610612748,43,45,2021-12-24T01:23:53Z,2450000,,,0,,O. Yurtseven lost ball TURNOVER (2 TO),"[1630209, 1628367]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,2.0,Jackson,1628367.0,
256,PT06M58.00S,2021-12-24T01:23:47.0Z,2,REGULAR,steal,,[],1628367,,,1610612765,43,45,2021-12-24T01:23:49Z,2460000,,,0,,J. Jackson STEAL (2 STL),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M54.00S,2021-12-24T01:23:51.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628402,72.48685939553219,16.176470588235293,1610612765,43,45,2021-12-24T01:23:58Z,2470000,-169.0,206.0,1,right,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
258,PT06M51.00S,2021-12-24T01:23:54.8Z,2,REGULAR,rebound,offensive,[],202709,,,1610612765,43,45,2021-12-24T01:23:54Z,2480000,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,257.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
259,PT06M42.00S,2021-12-24T01:24:03.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626168,93.38042049934296,52.20588235294118,1610612765,43,47,2021-12-24T01:24:09Z,2490000,11.0,10.0,1,right,T. Lyles Layup (7 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1.47,Made,,,,,,,,,,7.0,,,,,,,,,
260,PT06M32.00S,2021-12-24T01:24:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,19.92444152431012,61.51960784313726,1610612748,43,47,2021-12-24T01:34:34Z,2500000,-58.0,135.0,1,left,MISS O. Yurtseven 14' Jump Shot,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,,
261,PT06M29.00S,2021-12-24T01:24:16.3Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,43,47,2021-12-24T01:24:22Z,2510000,,,0,,C. Joseph REBOUND (Off:1 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
262,PT06M23.00S,2021-12-24T01:24:22.7Z,2,REGULAR,turnover,bad pass,[],202709,,,1610612765,43,47,2021-12-24T01:24:27Z,2520000,,,0,,C. Joseph bad pass TURNOVER (1 TO),"[202709, 200768]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,1.0,Lowry,200768.0,
263,PT06M23.00S,2021-12-24T01:24:22.7Z,2,REGULAR,steal,,[],200768,,,1610612748,43,47,2021-12-24T01:38:59Z,2530000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M15.00S,2021-12-24T01:24:50.9Z,2,REGULAR,substitution,out,[],1630585,,,1610612748,43,47,2021-12-24T01:25:08Z,2540000,,,0,,SUB out: M. Garrett,[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M15.00S,2021-12-24T01:24:50.9Z,2,REGULAR,substitution,out,[],1630209,,,1610612748,43,47,2021-12-24T01:25:08Z,2550000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M15.00S,2021-12-24T01:24:50.9Z,2,REGULAR,substitution,in,[],1629644,,,1610612748,43,47,2021-12-24T01:25:08Z,2560000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M15.00S,2021-12-24T01:24:50.9Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,43,47,2021-12-24T01:25:08Z,2570000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M07.00S,2021-12-24T01:25:15.6Z,2,REGULAR,jumpball,recovered,[],1629130,,,1610612748,43,47,2021-12-24T01:25:15Z,2580000,,,0,,Jump Ball D. Robinson vs. C. Joseph: Tip to D. Robinson,"[1629130, 1629130, 202709]",1610612748.0,MIA,heldball,D. Robinson,1629130.0,Robinson,D. Robinson,Robinson,1629130.0,Joseph,202709.0,,,,,,,,,,,,,,,,,,,,,
271,PT06M03.00S,2021-12-24T01:25:19.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,5.206964520367937,95.34313725490196,1610612748,43,47,2021-12-24T01:25:24Z,2610000,-227.0,-4.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
272,PT06M00.00S,2021-12-24T01:25:22.6Z,2,REGULAR,rebound,offensive,[],1629644,,,1610612748,43,47,2021-12-24T01:25:24Z,2620000,,,0,,K. Okpala REBOUND (Off:1 Def:1),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,271.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
273,PT05M58.00S,2021-12-24T01:25:25.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200768,33.459264126149804,64.70588235294117,1610612748,43,47,2021-12-24T01:25:33Z,2630000,-74.0,262.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
274,PT05M54.00S,2021-12-24T01:25:29.0Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,43,47,2021-12-24T01:25:33Z,2640000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,273.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
275,PT05M44.00S,2021-12-24T01:25:39.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628367,91.01511169513797,46.32352941176471,1610612765,43,47,2021-12-24T01:25:44Z,2650000,-18.0,32.0,1,right,MISS J. Jackson turnaround Hook,[1628367],1610612765.0,DET,turnaround,,,Jackson,J. Jackson,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,,
276,PT05M41.00S,2021-12-24T01:25:42.3Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,43,47,2021-12-24T01:25:44Z,2660000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,275.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
277,PT05M30.00S,2021-12-24T01:25:53.8Z,2,REGULAR,turnover,bad pass,[],1629622,,,1610612748,43,47,2021-12-24T01:25:58Z,2670000,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 1628977]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,2.0,Diallo,1628977.0,
278,PT05M30.00S,2021-12-24T01:25:53.8Z,2,REGULAR,steal,,[],1628977,,,1610612765,43,47,2021-12-24T01:25:55Z,2680000,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M25.00S,2021-12-24T01:25:59.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628402,94.1688567674113,2.450980392156863,1610612765,43,50,2021-12-24T01:26:05Z,2690000,-238.0,2.0,1,right,F. Jackson 3PT  (6 PTS) (H. Diallo 1 AST),"[1628402, 1628977]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,23.77,Made,,,,,,,,,,6.0,H. Diallo,1628977.0,1.0,,,,,,
