actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
282,PT03M06.00S,2022-01-24T00:08:06.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612747,64,40,2022-01-24T00:08:06Z,2800000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M06.00S,2022-01-24T00:08:06.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,64,40,2022-01-24T00:08:06Z,2810000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,,
284,PT03M06.00S,2022-01-24T00:08:07.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612747,64,40,2022-01-24T00:08:13Z,2820000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M06.00S,2022-01-24T00:08:07.6Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,64,40,2022-01-24T00:08:13Z,2830000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M06.00S,2022-01-24T00:08:06.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612747,64,40,2022-01-24T00:08:30Z,2840000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M04.00S,2022-01-24T00:08:08.8Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,64,40,2022-01-24T00:08:30Z,2850000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
288,PT02M55.00S,2022-01-24T00:08:45.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612748,64,40,2022-01-24T00:08:57Z,2860000,,,0,,A. Bradley personal FOUL (1 PF) (Robinson 2 FT),"[202340, 1629130]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,203592.0,,,,,,,,1.0,0.0,Robinson,1629130.0,,,
290,PT02M55.00S,2022-01-24T00:09:01.4Z,2,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,65,40,2022-01-24T00:09:01Z,2880000,,,0,,D. Robinson Free Throw 1 of 2 (15 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
291,PT02M55.00S,2022-01-24T00:09:17.3Z,2,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,66,40,2022-01-24T00:09:17Z,2890000,,,0,,D. Robinson Free Throw 2 of 2 (16 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
292,PT02M46.00S,2022-01-24T00:09:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.19776609724047,50.49019607843137,1610612747,66,42,2022-01-24T00:12:39Z,2900000,2.0,21.0,1,right,R. Westbrook driving finger roll Layup (11 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,2.09,Made,,,,,,,11.0,,,,,,,,,,,,
293,PT02M34.00S,2022-01-24T00:09:39.7Z,2,REGULAR,2pt,Jump Shot,[],202710,19.530223390275953,26.96078431372549,1610612748,66,42,2022-01-24T00:09:47Z,2910000,115.0,131.0,1,left,MISS J. Butler 17' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,17.45,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M32.00S,2022-01-24T00:09:41.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,66,42,2022-01-24T00:10:38Z,2920000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,293.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
295,PT02M24.00S,2022-01-24T00:09:49.1Z,2,REGULAR,2pt,Jump Shot,[],1628370,86.15308804204993,30.392156862745097,1610612747,66,44,2022-01-24T00:10:28Z,2930000,-98.0,78.0,1,right,M. Monk 12' floating Jump Shot (7 PTS) (L. James 2 AST),"[1628370, 2544]",1610612747.0,LAL,floating,,,Monk,M. Monk,,,,,12.51,Made,,,,,,,7.0,L. James,2544.0,2.0,,,,,,,,,
297,PT02M07.00S,2022-01-24T00:10:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.095926412614986,45.013786764705884,1610612748,68,44,2022-01-24T00:14:27Z,2950000,25.0,14.0,1,left,J. Butler driving reverse Layup (6 PTS),[202710],1610612748.0,MIA,driving reverse,,,Butler,J. Butler,,,,,2.87,Made,,,,,,,6.0,,,,,,,,,,,,
298,PT01M43.00S,2022-01-24T00:10:30.2Z,2,REGULAR,3pt,Jump Shot,[],201566,93.77463863337714,3.6764705882352944,1610612747,68,44,2022-01-24T00:10:40Z,2960000,-232.0,6.0,1,right,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M41.00S,2022-01-24T00:10:32.2Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,68,44,2022-01-24T00:10:40Z,2970000,,,0,,J. Butler REBOUND (Off:0 Def:7),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,298.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
300,PT01M35.00S,2022-01-24T00:10:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.783837056504599,54.41176470588235,1610612748,68,44,2022-01-24T00:10:57Z,2980000,-22.0,11.0,1,left,MISS G. Vincent cutting Layup,[1629216],1610612748.0,MIA,cutting,,,Vincent,G. Vincent,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,,
301,PT01M35.00S,2022-01-24T00:10:39.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,68,44,2022-01-24T00:10:57Z,2990000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
302,PT01M29.00S,2022-01-24T00:10:44.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",2544,93.38042049934296,51.71568627450981,1610612747,68,46,2022-01-24T00:16:27Z,3000000,9.0,10.0,1,right,L. James running DUNK (12 PTS) (R. Westbrook 4 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,1.3,Made,,,,,,,12.0,R. Westbrook,201566.0,4.0,,,,,,,,,
304,PT01M08.00S,2022-01-24T00:11:05.5Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,68,46,2022-01-24T00:11:10Z,3020000,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 2544]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,2.0,,,,,James,2544.0,,,,,,,
305,PT01M08.00S,2022-01-24T00:11:05.5Z,2,REGULAR,steal,,[],2544,,,1610612747,68,46,2022-01-24T00:11:07Z,3030000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M05.00S,2022-01-24T00:11:10.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,92.72339027595268,52.69607843137255,1610612747,68,48,2022-01-24T00:19:42Z,3040000,13.0,16.0,1,right,L. James running Layup (14 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,2.09,Made,,,,,,,14.0,,,,,,,,,,,,
307,PT01M05.00S,2022-01-24T00:11:15.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629130,,,1610612747,68,48,2022-01-24T00:11:27Z,3050000,,,0,,D. Robinson shooting personal FOUL (2 PF) (James 1 FT),"[1629130, 2544]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,1627963.0,,,,,,,,2.0,0.0,James,2544.0,,,
309,PT01M05.00S,2022-01-24T00:11:28.5Z,2,REGULAR,substitution,out,[],1628389,,,1610612747,68,48,2022-01-24T00:11:53Z,3070000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M05.00S,2022-01-24T00:11:28.5Z,2,REGULAR,substitution,out,[],200782,,,1610612747,68,48,2022-01-24T00:11:53Z,3080000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M05.00S,2022-01-24T00:11:28.5Z,2,REGULAR,substitution,in,[],203473,,,1610612747,68,48,2022-01-24T00:11:53Z,3090000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M05.00S,2022-01-24T00:11:28.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612747,68,48,2022-01-24T00:11:53Z,3100000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M05.00S,2022-01-24T00:11:54.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",2544,,,1610612747,68,49,2022-01-24T00:11:54Z,3110000,,,0,,L. James Free Throw 1 of 1 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
314,PT00M50.90S,2022-01-24T00:12:25.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612748,68,49,2022-01-24T00:12:34Z,3120000,,,0,,M. Monk shooting personal FOUL (1 PF) (Martin 2 FT),"[1628370, 1628997]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,1627963.0,,,,,,,,1.0,0.0,Martin,1628997.0,,,
316,PT00M50.90S,2022-01-24T00:12:52.2Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,69,49,2022-01-24T00:24:25Z,3140000,,,0,,C. Martin Free Throw 1 of 2 (7 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
321,PT00M50.90S,2022-01-24T00:12:52.2Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,69,49,2022-01-24T00:24:25Z,3145000,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M50.90S,2022-01-24T00:12:52.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,69,49,2022-01-24T00:24:52Z,3147500,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
317,PT00M50.90S,2022-01-24T00:12:59.1Z,2,REGULAR,substitution,out,[],1626169,,,1610612747,69,49,2022-01-24T00:24:25Z,3150000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M50.90S,2022-01-24T00:12:59.1Z,2,REGULAR,substitution,in,[],2546,,,1610612747,69,49,2022-01-24T00:24:25Z,3160000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M50.90S,2022-01-24T00:13:13.0Z,2,REGULAR,substitution,out,[],203473,,,1610612747,69,49,2022-01-24T00:24:25Z,3170000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M50.90S,2022-01-24T00:13:13.0Z,2,REGULAR,substitution,in,[],1629657,,,1610612747,69,49,2022-01-24T00:24:25Z,3180000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M45.90S,2022-01-24T00:13:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.75229960578186,44.11764705882353,1610612747,69,49,2022-01-24T00:14:51Z,3185000,-29.0,34.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,4.53,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M44.90S,2022-01-24T00:13:48.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,69,49,2022-01-24T00:14:51Z,3187500,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,,,,
325,PT00M43.10S,2022-01-24T00:13:55.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,69,49,2022-01-24T00:13:55Z,3230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M41.10S,2022-01-24T00:13:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,91.27792378449409,50.98039215686274,1610612747,69,49,2022-01-24T00:28:15Z,3240000,5.0,29.0,1,right,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M40.40S,2022-01-24T00:13:57.4Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,69,49,2022-01-24T00:28:15Z,3250000,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,326.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
328,PT00M40.40S,2022-01-24T00:13:59.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612747,69,49,2022-01-24T00:14:26Z,3260000,,,0,,C. Martin shooting personal FOUL (1 PF) (James 2 FT),"[1628997, 2544]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,202058.0,,,,,,,,1.0,0.0,James,2544.0,,,
330,PT00M40.40S,2022-01-24T00:15:05.7Z,2,REGULAR,foul,technical,['inpenalty'],1629216,,,1610612747,69,49,2022-01-24T00:15:08Z,3280000,,,0,,G. Vincent double technical FOUL (1 Tech),[1629216],1610612748.0,MIA,double,,,Vincent,G. Vincent,,,,,,,,,,,203592.0,,,,,,,,0.0,1.0,,,,,
331,PT00M40.40S,2022-01-24T00:15:05.7Z,2,REGULAR,foul,technical,['inpenalty'],2546,,,1610612747,69,49,2022-01-24T00:15:09Z,3290000,,,0,,C. Anthony double technical FOUL (1 Tech),[2546],1610612747.0,LAL,double,,,Anthony,C. Anthony,,,,,,,,,,,203592.0,,,,,,,,1.0,1.0,,,,,
332,PT00M40.40S,2022-01-24T00:15:31.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],2544,,,1610612747,69,49,2022-01-24T00:21:37Z,3300000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M40.40S,2022-01-24T00:15:31.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,69,49,2022-01-24T00:21:37Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,
334,PT00M40.40S,2022-01-24T00:15:32.9Z,2,REGULAR,substitution,out,[],1629657,,,1610612747,69,49,2022-01-24T00:15:53Z,3320000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M40.40S,2022-01-24T00:15:32.9Z,2,REGULAR,substitution,out,[],2546,,,1610612747,69,49,2022-01-24T00:15:53Z,3330000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M40.40S,2022-01-24T00:15:32.9Z,2,REGULAR,substitution,out,[],1628370,,,1610612747,69,49,2022-01-24T00:15:53Z,3340000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M40.40S,2022-01-24T00:15:32.9Z,2,REGULAR,substitution,in,[],203473,,,1610612747,69,49,2022-01-24T00:15:53Z,3350000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M40.40S,2022-01-24T00:15:32.9Z,2,REGULAR,substitution,in,[],1629659,,,1610612747,69,49,2022-01-24T00:15:53Z,3360000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M40.40S,2022-01-24T00:15:32.9Z,2,REGULAR,substitution,in,[],1626169,,,1610612747,69,49,2022-01-24T00:15:53Z,3370000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M40.40S,2022-01-24T00:15:31.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],2544,,,1610612747,69,50,2022-01-24T00:21:37Z,3380000,,,0,,L. James Free Throw 2 of 2 (16 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
341,PT00M21.40S,2022-01-24T00:16:21.3Z,2,REGULAR,2pt,Jump Shot,[],202710,22.996057818659658,23.79748774509804,1610612748,69,50,2022-01-24T00:31:48Z,3390000,131.0,164.0,1,left,MISS J. Butler 20' Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,20.97,Missed,,,,,,,,,,,,,,,,,,,
342,PT00M17.60S,2022-01-24T00:16:25.1Z,2,REGULAR,rebound,defensive,[],202340,,,1610612747,69,50,2022-01-24T00:16:25Z,3400000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,341.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
343,PT00M14.20S,2022-01-24T00:16:29.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.9862023653088,51.225490196078425,1610612747,69,52,2022-01-24T00:32:20Z,3410000,6.0,13.0,1,right,L. James running Layup (18 PTS) (R. Westbrook 5 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,1.47,Made,,,,,,,18.0,R. Westbrook,201566.0,5.0,,,,,,,,,
345,PT00M00.00S,2022-01-24T00:16:45.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.073340998685936,35.27113970588235,1610612748,69,52,2022-01-24T00:33:46Z,3430000,74.0,14.0,1,left,MISS J. Butler 7' Layup,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,7.49,Missed,,,,,,,,,,,,,,,,,,,
346,PT00M00.00S,2022-01-24T00:16:45.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,69,52,2022-01-24T00:33:46Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-01-24T00:16:50.6Z,2,REGULAR,period,end,[],0,,,1610612748,69,52,2022-01-24T00:16:50Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,69,52,2022-01-24T00:32:07Z,3460000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,69,52,2022-01-24T00:32:07Z,3470000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,out,['startperiod'],1629659,,,1610612748,69,52,2022-01-24T00:32:07Z,3480000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,out,['startperiod'],1626169,,,1610612748,69,52,2022-01-24T00:32:07Z,3490000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,69,52,2022-01-24T00:32:07Z,3500000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612748,69,52,2022-01-24T00:32:07Z,3510000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,in,['startperiod'],2772,,,1610612748,69,52,2022-01-24T00:32:07Z,3520000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-01-24T00:31:19.8Z,3,REGULAR,substitution,in,['startperiod'],2730,,,1610612748,69,52,2022-01-24T00:32:07Z,3530000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-01-24T00:32:17.0Z,3,REGULAR,period,start,[],0,,,1610612748,69,52,2022-01-24T00:32:17Z,3540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M51.00S,2022-01-24T00:32:25.3Z,3,REGULAR,turnover,lost ball,[],1629216,,,1610612748,69,52,2022-01-24T00:33:43Z,3550000,,,0,,G. Vincent lost ball TURNOVER (2 TO),"[1629216, 202340]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,2.0,,,,,Bradley,202340.0,,,,,,,
358,PT11M51.00S,2022-01-24T00:32:25.3Z,3,REGULAR,steal,,[],202340,,,1610612747,69,52,2022-01-24T00:32:29Z,3560000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M51.00S,2022-01-24T00:32:35.4Z,3,REGULAR,foul,personal,[],1629216,,,1610612747,69,52,2022-01-24T00:35:27Z,3570000,,,0,,G. Vincent take personal FOUL (1 PF),"[1629216, 202340]",1610612748.0,MIA,take,,,Vincent,G. Vincent,,,,,,,,,,,203592.0,,,,,,,,1.0,1.0,Bradley,202340.0,,,
361,PT11M40.00S,2022-01-24T00:32:55.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2772,8.14717477003942,3.209252450980392,1610612747,69,52,2022-01-24T00:33:12Z,3590000,234.0,24.0,1,left,MISS T. Ariza 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,,
362,PT11M36.00S,2022-01-24T00:32:59.4Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,69,52,2022-01-24T00:33:12Z,3600000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
363,PT11M24.00S,2022-01-24T00:33:11.4Z,3,REGULAR,3pt,Jump Shot,[],1629216,64.33968462549278,49.26470588235294,1610612748,69,52,2022-01-24T00:33:26Z,3610000,-4.0,283.0,1,right,MISS G. Vincent 28' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,28.27,Missed,,,,,,,,,,,,,,,,,,,
364,PT11M18.00S,2022-01-24T00:33:17.4Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,69,52,2022-01-24T00:33:26Z,3620000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,363.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
365,PT11M14.00S,2022-01-24T00:33:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.440867279894875,51.225490196078425,1610612747,69,52,2022-01-24T00:33:31Z,3630000,-6.0,17.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
366,PT11M11.00S,2022-01-24T00:33:24.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,69,52,2022-01-24T00:33:31Z,3640000,,,0,,J. Butler REBOUND (Off:0 Def:8),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,365.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
367,PT11M00.00S,2022-01-24T00:33:40.5Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,69,52,2022-01-24T00:34:12Z,3650000,,,0,,B. Adebayo charge offensive FOUL (3 PF),"[1628389, 201566]",1610612748.0,MIA,charge,,,Adebayo,B. Adebayo,,,,,,,,,,,202058.0,,,,,,,,3.0,0.0,Westbrook,201566.0,,,
369,PT11M00.00S,2022-01-24T00:33:40.5Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,69,52,2022-01-24T00:34:12Z,3670000,,,0,,B. Adebayo offensive foul TURNOVER (3 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,202058.0,3.0,,,,,,,,,,,,,
