actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
273,PT00M40.30S,2022-03-29T00:31:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,94.1688567674113,50.98039215686274,1610612758,57,41,2022-03-29T00:31:45Z,2700000,5.0,2.0,1,right,D. Jones Layup (6 PTS) (D. Mitchell 5 AST),"[1627745, 1630558]",1610612758.0,SAC,,,,,,,0.54,Made,Jones,D. Jones,,,,,,,,,,6.0,D. Mitchell,1630558.0,5.0,,,,,
275,PT00M24.90S,2022-03-29T00:32:00.5Z,2,REGULAR,3pt,Jump Shot,[],1629216,10.200394218134035,94.6078431372549,1610612748,57,41,2022-03-29T00:36:15Z,2720000,-223.0,43.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,,,,22.72,Missed,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
276,PT00M22.70S,2022-03-29T00:32:02.7Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,57,41,2022-03-29T00:36:15Z,2730000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,,,,,,Jones,D. Jones,275.0,3.0,3.0,0.0,,,,,,,,,,,,,,
277,PT00M02.50S,2022-03-29T00:32:23.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,57,41,2022-03-29T00:32:23Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT00M02.00S,2022-03-29T00:32:32.3Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612758,57,41,2022-03-29T00:32:50Z,2750000,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 200768]",1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,1.0,Lowry,200768.0,,
279,PT00M02.00S,2022-03-29T00:32:32.3Z,2,REGULAR,steal,,[],200768,,,1610612748,57,41,2022-03-29T00:32:36Z,2760000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
280,PT00M00.00S,2022-03-29T00:32:48.5Z,2,REGULAR,period,end,[],0,,,1610612748,57,41,2022-03-29T00:32:48Z,2770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT12M00.00S,2022-03-29T00:47:30.9Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612748,57,41,2022-03-29T00:47:47Z,2780000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
282,PT12M00.00S,2022-03-29T00:47:30.9Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612748,57,41,2022-03-29T00:47:47Z,2790000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
283,PT12M00.00S,2022-03-29T00:47:30.9Z,3,REGULAR,substitution,in,['startperiod'],202710,,,1610612748,57,41,2022-03-29T00:47:47Z,2800000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
284,PT12M00.00S,2022-03-29T00:47:30.9Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612748,57,41,2022-03-29T00:47:47Z,2810000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2022-03-29T00:47:56.7Z,3,REGULAR,period,start,[],0,,,1610612748,57,41,2022-03-29T00:47:56Z,2820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT11M44.00S,2022-03-29T00:48:11.7Z,3,REGULAR,3pt,Jump Shot,[],1629622,73.53810775295663,81.61764705882352,1610612748,57,41,2022-03-29T00:48:52Z,2830000,158.0,196.0,1,right,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,,,,25.2,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
287,PT11M41.00S,2022-03-29T00:48:14.7Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,57,41,2022-03-29T00:49:06Z,2840000,,,0,,B. Adebayo REBOUND (Off:4 Def:8),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,286.0,12.0,8.0,4.0,,,,,,,,,,,,,,
288,PT11M38.00S,2022-03-29T00:48:17.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202710,76.82325886990802,10.049019607843137,1610612748,60,41,2022-03-29T00:48:22Z,2850000,-200.0,165.0,1,right,J. Butler 25' 3PT  (14 PTS) (P. Tucker 3 AST),"[202710, 200782]",1610612748.0,MIA,,,,,,,25.94,Made,Butler,J. Butler,,,,,,,,,,14.0,P. Tucker,200782.0,3.0,,,,,
290,PT11M24.00S,2022-03-29T00:48:36.0Z,3,REGULAR,foul,offensive,[],203084,,,1610612758,60,41,2022-03-29T00:48:45Z,2870000,,,0,,H. Barnes off-the-ball offensive FOUL (1 PF),"[203084, 200768]",1610612758.0,SAC,off-the-ball,,,,,,,,Barnes,H. Barnes,,,,,1626300.0,1.0,0.0,Lowry,200768.0,,,,,,,,,
292,PT11M24.00S,2022-03-29T00:48:36.0Z,3,REGULAR,turnover,offensive foul,[],203084,,,1610612758,60,41,2022-03-29T00:48:36Z,2890000,,,0,,H. Barnes offensive foul TURNOVER (1 TO),[203084],1610612758.0,SAC,,,,,,,,,Barnes,H. Barnes,,,,,1626300.0,,,,,,,,,1.0,,,,
293,PT11M16.00S,2022-03-29T00:48:49.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629622,94.82588699080158,51.9607843137255,1610612748,62,41,2022-03-29T00:49:18Z,2900000,10.0,-4.0,1,right,M. Strus alley-oop DUNK (2 PTS) (K. Lowry 2 AST),"[1629622, 200768]",1610612748.0,MIA,alley-oop,,,,,,1.05,Made,Strus,M. Strus,,,,,,,,,,2.0,K. Lowry,200768.0,2.0,,,,,
295,PT11M01.00S,2022-03-29T00:49:05.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,7.178055190538765,50.245098039215684,1610612758,62,43,2022-03-29T00:53:06Z,2920000,-1.0,15.0,1,left,H. Barnes cutting DUNK (7 PTS) (D. Jones 1 AST),"[203084, 1627745]",1610612758.0,SAC,cutting,,,,,,1.5,Made,Barnes,H. Barnes,,,,,,,,,,7.0,D. Jones,1627745.0,1.0,,,,,
297,PT10M45.00S,2022-03-29T00:49:24.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,62,43,2022-03-29T00:49:24Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT10M40.00S,2022-03-29T00:49:46.8Z,3,REGULAR,turnover,lost ball,[],1629622,,,1610612748,62,43,2022-03-29T00:50:54Z,2950000,,,0,,M. Strus lost ball TURNOVER (3 TO),"[1629622, 203200]",1610612748.0,MIA,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,3.0,Holiday,203200.0,,
299,PT10M40.00S,2022-03-29T00:49:46.8Z,3,REGULAR,steal,,[],203200,,,1610612758,62,43,2022-03-29T00:49:49Z,2960000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
300,PT10M37.00S,2022-03-29T00:49:52.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630558,6.258212877792378,54.65686274509803,1610612758,62,45,2022-03-29T00:50:05Z,2970000,-23.0,6.0,1,left,D. Mitchell running Layup (9 PTS),[1630558],1610612758.0,SAC,running,,,,,,2.41,Made,Mitchell,D. Mitchell,,,,,,,,,,9.0,,,,,,,,
302,PT10M37.00S,2022-03-29T00:49:56.5Z,3,REGULAR,violation,defensive goaltending,[],1628389,,,1610612758,62,45,2022-03-29T00:50:03Z,2990000,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,1626300.0,,,,,,,,,,,,,
303,PT10M19.00S,2022-03-29T00:50:18.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200782,91.27792378449409,37.254901960784316,1610612748,64,45,2022-03-29T00:50:27Z,3000000,-64.0,29.0,1,right,P. Tucker 7' turnaround Hook (5 PTS) (K. Lowry 3 AST),"[200782, 200768]",1610612748.0,MIA,turnaround,,,,,,7.02,Made,Tucker,P. Tucker,,,,,,,,,,5.0,K. Lowry,200768.0,3.0,,,,,
305,PT10M11.00S,2022-03-29T00:50:30.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,64,45,2022-03-29T00:50:30Z,3020000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT09M56.00S,2022-03-29T00:53:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.1268068331143235,50.98039215686274,1610612758,64,45,2022-03-29T00:53:44Z,3030000,-5.0,5.0,1,left,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,,,,0.71,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
307,PT09M53.00S,2022-03-29T00:53:41.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,64,45,2022-03-29T00:53:44Z,3040000,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,306.0,3.0,2.0,1.0,,,,,,,,,,,,,,
308,PT09M47.00S,2022-03-29T00:53:46.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,73.14388961892247,14.705882352941178,1610612748,64,45,2022-03-29T00:53:53Z,3050000,-176.0,200.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,,,,26.67,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
309,PT09M44.00S,2022-03-29T00:53:49.8Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,64,45,2022-03-29T00:53:53Z,3060000,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,308.0,4.0,4.0,0.0,,,,,,,,,,,,,,
310,PT09M34.00S,2022-03-29T00:54:04.4Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612758,64,45,2022-03-29T00:54:16Z,3070000,,,0,,M. Strus shooting personal FOUL (3 PF) (Barnes 2 FT),"[1629622, 203084]",1610612748.0,MIA,shooting,,,,,,,,Strus,M. Strus,,,,,1626300.0,3.0,0.0,Barnes,203084.0,,,,,,,,,
312,PT09M34.00S,2022-03-29T00:54:28.5Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,64,46,2022-03-29T00:54:28Z,3090000,,,0,,H. Barnes Free Throw 1 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,,,,,Made,Barnes,H. Barnes,,,,,,,,,,8.0,,,,,,,,
313,PT09M34.00S,2022-03-29T00:54:45.5Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,64,47,2022-03-29T00:54:45Z,3100000,,,0,,H. Barnes Free Throw 2 of 2 (9 PTS),[203084],1610612758.0,SAC,,,,,,,,Made,Barnes,H. Barnes,,,,,,,,,,9.0,,,,,,,,
314,PT09M09.00S,2022-03-29T00:55:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200782,93.64323258869908,49.50980392156863,1610612748,66,47,2022-03-29T00:55:14Z,3110000,-2.0,7.0,1,right,P. Tucker driving Layup (7 PTS) (K. Lowry 4 AST),"[200782, 200768]",1610612748.0,MIA,driving,,,,,,0.77,Made,Tucker,P. Tucker,,,,,,,,,,7.0,K. Lowry,200768.0,4.0,,,,,
316,PT08M58.00S,2022-03-29T00:55:20.3Z,3,REGULAR,3pt,Jump Shot,[],203200,8.886333771353483,96.81372549019608,1610612758,66,47,2022-03-29T00:55:25Z,3130000,-234.0,31.0,1,left,MISS J. Holiday 3PT,[203200],1610612758.0,SAC,,,,,,,23.61,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
317,PT08M56.00S,2022-03-29T00:55:22.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,66,47,2022-03-29T00:55:25Z,3140000,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,316.0,4.0,3.0,1.0,,,,,,,,,,,,,,
318,PT08M35.00S,2022-03-29T00:55:44.8Z,3,REGULAR,3pt,Jump Shot,[],202710,93.24901445466492,97.30392156862744,1610612748,69,47,2022-03-29T00:55:49Z,3150000,237.0,11.0,1,right,J. Butler 3PT  (17 PTS) (K. Lowry 5 AST),"[202710, 200768]",1610612748.0,MIA,,,,,,,23.68,Made,Butler,J. Butler,,,,,,,,,,17.0,K. Lowry,200768.0,5.0,,,,,
320,PT08M22.00S,2022-03-29T00:55:57.2Z,3,REGULAR,2pt,Jump Shot,[],1630558,21.369908015768726,68.38235294117648,1610612758,69,47,2022-03-29T00:56:02Z,3170000,-92.0,148.0,1,left,MISS D. Mitchell 17' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,,,,17.46,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
321,PT08M19.00S,2022-03-29T00:56:00.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,69,47,2022-03-29T00:56:02Z,3180000,,,0,,B. Adebayo REBOUND (Off:4 Def:9),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,320.0,13.0,9.0,4.0,,,,,,,,,,,,,,
322,PT08M02.00S,2022-03-29T00:56:16.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.56307490144546,53.67647058823529,1610612748,69,47,2022-03-29T00:56:23Z,3190000,18.0,-1.0,1,right,MISS B. Adebayo alley-oop DUNK,[1628389],1610612748.0,MIA,alley-oop,,,,,,1.85,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
323,PT07M59.00S,2022-03-29T00:56:19.6Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,69,47,2022-03-29T00:56:19Z,3200000,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612758.0,SAC,,,,,,,,,Jones,D. Jones,322.0,4.0,4.0,0.0,,,,,,,,,,,,,,
324,PT07M49.00S,2022-03-29T00:56:33.7Z,3,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,69,47,2022-03-29T00:56:52Z,3210000,,,0,,H. Barnes bad pass out-of-bounds TURNOVER (2 TO),[203084],1610612758.0,SAC,bad pass,,,,,,,,Barnes,H. Barnes,,,,,201638.0,,,,,,,,,2.0,,,,
325,PT07M37.00S,2022-03-29T00:57:01.6Z,3,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,69,47,2022-03-29T00:57:07Z,3220000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,,,,,,Adebayo,B. Adebayo,,,,,201638.0,,,,,,,,,1.0,,,,
326,PT07M37.00S,2022-03-29T00:57:05.5Z,3,REGULAR,substitution,out,[],203200,,,1610612758,69,47,2022-03-29T00:57:08Z,3230000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
327,PT07M37.00S,2022-03-29T00:57:05.5Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,69,47,2022-03-29T00:57:08Z,3240000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
328,PT07M23.00S,2022-03-29T00:57:23.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,6.389618922470433,49.50980392156863,1610612758,69,49,2022-03-29T00:57:28Z,3250000,2.0,8.0,1,left,T. Lyles driving Layup (6 PTS) (D. DiVincenzo 2 AST),"[1626168, 1628978]",1610612758.0,SAC,driving,,,,,,0.8,Made,Lyles,T. Lyles,,,,,,,,,,6.0,D. DiVincenzo,1628978.0,2.0,,,,,
329,PT07M04.00S,2022-03-29T00:57:43.4Z,3,REGULAR,3pt,Jump Shot,[],1629622,70.64717477003943,75.98039215686273,1610612748,72,49,2022-03-29T00:57:47Z,3260000,130.0,223.0,1,right,M. Strus 25' 3PT  (5 PTS) (J. Butler 2 AST),"[1629622, 202710]",1610612748.0,MIA,,,,,,,25.84,Made,Strus,M. Strus,,,,,,,,,,5.0,J. Butler,202710.0,2.0,,,,,
331,PT06M51.00S,2022-03-29T00:57:56.4Z,3,REGULAR,3pt,Jump Shot,[],203084,7.966491458607096,3.9215686274509802,1610612758,72,52,2022-03-29T00:58:01Z,3280000,230.0,22.0,1,left,H. Barnes 3PT  (12 PTS) (D. Mitchell 6 AST),"[203084, 1630558]",1610612758.0,SAC,,,,,,,23.15,Made,Barnes,H. Barnes,,,,,,,,,,12.0,D. Mitchell,1630558.0,6.0,,,,,
333,PT06M38.00S,2022-03-29T00:58:09.9Z,3,REGULAR,3pt,Jump Shot,[],1629622,87.33574244415243,96.32352941176471,1610612748,72,52,2022-03-29T00:58:13Z,3300000,232.0,67.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,,,,24.1,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
334,PT06M35.00S,2022-03-29T00:58:12.9Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,72,52,2022-03-29T00:58:13Z,3310000,,,0,,D. Jones REBOUND (Off:0 Def:5),[1627745],1610612758.0,SAC,,,,,,,,,Jones,D. Jones,333.0,5.0,5.0,0.0,,,,,,,,,,,,,,
335,PT06M30.00S,2022-03-29T00:58:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,24.78646517739816,11.27450980392157,1610612758,72,55,2022-03-29T00:59:47Z,3320000,194.0,180.0,1,left,D. DiVincenzo 26' 3PT running pullup (9 PTS),[1628978],1610612758.0,SAC,running pullup,,,,,,26.47,Made,DiVincenzo,D. DiVincenzo,,,,,,,,,,9.0,,,,,,,,
336,PT06M11.00S,2022-03-29T00:58:35.4Z,3,REGULAR,3pt,Jump Shot,[],202710,86.5473061760841,96.32352941176471,1610612748,75,55,2022-03-29T00:58:39Z,3330000,232.0,74.0,1,right,J. Butler 24' 3PT pullup (20 PTS),[202710],1610612748.0,MIA,pullup,,,,,,24.31,Made,Butler,J. Butler,,,,,,,,,,20.0,,,,,,,,
337,PT05M54.00S,2022-03-29T00:58:54.0Z,3,REGULAR,3pt,Jump Shot,[],1627745,31.61957950065703,35.78431372549019,1610612758,75,58,2022-03-29T01:01:23Z,3340000,71.0,245.0,1,left,D. Jones 25' 3PT  (9 PTS),[1627745],1610612758.0,SAC,,,,,,,25.48,Made,Jones,D. Jones,,,,,,,,,,9.0,,,,,,,,
338,PT05M36.00S,2022-03-29T00:59:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.38042049934296,47.794117647058826,1610612748,77,58,2022-03-29T00:59:15Z,3350000,-11.0,10.0,1,right,B. Adebayo cutting Layup (14 PTS) (J. Butler 3 AST),"[1628389, 202710]",1610612748.0,MIA,cutting,,,,,,1.47,Made,Adebayo,B. Adebayo,,,,,,,,,,14.0,J. Butler,202710.0,3.0,,,,,
341,PT05M26.00S,2022-03-29T00:59:26.7Z,3,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612758,77,58,2022-03-29T01:06:38Z,3370000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Jones 2 FT),"[1628389, 1627745]",1610612748.0,MIA,shooting,,,,,,,,Adebayo,B. Adebayo,,,,,1626300.0,1.0,0.0,Jones,1627745.0,,,,,,,,,
343,PT05M26.00S,2022-03-29T00:59:46.9Z,3,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,77,59,2022-03-29T01:06:28Z,3390000,,,0,,D. Jones Free Throw 1 of 2 (10 PTS),[1627745],1610612758.0,SAC,,,,,,,,Made,Jones,D. Jones,,,,,,,,,,10.0,,,,,,,,
344,PT05M26.00S,2022-03-29T00:59:47.8Z,3,REGULAR,substitution,out,[],202710,,,1610612758,77,59,2022-03-29T01:00:03Z,3400000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
345,PT05M26.00S,2022-03-29T00:59:47.8Z,3,REGULAR,substitution,out,[],1626168,,,1610612758,77,59,2022-03-29T01:00:03Z,3410000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
346,PT05M26.00S,2022-03-29T00:59:47.8Z,3,REGULAR,substitution,in,[],1629639,,,1610612758,77,59,2022-03-29T01:00:03Z,3420000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,
347,PT05M26.00S,2022-03-29T00:59:47.8Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,77,59,2022-03-29T01:00:03Z,3430000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,
348,PT05M26.00S,2022-03-29T00:59:46.9Z,3,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,77,60,2022-03-29T01:06:28Z,3440000,,,0,,D. Jones Free Throw 2 of 2 (11 PTS),[1627745],1610612758.0,SAC,,,,,,,,Made,Jones,D. Jones,,,,,,,,,,11.0,,,,,,,,
349,PT05M08.00S,2022-03-29T01:00:31.3Z,3,REGULAR,3pt,Jump Shot,[],1629639,92.46057818659659,97.54901960784314,1610612748,80,60,2022-03-29T01:00:36Z,3450000,238.0,18.0,1,right,T. Herro 3PT  (10 PTS) (M. Strus 1 AST),"[1629639, 1629622]",1610612748.0,MIA,,,,,,,23.84,Made,Herro,T. Herro,,,,,,,,,,10.0,M. Strus,1629622.0,1.0,,,,,
351,PT04M58.00S,2022-03-29T01:00:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.915243101182654,46.81372549019608,1610612758,80,60,2022-03-29T01:00:46Z,3470000,16.0,13.0,1,left,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,,,,2.02,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
352,PT04M55.00S,2022-03-29T01:00:44.0Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612758,80,60,2022-03-29T01:00:44Z,3480000,,,0,,D. Jones REBOUND (Off:1 Def:5),[1627745],1610612758.0,SAC,,,,,,,,,Jones,D. Jones,351.0,6.0,5.0,1.0,,,,,,,,,,,,,,
353,PT04M54.00S,2022-03-29T01:00:45.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627745,7.227332457293036,47.01669730392157,1610612758,80,62,2022-03-29T01:04:08Z,3490000,15.0,15.0,1,left,D. Jones putback Layup (13 PTS),[1627745],1610612758.0,SAC,putback,,,,,,2.14,Made,Jones,D. Jones,,,,,,,,,,13.0,,,,,,,,
354,PT04M39.00S,2022-03-29T01:01:00.5Z,3,REGULAR,2pt,Jump Shot,[],1628389,90.53876478318003,28.239889705882355,1610612748,80,62,2022-03-29T01:01:05Z,3500000,-109.0,36.0,1,right,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,,,,11.47,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
355,PT04M36.00S,2022-03-29T01:01:03.5Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612758,80,62,2022-03-29T01:01:05Z,3510000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,354.0,2.0,1.0,1.0,,,,,,,,,,,,,,
414,PT04M34.00S,2022-03-29T01:01:05.3Z,3,REGULAR,turnover,bad pass,[],1628978,,,1610612758,80,62,2022-03-29T01:09:38Z,3520000,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1628389]",1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,2.0,Adebayo,1628389.0,,
415,PT04M34.00S,2022-03-29T01:01:05.3Z,3,REGULAR,steal,,[],1628389,,,1610612748,80,62,2022-03-29T01:09:38Z,3525000,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
364,PT04M28.00S,2022-03-29T01:01:17.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629639,93.11760840998686,50.0,1610612748,80,62,2022-03-29T01:09:40Z,3555000,0.0,12.0,1,right,MISS T. Herro running Layup - blocked,"[1629639, 1630558]",1610612748.0,MIA,running,,,,,,1.22,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,Mitchell,1630558.0
365,PT04M28.00S,2022-03-29T01:01:17.3Z,3,REGULAR,block,,[],1630558,,,1610612748,80,62,2022-03-29T01:02:09Z,3557500,,,0,,D. Mitchell BLOCK (1 BLK),[1630558],1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
366,PT04M27.00S,2022-03-29T01:01:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,80,62,2022-03-29T01:02:30Z,3558750,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,
360,PT04M27.00S,2022-03-29T01:01:24.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,80,62,2022-03-29T01:01:24Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT04M21.00S,2022-03-29T01:01:45.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,80,62,2022-03-29T01:01:45Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT04M15.00S,2022-03-29T01:02:06.3Z,3,REGULAR,foul,personal,[],1627745,,,1610612748,80,62,2022-03-29T01:02:13Z,3580000,,,0,,D. Jones personal FOUL (2 PF),"[1627745, 1628389]",1610612758.0,SAC,,,,,,,,,Jones,D. Jones,,,,,201638.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,
367,PT04M06.00S,2022-03-29T01:02:35.2Z,3,REGULAR,2pt,Jump Shot,"['2ndchance', 'fromturnover']",200782,94.30026281208936,87.5,1610612748,80,62,2022-03-29T01:09:40Z,3600000,188.0,1.0,1,right,MISS P. Tucker 18' Jump Shot,[200782],1610612748.0,MIA,,,,,,,18.75,Missed,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,
