actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
462,PT01M01.00S,2022-01-20T02:18:49.6Z,3,REGULAR,3pt,Jump Shot,[],1628997,93.38042049934296,1.9607843137254901,1610612748,76,80,2022-01-20T02:19:13Z,4580000,-240.0,10.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,24.04,Missed,,,,,,,,,,,,,,,,
463,PT00M58.90S,2022-01-20T02:18:53.3Z,3,REGULAR,rebound,defensive,[],203463,,,1610612757,76,80,2022-01-20T02:18:53Z,4590000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,462.0,1.0,1.0,0.0,,,,,,,,,,
466,PT00M43.40S,2022-01-20T02:19:08.9Z,3,REGULAR,3pt,Jump Shot,[],203496,22.552562417871222,9.068627450980392,1610612757,76,80,2022-01-20T02:19:16Z,4600000,205.0,159.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,25.95,Missed,,,,,,,,,,,,,,,,
467,PT00M39.70S,2022-01-20T02:19:12.6Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,76,80,2022-01-20T02:19:16Z,4610000,,,0,,C. Martin REBOUND (Off:1 Def:7),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,466.0,8.0,7.0,1.0,,,,,,,,,,
468,PT00M35.80S,2022-01-20T02:19:17.4Z,3,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612748,76,80,2022-01-20T02:19:29Z,4620000,,,0,,A. Simons shooting personal FOUL (3 PF) (Martin 2 FT),"[1629014, 1628997]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Martin,1628997.0,,,,
470,PT00M35.80S,2022-01-20T02:19:49.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628997,,,1610612748,77,80,2022-01-20T02:19:49Z,4640000,,,0,,C. Martin Free Throw 1 of 2 (25 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,25.0,,,,,,,,,
471,PT00M35.80S,2022-01-20T02:20:08.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628997,,,1610612748,78,80,2022-01-20T02:20:08Z,4650000,,,0,,C. Martin Free Throw 2 of 2 (26 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,26.0,,,,,,,,,
472,PT00M14.40S,2022-01-20T02:20:32.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,33.327858081471746,50.98039215686274,1610612757,78,80,2022-01-20T02:21:29Z,4660000,-5.0,261.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,26.08,Missed,,,,,,,,,,,,,,,,
473,PT00M09.90S,2022-01-20T02:20:37.1Z,3,REGULAR,rebound,defensive,[],1629657,,,1610612748,78,80,2022-01-20T02:20:42Z,4670000,,,0,,K. Guy REBOUND (Off:0 Def:1),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,472.0,1.0,1.0,0.0,,,,,,,,,,
474,PT00M01.90S,2022-01-20T02:20:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629657,90.75229960578186,41.911764705882355,1610612748,78,80,2022-01-20T02:20:53Z,4680000,-40.0,34.0,1,right,MISS K. Guy driving floating bank Shot,[1629657],1610612748.0,MIA,driving floating bank,,,Guy,K. Guy,,,,,,,,5.31,Missed,,,,,,,,,,,,,,,,
475,PT00M01.90S,2022-01-20T02:20:45.1Z,3,REGULAR,rebound,defensive,[],1629604,,,1610612757,78,80,2022-01-20T02:20:53Z,4690000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,474.0,2.0,2.0,0.0,,,,,,,,,,
476,PT00M00.10S,2022-01-20T02:20:53.6Z,3,REGULAR,3pt,Jump Shot,[],1629604,52.644546649145866,48.529411764705884,1610612757,78,80,2022-01-20T02:22:10Z,4700000,7.0,442.0,1,left,MISS C. Elleby 44' running 3PT,[1629604],1610612757.0,POR,running,,,Elleby,C. Elleby,,,,,,,,44.25,Missed,,,,,,,,,,,,,,,,
477,PT00M00.10S,2022-01-20T02:20:53.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,78,80,2022-01-20T02:21:23Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,476.0,,,,,,,,,,,,,
478,PT00M00.00S,2022-01-20T02:20:59.0Z,3,REGULAR,period,end,[],0,,,1610612757,78,80,2022-01-20T02:20:59Z,4720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-01-20T02:22:25.5Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612757,78,80,2022-01-20T02:23:23Z,4730000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-01-20T02:22:25.5Z,4,REGULAR,substitution,out,['startperiod'],1629014,,,1610612757,78,80,2022-01-20T02:23:23Z,4740000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-01-20T02:22:25.5Z,4,REGULAR,substitution,out,['startperiod'],203496,,,1610612757,78,80,2022-01-20T02:23:23Z,4750000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-01-20T02:22:25.5Z,4,REGULAR,substitution,in,['startperiod'],200782,,,1610612757,78,80,2022-01-20T02:23:23Z,4760000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-01-20T02:22:25.5Z,4,REGULAR,substitution,in,['startperiod'],1628372,,,1610612757,78,80,2022-01-20T02:23:23Z,4770000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-01-20T02:22:25.5Z,4,REGULAR,substitution,in,['startperiod'],203503,,,1610612757,78,80,2022-01-20T02:23:23Z,4780000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-01-20T02:23:34.0Z,4,REGULAR,period,start,[],0,,,1610612757,78,80,2022-01-20T02:23:34Z,4790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M47.00S,2022-01-20T02:23:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,6.783837056504599,47.30392156862745,1610612757,78,82,2022-01-20T02:24:05Z,4800000,13.0,11.0,1,left,D. Smith Jr. driving Layup (4 PTS),[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,1.76,Made,,,,,,,4.0,,,,,,,,,
491,PT11M23.00S,2022-01-20T02:24:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629657,91.40932982917214,53.18627450980392,1610612748,78,82,2022-01-20T02:24:53Z,4810000,16.0,28.0,1,right,MISS K. Guy driving Layup - blocked,"[1629657, 1630570]",1610612748.0,MIA,driving,,,Guy,K. Guy,,,,,,,,3.25,Missed,Watford,1630570.0,,,,,,,,,,,,,,
492,PT11M23.00S,2022-01-20T02:24:13.3Z,4,REGULAR,block,,[],1630570,,,1610612748,78,82,2022-01-20T02:26:56Z,4820000,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M22.00S,2022-01-20T02:24:14.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,78,82,2022-01-20T02:24:53Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,
494,PT11M21.00S,2022-01-20T02:24:18.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,78,82,2022-01-20T02:24:38Z,4840000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,
495,PT11M14.00S,2022-01-20T02:24:32.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203463,34.11629434954008,30.88235294117647,1610612757,78,82,2022-01-20T02:24:41Z,4850000,96.0,268.0,1,left,MISS B. McLemore 28' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,28.47,Missed,,,,,,,,,,,,,,,,
496,PT11M09.00S,2022-01-20T02:24:37.9Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,78,82,2022-01-20T02:29:46Z,4860000,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,495.0,4.0,3.0,1.0,,,,,,,,,,
497,PT11M01.00S,2022-01-20T02:24:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,93.77463863337714,51.470588235294116,1610612748,80,82,2022-01-20T02:24:58Z,4870000,7.0,6.0,1,right,D. Dedmon cutting Layup (6 PTS) (G. Vincent 4 AST),"[203473, 1629216]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,,,,0.95,Made,,,,,,,6.0,,,,,,G. Vincent,1629216.0,4.0,
499,PT10M37.00S,2022-01-20T02:25:09.6Z,4,REGULAR,3pt,Jump Shot,[],203463,24.392247043363994,87.5,1610612757,80,82,2022-01-20T02:25:17Z,4890000,-188.0,177.0,1,left,MISS B. McLemore 25' pullup 3PT,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,25.77,Missed,,,,,,,,,,,,,,,,
500,PT10M33.00S,2022-01-20T02:25:13.6Z,4,REGULAR,rebound,defensive,[],1629657,,,1610612748,80,82,2022-01-20T02:25:17Z,4900000,,,0,,K. Guy REBOUND (Off:0 Def:2),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,499.0,2.0,2.0,0.0,,,,,,,,,,
501,PT10M26.00S,2022-01-20T02:25:20.6Z,4,REGULAR,3pt,Jump Shot,[],1629622,80.23981603153744,90.68627450980392,1610612748,80,82,2022-01-20T02:25:28Z,4910000,203.0,133.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,24.31,Missed,,,,,,,,,,,,,,,,
502,PT10M23.00S,2022-01-20T02:25:23.6Z,4,REGULAR,rebound,defensive,[],203503,,,1610612757,80,82,2022-01-20T02:25:28Z,4920000,,,0,,T. Snell REBOUND (Off:1 Def:3),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,501.0,4.0,3.0,1.0,,,,,,,,,,
503,PT10M15.00S,2022-01-20T02:25:33.2Z,4,REGULAR,foul,personal,['2freethrow'],203473,,,1610612757,80,82,2022-01-20T02:25:40Z,4930000,,,0,,D. Dedmon shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[203473, 1628372]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Smith Jr.,1628372.0,,,,
505,PT10M15.00S,2022-01-20T02:26:07.6Z,4,REGULAR,freethrow,1 of 2,[],1628372,,,1610612757,80,83,2022-01-20T02:26:28Z,4950000,,,0,,D. Smith Jr. Free Throw 1 of 2 (5 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
506,PT10M15.00S,2022-01-20T02:26:08.2Z,4,REGULAR,substitution,out,[],1629657,,,1610612757,80,83,2022-01-20T02:26:11Z,4960000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M15.00S,2022-01-20T02:26:08.2Z,4,REGULAR,substitution,in,[],1629130,,,1610612757,80,83,2022-01-20T02:26:11Z,4970000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M15.00S,2022-01-20T02:26:07.6Z,4,REGULAR,freethrow,2 of 2,[],1628372,,,1610612757,80,83,2022-01-20T02:26:28Z,4980000,,,0,,MISS D. Smith Jr. Free Throw 2 of 2,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
509,PT10M13.00S,2022-01-20T02:26:09.6Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,80,83,2022-01-20T02:26:28Z,4990000,,,0,,D. Dedmon REBOUND (Off:1 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,508.0,5.0,4.0,1.0,,,,,,,,,,
510,PT09M53.00S,2022-01-20T02:26:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,93.77463863337714,49.754901960784316,1610612748,82,83,2022-01-20T02:26:51Z,5000000,-1.0,6.0,1,right,D. Dedmon cutting Layup (8 PTS) (G. Vincent 5 AST),"[203473, 1629216]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,,,,0.61,Made,,,,,,,8.0,,,,,,G. Vincent,1629216.0,5.0,
512,PT09M35.00S,2022-01-20T02:27:04.1Z,4,REGULAR,turnover,lost ball,[],1628372,,,1610612757,82,83,2022-01-20T02:27:09Z,5020000,,,0,,D. Smith Jr. lost ball TURNOVER (2 TO),"[1628372, 1629216]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,2.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,,
513,PT09M35.00S,2022-01-20T02:27:04.1Z,4,REGULAR,steal,,[],1629216,,,1610612748,82,83,2022-01-20T02:31:51Z,5030000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M32.00S,2022-01-20T02:27:07.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203473,93.38042049934296,49.01960784313725,1610612748,84,83,2022-01-20T02:27:16Z,5040000,-5.0,10.0,1,right,D. Dedmon running DUNK (10 PTS) (P. Tucker 3 AST),"[203473, 200782]",1610612748.0,MIA,running,,,Dedmon,D. Dedmon,,,,,,,,1.09,Made,,,,,,,10.0,,,,,,P. Tucker,200782.0,3.0,
516,PT09M14.00S,2022-01-20T02:27:26.4Z,4,REGULAR,turnover,lost ball,[],203463,,,1610612757,84,83,2022-01-20T02:27:31Z,5060000,,,0,,B. McLemore lost ball TURNOVER (1 TO),"[203463, 1629216]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,,
517,PT09M14.00S,2022-01-20T02:27:26.4Z,4,REGULAR,steal,,[],1629216,,,1610612748,84,83,2022-01-20T02:32:22Z,5070000,,,0,,G. Vincent STEAL (3 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M10.00S,2022-01-20T02:27:31.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629216,92.85479632063075,54.90196078431373,1610612748,84,83,2022-01-20T02:27:40Z,5080000,25.0,15.0,1,right,MISS G. Vincent running Layup - blocked,"[1629216, 1628372]",1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,,,,2.86,Missed,Smith Jr.,1628372.0,,,,,,,,,,,,,,
519,PT09M10.00S,2022-01-20T02:27:31.0Z,4,REGULAR,block,,[],1628372,,,1610612748,84,83,2022-01-20T02:27:33Z,5090000,,,0,,D. Smith Jr. BLOCK (1 BLK),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M10.00S,2022-01-20T02:27:31.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,84,83,2022-01-20T02:27:40Z,5100000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,
521,PT09M10.00S,2022-01-20T02:27:35.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,84,83,2022-01-20T02:27:35Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M08.00S,2022-01-20T02:27:46.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629130,93.11760840998686,95.83333333333334,1610612748,84,83,2022-01-20T02:28:00Z,5130000,229.0,12.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,22.95,Missed,,,,,,,,,,,,,,,,
524,PT09M06.00S,2022-01-20T02:27:52.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,84,83,2022-01-20T02:27:52Z,5140000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,,
525,PT09M06.00S,2022-01-20T02:27:53.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,84,83,2022-01-20T02:27:53Z,5150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M47.00S,2022-01-20T02:28:18.2Z,4,REGULAR,3pt,Jump Shot,[],1629604,7.046649145860711,95.58823529411765,1610612757,84,83,2022-01-20T02:28:31Z,5160000,-228.0,14.0,1,left,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,22.83,Missed,,,,,,,,,,,,,,,,
527,PT08M43.00S,2022-01-20T02:28:21.6Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,84,83,2022-01-20T02:28:21Z,5170000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,526.0,2.0,1.0,1.0,,,,,,,,,,
528,PT08M39.00S,2022-01-20T02:28:29.8Z,4,REGULAR,foul,personal,['2freethrow'],203503,,,1610612748,84,83,2022-01-20T02:28:42Z,5180000,,,0,,T. Snell shooting personal FOUL (1 PF) (Strus 2 FT),"[203503, 1629622]",1610612757.0,POR,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Strus,1629622.0,,,,
530,PT08M39.00S,2022-01-20T02:28:59.3Z,4,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,84,83,2022-01-20T02:28:59Z,5200000,,,0,,MISS M. Strus Free Throw 1 of 2,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,Missed,,,,,,,,,,,,,,,,
531,PT08M39.00S,2022-01-20T02:28:59.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,84,83,2022-01-20T02:28:59Z,5210000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,
532,PT08M39.00S,2022-01-20T02:29:00.8Z,4,REGULAR,substitution,out,[],1630570,,,1610612748,84,83,2022-01-20T02:29:18Z,5220000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M39.00S,2022-01-20T02:29:00.8Z,4,REGULAR,substitution,out,[],203503,,,1610612748,84,83,2022-01-20T02:29:18Z,5230000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M39.00S,2022-01-20T02:29:00.8Z,4,REGULAR,substitution,in,[],203468,,,1610612748,84,83,2022-01-20T02:29:18Z,5240000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M39.00S,2022-01-20T02:29:00.8Z,4,REGULAR,substitution,in,[],203994,,,1610612748,84,83,2022-01-20T02:29:18Z,5250000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M39.00S,2022-01-20T02:29:44.2Z,4,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,85,83,2022-01-20T02:29:44Z,5260000,,,0,,M. Strus Free Throw 2 of 2 (12 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,
537,PT08M29.00S,2022-01-20T02:29:56.4Z,4,REGULAR,3pt,Jump Shot,[],203468,9.149145860709593,94.85294117647058,1610612757,85,83,2022-01-20T02:34:52Z,5270000,-224.0,34.0,1,left,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,22.68,Missed,,,,,,,,,,,,,,,,
538,PT08M25.00S,2022-01-20T02:30:00.4Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,85,83,2022-01-20T02:30:06Z,5280000,,,0,,D. Dedmon REBOUND (Off:1 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,537.0,6.0,5.0,1.0,,,,,,,,,,
539,PT08M16.00S,2022-01-20T02:30:09.7Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,85,83,2022-01-20T02:30:15Z,5290000,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 203463]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,2.0,McLemore,203463.0,,,,,,,,,,,,,,,,,,
540,PT08M16.00S,2022-01-20T02:30:09.7Z,4,REGULAR,steal,,[],203463,,,1610612757,85,83,2022-01-20T02:38:06Z,5300000,,,0,,B. McLemore STEAL (1 STL),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M16.00S,2022-01-20T02:30:15.5Z,4,REGULAR,foul,personal,[],1629622,,,1610612757,85,83,2022-01-20T02:34:49Z,5310000,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 203463]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,McLemore,203463.0,,,,
543,PT08M02.00S,2022-01-20T02:30:38.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203463,5.995400788436268,2.696078431372549,1610612757,85,83,2022-01-20T02:30:45Z,5330000,237.0,4.0,1,left,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,23.65,Missed,,,,,,,,,,,,,,,,
544,PT07M59.00S,2022-01-20T02:30:41.5Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,85,83,2022-01-20T02:30:45Z,5340000,,,0,,D. Dedmon REBOUND (Off:1 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,543.0,7.0,6.0,1.0,,,,,,,,,,
545,PT07M59.00S,2022-01-20T02:30:45.8Z,4,REGULAR,foul,personal,[],1628372,,,1610612748,85,83,2022-01-20T02:31:04Z,5350000,,,0,,D. Smith Jr. personal FOUL (1 PF),"[1628372, 203473]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Dedmon,203473.0,,,,
547,PT07M59.00S,2022-01-20T02:30:52.9Z,4,REGULAR,substitution,out,[],1628372,,,1610612748,85,83,2022-01-20T02:30:57Z,5370000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M59.00S,2022-01-20T02:30:52.9Z,4,REGULAR,substitution,in,[],1629014,,,1610612748,85,83,2022-01-20T02:30:57Z,5380000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M47.00S,2022-01-20T02:31:19.3Z,4,REGULAR,3pt,Jump Shot,[],200782,68.28186596583443,69.11764705882352,1610612748,85,83,2022-01-20T02:31:28Z,5390000,96.0,246.0,1,right,MISS P. Tucker 26' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,26.36,Missed,,,,,,,,,,,,,,,,
550,PT07M42.00S,2022-01-20T02:31:24.3Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,85,83,2022-01-20T02:31:28Z,5400000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,549.0,3.0,3.0,0.0,,,,,,,,,,
551,PT07M33.00S,2022-01-20T02:31:33.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.521024967148489,49.50980392156863,1610612757,85,85,2022-01-20T02:31:39Z,5410000,2.0,9.0,1,left,J. Nurkic driving Layup (15 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,,,,0.91,Made,,,,,,,15.0,,,,,,,,,
552,PT07M17.00S,2022-01-20T02:31:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,92.19776609724047,51.9607843137255,1610612748,85,85,2022-01-20T02:31:56Z,5420000,10.0,21.0,1,right,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,,,,2.3,Missed,,,,,,,,,,,,,,,,
553,PT07M13.00S,2022-01-20T02:31:53.5Z,4,REGULAR,rebound,offensive,[],203473,,,1610612748,85,85,2022-01-20T02:31:56Z,5430000,,,0,,D. Dedmon REBOUND (Off:2 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,552.0,8.0,6.0,2.0,,,,,,,,,,
554,PT07M13.00S,2022-01-20T02:31:53.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203473,94.40999984741211,50.0,1610612748,87,85,2022-01-20T02:32:00Z,5440000,0.0,0.0,1,right,D. Dedmon tip DUNK (12 PTS),[203473],1610612748.0,MIA,tip,,,Dedmon,D. Dedmon,,,,,,,,0.0,Made,,,,,,,12.0,,,,,,,,,
