actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
351,PT10M11.00S,2022-01-18T01:57:07.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,15.456636005256241,95.34313725490196,1610612761,58,57,2022-01-18T01:57:13Z,3460000,-227.0,93.0,1,left,S. Barnes 24' 3PT  (11 PTS) (P. Achiuwa 1 AST),"[1630567, 1630173]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,24.5,Made,,,,,11.0,,,P. Achiuwa,1630173.0,1.0,,,,,,,,,
352,PT09M44.00S,2022-01-18T01:57:34.5Z,3,REGULAR,2pt,Jump Shot,[],202710,86.41590013140605,79.90196078431373,1610612748,58,57,2022-01-18T01:59:49Z,3470000,150.0,75.0,1,right,MISS J. Butler 16' step back Shot,[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,16.73,Missed,,,,,,,,,,,,,,,,,,,
353,PT09M40.00S,2022-01-18T01:57:38.5Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,57,2022-01-18T01:57:39Z,3480000,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,352.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
354,PT09M40.00S,2022-01-18T01:58:04.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,7.966491458607096,52.69607843137255,1610612761,58,59,2022-01-18T01:58:39Z,3490000,-13.0,22.0,1,left,O. Anunoby cutting Layup (4 PTS) (S. Barnes 4 AST),"[1628384, 1630567]",1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,2.62,Made,,,,,4.0,,,S. Barnes,1630567.0,4.0,,,,,,,,,
356,PT09M40.00S,2022-01-18T01:58:25.3Z,3,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612761,58,59,2022-01-18T01:58:34Z,3510000,,,0,,D. Robinson shooting personal FOUL (3 PF) (Anunoby 1 FT),"[1629130, 1628384]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,1662.0,3.0,0.0,Anunoby,1628384.0,
358,PT09M40.00S,2022-01-18T01:58:35.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628384,,,1610612761,58,59,2022-01-18T01:59:03Z,3530000,,,0,,MISS O. Anunoby Free Throw 1 of 1,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Missed,,,,,,,,,,,,,,,,,,,
361,PT09M40.00S,2022-01-18T01:58:35.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,59,2022-01-18T01:59:03Z,3535000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,358.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
359,PT09M21.00S,2022-01-18T01:58:53.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.30683311432325,53.431372549019606,1610612748,58,59,2022-01-18T01:59:06Z,3540000,17.0,48.0,1,right,MISS B. Adebayo Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,5.1,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M18.00S,2022-01-18T01:58:56.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,58,59,2022-01-18T01:58:56Z,3550000,,,0,,P. Achiuwa REBOUND (Off:3 Def:8),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,359.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
362,PT09M11.00S,2022-01-18T01:59:04.1Z,3,REGULAR,turnover,lost ball,[],1628384,,,1610612761,58,59,2022-01-18T01:59:09Z,3560000,,,0,,O. Anunoby lost ball TURNOVER (2 TO),"[1628384, 1629216]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,2.0,Vincent,1629216.0,,,,,,
363,PT09M11.00S,2022-01-18T01:59:04.1Z,3,REGULAR,steal,,[],1629216,,,1610612748,58,59,2022-01-18T01:59:05Z,3570000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M05.00S,2022-01-18T01:59:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,90.75229960578186,48.03921568627451,1610612748,58,59,2022-01-18T01:59:16Z,3580000,-10.0,34.0,1,right,MISS B. Adebayo running Layup,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,,
365,PT09M03.00S,2022-01-18T01:59:11.3Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,58,59,2022-01-18T01:59:16Z,3590000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
366,PT08M59.00S,2022-01-18T01:59:15.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,23.603810775295663,88.23529411764706,1610612761,58,59,2022-01-18T01:59:21Z,3600000,-191.0,169.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
367,PT08M55.00S,2022-01-18T01:59:19.6Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,58,59,2022-01-18T01:59:21Z,3610000,,,0,,J. Butler REBOUND (Off:2 Def:6),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,366.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
368,PT08M39.00S,2022-01-18T01:59:39.6Z,3,REGULAR,foul,personal,[],1628384,,,1610612748,58,59,2022-01-18T01:59:51Z,3620000,,,0,,O. Anunoby personal FOUL (4 PF),"[1628384, 202710]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,1662.0,4.0,0.0,Butler,202710.0,
371,PT08M27.00S,2022-01-18T02:00:11.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.11760840998686,47.05882352941176,1610612748,60,59,2022-01-18T02:00:21Z,3640000,-15.0,12.0,1,right,B. Adebayo DUNK (9 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,1.91,Made,,,,,9.0,,,D. Robinson,1629130.0,1.0,,,,,,,,,
373,PT08M02.00S,2022-01-18T02:00:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,17.69053876478318,44.85294117647059,1610612761,60,61,2022-01-18T02:04:04Z,3660000,26.0,114.0,1,left,P. Siakam 11' driving floating Jump Shot (14 PTS) (S. Barnes 5 AST),"[1627783, 1630567]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,11.67,Made,,,,,14.0,,,S. Barnes,1630567.0,5.0,,,,,,,,,
375,PT07M43.00S,2022-01-18T02:01:01.3Z,3,REGULAR,foul,personal,[],1630567,,,1610612748,60,61,2022-01-18T02:01:16Z,3680000,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 1628389]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Adebayo,1628389.0,
377,PT07M43.00S,2022-01-18T02:01:20.7Z,3,REGULAR,substitution,out,[],1630567,,,1610612748,60,61,2022-01-18T02:01:32Z,3700000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M43.00S,2022-01-18T02:01:20.7Z,3,REGULAR,substitution,in,[],1628449,,,1610612748,60,61,2022-01-18T02:01:32Z,3710000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M37.00S,2022-01-18T02:01:46.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,92.72339027595268,51.9607843137255,1610612748,62,61,2022-01-18T02:01:52Z,3720000,10.0,16.0,1,right,J. Butler cutting DUNK (17 PTS) (P. Tucker 1 AST),"[202710, 200782]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,1.87,Made,,,,,17.0,,,P. Tucker,200782.0,1.0,,,,,,,,,
381,PT07M16.00S,2022-01-18T02:02:06.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,27.020367936925098,16.42156862745098,1610612761,62,64,2022-01-18T02:02:13Z,3740000,168.0,201.0,1,left,O. Anunoby 26' 3PT  (7 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,26.23,Made,,,,,7.0,,,F. VanVleet,1627832.0,3.0,,,,,,,,,
383,PT07M02.00S,2022-01-18T02:02:21.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,73.14388961892247,81.86274509803921,1610612748,65,64,2022-01-18T02:02:26Z,3760000,159.0,200.0,1,right,G. Vincent 25' 3PT  (8 PTS) (J. Butler 5 AST),"[1629216, 202710]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.56,Made,,,,,8.0,,,J. Butler,202710.0,5.0,,,,,,,,,
385,PT06M48.00S,2022-01-18T02:02:35.1Z,3,REGULAR,2pt,Jump Shot,[],1627832,26.62614980289093,36.76470588235294,1610612761,65,66,2022-01-18T02:02:48Z,3780000,66.0,198.0,1,left,F. VanVleet 20' step back Jump Shot (16 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,20.86,Made,,,,,16.0,,,,,,,,,,,,,,
386,PT06M37.00S,2022-01-18T02:02:46.2Z,3,REGULAR,3pt,Jump Shot,[],1629130,68.54467805519053,69.6078431372549,1610612748,65,66,2022-01-18T02:03:01Z,3790000,98.0,243.0,1,right,MISS D. Robinson 26' 3PT - blocked,"[1629130, 1628449]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.22,Missed,,,,,,Boucher,1628449.0,,,,,,,,,,,,
387,PT06M37.00S,2022-01-18T02:02:46.2Z,3,REGULAR,block,,[],1628449,,,1610612748,65,66,2022-01-18T02:02:51Z,3800000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M35.00S,2022-01-18T02:02:48.2Z,3,REGULAR,rebound,offensive,[],1629130,,,1610612748,65,66,2022-01-18T02:03:01Z,3810000,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,386.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
389,PT06M22.00S,2022-01-18T02:03:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,92.59198423127464,45.83333333333333,1610612748,67,66,2022-01-18T02:05:24Z,3820000,-21.0,17.0,1,right,P. Tucker alley-oop Layup (2 PTS) (J. Butler 6 AST),"[200782, 202710]",1610612748.0,MIA,alley-oop,,,Tucker,P. Tucker,,,,,2.69,Made,,,,,2.0,,,J. Butler,202710.0,6.0,,,,,,,,,
391,PT06M06.00S,2022-01-18T02:03:20.1Z,3,REGULAR,foul,personal,[],1629130,,,1610612761,67,66,2022-01-18T02:03:40Z,3840000,,,0,,D. Robinson personal FOUL (4 PF),"[1629130, 1627783]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,1662.0,4.0,0.0,Siakam,1627783.0,
393,PT06M06.00S,2022-01-18T02:03:43.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,67,66,2022-01-18T02:03:43Z,3860000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M06.00S,2022-01-18T02:05:24.2Z,3,REGULAR,substitution,out,[],1629130,,,1610612761,67,66,2022-01-18T02:06:08Z,3870000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M06.00S,2022-01-18T02:05:24.2Z,3,REGULAR,substitution,in,[],1629622,,,1610612761,67,66,2022-01-18T02:06:08Z,3880000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M53.00S,2022-01-18T02:06:41.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,25.443495400788436,15.196078431372548,1610612761,67,66,2022-01-18T02:06:46Z,3890000,174.0,187.0,1,left,MISS F. VanVleet 25' step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
397,PT05M49.00S,2022-01-18T02:06:45.1Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,67,66,2022-01-18T02:06:46Z,3900000,,,0,,P. Achiuwa REBOUND (Off:4 Def:8),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,396.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
398,PT05M41.00S,2022-01-18T02:06:56.6Z,3,REGULAR,foul,personal,[],1628389,,,1610612761,67,66,2022-01-18T02:07:14Z,3910000,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1630173]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Achiuwa,1630173.0,
400,PT05M33.00S,2022-01-18T02:07:21.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,8.360709592641262,55.392156862745104,1610612761,67,66,2022-01-18T02:07:26Z,3930000,-27.0,26.0,1,left,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,3.76,Missed,,,,,,,,,,,,,,,,,,,
401,PT05M30.00S,2022-01-18T02:07:24.5Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,67,66,2022-01-18T02:07:26Z,3940000,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,400.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
402,PT05M20.00S,2022-01-18T02:07:33.9Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,67,66,2022-01-18T02:07:40Z,3950000,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 1628384]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,2.0,Anunoby,1628384.0,,,,,,
403,PT05M20.00S,2022-01-18T02:07:33.9Z,3,REGULAR,steal,,[],1628384,,,1610612761,67,66,2022-01-18T02:07:36Z,3960000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M15.00S,2022-01-18T02:07:38.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,6.652431011826544,50.73529411764706,1610612761,67,68,2022-01-18T02:07:48Z,3970000,-4.0,10.0,1,left,P. Siakam DUNK (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1.07,Made,,,,,16.0,,,,,,,,,,,,,,
405,PT04M58.00S,2022-01-18T02:07:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,82.21090670170827,58.57843137254902,1610612748,69,68,2022-01-18T02:08:16Z,3980000,43.0,115.0,1,right,G. Vincent 12' pullup Jump Shot (10 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,12.25,Made,,,,,10.0,,,,,,,,,,,,,,
406,PT04M42.00S,2022-01-18T02:08:15.2Z,3,REGULAR,violation,kicked ball,[],1628389,,,1610612761,69,68,2022-01-18T02:08:46Z,3990000,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,1627539.0,,,,,
407,PT04M42.00S,2022-01-18T02:09:07.0Z,3,REGULAR,foul,technical,[],1628384,,,1610612761,69,68,2022-01-18T02:09:21Z,4000000,,,0,,O. Anunoby double technical FOUL (1 Tech),[1628384],1610612761.0,TOR,double,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,1627539.0,4.0,1.0,,,
408,PT04M42.00S,2022-01-18T02:09:07.0Z,3,REGULAR,foul,technical,[],1629216,,,1610612761,69,68,2022-01-18T02:09:10Z,4010000,,,0,,G. Vincent double technical FOUL (1 Tech),[1629216],1610612748.0,MIA,double,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,1627539.0,1.0,1.0,,,
409,PT04M42.00S,2022-01-18T02:09:33.6Z,3,REGULAR,substitution,out,[],1629216,,,1610612761,69,68,2022-01-18T02:09:43Z,4020000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M42.00S,2022-01-18T02:09:33.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612761,69,68,2022-01-18T02:09:43Z,4030000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M42.00S,2022-01-18T02:09:33.6Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,69,68,2022-01-18T02:09:43Z,4040000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M42.00S,2022-01-18T02:09:33.6Z,3,REGULAR,substitution,in,[],1629639,,,1610612761,69,68,2022-01-18T02:09:43Z,4050000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M42.00S,2022-01-18T02:09:33.6Z,3,REGULAR,substitution,in,[],203473,,,1610612761,69,68,2022-01-18T02:09:43Z,4060000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M42.00S,2022-01-18T02:09:33.6Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,69,68,2022-01-18T02:09:43Z,4070000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M30.00S,2022-01-18T02:09:58.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.783837056504599,52.94117647058824,1610612761,69,68,2022-01-18T02:10:18Z,4080000,-15.0,11.0,1,left,MISS S. Barnes cutting DUNK - blocked,"[1630567, 1629622]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,1.85,Missed,,,,,,Strus,1629622.0,,,,,,,,,,,,
418,PT04M30.00S,2022-01-18T02:09:58.2Z,3,REGULAR,block,,[],1629622,,,1610612761,69,68,2022-01-18T02:10:18Z,4085000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M29.00S,2022-01-18T02:09:59.2Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,69,68,2022-01-18T02:10:18Z,4090000,,,0,,P. Achiuwa REBOUND (Off:5 Def:8),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,415.0,13.0,8.0,5.0,,,,,,,,,,,,,,,
417,PT04M28.00S,2022-01-18T02:10:03.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612761,69,68,2022-01-18T02:10:24Z,4100000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,200834.0,,,,,
419,PT04M04.00S,2022-01-18T02:10:41.5Z,3,REGULAR,turnover,3-second-violation,[],203473,,,1610612748,69,68,2022-01-18T02:10:56Z,4110000,,,0,,D. Dedmon 3-second-violation TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,1.0,,,1662.0,,,,,
420,PT03M47.00S,2022-01-18T02:11:11.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,12.434296977660972,38.23529411764706,1610612761,69,68,2022-01-18T02:12:30Z,4120000,59.0,64.0,1,left,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,8.72,Missed,,,,,,,,,,,,,,,,,,,
421,PT03M44.00S,2022-01-18T02:11:14.1Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,69,68,2022-01-18T02:11:17Z,4130000,,,0,,D. Dedmon REBOUND (Off:3 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,420.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
422,PT03M30.00S,2022-01-18T02:11:29.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.88370565045992,40.19607843137255,1610612748,69,68,2022-01-18T02:11:34Z,4140000,-49.0,33.0,1,right,MISS J. Butler Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
423,PT03M25.00S,2022-01-18T02:11:33.2Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,69,68,2022-01-18T02:11:33Z,4150000,,,0,,P. Achiuwa REBOUND (Off:5 Def:9),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,422.0,14.0,9.0,5.0,,,,,,,,,,,,,,,
424,PT03M21.00S,2022-01-18T02:11:37.4Z,3,REGULAR,3pt,Jump Shot,[],1628449,22.946780551905388,89.95098039215686,1610612761,69,68,2022-01-18T02:11:54Z,4160000,-200.0,163.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
425,PT03M17.00S,2022-01-18T02:11:41.4Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,69,68,2022-01-18T02:11:54Z,4170000,,,0,,P. Siakam REBOUND (Off:2 Def:0),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,424.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
426,PT03M16.00S,2022-01-18T02:11:42.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,33.590670170827856,44.85294117647059,1610612761,69,71,2022-01-18T02:11:56Z,4180000,26.0,263.0,1,left,F. VanVleet 26' 3PT  (19 PTS) (P. Siakam 8 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.46,Made,,,,,19.0,,,P. Siakam,1627783.0,8.0,,,,,,,,,
428,PT02M55.00S,2022-01-18T02:12:05.7Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612748,69,71,2022-01-18T02:12:15Z,4200000,,,0,,S. Barnes shooting personal FOUL (3 PF) (Butler 2 FT),"[1630567, 202710]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,200834.0,3.0,0.0,Butler,202710.0,
430,PT02M55.00S,2022-01-18T02:12:18.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,69,71,2022-01-18T02:12:18Z,4220000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M55.00S,2022-01-18T02:14:18.6Z,3,REGULAR,substitution,out,[],1630173,,,1610612748,69,71,2022-01-18T02:14:56Z,4230000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M55.00S,2022-01-18T02:14:18.6Z,3,REGULAR,substitution,out,[],1627783,,,1610612748,69,71,2022-01-18T02:14:56Z,4240000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M55.00S,2022-01-18T02:14:18.6Z,3,REGULAR,substitution,in,[],1628384,,,1610612748,69,71,2022-01-18T02:14:56Z,4250000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M55.00S,2022-01-18T02:14:18.6Z,3,REGULAR,substitution,in,[],1630551,,,1610612748,69,71,2022-01-18T02:14:56Z,4260000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M55.00S,2022-01-18T02:15:18.7Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,70,71,2022-01-18T02:15:18Z,4270000,,,0,,J. Butler Free Throw 1 of 2 (18 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
436,PT02M55.00S,2022-01-18T02:15:33.7Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,71,71,2022-01-18T02:15:33Z,4280000,,,0,,J. Butler Free Throw 2 of 2 (19 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
437,PT02M38.00S,2022-01-18T02:15:53.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,6.521024967148489,46.568627450980394,1610612761,71,71,2022-01-18T02:15:58Z,4290000,17.0,9.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 203473]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,1.93,Missed,,,,,,Dedmon,203473.0,,,,,,,,,,,,
438,PT02M38.00S,2022-01-18T02:15:53.4Z,3,REGULAR,block,,[],203473,,,1610612761,71,71,2022-01-18T02:15:55Z,4300000,,,0,,D. Dedmon BLOCK (2 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M35.00S,2022-01-18T02:15:56.4Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,71,71,2022-01-18T02:15:58Z,4310000,,,0,,D. Dedmon REBOUND (Off:3 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,437.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
