actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
263,PT00M28.00S,2022-03-19T01:01:23.5Z,2,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,66,54,2022-03-19T01:01:29Z,2580000,,,0,,S. Gilgeous-Alexander lost ball out-of-bounds TURNOVER (2 TO),[1628983],1610612760.0,OKC,lost ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,1155.0,,,,,,,,2.0,,,,
264,PT00M05.40S,2022-03-19T01:01:55.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,13.748357424441524,46.07843137254902,1610612748,68,54,2022-03-19T01:03:50Z,2590000,20.0,77.0,1,left,B. Adebayo 7' Jump Shot (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,7.92,Made,,,,,14.0,,,,,,,,,,,,,
265,PT00M05.40S,2022-03-19T01:02:02.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629647,,,1610612748,68,54,2022-03-19T01:02:12Z,2600000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1629647, 1628389]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,1155.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
267,PT00M05.40S,2022-03-19T01:02:24.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,69,54,2022-03-19T01:03:35Z,2620000,,,0,,B. Adebayo Free Throw 1 of 1 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
268,PT00M03.10S,2022-03-19T01:02:31.0Z,2,REGULAR,turnover,out-of-bounds,[],1629647,,,1610612760,69,54,2022-03-19T01:02:40Z,2630000,,,0,,D. Bazley lost ball out-of-bounds TURNOVER (1 TO),[1629647],1610612760.0,OKC,lost ball,,,Bazley,D. Bazley,,,,,,,,,,,,1628951.0,,,,,,,,1.0,,,,
269,PT00M01.40S,2022-03-19T01:02:51.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,9.149145860709593,96.32352941176471,1610612748,69,54,2022-03-19T01:08:26Z,2640000,-232.0,34.0,1,left,MISS M. Strus fadeaway 3PT,[1629622],1610612748.0,MIA,fadeaway,,,Strus,M. Strus,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
270,PT00M00.10S,2022-03-19T01:02:52.6Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,69,54,2022-03-19T01:03:25Z,2650000,,,0,,A. Pokusevski REBOUND (Off:2 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,269.0,6.0,4.0,2.0,,,,,,,,,,,,,,
271,PT00M00.00S,2022-03-19T01:02:56.5Z,2,REGULAR,period,end,[],0,,,1610612760,69,54,2022-03-19T01:02:56Z,2660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT12M00.00S,2022-03-19T01:17:21.9Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612760,69,54,2022-03-19T01:18:14Z,2670000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
273,PT12M00.00S,2022-03-19T01:17:21.9Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612760,69,54,2022-03-19T01:18:14Z,2680000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
274,PT12M00.00S,2022-03-19T01:17:21.9Z,3,REGULAR,substitution,out,['startperiod'],1630249,,,1610612760,69,54,2022-03-19T01:18:14Z,2690000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
275,PT12M00.00S,2022-03-19T01:17:21.9Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612760,69,54,2022-03-19T01:18:14Z,2700000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
276,PT12M00.00S,2022-03-19T01:17:21.9Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612760,69,54,2022-03-19T01:18:14Z,2710000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
277,PT12M00.00S,2022-03-19T01:17:21.9Z,3,REGULAR,substitution,in,['startperiod'],1630846,,,1610612760,69,54,2022-03-19T01:18:14Z,2720000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
278,PT12M00.00S,2022-03-19T01:18:18.1Z,3,REGULAR,period,start,[],0,,,1610612760,69,54,2022-03-19T01:18:18Z,2730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT11M48.00S,2022-03-19T01:18:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,6.521024967148489,46.81372549019608,1610612760,69,56,2022-03-19T01:18:36Z,2740000,16.0,9.0,1,left,D. Bazley Layup (9 PTS) (S. Gilgeous-Alexander 4 AST),"[1629647, 1628983]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,1.82,Made,,,,,9.0,,,,,,S. Gilgeous-Alexander,1628983.0,4.0,,,,,
281,PT11M28.00S,2022-03-19T01:18:48.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,95.0886990801577,94.85294117647058,1610612748,69,56,2022-03-19T01:18:53Z,2760000,224.0,-6.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,
282,PT11M25.00S,2022-03-19T01:18:51.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,69,56,2022-03-19T01:18:53Z,2770000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:6),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,281.0,6.0,6.0,0.0,,,,,,,,,,,,,,
283,PT11M13.00S,2022-03-19T01:19:03.8Z,3,REGULAR,3pt,Jump Shot,[],1628983,29.517082785808146,76.9607843137255,1610612760,69,56,2022-03-19T01:19:10Z,2780000,-135.0,225.0,1,left,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
284,PT11M08.00S,2022-03-19T01:19:08.8Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,69,56,2022-03-19T01:19:10Z,2790000,,,0,,A. Pokusevski REBOUND (Off:3 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,283.0,7.0,4.0,3.0,,,,,,,,,,,,,,
285,PT11M08.00S,2022-03-19T01:19:09.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,31.750985545335087,31.372549019607842,1610612760,69,59,2022-03-19T01:19:27Z,2800000,93.0,246.0,1,left,T. Mann 26' 3PT  (25 PTS) (A. Pokusevski 2 AST),"[1630544, 1630197]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,26.3,Made,,,,,25.0,,,,,,A. Pokusevski,1630197.0,2.0,,,,,
287,PT10M50.00S,2022-03-19T01:19:26.3Z,3,REGULAR,3pt,Jump Shot,[],200768,67.09921156373193,25.98039215686275,1610612748,72,59,2022-03-19T01:19:31Z,2820000,-120.0,257.0,1,right,K. Lowry 28' 3PT  (8 PTS) (D. Robinson 1 AST),"[200768, 1629130]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,28.35,Made,,,,,8.0,,,,,,D. Robinson,1629130.0,1.0,,,,,
289,PT10M34.00S,2022-03-19T01:19:43.0Z,3,REGULAR,3pt,Jump Shot,[],1630544,34.37910643889619,38.72549019607843,1610612760,72,59,2022-03-19T01:19:59Z,2840000,56.0,271.0,1,left,MISS T. Mann 27' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,27.65,Missed,,,,,,,,,,,,,,,,,,
290,PT10M34.00S,2022-03-19T01:19:43.0Z,3,REGULAR,rebound,offensive,[],1630846,,,1610612760,72,59,2022-03-19T01:19:59Z,2850000,,,0,,O. Sarr REBOUND (Off:2 Def:1),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,289.0,3.0,1.0,2.0,,,,,,,,,,,,,,
291,PT10M24.00S,2022-03-19T01:19:55.0Z,3,REGULAR,foul,personal,[],1629130,,,1610612760,72,59,2022-03-19T01:20:15Z,2860000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1630197]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,1155.0,1.0,0.0,Pokusevski,1630197.0,,,,,,,,
293,PT10M24.00S,2022-03-19T01:20:03.3Z,3,REGULAR,substitution,out,[],1630846,,,1610612760,72,59,2022-03-19T01:20:09Z,2880000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
294,PT10M24.00S,2022-03-19T01:20:03.3Z,3,REGULAR,substitution,in,[],1629676,,,1610612760,72,59,2022-03-19T01:20:09Z,2890000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
295,PT10M19.00S,2022-03-19T01:20:20.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630544,11.777266754270697,26.225490196078432,1610612760,72,59,2022-03-19T01:20:27Z,2900000,119.0,58.0,1,left,MISS T. Mann 13' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,13.24,Missed,,,,,,,,,,,,,,,,,,
296,PT10M15.00S,2022-03-19T01:20:24.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,72,59,2022-03-19T01:23:09Z,2910000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,295.0,6.0,5.0,1.0,,,,,,,,,,,,,,
297,PT10M11.00S,2022-03-19T01:20:27.9Z,3,REGULAR,3pt,Jump Shot,[],200768,68.28186596583443,27.205882352941174,1610612748,75,59,2022-03-19T01:22:52Z,2920000,-114.0,246.0,1,right,K. Lowry 27' 3PT pullup (11 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,27.09,Made,,,,,11.0,,,,,,,,,,,,,
298,PT10M11.00S,2022-03-19T01:20:33.4Z,3,REGULAR,foul,personal,['1freethrow'],1629647,,,1610612748,75,59,2022-03-19T01:22:35Z,2930000,,,0,,D. Bazley shooting personal FOUL (2 PF) (Lowry 1 FT),"[1629647, 200768]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,1628951.0,2.0,0.0,Lowry,200768.0,,,,,,,,
300,PT10M11.00S,2022-03-19T01:20:56.5Z,3,REGULAR,freethrow,1 of 1,[],200768,,,1610612748,75,59,2022-03-19T01:20:56Z,2950000,,,0,,MISS K. Lowry Free Throw 1 of 1,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT10M08.00S,2022-03-19T01:20:59.5Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,75,59,2022-03-19T01:21:00Z,2960000,,,0,,T. Mann REBOUND (Off:1 Def:5),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,300.0,6.0,5.0,1.0,,,,,,,,,,,,,,
302,PT10M02.00S,2022-03-19T01:21:06.3Z,3,REGULAR,foul,personal,[],1629216,,,1610612760,75,59,2022-03-19T01:21:23Z,2970000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1628983]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,1830.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
304,PT09M55.00S,2022-03-19T01:21:32.1Z,3,REGULAR,3pt,Jump Shot,[],1629647,32.670827858081466,37.5,1610612760,75,59,2022-03-19T01:21:38Z,2990000,62.0,255.0,1,left,MISS D. Bazley 26' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
305,PT09M52.00S,2022-03-19T01:21:35.1Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,75,59,2022-03-19T01:21:38Z,3000000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,,,,,,
306,PT09M49.00S,2022-03-19T01:21:38.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,79.71419185282524,4.166666666666666,1610612748,78,59,2022-03-19T01:23:56Z,3010000,-229.0,138.0,1,right,D. Robinson 26' 3PT running (14 PTS) (P. Tucker 2 AST),"[1629130, 200782]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,26.76,Made,,,,,14.0,,,,,,P. Tucker,200782.0,2.0,,,,,
308,PT09M26.00S,2022-03-19T01:22:01.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,11.251642575558476,51.9607843137255,1610612760,78,59,2022-03-19T01:22:21Z,3030000,-10.0,53.0,1,left,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.42,Missed,,,,,,,,,,,,,,,,,,
309,PT09M23.00S,2022-03-19T01:22:04.0Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,78,59,2022-03-19T01:22:21Z,3040000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,308.0,1.0,1.0,0.0,,,,,,,,,,,,,,
310,PT09M22.00S,2022-03-19T01:22:04.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200768,92.85479632063075,50.49019607843137,1610612748,80,59,2022-03-19T01:22:20Z,3050000,2.0,15.0,1,right,K. Lowry running Layup (13 PTS) (G. Vincent 3 AST),"[200768, 1629216]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,1.49,Made,,,,,13.0,,,,,,G. Vincent,1629216.0,3.0,,,,,
312,PT09M22.00S,2022-03-19T01:22:11.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,80,59,2022-03-19T01:22:11Z,3070000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT09M07.00S,2022-03-19T01:25:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,8.492115637319317,47.549019607843135,1610612760,80,61,2022-03-19T01:28:52Z,3080000,12.0,27.0,1,left,D. Bazley driving Layup (11 PTS) (A. Pokusevski 3 AST),"[1629647, 1630197]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.99,Made,,,,,11.0,,,,,,A. Pokusevski,1630197.0,3.0,,,,,
315,PT09M07.00S,2022-03-19T01:25:23.2Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612760,80,61,2022-03-19T01:25:30Z,3100000,,,0,,P. Tucker shooting personal FOUL (1 PF) (Bazley 1 FT),"[200782, 1629647]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,1830.0,1.0,0.0,Bazley,1629647.0,,,,,,,,
317,PT09M07.00S,2022-03-19T01:25:38.5Z,3,REGULAR,freethrow,1 of 1,[],1629647,,,1610612760,80,61,2022-03-19T01:25:41Z,3120000,,,0,,MISS D. Bazley Free Throw 1 of 1,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT09M05.00S,2022-03-19T01:25:40.5Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,80,61,2022-03-19T01:25:41Z,3130000,,,0,,A. Pokusevski REBOUND (Off:4 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,317.0,8.0,4.0,4.0,,,,,,,,,,,,,,
319,PT09M04.00S,2022-03-19T01:25:41.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630197,5.206964520367937,70.58823529411765,1610612760,80,61,2022-03-19T01:25:49Z,3140000,-103.0,-4.0,1,left,MISS A. Pokusevski 10' bank Shot,[1630197],1610612760.0,OKC,bank,,,Pokusevski,A. Pokusevski,,,,,10.3,Missed,,,,,,,,,,,,,,,,,,
320,PT08M59.00S,2022-03-19T01:25:46.1Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,80,61,2022-03-19T01:25:49Z,3150000,,,0,,P. Tucker REBOUND (Off:0 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,319.0,5.0,5.0,0.0,,,,,,,,,,,,,,
321,PT08M53.00S,2022-03-19T01:25:52.0Z,3,REGULAR,2pt,Jump Shot,[],1629216,73.14388961892247,59.80392156862745,1610612748,80,61,2022-03-19T01:25:58Z,3160000,49.0,200.0,1,right,MISS G. Vincent 20' pullup Shot,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,20.58,Missed,,,,,,,,,,,,,,,,,,
322,PT08M49.00S,2022-03-19T01:25:56.0Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,80,61,2022-03-19T01:25:58Z,3170000,,,0,,A. Pokusevski REBOUND (Off:4 Def:5),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,321.0,9.0,5.0,4.0,,,,,,,,,,,,,,
323,PT08M41.00S,2022-03-19T01:26:04.2Z,3,REGULAR,3pt,Jump Shot,[],1628983,27.94021024967148,17.892156862745097,1610612760,80,61,2022-03-19T01:28:42Z,3180000,161.0,210.0,1,left,MISS S. Gilgeous-Alexander 26' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,
324,PT08M37.00S,2022-03-19T01:26:08.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,80,61,2022-03-19T01:26:09Z,3190000,,,0,,P. Tucker REBOUND (Off:0 Def:6),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,323.0,6.0,6.0,0.0,,,,,,,,,,,,,,
325,PT08M20.00S,2022-03-19T01:26:24.3Z,3,REGULAR,turnover,bad pass,[],200782,,,1610612748,80,61,2022-03-19T01:26:46Z,3200000,,,0,,P. Tucker bad pass TURNOVER (1 TO),"[200782, 1628983]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,
326,PT08M20.00S,2022-03-19T01:26:24.3Z,3,REGULAR,steal,,[],1628983,,,1610612760,80,61,2022-03-19T01:26:26Z,3210000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
327,PT08M17.00S,2022-03-19T01:26:29.8Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612760,80,61,2022-03-19T01:26:40Z,3220000,,,0,,G. Vincent shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1629216, 1628983]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,1628951.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
329,PT08M17.00S,2022-03-19T01:26:54.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628983,,,1610612760,80,61,2022-03-19T01:26:54Z,3240000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT08M17.00S,2022-03-19T01:26:54.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,80,61,2022-03-19T01:26:54Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,
331,PT08M17.00S,2022-03-19T01:27:10.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628983,,,1610612760,80,62,2022-03-19T01:27:10Z,3260000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
332,PT07M56.00S,2022-03-19T01:27:35.7Z,3,REGULAR,3pt,Jump Shot,[],1629130,73.9323258869908,12.009803921568627,1610612748,83,62,2022-03-19T01:27:41Z,3270000,-190.0,193.0,1,right,D. Robinson 27' 3PT  (17 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.05,Made,,,,,17.0,,,,,,,,,,,,,
334,PT07M45.00S,2022-03-19T01:27:47.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,13.748357424441524,55.14705882352941,1610612760,83,62,2022-03-19T01:31:23Z,3290000,-26.0,77.0,1,left,MISS A. Pokusevski 8' driving floating Shot,[1630197],1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,8.09,Missed,,,,,,,,,,,,,,,,,,
335,PT07M39.00S,2022-03-19T01:27:53.5Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,83,62,2022-03-19T01:28:03Z,3300000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,
336,PT07M34.00S,2022-03-19T01:27:58.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200768,65.25952693823915,54.41176470588235,1610612748,83,62,2022-03-19T01:28:09Z,3310000,22.0,274.0,1,right,MISS K. Lowry 27' step back 3PT - blocked,"[200768, 1628983]",1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,27.5,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
337,PT07M34.00S,2022-03-19T01:27:58.0Z,3,REGULAR,block,,[],1628983,,,1610612748,83,62,2022-03-19T01:28:00Z,3320000,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
338,PT07M31.00S,2022-03-19T01:28:01.0Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,83,62,2022-03-19T01:28:09Z,3330000,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,336.0,4.0,3.0,1.0,,,,,,,,,,,,,,
339,PT07M31.00S,2022-03-19T01:28:02.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200768,65.25952693823915,47.794117647058826,1610612748,86,62,2022-03-19T01:28:16Z,3340000,-11.0,274.0,1,right,K. Lowry 27' 3PT  (16 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,27.43,Made,,,,,16.0,,,,,,,,,,,,,
340,PT07M18.00S,2022-03-19T01:28:14.6Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,86,62,2022-03-19T01:28:35Z,3350000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (3 TO),"[1628983, 1629216]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,3.0,Vincent,1629216.0,,
341,PT07M18.00S,2022-03-19T01:28:14.6Z,3,REGULAR,steal,,[],1629216,,,1610612748,86,62,2022-03-19T01:28:16Z,3360000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
342,PT07M01.00S,2022-03-19T01:28:32.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200782,82.86793692509855,40.931372549019606,1610612748,86,62,2022-03-19T01:28:40Z,3370000,-45.0,109.0,1,right,MISS P. Tucker 11' floating Shot,[200782],1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,11.76,Missed,,,,,,,,,,,,,,,,,,
343,PT06M55.00S,2022-03-19T01:28:38.5Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,86,62,2022-03-19T01:28:40Z,3380000,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,342.0,7.0,5.0,2.0,,,,,,,,,,,,,,
344,PT06M55.00S,2022-03-19T01:28:37.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,94.40999984741211,50.0,1610612748,88,62,2022-03-19T01:28:37Z,3390000,0.0,0.0,1,right,B. Adebayo tip DUNK (17 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,0.0,Made,,,,,17.0,,,,,,,,,,,,,
345,PT06M34.00S,2022-03-19T01:29:01.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,8.754927726675426,59.80392156862745,1610612760,88,62,2022-03-19T01:29:30Z,3400000,-49.0,30.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,5.74,Missed,,,,,,,,,,,,,,,,,,
346,PT06M33.00S,2022-03-19T01:29:02.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,88,62,2022-03-19T01:29:30Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,
347,PT06M32.00S,2022-03-19T01:29:05.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612760,88,62,2022-03-19T01:29:21Z,3420000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,
348,PT06M32.00S,2022-03-19T01:29:21.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,88,62,2022-03-19T01:29:21Z,3430000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
