actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
456,PT03M36.00S,2021-12-07T02:20:58.8Z,3,REGULAR,turnover,traveling,[],200768,,,1610612748,60,75,2021-12-07T02:21:11Z,4500000,,,0,,K. Lowry traveling TURNOVER (3 TO),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,3.0,,,1662.0,,,,,,,,,,,
457,PT03M20.00S,2021-12-07T02:21:30.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630583,90.75229960578186,49.50980392156863,1610612763,60,75,2021-12-07T02:21:35Z,4510000,-2.0,34.0,1,right,MISS S. Aldama driving Layup,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,3.45,Missed,,,,,,,,,,,,,,,,,,,
458,PT03M19.00S,2021-12-07T02:21:31.7Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,60,75,2021-12-07T02:21:31Z,4520000,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,457.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
459,PT03M19.00S,2021-12-07T02:21:40.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612763,60,75,2021-12-07T02:22:56Z,4530000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Aldama 2 FT),"[200768, 1630583]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,1662.0,2.0,0.0,Aldama,1630583.0,,,,,,,
461,PT03M19.00S,2021-12-07T02:22:01.0Z,3,REGULAR,stoppage,injury,[],0,,,1610612763,60,75,2021-12-07T02:22:01Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M19.00S,2021-12-07T02:22:34.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630583,,,1610612763,60,75,2021-12-07T02:22:34Z,4560000,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,Missed,,,,,,,,,,,,,,,,,,,
463,PT03M19.00S,2021-12-07T02:22:34.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,60,75,2021-12-07T02:22:34Z,4570000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,,
464,PT03M19.00S,2021-12-07T02:22:35.3Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,60,75,2021-12-07T02:22:43Z,4580000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M19.00S,2021-12-07T02:22:35.3Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,60,75,2021-12-07T02:22:43Z,4590000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M19.00S,2021-12-07T02:22:50.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630583,,,1610612763,60,76,2021-12-07T02:22:50Z,4600000,,,0,,S. Aldama Free Throw 2 of 2 (1 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,Made,,,,,,,,,,,,,1.0,,,,,,
467,PT03M04.00S,2021-12-07T02:23:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.863994743758213,46.81372549019608,1610612748,62,76,2021-12-07T02:23:11Z,4610000,16.0,3.0,1,left,T. Herro cutting Layup (17 PTS) (O. Yurtseven 2 AST),"[1629639, 1630209]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,1.61,Made,,,,,,,,,,,,,17.0,O. Yurtseven,1630209.0,2.0,,,
469,PT02M43.00S,2021-12-07T02:23:27.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,68.01905387647832,60.5392156862745,1610612763,62,79,2021-12-07T02:23:32Z,4630000,53.0,248.0,1,right,D. Bane 25' 3PT step back (19 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,25.36,Made,,,,,,,,,,,,,19.0,,,,,,
470,PT02M35.00S,2021-12-07T02:23:37.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612748,62,79,2021-12-07T02:23:48Z,4640000,,,0,,S. Aldama shooting personal FOUL (2 PF) (Lowry 2 FT),"[1630583, 200768]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,,,,,,,,,,1628954.0,2.0,0.0,Lowry,200768.0,,,,,,,
472,PT02M35.00S,2021-12-07T02:23:59.8Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,62,79,2021-12-07T02:23:59Z,4660000,,,0,,MISS K. Lowry Free Throw 1 of 2,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M35.00S,2021-12-07T02:23:59.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,62,79,2021-12-07T02:23:59Z,4670000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,,
474,PT02M35.00S,2021-12-07T02:24:11.2Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,63,79,2021-12-07T02:24:11Z,4680000,,,0,,K. Lowry Free Throw 2 of 2 (15 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,,,,15.0,,,,,,
475,PT02M17.00S,2021-12-07T02:24:31.7Z,3,REGULAR,3pt,Jump Shot,[],1629001,65.52233902759527,45.588235294117645,1610612763,63,79,2021-12-07T02:24:35Z,4690000,-22.0,272.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,27.25,Missed,,,,,,,,,,,,,,,,,,,
476,PT02M15.00S,2021-12-07T02:24:33.7Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,63,79,2021-12-07T02:24:35Z,4700000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,475.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
477,PT02M09.00S,2021-12-07T02:24:42.7Z,3,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,63,79,2021-12-07T02:24:48Z,4710000,,,0,,T. Herro step out-of-bounds TURNOVER (5 TO),[1629639],1610612748.0,MIA,step,,,Herro,T. Herro,,,,,,,,,,,5.0,,,1662.0,,,,,,,,,,,
478,PT01M53.00S,2021-12-07T02:25:08.8Z,3,REGULAR,turnover,bad pass,[],1630583,,,1610612763,63,79,2021-12-07T02:25:12Z,4720000,,,0,,S. Aldama bad pass TURNOVER (3 TO),"[1630583, 1629216]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,3.0,Vincent,1629216.0,,,,,,,,,,,,
479,PT01M53.00S,2021-12-07T02:25:08.8Z,3,REGULAR,steal,,[],1629216,,,1610612748,63,79,2021-12-07T02:25:10Z,4730000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M49.00S,2021-12-07T02:25:11.7Z,3,REGULAR,turnover,bad pass,[],1629216,,,1610612748,63,79,2021-12-07T02:25:16Z,4740000,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 1629723]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,2.0,Konchar,1629723.0,,,,,,,,,,,,
481,PT01M49.00S,2021-12-07T02:25:11.7Z,3,REGULAR,steal,,[],1629723,,,1610612763,63,79,2021-12-07T02:25:14Z,4750000,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M43.00S,2021-12-07T02:25:18.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,92.06636005256242,3.431372549019608,1610612763,63,79,2021-12-07T02:25:25Z,4760000,-233.0,22.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
483,PT01M37.00S,2021-12-07T02:25:24.1Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,63,79,2021-12-07T02:29:57Z,4770000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,482.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
486,PT01M29.00S,2021-12-07T02:25:31.5Z,3,REGULAR,3pt,Jump Shot,[],1629639,34.11629434954008,40.931372549019606,1610612748,63,79,2021-12-07T02:25:36Z,4800000,45.0,268.0,1,left,MISS T. Herro 27' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
487,PT01M25.00S,2021-12-07T02:25:35.5Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,63,79,2021-12-07T02:25:36Z,4810000,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,486.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
488,PT01M13.00S,2021-12-07T02:25:47.2Z,3,REGULAR,3pt,Jump Shot,[],1630583,67.88764783180025,38.970588235294116,1610612763,63,79,2021-12-07T02:25:51Z,4820000,-55.0,249.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
489,PT01M11.00S,2021-12-07T02:25:49.2Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,63,79,2021-12-07T02:25:51Z,4830000,,,0,,O. Yurtseven REBOUND (Off:0 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
490,PT01M00.00S,2021-12-07T02:26:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,6.652431011826544,47.794117647058826,1610612748,65,79,2021-12-07T02:26:05Z,4840000,11.0,10.0,1,left,C. Martin cutting Layup (5 PTS) (T. Herro 3 AST),"[1628997, 1629639]",1610612748.0,MIA,cutting,,,Martin,C. Martin,,,,,1.49,Made,,,,,,,,,,,,,5.0,T. Herro,1629639.0,3.0,,,
492,PT00M40.10S,2021-12-07T02:26:22.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,86.5473061760841,50.0,1610612763,65,79,2021-12-07T02:26:29Z,4860000,0.0,74.0,1,right,MISS X. Tillman 7' Jump Shot - blocked,"[1630214, 1630209]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,7.4,Missed,,,,,,,,,,,,,,,,,Yurtseven,1630209.0,
493,PT00M40.10S,2021-12-07T02:26:22.5Z,3,REGULAR,block,,[],1630209,,,1610612763,65,79,2021-12-07T02:26:25Z,4870000,,,0,,O. Yurtseven BLOCK (1 BLK),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M35.30S,2021-12-07T02:26:27.3Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,65,79,2021-12-07T02:26:29Z,4880000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,492.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
495,PT00M31.60S,2021-12-07T02:26:31.7Z,3,REGULAR,2pt,Jump Shot,[],200768,7.046649145860711,71.81372549019608,1610612748,67,79,2021-12-07T02:26:37Z,4890000,-109.0,14.0,1,left,K. Lowry 11' turnaround fadeaway Jump Shot (17 PTS),[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,11.0,Made,,,,,,,,,,,,,17.0,,,,,,
496,PT00M09.00S,2021-12-07T02:26:58.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,72.48685939553219,83.08823529411765,1610612763,67,79,2021-12-07T02:27:03Z,4900000,165.0,206.0,1,right,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M06.40S,2021-12-07T02:27:00.9Z,3,REGULAR,rebound,offensive,[],1630214,,,1610612763,67,79,2021-12-07T02:27:03Z,4910000,,,0,,X. Tillman REBOUND (Off:3 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,496.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
498,PT00M06.40S,2021-12-07T02:27:03.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,67,79,2021-12-07T02:27:03Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M06.40S,2021-12-07T02:27:10.8Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,67,79,2021-12-07T02:27:20Z,4930000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M06.40S,2021-12-07T02:27:10.8Z,3,REGULAR,substitution,out,[],1629723,,,1610612763,67,79,2021-12-07T02:27:20Z,4940000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M06.40S,2021-12-07T02:27:10.8Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,67,79,2021-12-07T02:27:20Z,4950000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M06.40S,2021-12-07T02:27:10.8Z,3,REGULAR,substitution,in,[],1628415,,,1610612763,67,79,2021-12-07T02:27:20Z,4960000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M06.40S,2021-12-07T02:27:24.8Z,3,REGULAR,substitution,out,[],1629001,,,1610612763,67,79,2021-12-07T02:27:28Z,4970000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M06.40S,2021-12-07T02:27:24.8Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,67,79,2021-12-07T02:27:28Z,4980000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M05.00S,2021-12-07T02:27:42.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,67,79,2021-12-07T02:27:42Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M01.10S,2021-12-07T02:28:00.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630214,87.07293035479631,54.166666666666664,1610612763,67,81,2021-12-07T02:28:19Z,5000000,21.0,69.0,1,right,X. Tillman 7' driving floating Jump Shot (6 PTS),[1630214],1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,7.21,Made,,,,,,,,,,,,,6.0,,,,,,
507,PT00M01.10S,2021-12-07T02:28:11.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629216,,,1610612763,67,81,2021-12-07T02:30:39Z,5010000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Tillman 1 FT),"[1629216, 1630214]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,1662.0,1.0,0.0,Tillman,1630214.0,,,,,,,
509,PT00M01.10S,2021-12-07T02:28:23.8Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,67,81,2021-12-07T02:29:53Z,5030000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M01.10S,2021-12-07T02:28:23.8Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,67,81,2021-12-07T02:29:53Z,5040000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M01.10S,2021-12-07T02:28:23.8Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,67,81,2021-12-07T02:29:53Z,5050000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M01.10S,2021-12-07T02:28:23.8Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,67,81,2021-12-07T02:29:53Z,5060000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M01.10S,2021-12-07T02:28:47.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630214,,,1610612763,67,82,2021-12-07T02:28:47Z,5070000,,,0,,X. Tillman Free Throw 1 of 1 (7 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
514,PT00M00.00S,2021-12-07T02:28:51.8Z,3,REGULAR,period,end,[],0,,,1610612748,67,82,2021-12-07T02:28:51Z,5080000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-12-07T02:30:51.3Z,4,REGULAR,substitution,out,['startperiod'],1630214,,,1610612748,67,82,2021-12-07T02:31:18Z,5090000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-12-07T02:30:51.3Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612748,67,82,2021-12-07T02:31:18Z,5100000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-12-07T02:30:51.3Z,4,REGULAR,substitution,in,['startperiod'],1626145,,,1610612748,67,82,2021-12-07T02:31:18Z,5110000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-12-07T02:30:51.3Z,4,REGULAR,substitution,in,['startperiod'],203500,,,1610612748,67,82,2021-12-07T02:31:18Z,5120000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-12-07T02:31:39.4Z,4,REGULAR,period,start,[],0,,,1610612763,67,82,2021-12-07T02:31:39Z,5130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M59.00S,2021-12-07T02:31:47.5Z,4,REGULAR,foul,personal,[],1629216,,,1610612763,67,82,2021-12-07T02:31:57Z,5140000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1626145]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,101283.0,2.0,0.0,Jones,1626145.0,,,,,,,
522,PT11M42.00S,2021-12-07T02:32:11.3Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612763,67,82,2021-12-07T02:32:15Z,5160000,,,0,,D. Brooks lost ball TURNOVER (3 TO),"[1628415, 1628997]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,3.0,Martin,1628997.0,,,,,,,,,,,,
523,PT11M42.00S,2021-12-07T02:32:11.3Z,4,REGULAR,steal,,[],1628997,,,1610612748,67,82,2021-12-07T02:32:13Z,5170000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M39.00S,2021-12-07T02:32:20.0Z,4,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612748,67,82,2021-12-07T02:32:29Z,5180000,,,0,,J. Konchar shooting personal FOUL (3 PF) (Vincent 2 FT),"[1629723, 1629216]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,,,,101283.0,3.0,0.0,Vincent,1629216.0,,,,,,,
526,PT11M39.00S,2021-12-07T02:32:48.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629216,,,1610612748,68,82,2021-12-07T02:32:48Z,5200000,,,0,,G. Vincent Free Throw 1 of 2 (1 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,,,,,,,1.0,,,,,,
527,PT11M39.00S,2021-12-07T02:33:03.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629216,,,1610612748,69,82,2021-12-07T02:33:03Z,5210000,,,0,,G. Vincent Free Throw 2 of 2 (2 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,,,,,,,2.0,,,,,,
528,PT11M24.00S,2021-12-07T02:33:20.7Z,4,REGULAR,3pt,Jump Shot,[],1626145,77.34888304862024,8.088235294117647,1610612763,69,85,2021-12-07T02:33:28Z,5220000,-210.0,160.0,1,right,T. Jones 26' 3PT  (14 PTS) (J. Konchar 2 AST),"[1626145, 1629723]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.39,Made,,,,,,,,,,,,,14.0,J. Konchar,1629723.0,2.0,,,
530,PT11M06.00S,2021-12-07T02:33:37.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,7.440867279894875,49.50980392156863,1610612748,71,85,2021-12-07T02:33:41Z,5240000,2.0,17.0,1,left,C. Martin driving DUNK (7 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,1.76,Made,,,,,,,,,,,,,7.0,,,,,,
531,PT10M47.00S,2021-12-07T02:33:57.3Z,4,REGULAR,3pt,Jump Shot,[],1628991,92.72339027595268,97.30392156862744,1610612763,71,85,2021-12-07T02:34:08Z,5250000,237.0,16.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
532,PT10M47.00S,2021-12-07T02:33:57.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,71,85,2021-12-07T02:34:08Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,,
533,PT10M47.00S,2021-12-07T02:34:06.3Z,4,REGULAR,foul,personal,[],1630209,,,1610612763,71,85,2021-12-07T02:34:19Z,5270000,,,0,,O. Yurtseven loose ball personal FOUL (2 PF),"[1630209, 1629723]",1610612748.0,MIA,loose ball,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,101283.0,2.0,0.0,Konchar,1629723.0,,,,,,,
535,PT10M47.00S,2021-12-07T02:34:21.8Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612763,71,85,2021-12-07T02:34:21Z,5290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M42.00S,2021-12-07T02:34:29.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,67.62483574244416,31.372549019607842,1610612763,71,85,2021-12-07T02:34:37Z,5300000,-93.0,252.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
537,PT10M39.00S,2021-12-07T02:34:32.7Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,71,85,2021-12-07T02:34:37Z,5310000,,,0,,S. Adams REBOUND (Off:3 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,536.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
538,PT10M39.00S,2021-12-07T02:34:37.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,71,85,2021-12-07T02:34:37Z,5320000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M28.00S,2021-12-07T02:37:39.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,94.03745072273325,97.05882352941177,1610612763,71,88,2021-12-07T02:37:44Z,5330000,235.0,4.0,1,right,J. Konchar 3PT  (3 PTS) (T. Jones 6 AST),"[1629723, 1626145]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.53,Made,,,,,,,,,,,,,3.0,T. Jones,1626145.0,6.0,,,
541,PT10M10.00S,2021-12-07T02:37:56.7Z,4,REGULAR,3pt,Jump Shot,[],200768,33.98488830486202,46.32352941176471,1610612748,71,88,2021-12-07T02:38:01Z,5350000,18.0,267.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
542,PT10M07.00S,2021-12-07T02:37:59.7Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,71,88,2021-12-07T02:38:01Z,5360000,,,0,,J. Konchar REBOUND (Off:1 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,541.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
543,PT09M51.00S,2021-12-07T02:38:16.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,87.20433639947439,50.245098039215684,1610612763,71,88,2021-12-07T02:38:20Z,5370000,1.0,68.0,1,right,MISS T. Jones 6' floating Shot,[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,6.78,Missed,,,,,,,,,,,,,,,,,,,
544,PT09M48.00S,2021-12-07T02:38:19.1Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,71,88,2021-12-07T02:38:20Z,5380000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,543.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
545,PT09M33.00S,2021-12-07T02:38:34.2Z,4,REGULAR,3pt,Jump Shot,[],1629216,32.013797634691194,68.38235294117648,1610612748,71,88,2021-12-07T02:38:44Z,5390000,-92.0,248.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
