actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
273,PT01M14.00S,2021-12-12T01:57:42.0Z,2,REGULAR,3pt,Jump Shot,[],203897,22.815374507227332,12.009803921568627,1610612741,60,50,2021-12-12T01:57:49Z,2700000,190.0,162.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
274,PT01M09.00S,2021-12-12T01:57:47.0Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,60,50,2021-12-12T01:57:49Z,2710000,,,0,,D. Dedmon REBOUND (Off:0 Def:7),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,273.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
275,PT01M03.00S,2021-12-12T01:57:52.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,79.84559789750328,93.62745098039215,1610612748,63,50,2021-12-12T01:58:03Z,2720000,218.0,137.0,1,right,D. Robinson 25' 3PT  (16 PTS) (K. Lowry 12 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.76,Made,,,,,16.0,K. Lowry,200768.0,12.0,,,,,,,,,,,
277,PT00M45.80S,2021-12-12T01:58:13.6Z,2,REGULAR,3pt,Jump Shot,[],1628366,32.40801576872536,38.970588235294116,1610612741,63,50,2021-12-12T01:58:23Z,2740000,55.0,252.0,1,left,MISS L. Ball 25' step back 3PT,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
278,PT00M43.30S,2021-12-12T01:58:16.1Z,2,REGULAR,rebound,offensive,[],1628972,,,1610612741,63,50,2021-12-12T01:58:23Z,2750000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,277.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
279,PT00M43.30S,2021-12-12T01:58:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628972,5.590000152587891,50.0,1610612741,63,52,2021-12-12T01:58:19Z,2760000,0.0,0.0,1,left,T. Brown Jr. tip Layup (4 PTS),[1628972],1610612741.0,CHI,tip,,,Brown Jr.,T. Brown Jr.,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
280,PT00M32.10S,2021-12-12T01:58:38.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,63,52,2021-12-12T01:58:38Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT00M26.40S,2021-12-12T01:59:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612748,63,52,2021-12-12T01:59:24Z,2780000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Robinson 2 FT),"[1627936, 1629130]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,2002.0,,1.0,0.0,Robinson,1629130.0,,,
283,PT00M26.40S,2021-12-12T01:59:35.8Z,2,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,64,52,2021-12-12T02:03:49Z,2800000,,,0,,D. Robinson Free Throw 1 of 2 (17 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
286,PT00M26.40S,2021-12-12T01:59:35.8Z,2,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,65,52,2021-12-12T02:03:49Z,2805000,,,0,,D. Robinson Free Throw 2 of 2 (18 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
284,PT00M26.40S,2021-12-12T01:59:36.4Z,2,REGULAR,substitution,out,[],203473,,,1610612741,65,52,2021-12-12T02:03:49Z,2810000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M26.40S,2021-12-12T01:59:36.4Z,2,REGULAR,substitution,in,[],1629644,,,1610612741,65,52,2021-12-12T02:03:49Z,2820000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M02.40S,2021-12-12T02:00:31.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,65,52,2021-12-12T02:00:49Z,2825000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M01.20S,2021-12-12T02:00:56.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629644,64.99671484888306,48.77450980392157,1610612748,65,52,2021-12-12T02:01:03Z,2850000,-6.0,277.0,1,right,MISS K. Okpala 27' 3PT,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,27.66,Missed,,,,,,,,,,,,,,,,,,,
289,PT00M01.20S,2021-12-12T02:00:56.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,65,52,2021-12-12T02:01:03Z,2860000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,
290,PT00M00.00S,2021-12-12T02:01:08.5Z,2,REGULAR,period,end,[],0,,,1610612748,65,52,2021-12-12T02:01:08Z,2870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2021-12-12T02:15:38.7Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,65,52,2021-12-12T02:16:16Z,2880000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2021-12-12T02:15:38.7Z,3,REGULAR,substitution,out,['startperiod'],1629644,,,1610612748,65,52,2021-12-12T02:16:16Z,2890000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2021-12-12T02:15:38.7Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612748,65,52,2021-12-12T02:16:16Z,2900000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2021-12-12T02:15:38.7Z,3,REGULAR,substitution,in,['startperiod'],203473,,,1610612748,65,52,2021-12-12T02:16:16Z,2910000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2021-12-12T02:16:35.7Z,3,REGULAR,period,start,[],0,,,1610612748,65,52,2021-12-12T02:16:35Z,2920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT11M39.00S,2021-12-12T02:16:55.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,7.440867279894875,49.50980392156863,1610612748,65,52,2021-12-12T02:17:01Z,2930000,2.0,17.0,1,left,MISS D. Dedmon alley-oop DUNK,[203473],1610612748.0,MIA,alley-oop,,,Dedmon,D. Dedmon,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
297,PT11M36.00S,2021-12-12T02:16:58.6Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,65,52,2021-12-12T02:17:01Z,2940000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,296.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
298,PT11M18.00S,2021-12-12T02:17:16.7Z,3,REGULAR,3pt,Jump Shot,[],1628366,67.49342969776609,35.53921568627451,1610612741,65,55,2021-12-12T02:17:34Z,2950000,-72.0,253.0,1,right,L. Ball 26' 3PT  (15 PTS) (Z. LaVine 1 AST),"[1628366, 203897]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.32,Made,,,,,15.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,
300,PT10M51.00S,2021-12-12T02:17:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,6.521024967148489,62.745098039215684,1610612748,65,55,2021-12-12T02:17:52Z,2970000,-64.0,9.0,1,left,MISS K. Lowry 6' driving floating bank Shot,[200768],1610612748.0,MIA,driving floating bank,,,Lowry,K. Lowry,,,,,6.43,Missed,,,,,,,,,,,,,,,,,,,
301,PT10M51.00S,2021-12-12T02:17:43.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,65,55,2021-12-12T02:17:52Z,2980000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,
302,PT10M51.00S,2021-12-12T02:17:50.1Z,3,REGULAR,foul,personal,[],203473,,,1610612741,65,55,2021-12-12T02:18:18Z,2990000,,,0,,D. Dedmon loose ball personal FOUL (1 PF),"[203473, 1628972]",1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,1179.0,,1.0,0.0,Brown Jr.,1628972.0,,,
304,PT10M40.00S,2021-12-12T02:18:12.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,65,55,2021-12-12T02:18:12Z,3010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT10M33.00S,2021-12-12T02:18:29.7Z,3,REGULAR,2pt,Jump Shot,[],202696,91.14651773981603,12.990196078431374,1610612741,65,57,2021-12-12T02:18:37Z,3020000,-185.0,31.0,1,right,N. Vucevic 18' Jump Shot (7 PTS) (T. Brown Jr. 4 AST),"[202696, 1628972]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,18.75,Made,,,,,7.0,T. Brown Jr.,1628972.0,4.0,,,,,,,,,,,
307,PT10M19.00S,2021-12-12T02:18:43.1Z,3,REGULAR,3pt,Jump Shot,[],1629216,33.722076215505915,46.32352941176471,1610612748,65,57,2021-12-12T02:18:48Z,3040000,18.0,264.0,1,left,MISS G. Vincent 26' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
308,PT10M16.00S,2021-12-12T02:18:46.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,57,2021-12-12T02:18:48Z,3050000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,307.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
309,PT10M04.00S,2021-12-12T02:18:58.7Z,3,REGULAR,3pt,Jump Shot,[],1628366,94.56307490144546,2.696078431372549,1610612741,65,57,2021-12-12T02:19:04Z,3060000,-237.0,-1.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
310,PT10M00.00S,2021-12-12T02:19:02.7Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,65,57,2021-12-12T02:19:04Z,3070000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
311,PT09M58.00S,2021-12-12T02:19:05.9Z,3,REGULAR,violation,kicked ball,[],1627936,,,1610612748,65,57,2021-12-12T02:19:15Z,3080000,,,0,,A. Caruso kicked ball VIOLATION,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,1179.0,,,,,,,,
312,PT09M48.00S,2021-12-12T02:19:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203473,19.267411300919843,41.911764705882355,1610612748,65,57,2021-12-12T02:20:12Z,3090000,40.0,129.0,1,left,MISS D. Dedmon 13' Jump Shot,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
313,PT09M44.00S,2021-12-12T02:19:34.8Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,65,57,2021-12-12T02:19:37Z,3100000,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,312.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
314,PT09M43.00S,2021-12-12T02:19:36.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,24.655059132720105,86.51960784313727,1610612748,65,57,2021-12-12T02:19:41Z,3110000,-183.0,179.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
315,PT09M39.00S,2021-12-12T02:19:40.4Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,65,57,2021-12-12T02:19:41Z,3120000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,314.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
316,PT09M34.00S,2021-12-12T02:19:44.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,66.04796320630749,50.49019607843137,1610612741,65,57,2021-12-12T02:20:52Z,3130000,2.0,267.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
317,PT09M30.00S,2021-12-12T02:19:48.5Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,65,57,2021-12-12T02:19:51Z,3140000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,316.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
318,PT09M22.00S,2021-12-12T02:19:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,5.338370565045992,50.98039215686274,1610612748,67,57,2021-12-12T02:20:42Z,3150000,-5.0,-2.0,1,left,G. Vincent driving finger roll Layup (4 PTS) (K. Lowry 13 AST),"[1629216, 200768]",1610612748.0,MIA,driving finger roll,,,Vincent,G. Vincent,,,,,0.54,Made,,,,,4.0,K. Lowry,200768.0,13.0,,,,,,,,,,,
319,PT09M22.00S,2021-12-12T02:20:06.9Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612741,67,57,2021-12-12T02:20:53Z,3160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT09M15.00S,2021-12-12T02:21:06.6Z,3,REGULAR,turnover,bad pass,[],1628366,,,1610612741,67,57,2021-12-12T02:21:11Z,3180000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 1629216]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,1.0,,,,,Vincent,1629216.0,
322,PT09M15.00S,2021-12-12T02:21:06.6Z,3,REGULAR,steal,,[],1629216,,,1610612748,67,57,2021-12-12T02:21:08Z,3190000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT09M08.00S,2021-12-12T02:21:13.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200768,29.6484888304862,20.833333333333336,1610612748,70,57,2021-12-12T02:21:20Z,3200000,146.0,226.0,1,left,K. Lowry 26' 3PT  (12 PTS) (G. Vincent 4 AST),"[200768, 1629216]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.91,Made,,,,,12.0,G. Vincent,1629216.0,4.0,,,,,,,,,,,
325,PT08M48.00S,2021-12-12T02:21:33.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.99277266754271,47.794117647058826,1610612741,70,57,2021-12-12T02:21:39Z,3220000,-11.0,60.0,1,right,MISS N. Vucevic 6' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,6.14,Missed,,,,,,,,,,,,,,,,,,,
326,PT08M44.00S,2021-12-12T02:21:37.5Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,70,57,2021-12-12T02:21:39Z,3230000,,,0,,P. Tucker REBOUND (Off:2 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,325.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
327,PT08M33.00S,2021-12-12T02:21:47.9Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612748,70,57,2021-12-12T02:21:53Z,3240000,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 202696]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,1.0,,,,,Vucevic,202696.0,
328,PT08M33.00S,2021-12-12T02:21:47.9Z,3,REGULAR,steal,,[],202696,,,1610612741,70,57,2021-12-12T02:21:50Z,3250000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT08M31.00S,2021-12-12T02:21:52.1Z,3,REGULAR,foul,personal,[],1629130,,,1610612741,70,57,2021-12-12T02:25:43Z,3260000,,,0,,D. Robinson take personal FOUL (1 PF),"[1629130, 1627936]",1610612748.0,MIA,take,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,1179.0,,1.0,0.0,Caruso,1627936.0,,,
331,PT08M23.00S,2021-12-12T02:22:20.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,73.14388961892247,13.970588235294118,1610612741,70,60,2021-12-12T02:22:29Z,3280000,-180.0,200.0,1,right,Z. LaVine 26' 3PT  (24 PTS) (A. Caruso 5 AST),"[203897, 1627936]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.91,Made,,,,,24.0,A. Caruso,1627936.0,5.0,,,,,,,,,,,
333,PT07M55.00S,2021-12-12T02:22:49.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,7.440867279894875,41.17647058823529,1610612748,72,60,2021-12-12T02:22:56Z,3300000,44.0,17.0,1,left,D. Dedmon driving Layup (16 PTS) (K. Lowry 14 AST),"[203473, 200768]",1610612748.0,MIA,driving,,,Dedmon,D. Dedmon,,,,,4.74,Made,,,,,16.0,K. Lowry,200768.0,14.0,,,,,,,,,,,
335,PT07M43.00S,2021-12-12T02:23:02.6Z,3,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612741,72,60,2021-12-12T02:23:09Z,3320000,,,0,,A. Caruso bad pass out-of-bounds TURNOVER (2 TO),[1627936],1610612741.0,CHI,bad pass,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,1627519.0,2.0,,,,,,,
336,PT07M43.00S,2021-12-12T02:23:05.1Z,3,REGULAR,substitution,out,[],1627936,,,1610612748,72,60,2021-12-12T02:23:08Z,3330000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT07M43.00S,2021-12-12T02:23:05.1Z,3,REGULAR,substitution,in,[],1628035,,,1610612748,72,60,2021-12-12T02:23:08Z,3340000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT07M26.00S,2021-12-12T02:23:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203473,7.966491458607096,51.9607843137255,1610612748,72,60,2021-12-12T02:23:49Z,3350000,-10.0,22.0,1,left,MISS D. Dedmon Layup - blocked,"[203473, 1628366]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,2.44,Missed,,,,,,,,,Ball,1628366.0,,,,,,,,,
339,PT07M26.00S,2021-12-12T02:23:34.1Z,3,REGULAR,block,,[],1628366,,,1610612748,72,60,2021-12-12T02:23:37Z,3360000,,,0,,L. Ball BLOCK (1 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT07M25.00S,2021-12-12T02:23:35.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,72,60,2021-12-12T02:23:49Z,3370000,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,338.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
341,PT07M25.00S,2021-12-12T02:23:41.2Z,3,REGULAR,foul,offensive,[],1628366,,,1610612741,72,60,2021-12-12T02:24:03Z,3380000,,,0,,L. Ball charge offensive FOUL (1 PF),"[1628366, 1629216]",1610612741.0,CHI,charge,,,Ball,L. Ball,,,,,,,,,,,,,,,,,1627519.0,,1.0,0.0,Vincent,1629216.0,,,
344,PT07M25.00S,2021-12-12T02:23:41.2Z,3,REGULAR,turnover,offensive foul,[],1628366,,,1610612741,72,60,2021-12-12T02:23:41Z,3400000,,,0,,L. Ball offensive foul TURNOVER (2 TO),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,1627519.0,2.0,,,,,,,
345,PT07M19.00S,2021-12-12T02:24:16.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200768,18.610381077529567,39.46078431372549,1610612748,72,60,2021-12-12T02:24:22Z,3410000,53.0,122.0,1,left,MISS K. Lowry 13' floating Shot,[200768],1610612748.0,MIA,floating,,,Lowry,K. Lowry,,,,,13.33,Missed,,,,,,,,,,,,,,,,,,,
346,PT07M17.00S,2021-12-12T02:24:18.6Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,72,60,2021-12-12T02:24:18Z,3420000,,,0,,D. Dedmon REBOUND (Off:1 Def:7),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,345.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
347,PT07M15.00S,2021-12-12T02:24:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203473,7.30946123521682,49.50980392156863,1610612748,72,60,2021-12-12T02:25:02Z,3430000,2.0,16.0,1,left,MISS D. Dedmon reverse Layup,[203473],1610612748.0,MIA,reverse,,,Dedmon,D. Dedmon,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
348,PT07M15.00S,2021-12-12T02:24:19.9Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,72,60,2021-12-12T02:32:53Z,3440000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,347.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
396,PT07M14.00S,2021-12-12T02:24:26.0Z,3,REGULAR,turnover,lost ball,[],1628366,,,1610612741,72,60,2021-12-12T02:33:18Z,3445000,,,0,,L. Ball lost ball TURNOVER (3 TO),"[1628366, 200768]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,3.0,,,,,Lowry,200768.0,
397,PT07M14.00S,2021-12-12T02:24:26.0Z,3,REGULAR,steal,,[],200768,,,1610612748,72,60,2021-12-12T02:33:18Z,3447500,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT07M06.00S,2021-12-12T02:24:32.2Z,3,REGULAR,foul,personal,[],1628035,,,1610612748,72,60,2021-12-12T02:33:18Z,3450000,,,0,,A. McKinnie personal FOUL (1 PF),"[1628035, 200768]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,1179.0,,1.0,0.0,Lowry,200768.0,,,
351,PT07M00.00S,2021-12-12T02:24:58.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,31.61957950065703,66.66666666666666,1610612748,75,60,2021-12-12T02:33:18Z,3470000,-83.0,245.0,1,left,D. Robinson 25' 3PT  (21 PTS) (D. Dedmon 1 AST),"[1629130, 203473]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.85,Made,,,,,21.0,D. Dedmon,203473.0,1.0,,,,,,,,,,,
353,PT06M58.00S,2021-12-12T02:25:12.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,75,60,2021-12-12T02:25:12Z,3490000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M58.00S,2021-12-12T02:25:16.0Z,3,REGULAR,foul,technical,['1freethrow'],1627310,,,1610612741,75,60,2021-12-12T02:25:37Z,3500000,,,0,,TEAM foul technical,[1627310],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,,
355,PT06M58.00S,2021-12-12T02:28:06.6Z,3,REGULAR,freethrow,1 of 1,[],1629130,,,1610612741,76,60,2021-12-12T02:28:06Z,3510000,,,0,,D. Robinson technical Free Throw 1 of 1 (22 PTS),[1629130],1610612748.0,MIA,technical,,,Robinson,D. Robinson,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
356,PT06M46.00S,2021-12-12T02:28:28.2Z,3,REGULAR,3pt,Jump Shot,[],1628366,68.9388961892247,29.166666666666668,1610612741,76,60,2021-12-12T02:28:35Z,3520000,-104.0,239.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
357,PT06M45.00S,2021-12-12T02:28:29.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,76,60,2021-12-12T02:28:35Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,,
358,PT06M45.00S,2021-12-12T02:28:33.5Z,3,REGULAR,foul,personal,[],1629130,,,1610612741,76,60,2021-12-12T02:28:55Z,3540000,,,0,,D. Robinson loose ball personal FOUL (2 PF),"[1629130, 1628972]",1610612748.0,MIA,loose ball,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,1179.0,,2.0,0.0,Brown Jr.,1628972.0,,,
360,PT06M33.00S,2021-12-12T02:29:07.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628972,94.95729303547962,96.32352941176471,1610612741,76,60,2021-12-12T02:29:21Z,3560000,232.0,-5.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
361,PT06M32.00S,2021-12-12T02:29:08.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,76,60,2021-12-12T02:29:21Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,
