actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
268,PT07M10.00S,2021-10-22T00:57:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,8.754927726675426,37.5,1610612749,49,29,2021-10-22T00:58:01Z,2660000,62.0,30.0,1,left,MISS G. Hill 6' driving Layup,[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,,,,6.92,Missed,,,,,,,,,,,,,,,,
269,PT07M06.00S,2021-10-22T00:58:01.2Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,49,29,2021-10-22T00:58:01Z,2670000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,268.0,6.0,5.0,1.0,,,,,,
270,PT07M06.00S,2021-10-22T00:58:00.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,49,29,2021-10-22T00:58:03Z,2680000,0.0,0.0,1,left,MISS G. Antetokounmpo tip Layup,[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
271,PT07M06.00S,2021-10-22T00:58:00.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,29,2021-10-22T00:58:03Z,2690000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,270.0,5.0,4.0,1.0,,,,,,
272,PT06M50.00S,2021-10-22T00:58:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629639,71.56701708278581,79.16666666666666,1610612748,49,29,2021-10-22T00:59:17Z,2700000,146.0,215.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,
278,PT06M48.00S,2021-10-22T00:58:18.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,49,29,2021-10-22T01:07:35Z,2705000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,
273,PT06M48.00S,2021-10-22T00:58:51.9Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,49,29,2021-10-22T00:58:56Z,2710000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M48.00S,2021-10-22T00:58:51.9Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,49,29,2021-10-22T00:58:56Z,2720000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M48.00S,2021-10-22T00:59:07.9Z,2,REGULAR,jumpball,recovered,[],202710,,,1610612748,49,29,2021-10-22T01:04:14Z,2730000,,,0,,Jump Ball B. Adebayo vs. G. Hill: Tip to J. Butler,"[202710, 1628389, 201588]",1610612748.0,MIA,heldball,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Hill,201588.0,,,,,,,,,,,,,,,,,,,,,
279,PT06M34.00S,2021-10-22T00:59:20.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,86.94152431011827,50.98039215686274,1610612748,49,29,2021-10-22T00:59:25Z,2760000,5.0,70.0,1,right,MISS B. Adebayo 7' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,,,,7.04,Missed,,,,,,,,,,,,,,,,
280,PT06M30.00S,2021-10-22T00:59:24.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,49,29,2021-10-22T00:59:25Z,2770000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,279.0,7.0,6.0,1.0,,,,,,
281,PT06M17.00S,2021-10-22T00:59:36.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.835085413929041,50.73529411764706,1610612749,49,31,2021-10-22T00:59:41Z,2780000,-4.0,21.0,1,left,G. Antetokounmpo cutting DUNK (8 PTS) (G. Hill 1 AST),"[203507, 201588]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,2.14,Made,8.0,,,,,,,,,,G. Hill,201588.0,1.0,,,
283,PT06M16.00S,2021-10-22T00:59:43.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,49,31,2021-10-22T00:59:48Z,2800000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
284,PT06M09.00S,2021-10-22T00:59:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.19776609724047,53.67647058823529,1610612748,51,31,2021-10-22T01:00:03Z,2810000,18.0,21.0,1,right,J. Butler driving Layup (12 PTS) (K. Lowry 2 AST),"[202710, 200768]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,,,,2.78,Made,12.0,,,,,,,,,,K. Lowry,200768.0,2.0,,,
286,PT05M45.00S,2021-10-22T01:00:22.4Z,2,REGULAR,3pt,Jump Shot,[],201588,18.610381077529567,93.62745098039215,1610612749,51,31,2021-10-22T01:00:27Z,2830000,-218.0,122.0,1,left,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,25.01,Missed,,,,,,,,,,,,,,,,
287,PT05M42.00S,2021-10-22T01:00:25.4Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,51,31,2021-10-22T01:00:27Z,2840000,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,286.0,3.0,2.0,1.0,,,,,,
288,PT05M38.00S,2021-10-22T01:00:31.6Z,2,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612748,51,31,2021-10-22T01:00:42Z,2850000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Butler 2 FT),"[1629670, 202710]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,,,,,,,203591.0,1.0,0.0,Butler,202710.0,,,,,,,,,,
290,PT05M38.00S,2021-10-22T01:01:00.9Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,51,31,2021-10-22T01:01:00Z,2870000,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Missed,,,,,,,,,,,,,,,,
291,PT05M38.00S,2021-10-22T01:01:00.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,51,31,2021-10-22T01:01:00Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,
292,PT05M38.00S,2021-10-22T01:01:01.5Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,51,31,2021-10-22T01:01:12Z,2890000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M38.00S,2021-10-22T01:01:01.5Z,2,REGULAR,substitution,out,[],201588,,,1610612748,51,31,2021-10-22T01:01:12Z,2900000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M38.00S,2021-10-22T01:01:01.5Z,2,REGULAR,substitution,out,[],203507,,,1610612748,51,31,2021-10-22T01:01:12Z,2910000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M38.00S,2021-10-22T01:01:01.5Z,2,REGULAR,substitution,in,[],200782,,,1610612748,51,31,2021-10-22T01:01:12Z,2920000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M38.00S,2021-10-22T01:01:01.5Z,2,REGULAR,substitution,in,[],1629620,,,1610612748,51,31,2021-10-22T01:01:12Z,2930000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M38.00S,2021-10-22T01:01:01.5Z,2,REGULAR,substitution,in,[],203648,,,1610612748,51,31,2021-10-22T01:01:12Z,2940000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M38.00S,2021-10-22T01:01:22.7Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,52,31,2021-10-22T01:01:22Z,2950000,,,0,,J. Butler Free Throw 2 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
299,PT05M27.00S,2021-10-22T01:01:40.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612749,52,31,2021-10-22T01:02:10Z,2960000,,,0,,P. Tucker personal FOUL (2 PF) (Nwora 2 FT),"[200782, 1629670]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,2714.0,2.0,0.0,Nwora,1629670.0,,,,,,,,,,
301,PT05M27.00S,2021-10-22T01:02:05.5Z,2,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,52,32,2021-10-22T01:02:05Z,2980000,,,0,,J. Nwora Free Throw 1 of 2 (4 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
302,PT05M27.00S,2021-10-22T01:02:07.4Z,2,REGULAR,substitution,out,[],202693,,,1610612749,52,32,2021-10-22T01:02:11Z,2990000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT05M27.00S,2021-10-22T01:02:07.4Z,2,REGULAR,substitution,in,[],203473,,,1610612749,52,32,2021-10-22T01:02:11Z,3000000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M27.00S,2021-10-22T01:02:23.8Z,2,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,52,33,2021-10-22T01:02:23Z,3010000,,,0,,J. Nwora Free Throw 2 of 2 (5 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
305,PT05M15.00S,2021-10-22T01:02:38.0Z,2,REGULAR,foul,personal,['2freethrow'],203648,,,1610612748,52,33,2021-10-22T01:02:48Z,3020000,,,0,,T. Antetokounmpo shooting personal FOUL (2 PF) (Butler 2 FT),"[203648, 202710]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,1627964.0,2.0,0.0,Butler,202710.0,,,,,,,,,,
307,PT05M15.00S,2021-10-22T01:03:05.6Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,52,33,2021-10-22T01:03:05Z,3040000,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Missed,,,,,,,,,,,,,,,,
308,PT05M15.00S,2021-10-22T01:03:05.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,52,33,2021-10-22T01:03:05Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,307.0,,,,,,,,,
309,PT05M15.00S,2021-10-22T01:03:20.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,53,33,2021-10-22T01:03:20Z,3060000,,,0,,J. Butler Free Throw 2 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
310,PT04M59.00S,2021-10-22T01:03:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,16.376478318002626,39.950980392156865,1610612749,53,35,2021-10-22T01:09:27Z,3070000,50.0,101.0,1,left,J. Nwora 11' floating Jump Shot (7 PTS),[1629670],1610612749.0,MIL,floating,,,Nwora,J. Nwora,,,,,,,,11.31,Made,7.0,,,,,,,,,,,,,,,
311,PT04M48.00S,2021-10-22T01:03:48.6Z,2,REGULAR,3pt,Jump Shot,[],200768,93.11760840998686,2.2058823529411766,1610612748,53,35,2021-10-22T01:03:57Z,3080000,-239.0,12.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,23.93,Missed,,,,,,,,,,,,,,,,
312,PT04M48.00S,2021-10-22T01:03:48.6Z,2,REGULAR,rebound,defensive,[],203648,,,1610612749,53,35,2021-10-22T01:03:57Z,3090000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,311.0,1.0,1.0,0.0,,,,,,
313,PT04M43.00S,2021-10-22T01:03:56.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612749,53,35,2021-10-22T01:04:11Z,3100000,,,0,,J. Butler personal FOUL (2 PF) (Antetokounmpo 2 FT),"[202710, 203648]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,2714.0,2.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,
315,PT04M43.00S,2021-10-22T01:04:23.3Z,2,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,53,36,2021-10-22T01:04:44Z,3120000,,,0,,T. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
316,PT04M43.00S,2021-10-22T01:04:23.9Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,53,36,2021-10-22T01:04:27Z,3130000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT04M43.00S,2021-10-22T01:04:23.9Z,2,REGULAR,substitution,in,[],203114,,,1610612749,53,36,2021-10-22T01:04:27Z,3140000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT04M43.00S,2021-10-22T01:04:23.3Z,2,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,53,36,2021-10-22T01:04:44Z,3150000,,,0,,MISS T. Antetokounmpo Free Throw 2 of 2,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
319,PT04M40.00S,2021-10-22T01:04:26.3Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,53,36,2021-10-22T01:04:44Z,3160000,,,0,,D. Dedmon REBOUND (Off:0 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,318.0,4.0,4.0,0.0,,,,,,
320,PT04M21.00S,2021-10-22T01:05:01.4Z,2,REGULAR,2pt,Jump Shot,[],202710,85.3646517739816,27.941176470588236,1610612748,53,36,2021-10-22T01:05:09Z,3170000,-110.0,85.0,1,right,MISS J. Butler 13' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,,,,13.93,Missed,,,,,,,,,,,,,,,,
321,PT04M16.00S,2021-10-22T01:05:06.4Z,2,REGULAR,rebound,defensive,[],203648,,,1610612749,53,36,2021-10-22T01:05:09Z,3180000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:2),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,320.0,2.0,2.0,0.0,,,,,,
322,PT04M14.00S,2021-10-22T01:05:08.3Z,2,REGULAR,2pt,Jump Shot,[],1629670,10.200394218134035,71.32352941176471,1610612749,53,36,2021-10-22T01:05:19Z,3190000,-107.0,43.0,1,left,MISS J. Nwora 11' floating Shot,[1629670],1610612749.0,MIL,floating,,,Nwora,J. Nwora,,,,,,,,11.51,Missed,,,,,,,,,,,,,,,,
323,PT04M09.00S,2021-10-22T01:05:13.3Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,53,36,2021-10-22T01:05:19Z,3200000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,322.0,3.0,3.0,0.0,,,,,,
324,PT04M09.00S,2021-10-22T01:05:16.0Z,2,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,53,36,2021-10-22T01:05:24Z,3210000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (1 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,1.0,,,,,,2714.0,,,,,,,,,,,,,,
325,PT04M09.00S,2021-10-22T01:05:40.2Z,2,REGULAR,substitution,out,[],1630572,,,1610612749,53,36,2021-10-22T01:05:42Z,3220000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT04M09.00S,2021-10-22T01:05:40.2Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,53,36,2021-10-22T01:05:42Z,3230000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M57.00S,2021-10-22T01:05:48.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,30.305519053876477,29.65686274509804,1610612749,53,36,2021-10-22T01:05:54Z,3240000,102.0,232.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,25.37,Missed,,,,,,,,,,,,,,,,
328,PT03M55.00S,2021-10-22T01:05:50.5Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,53,36,2021-10-22T01:05:54Z,3250000,,,0,,D. Dedmon REBOUND (Off:0 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,327.0,5.0,5.0,0.0,,,,,,
329,PT03M49.00S,2021-10-22T01:05:57.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,69.07030223390277,65.19607843137256,1610612748,53,36,2021-10-22T01:06:04Z,3260000,76.0,238.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,,25.0,Missed,,,,,,,,,,,,,,,,
330,PT03M45.00S,2021-10-22T01:06:01.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,53,36,2021-10-22T01:06:04Z,3270000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,
331,PT03M45.00S,2021-10-22T01:06:02.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,53,36,2021-10-22T01:06:02Z,3280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT03M45.00S,2021-10-22T01:06:03.6Z,2,REGULAR,substitution,out,[],202710,,,1610612749,53,36,2021-10-22T01:06:41Z,3290000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT03M45.00S,2021-10-22T01:06:03.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,53,36,2021-10-22T01:06:41Z,3300000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT03M45.00S,2021-10-22T01:06:03.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612749,53,36,2021-10-22T01:06:41Z,3310000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M45.00S,2021-10-22T01:06:03.6Z,2,REGULAR,substitution,in,[],1630686,,,1610612749,53,36,2021-10-22T01:06:41Z,3320000,,,0,,SUB in: G. Kalaitzakis,[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M35.00S,2021-10-22T01:06:44.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203648,6.652431011826544,51.470588235294116,1610612749,53,38,2021-10-22T01:06:48Z,3330000,-7.0,10.0,1,left,T. Antetokounmpo driving DUNK (3 PTS) (P. Connaughton 2 AST),"[203648, 1626192]",1610612749.0,MIL,driving,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,1.24,Made,3.0,,,,,,,,,,P. Connaughton,1626192.0,2.0,,,
338,PT03M35.00S,2021-10-22T01:06:48.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,53,38,2021-10-22T01:06:48Z,3350000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT03M35.00S,2021-10-22T01:09:05.1Z,2,REGULAR,substitution,out,[],203473,,,1610612748,53,38,2021-10-22T01:09:22Z,3360000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT03M35.00S,2021-10-22T01:09:05.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,53,38,2021-10-22T01:09:22Z,3370000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT03M17.00S,2021-10-22T01:09:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,87.99277266754271,43.38235294117647,1610612748,55,38,2021-10-22T01:09:59Z,3380000,-33.0,60.0,1,right,T. Herro 6' driving finger roll Layup (10 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,,,,6.89,Made,10.0,,,,,,,,,,,,,,,
342,PT03M05.00S,2021-10-22T01:10:03.1Z,2,REGULAR,3pt,Jump Shot,[],1629620,19.267411300919843,6.127450980392156,1610612749,55,38,2021-10-22T01:10:09Z,3390000,219.0,129.0,1,left,MISS J. Robinson 25' 3PT,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,25.43,Missed,,,,,,,,,,,,,,,,
343,PT03M02.00S,2021-10-22T01:10:06.1Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,55,38,2021-10-22T01:10:09Z,3400000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,342.0,4.0,4.0,0.0,,,,,,
344,PT03M00.00S,2021-10-22T01:10:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,89.43823915900131,50.245098039215684,1610612748,57,38,2021-10-22T01:10:28Z,3410000,1.0,47.0,1,right,B. Adebayo driving Layup (11 PTS) (T. Herro 5 AST),"[1628389, 1629639]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,4.68,Made,11.0,,,,,,,,,,T. Herro,1629639.0,5.0,,,
345,PT03M00.00S,2021-10-22T01:10:21.2Z,2,REGULAR,foul,personal,['1freethrow'],203648,,,1610612748,57,38,2021-10-22T01:10:37Z,3420000,,,0,,T. Antetokounmpo shooting personal FOUL (3 PF) (Adebayo 1 FT),"[203648, 1628389]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,1627964.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,,,
347,PT03M00.00S,2021-10-22T01:10:38.6Z,2,REGULAR,substitution,out,[],1630686,,,1610612748,57,38,2021-10-22T01:11:15Z,3440000,,,0,,SUB out: G. Kalaitzakis,[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT03M00.00S,2021-10-22T01:10:38.6Z,2,REGULAR,substitution,in,[],203507,,,1610612748,57,38,2021-10-22T01:11:15Z,3450000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT03M00.00S,2021-10-22T01:10:58.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628389,,,1610612748,58,38,2021-10-22T01:10:58Z,3460000,,,0,,B. Adebayo Free Throw 1 of 1 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
350,PT02M49.00S,2021-10-22T01:11:11.4Z,2,REGULAR,3pt,Jump Shot,[],203114,32.53942181340342,63.725490196078425,1610612749,58,38,2021-10-22T01:11:25Z,3470000,-69.0,253.0,1,left,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,,,,26.25,Missed,,,,,,,,,,,,,,,,
351,PT02M44.00S,2021-10-22T01:11:16.4Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,58,38,2021-10-22T01:11:25Z,3480000,,,0,,P. Tucker REBOUND (Off:1 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,350.0,6.0,5.0,1.0,,,,,,
352,PT02M38.00S,2021-10-22T01:11:21.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,95.6143232588699,96.56862745098039,1610612748,61,38,2021-10-22T01:11:28Z,3490000,233.0,-11.0,1,right,D. Robinson 3PT  (3 PTS) (K. Lowry 3 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,23.31,Made,3.0,,,,,,,,,,K. Lowry,200768.0,3.0,,,
354,PT02M18.00S,2021-10-22T01:11:41.8Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,61,38,2021-10-22T01:11:45Z,3510000,,,0,,K. Middleton lost ball TURNOVER (4 TO),"[203114, 1628389]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,4.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,
355,PT02M18.00S,2021-10-22T01:11:41.8Z,2,REGULAR,steal,,[],1628389,,,1610612748,61,38,2021-10-22T01:11:43Z,3520000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
