actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
179,PT11M26.00S,2022-01-16T01:40:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612755,29,23,2022-01-16T01:41:38Z,1770000,,,0,,T. Herro shooting personal FOUL (1 PF) (Drummond 2 FT),"[1629639, 203083]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Drummond,203083.0,
181,PT11M26.00S,2022-01-16T01:41:13.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203083,,,1610612755,29,23,2022-01-16T01:41:13Z,1790000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,Missed,,,,,,,,,,,,,,,,
182,PT11M26.00S,2022-01-16T01:41:13.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,29,23,2022-01-16T01:41:13Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,
183,PT11M26.00S,2022-01-16T01:41:27.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203083,,,1610612755,29,24,2022-01-16T01:41:27Z,1810000,,,0,,A. Drummond Free Throw 2 of 2 (1 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
184,PT11M17.00S,2022-01-16T01:41:41.4Z,2,REGULAR,foul,personal,[],1627788,,,1610612748,29,24,2022-01-16T01:41:54Z,1820000,,,0,,F. Korkmaz personal FOUL (2 PF),"[1627788, 1629130]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Robinson,1629130.0,
186,PT11M04.00S,2022-01-16T01:42:19.1Z,2,REGULAR,foul,offensive,[],203473,,,1610612748,29,24,2022-01-16T01:43:14Z,1840000,,,0,,D. Dedmon offensive FOUL (2 PF),"[203473, 1627777]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Niang,1627777.0,
188,PT11M04.00S,2022-01-16T01:42:19.1Z,2,REGULAR,turnover,offensive foul,[],203473,,,1610612748,29,24,2022-01-16T01:42:19Z,1860000,,,0,,D. Dedmon offensive foul TURNOVER (2 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,2.0,,,,,,,,,,,,,,,200832.0,,,,,
189,PT10M49.00S,2022-01-16T01:42:51.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,96.13994743758212,95.09803921568627,1610612755,29,24,2022-01-16T01:42:58Z,1870000,225.0,-16.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,22.61,Missed,,,,,,,,,,,,,,,,
190,PT10M43.00S,2022-01-16T01:42:57.9Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,29,24,2022-01-16T01:42:58Z,1880000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,189.0,2.0,1.0,1.0,,,,,,,,
191,PT10M41.00S,2022-01-16T01:43:02.4Z,2,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612748,29,24,2022-01-16T01:43:59Z,1890000,,,0,,G. Niang shooting personal FOUL (2 PF) (Martin 1 FT),"[1627777, 1628997]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Martin,1628997.0,
193,PT10M41.00S,2022-01-16T01:43:30.3Z,2,REGULAR,freethrow,1 of 1,[],1628997,,,1610612748,30,24,2022-01-16T01:44:16Z,1910000,,,0,,C. Martin Free Throw 1 of 1 (3 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
207,PT10M41.00S,2022-01-16T01:43:54.7Z,2,REGULAR,violation,lane,[],203473,,,1610612755,30,24,2022-01-16T01:46:22Z,1920000,,,0,,D. Dedmon lane VIOLATION,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M25.00S,2022-01-16T01:44:19.2Z,2,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,30,24,2022-01-16T01:44:36Z,1930000,,,0,,T. Harris bad pass out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,bad pass,,,Harris,T. Harris,,,,,1.0,,,,,,,,,,,,,,,200832.0,,,,,
196,PT10M10.00S,2022-01-16T01:44:41.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,22.421156373193167,92.15686274509804,1610612748,30,24,2022-01-16T01:44:48Z,1940000,-211.0,158.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,,26.36,Missed,,,,,,,,,,,,,,,,
197,PT10M04.00S,2022-01-16T01:44:47.6Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,30,24,2022-01-16T01:44:48Z,1950000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,
198,PT09M58.00S,2022-01-16T01:44:52.3Z,2,REGULAR,turnover,bad pass,[],1630198,,,1610612755,30,24,2022-01-16T01:44:57Z,1960000,,,0,,I. Joe bad pass TURNOVER (1 TO),"[1630198, 1628997]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,1.0,Martin,1628997.0,,,,,,,,,,,,,,,,,,
199,PT09M58.00S,2022-01-16T01:44:52.3Z,2,REGULAR,steal,,[],1628997,,,1610612748,30,24,2022-01-16T01:44:55Z,1970000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M53.00S,2022-01-16T01:44:57.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,6.652431011826544,50.245098039215684,1610612748,32,24,2022-01-16T01:45:03Z,1980000,-1.0,10.0,1,left,C. Martin running DUNK (5 PTS),[1628997],1610612748.0,MIA,running,,,Martin,C. Martin,,,,,,,,1.01,Made,5.0,,,,,,,,,,,,,,,
201,PT09M38.00S,2022-01-16T01:45:16.7Z,2,REGULAR,turnover,bad pass,[],1627788,,,1610612755,32,24,2022-01-16T02:44:52Z,1990000,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 1629639]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,1.0,Herro,1629639.0,,,,,,,,,,,,,,,,,,
202,PT09M38.00S,2022-01-16T01:45:16.7Z,2,REGULAR,steal,,[],1629639,,,1610612748,32,24,2022-01-16T01:45:18Z,2000000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M35.00S,2022-01-16T01:45:21.7Z,2,REGULAR,foul,personal,[],1627777,,,1610612748,32,24,2022-01-16T01:49:24Z,2010000,,,0,,G. Niang take personal FOUL (3 PF),"[1627777, 1629639]",1610612755.0,PHI,take,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Herro,1629639.0,
205,PT09M35.00S,2022-01-16T01:45:38.7Z,2,REGULAR,foul,technical,['1freethrow'],203083,,,1610612748,32,24,2022-01-16T01:46:33Z,2030000,,,0,,A. Drummond technical FOUL (1 Tech),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,1.0,,,
206,PT09M35.00S,2022-01-16T01:46:04.6Z,2,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,33,24,2022-01-16T01:46:04Z,2040000,,,0,,T. Herro technical Free Throw 1 of 1 (6 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
208,PT09M35.00S,2022-01-16T01:46:24.9Z,2,REGULAR,substitution,out,[],1630198,,,1610612748,33,24,2022-01-16T01:46:38Z,2050000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M35.00S,2022-01-16T01:46:24.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612748,33,24,2022-01-16T01:46:38Z,2060000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M35.00S,2022-01-16T01:46:24.9Z,2,REGULAR,substitution,in,[],203552,,,1610612748,33,24,2022-01-16T01:46:38Z,2070000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M35.00S,2022-01-16T01:46:24.9Z,2,REGULAR,substitution,in,[],1629718,,,1610612748,33,24,2022-01-16T01:46:38Z,2080000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M21.00S,2022-01-16T01:46:46.2Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,33,24,2022-01-16T01:46:52Z,2090000,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 203083]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,2.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,
213,PT09M21.00S,2022-01-16T01:46:46.2Z,2,REGULAR,steal,,[],203083,,,1610612755,33,24,2022-01-16T02:13:01Z,2100000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M14.00S,2022-01-16T01:46:53.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627788,94.69448094612353,2.696078431372549,1610612755,33,24,2022-01-16T01:46:59Z,2110000,-237.0,-3.0,1,right,MISS F. Korkmaz 3PT - blocked,"[1627788, 1628997]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,23.65,Missed,,,,,,,,,Martin,1628997.0,,,,,,
215,PT09M14.00S,2022-01-16T01:46:53.4Z,2,REGULAR,block,,[],1628997,,,1610612755,33,24,2022-01-16T01:46:56Z,2120000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M09.00S,2022-01-16T01:46:58.4Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,33,24,2022-01-16T01:46:59Z,2130000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,
217,PT09M06.00S,2022-01-16T01:47:00.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628997,5.469776609724048,47.549019607843135,1610612748,35,24,2022-01-16T01:47:08Z,2140000,12.0,-1.0,1,left,C. Martin running alley-oop DUNK (7 PTS) (K. Lowry 3 AST),"[1628997, 200768]",1610612748.0,MIA,running alley-oop,,,Martin,C. Martin,,,,,,,,1.23,Made,7.0,K. Lowry,200768.0,3.0,,,,,,,,,,,,
219,PT08M48.00S,2022-01-16T01:47:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,93.24901445466492,52.450980392156865,1610612755,35,26,2022-01-16T01:47:25Z,2160000,12.0,11.0,1,right,F. Korkmaz cutting Layup (4 PTS) (A. Drummond 1 AST),"[1627788, 203083]",1610612755.0,PHI,cutting,,,Korkmaz,F. Korkmaz,,,,,,,,1.65,Made,4.0,A. Drummond,203083.0,1.0,,,,,,,,,,,,
221,PT08M33.00S,2022-01-16T01:47:34.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.94021024967148,78.43137254901961,1610612748,35,26,2022-01-16T01:47:39Z,2180000,-142.0,210.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,25.37,Missed,,,,,,,,,,,,,,,,
222,PT08M29.00S,2022-01-16T01:47:38.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,35,26,2022-01-16T01:47:39Z,2190000,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,
223,PT08M15.00S,2022-01-16T01:47:52.3Z,2,REGULAR,3pt,Jump Shot,[],1629718,73.40670170827858,12.990196078431374,1610612755,35,26,2022-01-16T01:47:57Z,2200000,-185.0,197.0,1,right,MISS C. Brown Jr. 27' 3PT,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,27.06,Missed,,,,,,,,,,,,,,,,
224,PT08M12.00S,2022-01-16T01:47:55.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,35,26,2022-01-16T01:47:57Z,2210000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,
225,PT08M05.00S,2022-01-16T01:48:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,12.959921156373195,53.92156862745098,1610612748,35,26,2022-01-16T01:48:13Z,2220000,-20.0,69.0,1,left,MISS T. Herro 7' driving Layup - blocked,"[1629639, 203083]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,7.2,Missed,,,,,,,,,Drummond,203083.0,,,,,,
226,PT08M05.00S,2022-01-16T01:48:04.7Z,2,REGULAR,block,,[],203083,,,1610612748,35,26,2022-01-16T01:59:48Z,2230000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M05.00S,2022-01-16T01:48:04.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,35,26,2022-01-16T01:48:13Z,2240000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,
228,PT08M05.00S,2022-01-16T01:48:11.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,35,26,2022-01-16T01:48:11Z,2250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M05.00S,2022-01-16T01:48:13.0Z,2,REGULAR,substitution,out,[],203473,,,1610612755,35,26,2022-01-16T01:48:45Z,2260000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M05.00S,2022-01-16T01:48:13.0Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,35,26,2022-01-16T01:48:45Z,2270000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M05.00S,2022-01-16T01:48:13.0Z,2,REGULAR,substitution,in,[],1630209,,,1610612755,35,26,2022-01-16T01:48:45Z,2280000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M05.00S,2022-01-16T01:48:13.0Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,35,26,2022-01-16T01:48:45Z,2290000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M48.00S,2022-01-16T01:48:49.6Z,2,REGULAR,2pt,Jump Shot,[],202699,82.60512483574244,30.392156862745097,1610612755,35,28,2022-01-16T01:49:00Z,2300000,-98.0,111.0,1,right,T. Harris 14' pullup Jump Shot (10 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,14.81,Made,10.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,
234,PT07M38.00S,2022-01-16T01:49:00.1Z,2,REGULAR,3pt,Jump Shot,[],1629639,7.046649145860711,3.1862745098039214,1610612748,35,28,2022-01-16T01:49:05Z,2310000,234.0,14.0,1,left,MISS T. Herro pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,23.45,Missed,,,,,,,,,,,,,,,,
235,PT07M36.00S,2022-01-16T01:49:02.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,35,28,2022-01-16T01:49:05Z,2320000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,
236,PT07M30.00S,2022-01-16T01:49:07.4Z,2,REGULAR,3pt,Jump Shot,[],203552,73.27529566360053,17.15686274509804,1610612755,35,28,2022-01-16T01:49:14Z,2330000,-164.0,199.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,25.78,Missed,,,,,,,,,,,,,,,,
237,PT07M24.00S,2022-01-16T01:49:13.4Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,35,28,2022-01-16T02:01:33Z,2340000,,,0,,O. Yurtseven REBOUND (Off:3 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,236.0,7.0,4.0,3.0,,,,,,,,
238,PT07M24.00S,2022-01-16T01:49:17.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,35,28,2022-01-16T01:49:17Z,2350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M24.00S,2022-01-16T01:49:23.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,35,28,2022-01-16T01:49:23Z,2360000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M24.00S,2022-01-16T01:51:13.0Z,2,REGULAR,substitution,out,[],203083,,,1610612748,35,28,2022-01-16T01:52:03Z,2370000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M24.00S,2022-01-16T01:51:13.0Z,2,REGULAR,substitution,in,[],203954,,,1610612748,35,28,2022-01-16T01:52:03Z,2380000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M18.00S,2022-01-16T01:52:26.9Z,2,REGULAR,2pt,Jump Shot,[],1629130,6.176084099868594,91.68964460784314,1610612748,37,28,2022-01-16T01:55:58Z,2390000,-208.0,6.0,1,left,D. Robinson 20' Jump Shot (2 PTS) (K. Lowry 4 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,20.85,Made,2.0,K. Lowry,200768.0,4.0,,,,,,,,,,,,
244,PT07M03.00S,2022-01-16T01:52:45.2Z,2,REGULAR,foul,personal,[],1629639,,,1610612755,37,28,2022-01-16T01:52:51Z,2410000,,,0,,T. Herro personal FOUL (2 PF),"[1629639, 203954]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Embiid,203954.0,
246,PT06M49.00S,2022-01-16T01:53:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,81.02825229960578,47.794117647058826,1610612755,37,28,2022-01-16T01:53:44Z,2430000,-11.0,126.0,1,right,MISS T. Harris 12' floating Shot,[202699],1610612755.0,PHI,floating,,,Harris,T. Harris,,,,,,,,12.63,Missed,,,,,,,,,,,,,,,,
247,PT06M48.00S,2022-01-16T01:53:27.8Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,37,28,2022-01-16T01:53:44Z,2440000,,,0,,J. Embiid REBOUND (Off:2 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,246.0,5.0,3.0,2.0,,,,,,,,
248,PT06M48.00S,2022-01-16T01:53:36.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203954,92.46057818659659,42.8921568627451,1610612755,37,30,2022-01-16T01:53:49Z,2450000,-36.0,18.0,1,right,J. Embiid driving floating bank Jump Shot (5 PTS),[203954],1610612755.0,PHI,driving floating bank,,,Embiid,J. Embiid,,,,,,,,4.0,Made,5.0,,,,,,,,,,,,,,,
249,PT06M48.00S,2022-01-16T01:53:39.9Z,2,REGULAR,foul,personal,['1freethrow'],1630209,,,1610612755,37,30,2022-01-16T01:53:47Z,2460000,,,0,,O. Yurtseven shooting personal FOUL (2 PF) (Embiid 1 FT),"[1630209, 203954]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Embiid,203954.0,
251,PT06M48.00S,2022-01-16T01:53:59.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203954,,,1610612755,37,30,2022-01-16T01:54:02Z,2480000,,,0,,MISS J. Embiid Free Throw 1 of 1,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Missed,,,,,,,,,,,,,,,,
252,PT06M45.00S,2022-01-16T01:54:02.3Z,2,REGULAR,rebound,offensive,[],1629718,,,1610612755,37,30,2022-01-16T01:54:02Z,2490000,,,0,,C. Brown Jr. REBOUND (Off:1 Def:0),[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,251.0,1.0,0.0,1.0,,,,,,,,
253,PT06M43.00S,2022-01-16T01:54:02.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202699,77.4802890932983,9.068627450980392,1610612755,37,33,2022-01-16T01:54:07Z,2500000,-205.0,159.0,1,right,T. Harris 25' 3PT  (13 PTS) (C. Brown Jr. 1 AST),"[202699, 1629718]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,25.93,Made,13.0,C. Brown Jr.,1629718.0,1.0,,,,,,,,,,,,
255,PT06M26.00S,2022-01-16T01:54:19.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,33.459264126149804,58.08823529411765,1610612748,37,33,2022-01-16T01:54:24Z,2520000,-40.0,262.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,26.51,Missed,,,,,,,,,,,,,,,,
256,PT06M24.00S,2022-01-16T01:54:21.7Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,37,33,2022-01-16T01:54:24Z,2530000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,,,,,
257,PT06M02.00S,2022-01-16T01:54:44.0Z,2,REGULAR,2pt,Jump Shot,[],1630178,95.3515111695138,73.77450980392157,1610612755,37,35,2022-01-16T01:54:50Z,2540000,119.0,-9.0,1,right,T. Maxey 11' driving floating Jump Shot (6 PTS) (C. Brown Jr. 2 AST),"[1630178, 1629718]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,11.92,Made,6.0,C. Brown Jr.,1629718.0,2.0,,,,,,,,,,,,
259,PT05M42.00S,2022-01-16T01:55:05.1Z,2,REGULAR,3pt,Jump Shot,[],200768,27.283180026281208,20.34313725490196,1610612748,37,35,2022-01-16T01:55:09Z,2560000,148.0,204.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,25.22,Missed,,,,,,,,,,,,,,,,
260,PT05M40.00S,2022-01-16T01:55:07.1Z,2,REGULAR,rebound,defensive,[],1629718,,,1610612755,37,35,2022-01-16T01:55:09Z,2570000,,,0,,C. Brown Jr. REBOUND (Off:1 Def:1),[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,,,,,
261,PT05M25.00S,2022-01-16T01:55:21.5Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612755,37,35,2022-01-16T02:01:02Z,2580000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[203552, 1629639]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,2.0,Herro,1629639.0,,,,,,,,,,,,,,,,,,
262,PT05M25.00S,2022-01-16T01:55:21.5Z,2,REGULAR,steal,,[],1629639,,,1610612748,37,35,2022-01-16T01:55:24Z,2590000,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M23.00S,2022-01-16T01:55:28.2Z,2,REGULAR,foul,personal,['2freethrow'],203552,,,1610612748,37,35,2022-01-16T01:55:55Z,2600000,,,0,,S. Curry shooting personal FOUL (1 PF) (Herro 2 FT),"[203552, 1629639]",1610612755.0,PHI,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Herro,1629639.0,
265,PT05M23.00S,2022-01-16T01:56:01.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629639,,,1610612748,37,35,2022-01-16T01:56:01Z,2620000,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Missed,,,,,,,,,,,,,,,,
266,PT05M23.00S,2022-01-16T01:56:01.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,37,35,2022-01-16T01:56:01Z,2630000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,
267,PT05M23.00S,2022-01-16T01:56:02.9Z,2,REGULAR,substitution,out,[],200768,,,1610612748,37,35,2022-01-16T01:56:15Z,2640000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M23.00S,2022-01-16T01:56:02.9Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,37,35,2022-01-16T01:56:15Z,2650000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
