actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
376,PT07M04.00S,2022-01-27T02:13:52.5Z,3,REGULAR,rebound,offensive,[],203095,,,1610612752,74,51,2022-01-27T02:17:53Z,3700000,,,0,,E. Fournier REBOUND (Off:1 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,375.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
377,PT07M02.00S,2022-01-27T02:13:54.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,7.30946123521682,47.05882352941176,1610612752,74,53,2022-01-27T02:18:03Z,3710000,15.0,16.0,1,left,J. Randle Layup (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.19,Made,,,,,,,,,6.0,,,,,,,,,,
379,PT06M51.00S,2022-01-27T02:14:14.3Z,3,REGULAR,foul,offensive,[],200782,,,1610612748,74,53,2022-01-27T02:14:29Z,3730000,,,0,,P. Tucker off-the-ball offensive FOUL (3 PF),"[200782, 1629628]",1610612748.0,MIA,off-the-ball,,,Tucker,P. Tucker,,,,,,,,,,,204058.0,,,,,,,,3.0,0.0,Barrett,1629628.0,,,
381,PT06M51.00S,2022-01-27T02:14:14.3Z,3,REGULAR,turnover,offensive foul,[],200782,,,1610612748,74,53,2022-01-27T02:14:14Z,3750000,,,0,,P. Tucker offensive foul TURNOVER (2 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,204058.0,2.0,,,,,,,,,,,,,
382,PT06M42.00S,2022-01-27T02:14:31.1Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,74,53,2022-01-27T02:14:35Z,3760000,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1628389]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,2.0,Adebayo,1628389.0,,,,,,,,,,,
383,PT06M42.00S,2022-01-27T02:14:31.1Z,3,REGULAR,steal,,[],1628389,,,1610612748,74,53,2022-01-27T02:14:33Z,3770000,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M38.00S,2022-01-27T02:14:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629216,92.9862023653088,51.225490196078425,1610612748,76,53,2022-01-27T02:14:56Z,3780000,6.0,13.0,1,right,G. Vincent running finger roll Layup (8 PTS) (B. Adebayo 8 AST),"[1629216, 1628389]",1610612748.0,MIA,running finger roll,,,Vincent,G. Vincent,,,,,1.47,Made,,,,,,,,,8.0,B. Adebayo,1628389.0,8.0,,,,,,,
386,PT06M37.00S,2022-01-27T02:14:47.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,76,53,2022-01-27T02:14:47Z,3800000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M16.00S,2022-01-27T02:18:27.8Z,3,REGULAR,turnover,bad pass,[],203095,,,1610612752,76,53,2022-01-27T02:18:33Z,3810000,,,0,,E. Fournier bad pass TURNOVER (3 TO),"[203095, 1629216]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,3.0,Vincent,1629216.0,,,,,,,,,,,
389,PT06M16.00S,2022-01-27T02:18:27.8Z,3,REGULAR,steal,,[],1629216,,,1610612748,76,53,2022-01-27T02:18:29Z,3820000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M09.00S,2022-01-27T02:18:36.1Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612748,76,53,2022-01-27T02:18:40Z,3830000,,,0,,J. Butler bad pass TURNOVER (4 TO),"[202710, 1629628]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,4.0,Barrett,1629628.0,,,,,,,,,,,
391,PT06M09.00S,2022-01-27T02:18:36.1Z,3,REGULAR,steal,,[],1629628,,,1610612752,76,53,2022-01-27T02:18:37Z,3840000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M06.00S,2022-01-27T02:18:41.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,7.966491458607096,45.09803921568628,1610612752,76,53,2022-01-27T02:19:05Z,3850000,25.0,22.0,1,left,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,,
394,PT06M04.00S,2022-01-27T02:18:43.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,76,53,2022-01-27T02:19:05Z,3870000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,,,
395,PT06M04.00S,2022-01-27T02:18:49.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,76,53,2022-01-27T02:19:12Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M50.00S,2022-01-27T02:19:00.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.49342969776609,44.36274509803921,1610612748,79,53,2022-01-27T02:20:08Z,3890000,-28.0,253.0,1,right,D. Robinson 25' 3PT pullup (17 PTS) (G. Vincent 4 AST),"[1629130, 1629216]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,25.47,Made,,,,,,,,,17.0,G. Vincent,1629216.0,4.0,,,,,,,
398,PT05M30.00S,2022-01-27T02:19:19.4Z,3,REGULAR,3pt,Jump Shot,[],202689,31.750985545335087,27.450980392156865,1610612752,79,53,2022-01-27T02:19:25Z,3910000,113.0,246.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
399,PT05M25.00S,2022-01-27T02:19:24.4Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,79,53,2022-01-27T02:19:25Z,3920000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,398.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
400,PT05M24.00S,2022-01-27T02:19:28.3Z,3,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,79,53,2022-01-27T02:19:34Z,3930000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (2 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,1627529.0,2.0,,,,,,,,,,,,,
401,PT05M24.00S,2022-01-27T02:19:33.3Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,79,53,2022-01-27T02:19:36Z,3940000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M24.00S,2022-01-27T02:19:33.3Z,3,REGULAR,substitution,in,[],201959,,,1610612752,79,53,2022-01-27T02:19:36Z,3950000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M12.00S,2022-01-27T02:19:57.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202689,30.305519053876477,26.47058823529412,1610612752,79,53,2022-01-27T02:21:12Z,3960000,118.0,232.0,1,left,MISS K. Walker 26' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M11.00S,2022-01-27T02:19:58.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,79,53,2022-01-27T02:20:04Z,3970000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,,,
405,PT05M11.00S,2022-01-27T02:20:06.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612748,79,53,2022-01-27T02:20:16Z,3980000,,,0,,J. Randle loose ball personal FOUL (2 PF) (Tucker 2 FT),"[203944, 200782]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,,,,,,,101284.0,,,,,,,,2.0,0.0,Tucker,200782.0,,,
407,PT05M11.00S,2022-01-27T02:20:44.1Z,3,REGULAR,freethrow,1 of 2,[],200782,,,1610612748,80,53,2022-01-27T02:20:44Z,4000000,,,0,,P. Tucker Free Throw 1 of 2 (14 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,,,,,,,,,14.0,,,,,,,,,,
408,PT05M11.00S,2022-01-27T02:20:44.7Z,3,REGULAR,substitution,out,[],1629216,,,1610612748,80,53,2022-01-27T02:21:01Z,4010000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M11.00S,2022-01-27T02:20:44.7Z,3,REGULAR,substitution,out,[],202689,,,1610612748,80,53,2022-01-27T02:21:01Z,4020000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M11.00S,2022-01-27T02:20:44.7Z,3,REGULAR,substitution,out,[],203095,,,1610612748,80,53,2022-01-27T02:21:01Z,4030000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M11.00S,2022-01-27T02:20:44.7Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,80,53,2022-01-27T02:21:01Z,4040000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M11.00S,2022-01-27T02:20:44.7Z,3,REGULAR,substitution,in,[],1630193,,,1610612748,80,53,2022-01-27T02:21:01Z,4050000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M11.00S,2022-01-27T02:20:44.7Z,3,REGULAR,substitution,in,[],1629656,,,1610612748,80,53,2022-01-27T02:21:01Z,4060000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M11.00S,2022-01-27T02:21:08.1Z,3,REGULAR,freethrow,2 of 2,[],200782,,,1610612748,81,53,2022-01-27T02:21:08Z,4070000,,,0,,P. Tucker Free Throw 2 of 2 (15 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
415,PT04M54.00S,2022-01-27T02:21:30.9Z,3,REGULAR,foul,personal,[],1629639,,,1610612752,81,53,2022-01-27T02:21:40Z,4080000,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1630193]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,101284.0,,,,,,,,1.0,0.0,Quickley,1630193.0,,,
417,PT04M46.00S,2022-01-27T02:21:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,13.87976346911958,44.36274509803921,1610612752,81,53,2022-01-27T02:21:59Z,4100000,28.0,78.0,1,left,MISS I. Quickley 8' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,8.29,Missed,,,,,,,,,,,,,,,,,,,
418,PT04M43.00S,2022-01-27T02:21:56.9Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,81,53,2022-01-27T02:21:56Z,4110000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,417.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
419,PT04M43.00S,2022-01-27T02:21:57.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203944,6.915243101182654,48.529411764705884,1610612752,81,55,2022-01-27T02:22:03Z,4120000,7.0,13.0,1,left,J. Randle putback DUNK (8 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,1.45,Made,,,,,,,,,8.0,,,,,,,,,,
420,PT04M22.00S,2022-01-27T02:22:18.1Z,3,REGULAR,3pt,Jump Shot,[],200782,91.40932982917214,3.431372549019608,1610612748,81,55,2022-01-27T02:22:22Z,4130000,-233.0,28.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M19.00S,2022-01-27T02:22:21.1Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,81,55,2022-01-27T02:22:22Z,4140000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,420.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
422,PT04M13.00S,2022-01-27T02:22:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.703679369250986,48.28431372549019,1610612752,81,57,2022-01-27T02:22:34Z,4150000,9.0,20.0,1,left,J. Randle Layup (10 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.17,Made,,,,,,,,,10.0,R. Barrett,1629628.0,2.0,,,,,,,
424,PT04M13.00S,2022-01-27T02:22:36.8Z,3,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612752,81,57,2022-01-27T02:22:56Z,4170000,,,0,,D. Robinson shooting personal FOUL (4 PF) (Randle 1 FT),"[1629130, 203944]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,204058.0,,,,,,,,4.0,0.0,Randle,203944.0,,,
426,PT04M13.00S,2022-01-27T02:22:44.1Z,3,REGULAR,substitution,out,[],1628389,,,1610612752,81,57,2022-01-27T02:22:54Z,4190000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M13.00S,2022-01-27T02:22:44.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612752,81,57,2022-01-27T02:22:54Z,4200000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M13.00S,2022-01-27T02:22:44.1Z,3,REGULAR,substitution,in,[],203473,,,1610612752,81,57,2022-01-27T02:22:54Z,4210000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M13.00S,2022-01-27T02:22:44.1Z,3,REGULAR,substitution,in,[],1629622,,,1610612752,81,57,2022-01-27T02:22:54Z,4220000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M13.00S,2022-01-27T02:23:11.5Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,81,58,2022-01-27T02:23:11Z,4230000,,,0,,J. Randle Free Throw 1 of 1 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
431,PT03M59.00S,2022-01-27T02:23:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200782,92.72339027595268,47.549019607843135,1610612748,83,58,2022-01-27T02:23:31Z,4240000,-12.0,16.0,1,right,P. Tucker cutting Layup (17 PTS) (T. Herro 2 AST),"[200782, 1629639]",1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,2.01,Made,,,,,,,,,17.0,T. Herro,1629639.0,2.0,,,,,,,
433,PT03M35.00S,2022-01-27T02:23:50.1Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,83,58,2022-01-27T02:26:59Z,4260000,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 203473]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,4.0,Dedmon,203473.0,,,,,,,,,,,
434,PT03M35.00S,2022-01-27T02:23:50.1Z,3,REGULAR,steal,,[],203473,,,1610612748,83,58,2022-01-27T02:23:52Z,4270000,,,0,,D. Dedmon STEAL (1 STL),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M29.00S,2022-01-27T02:23:55.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203473,92.85479632063075,53.92156862745098,1610612748,83,58,2022-01-27T02:24:01Z,4280000,20.0,15.0,1,right,MISS D. Dedmon Layup - blocked,"[203473, 201959]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,2.45,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0,
436,PT03M29.00S,2022-01-27T02:23:55.9Z,3,REGULAR,block,,[],201959,,,1610612748,83,58,2022-01-27T02:27:01Z,4290000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M26.00S,2022-01-27T02:23:58.9Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,83,58,2022-01-27T02:24:12Z,4300000,,,0,,J. Butler REBOUND (Off:2 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,435.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
438,PT03M21.00S,2022-01-27T02:24:03.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200782,90.3580814717477,3.431372549019608,1610612748,86,58,2022-01-27T02:24:08Z,4310000,-233.0,38.0,1,right,P. Tucker 3PT  (20 PTS) (J. Butler 5 AST),"[200782, 202710]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.59,Made,,,,,,,,,20.0,J. Butler,202710.0,5.0,,,,,,,
440,PT03M06.00S,2022-01-27T02:24:18.6Z,3,REGULAR,3pt,Jump Shot,[],1629628,31.61957950065703,31.61764705882353,1610612752,86,58,2022-01-27T02:24:26Z,4330000,92.0,245.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
441,PT03M03.00S,2022-01-27T02:24:21.6Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,86,58,2022-01-27T02:24:26Z,4340000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,440.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
443,PT02M51.00S,2022-01-27T02:24:41.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612748,86,58,2022-01-27T02:24:46Z,4360000,,,0,,T. Gibson shooting personal FOUL (3 PF) (Dedmon 2 FT),"[201959, 203473]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,204058.0,,,,,,,,3.0,0.0,Dedmon,203473.0,,,
445,PT02M51.00S,2022-01-27T02:25:05.9Z,3,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,87,58,2022-01-27T02:25:05Z,4380000,,,0,,D. Dedmon Free Throw 1 of 2 (3 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,,,,,3.0,,,,,,,,,,
446,PT02M51.00S,2022-01-27T02:25:06.6Z,3,REGULAR,substitution,out,[],200782,,,1610612748,87,58,2022-01-27T02:25:18Z,4390000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M51.00S,2022-01-27T02:25:06.6Z,3,REGULAR,substitution,out,[],1629628,,,1610612748,87,58,2022-01-27T02:25:18Z,4400000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M51.00S,2022-01-27T02:25:06.6Z,3,REGULAR,substitution,out,[],203944,,,1610612748,87,58,2022-01-27T02:25:18Z,4410000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M51.00S,2022-01-27T02:25:06.6Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,87,58,2022-01-27T02:25:18Z,4420000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M51.00S,2022-01-27T02:25:06.6Z,3,REGULAR,substitution,in,[],1630167,,,1610612748,87,58,2022-01-27T02:25:18Z,4430000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M51.00S,2022-01-27T02:25:06.6Z,3,REGULAR,substitution,in,[],202692,,,1610612748,87,58,2022-01-27T02:25:18Z,4440000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M51.00S,2022-01-27T02:25:45.3Z,3,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,88,58,2022-01-27T02:25:45Z,4450000,,,0,,D. Dedmon Free Throw 2 of 2 (4 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,,,,,4.0,,,,,,,,,,
453,PT02M41.00S,2022-01-27T02:25:56.2Z,3,REGULAR,3pt,Jump Shot,[],1630193,33.722076215505915,29.901960784313726,1610612752,88,61,2022-01-27T02:28:30Z,4460000,100.0,264.0,1,left,I. Quickley 28' 3PT pullup (4 PTS) (Q. Grimes 2 AST),"[1630193, 1629656]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,28.29,Made,,,,,,,,,4.0,Q. Grimes,1629656.0,2.0,,,,,,,
455,PT02M24.00S,2022-01-27T02:26:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.11760840998686,40.931372549019606,1610612748,88,61,2022-01-27T02:26:18Z,4480000,-45.0,12.0,1,right,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
456,PT02M21.00S,2022-01-27T02:26:16.2Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,88,61,2022-01-27T02:26:18Z,4490000,,,0,,T. Gibson REBOUND (Off:0 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,455.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
457,PT02M14.00S,2022-01-27T02:26:23.6Z,3,REGULAR,3pt,Jump Shot,[],1630193,24.917871222076215,12.990196078431374,1610612752,88,64,2022-01-27T02:26:28Z,4500000,185.0,182.0,1,left,I. Quickley 25' 3PT pullup (7 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.93,Made,,,,,,,,,7.0,,,,,,,,,,
458,PT01M56.00S,2022-01-27T02:26:45.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612748,88,64,2022-01-27T02:27:01Z,4510000,,,0,,T. Gibson shooting personal FOUL (4 PF) (Herro 2 FT),"[201959, 1629639]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,101284.0,,,,,,,,4.0,0.0,Herro,1629639.0,,,
460,PT01M56.00S,2022-01-27T02:27:14.9Z,3,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,89,64,2022-01-27T02:27:35Z,4530000,,,0,,T. Herro Free Throw 1 of 2 (16 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,16.0,,,,,,,,,,
461,PT01M56.00S,2022-01-27T02:27:14.9Z,3,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,89,64,2022-01-27T02:27:35Z,4540000,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M53.00S,2022-01-27T02:27:17.9Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,89,64,2022-01-27T02:27:35Z,4550000,,,0,,O. Toppin REBOUND (Off:2 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,461.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
463,PT01M41.00S,2022-01-27T02:27:46.4Z,3,REGULAR,3pt,Jump Shot,[],1630167,11.514454664914586,2.941176470588235,1610612752,89,64,2022-01-27T02:27:51Z,4560000,235.0,56.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
464,PT01M38.00S,2022-01-27T02:27:49.6Z,3,REGULAR,rebound,offensive,[],202692,,,1610612752,89,64,2022-01-27T02:27:49Z,4570000,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,463.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
465,PT01M33.00S,2022-01-27T02:27:54.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202692,14.14257555847569,95.83333333333334,1610612752,89,64,2022-01-27T02:30:21Z,4580000,-229.0,80.0,1,left,MISS A. Burks 24' fadeaway 3PT,[202692],1610612752.0,NYK,fadeaway,,,Burks,A. Burks,,,,,24.29,Missed,,,,,,,,,,,,,,,,,,,
466,PT01M28.00S,2022-01-27T02:27:59.0Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612752,89,64,2022-01-27T02:28:05Z,4590000,,,0,,Q. Grimes REBOUND (Off:3 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,465.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
467,PT01M26.00S,2022-01-27T02:28:00.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,31.09395532194481,34.068627450980394,1610612752,89,64,2022-01-27T02:30:12Z,4600000,80.0,240.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
468,PT01M22.00S,2022-01-27T02:28:04.2Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,89,64,2022-01-27T02:28:08Z,4610000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,467.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
