actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
361,PT08M43.00S,2022-02-16T01:57:58.6Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,68,57,2022-02-16T01:58:05Z,3610000,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612742.0,DAL,bad pass,,,Brunson,J. Brunson,,,,,,,,,,,,,,,201639.0,1.0,,,,,,,,,
362,PT08M32.00S,2022-02-16T01:58:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,94.1688567674113,2.450980392156863,1610612748,68,57,2022-02-16T01:58:17Z,3620000,-238.0,2.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
363,PT08M28.00S,2022-02-16T01:58:16.1Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,68,57,2022-02-16T01:58:17Z,3630000,,,0,,M. Kleber REBOUND (Off:2 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,362.0,5.0,3.0,2.0,,,,,,,,,,,
364,PT08M09.00S,2022-02-16T01:58:34.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,4.812746386333772,3.431372549019608,1610612742,68,60,2022-02-16T01:58:43Z,3640000,233.0,-7.0,1,left,D. Finney-Smith 3PT  (6 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.29,Made,6.0,D. Powell,203939.0,2.0,,,,,,,,,,,,,,,
366,PT07M44.00S,2022-02-16T01:59:04.7Z,3,REGULAR,3pt,Jump Shot,[],200782,95.87713534822602,94.6078431372549,1610612748,68,60,2022-02-16T01:59:27Z,3660000,223.0,-14.0,1,right,MISS P. Tucker 3PT - blocked,"[200782, 1629029]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,22.34,Missed,,,,,,,,,,,,,,,Doncic,1629029.0,,,
367,PT07M44.00S,2022-02-16T01:59:04.7Z,3,REGULAR,block,,[],1629029,,,1610612748,68,60,2022-02-16T02:02:12Z,3670000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M44.00S,2022-02-16T01:59:04.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,68,60,2022-02-16T01:59:27Z,3680000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,,
369,PT07M44.00S,2022-02-16T01:59:21.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,68,60,2022-02-16T01:59:21Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M39.00S,2022-02-16T01:59:30.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202710,94.30026281208936,96.81372549019608,1610612748,68,60,2022-02-16T02:04:02Z,3700000,234.0,1.0,1,right,MISS J. Butler step back 3PT - blocked,"[202710, 1628467]",1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,23.41,Missed,,,,,,,,,,,,,,,Kleber,1628467.0,,,
371,PT07M39.00S,2022-02-16T01:59:30.7Z,3,REGULAR,block,,[],1628467,,,1610612748,68,60,2022-02-16T01:59:34Z,3710000,,,0,,M. Kleber BLOCK (3 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M35.00S,2022-02-16T01:59:34.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,68,60,2022-02-16T01:59:35Z,3720000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,370.0,5.0,5.0,0.0,,,,,,,,,,,
373,PT07M33.00S,2022-02-16T01:59:36.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203939,8.229303547963205,52.450980392156865,1610612742,68,62,2022-02-16T02:04:29Z,3730000,-12.0,25.0,1,left,D. Powell running alley-oop DUNK (5 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,running alley-oop,,,Powell,D. Powell,,,,,2.78,Made,5.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,,
375,PT07M17.00S,2022-02-16T01:59:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.23324572930355,42.40196078431372,1610612748,70,62,2022-02-16T02:05:08Z,3750000,-38.0,86.0,1,right,B. Adebayo 9' floating Jump Shot (17 PTS) (P. Tucker 1 AST),"[1628389, 200782]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,9.43,Made,17.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,,
377,PT07M11.00S,2022-02-16T02:00:01.5Z,3,REGULAR,foul,offensive,[],1628973,,,1610612742,70,62,2022-02-16T02:00:30Z,3770000,,,0,,J. Brunson off-the-ball offensive FOUL (2 PF),"[1628973, 1629130]",1610612742.0,DAL,off-the-ball,,,Brunson,J. Brunson,,,,,,,,,,,,,,,201639.0,,2.0,0.0,Robinson,1629130.0,,,,,
379,PT07M11.00S,2022-02-16T02:00:01.5Z,3,REGULAR,turnover,offensive foul,[],1628973,,,1610612742,70,62,2022-02-16T02:00:01Z,3790000,,,0,,J. Brunson offensive foul TURNOVER (2 TO),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,201639.0,2.0,,,,,,,,,
380,PT06M55.00S,2022-02-16T02:00:28.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200768,92.46057818659659,75.49019607843137,1610612748,70,62,2022-02-16T02:00:35Z,3800000,127.0,18.0,1,right,MISS K. Lowry 12' fadeaway Shot,[200768],1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,12.88,Missed,,,,,,,,,,,,,,,,,,,
381,PT06M51.00S,2022-02-16T02:00:32.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,70,62,2022-02-16T02:00:35Z,3810000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,380.0,6.0,6.0,0.0,,,,,,,,,,,
382,PT06M46.00S,2022-02-16T02:00:45.0Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612742,70,62,2022-02-16T02:00:57Z,3820000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Doncic 2 FT),"[200768, 1629029]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Doncic,1629029.0,,,,,
384,PT06M46.00S,2022-02-16T02:01:01.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,70,62,2022-02-16T02:01:01Z,3840000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M46.00S,2022-02-16T02:03:26.9Z,3,REGULAR,substitution,out,[],203939,,,1610612742,70,62,2022-02-16T02:03:50Z,3850000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M46.00S,2022-02-16T02:03:26.9Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,70,62,2022-02-16T02:03:50Z,3860000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M46.00S,2022-02-16T02:04:16.3Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,70,63,2022-02-16T02:04:16Z,3870000,,,0,,L. Doncic Free Throw 1 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
388,PT06M46.00S,2022-02-16T02:04:33.2Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,70,64,2022-02-16T02:04:33Z,3880000,,,0,,L. Doncic Free Throw 2 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
389,PT06M24.00S,2022-02-16T02:04:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.70762155059133,50.49019607843137,1610612748,70,64,2022-02-16T02:05:04Z,3890000,2.0,91.0,1,right,MISS B. Adebayo 9' bank Shot,[1628389],1610612748.0,MIA,bank,,,Adebayo,B. Adebayo,,,,,9.12,Missed,,,,,,,,,,,,,,,,,,,
390,PT06M23.00S,2022-02-16T02:05:02.2Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,70,64,2022-02-16T02:05:02Z,3900000,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,389.0,7.0,5.0,2.0,,,,,,,,,,,
391,PT06M23.00S,2022-02-16T02:05:07.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,70,64,2022-02-16T02:05:07Z,3910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M21.00S,2022-02-16T02:05:19.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,94.69448094612353,95.83333333333334,1610612748,70,64,2022-02-16T02:05:24Z,3920000,229.0,-3.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
393,PT06M17.00S,2022-02-16T02:05:23.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,70,64,2022-02-16T02:05:24Z,3930000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,392.0,7.0,7.0,0.0,,,,,,,,,,,
394,PT05M55.00S,2022-02-16T02:05:44.5Z,3,REGULAR,3pt,Jump Shot,[],1628467,27.808804204993432,82.1078431372549,1610612742,70,64,2022-02-16T02:05:50Z,3940000,-161.0,209.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
395,PT05M51.00S,2022-02-16T02:05:48.6Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,70,64,2022-02-16T02:05:48Z,3950000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,394.0,3.0,2.0,1.0,,,,,,,,,,,
396,PT05M44.00S,2022-02-16T02:05:55.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,12.697109067017081,46.32352941176471,1610612742,70,64,2022-02-16T02:06:04Z,3960000,18.0,67.0,1,left,MISS L. Doncic 6' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,6.94,Missed,,,,,,,,,,,,,,,,,,,
397,PT05M42.00S,2022-02-16T02:05:59.2Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,70,64,2022-02-16T02:05:59Z,3970000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,396.0,4.0,2.0,2.0,,,,,,,,,,,
398,PT05M42.00S,2022-02-16T02:06:04.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,70,64,2022-02-16T02:06:04Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M42.00S,2022-02-16T02:06:09.6Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612742,70,64,2022-02-16T02:06:09Z,3990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M40.00S,2022-02-16T02:06:20.5Z,3,REGULAR,turnover,backcourt,[],1627827,,,1610612742,70,64,2022-02-16T02:06:36Z,4000000,,,0,,D. Finney-Smith backcourt TURNOVER (1 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,201639.0,1.0,,,,,,,,,
401,PT05M21.00S,2022-02-16T02:06:49.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,71.17279894875165,13.725490196078432,1610612748,70,64,2022-02-16T02:06:55Z,4010000,-181.0,218.0,1,right,MISS D. Robinson 28' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,28.4,Missed,,,,,,,,,,,,,,,,,,,
402,PT05M16.00S,2022-02-16T02:06:54.7Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,70,64,2022-02-16T02:06:55Z,4020000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,401.0,2.0,2.0,0.0,,,,,,,,,,,
403,PT05M13.00S,2022-02-16T02:06:57.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,7.440867279894875,52.20588235294118,1610612742,70,64,2022-02-16T02:07:06Z,4030000,-11.0,17.0,1,left,MISS J. Brunson running Layup,[1628973],1610612742.0,DAL,running,,,Brunson,J. Brunson,,,,,2.06,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M09.00S,2022-02-16T02:07:01.1Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,70,64,2022-02-16T02:07:01Z,4040000,,,0,,J. Butler REBOUND (Off:4 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,403.0,8.0,4.0,4.0,,,,,,,,,,,
405,PT05M09.00S,2022-02-16T02:07:03.4Z,3,REGULAR,foul,personal,[],1628467,,,1610612748,70,64,2022-02-16T02:07:49Z,4050000,,,0,,M. Kleber take personal FOUL (1 PF),"[1628467, 202710]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,,,,,,,,,,,201639.0,,1.0,0.0,Butler,202710.0,,,,,
407,PT05M09.00S,2022-02-16T02:07:21.5Z,3,REGULAR,substitution,out,[],1628973,,,1610612748,70,64,2022-02-16T02:07:36Z,4070000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M09.00S,2022-02-16T02:07:21.5Z,3,REGULAR,substitution,in,[],203915,,,1610612748,70,64,2022-02-16T02:07:36Z,4080000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M02.00S,2022-02-16T02:07:46.2Z,3,REGULAR,2pt,Jump Shot,[],1628389,78.13731931668858,68.13725490196079,1610612748,70,64,2022-02-16T02:08:01Z,4090000,91.0,153.0,1,right,MISS B. Adebayo 17' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,17.79,Missed,,,,,,,,,,,,,,,,,,,
410,PT04M57.00S,2022-02-16T02:07:51.2Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,70,64,2022-02-16T02:08:01Z,4100000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,409.0,1.0,1.0,0.0,,,,,,,,,,,
411,PT04M47.00S,2022-02-16T02:08:03.6Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612742,70,64,2022-02-16T02:08:13Z,4110000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1629130, 203915]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Dinwiddie,203915.0,,,,,
413,PT04M47.00S,2022-02-16T02:08:45.4Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,70,64,2022-02-16T02:09:05Z,4130000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
414,PT04M47.00S,2022-02-16T02:08:45.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,70,64,2022-02-16T02:09:05Z,4140000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,
415,PT04M47.00S,2022-02-16T02:08:47.3Z,3,REGULAR,substitution,out,[],200768,,,1610612742,70,64,2022-02-16T02:08:51Z,4150000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M47.00S,2022-02-16T02:08:47.3Z,3,REGULAR,substitution,in,[],1629216,,,1610612742,70,64,2022-02-16T02:08:51Z,4160000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M47.00S,2022-02-16T02:08:45.4Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,70,64,2022-02-16T02:09:05Z,4170000,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
418,PT04M45.00S,2022-02-16T02:08:47.4Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,70,64,2022-02-16T02:09:05Z,4180000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,417.0,3.0,3.0,0.0,,,,,,,,,,,
419,PT04M27.00S,2022-02-16T02:09:22.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,67.7562417871222,64.95098039215686,1610612748,70,64,2022-02-16T02:09:30Z,4190000,75.0,251.0,1,right,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
420,PT04M21.00S,2022-02-16T02:09:28.3Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,70,64,2022-02-16T02:09:30Z,4200000,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,419.0,4.0,3.0,1.0,,,,,,,,,,,
421,PT04M16.00S,2022-02-16T02:09:31.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200782,80.6340341655716,4.901960784313726,1610612748,70,64,2022-02-16T02:09:38Z,4210000,-225.0,130.0,1,right,MISS P. Tucker 26' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M15.00S,2022-02-16T02:09:32.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,70,64,2022-02-16T02:09:38Z,4220000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,
423,PT04M15.00S,2022-02-16T02:09:37.9Z,3,REGULAR,foul,personal,[],1628389,,,1610612742,70,64,2022-02-16T02:09:46Z,4230000,,,0,,B. Adebayo loose ball personal FOUL (3 PF),"[1628389, 1628467]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,202007.0,,3.0,0.0,Kleber,1628467.0,,,,,
425,PT04M15.00S,2022-02-16T02:09:45.6Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,70,64,2022-02-16T02:09:48Z,4250000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M15.00S,2022-02-16T02:09:45.6Z,3,REGULAR,substitution,in,[],203939,,,1610612742,70,64,2022-02-16T02:09:48Z,4260000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M57.00S,2022-02-16T02:10:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.863994743758213,51.9607843137255,1610612742,70,66,2022-02-16T02:10:18Z,4270000,-10.0,3.0,1,left,D. Powell reverse Layup (7 PTS) (D. Finney-Smith 1 AST),"[203939, 1627827]",1610612742.0,DAL,reverse,,,Powell,D. Powell,,,,,1.01,Made,7.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,,
429,PT03M57.00S,2022-02-16T02:10:14.8Z,3,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612742,70,66,2022-02-16T02:10:24Z,4290000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Powell 1 FT),"[1629216, 203939]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,201639.0,,1.0,0.0,Powell,203939.0,,,,,
431,PT03M57.00S,2022-02-16T02:10:26.1Z,3,REGULAR,substitution,out,[],1628389,,,1610612742,70,66,2022-02-16T02:10:46Z,4310000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M57.00S,2022-02-16T02:10:26.1Z,3,REGULAR,substitution,in,[],1630209,,,1610612742,70,66,2022-02-16T02:10:46Z,4320000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M57.00S,2022-02-16T02:10:43.8Z,3,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,70,66,2022-02-16T02:10:47Z,4330000,,,0,,MISS D. Powell Free Throw 1 of 1,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
434,PT03M54.00S,2022-02-16T02:10:46.8Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612742,70,66,2022-02-16T02:10:47Z,4340000,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,433.0,3.0,2.0,1.0,,,,,,,,,,,
435,PT03M47.00S,2022-02-16T02:10:52.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,29.911300919842315,27.205882352941174,1610612742,70,69,2022-02-16T02:10:59Z,4350000,114.0,229.0,1,left,D. Finney-Smith 25' 3PT  (9 PTS) (L. Doncic 4 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.55,Made,9.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,,
437,PT03M45.00S,2022-02-16T02:11:00.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,70,69,2022-02-16T02:11:00Z,4370000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M45.00S,2022-02-16T02:11:57.5Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,70,69,2022-02-16T02:13:55Z,4380000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M45.00S,2022-02-16T02:11:57.5Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,70,69,2022-02-16T02:13:55Z,4390000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M33.00S,2022-02-16T02:14:12.7Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612748,70,69,2022-02-16T02:14:21Z,4400000,,,0,,D. Powell shooting personal FOUL (4 PF) (Butler 2 FT),"[203939, 202710]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,201639.0,,4.0,0.0,Butler,202710.0,,,,,
442,PT03M33.00S,2022-02-16T02:14:35.3Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,71,69,2022-02-16T02:14:35Z,4420000,,,0,,J. Butler Free Throw 1 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
443,PT03M33.00S,2022-02-16T02:14:36.1Z,3,REGULAR,substitution,out,[],203939,,,1610612748,71,69,2022-02-16T02:14:40Z,4430000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M33.00S,2022-02-16T02:14:36.1Z,3,REGULAR,substitution,in,[],1628467,,,1610612748,71,69,2022-02-16T02:14:40Z,4440000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M33.00S,2022-02-16T02:14:52.5Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,72,69,2022-02-16T02:14:52Z,4450000,,,0,,J. Butler Free Throw 2 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
446,PT03M10.00S,2022-02-16T02:15:16.5Z,3,REGULAR,3pt,Jump Shot,[],1628467,21.76412614980289,91.66666666666666,1610612742,72,69,2022-02-16T02:15:21Z,4460000,-208.0,152.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
447,PT03M07.00S,2022-02-16T02:15:19.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,72,69,2022-02-16T02:15:21Z,4470000,,,0,,J. Butler REBOUND (Off:4 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,446.0,9.0,5.0,4.0,,,,,,,,,,,
448,PT03M04.00S,2022-02-16T02:15:30.7Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612748,72,69,2022-02-16T02:15:39Z,4480000,,,0,,J. Green shooting personal FOUL (2 PF) (Butler 2 FT),"[1630182, 202710]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Butler,202710.0,,,,,
450,PT03M04.00S,2022-02-16T02:15:50.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,73,69,2022-02-16T02:15:50Z,4500000,,,0,,J. Butler Free Throw 1 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
