actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
357,PT07M44.00S,2022-04-09T01:29:38.2Z,3,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,69,72,2022-04-09T01:29:44Z,3490000,,,0,,J. Butler lost ball out-of-bounds TURNOVER (2 TO),[202710],1610612748.0,MIA,lost ball,,,Butler,J. Butler,,,,,,,,,,,,,,,2.0,,,1626302.0,,,,,,,
358,PT07M20.00S,2022-04-09T01:30:07.6Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,69,72,2022-04-09T01:30:11Z,3500000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 202710]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,4.0,Butler,202710.0,,,,,,,,
359,PT07M20.00S,2022-04-09T01:30:07.6Z,3,REGULAR,steal,,[],202710,,,1610612748,69,72,2022-04-09T01:30:09Z,3510000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M13.00S,2022-04-09T01:30:15.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,88.64980289093299,54.65686274509803,1610612748,69,72,2022-04-09T01:30:24Z,3520000,23.0,54.0,1,right,MISS B. Adebayo floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,5.9,Missed,,,,,,,,,,,,,,,,,,,
361,PT07M09.00S,2022-04-09T01:30:19.1Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,69,72,2022-04-09T01:30:24Z,3530000,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,360.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
362,PT06M57.00S,2022-04-09T01:30:31.3Z,3,REGULAR,2pt,Jump Shot,[],1628989,5.206964520367937,69.85294117647058,1610612737,69,74,2022-04-09T01:39:38Z,3540000,-99.0,-4.0,1,left,K. Huerter 9' pullup Jump Shot (8 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,9.94,Made,,,,,8.0,,,,,,,,,,,,,,
363,PT06M40.00S,2022-04-09T01:30:47.3Z,3,REGULAR,2pt,Jump Shot,[],202710,85.23324572930355,17.892156862745097,1610612748,71,74,2022-04-09T01:30:55Z,3550000,-161.0,86.0,1,right,J. Butler 18' pullup Jump Shot (14 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,18.22,Made,,,,,14.0,,,,,,,,,,,,,,
364,PT06M28.00S,2022-04-09T01:30:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.601182654402102,45.83333333333333,1610612737,71,76,2022-04-09T01:34:22Z,3560000,21.0,0.0,1,left,K. Huerter cutting Layup (10 PTS) (T. Young 6 AST),"[1628989, 1629027]",1610612737.0,ATL,cutting,,,Huerter,K. Huerter,,,,,2.08,Made,,,,,10.0,T. Young,1629027.0,6.0,,,,,,,,,,,
366,PT06M07.00S,2022-04-09T01:31:20.8Z,3,REGULAR,3pt,Jump Shot,[],202710,95.48291721419186,97.54901960784314,1610612748,71,76,2022-04-09T01:31:28Z,3580000,238.0,-10.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.79,Missed,,,,,,,,,,,,,,,,,,,
367,PT06M04.00S,2022-04-09T01:31:23.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,76,2022-04-09T01:31:28Z,3590000,,,0,,C. Capela REBOUND (Off:6 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,366.0,13.0,7.0,6.0,,,,,,,,,,,,,,,
368,PT05M56.00S,2022-04-09T01:31:34.0Z,3,REGULAR,turnover,double dribble,[],1629027,,,1610612737,71,76,2022-04-09T01:31:43Z,3600000,,,0,,T. Young double dribble TURNOVER (5 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,5.0,,,101284.0,,,,,,,
369,PT05M56.00S,2022-04-09T01:31:43.7Z,3,REGULAR,foul,technical,['1freethrow'],1629027,,,1610612748,71,76,2022-04-09T01:31:55Z,3610000,,,0,,T. Young technical FOUL (1 Tech),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,101284.0,0.0,1.0,,,,,
370,PT05M56.00S,2022-04-09T01:31:58.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,71,76,2022-04-09T01:31:58Z,3620000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M56.00S,2022-04-09T01:34:46.6Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,72,76,2022-04-09T01:34:46Z,3630000,,,0,,J. Butler technical Free Throw 1 of 1 (15 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
372,PT05M45.00S,2022-04-09T01:35:06.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,74.98357424441524,85.29411764705883,1610612748,72,76,2022-04-09T01:35:11Z,3640000,176.0,183.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
373,PT05M42.00S,2022-04-09T01:35:09.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,72,76,2022-04-09T01:35:11Z,3650000,,,0,,C. Capela REBOUND (Off:6 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,372.0,14.0,8.0,6.0,,,,,,,,,,,,,,,
374,PT05M22.00S,2022-04-09T01:35:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.863994743758213,41.17647058823529,1610612737,72,76,2022-04-09T01:35:35Z,3660000,44.0,3.0,1,left,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,4.42,Missed,,,,,,,,,,,,,,,,,,,
375,PT05M19.00S,2022-04-09T01:35:32.0Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,72,76,2022-04-09T01:35:35Z,3670000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,374.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
376,PT05M17.00S,2022-04-09T01:35:34.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200768,68.80749014454665,70.83333333333334,1610612748,75,76,2022-04-09T01:36:07Z,3680000,104.0,241.0,1,right,K. Lowry 26' 3PT running pullup (12 PTS),[200768],1610612748.0,MIA,running pullup,,,Lowry,K. Lowry,,,,,26.23,Made,,,,,12.0,,,,,,,,,,,,,,
377,PT04M57.00S,2022-04-09T01:35:54.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,32.276609724047304,75.98039215686273,1610612737,75,76,2022-04-09T01:39:03Z,3690000,-130.0,251.0,1,left,MISS T. Young 28' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,28.25,Missed,,,,,,,,,,,,,,,,,,,
378,PT04M56.00S,2022-04-09T01:35:55.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,75,76,2022-04-09T01:37:07Z,3700000,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,377.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
379,PT04M55.00S,2022-04-09T01:35:59.6Z,3,REGULAR,foul,personal,[],1629027,,,1610612748,75,76,2022-04-09T01:36:52Z,3710000,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1628389]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,101284.0,1.0,1.0,Adebayo,1628389.0,,,
381,PT04M55.00S,2022-04-09T01:36:06.7Z,3,REGULAR,substitution,out,[],202710,,,1610612748,75,76,2022-04-09T01:36:13Z,3730000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M55.00S,2022-04-09T01:36:06.7Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,75,76,2022-04-09T01:36:13Z,3740000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M41.00S,2022-04-09T01:36:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629622,71.69842312746385,76.7156862745098,1610612748,78,76,2022-04-09T01:36:39Z,3750000,134.0,214.0,1,right,M. Strus 25' 3PT  (8 PTS) (T. Herro 6 AST),"[1629622, 1629639]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.19,Made,,,,,8.0,T. Herro,1629639.0,6.0,,,,,,,,,,,
385,PT04M40.00S,2022-04-09T01:36:37.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,78,76,2022-04-09T01:36:37Z,3770000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M40.00S,2022-04-09T01:38:42.7Z,3,REGULAR,substitution,out,[],201568,,,1610612737,78,76,2022-04-09T01:39:13Z,3780000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M40.00S,2022-04-09T01:38:42.7Z,3,REGULAR,substitution,out,[],203991,,,1610612737,78,76,2022-04-09T01:39:13Z,3790000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M40.00S,2022-04-09T01:38:42.7Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,78,76,2022-04-09T01:39:13Z,3800000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M40.00S,2022-04-09T01:38:42.7Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,78,76,2022-04-09T01:39:13Z,3810000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M22.00S,2022-04-09T01:39:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,7.440867279894875,55.392156862745104,1610612737,78,76,2022-04-09T01:39:52Z,3820000,-27.0,17.0,1,left,MISS D. Wright driving finger roll Layup,[1626153],1610612737.0,ATL,driving finger roll,,,Wright,D. Wright,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,,
391,PT04M20.00S,2022-04-09T01:39:48.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,78,76,2022-04-09T01:39:52Z,3830000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
392,PT04M15.00S,2022-04-09T01:39:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,94.03745072273325,53.431372549019606,1610612748,80,76,2022-04-09T01:39:59Z,3840000,17.0,4.0,1,right,C. Martin driving Layup (5 PTS) (T. Herro 7 AST),"[1628997, 1629639]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,1.76,Made,,,,,5.0,T. Herro,1629639.0,7.0,,,,,,,,,,,
394,PT04M15.00S,2022-04-09T01:39:58.6Z,3,REGULAR,foul,personal,['1freethrow'],1626153,,,1610612748,80,76,2022-04-09T01:40:10Z,3860000,,,0,,D. Wright shooting personal FOUL (1 PF) (Martin 1 FT),"[1626153, 1628997]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Martin,1628997.0,,,
396,PT04M15.00S,2022-04-09T01:40:26.0Z,3,REGULAR,freethrow,1 of 1,[],1628997,,,1610612748,81,76,2022-04-09T01:40:26Z,3880000,,,0,,C. Martin Free Throw 1 of 1 (6 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
397,PT04M05.00S,2022-04-09T01:40:37.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,24.52365308804205,11.519607843137255,1610612737,81,79,2022-04-09T01:40:44Z,3890000,192.0,178.0,1,left,K. Huerter 26' 3PT  (13 PTS) (T. Young 7 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.21,Made,,,,,13.0,T. Young,1629027.0,7.0,,,,,,,,,,,
399,PT03M53.00S,2022-04-09T01:40:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,92.85479632063075,54.90196078431373,1610612748,83,79,2022-04-09T01:41:41Z,3910000,25.0,15.0,1,right,C. Martin driving floating bank Jump Shot (8 PTS) (K. Lowry 2 AST),"[1628997, 200768]",1610612748.0,MIA,driving floating bank,,,Martin,C. Martin,,,,,2.86,Made,,,,,8.0,K. Lowry,200768.0,2.0,,,,,,,,,,,
400,PT03M45.00S,2022-04-09T01:40:59.2Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612737,83,79,2022-04-09T01:41:10Z,3920000,,,0,,M. Strus shooting personal FOUL (1 PF) (Young 2 FT),"[1629622, 1629027]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Young,1629027.0,,,
402,PT03M45.00S,2022-04-09T01:41:24.9Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,83,80,2022-04-09T01:41:24Z,3940000,,,0,,T. Young Free Throw 1 of 2 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
403,PT03M45.00S,2022-04-09T01:41:40.8Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,83,81,2022-04-09T01:41:40Z,3950000,,,0,,T. Young Free Throw 2 of 2 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,27.0,,,,,,,,,,,,,,
404,PT03M33.00S,2022-04-09T01:41:54.9Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612748,83,81,2022-04-09T01:41:59Z,3960000,,,0,,K. Lowry bad pass TURNOVER (3 TO),"[200768, 1628989]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,3.0,Huerter,1628989.0,,,,,,,,
405,PT03M33.00S,2022-04-09T01:41:54.9Z,3,REGULAR,steal,,[],1628989,,,1610612737,83,81,2022-04-09T01:41:57Z,3970000,,,0,,K. Huerter STEAL (3 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M26.00S,2022-04-09T01:42:01.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,15.850854139290407,39.950980392156865,1610612737,83,81,2022-04-09T01:42:59Z,3980000,50.0,96.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.88,Missed,,,,,,,,,,,,,,,,,,,
407,PT03M24.00S,2022-04-09T01:42:05.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,83,81,2022-04-09T01:42:05Z,3990000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,,,
408,PT03M24.00S,2022-04-09T01:42:07.8Z,3,REGULAR,foul,personal,[],200768,,,1610612737,83,81,2022-04-09T01:42:44Z,4000000,,,0,,K. Lowry loose ball personal FOUL (4 PF),"[200768, 1628989]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Huerter,1628989.0,,,
410,PT03M24.00S,2022-04-09T01:42:16.8Z,3,REGULAR,substitution,out,[],1628389,,,1610612737,83,81,2022-04-09T01:42:20Z,4020000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M24.00S,2022-04-09T01:42:16.8Z,3,REGULAR,substitution,in,[],203473,,,1610612737,83,81,2022-04-09T01:42:20Z,4030000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M24.00S,2022-04-09T01:42:24.4Z,3,REGULAR,substitution,out,[],200768,,,1610612737,83,81,2022-04-09T01:42:31Z,4040000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M24.00S,2022-04-09T01:42:24.4Z,3,REGULAR,substitution,in,[],1629216,,,1610612737,83,81,2022-04-09T01:42:31Z,4050000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M20.00S,2022-04-09T01:42:41.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203992,23.603810775295663,89.4607843137255,1610612737,83,81,2022-04-09T01:42:47Z,4060000,-197.0,169.0,1,left,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
416,PT03M16.00S,2022-04-09T01:42:45.1Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,83,81,2022-04-09T01:42:47Z,4070000,,,0,,D. Dedmon REBOUND (Off:0 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
417,PT03M04.00S,2022-04-09T01:43:00.4Z,3,REGULAR,turnover,out-of-bounds,[],203473,,,1610612748,83,81,2022-04-09T01:43:08Z,4080000,,,0,,D. Dedmon step out-of-bounds TURNOVER (1 TO),[203473],1610612748.0,MIA,step,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,1.0,,,101284.0,,,,,,,
418,PT03M04.00S,2022-04-09T01:43:08.9Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,83,81,2022-04-09T01:43:10Z,4090000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M04.00S,2022-04-09T01:43:08.9Z,3,REGULAR,substitution,in,[],1627789,,,1610612737,83,81,2022-04-09T01:43:10Z,4100000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M50.00S,2022-04-09T01:43:29.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,31.61957950065703,64.70588235294117,1610612737,83,81,2022-04-09T01:43:34Z,4110000,-74.0,245.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
421,PT02M48.00S,2022-04-09T01:43:31.3Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,83,81,2022-04-09T01:43:34Z,4120000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,420.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
422,PT02M38.00S,2022-04-09T01:43:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,92.32917214191852,52.20588235294118,1610612748,85,81,2022-04-09T01:43:47Z,4130000,11.0,20.0,1,right,D. Dedmon alley-oop Layup (2 PTS) (T. Herro 8 AST),"[203473, 1629639]",1610612748.0,MIA,alley-oop,,,Dedmon,D. Dedmon,,,,,2.25,Made,,,,,2.0,T. Herro,1629639.0,8.0,,,,,,,,,,,
424,PT02M24.00S,2022-04-09T01:44:00.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,85,81,2022-04-09T01:44:00Z,4150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M24.00S,2022-04-09T01:44:02.4Z,3,REGULAR,substitution,out,[],1629622,,,1610612737,85,81,2022-04-09T01:44:19Z,4160000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M24.00S,2022-04-09T01:44:02.4Z,3,REGULAR,substitution,in,[],1629130,,,1610612737,85,81,2022-04-09T01:44:19Z,4170000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M17.00S,2022-04-09T01:44:28.0Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612737,85,81,2022-04-09T01:44:41Z,4180000,,,0,,G. Vincent shooting personal FOUL (2 PF) (Young 2 FT),"[1629216, 1629027]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Young,1629027.0,,,
429,PT02M17.00S,2022-04-09T01:44:52.9Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,85,82,2022-04-09T01:44:52Z,4200000,,,0,,T. Young Free Throw 1 of 2 (28 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,28.0,,,,,,,,,,,,,,
430,PT02M17.00S,2022-04-09T01:45:07.6Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,85,83,2022-04-09T01:45:07Z,4210000,,,0,,T. Young Free Throw 2 of 2 (29 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,29.0,,,,,,,,,,,,,,
431,PT02M08.00S,2022-04-09T01:45:20.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,85,83,2022-04-09T01:45:20Z,4220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M08.00S,2022-04-09T01:45:22.7Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,85,83,2022-04-09T01:45:31Z,4230000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M08.00S,2022-04-09T01:45:22.7Z,3,REGULAR,substitution,in,[],202710,,,1610612748,85,83,2022-04-09T01:45:31Z,4240000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M54.00S,2022-04-09T01:45:56.0Z,3,REGULAR,3pt,Jump Shot,[],1629216,92.85479632063075,2.696078431372549,1610612748,88,83,2022-04-09T01:46:01Z,4250000,-237.0,15.0,1,right,G. Vincent 3PT  (11 PTS) (T. Herro 9 AST),"[1629216, 1629639]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.7,Made,,,,,11.0,T. Herro,1629639.0,9.0,,,,,,,,,,,
436,PT01M29.00S,2022-04-09T01:46:21.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,11.514454664914586,51.71568627450981,1610612737,88,85,2022-04-09T01:46:25Z,4270000,-9.0,56.0,1,left,O. Okongwu turnaround Hook (2 PTS) (T. Luwawu-Cabarrot 1 AST),"[1630168, 1627789]",1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,5.64,Made,,,,,2.0,T. Luwawu-Cabarrot,1627789.0,1.0,,,,,,,,,,,
438,PT01M11.00S,2022-04-09T01:46:38.4Z,3,REGULAR,2pt,Jump Shot,[],1629639,93.24901445466492,68.87254901960785,1610612748,88,85,2022-04-09T01:46:58Z,4290000,94.0,11.0,1,right,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,9.5,Missed,,,,,,,,,,,,,,,,,,,
439,PT01M09.00S,2022-04-09T01:46:40.4Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,88,85,2022-04-09T01:46:43Z,4300000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,438.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
440,PT01M01.00S,2022-04-09T01:46:49.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,13.091327201051248,59.068627450980394,1610612737,88,85,2022-04-09T01:48:10Z,4310000,-45.0,71.0,1,left,MISS B. Bogdanovic 8' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,8.39,Missed,,,,,,,,,,,,,,,,,,,
441,PT01M01.00S,2022-04-09T01:46:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,88,85,2022-04-09T01:47:50Z,4320000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,440.0,,,,,,,,,,,,,,,,,,
442,PT01M01.00S,2022-04-09T01:46:55.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,88,85,2022-04-09T01:46:55Z,4330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M55.50S,2022-04-09T01:47:22.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612737,88,85,2022-04-09T01:47:28Z,4340000,,,0,,D. Dedmon personal FOUL (1 PF) (Young 2 FT),"[203473, 1629027]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Young,1629027.0,,,
445,PT00M55.50S,2022-04-09T01:47:51.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,88,86,2022-04-09T01:47:51Z,4360000,,,0,,T. Young Free Throw 1 of 2 (30 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
446,PT00M55.50S,2022-04-09T01:48:04.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,88,87,2022-04-09T01:48:04Z,4370000,,,0,,T. Young Free Throw 2 of 2 (31 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,31.0,,,,,,,,,,,,,,
