actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
343,PT09M36.00S,2024-03-16T01:23:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,87.99277266754271,47.05882352941176,1610612740,56,51,2024-03-16T01:23:21Z,3280000,False,-15.0,60.0,1,right,Z. Williamson 6' driving floating Jump Shot (17 PTS),[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,,,,,17.0,,,,,,,,,,,,,
344,PT09M14.00S,2024-03-16T01:23:37.2Z,3,REGULAR,3pt,Jump Shot,[],1630538,33.196452036793694,36.029411764705884,1610612746,56,51,2024-03-16T01:23:41Z,3290000,False,70.0,260.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,,
345,PT09M12.00S,2024-03-16T01:23:39.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,56,51,2024-03-16T01:23:41Z,3300000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,344.0,6.0,4.0,2.0,,,,,,,,,,,,,,
346,PT08M59.00S,2024-03-16T01:23:52.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,87.07293035479631,44.6078431372549,1610612740,58,51,2024-03-16T01:23:57Z,3310000,False,-27.0,69.0,1,right,Z. Williamson 7' driving Hook (19 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,,,,19.0,,,,,,,,,,,,,
347,PT08M59.00S,2024-03-16T01:24:01.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,58,51,2024-03-16T01:24:01Z,3320000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M42.00S,2024-03-16T01:27:07.9Z,3,REGULAR,2pt,Jump Shot,[],202695,14.536793692509855,22.794117647058822,1610612746,58,51,2024-03-16T01:27:14Z,3330000,False,136.0,84.0,1,left,MISS K. Leonard 15' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,15.99,Missed,,,,,,,,,,,,,,,,,,
349,PT08M37.00S,2024-03-16T01:27:12.9Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,58,51,2024-03-16T01:27:14Z,3340000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Right,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,,,
350,PT08M33.00S,2024-03-16T01:27:16.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630529,94.03745072273325,50.73529411764706,1610612740,58,51,2024-03-16T01:27:30Z,3350000,False,4.0,4.0,1,right,MISS H. Jones running Layup - blocked,"[1630529, 202695]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,Leonard,202695.0,,,
351,PT08M33.00S,2024-03-16T01:27:16.1Z,3,REGULAR,block,,[],202695,,,1610612740,58,51,2024-03-16T01:27:18Z,3360000,False,,,0,,K. Leonard BLOCK (2 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT08M29.00S,2024-03-16T01:27:20.1Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,58,51,2024-03-16T01:27:22Z,3370000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,350.0,4.0,1.0,3.0,,,,,,,,,,,,,,
353,PT08M29.00S,2024-03-16T01:27:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,94.40999984741211,50.0,1610612740,60,51,2024-03-16T01:27:20Z,3380000,False,0.0,0.0,1,right,Z. Williamson putback Layup (21 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,21.0,,,,,,,,,,,,,
354,PT08M15.00S,2024-03-16T01:27:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,14.273981603153747,45.588235294117645,1610612746,60,51,2024-03-16T01:27:40Z,3390000,False,22.0,82.0,1,left,MISS B. Hyland 8' pullup Shot,[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,8.46,Missed,,,,,,,,,,,,,,,,,,
355,PT08M13.00S,2024-03-16T01:27:36.4Z,3,REGULAR,rebound,offensive,[],1630538,,,1610612746,60,51,2024-03-16T01:27:40Z,3400000,False,,,0,,B. Hyland REBOUND (Off:1 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,354.0,2.0,1.0,1.0,,,,,,,,,,,,,,
356,PT08M12.00S,2024-03-16T01:27:38.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202331,32.14520367936925,45.83333333333333,1610612746,60,51,2024-03-16T01:28:23Z,3410000,False,21.0,250.0,1,left,MISS P. George 25' 3PT - blocked,"[202331, 1630529]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,Jones,1630529.0,,,
357,PT08M12.00S,2024-03-16T01:27:38.1Z,3,REGULAR,block,,[],1630529,,,1610612746,60,51,2024-03-16T01:27:41Z,3420000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
358,PT08M07.00S,2024-03-16T01:27:43.1Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,60,51,2024-03-16T01:27:46Z,3430000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,356.0,3.0,3.0,0.0,,,,,,,,,,,,,,
359,PT08M06.00S,2024-03-16T01:27:44.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630529,92.9862023653088,50.49019607843137,1610612740,62,51,2024-03-16T01:28:48Z,3440000,False,2.0,13.0,1,right,H. Jones running DUNK (7 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,7.0,,,,,,,,,,,,,
360,PT07M56.00S,2024-03-16T01:27:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,5.206964520367937,44.85294117647059,1610612746,62,53,2024-03-16T01:28:14Z,3450000,False,26.0,-4.0,1,left,K. Leonard driving Layup (13 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,13.0,,,,,,,,,,,,,
361,PT07M41.00S,2024-03-16T01:28:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.64323258869908,45.588235294117645,1610612740,62,53,2024-03-16T01:29:28Z,3460000,False,-22.0,7.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
362,PT07M41.00S,2024-03-16T01:28:09.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,62,53,2024-03-16T01:28:17Z,3470000,False,,,0,,I. Zubac REBOUND (Off:0 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,361.0,7.0,7.0,0.0,,,,,,,,,,,,,,
363,PT07M31.00S,2024-03-16T01:28:19.5Z,3,REGULAR,turnover,bad pass,[],202695,,,1610612746,62,53,2024-03-16T01:28:26Z,3480000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1629627]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Williamson,1629627.0,,,,,
364,PT07M31.00S,2024-03-16T01:28:19.5Z,3,REGULAR,steal,,[],1629627,,,1610612740,62,53,2024-03-16T01:35:12Z,3490000,False,,,0,,Z. Williamson STEAL (3 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
365,PT07M24.00S,2024-03-16T01:28:26.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203468,87.46714848883047,48.77450980392157,1610612740,62,53,2024-03-16T01:28:32Z,3500000,False,-6.0,65.0,1,right,MISS C. McCollum 6' driving Hook,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
366,PT07M18.00S,2024-03-16T01:28:32.6Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,62,53,2024-03-16T01:28:32Z,3510000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,365.0,6.0,5.0,1.0,,,,,,,,,,,,,,
367,PT07M14.00S,2024-03-16T01:28:35.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627826,5.863994743758213,51.225490196078425,1610612746,62,55,2024-03-16T01:28:41Z,3520000,False,-6.0,3.0,1,left,I. Zubac running alley-oop DUNK (5 PTS) (B. Hyland 2 AST),"[1627826, 1630538]",1610612746.0,LAC,running alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,5.0,,,,,,,,,,,B. Hyland,1630538.0,2.0
370,PT06M56.00S,2024-03-16T01:29:06.4Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,62,55,2024-03-16T01:29:26Z,3550000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M56.00S,2024-03-16T01:29:06.4Z,3,REGULAR,substitution,out,[],200782,,,1610612740,62,55,2024-03-16T01:29:26Z,3560000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M56.00S,2024-03-16T01:29:06.4Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,62,55,2024-03-16T01:29:26Z,3570000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M56.00S,2024-03-16T01:29:06.4Z,3,REGULAR,substitution,in,[],1629611,,,1610612740,62,55,2024-03-16T01:29:26Z,3580000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M52.00S,2024-03-16T01:29:34.0Z,3,REGULAR,3pt,Jump Shot,[],1627742,74.32654402102497,83.57843137254902,1610612740,65,55,2024-03-16T01:29:38Z,3590000,False,168.0,189.0,1,right,B. Ingram 25' 3PT pullup (8 PTS) (C. McCollum 2 AST),"[1627742, 203468]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,8.0,,,,,,,,,,,C. McCollum,203468.0,2.0
376,PT06M40.00S,2024-03-16T01:29:49.6Z,3,REGULAR,foul,personal,[],1627742,,,1610612746,65,55,2024-03-16T01:29:57Z,3610000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 202695]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,,1148.0,1.0,0.0,Leonard,202695.0,,,,,,,,
378,PT06M40.00S,2024-03-16T01:29:56.3Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,65,55,2024-03-16T01:29:59Z,3630000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M40.00S,2024-03-16T01:29:56.3Z,3,REGULAR,substitution,in,[],203486,,,1610612746,65,55,2024-03-16T01:29:59Z,3640000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M30.00S,2024-03-16T01:30:19.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,20.05584756898817,53.67647058823529,1610612746,65,57,2024-03-16T01:32:01Z,3650000,False,-18.0,136.0,1,left,K. Leonard 13' step back Jump Shot (15 PTS) (P. George 2 AST),"[202695, 202331]",1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,13.72,Made,,,,,15.0,,,,,,,,,,,P. George,202331.0,2.0
382,PT06M15.00S,2024-03-16T01:30:34.6Z,3,REGULAR,3pt,Jump Shot,[],1630529,91.80354796320631,1.9607843137254901,1610612740,65,57,2024-03-16T01:30:47Z,3670000,False,-240.0,25.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,,,
383,PT06M14.00S,2024-03-16T01:30:35.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,65,57,2024-03-16T01:30:47Z,3680000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,382.0,,,,,,,,,,,,,,,,,
384,PT06M14.00S,2024-03-16T01:30:42.1Z,3,REGULAR,foul,personal,[],202685,,,1610612746,65,57,2024-03-16T01:30:52Z,3690000,False,,,0,,J. Valanciunas loose ball personal FOUL (2 PF),"[202685, 203486]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,2.0,0.0,Plumlee,203486.0,,,,,,,,
387,PT06M02.00S,2024-03-16T01:31:06.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203486,12.959921156373195,49.01960784313725,1610612746,65,59,2024-03-16T01:31:24Z,3720000,False,5.0,69.0,1,left,M. Plumlee 6' turnaround Hook (2 PTS) (P. George 3 AST),"[203486, 202331]",1610612746.0,LAC,turnaround,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,6.95,Made,,,,,2.0,,,,,,,,,,,P. George,202331.0,3.0
389,PT06M02.00S,2024-03-16T01:31:13.3Z,3,REGULAR,foul,personal,['1freethrow'],202685,,,1610612746,65,59,2024-03-16T01:31:30Z,3740000,False,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Plumlee 1 FT),"[202685, 203486]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2005.0,3.0,0.0,Plumlee,203486.0,,,,,,,,
391,PT06M02.00S,2024-03-16T01:31:35.8Z,3,REGULAR,freethrow,1 of 1,[],203486,,,1610612746,65,60,2024-03-16T01:31:35Z,3760000,False,,,0,,M. Plumlee Free Throw 1 of 1 (3 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
392,PT05M48.00S,2024-03-16T01:31:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630530,85.62746386333771,94.11764705882352,1610612740,65,60,2024-03-16T01:31:57Z,3770000,False,221.0,83.0,1,right,MISS T. Murphy III step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
393,PT05M43.00S,2024-03-16T01:31:55.7Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,65,60,2024-03-16T01:31:57Z,3780000,False,,,0,,K. Leonard REBOUND (Off:1 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,392.0,7.0,6.0,1.0,,,,,,,,,,,,,,
394,PT05M24.00S,2024-03-16T01:32:13.9Z,3,REGULAR,turnover,bad pass,[],203486,,,1610612746,65,60,2024-03-16T01:35:43Z,3790000,False,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 203468]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,McCollum,203468.0,,,,,
395,PT05M24.00S,2024-03-16T01:32:13.9Z,3,REGULAR,steal,,[],203468,,,1610612740,65,60,2024-03-16T01:32:16Z,3800000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
396,PT05M20.00S,2024-03-16T01:32:17.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627742,66.83639947437582,53.67647058823529,1610612740,65,60,2024-03-16T01:33:26Z,3810000,False,18.0,259.0,1,right,MISS B. Ingram 25' running pullup 3PT,[1627742],1610612740.0,NOP,running pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
397,PT05M18.00S,2024-03-16T01:32:19.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,65,60,2024-03-16T01:33:26Z,3820000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,396.0,1.0,1.0,0.0,,,,,,,,,,,,,,
398,PT05M13.00S,2024-03-16T01:32:26.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,4.944152431011826,97.05882352941177,1610612746,65,63,2024-03-16T01:32:33Z,3830000,False,-235.0,-6.0,1,left,T. Mann 3PT running (9 PTS) (B. Hyland 3 AST),"[1629611, 1630538]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,9.0,,,,,,,,,,,B. Hyland,1630538.0,3.0
400,PT05M11.00S,2024-03-16T01:32:33.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,65,63,2024-03-16T01:32:33Z,3850000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M11.00S,2024-03-16T01:34:57.1Z,3,REGULAR,substitution,out,[],202685,,,1610612740,65,63,2024-03-16T01:35:13Z,3860000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M11.00S,2024-03-16T01:34:57.1Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,65,63,2024-03-16T01:35:13Z,3870000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M51.00S,2024-03-16T01:35:44.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,93.9060446780552,49.50980392156863,1610612740,67,63,2024-03-16T01:35:54Z,3880000,False,-2.0,5.0,1,right,L. Nance Jr. cutting DUNK (4 PTS) (H. Jones 3 AST),"[1626204, 1630529]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,,,,,,,,,,,H. Jones,1630529.0,3.0
405,PT04M35.00S,2024-03-16T01:36:09.4Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,67,63,2024-03-16T01:36:17Z,3900000,False,,,0,,P. George lost ball out-of-bounds TURNOVER (1 TO),[202331],1610612746.0,LAC,lost ball,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202056.0,,,,,1.0,,,,,,,
406,PT04M35.00S,2024-03-16T01:36:15.3Z,3,REGULAR,substitution,out,[],1630538,,,1610612740,67,63,2024-03-16T01:36:21Z,3910000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M35.00S,2024-03-16T01:36:15.3Z,3,REGULAR,substitution,in,[],1626181,,,1610612740,67,63,2024-03-16T01:36:21Z,3920000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M19.00S,2024-03-16T01:36:35.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,82.86793692509855,36.51960784313725,1610612740,69,63,2024-03-16T01:36:43Z,3930000,False,-67.0,109.0,1,right,C. McCollum 12' pullup Jump Shot (11 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,12.77,Made,,,,,11.0,,,,,,,,,,,,,
409,PT04M01.00S,2024-03-16T01:37:05.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,31.09395532194481,45.83333333333333,1610612746,69,66,2024-03-16T01:37:10Z,3940000,False,21.0,240.0,1,left,N. Powell 24' 3PT  (3 PTS) (P. George 4 AST),"[1626181, 202331]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,24.07,Made,,,,,3.0,,,,,,,,,,,P. George,202331.0,4.0
411,PT03M39.00S,2024-03-16T01:37:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,92.72339027595268,53.92156862745098,1610612740,71,66,2024-03-16T01:37:31Z,3960000,False,20.0,16.0,1,right,L. Nance Jr. cutting Layup (6 PTS) (C. McCollum 3 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,6.0,,,,,,,,,,,C. McCollum,203468.0,3.0
413,PT03M26.00S,2024-03-16T01:37:45.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612746,71,66,2024-03-16T01:37:54Z,3980000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Leonard 2 FT),"[1627742, 202695]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,2.0,0.0,Leonard,202695.0,,,,,,,,
415,PT03M26.00S,2024-03-16T01:38:10.7Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,71,67,2024-03-16T01:38:10Z,4000000,False,,,0,,K. Leonard Free Throw 1 of 2 (16 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
416,PT03M26.00S,2024-03-16T01:38:11.5Z,3,REGULAR,substitution,out,[],1630529,,,1610612746,71,67,2024-03-16T01:38:24Z,4010000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M26.00S,2024-03-16T01:38:11.5Z,3,REGULAR,substitution,out,[],202331,,,1610612746,71,67,2024-03-16T01:38:24Z,4020000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M26.00S,2024-03-16T01:38:11.5Z,3,REGULAR,substitution,in,[],1630230,,,1610612746,71,67,2024-03-16T01:38:24Z,4030000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M26.00S,2024-03-16T01:38:11.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,71,67,2024-03-16T01:38:24Z,4040000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M26.00S,2024-03-16T01:38:35.4Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,71,68,2024-03-16T01:38:35Z,4050000,False,,,0,,K. Leonard Free Throw 2 of 2 (17 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
421,PT03M07.00S,2024-03-16T01:38:56.6Z,3,REGULAR,3pt,Jump Shot,[],203468,67.62483574244416,40.44117647058824,1610612740,71,68,2024-03-16T01:39:02Z,4060000,False,-48.0,252.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
422,PT03M05.00S,2024-03-16T01:38:59.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,71,68,2024-03-16T01:38:59Z,4070000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,421.0,2.0,2.0,0.0,,,,,,,,,,,,,,
423,PT02M58.00S,2024-03-16T01:39:06.7Z,3,REGULAR,3pt,Jump Shot,[],1626181,26.49474375821288,17.401960784313726,1610612746,71,71,2024-03-16T01:39:11Z,4080000,False,163.0,197.0,1,left,N. Powell 25' 3PT  (6 PTS) (K. Leonard 2 AST),"[1626181, 202695]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.54,Made,,,,,6.0,,,,,,,,,,,K. Leonard,202695.0,2.0
425,PT02M43.00S,2024-03-16T01:39:25.4Z,3,REGULAR,foul,personal,[],203486,,,1610612740,71,71,2024-03-16T01:39:42Z,4100000,False,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 1626204]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,1148.0,1.0,0.0,Nance Jr.,1626204.0,,,,,,,,
427,PT02M43.00S,2024-03-16T01:39:31.5Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,71,71,2024-03-16T01:39:34Z,4120000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
