actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
330,PT12M00.00S,2024-02-24T02:22:26.8Z,3,REGULAR,substitution,out,['startperiod'],1641722,,,1610612748,58,58,2024-02-24T02:22:39Z,3260000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-02-24T02:22:26.8Z,3,REGULAR,substitution,in,['startperiod'],1630530,,,1610612748,58,58,2024-02-24T02:22:39Z,3270000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-02-24T02:22:56.2Z,3,REGULAR,period,start,[],0,,,1610612748,58,58,2024-02-24T02:22:56Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M40.00S,2024-02-24T02:23:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.93495400788436,54.90196078431373,1610612748,58,58,2024-02-24T02:23:23Z,3290000,False,25.0,23.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
334,PT11M37.00S,2024-02-24T02:23:17.3Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,58,58,2024-02-24T02:23:17Z,3300000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,333.0,4.0,3.0,1.0,,,,,,,,,,,,,,
335,PT11M24.00S,2024-02-24T02:23:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,15.982260183968464,48.28431372549019,1610612740,60,58,2024-02-24T02:23:40Z,3310000,False,9.0,98.0,1,left,Z. Williamson 9' driving Layup (16 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,9.81,Made,,,,,16.0,,,,,,,,,,,,,
337,PT11M15.00S,2024-02-24T02:23:40.9Z,3,REGULAR,3pt,Jump Shot,[],1631107,96.40275952693824,94.36274509803921,1610612748,60,61,2024-02-24T02:23:48Z,3330000,False,222.0,-19.0,1,right,N. Jovic 3PT  (3 PTS) (J. Butler 5 AST),"[1631107, 202710]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,22.26,Made,,,,,3.0,J. Butler,202710.0,5.0,,,,,,,,,,
339,PT10M50.00S,2024-02-24T02:24:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,12.040078843626807,46.32352941176471,1610612740,60,61,2024-02-24T02:24:10Z,3350000,False,18.0,61.0,1,left,MISS J. Alvarado 6' driving floating bank Shot,[1630631],1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
340,PT10M49.00S,2024-02-24T02:24:06.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,60,61,2024-02-24T02:24:10Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,339.0,,,,,,,,,,,,,,,,,
342,PT10M38.00S,2024-02-24T02:24:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,4.993429697766097,55.859375,1610612740,62,61,2024-02-24T02:24:42Z,3380000,False,-29.0,-6.0,1,left,J. Valanciunas reverse Layup (10 PTS) (Z. Williamson 5 AST),"[202685, 1629627]",1610612740.0,NOP,reverse,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,10.0,Z. Williamson,1629627.0,5.0,,,,,,,,,,
344,PT10M21.00S,2024-02-24T02:24:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,90.75229960578186,46.07843137254902,1610612748,62,61,2024-02-24T02:24:58Z,3400000,False,-20.0,34.0,1,right,MISS J. Butler driving Layup - blocked,"[202710, 1630530]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,Murphy III,1630530.0
345,PT10M21.00S,2024-02-24T02:24:51.2Z,3,REGULAR,block,,[],1630530,,,1610612748,62,61,2024-02-24T02:24:55Z,3410000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT10M15.00S,2024-02-24T02:24:57.2Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,62,61,2024-02-24T02:24:58Z,3420000,False,,,0,,J. Butler REBOUND (Off:2 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,344.0,7.0,5.0,2.0,,,,,,,,,,,,,,
347,PT10M15.00S,2024-02-24T02:24:58.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,93.11760840998686,49.50980392156863,1610612748,62,63,2024-02-24T02:25:06Z,3430000,False,-2.0,12.0,1,right,J. Butler putback Layup (19 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,19.0,,,,,,,,,,,,,
348,PT10M02.00S,2024-02-24T02:25:10.7Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,62,63,2024-02-24T02:29:49Z,3440000,False,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 202710]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,,,,Butler,202710.0,,
349,PT10M02.00S,2024-02-24T02:25:10.7Z,3,REGULAR,steal,,[],202710,,,1610612748,62,63,2024-02-24T02:25:12Z,3450000,False,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
350,PT09M59.00S,2024-02-24T02:25:13.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631107,92.9862023653088,53.67647058823529,1610612748,62,63,2024-02-24T02:25:36Z,3460000,False,18.0,13.0,1,right,MISS N. Jovic running Layup,[1631107],1610612748.0,MIA,running,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
351,PT09M56.00S,2024-02-24T02:25:16.6Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,62,63,2024-02-24T02:25:16Z,3470000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,350.0,5.0,4.0,1.0,,,,,,,,,,,,,,
352,PT09M48.00S,2024-02-24T02:25:27.8Z,3,REGULAR,foul,personal,[],1631107,,,1610612740,62,63,2024-02-24T02:25:31Z,3480000,False,,,0,,N. Jovic personal FOUL (1 PF),"[1631107, 202685]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,200832.0,1.0,0.0,Valanciunas,202685.0,,,,
354,PT09M39.00S,2024-02-24T02:25:56.4Z,3,REGULAR,2pt,Jump Shot,[],1629627,24.392247043363994,46.32352941176471,1610612740,62,63,2024-02-24T02:26:58Z,3500000,False,18.0,177.0,1,left,MISS Z. Williamson 17' driving floating Shot,[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Center,17.78,Missed,,,,,,,,,,,,,,,,,,
355,PT09M39.00S,2024-02-24T02:25:56.4Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,62,63,2024-02-24T02:26:58Z,3510000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,354.0,3.0,2.0,1.0,,,,,,,,,,,,,,
356,PT09M34.00S,2024-02-24T02:26:00.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630631,20.97568988173456,45.34313725490196,1610612740,62,63,2024-02-24T02:26:55Z,3520000,False,23.0,145.0,1,left,MISS J. Alvarado 14' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,14.66,Missed,,,,,,,,,,,,,,,,,,
357,PT09M34.00S,2024-02-24T02:26:00.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,62,63,2024-02-24T02:26:55Z,3530000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Center,,,356.0,,,,,,,,,,,,,,,,,
359,PT09M27.00S,2024-02-24T02:26:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,9.806176084099869,53.431372549019606,1610612740,64,63,2024-02-24T02:27:02Z,3550000,False,-17.0,40.0,1,left,H. Jones driving Layup (16 PTS) (J. Alvarado 2 AST),"[1630529, 1630631]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,4.33,Made,,,,,16.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,
361,PT09M10.00S,2024-02-24T02:26:44.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.24901445466492,54.166666666666664,1610612748,64,65,2024-02-24T02:27:06Z,3570000,False,21.0,11.0,1,right,B. Adebayo cutting DUNK (6 PTS) (C. Martin 1 AST),"[1628389, 1628997]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,6.0,C. Martin,1628997.0,1.0,,,,,,,,,,
363,PT08M45.00S,2024-02-24T02:27:08.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,9.674770039421814,54.166666666666664,1610612740,64,65,2024-02-24T02:27:13Z,3590000,False,-21.0,38.0,1,left,MISS J. Valanciunas cutting DUNK - blocked,"[202685, 202710]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,Butler,202710.0
380,PT08M45.00S,2024-02-24T02:27:08.0Z,3,REGULAR,block,,[],202710,,,1610612740,64,65,2024-02-24T02:31:48Z,3595000,False,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT08M43.00S,2024-02-24T02:27:10.0Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,64,65,2024-02-24T02:31:48Z,3600000,False,,,0,,J. Butler REBOUND (Off:2 Def:6),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,363.0,8.0,6.0,2.0,,,,,,,,,,,,,,
365,PT08M41.00S,2024-02-24T02:27:15.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628997,89.70105124835742,46.07843137254902,1610612748,64,67,2024-02-24T02:31:41Z,3610000,False,-20.0,44.0,1,right,C. Martin running Layup (8 PTS) (J. Butler 6 AST),"[1628997, 202710]",1610612748.0,MIA,running,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,8.0,J. Butler,202710.0,6.0,,,,,,,,,,
367,PT08M41.00S,2024-02-24T02:27:26.9Z,3,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612748,64,67,2024-02-24T02:27:37Z,3630000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Martin 1 FT),"[1630529, 1628997]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2005.0,3.0,0.0,Martin,1628997.0,,,,
369,PT08M41.00S,2024-02-24T02:27:50.1Z,3,REGULAR,freethrow,1 of 1,[],1628997,,,1610612748,64,67,2024-02-24T02:27:57Z,3650000,False,,,0,,MISS C. Martin Free Throw 1 of 1,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
370,PT08M39.00S,2024-02-24T02:27:52.1Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,64,67,2024-02-24T02:27:57Z,3660000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,369.0,7.0,5.0,2.0,,,,,,,,,,,,,,
371,PT08M20.00S,2024-02-24T02:28:10.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,19.004599211563733,51.470588235294116,1610612740,64,67,2024-02-24T02:28:18Z,3670000,False,-7.0,126.0,1,left,MISS J. Alvarado 12' driving floating Shot - blocked,"[1630631, 1629639]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,12.63,Missed,,,,,,,,,,,,,,,,,Herro,1629639.0
372,PT08M20.00S,2024-02-24T02:28:10.0Z,3,REGULAR,block,,[],1629639,,,1610612740,64,67,2024-02-24T02:28:18Z,3680000,False,,,0,,T. Herro BLOCK (1 BLK),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
373,PT08M18.00S,2024-02-24T02:28:12.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,64,67,2024-02-24T02:28:18Z,3690000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,371.0,5.0,5.0,0.0,,,,,,,,,,,,,,
374,PT08M12.00S,2024-02-24T02:28:18.8Z,3,REGULAR,turnover,lost ball,[],1628997,,,1610612748,64,67,2024-02-24T02:28:22Z,3700000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628997, 1630631]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2.0,,,,,,Alvarado,1630631.0,,
375,PT08M12.00S,2024-02-24T02:28:18.8Z,3,REGULAR,steal,,[],1630631,,,1610612740,64,67,2024-02-24T02:28:20Z,3710000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
376,PT07M56.00S,2024-02-24T02:28:34.6Z,3,REGULAR,turnover,lost ball,[],1629627,,,1610612740,64,67,2024-02-24T02:28:45Z,3720000,False,,,0,,Z. Williamson lost ball TURNOVER (2 TO),"[1629627, 202710]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,Butler,202710.0,,
377,PT07M56.00S,2024-02-24T02:28:34.6Z,3,REGULAR,steal,,[],202710,,,1610612748,64,67,2024-02-24T02:28:38Z,3730000,False,,,0,,J. Butler STEAL (3 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
378,PT07M50.00S,2024-02-24T02:28:39.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,92.9862023653088,49.01960784313725,1610612748,64,69,2024-02-24T02:39:07Z,3740000,False,-5.0,13.0,1,right,B. Adebayo running Layup (8 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,8.0,,,,,,,,,,,,,
379,PT07M42.00S,2024-02-24T02:28:53.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,64,69,2024-02-24T02:28:53Z,3750000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M32.00S,2024-02-24T02:32:08.5Z,3,REGULAR,turnover,out-of-bounds,[],202685,,,1610612740,64,69,2024-02-24T02:39:45Z,3760000,False,,,0,,J. Valanciunas bad pass out-of-bounds TURNOVER (2 TO),[202685],1610612740.0,NOP,bad pass,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,1151.0,,,,,,,,
382,PT07M18.00S,2024-02-24T02:32:28.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202710,91.80354796320631,54.65686274509803,1610612748,64,71,2024-02-24T02:32:34Z,3770000,False,23.0,25.0,1,right,J. Butler alley-oop DUNK (21 PTS) (N. Jovic 2 AST),"[202710, 1631107]",1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,21.0,N. Jovic,1631107.0,2.0,,,,,,,,,,
384,PT06M59.00S,2024-02-24T02:32:47.7Z,3,REGULAR,3pt,Jump Shot,[],1630530,9.017739816031538,3.9215686274509802,1610612740,64,71,2024-02-24T02:32:57Z,3790000,False,230.0,32.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
385,PT06M57.00S,2024-02-24T02:32:49.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,64,71,2024-02-24T02:32:57Z,3800000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,384.0,,,,,,,,,,,,,,,,,
387,PT06M49.00S,2024-02-24T02:33:22.8Z,3,REGULAR,foul,technical,['1freethrow'],202685,,,1610612748,64,71,2024-02-24T02:33:37Z,3820000,False,,,0,,J. Valanciunas defensive-3-second technical FOUL (1 Tech),[202685],1610612740.0,NOP,defensive-3-second,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,200832.0,2.0,1.0,,,,,,
388,PT06M49.00S,2024-02-24T02:33:38.5Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,64,72,2024-02-24T02:33:38Z,3830000,False,,,0,,J. Butler technical Free Throw 1 of 1 (22 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
389,PT06M38.00S,2024-02-24T02:34:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,85.10183968462549,44.11764705882353,1610612748,64,72,2024-02-24T02:40:18Z,3840000,False,-29.0,88.0,1,right,MISS T. Herro 9' Jump Shot - blocked,"[1629639, 1630631]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,9.23,Missed,,,,,,,,,,,,,,,,,Alvarado,1630631.0
390,PT06M38.00S,2024-02-24T02:34:01.6Z,3,REGULAR,block,,[],1630631,,,1610612748,64,72,2024-02-24T02:34:04Z,3850000,False,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
391,PT06M37.00S,2024-02-24T02:34:02.6Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,64,72,2024-02-24T02:40:18Z,3860000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,389.0,3.0,3.0,0.0,,,,,,,,,,,,,,
392,PT06M19.00S,2024-02-24T02:34:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,11.777266754270697,56.86274509803921,1610612740,64,72,2024-02-24T02:45:19Z,3870000,False,-34.0,58.0,1,left,MISS T. Murphy III 6' driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,,,,
393,PT06M18.00S,2024-02-24T02:34:21.2Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,64,72,2024-02-24T02:45:19Z,3880000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,392.0,6.0,3.0,3.0,,,,,,,,,,,,,,
394,PT06M17.00S,2024-02-24T02:34:24.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630530,5.590000152587891,50.0,1610612740,66,72,2024-02-24T02:45:28Z,3890000,False,0.0,0.0,1,left,T. Murphy III putback Layup (5 PTS),[1630530],1610612740.0,NOP,putback,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,5.0,,,,,,,,,,,,,
395,PT05M58.00S,2024-02-24T02:34:38.5Z,3,REGULAR,2pt,Jump Shot,[],1628389,79.05716162943496,54.65686274509803,1610612748,66,74,2024-02-24T02:34:57Z,3900000,False,23.0,144.0,1,right,B. Adebayo 14' Jump Shot (10 PTS) (C. Martin 2 AST),"[1628389, 1628997]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,14.63,Made,,,,,10.0,C. Martin,1628997.0,2.0,,,,,,,,,,
397,PT05M46.00S,2024-02-24T02:34:51.7Z,3,REGULAR,turnover,bad pass,[],1629627,,,1610612740,66,74,2024-02-24T02:35:00Z,3920000,False,,,0,,Z. Williamson bad pass TURNOVER (3 TO),"[1629627, 1628997]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,3.0,,,,,,Martin,1628997.0,,
398,PT05M46.00S,2024-02-24T02:34:51.7Z,3,REGULAR,steal,,[],1628997,,,1610612748,66,74,2024-02-24T02:34:53Z,3930000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
399,PT05M42.00S,2024-02-24T02:34:55.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,95.87713534822602,2.696078431372549,1610612748,66,77,2024-02-24T02:35:05Z,3940000,False,-237.0,-14.0,1,right,T. Herro 3PT running (15 PTS) (C. Martin 3 AST),"[1629639, 1628997]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.69,Made,,,,,15.0,C. Martin,1628997.0,3.0,,,,,,,,,,
403,PT05M14.00S,2024-02-24T02:35:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.307490144546649,53.69944852941176,1610612740,68,77,2024-02-24T02:52:47Z,3980000,False,-18.0,7.0,1,left,J. Valanciunas Layup (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,12.0,,,,,,,,,,,,,
404,PT04M56.00S,2024-02-24T02:35:56.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,92.32917214191852,37.5,1610612748,68,77,2024-02-24T02:36:40Z,3990000,False,-62.0,20.0,1,right,MISS N. Jovic 6' driving floating bank Shot,[1631107],1610612748.0,MIA,driving floating bank,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
409,PT04M56.00S,2024-02-24T02:35:56.6Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,68,77,2024-02-24T02:36:40Z,3995000,False,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,,,
405,PT04M53.00S,2024-02-24T02:36:04.5Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630529,12.565703022339028,47.794117647058826,1610612740,70,77,2024-02-24T02:44:15Z,4000000,False,11.0,66.0,1,left,H. Jones 6' running pullup Jump Shot (18 PTS),[1630529],1610612740.0,NOP,running pullup,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,18.0,,,,,,,,,,,,,
406,PT04M53.00S,2024-02-24T02:36:10.7Z,3,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612740,70,77,2024-02-24T02:36:43Z,4010000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Jones 1 FT),"[1628997, 1630529]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2005.0,2.0,0.0,Jones,1630529.0,,,,
410,PT04M53.00S,2024-02-24T02:36:25.2Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,70,77,2024-02-24T02:36:41Z,4030000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M53.00S,2024-02-24T02:36:25.2Z,3,REGULAR,substitution,out,[],202685,,,1610612740,70,77,2024-02-24T02:36:41Z,4040000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M53.00S,2024-02-24T02:36:25.2Z,3,REGULAR,substitution,out,[],202710,,,1610612740,70,77,2024-02-24T02:36:41Z,4050000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M53.00S,2024-02-24T02:36:25.2Z,3,REGULAR,substitution,in,[],1630526,,,1610612740,70,77,2024-02-24T02:36:41Z,4060000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M53.00S,2024-02-24T02:36:25.2Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,70,77,2024-02-24T02:36:41Z,4070000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M53.00S,2024-02-24T02:36:25.2Z,3,REGULAR,substitution,in,[],1629130,,,1610612740,70,77,2024-02-24T02:36:41Z,4080000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
