actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
170,PT09M57.00S,2024-03-02T01:44:49.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,72.48685939553219,21.813725490196077,1610612740,57,26,2024-03-02T01:44:55Z,1680000,False,-141.0,206.0,1,right,MISS T. Murphy III 24' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
171,PT09M54.00S,2024-03-02T01:44:52.4Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,57,26,2024-03-02T01:44:55Z,1690000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,
172,PT09M50.00S,2024-03-02T01:44:56.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,28.07161629434954,19.362745098039216,1610612754,57,29,2024-03-02T01:45:04Z,1700000,False,153.0,211.0,1,left,B. Mathurin 26' 3PT running (7 PTS) (T. McConnell 2 AST),"[1631097, 204456]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.11,Made,7.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
174,PT09M24.00S,2024-03-02T01:45:21.3Z,2,REGULAR,2pt,Jump Shot,[],202685,93.77463863337714,75.49019607843137,1610612740,57,29,2024-03-02T01:45:26Z,1720000,False,127.0,6.0,1,right,MISS J. Valanciunas 12' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,12.76,Missed,,,,,,,,,,,,,,,,,,
175,PT09M21.00S,2024-03-02T01:45:24.3Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,57,29,2024-03-02T01:45:26Z,1730000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,
176,PT09M15.00S,2024-03-02T01:45:30.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,7.178055190538765,95.83333333333334,1610612754,57,29,2024-03-02T01:45:35Z,1740000,False,-229.0,15.0,1,left,MISS O. Toppin running 3PT,[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
177,PT09M13.00S,2024-03-02T01:45:33.6Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,57,29,2024-03-02T01:45:33Z,1750000,False,,,0,,T. McConnell REBOUND (Off:1 Def:0),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,176.0,1.0,0.0,1.0,,,,
178,PT09M07.00S,2024-03-02T01:45:38.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630188,6.915243101182654,45.83333333333333,1610612754,57,31,2024-03-02T01:48:42Z,1760000,False,21.0,13.0,1,left,J. Smith DUNK (2 PTS) (T. McConnell 3 AST),"[1630188, 204456]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.43,Made,2.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,
180,PT08M47.00S,2024-03-02T01:45:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,94.56307490144546,63.970588235294116,1610612740,59,31,2024-03-02T01:46:07Z,1780000,False,70.0,-1.0,1,right,J. Alvarado 6' driving floating Jump Shot (4 PTS) (T. Murphy III 1 AST),"[1630631, 1630530]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,4.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
182,PT08M40.00S,2024-03-02T01:46:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630188,32.276609724047304,42.40196078431372,1610612754,59,34,2024-03-02T01:46:10Z,1800000,False,38.0,251.0,1,left,J. Smith 25' 3PT  (5 PTS) (B. Mathurin 1 AST),"[1630188, 1631097]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,25.38,Made,5.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,,,,
184,PT08M24.00S,2024-03-02T01:46:21.4Z,2,REGULAR,3pt,Jump Shot,[],1630530,96.5341655716163,95.83333333333334,1610612740,59,34,2024-03-02T01:46:25Z,1820000,False,229.0,-20.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
185,PT08M22.00S,2024-03-02T01:46:23.4Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,59,34,2024-03-02T01:46:25Z,1830000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,184.0,3.0,3.0,0.0,,,,
186,PT08M10.00S,2024-03-02T01:46:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,19.793035479632064,39.950980392156865,1610612754,59,34,2024-03-02T01:46:41Z,1840000,False,50.0,134.0,1,left,MISS B. Mathurin 14' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,14.27,Missed,,,,,,,,,,,,,,,,,,
187,PT08M08.00S,2024-03-02T01:46:37.9Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,59,34,2024-03-02T01:46:41Z,1850000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,186.0,2.0,2.0,0.0,,,,
188,PT08M07.00S,2024-03-02T01:46:41.9Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612740,59,34,2024-03-02T01:46:48Z,1860000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Marshall 2 FT),"[204456, 1630230]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,
190,PT08M07.00S,2024-03-02T01:47:08.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612740,60,34,2024-03-02T01:47:42Z,1880000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
191,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,out,[],1627742,,,1610612740,60,34,2024-03-02T01:47:22Z,1890000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,out,[],202685,,,1610612740,60,34,2024-03-02T01:47:22Z,1900000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,out,[],1631097,,,1610612740,60,34,2024-03-02T01:47:22Z,1910000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,out,[],1630188,,,1610612740,60,34,2024-03-02T01:47:22Z,1920000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,60,34,2024-03-02T01:47:22Z,1930000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,60,34,2024-03-02T01:47:22Z,1940000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612740,60,34,2024-03-02T01:47:22Z,1950000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M07.00S,2024-03-02T01:47:09.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612740,60,34,2024-03-02T01:47:22Z,1960000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M07.00S,2024-03-02T01:47:08.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612740,60,34,2024-03-02T01:47:42Z,1970000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT08M04.00S,2024-03-02T01:47:11.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,60,34,2024-03-02T01:47:42Z,1980000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,199.0,2.0,1.0,1.0,,,,
201,PT07M57.00S,2024-03-02T01:47:47.2Z,2,REGULAR,3pt,Jump Shot,[],1641716,6.389618922470433,96.32352941176471,1610612754,60,34,2024-03-02T01:47:52Z,1990000,False,-232.0,8.0,1,left,MISS J. Walker 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
202,PT07M54.00S,2024-03-02T01:47:50.2Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,60,34,2024-03-02T01:47:52Z,2000000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,201.0,3.0,3.0,0.0,,,,
203,PT07M48.00S,2024-03-02T01:47:56.2Z,2,REGULAR,3pt,Jump Shot,[],1630530,65.78515111695138,29.901960784313726,1610612740,60,34,2024-03-02T01:48:01Z,2010000,False,-100.0,269.0,1,right,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.73,Missed,,,,,,,,,,,,,,,,,,
204,PT07M44.00S,2024-03-02T01:48:00.2Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,60,34,2024-03-02T01:48:01Z,2020000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,203.0,4.0,4.0,0.0,,,,
205,PT07M39.00S,2024-03-02T01:48:04.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,15.325229960578188,5.147058823529411,1610612754,60,37,2024-03-02T01:48:10Z,2030000,False,224.0,92.0,1,left,A. Nesmith 24' 3PT running (6 PTS) (J. Walker 1 AST),"[1630174, 1641716]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right,24.23,Made,6.0,J. Walker,1641716.0,1.0,,,,,,,,,,,,,,
207,PT07M20.00S,2024-03-02T01:48:23.7Z,2,REGULAR,3pt,Jump Shot,[],1630631,74.58935611038108,82.35294117647058,1610612740,60,37,2024-03-02T01:48:30Z,2050000,False,162.0,186.0,1,right,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,24.68,Missed,,,,,,,,,,,,,,,,,,
208,PT07M19.00S,2024-03-02T01:48:24.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,60,37,2024-03-02T01:48:30Z,2060000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,207.0,,,,,,,
210,PT07M19.00S,2024-03-02T01:48:32.5Z,2,REGULAR,substitution,out,[],1630631,,,1610612754,60,37,2024-03-02T01:48:35Z,2080000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M19.00S,2024-03-02T01:48:32.5Z,2,REGULAR,substitution,in,[],203468,,,1610612754,60,37,2024-03-02T01:48:35Z,2090000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M08.00S,2024-03-02T01:48:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.113666228646515,51.225490196078425,1610612754,60,39,2024-03-02T01:48:58Z,2100000,False,-6.0,99.0,1,left,T. McConnell 9' fadeaway Jump Shot (4 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,9.92,Made,4.0,,,,,,,,,,,,,,,,,
213,PT06M56.00S,2024-03-02T01:49:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,87.33574244415243,48.03921568627451,1610612740,60,39,2024-03-02T01:49:09Z,2110000,False,-10.0,67.0,1,right,MISS Z. Williamson 6' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
214,PT06M54.00S,2024-03-02T01:49:06.8Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,60,39,2024-03-02T01:49:09Z,2120000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,213.0,2.0,1.0,1.0,,,,
215,PT06M35.00S,2024-03-02T01:49:25.4Z,2,REGULAR,2pt,Jump Shot,[],1641716,20.45006570302234,25.735294117647058,1610612754,60,39,2024-03-02T01:49:30Z,2130000,False,121.0,140.0,1,left,MISS J. Walker 18' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,18.5,Missed,,,,,,,,,,,,,,,,,,
216,PT06M32.00S,2024-03-02T01:49:28.4Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,60,39,2024-03-02T01:49:30Z,2140000,False,,,0,,T. McConnell REBOUND (Off:2 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,215.0,3.0,1.0,2.0,,,,
217,PT06M32.00S,2024-03-02T01:49:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204456,9.017739816031538,43.872549019607845,1610612754,60,41,2024-03-02T01:49:35Z,2150000,False,31.0,32.0,1,left,T. McConnell putback Layup (6 PTS),[204456],1610612754.0,IND,putback,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,6.0,,,,,,,,,,,,,,,,,
218,PT06M32.00S,2024-03-02T01:49:35.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,60,41,2024-03-02T01:49:35Z,2160000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M32.00S,2024-03-02T01:51:14.5Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,60,41,2024-03-02T01:52:08Z,2170000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M32.00S,2024-03-02T01:51:14.5Z,2,REGULAR,substitution,in,[],1626204,,,1610612740,60,41,2024-03-02T01:52:08Z,2180000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M16.00S,2024-03-02T01:52:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.3580814717477,53.67647058823529,1610612740,60,41,2024-03-02T01:52:45Z,2190000,False,18.0,38.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1626167]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
222,PT06M16.00S,2024-03-02T01:52:39.8Z,2,REGULAR,block,,[],1626167,,,1610612740,60,41,2024-03-02T01:52:42Z,2200000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT06M12.00S,2024-03-02T01:52:43.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,60,41,2024-03-02T01:52:45Z,2210000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,221.0,3.0,2.0,1.0,,,,
224,PT06M02.00S,2024-03-02T01:52:53.3Z,2,REGULAR,2pt,Jump Shot,[],1630174,7.440867279894875,71.56862745098039,1610612754,60,43,2024-03-02T01:54:27Z,2220000,False,-108.0,17.0,1,left,A. Nesmith 10' step back Jump Shot (8 PTS),[1630174],1610612754.0,IND,step back,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,10.92,Made,8.0,,,,,,,,,,,,,,,,,
225,PT05M49.00S,2024-03-02T01:53:08.2Z,2,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,60,43,2024-03-02T01:53:16Z,2230000,False,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (3 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,,,,,,1627541.0,,,,,3.0,,,,,,,,
226,PT05M39.00S,2024-03-02T01:53:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641716,9.543363994743759,46.568627450980394,1610612754,60,43,2024-03-02T01:53:29Z,2240000,False,17.0,37.0,1,left,MISS J. Walker driving Layup,[1641716],1610612754.0,IND,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
227,PT05M33.00S,2024-03-02T01:53:28.6Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,60,43,2024-03-02T01:53:29Z,2250000,False,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,226.0,4.0,2.0,2.0,,,,
228,PT05M33.00S,2024-03-02T01:53:28.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626167,5.590000152587891,50.0,1610612754,60,45,2024-03-02T01:53:28Z,2260000,False,0.0,0.0,1,left,M. Turner putback DUNK (8 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
229,PT05M22.00S,2024-03-02T01:53:39.5Z,2,REGULAR,3pt,Jump Shot,[],203468,70.12155059132719,73.0392156862745,1610612740,60,45,2024-03-02T01:53:46Z,2270000,False,115.0,228.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
230,PT05M17.00S,2024-03-02T01:53:44.5Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,60,45,2024-03-02T01:53:46Z,2280000,False,,,0,,J. Walker REBOUND (Off:0 Def:5),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,229.0,5.0,5.0,0.0,,,,
313,PT05M07.00S,2024-03-02T01:53:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,13.534822601839686,42.57046568627451,1610612754,60,45,2024-03-02T02:13:50Z,2295000,False,37.0,75.0,1,left,MISS A. Nesmith 8' driving Layup - blocked,"[1630174, 203468]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,8.34,Missed,,,,,,,,,,,,,,,McCollum,203468.0,,
314,PT05M07.00S,2024-03-02T01:53:49.9Z,2,REGULAR,block,,[],203468,,,1610612754,60,45,2024-03-02T02:09:32Z,2302500,False,,,0,,C. McCollum BLOCK (2 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
315,PT05M07.00S,2024-03-02T01:53:49.9Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,60,45,2024-03-02T02:09:32Z,2306250,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,313.0,1.0,1.0,0.0,,,,
233,PT05M01.00S,2024-03-02T01:54:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,89.96386333771353,49.01960784313725,1610612740,60,45,2024-03-02T02:08:43Z,2310000,False,-5.0,42.0,1,right,MISS N. Marshall running Layup - blocked,"[1630230, 1641716]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,Walker,1641716.0,,
234,PT05M01.00S,2024-03-02T01:54:00.3Z,2,REGULAR,block,,[],1641716,,,1610612740,60,45,2024-03-02T01:54:03Z,2320000,False,,,0,,J. Walker BLOCK (1 BLK),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT04M57.00S,2024-03-02T01:54:04.3Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,60,45,2024-03-02T01:54:07Z,2330000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,233.0,1.0,1.0,0.0,,,,
236,PT04M54.00S,2024-03-02T01:54:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,8.492115637319317,47.549019607843135,1610612754,60,47,2024-03-02T01:54:15Z,2340000,False,12.0,27.0,1,left,T. McConnell driving Layup (8 PTS) (J. Walker 2 AST),"[204456, 1641716]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.99,Made,8.0,J. Walker,1641716.0,2.0,,,,,,,,,,,,,,
238,PT04M40.00S,2024-03-02T01:54:21.5Z,2,REGULAR,2pt,Jump Shot,[],203468,76.82325886990802,53.431372549019606,1610612740,60,47,2024-03-02T01:58:17Z,2360000,False,17.0,165.0,1,right,MISS C. McCollum 16' floating Shot,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,16.63,Missed,,,,,,,,,,,,,,,,,,
239,PT04M36.00S,2024-03-02T01:54:25.5Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,60,47,2024-03-02T01:54:29Z,2370000,False,,,0,,T. McConnell REBOUND (Off:2 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,238.0,4.0,2.0,2.0,,,,
240,PT04M29.00S,2024-03-02T01:54:32.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,20.18725361366623,45.83333333333333,1610612754,60,47,2024-03-02T01:54:37Z,2380000,False,21.0,137.0,1,left,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,13.89,Missed,,,,,,,,,,,,,,,,,,
241,PT04M26.00S,2024-03-02T01:54:35.0Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,60,47,2024-03-02T01:54:37Z,2390000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,240.0,1.0,1.0,0.0,,,,
242,PT04M23.00S,2024-03-02T01:54:38.3Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,60,47,2024-03-02T01:54:42Z,2400000,False,,,0,,Z. Williamson lost ball TURNOVER (4 TO),"[1629627, 1641716]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,4.0,,,,,,,Walker,1641716.0
243,PT04M23.00S,2024-03-02T01:54:38.3Z,2,REGULAR,steal,,[],1641716,,,1610612754,60,47,2024-03-02T01:54:40Z,2410000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
244,PT04M16.00S,2024-03-02T01:54:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,8.623521681997373,53.18627450980392,1610612754,60,49,2024-03-02T01:54:51Z,2420000,False,-16.0,29.0,1,left,M. Turner reverse Layup (10 PTS) (J. Walker 3 AST),"[1626167, 1641716]",1610612754.0,IND,reverse,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.27,Made,10.0,J. Walker,1641716.0,3.0,,,,,,,,,,,,,,
246,PT04M16.00S,2024-03-02T01:54:51.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,60,49,2024-03-02T01:54:51Z,2440000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
