actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
337,PT01M26.00S,2023-11-23T02:09:05.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,57,45,2023-11-23T02:09:05Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,,,,,
338,PT01M26.00S,2023-11-23T02:09:21.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629627,,,1610612740,58,45,2023-11-23T02:09:21Z,3370000,False,,,0,,Z. Williamson Free Throw 2 of 2 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
339,PT01M15.00S,2023-11-23T02:09:39.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612758,58,45,2023-11-23T02:10:05Z,3380000,False,,,0,,L. Nance Jr. personal FOUL (2 PF) (Fox 2 FT),"[1626204, 1628368]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
341,PT01M15.00S,2023-11-23T02:10:06.1Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,58,46,2023-11-23T02:10:06Z,3400000,False,,,0,,D. Fox Free Throw 1 of 2 (14 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
342,PT01M15.00S,2023-11-23T02:10:19.1Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,58,47,2023-11-23T02:10:19Z,3410000,False,,,0,,D. Fox Free Throw 2 of 2 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
343,PT01M07.00S,2023-11-23T02:10:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.59198423127464,50.73529411764706,1610612740,60,47,2023-11-23T02:10:44Z,3420000,False,4.0,17.0,1,right,Z. Williamson Layup (14 PTS) (H. Jones 2 AST),"[1629627, 1630529]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,1.75,Made,14.0,H. Jones,1630529.0,2.0,,,,,,,,,
345,PT01M07.00S,2023-11-23T02:10:38.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626168,,,1610612740,60,47,2023-11-23T02:10:59Z,3440000,False,,,0,,T. Lyles shooting personal FOUL (4 PF) (Williamson 1 FT),"[1626168, 1629627]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,101283.0,4.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
347,PT01M07.00S,2023-11-23T02:11:01.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626168,,,1610612740,60,47,2023-11-23T02:11:09Z,3460000,False,,,0,,T. Lyles technical FOUL (1 Tech),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,101283.0,4.0,1.0,,,,,,,,,,,,,,,,,
348,PT01M07.00S,2023-11-23T02:11:11.3Z,2,REGULAR,freethrow,1 of 1,[],1630230,,,1610612740,61,47,2023-11-23T02:11:11Z,3470000,False,,,0,,N. Marshall technical Free Throw 1 of 1 (4 PTS),[1630230],1610612740.0,NOP,technical,,,Marshall,N. Marshall,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
349,PT01M07.00S,2023-11-23T02:11:37.0Z,2,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,62,47,2023-11-23T02:11:37Z,3480000,False,,,0,,Z. Williamson Free Throw 1 of 1 (15 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
350,PT00M52.50S,2023-11-23T02:11:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.35873850197109,57.37591911764706,1610612758,62,47,2023-11-23T02:12:01Z,3490000,False,-37.0,17.0,1,left,MISS M. Monk Layup - blocked,"[1628370, 1630230]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,4.05,Missed,,,,,,,,,,,,Marshall,1630230.0
351,PT00M52.50S,2023-11-23T02:11:54.2Z,2,REGULAR,block,,[],1630230,,,1610612758,62,47,2023-11-23T02:11:58Z,3500000,False,,,0,,N. Marshall BLOCK (1 BLK),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT00M48.20S,2023-11-23T02:11:58.5Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,62,47,2023-11-23T02:12:01Z,3510000,False,,,0,,N. Marshall REBOUND (Off:2 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,350.0,6.0,4.0,2.0,,
353,PT00M35.10S,2023-11-23T02:12:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.30026281208936,53.92156862745098,1610612740,64,47,2023-11-23T02:12:18Z,3520000,False,20.0,1.0,1,right,Z. Williamson driving Layup (17 PTS) (N. Marshall 3 AST),"[1629627, 1630230]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,1.96,Made,17.0,N. Marshall,1630230.0,3.0,,,,,,,,,
355,PT00M17.00S,2023-11-23T02:12:35.4Z,2,REGULAR,3pt,Jump Shot,[],1628426,32.53942181340342,31.862745098039213,1610612758,64,50,2023-11-23T02:12:39Z,3540000,False,91.0,253.0,1,left,A. Vezenkov 26' 3PT  (3 PTS) (D. Fox 3 AST),"[1628426, 1628368]",1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Above the Break 3,24+ Right Center,,,,,,26.91,Made,3.0,D. Fox,1628368.0,3.0,,,,,,,,,
357,PT00M03.80S,2023-11-23T02:12:51.2Z,2,REGULAR,3pt,Jump Shot,[],1630700,85.3646517739816,95.58823529411765,1610612740,64,50,2023-11-23T02:12:59Z,3560000,False,228.0,85.0,1,right,MISS D. Daniels 24' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,,,,24.33,Missed,,,,,,,,,,,,,
358,PT00M00.50S,2023-11-23T02:12:54.5Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,64,50,2023-11-23T02:12:54Z,3570000,False,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,357.0,4.0,4.0,0.0,,
359,PT00M00.00S,2023-11-23T02:12:57.1Z,2,REGULAR,3pt,Jump Shot,[],1626168,61.58015768725361,58.57843137254902,1610612758,64,50,2023-11-23T02:13:03Z,3580000,False,-43.0,526.0,1,left,MISS T. Lyles 52' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,,,,52.81,Missed,,,,,,,,,,,,,
360,PT00M00.00S,2023-11-23T02:12:57.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,64,50,2023-11-23T02:13:03Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,359.0,,,,,
361,PT00M00.00S,2023-11-23T02:13:00.3Z,2,REGULAR,period,end,[],0,,,1610612758,64,50,2023-11-23T02:13:00Z,3600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612758,64,50,2023-11-23T02:28:12Z,3610000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612758,64,50,2023-11-23T02:28:12Z,3620000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,64,50,2023-11-23T02:28:12Z,3630000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,64,50,2023-11-23T02:28:12Z,3640000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,out,['startperiod'],1628426,,,1610612758,64,50,2023-11-23T02:28:12Z,3650000,False,,,0,,SUB out: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612758,64,50,2023-11-23T02:28:12Z,3660000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,in,['startperiod'],1627742,,,1610612758,64,50,2023-11-23T02:28:12Z,3670000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,64,50,2023-11-23T02:28:12Z,3680000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612758,64,50,2023-11-23T02:28:12Z,3690000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2023-11-23T02:27:36.4Z,3,REGULAR,substitution,in,['startperiod'],1630537,,,1610612758,64,50,2023-11-23T02:28:12Z,3700000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2023-11-23T02:28:15.5Z,3,REGULAR,period,start,[],0,,,1610612758,64,50,2023-11-23T02:28:15Z,3710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M44.00S,2023-11-23T02:28:31.1Z,3,REGULAR,2pt,Jump Shot,[],1628989,90.09526938239159,23.03921568627451,1610612758,64,50,2023-11-23T02:28:38Z,3720000,False,-135.0,41.0,1,right,MISS K. Huerter 14' turnaround Shot,[1628989],1610612758.0,SAC,turnaround,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,14.08,Missed,,,,,,,,,,,,,
374,PT11M40.00S,2023-11-23T02:28:35.1Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,64,50,2023-11-23T02:28:38Z,3730000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,373.0,1.0,1.0,0.0,,
375,PT11M36.00S,2023-11-23T02:28:38.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,26.363337713534822,82.35294117647058,1610612740,64,50,2023-11-23T02:28:44Z,3740000,False,-162.0,195.0,1,left,MISS B. Ingram 25' running 3PT,[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,25.36,Missed,,,,,,,,,,,,,
376,PT11M32.00S,2023-11-23T02:28:42.1Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,64,50,2023-11-23T02:28:44Z,3750000,False,,,0,,K. Huerter REBOUND (Off:0 Def:5),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,375.0,5.0,5.0,0.0,,
377,PT11M26.00S,2023-11-23T02:28:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.64323258869908,52.94117647058824,1610612758,64,52,2023-11-23T02:28:55Z,3760000,False,15.0,7.0,1,right,H. Barnes driving reverse Layup (9 PTS) (K. Huerter 2 AST),"[203084, 1628989]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,1.64,Made,9.0,K. Huerter,1628989.0,2.0,,,,,,,,,
379,PT11M09.00S,2023-11-23T02:29:05.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,11.251642575558476,51.225490196078425,1610612740,66,52,2023-11-23T02:29:09Z,3780000,False,-6.0,53.0,1,left,J. Valanciunas driving floating bank Jump Shot (7 PTS) (B. Ingram 3 AST),"[202685, 1627742]",1610612740.0,NOP,driving floating bank,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.36,Made,7.0,B. Ingram,1627742.0,3.0,,,,,,,,,
381,PT10M52.00S,2023-11-23T02:29:29.0Z,3,REGULAR,foul,personal,[],1630529,,,1610612758,66,52,2023-11-23T02:29:34Z,3800000,False,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1628368]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,1628954.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
383,PT10M44.00S,2023-11-23T02:29:53.3Z,3,REGULAR,3pt,Jump Shot,[],1630537,71.43561103810775,19.852941176470587,1610612758,66,52,2023-11-23T02:29:58Z,3820000,False,-151.0,216.0,1,right,MISS C. Duarte 26' 3PT,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,,,,,,26.34,Missed,,,,,,,,,,,,,
384,PT10M41.00S,2023-11-23T02:29:56.3Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,66,52,2023-11-23T02:29:58Z,3830000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,383.0,4.0,3.0,1.0,,
385,PT10M27.00S,2023-11-23T02:30:14.1Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,66,52,2023-11-23T02:34:32Z,3840000,False,,,0,,B. Ingram offensive FOUL (3 PF),"[1627742, 1630537]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,1626300.0,3.0,0.0,Duarte,1630537.0,,,,,,,,,,,,,,,
387,PT10M27.00S,2023-11-23T02:30:14.1Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,66,52,2023-11-23T02:34:32Z,3860000,False,,,0,,B. Ingram offensive foul TURNOVER (2 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,1626300.0,,,,,,,,,,,2.0,,,,,,,,
388,PT10M10.00S,2023-11-23T02:30:43.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627734,77.21747700394218,63.725490196078425,1610612758,66,52,2023-11-23T02:30:49Z,3870000,False,69.0,162.0,1,right,MISS D. Sabonis 17' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,17.56,Missed,,,,,,,,,,,,,
389,PT10M06.00S,2023-11-23T02:30:47.6Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,66,52,2023-11-23T02:30:49Z,3880000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,388.0,5.0,4.0,1.0,,
390,PT09M57.00S,2023-11-23T02:30:57.1Z,3,REGULAR,3pt,Jump Shot,[],1630700,31.882391590013142,64.70588235294117,1610612740,66,52,2023-11-23T02:31:13Z,3890000,False,-74.0,247.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,25.79,Missed,,,,,,,,,,,,,
391,PT09M56.00S,2023-11-23T02:30:58.1Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,66,52,2023-11-23T02:31:13Z,3900000,False,,,0,,K. Huerter REBOUND (Off:0 Def:6),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,390.0,6.0,6.0,0.0,,
392,PT09M55.00S,2023-11-23T02:31:07.4Z,3,REGULAR,foul,personal,[],1630529,,,1610612758,66,52,2023-11-23T02:31:10Z,3910000,False,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 1628989]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Right,1628954.0,3.0,0.0,Huerter,1628989.0,,,,,,,,,,,,,,,
394,PT09M43.00S,2023-11-23T02:31:31.9Z,3,REGULAR,3pt,Jump Shot,[],203084,69.20170827858082,30.14705882352941,1610612758,66,55,2023-11-23T02:31:38Z,3930000,False,-99.0,237.0,1,right,H. Barnes 25' 3PT step back (12 PTS) (D. Sabonis 4 AST),"[203084, 1627734]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,25.7,Made,12.0,D. Sabonis,1627734.0,4.0,,,,,,,,,
396,PT09M26.00S,2023-11-23T02:31:48.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,19.136005256241788,41.17647058823529,1610612740,66,55,2023-11-23T02:31:52Z,3950000,False,44.0,127.0,1,left,MISS B. Ingram 13' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.48,Missed,,,,,,,,,,,,,
397,PT09M26.00S,2023-11-23T02:31:49.7Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,66,55,2023-11-23T02:31:49Z,3960000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,396.0,7.0,5.0,2.0,,
398,PT09M26.00S,2023-11-23T02:31:55.8Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612740,66,55,2023-11-23T02:32:01Z,3970000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[1628989, 202685]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
400,PT09M26.00S,2023-11-23T02:32:21.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,67,55,2023-11-23T02:32:21Z,3990000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
401,PT09M26.00S,2023-11-23T02:32:41.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,68,55,2023-11-23T02:32:41Z,4000000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (9 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
402,PT09M06.00S,2023-11-23T02:33:04.5Z,3,REGULAR,3pt,Jump Shot,[],1628368,74.19513797634691,12.009803921568627,1610612758,68,55,2023-11-23T02:33:09Z,4010000,False,-190.0,190.0,1,right,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,26.88,Missed,,,,,,,,,,,,,
403,PT09M03.00S,2023-11-23T02:33:07.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,68,55,2023-11-23T02:33:09Z,4020000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,402.0,8.0,6.0,2.0,,
404,PT08M55.00S,2023-11-23T02:33:16.0Z,3,REGULAR,3pt,Jump Shot,[],1630700,8.886333771353483,3.431372549019608,1610612740,68,55,2023-11-23T02:33:21Z,4030000,False,233.0,31.0,1,left,MISS D. Daniels 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,,,,23.49,Missed,,,,,,,,,,,,,
405,PT08M51.00S,2023-11-23T02:33:20.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,68,55,2023-11-23T02:33:21Z,4040000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,404.0,5.0,5.0,0.0,,
406,PT08M42.00S,2023-11-23T02:33:30.8Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,68,55,2023-11-23T02:33:35Z,4050000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (3 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,,,,,,,,,,,3.0,,,,,,,,
407,PT08M22.00S,2023-11-23T02:33:55.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,21.369908015768726,43.13725490196079,1610612740,68,55,2023-11-23T02:34:05Z,4060000,False,34.0,148.0,1,left,MISS B. Ingram 15' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,,,,,,15.23,Missed,,,,,,,,,,,,,
408,PT08M20.00S,2023-11-23T02:33:57.2Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,68,55,2023-11-23T02:34:05Z,4070000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,407.0,9.0,6.0,3.0,,
409,PT08M20.00S,2023-11-23T02:34:00.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202685,5.590000152587891,50.0,1610612740,70,55,2023-11-23T02:34:08Z,4080000,False,0.0,0.0,1,left,J. Valanciunas tip Layup (11 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,11.0,,,,,,,,,,,,
410,PT08M07.00S,2023-11-23T02:34:11.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,89.04402102496715,54.90196078431373,1610612758,70,57,2023-11-23T02:34:22Z,4090000,False,25.0,50.0,1,right,H. Barnes driving floating Jump Shot (14 PTS) (D. Fox 4 AST),"[203084, 1628368]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.61,Made,14.0,D. Fox,1628368.0,4.0,,,,,,,,,
412,PT07M55.00S,2023-11-23T02:34:22.7Z,3,REGULAR,3pt,Jump Shot,[],1630529,4.5499342969776615,96.56862745098039,1610612740,70,57,2023-11-23T02:34:36Z,4110000,False,-233.0,-10.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,23.3,Missed,,,,,,,,,,,,,
413,PT07M49.00S,2023-11-23T02:34:27.7Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,70,57,2023-11-23T02:34:27Z,4120000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,412.0,6.0,6.0,0.0,,
414,PT07M47.00S,2023-11-23T02:34:32.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627734,94.30026281208936,47.30392156862745,1610612758,70,59,2023-11-23T02:38:32Z,4130000,False,-13.0,1.0,1,right,D. Sabonis running finger roll Layup (14 PTS),[1627734],1610612758.0,SAC,running finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,1.35,Made,14.0,,,,,,,,,,,,
415,PT07M47.00S,2023-11-23T02:34:35.1Z,3,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612758,70,59,2023-11-23T02:39:03Z,4140000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1630700, 1627734]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
417,PT07M47.00S,2023-11-23T02:35:05.1Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1627734,,,1610612758,70,60,2023-11-23T02:35:05Z,4160000,False,,,0,,D. Sabonis Free Throw 1 of 1 (15 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
418,PT07M38.00S,2023-11-23T02:35:18.9Z,3,REGULAR,turnover,traveling,[],1630529,,,1610612740,70,60,2023-11-23T02:35:27Z,4170000,False,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,1626300.0,,,,,,,,,,,1.0,,,,,,,,
419,PT07M22.00S,2023-11-23T02:36:10.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,67.62483574244416,17.401960784313726,1610612758,70,60,2023-11-23T02:39:36Z,4180000,False,-163.0,252.0,1,right,MISS D. Fox 30' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,30.0,Missed,,,,,,,,,,,,,
