actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
497,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,64,77,2024-01-27T02:46:37Z,4880000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,64,77,2024-01-27T02:46:37Z,4890000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612760,64,77,2024-01-27T02:46:37Z,4900000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,in,['startperiod'],1641722,,,1610612760,64,77,2024-01-27T02:46:37Z,4910000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,64,77,2024-01-27T02:46:37Z,4920000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,in,['startperiod'],203995,,,1610612760,64,77,2024-01-27T02:46:37Z,4930000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,64,77,2024-01-27T02:46:37Z,4940000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-01-27T02:46:31.9Z,4,REGULAR,period,start,[],0,,,1610612740,64,77,2024-01-27T02:46:38Z,4950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M45.00S,2024-01-27T02:46:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,6.521024967148489,46.81372549019608,1610612740,64,77,2024-01-27T02:46:51Z,4960000,False,16.0,9.0,1,left,MISS D. Daniels driving Layup,[1630700],1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
506,PT11M41.00S,2024-01-27T02:46:50.2Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612740,64,77,2024-01-27T02:46:51Z,4970000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,505.0,1.0,0.0,1.0,,,,,,,,,,,,
507,PT11M41.00S,2024-01-27T02:46:49.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,5.590000152587891,50.0,1610612740,66,77,2024-01-27T02:46:49Z,4980000,False,0.0,0.0,1,left,D. Daniels tip Layup (2 PTS),[1630700],1610612740.0,NOP,tip,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,2.0,,,,,
508,PT11M26.00S,2024-01-27T02:47:04.6Z,4,REGULAR,3pt,Jump Shot,[],1631096,68.28186596583443,37.5,1610612760,66,77,2024-01-27T02:47:09Z,4990000,False,-62.0,246.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
509,PT11M23.00S,2024-01-27T02:47:07.6Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,66,77,2024-01-27T02:47:09Z,5000000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,508.0,1.0,1.0,0.0,,,,,,,,,,,,
510,PT11M08.00S,2024-01-27T02:47:23.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,8.754927726675426,51.71568627450981,1610612740,68,77,2024-01-27T02:47:29Z,5010000,False,-9.0,30.0,1,left,J. Valanciunas Hook (14 PTS) (J. Hawkins 3 AST),"[202685, 1641722]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,,,,,,,14.0,J. Hawkins,1641722.0,3.0,,
512,PT10M55.00S,2024-01-27T02:47:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.9862023653088,45.83333333333333,1610612760,68,79,2024-01-27T02:47:41Z,5030000,False,-21.0,13.0,1,right,J. Williams driving Layup (8 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,,,,,,8.0,,,,,
513,PT10M43.00S,2024-01-27T02:47:48.5Z,4,REGULAR,2pt,Jump Shot,[],1641722,20.581471747700395,50.245098039215684,1610612740,68,79,2024-01-27T02:47:52Z,5040000,False,-1.0,141.0,1,left,MISS J. Hawkins 14' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Center,14.1,Missed,,,,,,,,,,,,,,,,,,
514,PT10M40.00S,2024-01-27T02:47:51.5Z,4,REGULAR,rebound,defensive,[],203995,,,1610612760,68,79,2024-01-27T02:47:52Z,5050000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Mid-Range,8-16 Center,,,,,513.0,1.0,1.0,0.0,,,,,,,,,,,,
516,PT10M27.00S,2024-01-27T02:48:03.2Z,4,REGULAR,3pt,Jump Shot,[],1630598,76.82325886990802,12.009803921568627,1610612760,68,82,2024-01-27T02:48:45Z,5070000,False,-190.0,165.0,1,right,A. Wiggins 25' 3PT pullup (8 PTS),[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,,,,,,,,,8.0,,,,,
517,PT10M12.00S,2024-01-27T02:48:20.8Z,4,REGULAR,foul,offensive,[],1641722,,,1610612740,68,82,2024-01-27T02:49:00Z,5080000,False,,,0,,J. Hawkins offensive FOUL (1 PF),"[1641722, 1631114]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2714.0,1.0,0.0,Williams,1631114.0,,,,,,,
519,PT10M12.00S,2024-01-27T02:48:20.8Z,4,REGULAR,turnover,offensive foul,[],1641722,,,1610612740,68,82,2024-01-27T02:49:00Z,5100000,False,,,0,,J. Hawkins offensive foul TURNOVER (1 TO),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2714.0,,,,,1.0,,,,,,
520,PT10M12.00S,2024-01-27T02:48:32.4Z,4,REGULAR,substitution,out,[],1630230,,,1610612760,68,82,2024-01-27T02:48:38Z,5110000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M12.00S,2024-01-27T02:48:32.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612760,68,82,2024-01-27T02:48:38Z,5120000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M50.00S,2024-01-27T02:49:03.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641717,93.9060446780552,36.029411764705884,1610612760,68,82,2024-01-27T02:49:11Z,5130000,False,-70.0,5.0,1,right,MISS C. Wallace 7' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
523,PT09M50.00S,2024-01-27T02:49:07.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,68,82,2024-01-27T02:49:07Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,522.0,,,,,,,,,,,,,,,
525,PT09M42.00S,2024-01-27T02:49:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631114,93.24901445466492,44.6078431372549,1610612760,68,84,2024-01-27T02:49:37Z,5160000,False,-27.0,11.0,1,right,J. Williams driving Layup (10 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,,,,,,,10.0,,,,,
526,PT09M16.00S,2024-01-27T02:49:59.6Z,4,REGULAR,3pt,Jump Shot,[],1630700,24.52365308804205,84.80392156862744,1610612740,71,84,2024-01-27T02:50:04Z,5170000,False,-174.0,178.0,1,left,D. Daniels 24' 3PT pullup (5 PTS) (J. Hawkins 4 AST),"[1630700, 1641722]",1610612740.0,NOP,pullup,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,,,,,,,,,5.0,J. Hawkins,1641722.0,4.0,,
528,PT08M57.00S,2024-01-27T02:50:18.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,94.1688567674113,47.549019607843135,1610612760,71,86,2024-01-27T02:50:22Z,5190000,False,-12.0,2.0,1,right,C. Holmgren driving Layup (17 PTS) (J. Williams 6 AST),"[1631096, 1631114]",1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,,,,17.0,J. Williams,1631114.0,6.0,,
530,PT08M41.00S,2024-01-27T02:50:33.8Z,4,REGULAR,foul,personal,['3freethrow'],1641717,,,1610612740,71,86,2024-01-27T02:50:44Z,5210000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Hawkins 3 FT),"[1641717, 1641722]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,,,,,,,,,202056.0,1.0,0.0,Hawkins,1641722.0,,,,,,,
532,PT08M41.00S,2024-01-27T02:51:05.9Z,4,REGULAR,freethrow,1 of 3,[],1641722,,,1610612740,72,86,2024-01-27T02:51:05Z,5230000,False,,,0,,J. Hawkins Free Throw 1 of 3 (7 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
533,PT08M41.00S,2024-01-27T02:51:17.6Z,4,REGULAR,freethrow,2 of 3,[],1641722,,,1610612740,73,86,2024-01-27T02:51:17Z,5240000,False,,,0,,J. Hawkins Free Throw 2 of 3 (8 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
534,PT08M41.00S,2024-01-27T02:51:19.1Z,4,REGULAR,substitution,out,[],202685,,,1610612740,73,86,2024-01-27T02:51:22Z,5250000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M41.00S,2024-01-27T02:51:19.1Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,73,86,2024-01-27T02:51:22Z,5260000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M41.00S,2024-01-27T02:51:33.6Z,4,REGULAR,freethrow,3 of 3,[],1641722,,,1610612740,74,86,2024-01-27T02:51:33Z,5270000,False,,,0,,J. Hawkins Free Throw 3 of 3 (9 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
537,PT08M26.00S,2024-01-27T02:51:49.7Z,4,REGULAR,3pt,Jump Shot,[],1631096,70.77858081471747,73.2843137254902,1610612760,74,89,2024-01-27T02:51:55Z,5280000,False,116.0,222.0,1,right,C. Holmgren 25' 3PT  (20 PTS) (J. Williams 7 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,25.08,Made,,,,,,,,,,,,,20.0,J. Williams,1631114.0,7.0,,
539,PT08M09.00S,2024-01-27T02:52:08.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630529,4.944152431011826,47.05882352941176,1610612740,76,89,2024-01-27T02:52:23Z,5300000,False,15.0,-6.0,1,left,H. Jones driving Layup (14 PTS) (C. McCollum 2 AST),"[1630529, 203468]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,,,14.0,C. McCollum,203468.0,2.0,,
541,PT08M09.00S,2024-01-27T02:52:11.6Z,4,REGULAR,violation,defensive goaltending,[],1631096,,,1610612740,76,89,2024-01-27T02:52:23Z,5320000,False,,,0,,C. Holmgren defensive goaltending VIOLATION,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,,
542,PT07M55.00S,2024-01-27T02:52:39.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,84.97043363994744,35.78431372549019,1610612760,76,91,2024-01-27T02:53:15Z,5330000,False,-71.0,89.0,1,right,J. Williams 11' turnaround fadeaway Jump Shot (12 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,11.38,Made,,,,,,,,,,,,,12.0,,,,,
543,PT07M41.00S,2024-01-27T02:52:52.7Z,4,REGULAR,turnover,bad pass,[],1630529,,,1610612740,76,91,2024-01-27T02:52:56Z,5340000,False,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1641717]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,,,,,Wallace,1641717.0
544,PT07M41.00S,2024-01-27T02:52:52.7Z,4,REGULAR,steal,,[],1641717,,,1610612760,76,91,2024-01-27T02:52:54Z,5350000,False,,,0,,C. Wallace STEAL (3 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
545,PT07M37.00S,2024-01-27T02:52:57.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641717,93.24901445466492,45.34313725490196,1610612760,76,91,2024-01-27T02:53:37Z,5360000,False,-23.0,11.0,1,right,MISS C. Wallace running Layup - blocked,"[1641717, 1630529]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.58,Missed,Jones,1630529.0,,,,,,,,,,,,,,,,
546,PT07M37.00S,2024-01-27T02:52:57.9Z,4,REGULAR,block,,[],1630529,,,1610612760,76,91,2024-01-27T02:53:00Z,5370000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
547,PT07M37.00S,2024-01-27T02:52:57.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,76,91,2024-01-27T02:53:03Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,545.0,,,,,,,,,,,,,,,
549,PT07M37.00S,2024-01-27T02:53:03.4Z,4,REGULAR,substitution,out,[],1641722,,,1610612760,76,91,2024-01-27T02:53:14Z,5400000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M37.00S,2024-01-27T02:53:03.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612760,76,91,2024-01-27T02:53:14Z,5410000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M26.00S,2024-01-27T02:53:33.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631114,71.04139290407359,22.058823529411764,1610612760,76,91,2024-01-27T02:53:38Z,5420000,False,-140.0,220.0,1,right,MISS J. Williams 26' step back 3PT,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
552,PT07M24.00S,2024-01-27T02:53:35.9Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,76,91,2024-01-27T02:53:38Z,5430000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,551.0,7.0,7.0,0.0,,,,,,,,,,,,
553,PT07M02.00S,2024-01-27T02:53:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,9.806176084099869,48.529411764705884,1610612740,76,91,2024-01-27T02:54:01Z,5440000,False,7.0,40.0,1,left,MISS H. Jones driving Layup - blocked,"[1630529, 1631096]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,4.04,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
554,PT07M02.00S,2024-01-27T02:53:57.0Z,4,REGULAR,block,,[],1631096,,,1610612740,76,91,2024-01-27T02:53:59Z,5450000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
555,PT07M01.00S,2024-01-27T02:53:58.0Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,76,91,2024-01-27T02:54:01Z,5460000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:9),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,553.0,11.0,9.0,2.0,,,,,,,,,,,,
556,PT07M00.00S,2024-01-27T02:54:01.8Z,4,REGULAR,foul,personal,[],203468,,,1610612760,76,91,2024-01-27T02:54:07Z,5470000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 1631096]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,,,,2714.0,2.0,0.0,Holmgren,1631096.0,,,,,,,
558,PT06M52.00S,2024-01-27T02:54:43.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,84.05059132720105,37.99019607843137,1610612760,76,91,2024-01-27T02:54:48Z,5490000,False,-60.0,97.0,1,right,MISS J. Williams 11' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,11.44,Missed,,,,,,,,,,,,,,,,,,
559,PT06M50.00S,2024-01-27T02:54:45.8Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,76,91,2024-01-27T02:54:48Z,5500000,False,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,558.0,4.0,4.0,0.0,,,,,,,,,,,,
560,PT06M45.00S,2024-01-27T02:54:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,6.783837056504599,54.166666666666664,1610612740,76,91,2024-01-27T02:54:56Z,5510000,False,-21.0,11.0,1,left,MISS C. McCollum running Layup,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
561,PT06M43.00S,2024-01-27T02:54:53.0Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,76,91,2024-01-27T02:54:56Z,5520000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,560.0,2.0,2.0,0.0,,,,,,,,,,,,
562,PT06M38.00S,2024-01-27T02:54:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,91.80354796320631,51.470588235294116,1610612760,76,91,2024-01-27T02:55:04Z,5530000,False,7.0,25.0,1,right,MISS A. Wiggins driving Layup - blocked,"[1630598, 1630700]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.56,Missed,Daniels,1630700.0,,,,,,,,,,,,,,,,
563,PT06M38.00S,2024-01-27T02:54:58.8Z,4,REGULAR,block,,[],1630700,,,1610612760,76,91,2024-01-27T02:55:00Z,5540000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
564,PT06M35.00S,2024-01-27T02:55:01.8Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,76,91,2024-01-27T02:55:04Z,5550000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,562.0,3.0,3.0,0.0,,,,,,,,,,,,
565,PT06M30.00S,2024-01-27T02:55:05.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630529,14.14257555847569,3.6764705882352944,1610612740,76,91,2024-01-27T02:55:11Z,5560000,False,232.0,80.0,1,left,MISS H. Jones 24' running 3PT,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
566,PT06M27.00S,2024-01-27T02:55:08.9Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,76,91,2024-01-27T02:55:11Z,5570000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:10),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,,,565.0,12.0,10.0,2.0,,,,,,,,,,,,
567,PT06M09.00S,2024-01-27T02:55:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203995,93.9060446780552,51.71568627450981,1610612760,76,93,2024-01-27T02:55:33Z,5580000,False,9.0,5.0,1,right,V. Micic driving Layup (2 PTS),[203995],1610612760.0,OKC,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,,,2.0,,,,,
568,PT06M09.00S,2024-01-27T02:55:32.8Z,4,REGULAR,foul,personal,['1freethrow'],203468,,,1610612760,76,93,2024-01-27T02:55:38Z,5590000,False,,,0,,C. McCollum shooting personal FOUL (3 PF) (Micic 1 FT),"[203468, 203995]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,202056.0,3.0,0.0,Micic,203995.0,,,,,,,
570,PT06M09.00S,2024-01-27T02:55:42.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,76,93,2024-01-27T02:59:15Z,5610000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M09.00S,2024-01-27T02:58:13.9Z,4,REGULAR,substitution,out,[],1630700,,,1610612760,76,93,2024-01-27T02:59:15Z,5620000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M09.00S,2024-01-27T02:58:13.9Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,76,93,2024-01-27T02:59:15Z,5630000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M09.00S,2024-01-27T02:58:13.9Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,76,93,2024-01-27T02:59:15Z,5640000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M09.00S,2024-01-27T02:58:13.9Z,4,REGULAR,substitution,in,[],1626204,,,1610612760,76,93,2024-01-27T02:59:15Z,5650000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M09.00S,2024-01-27T02:58:13.9Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,76,93,2024-01-27T02:59:15Z,5660000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M09.00S,2024-01-27T02:58:13.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,76,93,2024-01-27T02:59:15Z,5670000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M09.00S,2024-01-27T02:58:57.2Z,4,REGULAR,freethrow,1 of 1,[],203995,,,1610612760,76,94,2024-01-27T02:58:57Z,5680000,False,,,0,,V. Micic Free Throw 1 of 1 (3 PTS),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
578,PT05M59.00S,2024-01-27T02:59:15.9Z,4,REGULAR,foul,offensive,[],1627742,,,1610612740,76,94,2024-01-27T02:59:24Z,5690000,False,,,0,,B. Ingram offensive FOUL (3 PF),"[1627742, 1629652]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,,,,,,,,,1628159.0,3.0,0.0,Dort,1629652.0,,,,,,,
580,PT05M59.00S,2024-01-27T02:59:15.9Z,4,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,76,94,2024-01-27T02:59:15Z,5710000,False,,,0,,B. Ingram offensive foul TURNOVER (5 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,,,,,,,,,1628159.0,,,,,5.0,,,,,,
