actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
171,PT10M45.00S,2023-10-31T00:39:15.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.434296977660972,49.50980392156863,1610612740,29,33,2023-10-31T00:39:20Z,1710000,False,2.0,64.0,1,left,J. Valanciunas 6' driving Hook (5 PTS),[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,5.0,,,,,,,,,,,,,,,,,
172,PT10M28.00S,2023-10-31T00:39:32.0Z,2,REGULAR,3pt,Jump Shot,[],203967,69.33311432325887,66.91176470588235,1610612744,29,33,2023-10-31T00:41:26Z,1720000,False,85.0,236.0,1,right,MISS D. Saric 25' pullup 3PT,[203967],1610612744.0,GSW,pullup,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
173,PT10M27.00S,2023-10-31T00:39:33.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,29,33,2023-10-31T00:43:06Z,1730000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,172.0,,,,,,,,,,,,,
174,PT10M27.00S,2023-10-31T00:39:37.5Z,2,REGULAR,foul,personal,[],1641764,,,1610612740,29,33,2023-10-31T00:43:02Z,1740000,False,,,0,,B. Podziemski loose ball personal FOUL (2 PF),"[1641764, 1630346]",1610612744.0,GSW,loose ball,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,,,2.0,0.0,Ryan,1630346.0,,,
176,PT10M14.00S,2023-10-31T00:40:07.2Z,2,REGULAR,2pt,Jump Shot,[],203468,15.193823915900131,32.59803921568628,1610612740,31,33,2023-10-31T00:40:14Z,1760000,False,87.0,90.0,1,left,C. McCollum 12' driving floating bank Jump Shot (5 PTS) (J. Valanciunas 2 AST),"[203468, 202685]",1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,12.54,Made,5.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,,,,,
178,PT10M04.00S,2023-10-31T00:40:17.2Z,2,REGULAR,3pt,Jump Shot,[],203967,73.53810775295663,78.92156862745098,1610612744,31,33,2023-10-31T00:40:24Z,1780000,False,145.0,196.0,1,right,MISS D. Saric 24' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,24.37,Missed,,,,,,,,,,,,,,,,,,
179,PT10M00.00S,2023-10-31T00:40:21.2Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612740,31,33,2023-10-31T00:40:24Z,1790000,False,,,0,,M. Ryan REBOUND (Off:1 Def:1),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,
180,PT09M55.00S,2023-10-31T00:40:25.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630346,32.276609724047304,16.911764705882355,1610612740,34,33,2023-10-31T00:45:01Z,1800000,False,165.0,251.0,1,left,M. Ryan 30' 3PT running pullup (8 PTS),[1630346],1610612740.0,NOP,running pullup,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,30.05,Made,8.0,,,,,,,,,,,,,,,,,
181,PT09M44.00S,2023-10-31T00:40:37.0Z,2,REGULAR,3pt,Jump Shot,[],1627780,94.43166885676742,5.147058823529411,1610612744,34,33,2023-10-31T00:40:57Z,1810000,False,-224.0,0.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
182,PT09M40.00S,2023-10-31T00:40:41.6Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,34,33,2023-10-31T00:40:41Z,1820000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,,181.0,1.0,0.0,1.0,,,,,,,,,,
183,PT09M38.00S,2023-10-31T00:40:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,94.1688567674113,48.03921568627451,1610612744,34,33,2023-10-31T00:41:02Z,1830000,False,-10.0,2.0,1,right,MISS G. Payton II Layup - blocked,"[1627780, 202685]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,Valanciunas,202685.0,,,,,,,
184,PT09M38.00S,2023-10-31T00:40:43.0Z,2,REGULAR,block,,[],202685,,,1610612744,34,33,2023-10-31T00:40:45Z,1840000,False,,,0,,J. Valanciunas BLOCK (2 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT09M36.00S,2023-10-31T00:40:45.0Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,34,33,2023-10-31T00:41:02Z,1850000,False,,,0,,G. Payton II REBOUND (Off:2 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,183.0,4.0,2.0,2.0,,,,,,,,,,
186,PT09M27.00S,2023-10-31T00:40:53.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,93.51182654402102,4.411764705882353,1610612744,34,33,2023-10-31T00:41:14Z,1860000,False,-228.0,8.0,1,right,MISS B. Podziemski 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
187,PT09M24.00S,2023-10-31T00:40:57.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,34,33,2023-10-31T00:40:57Z,1870000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,,,
188,PT09M19.00S,2023-10-31T00:41:01.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630529,24.129434954007884,88.23529411764706,1610612740,34,33,2023-10-31T00:47:06Z,1880000,False,-191.0,174.0,1,left,MISS H. Jones 25' running 3PT,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
189,PT09M17.00S,2023-10-31T00:41:03.9Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,34,33,2023-10-31T00:41:20Z,1890000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,,,
190,PT09M12.00S,2023-10-31T00:41:12.2Z,2,REGULAR,foul,offensive,[],1631218,,,1610612744,34,33,2023-10-31T00:41:22Z,1900000,False,,,0,,T. Jackson-Davis charge offensive FOUL (1 PF),"[1631218, 1630529]",1610612744.0,GSW,charge,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,,,1.0,0.0,Jones,1630529.0,,,
192,PT09M12.00S,2023-10-31T00:41:12.2Z,2,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,34,33,2023-10-31T00:41:12Z,1920000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (1 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,,,,,,,1.0,,
193,PT09M12.00S,2023-10-31T00:41:23.4Z,2,REGULAR,substitution,out,[],1627780,,,1610612740,34,33,2023-10-31T00:41:37Z,1930000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M12.00S,2023-10-31T00:41:23.4Z,2,REGULAR,substitution,out,[],203967,,,1610612740,34,33,2023-10-31T00:41:37Z,1940000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M12.00S,2023-10-31T00:41:23.4Z,2,REGULAR,substitution,out,[],1631218,,,1610612740,34,33,2023-10-31T00:41:37Z,1950000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M12.00S,2023-10-31T00:41:23.4Z,2,REGULAR,substitution,in,[],1626172,,,1610612740,34,33,2023-10-31T00:41:37Z,1960000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M12.00S,2023-10-31T00:41:23.4Z,2,REGULAR,substitution,in,[],203952,,,1610612740,34,33,2023-10-31T00:41:37Z,1970000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M12.00S,2023-10-31T00:41:23.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612740,34,33,2023-10-31T00:41:37Z,1980000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M59.00S,2023-10-31T00:41:49.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,25.443495400788436,16.42156862745098,1610612740,34,33,2023-10-31T00:42:08Z,1990000,False,168.0,187.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
200,PT08M55.00S,2023-10-31T00:41:53.5Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,34,33,2023-10-31T00:42:08Z,2000000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,199.0,3.0,2.0,1.0,,,,,,,,,,
201,PT08M49.00S,2023-10-31T00:41:59.6Z,2,REGULAR,3pt,Jump Shot,[],1630541,68.80749014454665,31.127450980392158,1610612744,34,33,2023-10-31T00:42:12Z,2010000,False,-94.0,241.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
202,PT08M45.00S,2023-10-31T00:42:03.4Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,34,33,2023-10-31T00:42:03Z,2020000,False,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,201.0,4.0,2.0,2.0,,,,,,,,,,
203,PT08M45.00S,2023-10-31T00:42:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.30026281208936,53.92156862745098,1610612744,34,35,2023-10-31T00:48:34Z,2030000,False,20.0,1.0,1,right,K. Looney putback Layup (2 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1.96,Made,2.0,,,,,,,,,,,,,,,,,
204,PT08M29.00S,2023-10-31T00:42:19.6Z,2,REGULAR,3pt,Jump Shot,[],202685,28.33442838370565,80.14705882352942,1610612740,34,35,2023-10-31T00:42:42Z,2040000,False,-151.0,214.0,1,left,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
205,PT08M27.00S,2023-10-31T00:42:21.6Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,34,35,2023-10-31T00:42:42Z,2050000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,204.0,4.0,3.0,1.0,,,,,,,,,,
206,PT08M19.00S,2023-10-31T00:42:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,84.57621550591328,46.81372549019608,1610612744,34,37,2023-10-31T00:48:58Z,2060000,False,-16.0,92.0,1,right,C. Paul 9' pullup Jump Shot (7 PTS),[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,9.39,Made,7.0,,,,,,,,,,,,,,,,,
207,PT08M08.00S,2023-10-31T00:42:41.1Z,2,REGULAR,turnover,lost ball,[],1630346,,,1610612740,34,37,2023-10-31T00:42:48Z,2070000,False,,,0,,M. Ryan lost ball TURNOVER (1 TO),"[1630346, 1626172]",1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Looney,1626172.0
208,PT08M08.00S,2023-10-31T00:42:41.1Z,2,REGULAR,steal,,[],1626172,,,1610612744,34,37,2023-10-31T00:54:48Z,2080000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M04.00S,2023-10-31T00:42:47.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626172,93.51182654402102,49.754901960784316,1610612744,34,39,2023-10-31T00:50:51Z,2090000,False,-1.0,8.0,1,right,K. Looney cutting DUNK (4 PTS) (M. Moody 1 AST),"[1626172, 1630541]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,
211,PT08M03.00S,2023-10-31T00:42:55.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,34,39,2023-10-31T00:42:55Z,2110000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M03.00S,2023-10-31T00:45:21.5Z,2,REGULAR,substitution,out,[],202685,,,1610612740,34,39,2023-10-31T00:45:36Z,2120000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M03.00S,2023-10-31T00:45:21.5Z,2,REGULAR,substitution,out,[],101108,,,1610612740,34,39,2023-10-31T00:45:36Z,2130000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M03.00S,2023-10-31T00:45:21.5Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,34,39,2023-10-31T00:45:36Z,2140000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M03.00S,2023-10-31T00:45:21.5Z,2,REGULAR,substitution,in,[],201939,,,1610612740,34,39,2023-10-31T00:45:36Z,2150000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M56.00S,2023-10-31T00:45:56.7Z,2,REGULAR,turnover,traveling,[],1629627,,,1610612740,34,39,2023-10-31T00:46:02Z,2160000,False,,,0,,Z. Williamson traveling TURNOVER (1 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627962.0,,,,,,,1.0,,
218,PT07M37.00S,2023-10-31T00:46:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641764,94.69448094612353,48.03921568627451,1610612744,34,41,2023-10-31T00:46:37Z,2170000,False,-10.0,-3.0,1,right,B. Podziemski driving Layup (2 PTS) (M. Moody 2 AST),"[1641764, 1630541]",1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,
219,PT07M26.00S,2023-10-31T00:46:43.7Z,2,REGULAR,3pt,Jump Shot,[],1630346,31.882391590013142,55.63725490196079,1610612740,34,41,2023-10-31T00:46:53Z,2180000,False,-28.0,247.0,1,left,MISS M. Ryan 24' 3PT,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,24.88,Missed,,,,,,,,,,,,,,,,,,
220,PT07M24.00S,2023-10-31T00:46:46.0Z,2,REGULAR,rebound,offensive,[],203468,,,1610612740,34,41,2023-10-31T00:46:46Z,2190000,False,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,219.0,3.0,2.0,1.0,,,,,,,,,,
221,PT07M23.00S,2023-10-31T00:46:47.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203468,26.363337713534822,16.666666666666664,1610612740,34,41,2023-10-31T00:46:56Z,2200000,False,167.0,195.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
222,PT07M21.00S,2023-10-31T00:46:49.2Z,2,REGULAR,rebound,offensive,[],1641722,,,1610612740,34,41,2023-10-31T00:46:49Z,2210000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,221.0,2.0,1.0,1.0,,,,,,,,,,
223,PT07M19.00S,2023-10-31T00:46:51.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,29.25427069645204,73.2843137254902,1610612740,34,41,2023-10-31T00:46:58Z,2220000,False,-116.0,222.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
224,PT07M17.00S,2023-10-31T00:46:53.2Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,34,41,2023-10-31T00:46:58Z,2230000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,
225,PT07M06.00S,2023-10-31T00:47:03.9Z,2,REGULAR,3pt,Jump Shot,[],203952,78.53153745072274,9.803921568627452,1610612744,34,41,2023-10-31T00:47:08Z,2240000,False,-201.0,149.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
226,PT07M04.00S,2023-10-31T00:47:05.7Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,34,41,2023-10-31T00:47:05Z,2250000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,,,
227,PT06M58.00S,2023-10-31T00:47:11.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630529,5.995400788436268,51.225490196078425,1610612740,36,41,2023-10-31T00:52:24Z,2260000,False,-6.0,4.0,1,left,H. Jones running alley-oop DUNK (2 PTS) (Z. Williamson 1 AST),"[1630529, 1629627]",1610612740.0,NOP,running alley-oop,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.72,Made,2.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
229,PT06M33.00S,2023-10-31T00:47:37.3Z,2,REGULAR,3pt,Jump Shot,[],1630541,77.4802890932983,11.029411764705882,1610612744,36,44,2023-10-31T00:47:42Z,2280000,False,-195.0,159.0,1,right,M. Moody 25' 3PT  (3 PTS) (S. Curry 1 AST),"[1630541, 201939]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.17,Made,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
231,PT06M20.00S,2023-10-31T00:47:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.1268068331143235,50.73529411764706,1610612740,38,44,2023-10-31T00:47:56Z,2300000,False,-4.0,5.0,1,left,Z. Williamson driving Layup (11 PTS) (C. McCollum 4 AST),"[1629627, 203468]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.63,Made,11.0,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,
233,PT06M20.00S,2023-10-31T00:47:54.8Z,2,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612740,38,44,2023-10-31T00:48:13Z,2320000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Williamson 1 FT),"[1626172, 1629627]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628484.0,,,1.0,0.0,Williamson,1629627.0,,,
235,PT06M20.00S,2023-10-31T00:48:03.2Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,38,44,2023-10-31T00:48:34Z,2340000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M20.00S,2023-10-31T00:48:03.2Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,38,44,2023-10-31T00:48:34Z,2350000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M20.00S,2023-10-31T00:48:03.2Z,2,REGULAR,substitution,out,[],1641764,,,1610612740,38,44,2023-10-31T00:48:34Z,2360000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M20.00S,2023-10-31T00:48:03.2Z,2,REGULAR,substitution,in,[],1626204,,,1610612740,38,44,2023-10-31T00:48:34Z,2370000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M20.00S,2023-10-31T00:48:03.2Z,2,REGULAR,substitution,in,[],1630700,,,1610612740,38,44,2023-10-31T00:48:34Z,2380000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M20.00S,2023-10-31T00:48:03.2Z,2,REGULAR,substitution,in,[],203110,,,1610612740,38,44,2023-10-31T00:48:34Z,2390000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M20.00S,2023-10-31T00:48:23.2Z,2,REGULAR,violation,lane,[],1630541,,,1610612740,38,44,2023-10-31T00:49:34Z,2395000,False,,,0,,M. Moody lane VIOLATION,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M20.00S,2023-10-31T00:48:23.2Z,2,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,39,44,2023-10-31T00:50:33Z,2400000,False,,,0,,Z. Williamson Free Throw 1 of 1 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
244,PT06M08.00S,2023-10-31T00:49:00.1Z,2,REGULAR,2pt,Jump Shot,[],201939,84.31340341655716,67.64705882352942,1610612744,39,46,2023-10-31T00:56:28Z,2430000,False,88.0,95.0,1,right,S. Curry 12' driving floating bank Jump Shot (18 PTS),[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,12.96,Made,18.0,,,,,,,,,,,,,,,,,
245,PT05M58.00S,2023-10-31T00:49:09.8Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,39,46,2023-10-31T00:50:53Z,2440000,False,,,0,,Z. Williamson lost ball TURNOVER (2 TO),"[1629627, 201939]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Curry,201939.0
246,PT05M58.00S,2023-10-31T00:49:09.8Z,2,REGULAR,steal,,[],201939,,,1610612744,39,46,2023-10-31T01:04:21Z,2450000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
247,PT05M53.00S,2023-10-31T00:49:17.3Z,2,REGULAR,turnover,out-of-bounds,[],1626172,,,1610612744,39,46,2023-10-31T00:51:00Z,2460000,False,,,0,,K. Looney lost ball out-of-bounds TURNOVER (1 TO),[1626172],1610612744.0,GSW,lost ball,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628484.0,,,,,,,1.0,,
249,PT05M43.00S,2023-10-31T00:49:48.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630346,10.463206307490145,4.166666666666666,1610612740,39,46,2023-10-31T00:51:03Z,2470000,False,229.0,46.0,1,left,MISS M. Ryan 3PT,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
250,PT05M39.00S,2023-10-31T00:49:52.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,39,46,2023-10-31T00:49:52Z,2480000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,
252,PT05M35.00S,2023-10-31T00:50:11.9Z,2,REGULAR,foul,personal,[],1630700,,,1610612744,39,46,2023-10-31T01:02:48Z,2500000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 201939]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628484.0,,,1.0,0.0,Curry,201939.0,,,
