actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
412,PT06M00.00S,2023-12-27T02:32:05.1Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,61,59,2023-12-27T02:32:08Z,4070000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,410.0,8.0,8.0,0.0,,,,,,,,,,,,,,
413,PT05M58.00S,2023-12-27T02:32:07.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,94.69448094612353,52.69607843137255,1610612740,61,59,2023-12-27T02:32:28Z,4080000,False,13.0,-3.0,1,right,MISS H. Jones running Layup - blocked,"[1630529, 1628991]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,
425,PT05M58.00S,2023-12-27T02:32:07.4Z,3,REGULAR,block,,[],1628991,,,1610612740,61,59,2023-12-27T02:33:30Z,4085000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
414,PT05M57.00S,2023-12-27T02:32:08.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,61,59,2023-12-27T02:33:30Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,413.0,,,,,,,,,,,,,,,,,
415,PT05M57.00S,2023-12-27T02:32:25.9Z,3,REGULAR,foul,personal,[],202687,,,1610612740,61,59,2023-12-27T02:32:37Z,4100000,False,,,0,,B. Biyombo loose ball personal FOUL (2 PF),"[202687, 1627742]",1610612763.0,MEM,loose ball,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,
417,PT05M57.00S,2023-12-27T02:32:35.9Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,61,59,2023-12-27T02:32:43Z,4120000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M57.00S,2023-12-27T02:32:35.9Z,3,REGULAR,substitution,out,[],203935,,,1610612740,61,59,2023-12-27T02:32:43Z,4130000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M57.00S,2023-12-27T02:32:35.9Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,61,59,2023-12-27T02:32:43Z,4140000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M57.00S,2023-12-27T02:32:35.9Z,3,REGULAR,substitution,in,[],1631246,,,1610612740,61,59,2023-12-27T02:32:43Z,4150000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M49.00S,2023-12-27T02:32:49.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,82.86793692509855,40.44117647058824,1610612740,63,59,2023-12-27T02:35:51Z,4160000,False,-48.0,109.0,1,right,B. Ingram 11' fadeaway Jump Shot (10 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.86,Made,,,,,,,,,,10.0,,,,,,,,
422,PT05M41.00S,2023-12-27T02:33:01.1Z,3,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612763,63,59,2023-12-27T02:33:12Z,4170000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630230, 1628991]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
424,PT05M41.00S,2023-12-27T02:33:28.2Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,63,60,2023-12-27T02:33:28Z,4190000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
426,PT05M41.00S,2023-12-27T02:33:29.0Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,63,60,2023-12-27T02:33:34Z,4200000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M41.00S,2023-12-27T02:33:29.0Z,3,REGULAR,substitution,in,[],1630533,,,1610612763,63,60,2023-12-27T02:33:34Z,4210000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M41.00S,2023-12-27T02:33:41.2Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,63,61,2023-12-27T02:33:41Z,4220000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
429,PT05M24.00S,2023-12-27T02:34:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,94.69448094612353,51.9607843137255,1610612740,65,61,2023-12-27T02:34:05Z,4230000,False,10.0,-3.0,1,right,B. Ingram driving Layup (12 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,12.0,,,,,,,,
430,PT05M14.00S,2023-12-27T02:34:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,32.53942181340342,59.068627450980394,1610612763,65,61,2023-12-27T02:34:20Z,4240000,False,-45.0,253.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
431,PT05M11.00S,2023-12-27T02:34:13.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,65,61,2023-12-27T02:34:20Z,4250000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,430.0,,,,,,,,,,,,,,,,,
433,PT05M11.00S,2023-12-27T02:34:20.6Z,3,REGULAR,substitution,out,[],203468,,,1610612740,65,61,2023-12-27T02:34:28Z,4270000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M11.00S,2023-12-27T02:34:20.6Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,65,61,2023-12-27T02:34:28Z,4280000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M49.00S,2023-12-27T02:34:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,84.83902759526939,50.49019607843137,1610612740,65,61,2023-12-27T02:37:20Z,4290000,False,2.0,90.0,1,right,MISS J. Alvarado 9' pullup Shot - blocked,"[1630631, 1631246]",1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,,,,,,Williams Jr.,1631246.0,,,
436,PT04M49.00S,2023-12-27T02:34:56.8Z,3,REGULAR,block,,[],1631246,,,1610612740,65,61,2023-12-27T02:34:59Z,4300000,False,,,0,,V. Williams Jr. BLOCK (2 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
437,PT04M46.00S,2023-12-27T02:34:59.8Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,65,61,2023-12-27T02:35:01Z,4310000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,435.0,2.0,1.0,1.0,,,,,,,,,,,,,,
438,PT04M44.00S,2023-12-27T02:35:01.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,88.25558475689881,53.18627450980392,1610612740,67,61,2023-12-27T02:35:06Z,4320000,False,16.0,58.0,1,right,N. Marshall 6' driving floating Jump Shot (2 PTS) (J. Alvarado 1 AST),"[1630230, 1630631]",1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,,,,,,,,,,2.0,,,,,,J. Alvarado,1630631.0,1.0
439,PT04M34.00S,2023-12-27T02:35:18.7Z,3,REGULAR,foul,offensive,[],1628991,,,1610612763,67,61,2023-12-27T02:35:27Z,4330000,False,,,0,,J. Jackson Jr. off-the-ball offensive FOUL (3 PF),"[1628991, 1630631]",1610612763.0,MEM,off-the-ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,203591.0,3.0,0.0,Alvarado,1630631.0,,,,,,,,,
441,PT04M34.00S,2023-12-27T02:35:18.7Z,3,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,67,61,2023-12-27T02:35:18Z,4350000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (3 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,203591.0,,,,,,3.0,,,,,,,
443,PT04M34.00S,2023-12-27T02:35:27.7Z,3,REGULAR,substitution,out,[],1630230,,,1610612740,67,61,2023-12-27T02:35:35Z,4360000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M34.00S,2023-12-27T02:35:27.7Z,3,REGULAR,substitution,in,[],1630700,,,1610612740,67,61,2023-12-27T02:35:35Z,4370000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M20.00S,2023-12-27T02:35:56.5Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612740,67,61,2023-12-27T02:36:07Z,4380000,False,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Ingram 2 FT),"[202687, 1627742]",1610612763.0,MEM,shooting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,
447,PT04M20.00S,2023-12-27T02:36:24.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612740,68,61,2023-12-27T02:36:24Z,4400000,False,,,0,,B. Ingram Free Throw 1 of 2 (13 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
448,PT04M20.00S,2023-12-27T02:36:44.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,68,61,2023-12-27T02:36:44Z,4410000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M20.00S,2023-12-27T02:39:56.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612740,69,61,2023-12-27T02:39:56Z,4420000,False,,,0,,B. Ingram Free Throw 2 of 2 (14 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
450,PT04M06.00S,2023-12-27T02:40:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,6.389618922470433,44.36274509803921,1610612763,69,63,2023-12-27T02:40:43Z,4430000,False,28.0,8.0,1,left,J. Jackson Jr. turnaround bank Jump Shot (8 PTS) (D. Bane 4 AST),"[1628991, 1630217]",1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,,,,8.0,,,,,,D. Bane,1630217.0,4.0
451,PT03M48.00S,2023-12-27T02:40:29.2Z,3,REGULAR,3pt,Jump Shot,[],1627742,67.09921156373193,37.99019607843137,1610612740,72,63,2023-12-27T02:40:34Z,4440000,False,-60.0,257.0,1,right,B. Ingram 26' 3PT  (17 PTS) (J. Alvarado 2 AST),"[1627742, 1630631]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,26.37,Made,,,,,,,,,,17.0,,,,,,J. Alvarado,1630631.0,2.0
453,PT03M34.00S,2023-12-27T02:40:44.1Z,3,REGULAR,3pt,Jump Shot,[],1631246,4.02431011826544,95.34313725490196,1610612763,72,63,2023-12-27T02:40:48Z,4460000,False,-227.0,-15.0,1,left,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,22.72,Missed,,,,,,,,,,,,,,,,,,
454,PT03M30.00S,2023-12-27T02:40:48.1Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,72,63,2023-12-27T02:40:48Z,4470000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,453.0,3.0,2.0,1.0,,,,,,,,,,,,,,
456,PT03M18.00S,2023-12-27T02:41:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.77463863337714,45.34313725490196,1610612740,72,63,2023-12-27T02:41:28Z,4490000,False,-23.0,6.0,1,right,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
457,PT03M16.00S,2023-12-27T02:41:24.7Z,3,REGULAR,rebound,defensive,[],202687,,,1610612763,72,63,2023-12-27T02:41:28Z,4500000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:7),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,456.0,7.0,7.0,0.0,,,,,,,,,,,,,,
458,PT03M10.00S,2023-12-27T02:41:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.601182654402102,45.83333333333333,1610612763,72,63,2023-12-27T02:42:40Z,4510000,False,21.0,0.0,1,left,MISS D. Bane driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
459,PT03M08.00S,2023-12-27T02:41:32.8Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,72,63,2023-12-27T02:41:35Z,4520000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,458.0,3.0,2.0,1.0,,,,,,,,,,,,,,
460,PT03M03.00S,2023-12-27T02:41:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630631,95.0886990801577,51.9607843137255,1610612740,74,63,2023-12-27T02:41:43Z,4530000,False,10.0,-6.0,1,right,J. Alvarado running Layup (5 PTS),[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,,,5.0,,,,,,,,
461,PT02M43.00S,2023-12-27T02:41:57.9Z,3,REGULAR,turnover,lost ball,[],1630533,,,1610612763,74,63,2023-12-27T02:42:04Z,4540000,False,,,0,,Z. Williams lost ball TURNOVER (2 TO),"[1630533, 1630631]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,2.0,Alvarado,1630631.0,,,,,
462,PT02M43.00S,2023-12-27T02:41:57.9Z,3,REGULAR,steal,,[],1630631,,,1610612740,74,63,2023-12-27T02:42:30Z,4550000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
463,PT02M26.00S,2023-12-27T02:42:15.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,88.12417871222075,3.1862745098039214,1610612740,77,63,2023-12-27T02:42:19Z,4560000,False,-234.0,59.0,1,right,T. Murphy III 24' 3PT  (10 PTS) (B. Ingram 6 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,24.14,Made,,,,,,,,,,10.0,,,,,,B. Ingram,1627742.0,6.0
465,PT02M23.00S,2023-12-27T02:42:29.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,77,63,2023-12-27T02:44:55Z,4580000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M23.00S,2023-12-27T02:43:37.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,77,63,2023-12-27T02:43:48Z,4590000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M23.00S,2023-12-27T02:43:37.7Z,3,REGULAR,substitution,out,[],202687,,,1610612763,77,63,2023-12-27T02:43:48Z,4600000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M23.00S,2023-12-27T02:43:37.7Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,77,63,2023-12-27T02:43:48Z,4610000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M23.00S,2023-12-27T02:43:37.7Z,3,REGULAR,substitution,in,[],1630214,,,1610612763,77,63,2023-12-27T02:43:48Z,4620000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M23.00S,2023-12-27T02:43:37.7Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,77,63,2023-12-27T02:43:48Z,4630000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M23.00S,2023-12-27T02:43:37.7Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,77,63,2023-12-27T02:43:48Z,4640000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M23.00S,2023-12-27T02:44:03.7Z,3,REGULAR,substitution,out,[],202685,,,1610612763,77,63,2023-12-27T02:44:06Z,4650000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M23.00S,2023-12-27T02:44:03.7Z,3,REGULAR,substitution,in,[],1630529,,,1610612763,77,63,2023-12-27T02:44:06Z,4660000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M18.00S,2023-12-27T02:44:16.8Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,77,63,2023-12-27T02:44:22Z,4670000,False,,,0,,J. Morant lost ball TURNOVER (6 TO),"[1629630, 1630529]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,6.0,Jones,1630529.0,,,,,
475,PT02M18.00S,2023-12-27T02:44:16.8Z,3,REGULAR,steal,,[],1630529,,,1610612740,77,63,2023-12-27T02:44:18Z,4680000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
476,PT02M00.00S,2023-12-27T02:44:34.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,72.7496714848883,80.3921568627451,1610612740,77,63,2023-12-27T02:44:39Z,4690000,False,152.0,204.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
477,PT01M56.00S,2023-12-27T02:44:38.7Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,77,63,2023-12-27T02:44:39Z,4700000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:5),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,476.0,5.0,5.0,0.0,,,,,,,,,,,,,,
478,PT01M42.00S,2023-12-27T02:44:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.389618922470433,55.14705882352941,1610612763,77,65,2023-12-27T02:44:58Z,4710000,False,-26.0,8.0,1,left,J. Morant driving Layup (20 PTS) (V. Williams Jr. 2 AST),"[1629630, 1631246]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,,,,,,20.0,,,,,,V. Williams Jr.,1631246.0,2.0
479,PT01M30.00S,2023-12-27T02:45:05.5Z,3,REGULAR,3pt,Jump Shot,[],1630631,69.85873850197109,25.98039215686275,1610612740,77,65,2023-12-27T02:45:10Z,4720000,False,-120.0,231.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
480,PT01M26.00S,2023-12-27T02:45:09.5Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,77,65,2023-12-27T02:45:10Z,4730000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,479.0,2.0,2.0,0.0,,,,,,,,,,,,,,
481,PT01M04.00S,2023-12-27T02:45:31.1Z,3,REGULAR,2pt,Jump Shot,[],1629630,26.757555847568987,59.31372549019608,1610612763,77,65,2023-12-27T02:45:38Z,4740000,False,-47.0,199.0,1,left,MISS J. Morant 20' step back Shot,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,20.44,Missed,,,,,,,,,,,,,,,,,,
482,PT01M01.00S,2023-12-27T02:45:34.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,77,65,2023-12-27T02:45:38Z,4750000,False,,,0,,B. Ingram REBOUND (Off:2 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,481.0,5.0,3.0,2.0,,,,,,,,,,,,,,
483,PT00M47.90S,2023-12-27T02:45:51.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612740,77,65,2023-12-27T02:46:03Z,4760000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Alvarado 2 FT),"[1630583, 1630631]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,2.0,0.0,Alvarado,1630631.0,,,,,,,,,
486,PT00M47.90S,2023-12-27T02:46:16.3Z,3,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,77,65,2023-12-27T02:46:16Z,4780000,False,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT00M47.90S,2023-12-27T02:46:16.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,77,65,2023-12-27T02:46:16Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,
488,PT00M47.90S,2023-12-27T02:46:19.5Z,3,REGULAR,substitution,out,[],1630700,,,1610612740,77,65,2023-12-27T02:46:23Z,4800000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M47.90S,2023-12-27T02:46:19.5Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,77,65,2023-12-27T02:46:23Z,4810000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M47.90S,2023-12-27T02:46:32.2Z,3,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,78,65,2023-12-27T02:46:32Z,4820000,False,,,0,,J. Alvarado Free Throw 2 of 2 (6 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
491,PT00M32.90S,2023-12-27T02:46:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630533,25.706307490144546,84.55882352941177,1610612763,78,65,2023-12-27T02:46:55Z,4830000,False,-173.0,189.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
492,PT00M28.60S,2023-12-27T02:46:54.4Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,78,65,2023-12-27T02:46:55Z,4840000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,491.0,3.0,3.0,0.0,,,,,,,,,,,,,,
493,PT00M09.50S,2023-12-27T02:47:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,91.01511169513797,49.754901960784316,1610612740,80,65,2023-12-27T02:50:33Z,4850000,False,-1.0,32.0,1,right,J. Alvarado driving floating Jump Shot (8 PTS) (T. Murphy III 1 AST),"[1630631, 1630530]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,,,,8.0,,,,,,T. Murphy III,1630530.0,1.0
