actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
243,PT07M40.00S,2023-11-04T23:45:42.3Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,41,41,2023-11-04T23:46:34Z,2380000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M22.00S,2023-11-04T23:47:18.8Z,2,REGULAR,turnover,out-of-bounds,[],202685,,,1610612740,41,41,2023-11-05T00:08:39Z,2390000,False,,,0,,J. Valanciunas bad pass out-of-bounds TURNOVER (2 TO),[202685],1610612740.0,NOP,bad pass,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,201246.0,2.0,,,,,,,,,,,,,,,,,,
246,PT07M09.00S,2023-11-04T23:47:35.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203992,24.655059132720105,89.70588235294117,1610612737,41,41,2023-11-04T23:47:40Z,2400000,False,-199.0,179.0,1,left,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,26.75,Missed,,,,,,,,,,,,,,,,
247,PT07M07.00S,2023-11-04T23:47:37.3Z,2,REGULAR,rebound,offensive,[],1627749,,,1610612737,41,41,2023-11-04T23:47:40Z,2410000,False,,,0,,D. Murray REBOUND (Off:2 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,246.0,4.0,2.0,2.0,,,,,,,,
248,PT07M05.00S,2023-11-04T23:47:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627749,10.726018396846255,44.85294117647059,1610612737,41,43,2023-11-04T23:47:48Z,2420000,False,26.0,48.0,1,left,D. Murray putback Layup (8 PTS),[1627749],1610612737.0,ATL,putback,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,5.47,Made,8.0,,,,,,,,,,,,,,,
249,PT06M46.00S,2023-11-04T23:47:57.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,89.17542706964521,40.19607843137255,1610612740,43,43,2023-11-05T00:09:20Z,2430000,False,-49.0,49.0,1,right,J. Valanciunas 6' Hook (6 PTS) (D. Daniels 1 AST),"[202685, 1630700]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,6.95,Made,6.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,
251,PT06M35.00S,2023-11-04T23:48:09.2Z,2,REGULAR,3pt,Jump Shot,[],203992,5.995400788436268,3.431372549019608,1610612737,43,43,2023-11-04T23:48:15Z,2450000,False,233.0,4.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,23.28,Missed,,,,,,,,,,,,,,,,
252,PT06M31.00S,2023-11-04T23:48:13.2Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612737,43,43,2023-11-04T23:48:13Z,2460000,False,,,0,,S. Bey REBOUND (Off:4 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,,,,,,,251.0,5.0,1.0,4.0,,,,,,,,
253,PT06M29.00S,2023-11-04T23:48:15.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,7.046649145860711,44.85294117647059,1610612737,43,43,2023-11-04T23:48:23Z,2470000,False,26.0,14.0,1,left,MISS S. Bey Layup - blocked,"[1630180, 1630700]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,2.91,Missed,,,,,,,,,,,,,,,Daniels,1630700.0
349,PT06M29.00S,2023-11-04T23:48:15.6Z,2,REGULAR,block,,[],1630700,,,1610612737,43,43,2023-11-05T00:10:14Z,2475000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT06M27.00S,2023-11-04T23:48:17.6Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,43,43,2023-11-04T23:48:23Z,2480000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:3),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,253.0,3.0,3.0,0.0,,,,,,,,
255,PT06M25.00S,2023-11-04T23:48:29.4Z,2,REGULAR,foul,personal,[],1629631,,,1610612740,43,43,2023-11-04T23:48:38Z,2490000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 202685]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,202053.0,,,,,,,,,,,,2.0,0.0,Valanciunas,202685.0,,,,
257,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,out,[],203468,,,1610612740,43,43,2023-11-04T23:48:53Z,2510000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,out,[],202685,,,1610612740,43,43,2023-11-04T23:48:53Z,2520000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,43,43,2023-11-04T23:48:53Z,2530000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,out,[],203992,,,1610612740,43,43,2023-11-04T23:48:53Z,2540000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,43,43,2023-11-04T23:48:53Z,2550000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,in,[],1626204,,,1610612740,43,43,2023-11-04T23:48:53Z,2560000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,43,43,2023-11-04T23:48:53Z,2570000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M25.00S,2023-11-04T23:48:43.7Z,2,REGULAR,substitution,in,[],1629027,,,1610612740,43,43,2023-11-04T23:48:53Z,2580000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M13.00S,2023-11-04T23:49:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.11760840998686,45.83333333333333,1610612740,45,43,2023-11-05T00:10:34Z,2590000,False,-21.0,12.0,1,right,B. Ingram driving Layup (9 PTS) (D. Daniels 2 AST),"[1627742, 1630700]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,2.41,Made,9.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,,
266,PT05M59.00S,2023-11-04T23:49:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630168,31.09395532194481,36.51960784313725,1610612737,45,43,2023-11-04T23:49:22Z,2600000,False,67.0,240.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,24.91,Missed,,,,,,,,,,,,,,,,
267,PT05M58.00S,2023-11-04T23:49:18.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,45,43,2023-11-04T23:49:22Z,2610000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,266.0,,,,,,,,,,,
269,PT05M58.00S,2023-11-04T23:49:25.6Z,2,REGULAR,substitution,out,[],1630168,,,1610612740,45,43,2023-11-04T23:49:28Z,2630000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M58.00S,2023-11-04T23:49:25.6Z,2,REGULAR,substitution,in,[],203991,,,1610612740,45,43,2023-11-04T23:49:28Z,2640000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M51.00S,2023-11-04T23:49:43.1Z,2,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612740,45,43,2023-11-04T23:50:04Z,2650000,False,,,0,,S. Bey shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630180, 1629627]",1610612737.0,ATL,shooting,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,2.0,0.0,Williamson,1629627.0,,,,
273,PT05M51.00S,2023-11-04T23:50:17.4Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,46,43,2023-11-04T23:50:17Z,2670000,False,,,0,,Z. Williamson Free Throw 1 of 2 (1 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
274,PT05M51.00S,2023-11-04T23:50:33.7Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,47,43,2023-11-04T23:50:33Z,2680000,False,,,0,,Z. Williamson Free Throw 2 of 2 (2 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
275,PT05M37.00S,2023-11-04T23:50:48.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,8.623521681997373,54.166666666666664,1610612737,47,45,2023-11-05T00:11:58Z,2690000,False,-21.0,29.0,1,left,C. Capela Hook (2 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,3.54,Made,2.0,T. Young,1629027.0,5.0,,,,,,,,,,,,
277,PT05M21.00S,2023-11-04T23:51:03.7Z,2,REGULAR,3pt,Jump Shot,[],1630700,90.22667542706965,94.85294117647058,1610612740,50,45,2023-11-04T23:51:09Z,2710000,False,224.0,39.0,1,right,D. Daniels 3PT  (5 PTS) (Z. Williamson 2 AST),"[1630700, 1629627]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,22.77,Made,5.0,Z. Williamson,1629627.0,2.0,,,,,,,,,,,,
279,PT05M05.00S,2023-11-04T23:51:19.9Z,2,REGULAR,3pt,Jump Shot,[],1627749,32.933639947437584,52.94117647058824,1610612737,50,45,2023-11-05T00:15:06Z,2730000,False,-15.0,257.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,25.75,Missed,,,,,,,,,,,,,,,,
280,PT05M01.00S,2023-11-04T23:51:23.9Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,50,45,2023-11-05T00:15:20Z,2740000,False,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,,,,279.0,2.0,1.0,1.0,,,,,,,,
281,PT04M59.00S,2023-11-04T23:51:25.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,28.465834428383708,21.07843137254902,1610612737,50,45,2023-11-05T00:14:35Z,2750000,False,145.0,215.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,25.92,Missed,,,,,,,,,,,,,,,,
282,PT04M56.00S,2023-11-04T23:51:28.6Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,50,45,2023-11-04T23:51:30Z,2760000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,281.0,4.0,4.0,0.0,,,,,,,,
283,PT04M35.00S,2023-11-04T23:51:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,89.30683311432325,46.568627450980394,1610612740,50,45,2023-11-04T23:51:58Z,2770000,False,-17.0,48.0,1,right,MISS Z. Williamson driving finger roll Layup,[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,5.1,Missed,,,,,,,,,,,,,,,,
284,PT04M33.00S,2023-11-04T23:51:52.0Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,50,45,2023-11-04T23:51:58Z,2780000,False,,,0,,D. Murray REBOUND (Off:2 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,283.0,5.0,3.0,2.0,,,,,,,,
285,PT04M28.00S,2023-11-04T23:51:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,9.937582128777924,48.28431372549019,1610612737,50,45,2023-11-05T00:16:09Z,2790000,False,9.0,41.0,1,left,MISS D. Murray running Layup,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,4.18,Missed,,,,,,,,,,,,,,,,
286,PT04M27.00S,2023-11-04T23:51:57.3Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,50,45,2023-11-04T23:52:03Z,2800000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,
287,PT04M24.00S,2023-11-04T23:52:01.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629627,91.40932982917214,51.225490196078425,1610612740,52,45,2023-11-04T23:52:43Z,2810000,False,6.0,28.0,1,right,Z. Williamson driving DUNK (4 PTS) (D. Daniels 3 AST),"[1629627, 1630700]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,2.89,Made,4.0,D. Daniels,1630700.0,3.0,,,,,,,,,,,,
289,PT04M24.00S,2023-11-04T23:52:08.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,52,45,2023-11-04T23:52:08Z,2830000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M24.00S,2023-11-04T23:53:18.8Z,2,REGULAR,substitution,out,[],1630180,,,1610612737,52,45,2023-11-04T23:54:50Z,2840000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M24.00S,2023-11-04T23:53:18.8Z,2,REGULAR,substitution,in,[],1630552,,,1610612737,52,45,2023-11-04T23:54:50Z,2850000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M12.00S,2023-11-04T23:55:12.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,8.886333771353483,53.67647058823529,1610612737,52,47,2023-11-04T23:55:19Z,2860000,False,-18.0,31.0,1,left,C. Capela DUNK (4 PTS) (J. Johnson 2 AST),"[203991, 1630552]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,3.6,Made,4.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,
294,PT03M46.00S,2023-11-04T23:55:37.8Z,2,REGULAR,turnover,lost ball,[],1627742,,,1610612740,52,47,2023-11-04T23:55:42Z,2880000,False,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1629027]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,Young,1629027.0,,
295,PT03M46.00S,2023-11-04T23:55:37.8Z,2,REGULAR,steal,,[],1629027,,,1610612737,52,47,2023-11-04T23:55:39Z,2890000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
296,PT03M42.00S,2023-11-04T23:55:45.3Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,52,47,2023-11-04T23:55:58Z,2900000,False,,,0,,D. Murray lost ball out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,lost ball,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,202049.0,1.0,,,,,,,,,,,,,,,,,,
297,PT03M42.00S,2023-11-04T23:55:49.9Z,2,REGULAR,substitution,out,[],1630346,,,1610612740,52,47,2023-11-04T23:55:54Z,2910000,False,,,0,,SUB out: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M42.00S,2023-11-04T23:55:49.9Z,2,REGULAR,substitution,in,[],203468,,,1610612740,52,47,2023-11-04T23:55:54Z,2920000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M32.00S,2023-11-04T23:56:17.5Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612740,52,47,2023-11-04T23:56:25Z,2930000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630552, 1629627]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,202053.0,,,,,,,,,,,,2.0,0.0,Williamson,1629627.0,,,,
301,PT03M32.00S,2023-11-04T23:56:40.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629627,,,1610612740,52,47,2023-11-04T23:56:40Z,2950000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
302,PT03M32.00S,2023-11-04T23:56:40.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,52,47,2023-11-04T23:56:40Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,
303,PT03M32.00S,2023-11-04T23:56:59.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629627,,,1610612740,53,47,2023-11-04T23:56:59Z,2970000,False,,,0,,Z. Williamson Free Throw 2 of 2 (5 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
304,PT03M08.00S,2023-11-04T23:57:28.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612737,53,47,2023-11-04T23:59:17Z,2980000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,,,,,,
305,PT03M08.00S,2023-11-04T23:57:35.9Z,2,REGULAR,substitution,out,[],1630700,,,1610612740,53,47,2023-11-04T23:57:40Z,2990000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M08.00S,2023-11-04T23:57:35.9Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,53,47,2023-11-04T23:57:40Z,3000000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M49.00S,2023-11-04T23:58:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,92.72339027595268,56.86274509803921,1610612740,53,47,2023-11-05T00:46:07Z,3010000,False,34.0,16.0,1,right,MISS Z. Williamson Layup - blocked,"[1629627, 203991]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,3.78,Missed,,,,,,,,,,,,,,,Capela,203991.0
308,PT02M49.00S,2023-11-04T23:58:06.6Z,2,REGULAR,block,,[],203991,,,1610612740,53,47,2023-11-04T23:58:09Z,3020000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
309,PT02M47.00S,2023-11-04T23:58:08.6Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,53,47,2023-11-05T00:46:07Z,3030000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,307.0,2.0,0.0,2.0,,,,,,,,
310,PT02M46.00S,2023-11-04T23:58:15.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612740,53,47,2023-11-04T23:58:24Z,3040000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Williamson 2 FT),"[1629631, 1629627]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,3.0,0.0,Williamson,1629627.0,,,,
312,PT02M46.00S,2023-11-04T23:58:37.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629627,,,1610612740,53,47,2023-11-05T00:48:28Z,3065000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
313,PT02M46.00S,2023-11-04T23:58:37.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,53,47,2023-11-05T00:48:28Z,3072500,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,
520,PT02M46.00S,2023-11-04T23:58:55.0Z,2,REGULAR,substitution,out,[],1629631,,,1610612740,53,47,2023-11-05T00:48:45Z,3074375,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M46.00S,2023-11-04T23:58:55.0Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,53,47,2023-11-05T00:48:45Z,3075312,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M46.00S,2023-11-04T23:58:37.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629627,,,1610612740,54,47,2023-11-05T00:48:28Z,3076250,False,,,0,,Z. Williamson Free Throw 2 of 2 (6 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
317,PT02M34.00S,2023-11-04T23:59:12.5Z,2,REGULAR,3pt,Jump Shot,[],1629027,32.53942181340342,65.44117647058823,1610612737,54,47,2023-11-05T00:18:44Z,3092500,False,-77.0,253.0,1,left,MISS T. Young 26' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,26.49,Missed,,,,,,,,,,,,,,,,
318,PT02M33.00S,2023-11-04T23:59:13.5Z,2,REGULAR,rebound,offensive,[],1629027,,,1610612737,54,47,2023-11-05T00:18:44Z,3093750,False,,,0,,T. Young REBOUND (Off:2 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,317.0,2.0,0.0,2.0,,,,,,,,
319,PT02M32.00S,2023-11-04T23:59:17.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,33.590670170827856,67.15686274509804,1610612737,54,47,2023-11-05T00:19:00Z,3095000,False,-86.0,263.0,1,left,MISS T. Young 27' 3PT - blocked,"[1629027, 203468]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,27.69,Missed,,,,,,,,,,,,,,,McCollum,203468.0
320,PT02M32.00S,2023-11-04T23:59:17.2Z,2,REGULAR,block,,[],203468,,,1610612737,54,47,2023-11-04T23:59:20Z,3097500,False,,,0,,C. McCollum BLOCK (2 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
321,PT02M31.00S,2023-11-04T23:59:18.2Z,2,REGULAR,rebound,offensive,[],1629027,,,1610612737,54,47,2023-11-05T00:19:00Z,3098750,False,,,0,,T. Young REBOUND (Off:3 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,319.0,3.0,0.0,3.0,,,,,,,,
322,PT02M21.00S,2023-11-04T23:59:24.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,19.136005256241788,72.30392156862744,1610612737,54,49,2023-11-04T23:59:32Z,3160000,False,-112.0,127.0,1,left,T. Young 16' Jump Shot (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,16.93,Made,4.0,,,,,,,,,,,,,,,
323,PT02M06.00S,2023-11-04T23:59:39.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.46057818659659,47.794117647058826,1610612740,56,49,2023-11-04T23:59:47Z,3170000,False,-11.0,18.0,1,right,Z. Williamson driving reverse Layup (8 PTS),[1629627],1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,2.14,Made,8.0,,,,,,,,,,,,,,,
324,PT01M54.00S,2023-11-04T23:59:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,9.543363994743759,52.94117647058824,1610612737,56,51,2023-11-05T00:00:00Z,3180000,False,-15.0,37.0,1,left,C. Capela Layup (6 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,4.0,Made,6.0,T. Young,1629027.0,6.0,,,,,,,,,,,,
