actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
439,PT02M25.00S,2024-04-06T01:36:29.4Z,3,REGULAR,substitution,in,[],1631103,,,1610612759,86,80,2024-04-06T01:36:42Z,4190000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M25.00S,2024-04-06T01:36:29.4Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,86,80,2024-04-06T01:36:42Z,4200000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M18.00S,2024-04-06T01:36:51.0Z,3,REGULAR,turnover,bad pass,[],1631104,,,1610612759,86,80,2024-04-06T01:36:55Z,4210000,False,,,0,,B. Wesley bad pass TURNOVER (3 TO),"[1631104, 1630530]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,,,,,,,,Murphy III,1630530.0
442,PT02M18.00S,2024-04-06T01:36:51.0Z,3,REGULAR,steal,,[],1630530,,,1610612740,86,80,2024-04-06T01:36:52Z,4220000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT02M12.00S,2024-04-06T01:36:56.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,76.69185282522996,11.76470588235294,1610612740,86,80,2024-04-06T01:37:07Z,4230000,False,-191.0,167.0,1,right,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
444,PT02M08.00S,2024-04-06T01:37:00.9Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,86,80,2024-04-06T01:37:01Z,4240000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,443.0,4.0,3.0,1.0,,,,,,,,,,,,,,
446,PT01M57.00S,2024-04-06T01:37:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,19.136005256241788,48.28431372549019,1610612759,86,80,2024-04-06T01:41:25Z,4260000,False,9.0,127.0,1,left,MISS D. Graham 12' driving floating Shot - blocked,"[1628984, 1641722]",1610612759.0,SAS,driving floating,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,12.77,Missed,,,,,,Hawkins,1641722.0,,,,,,,,,,,
447,PT01M57.00S,2024-04-06T01:37:13.4Z,3,REGULAR,block,,[],1641722,,,1610612759,86,80,2024-04-06T01:37:15Z,4270000,False,,,0,,J. Hawkins BLOCK (1 BLK),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
448,PT01M55.00S,2024-04-06T01:37:15.4Z,3,REGULAR,rebound,offensive,[],1628984,,,1610612759,86,80,2024-04-06T01:41:25Z,4280000,False,,,0,,D. Graham REBOUND (Off:1 Def:0),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,,,446.0,1.0,0.0,1.0,,,,,,,,,,,,,,
449,PT01M53.00S,2024-04-06T01:37:17.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631103,6.652431011826544,95.83333333333334,1610612759,86,80,2024-04-06T01:41:31Z,4290000,False,-229.0,10.0,1,left,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
450,PT01M51.00S,2024-04-06T01:37:19.5Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,86,80,2024-04-06T01:41:31Z,4300000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,449.0,2.0,1.0,1.0,,,,,,,,,,,,,,
451,PT01M46.00S,2024-04-06T01:37:23.0Z,3,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612740,86,80,2024-04-06T01:37:30Z,4310000,False,,,0,,N. Marshall bad pass out-of-bounds TURNOVER (1 TO),[1630230],1610612740.0,NOP,bad pass,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,203592.0,1.0,,,,,,,,,
452,PT01M46.00S,2024-04-06T01:37:30.7Z,3,REGULAR,substitution,out,[],1630530,,,1610612759,86,80,2024-04-06T01:37:37Z,4320000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M46.00S,2024-04-06T01:37:30.7Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,86,80,2024-04-06T01:37:37Z,4330000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M46.00S,2024-04-06T01:37:30.7Z,3,REGULAR,substitution,in,[],1630346,,,1610612759,86,80,2024-04-06T01:37:37Z,4340000,False,,,0,,SUB in: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M46.00S,2024-04-06T01:37:30.7Z,3,REGULAR,substitution,in,[],1630572,,,1610612759,86,80,2024-04-06T01:37:37Z,4350000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M33.00S,2024-04-06T01:37:55.4Z,3,REGULAR,turnover,lost ball,[],1631103,,,1610612759,86,80,2024-04-06T01:38:03Z,4370000,False,,,0,,M. Branham lost ball TURNOVER (3 TO),"[1631103, 1630230]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,3.0,,,,,,,,Marshall,1630230.0
458,PT01M33.00S,2024-04-06T01:37:55.4Z,3,REGULAR,steal,,[],1630230,,,1610612740,86,80,2024-04-06T01:38:01Z,4380000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
459,PT01M30.00S,2024-04-06T01:38:02.3Z,3,REGULAR,turnover,bad pass,[],1626204,,,1610612740,86,80,2024-04-06T01:44:07Z,4390000,False,,,0,,L. Nance Jr. bad pass TURNOVER (2 TO),"[1626204, 1628380]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,,,Collins,1628380.0
460,PT01M30.00S,2024-04-06T01:38:02.3Z,3,REGULAR,steal,,[],1628380,,,1610612759,86,80,2024-04-06T03:41:08Z,4400000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
461,PT01M23.00S,2024-04-06T01:38:05.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628984,30.305519053876477,73.52941176470588,1610612759,86,83,2024-04-06T01:44:14Z,4410000,False,-118.0,232.0,1,left,D. Graham 26' 3PT running (15 PTS) (B. Wesley 4 AST),"[1628984, 1631104]",1610612759.0,SAS,running,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,15.0,,,,,B. Wesley,1631104.0,4.0,,,,,,
463,PT01M02.00S,2024-04-06T01:38:28.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,81.553876478318,40.44117647058824,1610612740,86,83,2024-04-06T01:44:44Z,4430000,False,-48.0,121.0,1,right,MISS C. McCollum 13' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,13.0,Missed,,,,,,,,,,,,,,,,,,
464,PT01M00.00S,2024-04-06T01:38:30.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,86,83,2024-04-06T01:44:44Z,4440000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,463.0,,,,,,,,,,,,,,,,,
465,PT01M00.00S,2024-04-06T01:38:34.0Z,3,REGULAR,foul,personal,[],1626204,,,1610612759,86,83,2024-04-06T01:38:52Z,4450000,False,,,0,,L. Nance Jr. loose ball personal FOUL (1 PF),"[1626204, 1630572]",1610612740.0,NOP,loose ball,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203592.0,,,,,1.0,0.0,Mamukelashvili,1630572.0,,
467,PT00M39.60S,2024-04-06T01:39:09.8Z,3,REGULAR,3pt,Jump Shot,[],1631104,28.597240473061763,22.794117647058822,1610612759,86,83,2024-04-06T01:39:21Z,4470000,False,136.0,216.0,1,left,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
468,PT00M37.20S,2024-04-06T01:39:12.2Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,86,83,2024-04-06T01:39:21Z,4480000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,467.0,3.0,3.0,0.0,,,,,,,,,,,,,,
472,PT00M20.30S,2024-04-06T01:39:44.7Z,3,REGULAR,3pt,Jump Shot,[],203468,72.7496714848883,79.65686274509804,1610612740,86,83,2024-04-06T01:39:52Z,4520000,False,148.0,204.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
473,PT00M18.30S,2024-04-06T01:39:46.8Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612759,86,83,2024-04-06T01:39:46Z,4530000,False,,,0,,D. Graham REBOUND (Off:1 Def:1),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,472.0,2.0,1.0,1.0,,,,,,,,,,,,,,
474,PT00M00.50S,2024-04-06T01:40:04.6Z,3,REGULAR,3pt,Jump Shot,[],1628984,28.86005256241787,17.647058823529413,1610612759,86,86,2024-04-06T01:40:09Z,4540000,False,162.0,219.0,1,left,D. Graham 27' 3PT step back (18 PTS),[1628984],1610612759.0,SAS,step back,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,27.21,Made,,,,,18.0,,,,,,,,,,,,,
476,PT00M00.00S,2024-04-06T01:40:35.5Z,3,REGULAR,period,end,[],0,,,1610612740,86,86,2024-04-06T01:40:35Z,4560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-04-06T01:42:35.6Z,4,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,86,86,2024-04-06T01:42:50Z,4570000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-04-06T01:42:35.6Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,86,86,2024-04-06T01:42:50Z,4580000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-04-06T01:42:35.6Z,4,REGULAR,substitution,out,['startperiod'],1630346,,,1610612740,86,86,2024-04-06T01:42:50Z,4590000,False,,,0,,SUB out: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-04-06T01:42:35.6Z,4,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,86,86,2024-04-06T01:42:50Z,4600000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-04-06T01:42:35.6Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,86,86,2024-04-06T01:42:50Z,4610000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-04-06T01:42:35.6Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612740,86,86,2024-04-06T01:42:50Z,4620000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2024-04-06T01:42:57.9Z,4,REGULAR,period,start,[],0,,,1610612759,86,86,2024-04-06T01:42:57Z,4630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M37.00S,2024-04-06T01:43:20.0Z,4,REGULAR,turnover,lost ball,[],1631103,,,1610612759,86,86,2024-04-06T01:43:25Z,4640000,False,,,0,,M. Branham lost ball TURNOVER (4 TO),"[1631103, 1641722]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,4.0,,,,,,,,Hawkins,1641722.0
485,PT11M37.00S,2024-04-06T01:43:20.0Z,4,REGULAR,steal,,[],1641722,,,1610612740,86,86,2024-04-06T01:43:22Z,4650000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
486,PT11M32.00S,2024-04-06T01:43:27.8Z,4,REGULAR,foul,offensive,[],202685,,,1610612740,86,86,2024-04-06T01:44:11Z,4660000,False,,,0,,J. Valanciunas offensive FOUL (5 PF),"[202685, 1631103]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,204059.0,,,,,5.0,0.0,Branham,1631103.0,,
488,PT11M32.00S,2024-04-06T01:43:27.8Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612740,86,86,2024-04-06T01:43:27Z,4680000,False,,,0,,J. Valanciunas offensive foul TURNOVER (4 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,204059.0,4.0,,,,,,,,,
489,PT11M32.00S,2024-04-06T01:43:46.1Z,4,REGULAR,substitution,out,[],202685,,,1610612759,86,86,2024-04-06T01:43:49Z,4690000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M32.00S,2024-04-06T01:43:46.1Z,4,REGULAR,substitution,in,[],1626204,,,1610612759,86,86,2024-04-06T01:43:49Z,4700000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M13.00S,2024-04-06T01:44:12.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,28.33442838370565,73.0392156862745,1610612759,86,86,2024-04-06T01:46:57Z,4710000,False,-115.0,214.0,1,left,MISS D. Graham 24' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,24.29,Missed,,,,,,,,,,,,,,,,,,
492,PT11M10.00S,2024-04-06T01:44:15.5Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,86,86,2024-04-06T01:44:15Z,4720000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,491.0,3.0,2.0,1.0,,,,,,,,,,,,,,
493,PT10M59.00S,2024-04-06T01:44:27.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,93.24901445466492,48.77450980392157,1610612740,88,86,2024-04-06T01:47:21Z,4730000,False,-6.0,11.0,1,right,H. Jones driving floating Jump Shot (9 PTS) (L. Nance Jr. 4 AST),"[1630529, 1626204]",1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,9.0,,,,,L. Nance Jr.,1626204.0,4.0,,,,,,
495,PT10M38.00S,2024-04-06T01:44:46.7Z,4,REGULAR,3pt,Jump Shot,[],1628984,20.844283837056505,7.8431372549019605,1610612759,88,86,2024-04-06T01:45:04Z,4750000,False,211.0,143.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
496,PT10M36.00S,2024-04-06T01:44:48.7Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,88,86,2024-04-06T01:45:04Z,4760000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,495.0,5.0,3.0,2.0,,,,,,,,,,,,,,
497,PT10M35.00S,2024-04-06T01:44:52.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631104,6.1268068331143235,3.9215686274509802,1610612759,88,86,2024-04-06T01:48:23Z,4770000,False,230.0,5.0,1,left,MISS B. Wesley 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
498,PT10M33.00S,2024-04-06T01:44:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,88,86,2024-04-06T01:48:23Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,497.0,,,,,,,,,,,,,,,,,
499,PT10M33.00S,2024-04-06T01:44:57.4Z,4,REGULAR,foul,personal,[],1626204,,,1610612759,88,86,2024-04-06T01:45:33Z,4790000,False,,,0,,L. Nance Jr. loose ball personal FOUL (2 PF),"[1626204, 1628984]",1610612740.0,NOP,loose ball,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,203592.0,,,,,2.0,0.0,Graham,1628984.0,,
501,PT10M22.00S,2024-04-06T01:45:27.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630572,9.149145860709593,51.470588235294116,1610612759,88,88,2024-04-06T01:45:35Z,4810000,False,-7.0,34.0,1,left,S. Mamukelashvili driving floating Jump Shot (15 PTS) (B. Wesley 5 AST),"[1630572, 1631104]",1610612759.0,SAS,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,15.0,,,,,B. Wesley,1631104.0,5.0,,,,,,
503,PT10M05.00S,2024-04-06T01:45:45.3Z,4,REGULAR,3pt,Jump Shot,[],203468,94.82588699080158,95.34313725490196,1610612740,88,88,2024-04-06T01:45:50Z,4830000,False,227.0,-4.0,1,right,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
504,PT10M00.00S,2024-04-06T01:45:50.3Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,88,88,2024-04-06T01:45:50Z,4840000,False,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,503.0,6.0,4.0,2.0,,,,,,,,,,,,,,
505,PT09M44.00S,2024-04-06T01:46:06.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.521024967148489,48.77450980392157,1610612759,88,90,2024-04-06T01:46:11Z,4850000,False,6.0,9.0,1,left,Z. Collins alley-oop Layup (13 PTS) (S. Mamukelashvili 2 AST),"[1628380, 1630572]",1610612759.0,SAS,alley-oop,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,13.0,,,,,S. Mamukelashvili,1630572.0,2.0,,,,,,
507,PT09M30.00S,2024-04-06T01:46:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.69448094612353,46.07843137254902,1610612740,90,90,2024-04-06T01:46:23Z,4870000,False,-20.0,-3.0,1,right,H. Jones driving Layup (11 PTS) (L. Nance Jr. 5 AST),"[1630529, 1626204]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,11.0,,,,,L. Nance Jr.,1626204.0,5.0,,,,,,
508,PT09M20.00S,2024-04-06T01:46:29.6Z,4,REGULAR,turnover,bad pass,[],1631104,,,1610612759,90,90,2024-04-06T01:46:32Z,4880000,False,,,0,,B. Wesley bad pass TURNOVER (4 TO),"[1631104, 1630529]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,,,,,,,,Jones,1630529.0
509,PT09M20.00S,2024-04-06T01:46:29.6Z,4,REGULAR,steal,,[],1630529,,,1610612740,90,90,2024-04-06T01:46:31Z,4890000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT09M16.00S,2024-04-06T01:46:34.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203468,73.40670170827858,77.69607843137256,1610612740,90,90,2024-04-06T01:46:46Z,4900000,False,138.0,197.0,1,right,MISS C. McCollum 24' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.12,Missed,,,,,,,,,,,,,,,,,,
511,PT09M15.00S,2024-04-06T01:46:35.5Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,90,90,2024-04-06T01:51:34Z,4910000,False,,,0,,Z. Collins REBOUND (Off:2 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,510.0,7.0,5.0,2.0,,,,,,,,,,,,,,
512,PT09M08.00S,2024-04-06T01:46:43.4Z,4,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612759,90,90,2024-04-06T01:46:53Z,4920000,False,,,0,,L. Nance Jr. shooting personal FOUL (3 PF) (Wesley 2 FT),"[1626204, 1631104]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1628487.0,,,,,3.0,0.0,Wesley,1631104.0,,
514,PT09M08.00S,2024-04-06T01:47:12.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631104,,,1610612759,90,91,2024-04-06T01:47:43Z,4940000,False,,,0,,B. Wesley Free Throw 1 of 2 (1 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
515,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,out,[],1641722,,,1610612759,90,91,2024-04-06T01:47:21Z,4950000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,out,[],1628984,,,1610612759,90,91,2024-04-06T01:47:21Z,4960000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,out,[],1631103,,,1610612759,90,91,2024-04-06T01:47:21Z,4970000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,out,[],1628380,,,1610612759,90,91,2024-04-06T01:47:21Z,4980000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,in,[],1630530,,,1610612759,90,91,2024-04-06T01:47:21Z,4990000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,in,[],1641705,,,1610612759,90,91,2024-04-06T01:47:21Z,5000000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,90,91,2024-04-06T01:47:21Z,5010000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M08.00S,2024-04-06T01:47:14.7Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,90,91,2024-04-06T01:47:21Z,5020000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M08.00S,2024-04-06T01:47:12.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631104,,,1610612759,90,91,2024-04-06T01:47:43Z,5030000,False,,,0,,MISS B. Wesley Free Throw 2 of 2,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
524,PT09M06.00S,2024-04-06T01:47:14.7Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,90,91,2024-04-06T01:47:43Z,5040000,False,,,0,,T. Murphy III REBOUND (Off:4 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,523.0,7.0,3.0,4.0,,,,,,,,,,,,,,
