actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT11M11.00S,2023-10-28T23:37:11.4Z,2,REGULAR,freethrow,2 of 2,[],1628392,,,1610612752,29,13,2023-10-28T23:37:11Z,1680000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (3 PTS),[1628392],1610612752.0,NYK,,,,,,,,,,Made,Hartenstein,I. Hartenstein,,,,,,,,,,3.0,,,,,,,,
175,PT10M57.00S,2023-10-28T23:37:26.4Z,2,REGULAR,3pt,Jump Shot,[],1641722,81.8166885676741,7.352941176470589,1610612740,32,13,2023-10-28T23:37:33Z,1690000,False,-213.0,118.0,1,right,J. Hawkins 24' 3PT  (3 PTS) (C. McCollum 4 AST),"[1641722, 203468]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,24.39,Made,Hawkins,J. Hawkins,,,,,,,,,,3.0,C. McCollum,203468.0,4.0,,,,,
178,PT10M31.00S,2023-10-28T23:38:06.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,11.514454664914586,42.8921568627451,1610612752,32,15,2023-10-28T23:38:10Z,1720000,False,36.0,56.0,1,left,I. Quickley 6' driving Layup (2 PTS),[1630193],1610612752.0,NYK,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.61,Made,Quickley,I. Quickley,,,,,,,,,,2.0,,,,,,,,
179,PT10M21.00S,2023-10-28T23:38:15.7Z,2,REGULAR,3pt,Jump Shot,[],1630346,67.88764783180025,52.20588235294118,1610612740,32,15,2023-10-28T23:38:22Z,1730000,False,11.0,249.0,1,right,MISS M. Ryan 24' 3PT,[1630346],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,24.96,Missed,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,
180,PT10M18.00S,2023-10-28T23:38:18.7Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,32,15,2023-10-28T23:38:22Z,1740000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,DiVincenzo,D. DiVincenzo,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
181,PT10M13.00S,2023-10-28T23:38:29.7Z,2,REGULAR,foul,personal,[],1630346,,,1610612752,32,15,2023-10-28T23:38:56Z,1750000,False,,,0,,M. Ryan personal FOUL (1 PF),"[1630346, 1628392]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,Ryan,M. Ryan,,,,,2882.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,
183,PT10M06.00S,2023-10-28T23:38:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,17.0335085413929,54.65686274509803,1610612752,32,17,2023-10-28T23:38:59Z,1770000,False,-23.0,108.0,1,left,R. Barrett 11' driving floating Jump Shot (4 PTS) (I. Hartenstein 1 AST),"[1629628, 1628392]",1610612752.0,NYK,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,11.01,Made,Barrett,R. Barrett,,,,,,,,,,4.0,I. Hartenstein,1628392.0,1.0,,,,,
184,PT09M49.00S,2023-10-28T23:39:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,89.96386333771353,46.81372549019608,1610612740,32,17,2023-10-28T23:39:15Z,1780000,False,-16.0,42.0,1,right,MISS D. Daniels cutting Layup,[1630700],1610612740.0,NOP,cutting,,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
185,PT09M47.00S,2023-10-28T23:39:13.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,32,17,2023-10-28T23:39:15Z,1790000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hartenstein,I. Hartenstein,184.0,3.0,2.0,1.0,,,,,,,,,,,,,,
186,PT09M38.00S,2023-10-28T23:39:23.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,15.719448094612352,5.88235294117647,1610612752,32,17,2023-10-28T23:39:34Z,1800000,False,221.0,95.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,24.03,Missed,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
187,PT09M35.00S,2023-10-28T23:39:26.2Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,32,17,2023-10-28T23:39:34Z,1810000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,Daniels,D. Daniels,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
188,PT09M30.00S,2023-10-28T23:39:30.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,88.78120893561103,3.6764705882352944,1610612740,35,17,2023-10-28T23:39:38Z,1820000,False,-232.0,53.0,1,right,J. Hawkins 3PT step back (6 PTS) (D. Daniels 1 AST),"[1641722, 1630700]",1610612740.0,NOP,step back,,,,,,Left Corner 3,24+ Left,23.76,Made,Hawkins,J. Hawkins,,,,,,,,,,6.0,D. Daniels,1630700.0,1.0,,,,,
190,PT09M03.00S,2023-10-28T23:39:58.2Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,35,17,2023-10-28T23:40:50Z,1840000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 203468]",1610612752.0,NYK,,,,,,,Mid-Range,16-24 Right Center,,,Barrett,R. Barrett,,,,,,,,,,,,,,2.0,McCollum,203468.0,,
191,PT09M03.00S,2023-10-28T23:39:58.2Z,2,REGULAR,steal,,[],203468,,,1610612740,35,17,2023-10-28T23:40:00Z,1850000,False,,,0,,C. McCollum STEAL (3 STL),[203468],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
192,PT08M59.00S,2023-10-28T23:40:02.0Z,2,REGULAR,turnover,bad pass,[],1630700,,,1610612740,35,17,2023-10-28T23:40:20Z,1860000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1628978]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Center,,,Daniels,D. Daniels,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,
193,PT08M59.00S,2023-10-28T23:40:02.0Z,2,REGULAR,steal,,[],1628978,,,1610612752,35,17,2023-10-28T23:40:05Z,1870000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612752.0,NYK,,,,,,,Mid-Range,8-16 Center,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
194,PT08M55.00S,2023-10-28T23:40:06.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,5.601182654402102,94.85294117647058,1610612752,35,20,2023-10-29T01:22:03Z,1880000,False,-224.0,0.0,1,left,R. Barrett 3PT running (7 PTS) (J. Hart 1 AST),"[1629628, 1628404]",1610612752.0,NYK,running,,,,,,Left Corner 3,24+ Left,22.43,Made,Barrett,R. Barrett,,,,,,,,,,7.0,J. Hart,1628404.0,1.0,,,,,
196,PT08M34.00S,2023-10-28T23:40:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,91.93495400788436,45.83333333333333,1610612740,35,20,2023-10-28T23:40:38Z,1900000,False,-21.0,23.0,1,right,MISS J. Valanciunas Layup - blocked,"[202685, 1629628]",1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,3.12,Missed,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,Barrett,1629628.0
197,PT08M34.00S,2023-10-28T23:40:28.9Z,2,REGULAR,block,,[],1629628,,,1610612740,35,20,2023-10-28T23:40:31Z,1910000,False,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,
198,PT08M34.00S,2023-10-28T23:40:28.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,35,20,2023-10-28T23:40:38Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,,196.0,,,,,,,,,,,,,,,,,
200,PT08M34.00S,2023-10-28T23:40:50.1Z,2,REGULAR,foul,offensive,[],202685,,,1610612740,35,20,2023-10-28T23:41:15Z,1940000,False,,,0,,J. Valanciunas offensive FOUL (3 PF),"[202685, 1628978]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,,,Valanciunas,J. Valanciunas,,,,,2882.0,3.0,0.0,DiVincenzo,1628978.0,,,,,,,,,
202,PT08M34.00S,2023-10-28T23:40:50.1Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612740,35,20,2023-10-28T23:40:50Z,1960000,False,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,,,Valanciunas,J. Valanciunas,,,,,2882.0,,,,,,,,,2.0,,,,
203,PT08M34.00S,2023-10-28T23:41:04.4Z,2,REGULAR,substitution,out,[],202685,,,1610612752,35,20,2023-10-28T23:41:08Z,1970000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
204,PT08M34.00S,2023-10-28T23:41:04.4Z,2,REGULAR,substitution,in,[],1626204,,,1610612752,35,20,2023-10-28T23:41:08Z,1980000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
205,PT08M26.00S,2023-10-28T23:41:20.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,20.318659658344284,36.27450980392157,1610612752,35,20,2023-10-28T23:41:28Z,1990000,False,69.0,138.0,1,left,MISS I. Quickley 15' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,,,,In The Paint (Non-RA),8-16 Center,15.46,Missed,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,
206,PT08M23.00S,2023-10-28T23:41:23.9Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,35,20,2023-10-28T23:41:28Z,2000000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,Nance Jr.,L. Nance Jr.,205.0,3.0,2.0,1.0,,,,,,,,,,,,,,
207,PT08M15.00S,2023-10-28T23:41:34.3Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612740,35,20,2023-10-28T23:41:43Z,2010000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (McCollum 2 FT),"[1628978, 203468]",1610612752.0,NYK,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,DiVincenzo,D. DiVincenzo,,,,,1627526.0,1.0,0.0,McCollum,203468.0,,,,,,,,,
209,PT08M15.00S,2023-10-28T23:42:05.8Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,36,20,2023-10-28T23:42:05Z,2030000,False,,,0,,C. McCollum Free Throw 1 of 2 (6 PTS),[203468],1610612740.0,NOP,,,,,,,,,,Made,McCollum,C. McCollum,,,,,,,,,,6.0,,,,,,,,
210,PT08M15.00S,2023-10-28T23:42:06.7Z,2,REGULAR,substitution,out,[],1630700,,,1610612740,36,20,2023-10-28T23:42:12Z,2040000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
211,PT08M15.00S,2023-10-28T23:42:06.7Z,2,REGULAR,substitution,out,[],1629628,,,1610612740,36,20,2023-10-28T23:42:12Z,2050000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,
212,PT08M15.00S,2023-10-28T23:42:06.7Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,36,20,2023-10-28T23:42:12Z,2060000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
213,PT08M15.00S,2023-10-28T23:42:06.7Z,2,REGULAR,substitution,in,[],1628973,,,1610612740,36,20,2023-10-28T23:42:12Z,2070000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,
214,PT08M15.00S,2023-10-28T23:42:28.0Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,37,20,2023-10-28T23:42:28Z,2080000,False,,,0,,C. McCollum Free Throw 2 of 2 (7 PTS),[203468],1610612740.0,NOP,,,,,,,,,,Made,McCollum,C. McCollum,,,,,,,,,,7.0,,,,,,,,
215,PT08M02.00S,2023-10-28T23:42:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,14.4053876478318,6.127450980392156,1610612752,37,20,2023-10-28T23:42:50Z,2090000,False,219.0,83.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,23.45,Missed,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,
216,PT08M02.00S,2023-10-28T23:42:41.0Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,37,20,2023-10-28T23:42:50Z,2100000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,Nance Jr.,L. Nance Jr.,215.0,4.0,3.0,1.0,,,,,,,,,,,,,,
218,PT07M48.00S,2023-10-28T23:42:55.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,88.12417871222075,48.28431372549019,1610612740,39,20,2023-10-28T23:43:02Z,2110000,False,-9.0,59.0,1,right,H. Jones pullup Jump Shot (5 PTS),[1630529],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,Jones,H. Jones,,,,,,,,,,5.0,,,,,,,,
219,PT07M31.00S,2023-10-28T23:43:14.8Z,2,REGULAR,foul,personal,[],1630346,,,1610612752,39,20,2023-10-28T23:44:04Z,2120000,False,,,0,,M. Ryan personal FOUL (2 PF),"[1630346, 1628973]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,,,Ryan,M. Ryan,,,,,1199.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
221,PT07M31.00S,2023-10-28T23:43:27.7Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,39,20,2023-10-28T23:43:32Z,2140000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
222,PT07M31.00S,2023-10-28T23:43:27.7Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,39,20,2023-10-28T23:43:32Z,2150000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,
223,PT07M21.00S,2023-10-28T23:43:53.6Z,2,REGULAR,3pt,Jump Shot,[],1628404,33.590670170827856,37.745098039215684,1610612752,39,20,2023-10-28T23:44:06Z,2160000,False,61.0,263.0,1,left,MISS J. Hart 27' 3PT,[1628404],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,27.03,Missed,Hart,J. Hart,,,,,,,,,,,,,,,,,,
224,PT07M18.00S,2023-10-28T23:43:56.4Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,39,20,2023-10-28T23:43:56Z,2170000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:4),[1626204],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,Nance Jr.,L. Nance Jr.,223.0,5.0,4.0,1.0,,,,,,,,,,,,,,
225,PT07M14.00S,2023-10-28T23:44:00.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203468,69.99014454664915,70.83333333333334,1610612740,39,20,2023-10-28T23:44:10Z,2180000,False,104.0,230.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Right Center,25.21,Missed,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
226,PT07M10.00S,2023-10-28T23:44:04.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,39,20,2023-10-28T23:44:10Z,2190000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Quickley,I. Quickley,225.0,1.0,1.0,0.0,,,,,,,,,,,,,,
227,PT06M55.00S,2023-10-28T23:44:20.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,10.463206307490145,96.07843137254902,1610612752,39,20,2023-10-28T23:44:27Z,2200000,False,-230.0,46.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,23.49,Missed,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
228,PT06M50.00S,2023-10-28T23:44:25.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,39,20,2023-10-28T23:44:27Z,2210000,False,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,,Robinson,M. Robinson,227.0,5.0,1.0,4.0,,,,,,,,,,,,,,
229,PT06M47.00S,2023-10-28T23:44:30.4Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612752,39,20,2023-10-28T23:44:38Z,2220000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Quickley 2 FT),"[1630529, 1630193]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),8-16 Left,,,Jones,H. Jones,,,,,2882.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,
231,PT06M47.00S,2023-10-28T23:44:47.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,39,20,2023-10-28T23:44:47Z,2240000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M47.00S,2023-10-28T23:44:51.2Z,2,REGULAR,substitution,out,[],203468,,,1610612752,39,20,2023-10-28T23:47:17Z,2250000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
233,PT06M47.00S,2023-10-28T23:44:51.2Z,2,REGULAR,substitution,out,[],1630346,,,1610612752,39,20,2023-10-28T23:47:17Z,2260000,False,,,0,,SUB out: M. Ryan,[1630346],1610612740.0,NOP,,,,,,,,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,
234,PT06M47.00S,2023-10-28T23:44:51.2Z,2,REGULAR,substitution,in,[],1629627,,,1610612752,39,20,2023-10-28T23:47:17Z,2270000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,
235,PT06M47.00S,2023-10-28T23:44:51.2Z,2,REGULAR,substitution,in,[],1627742,,,1610612752,39,20,2023-10-28T23:47:17Z,2280000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
236,PT06M47.00S,2023-10-28T23:47:48.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630193,,,1610612752,39,21,2023-10-28T23:47:48Z,2290000,False,,,0,,I. Quickley Free Throw 1 of 2 (3 PTS),[1630193],1610612752.0,NYK,,,,,,,,,,Made,Quickley,I. Quickley,,,,,,,,,,3.0,,,,,,,,
237,PT06M47.00S,2023-10-28T23:48:05.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630193,,,1610612752,39,22,2023-10-28T23:48:05Z,2300000,False,,,0,,I. Quickley Free Throw 2 of 2 (4 PTS),[1630193],1610612752.0,NYK,,,,,,,,,,Made,Quickley,I. Quickley,,,,,,,,,,4.0,,,,,,,,
238,PT06M30.00S,2023-10-28T23:48:23.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,93.51182654402102,50.0,1610612740,41,22,2023-10-28T23:48:29Z,2310000,False,0.0,8.0,1,right,H. Jones cutting DUNK (7 PTS) (B. Ingram 3 AST),"[1630529, 1627742]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,0.85,Made,Jones,H. Jones,,,,,,,,,,7.0,B. Ingram,1627742.0,3.0,,,,,
240,PT06M11.00S,2023-10-28T23:48:42.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,31.882391590013142,68.38235294117648,1610612752,41,25,2023-10-28T23:48:47Z,2330000,False,-92.0,247.0,1,left,D. DiVincenzo 26' 3PT  (3 PTS) (J. Hart 2 AST),"[1628978, 1628404]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,26.37,Made,DiVincenzo,D. DiVincenzo,,,,,,,,,,3.0,J. Hart,1628404.0,2.0,,,,,
242,PT05M50.00S,2023-10-28T23:49:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,84.70762155059133,61.51960784313726,1610612740,43,25,2023-10-28T23:49:17Z,2350000,False,58.0,91.0,1,right,B. Ingram 10' pullup Jump Shot (10 PTS),[1627742],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),8-16 Right,10.79,Made,Ingram,B. Ingram,,,,,,,,,,10.0,,,,,,,,
243,PT05M40.00S,2023-10-28T23:49:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,7.440867279894875,52.94117647058824,1610612752,43,27,2023-10-28T23:49:20Z,2360000,False,-15.0,17.0,1,left,I. Quickley driving Layup (6 PTS),[1630193],1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,2.28,Made,Quickley,I. Quickley,,,,,,,,,,6.0,,,,,,,,
244,PT05M19.00S,2023-10-28T23:49:34.2Z,2,REGULAR,2pt,Jump Shot,[],1641722,74.85216819973719,59.80392156862745,1610612740,43,27,2023-10-28T23:49:38Z,2370000,False,49.0,184.0,1,right,MISS J. Hawkins 19' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,,,,Mid-Range,16-24 Center,19.03,Missed,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,
245,PT05M17.00S,2023-10-28T23:49:36.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,43,27,2023-10-28T23:49:38Z,2380000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,,,,Mid-Range,16-24 Center,,,Hart,J. Hart,244.0,3.0,3.0,0.0,,,,,,,,,,,,,,
246,PT05M11.00S,2023-10-28T23:49:42.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,32.670827858081466,35.78431372549019,1610612752,43,27,2023-10-28T23:49:49Z,2390000,False,71.0,255.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,26.43,Missed,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
247,PT05M08.00S,2023-10-28T23:49:45.8Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612752,43,27,2023-10-28T23:49:45Z,2400000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,DiVincenzo,D. DiVincenzo,246.0,3.0,2.0,1.0,,,,,,,,,,,,,,
248,PT05M07.00S,2023-10-28T23:49:47.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,16.376478318002626,43.38235294117647,1610612752,43,29,2023-10-28T23:51:17Z,2410000,False,33.0,101.0,1,left,D. DiVincenzo 10' putback Layup (5 PTS),[1628978],1610612752.0,NYK,putback,,,,,,In The Paint (Non-RA),8-16 Center,10.67,Made,DiVincenzo,D. DiVincenzo,,,,,,,,,,5.0,,,,,,,,
249,PT04M44.00S,2023-10-28T23:50:08.8Z,2,REGULAR,3pt,Jump Shot,[],1641722,94.56307490144546,94.85294117647058,1610612740,46,29,2023-10-28T23:50:14Z,2420000,False,224.0,-1.0,1,right,J. Hawkins 3PT  (9 PTS) (Z. Williamson 2 AST),"[1641722, 1629627]",1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,22.43,Made,Hawkins,J. Hawkins,,,,,,,,,,9.0,Z. Williamson,1629627.0,2.0,,,,,
251,PT04M28.00S,2023-10-28T23:50:28.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612752,46,29,2023-10-28T23:50:34Z,2440000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Brunson 2 FT),"[1630529, 1628973]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Jones,H. Jones,,,,,2882.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
253,PT04M28.00S,2023-10-28T23:51:05.2Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,46,30,2023-10-28T23:51:05Z,2460000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,,,,,,,Made,Brunson,J. Brunson,,,,,,,,,,1.0,,,,,,,,
254,PT04M28.00S,2023-10-28T23:51:05.9Z,2,REGULAR,substitution,out,[],1626204,,,1610612752,46,30,2023-10-28T23:51:22Z,2470000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
255,PT04M28.00S,2023-10-28T23:51:05.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612752,46,30,2023-10-28T23:51:22Z,2480000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
256,PT04M28.00S,2023-10-28T23:51:05.9Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,46,30,2023-10-28T23:51:22Z,2490000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,,,,,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,
257,PT04M28.00S,2023-10-28T23:51:05.9Z,2,REGULAR,substitution,in,[],203469,,,1610612752,46,30,2023-10-28T23:51:22Z,2500000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,,,,,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,
258,PT04M28.00S,2023-10-28T23:51:05.9Z,2,REGULAR,substitution,in,[],203944,,,1610612752,46,30,2023-10-28T23:51:22Z,2510000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,
