actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
351,PT07M42.00S,2022-11-06T00:59:49.7Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,76,81,2022-11-06T00:59:49Z,3310000,,,0,,J. Tatum Free Throw 1 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
354,PT07M42.00S,2022-11-06T01:00:08.4Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,76,82,2022-11-06T01:00:08Z,3320000,,,0,,J. Tatum Free Throw 2 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
355,PT07M30.00S,2022-11-06T01:00:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.652431011826544,51.9607843137255,1610612752,78,82,2022-11-06T01:00:26Z,3330000,-10.0,10.0,1,left,J. Brunson driving Layup (18 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.4,Made,18.0,,,,,,,,,,,,,,,,,
356,PT07M12.00S,2022-11-06T01:00:40.6Z,3,REGULAR,3pt,Jump Shot,[],1627763,67.23061760840999,50.73529411764706,1610612738,78,85,2022-11-06T01:00:45Z,3340000,4.0,256.0,1,right,M. Brogdon 25' 3PT step back (7 PTS),[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,25.55,Made,7.0,,,,,,,,,,,,,,,,,
357,PT06M46.00S,2022-11-06T01:01:06.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.697109067017081,56.372549019607845,1610612752,80,85,2022-11-06T01:01:09Z,3350000,-32.0,67.0,1,left,J. Brunson 7' turnaround fadeaway Jump Shot (20 PTS) (R. Barrett 3 AST),"[1628973, 1629628]",1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,20.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,
359,PT06M34.00S,2022-11-06T01:01:18.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,91.14651773981603,3.6764705882352944,1610612738,80,85,2022-11-06T01:02:03Z,3370000,-232.0,31.0,1,right,MISS J. Tatum pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,
360,PT06M31.00S,2022-11-06T01:01:21.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,80,85,2022-11-06T01:01:22Z,3380000,,,0,,I. Hartenstein REBOUND (Off:0 Def:10),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,359.0,10.0,10.0,0.0,,,,,,,,,,
361,PT06M14.00S,2022-11-06T01:01:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.915243101182654,51.71568627450981,1610612752,80,85,2022-11-06T01:02:45Z,3390000,-9.0,13.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
362,PT06M12.00S,2022-11-06T01:01:44.2Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,80,85,2022-11-06T01:02:45Z,3400000,,,0,,I. Hartenstein REBOUND (Off:1 Def:10),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,361.0,11.0,10.0,1.0,,,,,,,,,,
363,PT06M11.00S,2022-11-06T01:01:44.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,7.5722733245729295,49.26470588235294,1610612752,80,85,2022-11-06T01:02:50Z,3410000,4.0,19.0,1,left,MISS I. Hartenstein Layup - blocked,"[1628392, 1628369]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0
364,PT06M11.00S,2022-11-06T01:01:44.3Z,3,REGULAR,block,,[],1628369,,,1610612752,80,85,2022-11-06T01:02:05Z,3420000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT06M10.00S,2022-11-06T01:01:45.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,80,85,2022-11-06T01:17:41Z,3430000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,363.0,4.0,4.0,0.0,,,,,,,,,,
367,PT05M55.00S,2022-11-06T01:02:28.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,85.23324572930355,49.26470588235294,1610612738,80,87,2022-11-06T01:02:57Z,3450000,-4.0,86.0,1,right,M. Brogdon 8' driving floating Jump Shot (9 PTS),[1627763],1610612738.0,BOS,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,8.64,Made,9.0,,,,,,,,,,,,,,,,,
368,PT05M35.00S,2022-11-06T01:02:50.9Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612752,80,87,2022-11-06T01:02:57Z,3460000,,,0,,J. Brown shooting personal FOUL (3 PF) (Barrett 2 FT),"[1627759, 1629628]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,3.0,0.0,Barrett,1629628.0,,,,,
371,PT05M35.00S,2022-11-06T01:03:04.8Z,3,REGULAR,substitution,out,[],1628369,,,1610612752,80,87,2022-11-06T01:03:23Z,3475000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M35.00S,2022-11-06T01:03:04.8Z,3,REGULAR,substitution,out,[],201933,,,1610612752,80,87,2022-11-06T01:03:23Z,3477500,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M35.00S,2022-11-06T01:03:04.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612752,80,87,2022-11-06T01:03:23Z,3478750,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M35.00S,2022-11-06T01:03:04.8Z,3,REGULAR,substitution,in,[],1630573,,,1610612752,80,87,2022-11-06T01:03:23Z,3479375,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M35.00S,2022-11-06T01:03:04.8Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,80,87,2022-11-06T01:03:32Z,3479687,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M35.00S,2022-11-06T01:03:04.8Z,3,REGULAR,substitution,in,[],201565,,,1610612752,80,87,2022-11-06T01:03:32Z,3479843,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M35.00S,2022-11-06T01:03:18.7Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,81,87,2022-11-06T01:03:18Z,3480000,,,0,,R. Barrett Free Throw 1 of 2 (21 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
377,PT05M35.00S,2022-11-06T01:03:41.5Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,82,87,2022-11-06T01:03:41Z,3490000,,,0,,R. Barrett Free Throw 2 of 2 (22 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
378,PT05M21.00S,2022-11-06T01:03:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,84.1819973718791,40.44117647058824,1610612738,82,89,2022-11-06T01:04:00Z,3500000,-48.0,96.0,1,right,M. Smart 10' turnaround fadeaway Jump Shot (10 PTS),[203935],1610612738.0,BOS,turnaround fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,10.74,Made,10.0,,,,,,,,,,,,,,,,,
379,PT05M10.00S,2022-11-06T01:04:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.1268068331143235,49.26470588235294,1610612752,84,89,2022-11-06T01:04:12Z,3510000,4.0,5.0,1,left,R. Barrett driving finger roll Layup (24 PTS),[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.63,Made,24.0,,,,,,,,,,,,,,,,,
381,PT05M10.00S,2022-11-06T01:04:11.8Z,3,REGULAR,foul,personal,['1freethrow'],1630573,,,1610612752,84,89,2022-11-06T01:04:25Z,3530000,,,0,,S. Hauser shooting personal FOUL (2 PF) (Barrett 1 FT),"[1630573, 1629628]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,Barrett,1629628.0,,,,,
383,PT05M10.00S,2022-11-06T01:04:30.1Z,3,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,85,89,2022-11-06T01:04:30Z,3550000,,,0,,R. Barrett Free Throw 1 of 1 (25 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
384,PT04M52.00S,2022-11-06T01:04:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.43166885676742,45.34313725490196,1610612738,85,89,2022-11-06T01:04:54Z,3560000,-23.0,0.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
385,PT04M50.00S,2022-11-06T01:04:53.1Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,85,89,2022-11-06T01:04:54Z,3570000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,384.0,3.0,3.0,0.0,,,,,,,,,,
386,PT04M47.00S,2022-11-06T01:04:56.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201565,28.86005256241787,24.019607843137255,1610612752,88,89,2022-11-06T01:05:11Z,3580000,130.0,219.0,1,left,D. Rose 25' 3PT running pullup (10 PTS) (R. Barrett 4 AST),"[201565, 1629628]",1610612752.0,NYK,running pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Right Center,25.45,Made,10.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,
388,PT04M26.00S,2022-11-06T01:05:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,94.95729303547962,51.71568627450981,1610612738,88,89,2022-11-06T01:05:20Z,3600000,9.0,-5.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
389,PT04M24.00S,2022-11-06T01:05:19.5Z,3,REGULAR,rebound,defensive,[],201565,,,1610612752,88,89,2022-11-06T01:05:20Z,3610000,,,0,,D. Rose REBOUND (Off:1 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,388.0,2.0,1.0,1.0,,,,,,,,,,
390,PT04M23.00S,2022-11-06T01:05:22.1Z,3,REGULAR,turnover,out-of-bounds,[],201565,,,1610612752,88,89,2022-11-06T01:05:26Z,3620000,,,0,,D. Rose bad pass out-of-bounds TURNOVER (1 TO),[201565],1610612752.0,NYK,bad pass,,,Rose,D. Rose,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201246.0,,,,,1.0,,,,
391,PT04M23.00S,2022-11-06T01:05:29.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,88,89,2022-11-06T01:05:29Z,3630000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M23.00S,2022-11-06T01:05:29.4Z,3,REGULAR,substitution,out,[],1629628,,,1610612738,88,89,2022-11-06T01:08:16Z,3640000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M23.00S,2022-11-06T01:05:29.4Z,3,REGULAR,substitution,in,[],1630193,,,1610612738,88,89,2022-11-06T01:08:16Z,3650000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M13.00S,2022-11-06T01:08:39.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,71.82982917214193,20.833333333333336,1610612738,88,92,2022-11-06T01:08:42Z,3660000,-146.0,212.0,1,right,S. Hauser 25' 3PT  (17 PTS) (M. Smart 10 AST),"[1630573, 203935]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.75,Made,17.0,M. Smart,203935.0,10.0,,,,,,,,,,,,,,
396,PT03M49.00S,2022-11-06T01:09:03.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.12023653088042,47.549019607843135,1610612752,90,92,2022-11-06T01:09:07Z,3680000,12.0,52.0,1,left,J. Randle driving floating Jump Shot (22 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,22.0,,,,,,,,,,,,,,,,,
397,PT03M39.00S,2022-11-06T01:09:12.8Z,3,REGULAR,3pt,Jump Shot,[],1627759,71.56701708278581,74.01960784313727,1610612738,90,95,2022-11-06T01:09:16Z,3690000,120.0,215.0,1,right,J. Brown 24' 3PT  (26 PTS) (M. Smart 11 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.61,Made,26.0,M. Smart,203935.0,11.0,,,,,,,,,,,,,,
399,PT03M22.00S,2022-11-06T01:09:29.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,5.338370565045992,51.9607843137255,1610612752,92,95,2022-11-06T01:09:34Z,3710000,-10.0,-2.0,1,left,I. Hartenstein cutting DUNK (4 PTS) (D. Rose 1 AST),"[1628392, 201565]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.01,Made,4.0,D. Rose,201565.0,1.0,,,,,,,,,,,,,,
401,PT02M52.00S,2022-11-06T01:09:59.0Z,3,REGULAR,3pt,Jump Shot,[],1627763,96.40275952693824,2.2058823529411766,1610612738,92,95,2022-11-06T01:10:03Z,3730000,-239.0,-19.0,1,right,MISS M. Brogdon 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
402,PT02M49.00S,2022-11-06T01:10:02.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,92,95,2022-11-06T01:10:03Z,3740000,,,0,,J. Randle REBOUND (Off:3 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,401.0,5.0,2.0,3.0,,,,,,,,,,
403,PT02M40.00S,2022-11-06T01:10:11.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.908672798948752,41.42156862745098,1610612752,92,95,2022-11-06T01:10:15Z,3750000,43.0,59.0,1,left,MISS J. Randle 7' driving floating bank Shot,[203944],1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
404,PT02M37.00S,2022-11-06T01:10:14.4Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,92,95,2022-11-06T01:10:15Z,3760000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,403.0,2.0,2.0,0.0,,,,,,,,,,
405,PT02M25.00S,2022-11-06T01:10:26.8Z,3,REGULAR,3pt,Jump Shot,[],203935,87.20433639947439,94.36274509803921,1610612738,92,95,2022-11-06T01:10:31Z,3770000,222.0,68.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
406,PT02M22.00S,2022-11-06T01:10:29.8Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,92,95,2022-11-06T01:10:31Z,3780000,,,0,,I. Hartenstein REBOUND (Off:1 Def:11),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,405.0,12.0,11.0,1.0,,,,,,,,,,
407,PT02M00.00S,2022-11-06T01:10:52.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,30.831143232588698,19.11764705882353,1610612752,92,95,2022-11-06T01:10:58Z,3790000,154.0,237.0,1,left,MISS I. Quickley 28' turnaround fadeaway bank 3PT,[1630193],1610612752.0,NYK,turnaround fadeaway bank,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,28.31,Missed,,,,,,,,,,,,,,,,,,
408,PT01M59.00S,2022-11-06T01:10:53.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,92,95,2022-11-06T01:10:58Z,3800000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,407.0,,,,,,,,,,,,,
409,PT01M59.00S,2022-11-06T01:10:56.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,92,95,2022-11-06T01:11:03Z,3810000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,,,,,,,,,
410,PT01M59.00S,2022-11-06T01:10:56.2Z,3,REGULAR,substitution,out,[],1628392,,,1610612738,92,95,2022-11-06T01:11:15Z,3820000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M59.00S,2022-11-06T01:10:56.2Z,3,REGULAR,substitution,out,[],203935,,,1610612738,92,95,2022-11-06T01:11:15Z,3830000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M59.00S,2022-11-06T01:10:56.2Z,3,REGULAR,substitution,in,[],1630167,,,1610612738,92,95,2022-11-06T01:11:15Z,3840000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT01M59.00S,2022-11-06T01:10:56.2Z,3,REGULAR,substitution,in,[],203943,,,1610612738,92,95,2022-11-06T01:11:15Z,3850000,,,0,,SUB in: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT01M51.00S,2022-11-06T01:11:22.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,66.70499342969777,44.6078431372549,1610612738,92,95,2022-11-06T01:11:27Z,3860000,-27.0,260.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
415,PT01M46.00S,2022-11-06T01:11:27.1Z,3,REGULAR,rebound,defensive,[],201565,,,1610612752,92,95,2022-11-06T01:11:27Z,3870000,,,0,,D. Rose REBOUND (Off:1 Def:2),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Center,,,,,,,414.0,3.0,2.0,1.0,,,,,,,,,,
416,PT01M43.00S,2022-11-06T01:11:29.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629629,27.151773981603156,16.42156862745098,1610612752,92,95,2022-11-06T01:12:09Z,3880000,168.0,203.0,1,left,MISS C. Reddish 26' running 3PT,[1629629],1610612752.0,NYK,running,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
417,PT01M40.00S,2022-11-06T01:11:32.6Z,3,REGULAR,rebound,defensive,[],203943,,,1610612738,92,95,2022-11-06T01:11:34Z,3890000,,,0,,N. Vonleh REBOUND (Off:1 Def:2),[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,Above the Break 3,24+ Right Center,,,,,,,416.0,3.0,2.0,1.0,,,,,,,,,,
418,PT01M32.00S,2022-11-06T01:11:41.2Z,3,REGULAR,3pt,Jump Shot,[],1629684,96.7969776609724,95.83333333333334,1610612738,92,98,2022-11-06T01:11:45Z,3900000,229.0,-22.0,1,right,G. Williams 3PT  (7 PTS) (M. Brogdon 4 AST),"[1629684, 1627763]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,23.03,Made,7.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,
420,PT01M13.00S,2022-11-06T01:12:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,6.783837056504599,50.49019607843137,1610612752,94,98,2022-11-06T01:12:07Z,3920000,-2.0,11.0,1,left,I. Quickley driving Layup (4 PTS),[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.16,Made,4.0,,,,,,,,,,,,,,,,,
421,PT00M57.00S,2022-11-06T01:12:17.0Z,3,REGULAR,turnover,lost ball,[],1627763,,,1610612738,94,98,2022-11-06T01:12:21Z,3930000,,,0,,M. Brogdon lost ball TURNOVER (1 TO),"[1627763, 201565]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Rose,201565.0,,
422,PT00M57.00S,2022-11-06T01:12:17.0Z,3,REGULAR,steal,,[],201565,,,1610612752,94,98,2022-11-06T01:12:19Z,3940000,,,0,,D. Rose STEAL (1 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
423,PT00M45.50S,2022-11-06T01:12:28.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629629,6.652431011826544,51.71568627450981,1610612752,94,98,2022-11-06T01:12:34Z,3950000,-9.0,10.0,1,left,MISS C. Reddish driving finger roll Layup,[1629629],1610612752.0,NYK,driving finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
424,PT00M45.30S,2022-11-06T01:12:28.6Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,94,98,2022-11-06T01:12:34Z,3960000,,,0,,J. Randle REBOUND (Off:4 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,423.0,6.0,2.0,4.0,,,,,,,,,,
425,PT00M45.30S,2022-11-06T01:12:30.7Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612752,94,98,2022-11-06T01:12:45Z,3970000,,,0,,J. Brown shooting personal FOUL (4 PF) (Randle 2 FT),"[1627759, 203944]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,4.0,0.0,Randle,203944.0,,,,,
428,PT00M45.30S,2022-11-06T01:12:47.5Z,3,REGULAR,substitution,out,[],1629629,,,1610612752,94,98,2022-11-06T01:13:15Z,3985000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT00M45.30S,2022-11-06T01:12:47.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612752,94,98,2022-11-06T01:13:15Z,3987500,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT00M45.30S,2022-11-06T01:12:47.5Z,3,REGULAR,substitution,in,[],203095,,,1610612752,94,98,2022-11-06T01:13:15Z,3988750,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT00M45.30S,2022-11-06T01:12:47.5Z,3,REGULAR,substitution,in,[],1628401,,,1610612752,94,98,2022-11-06T01:13:15Z,3989375,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT00M45.30S,2022-11-06T01:13:04.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203944,,,1610612752,95,98,2022-11-06T01:13:04Z,3990000,,,0,,J. Randle Free Throw 1 of 2 (23 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
432,PT00M45.30S,2022-11-06T01:13:30.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203944,,,1610612752,96,98,2022-11-06T01:13:30Z,4000000,,,0,,J. Randle Free Throw 2 of 2 (24 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
433,PT00M35.30S,2022-11-06T01:13:44.8Z,3,REGULAR,3pt,Jump Shot,[],1627763,65.78515111695138,40.68627450980392,1610612738,96,101,2022-11-06T01:13:48Z,4010000,-47.0,269.0,1,right,M. Brogdon 27' 3PT pullup (12 PTS),[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,27.31,Made,12.0,,,,,,,,,,,,,,,,,
434,PT00M16.90S,2022-11-06T01:14:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.995400788436268,52.94117647058824,1610612752,96,101,2022-11-06T01:14:12Z,4020000,-15.0,4.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
