actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
673,PT00M31.60S,2022-11-26T03:02:49.8Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,114,114,2022-11-26T03:02:58Z,6400000,False,,,0,,R. Barrett REBOUND (Off:1 Def:8),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,672.0,9.0,8.0,1.0,,,,,,,,,,,,,,
674,PT00M13.70S,2022-11-26T03:03:08.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.886333771353483,46.81372549019608,1610612752,116,114,2022-11-26T03:04:11Z,6410000,False,16.0,31.0,1,left,J. Brunson turnaround Jump Shot (26 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,,,26.0,,,,,,,,,
675,PT00M13.70S,2022-11-26T03:03:13.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,116,114,2022-11-26T03:03:13Z,6420000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M09.60S,2022-11-26T03:04:53.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612757,116,114,2022-11-26T03:07:58Z,6430000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (Simons 2 FT),"[1629656, 1629014]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,,,3.0,0.0,Simons,1629014.0,,
678,PT00M09.60S,2022-11-26T03:05:25.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,116,114,2022-11-26T03:08:04Z,6450000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M09.60S,2022-11-26T03:07:02.3Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,116,115,2022-11-26T03:08:17Z,6470000,False,,,0,,A. Simons Free Throw 1 of 2 (31 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,,,31.0,,,,,,,,,
681,PT00M09.60S,2022-11-26T03:07:02.3Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,116,116,2022-11-26T03:08:17Z,6480000,False,,,0,,A. Simons Free Throw 2 of 2 (32 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,,,32.0,,,,,,,,,
682,PT00M01.00S,2022-11-26T03:07:30.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,6.389618922470433,54.41176470588235,1610612752,116,116,2022-11-26T03:07:40Z,6490000,False,-22.0,8.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
683,PT00M01.00S,2022-11-26T03:07:30.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,116,116,2022-11-26T03:07:40Z,6500000,False,,,0,,J. Hart REBOUND (Off:6 Def:12),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,682.0,18.0,12.0,6.0,,,,,,,,,,,,,,
684,PT00M00.00S,2022-11-26T03:07:45.2Z,4,REGULAR,period,end,[],0,,,1610612757,116,116,2022-11-26T03:07:45Z,6510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT05M00.00S,2022-11-26T03:08:38.6Z,5,OVERTIME,substitution,out,['startperiod'],1629656,,,1610612757,116,116,2022-11-26T03:10:03Z,6520000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT05M00.00S,2022-11-26T03:08:38.6Z,5,OVERTIME,substitution,in,['startperiod'],1630193,,,1610612757,116,116,2022-11-26T03:10:03Z,6530000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT05M00.00S,2022-11-26T03:10:39.4Z,5,OVERTIME,period,start,[],0,,,0,116,116,2022-11-26T03:10:39Z,6540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT04M57.00S,2022-11-26T03:10:47.4Z,5,OVERTIME,jumpball,recovered,[],0,,,1610612757,116,116,2022-11-26T03:10:47Z,6560000,False,,,0,,Jump Ball J. Nurkic vs. J. Sims: Tip to Team (POR),"[203994, 1630579]",1610612757.0,POR,startperiod,Team (POR),,,,Nurkic,203994.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
692,PT04M41.00S,2022-11-26T03:11:14.7Z,5,OVERTIME,3pt,Jump Shot,[],1629014,76.95466491458606,11.029411764705882,1610612757,116,119,2022-11-26T03:11:19Z,6590000,False,-195.0,164.0,1,right,A. Simons 25' 3PT  (35 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.48,Made,,,,,,,,,35.0,,,,,,,,,
693,PT04M26.00S,2022-11-26T03:11:29.4Z,5,OVERTIME,3pt,Jump Shot,[],203944,26.49474375821288,17.401960784313726,1610612752,119,119,2022-11-26T03:11:34Z,6600000,False,163.0,197.0,1,left,J. Randle 25' 3PT pullup (19 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.54,Made,,,,,,,,,19.0,,,,,,,,,
694,PT04M03.00S,2022-11-26T03:11:52.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203924,93.51182654402102,47.05882352941176,1610612757,119,119,2022-11-26T03:11:57Z,6610000,False,-15.0,8.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
695,PT04M01.00S,2022-11-26T03:11:54.5Z,5,OVERTIME,rebound,defensive,[],1629628,,,1610612752,119,119,2022-11-26T03:11:57Z,6620000,False,,,0,,R. Barrett REBOUND (Off:1 Def:9),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,694.0,10.0,9.0,1.0,,,,,,,,,,,,,,
696,PT03M53.00S,2022-11-26T03:12:03.0Z,5,OVERTIME,3pt,Jump Shot,[],203944,29.6484888304862,23.774509803921568,1610612752,119,119,2022-11-26T03:12:07Z,6630000,False,131.0,226.0,1,left,MISS J. Randle 26' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
697,PT03M51.00S,2022-11-26T03:12:05.0Z,5,OVERTIME,rebound,defensive,[],1628404,,,1610612757,119,119,2022-11-26T03:12:07Z,6640000,False,,,0,,J. Hart REBOUND (Off:6 Def:13),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,696.0,19.0,13.0,6.0,,,,,,,,,,,,,,
698,PT03M31.00S,2022-11-26T03:12:27.3Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],203994,92.32917214191852,55.14705882352941,1610612757,119,121,2022-11-26T03:13:31Z,6650000,False,26.0,20.0,1,right,J. Nurkic turnaround Hook (17 PTS),[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,,,17.0,,,,,,,,,
699,PT03M31.00S,2022-11-26T03:12:30.5Z,5,OVERTIME,foul,personal,['1freethrow'],1630579,,,1610612757,119,121,2022-11-26T03:12:37Z,6660000,False,,,0,,J. Sims shooting personal FOUL (2 PF) (Nurkic 1 FT),"[1630579, 203994]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,,2.0,0.0,Nurkic,203994.0,,
701,PT03M31.00S,2022-11-26T03:12:30.5Z,5,OVERTIME,substitution,out,[],1630579,,,1610612757,119,121,2022-11-26T03:12:53Z,6680000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT03M31.00S,2022-11-26T03:12:30.5Z,5,OVERTIME,substitution,in,[],1629011,,,1610612757,119,121,2022-11-26T03:12:53Z,6690000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT03M31.00S,2022-11-26T03:13:12.2Z,5,OVERTIME,freethrow,1 of 1,[],203994,,,1610612757,119,122,2022-11-26T03:13:12Z,6700000,False,,,0,,J. Nurkic Free Throw 1 of 1 (18 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
704,PT03M08.00S,2022-11-26T03:13:40.7Z,5,OVERTIME,foul,personal,[],1628404,,,1610612752,119,122,2022-11-26T03:13:47Z,6710000,False,,,0,,J. Hart personal FOUL (6 PF),"[1628404, 1628973]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,202056.0,,,,,,,,6.0,0.0,Brunson,1628973.0,,
706,PT03M08.00S,2022-11-26T03:13:40.8Z,5,OVERTIME,substitution,out,[],1628404,,,1610612752,119,122,2022-11-26T03:14:00Z,6730000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT03M08.00S,2022-11-26T03:13:40.8Z,5,OVERTIME,substitution,in,[],1630570,,,1610612752,119,122,2022-11-26T03:14:00Z,6740000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT02M59.00S,2022-11-26T03:14:28.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203944,7.440867279894875,48.529411764705884,1610612752,119,122,2022-11-26T03:14:38Z,6750000,False,7.0,17.0,1,left,MISS J. Randle Layup,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
709,PT02M58.00S,2022-11-26T03:14:29.5Z,5,OVERTIME,rebound,offensive,[],1629011,,,1610612752,119,122,2022-11-26T03:14:38Z,6760000,False,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,708.0,7.0,2.0,5.0,,,,,,,,,,,,,,
710,PT02M57.00S,2022-11-26T03:14:33.0Z,5,OVERTIME,foul,personal,['2freethrow'],1626159,,,1610612752,119,122,2022-11-26T03:14:44Z,6770000,False,,,0,,J. Winslow shooting personal FOUL (5 PF) (Robinson 2 FT),"[1626159, 1629011]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,5.0,0.0,Robinson,1629011.0,,
712,PT02M57.00S,2022-11-26T03:15:08.4Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,119,122,2022-11-26T03:15:08Z,6790000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
713,PT02M57.00S,2022-11-26T03:15:08.4Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612752,119,122,2022-11-26T03:15:08Z,6800000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,712.0,,,,,,,,,,,,,,,,,
714,PT02M57.00S,2022-11-26T03:15:08.4Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,119,122,2022-11-26T03:15:35Z,6810000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
715,PT02M55.00S,2022-11-26T03:15:10.4Z,5,OVERTIME,rebound,defensive,[],203924,,,1610612757,119,122,2022-11-26T03:15:35Z,6820000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,714.0,1.0,1.0,0.0,,,,,,,,,,,,,,
716,PT02M36.00S,2022-11-26T03:15:49.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203994,94.30026281208936,47.794117647058826,1610612757,119,124,2022-11-26T03:15:53Z,6830000,False,-11.0,1.0,1,right,J. Nurkic Layup (20 PTS) (A. Simons 5 AST),"[203994, 1629014]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,20.0,A. Simons,1629014.0,5.0,,,,,,
718,PT02M36.00S,2022-11-26T03:15:54.0Z,5,OVERTIME,timeout,full,['team'],0,,,1610612752,119,124,2022-11-26T03:15:54Z,6850000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT02M25.00S,2022-11-26T03:17:45.0Z,5,OVERTIME,turnover,palming,[],1629628,,,1610612752,119,124,2022-11-26T03:17:53Z,6860000,False,,,0,,R. Barrett palming TURNOVER (3 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,3.0,,,,,,,,,,,,
720,PT02M08.00S,2022-11-26T03:18:14.7Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1629014,72.22404730617609,21.323529411764707,1610612757,119,127,2022-11-26T03:18:19Z,6870000,False,-143.0,209.0,1,right,A. Simons 25' 3PT pullup (38 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.31,Made,,,,,,,,,38.0,,,,,,,,,
721,PT01M56.00S,2022-11-26T03:18:26.4Z,5,OVERTIME,3pt,Jump Shot,[],1629628,30.17411300919842,67.8921568627451,1610612752,119,127,2022-11-26T03:18:34Z,6880000,False,-89.0,231.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
722,PT01M55.00S,2022-11-26T03:18:27.4Z,5,OVERTIME,rebound,defensive,[],1626159,,,1610612757,119,127,2022-11-26T03:19:36Z,6890000,False,,,0,,J. Winslow REBOUND (Off:4 Def:6),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,721.0,10.0,6.0,4.0,,,,,,,,,,,,,,
723,PT01M31.00S,2022-11-26T03:18:55.2Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612757,119,127,2022-11-26T03:19:07Z,6900000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,,,,,,
724,PT01M27.00S,2022-11-26T03:19:21.7Z,5,OVERTIME,foul,offensive,[],1628973,,,1610612752,119,127,2022-11-26T03:19:27Z,6910000,False,,,0,,J. Brunson charge offensive FOUL (4 PF),"[1628973, 1626159]",1610612752.0,NYK,charge,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,,,4.0,0.0,Winslow,1626159.0,,
726,PT01M27.00S,2022-11-26T03:19:21.7Z,5,OVERTIME,turnover,offensive foul,[],1628973,,,1610612752,119,127,2022-11-26T03:19:21Z,6930000,False,,,0,,J. Brunson offensive foul TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,1.0,,,,,,,,,,,,
727,PT01M06.00S,2022-11-26T03:19:54.0Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],203924,82.34231274638634,26.715686274509803,1610612757,119,127,2022-11-26T03:19:57Z,6940000,False,-116.0,113.0,1,right,MISS J. Grant 16' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,16.26,Missed,,,,,,,,,,,,,,,,,,
728,PT01M04.00S,2022-11-26T03:19:56.0Z,5,OVERTIME,rebound,defensive,[],1630193,,,1610612752,119,127,2022-11-26T03:19:57Z,6950000,False,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,727.0,4.0,3.0,1.0,,,,,,,,,,,,,,
729,PT01M01.00S,2022-11-26T03:20:00.8Z,5,OVERTIME,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,6.389618922470433,52.20588235294118,1610612752,121,127,2022-11-26T03:20:44Z,6960000,False,-11.0,8.0,1,left,J. Brunson running Layup (28 PTS) (I. Quickley 5 AST),"[1628973, 1630193]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,28.0,I. Quickley,1630193.0,5.0,,,,,,
731,PT00M40.40S,2022-11-26T03:20:25.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203924,94.56307490144546,51.470588235294116,1610612757,121,127,2022-11-26T03:21:08Z,6980000,False,7.0,-1.0,1,right,MISS J. Grant driving finger roll Layup,[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
732,PT00M38.60S,2022-11-26T03:20:27.6Z,5,OVERTIME,rebound,defensive,[],1629011,,,1610612752,121,127,2022-11-26T03:20:33Z,6990000,False,,,0,,M. Robinson REBOUND (Off:5 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,731.0,8.0,3.0,5.0,,,,,,,,,,,,,,
734,PT00M36.80S,2022-11-26T03:20:33.3Z,5,OVERTIME,turnover,out-of-bounds,[],1629011,,,1610612752,121,127,2022-11-26T03:20:42Z,7010000,False,,,0,,M. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629011],1610612752.0,NYK,bad pass,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,,,,,,,,,,,,
735,PT00M29.40S,2022-11-26T03:21:02.6Z,5,OVERTIME,turnover,out-of-bounds,[],203994,,,1610612757,121,127,2022-11-26T03:21:06Z,7020000,False,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (5 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2003.0,5.0,,,,,,,,,,,,
736,PT00M25.40S,2022-11-26T03:21:21.0Z,5,OVERTIME,foul,personal,['2freethrow'],203994,,,1610612752,121,127,2022-11-26T03:21:35Z,7030000,False,,,0,,J. Nurkic shooting personal FOUL (5 PF) (Brunson 2 FT),"[203994, 1628973]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,,5.0,0.0,Brunson,1628973.0,,
738,PT00M25.40S,2022-11-26T03:21:57.0Z,5,OVERTIME,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,122,127,2022-11-26T03:21:57Z,7050000,False,,,0,,J. Brunson Free Throw 1 of 2 (29 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,29.0,,,,,,,,,
739,PT00M25.40S,2022-11-26T03:22:16.6Z,5,OVERTIME,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,123,127,2022-11-26T03:22:16Z,7060000,False,,,0,,J. Brunson Free Throw 2 of 2 (30 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,30.0,,,,,,,,,
740,PT00M25.40S,2022-11-26T03:22:25.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612757,123,127,2022-11-26T03:22:25Z,7070000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,PT00M22.20S,2022-11-26T03:24:11.2Z,5,OVERTIME,foul,personal,[],1628973,,,1610612757,123,127,2022-11-26T03:24:17Z,7080000,False,,,0,,J. Brunson personal FOUL (5 PF),"[1628973, 1629014]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,,,,,,,,5.0,0.0,Simons,1629014.0,,
743,PT00M21.10S,2022-11-26T03:24:41.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612757,123,127,2022-11-26T03:24:56Z,7100000,False,,,0,,M. Robinson take personal FOUL (6 PF) (Grant 2 FT),"[1629011, 203924]",1610612752.0,NYK,take,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,,,,,,,,6.0,0.0,Grant,203924.0,,
745,PT00M21.10S,2022-11-26T03:24:41.9Z,5,OVERTIME,substitution,out,[],1629011,,,1610612757,123,127,2022-11-26T03:25:02Z,7120000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M21.10S,2022-11-26T03:24:41.9Z,5,OVERTIME,substitution,in,[],1629656,,,1610612757,123,127,2022-11-26T03:25:02Z,7130000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT00M21.10S,2022-11-26T03:24:41.9Z,5,OVERTIME,substitution,out,[],203994,,,1610612757,123,127,2022-11-26T03:25:37Z,7135000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT00M21.10S,2022-11-26T03:24:41.9Z,5,OVERTIME,substitution,in,[],1629642,,,1610612757,123,127,2022-11-26T03:25:37Z,7137500,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT00M21.10S,2022-11-26T03:25:23.0Z,5,OVERTIME,freethrow,1 of 2,[],203924,,,1610612757,123,128,2022-11-26T03:25:23Z,7140000,False,,,0,,J. Grant Free Throw 1 of 2 (41 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,41.0,,,,,,,,,
750,PT00M21.10S,2022-11-26T03:25:23.0Z,5,OVERTIME,freethrow,2 of 2,[],203924,,,1610612757,123,128,2022-11-26T03:25:56Z,7150000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
751,PT00M19.90S,2022-11-26T03:25:24.2Z,5,OVERTIME,rebound,defensive,[],203944,,,1610612752,123,128,2022-11-26T03:26:16Z,7160000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,750.0,5.0,5.0,0.0,,,,,,,,,,,,,,
752,PT00M19.90S,2022-11-26T03:25:57.3Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612752,123,128,2022-11-26T03:26:03Z,7170000,False,,,0,,T. Watford personal FOUL (1 PF) (Randle 2 FT),"[1630570, 203944]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,1.0,0.0,Randle,203944.0,,
755,PT00M19.90S,2022-11-26T03:26:15.2Z,5,OVERTIME,substitution,out,[],1629642,,,1610612752,123,128,2022-11-26T03:26:39Z,7185000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT00M19.90S,2022-11-26T03:26:15.2Z,5,OVERTIME,substitution,in,[],203994,,,1610612752,123,128,2022-11-26T03:26:39Z,7187500,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PT00M19.90S,2022-11-26T03:26:33.1Z,5,OVERTIME,freethrow,1 of 2,[],203944,,,1610612752,124,128,2022-11-26T03:26:33Z,7190000,False,,,0,,J. Randle Free Throw 1 of 2 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
757,PT00M19.90S,2022-11-26T03:26:54.2Z,5,OVERTIME,freethrow,2 of 2,[],203944,,,1610612752,125,128,2022-11-26T03:26:54Z,7200000,False,,,0,,J. Randle Free Throw 2 of 2 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
758,PT00M18.50S,2022-11-26T03:27:03.0Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612757,125,128,2022-11-26T03:27:13Z,7210000,False,,,0,,Q. Grimes take personal FOUL (4 PF) (Grant 2 FT),"[1629656, 203924]",1610612752.0,NYK,take,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right,,,,,,,200832.0,,,,,,,,4.0,0.0,Grant,203924.0,,
762,PT00M18.50S,2022-11-26T03:27:19.7Z,5,OVERTIME,substitution,out,[],203994,,,1610612757,125,128,2022-11-26T03:27:41Z,7225000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
763,PT00M18.50S,2022-11-26T03:27:19.7Z,5,OVERTIME,substitution,in,[],1629642,,,1610612757,125,128,2022-11-26T03:27:41Z,7227500,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
760,PT00M18.50S,2022-11-26T03:27:36.4Z,5,OVERTIME,freethrow,1 of 2,[],203924,,,1610612757,125,128,2022-11-26T03:27:36Z,7230000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
761,PT00M18.50S,2022-11-26T03:27:36.4Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612757,125,128,2022-11-26T03:27:36Z,7240000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,760.0,,,,,,,,,,,,,,,,,
