actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
447,PT00M33.40S,2022-12-25T18:52:00.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629656,,,1610612755,93,91,2022-12-25T18:52:05Z,4300000,False,,,0,,Q. Grimes shooting personal FOUL (4 PF) (Harden 1 FT),"[1629656, 201935]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,201245.0,4.0,0.0,Harden,201935.0,,,,,,,,
449,PT00M33.40S,2022-12-25T18:52:00.3Z,3,REGULAR,substitution,out,[],1629656,,,1610612755,93,91,2022-12-25T18:52:13Z,4320000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT00M33.40S,2022-12-25T18:52:00.3Z,3,REGULAR,substitution,in,[],1629628,,,1610612755,93,91,2022-12-25T18:52:13Z,4330000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M33.40S,2022-12-25T18:52:00.3Z,3,REGULAR,substitution,out,[],200782,,,1610612755,93,91,2022-12-25T18:52:20Z,4340000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M33.40S,2022-12-25T18:52:00.3Z,3,REGULAR,substitution,in,[],1627863,,,1610612755,93,91,2022-12-25T18:52:20Z,4350000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M33.40S,2022-12-25T18:52:45.7Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,93,92,2022-12-25T18:52:45Z,4360000,False,,,0,,J. Harden Free Throw 1 of 1 (20 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
454,PT00M22.90S,2022-12-25T18:53:01.0Z,3,REGULAR,3pt,Jump Shot,[],1630193,4.02431011826544,2.941176470588235,1610612752,96,92,2022-12-25T18:53:04Z,4370000,False,235.0,-15.0,1,left,I. Quickley 3PT  (5 PTS) (J. Brunson 11 AST),"[1630193, 1628973]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.58,Made,5.0,J. Brunson,1628973.0,11.0,,,,,,,,,,,,,,
456,PT00M05.40S,2022-12-25T18:53:21.6Z,3,REGULAR,3pt,Jump Shot,[],201935,66.5735873850197,48.28431372549019,1610612755,96,95,2022-12-25T18:53:25Z,4390000,False,-9.0,262.0,1,right,J. Harden 26' 3PT pullup (23 PTS),[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.18,Made,23.0,,,,,,,,,,,,,,,,,
457,PT00M00.30S,2022-12-25T18:53:32.3Z,3,REGULAR,3pt,Jump Shot,[],1630193,32.14520367936925,25.245098039215684,1610612752,96,95,2022-12-25T18:53:38Z,4400000,False,124.0,250.0,1,left,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.87,Missed,,,,,,,,,,,,,,,,,,
458,PT00M00.10S,2022-12-25T18:53:32.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,96,95,2022-12-25T18:53:38Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,457.0,,,,,,,,,,,,,
459,PT00M00.00S,2022-12-25T18:53:35.6Z,3,REGULAR,period,end,[],0,,,1610612752,96,95,2022-12-25T18:53:35Z,4420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-12-25T18:53:41.4Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,96,95,2022-12-25T18:57:13Z,4430000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-12-25T18:53:41.4Z,4,REGULAR,substitution,in,['startperiod'],1630540,,,1610612752,96,95,2022-12-25T18:57:13Z,4440000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-12-25T18:57:14.2Z,4,REGULAR,period,start,[],0,,,1610612752,96,95,2022-12-25T18:57:14Z,4450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT11M34.00S,2022-12-25T18:57:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.062417871222076,44.36274509803921,1610612752,98,95,2022-12-25T18:57:53Z,4460000,False,28.0,89.0,1,left,R. Barrett 9' turnaround fadeaway Jump Shot (17 PTS),[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.35,Made,17.0,,,,,,,,,,,,,,,,,
465,PT11M11.00S,2022-12-25T18:58:01.3Z,4,REGULAR,3pt,Jump Shot,[],201935,61.58015768725361,53.18627450980392,1610612755,98,98,2022-12-25T18:58:05Z,4470000,False,16.0,309.0,1,right,J. Harden 30' 3PT pullup (26 PTS),[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,30.9,Made,26.0,,,,,,,,,,,,,,,,,
466,PT10M46.00S,2022-12-25T18:58:26.7Z,4,REGULAR,turnover,bad pass,[],1629628,,,1610612752,98,98,2022-12-25T18:58:30Z,4480000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 201935]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0
467,PT10M46.00S,2022-12-25T18:58:26.7Z,4,REGULAR,steal,,[],201935,,,1610612755,98,98,2022-12-25T18:58:28Z,4490000,False,,,0,,J. Harden STEAL (3 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
468,PT10M38.00S,2022-12-25T18:58:35.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,67.62483574244416,62.745098039215684,1610612755,98,101,2022-12-25T18:58:39Z,4500000,False,64.0,252.0,1,right,G. Niang 25' 3PT  (7 PTS) (J. Harden 9 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,25.97,Made,7.0,J. Harden,201935.0,9.0,,,,,,,,,,,,,,
470,PT10M37.00S,2022-12-25T18:58:42.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,98,101,2022-12-25T18:58:42Z,4520000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT10M37.00S,2022-12-25T18:58:42.2Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,98,101,2022-12-25T19:01:51Z,4530000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT10M37.00S,2022-12-25T18:58:42.2Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,98,101,2022-12-25T19:01:51Z,4540000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT10M37.00S,2022-12-25T18:58:42.2Z,4,REGULAR,substitution,in,[],1629656,,,1610612752,98,101,2022-12-25T19:01:51Z,4550000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT10M37.00S,2022-12-25T18:58:42.2Z,4,REGULAR,substitution,in,[],203944,,,1610612752,98,101,2022-12-25T19:01:51Z,4560000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M17.00S,2022-12-25T19:02:22.5Z,4,REGULAR,3pt,Jump Shot,[],1629656,29.6484888304862,72.30392156862744,1610612752,98,101,2022-12-25T19:02:28Z,4570000,False,-112.0,226.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
476,PT10M13.00S,2022-12-25T19:02:26.5Z,4,REGULAR,rebound,offensive,[],1629656,,,1610612752,98,101,2022-12-25T19:02:28Z,4580000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,475.0,,,,,,2.0,0.0,2.0,,,,,
477,PT10M11.00S,2022-12-25T19:02:28.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203944,31.882391590013142,72.30392156862744,1610612752,98,101,2022-12-25T19:02:32Z,4590000,False,-112.0,247.0,1,left,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
478,PT10M09.00S,2022-12-25T19:02:31.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,98,101,2022-12-25T19:02:31Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,477.0,,,,,,,,,,,,,
480,PT09M58.00S,2022-12-25T19:02:51.5Z,4,REGULAR,3pt,Jump Shot,[],1627777,70.90998685939553,26.96078431372549,1610612755,98,101,2022-12-25T19:02:55Z,4620000,False,-115.0,221.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
481,PT09M55.00S,2022-12-25T19:02:54.5Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,98,101,2022-12-25T19:02:55Z,4630000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,480.0,,,,,,3.0,1.0,2.0,,,,,
482,PT09M39.00S,2022-12-25T19:03:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,10.988830486202366,58.82352941176471,1610612752,98,101,2022-12-25T19:03:16Z,4640000,False,-44.0,51.0,1,left,MISS R. Barrett 6' pullup bank Shot,[1629628],1610612752.0,NYK,pullup bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
483,PT09M38.00S,2022-12-25T19:03:11.5Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,98,101,2022-12-25T19:03:16Z,4650000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,482.0,,,,,,2.0,2.0,0.0,,,,,
484,PT09M32.00S,2022-12-25T19:03:18.0Z,4,REGULAR,3pt,Jump Shot,[],1627863,95.6143232588699,95.58823529411765,1610612755,98,101,2022-12-25T19:03:22Z,4660000,False,228.0,-11.0,1,right,MISS D. House Jr. 3PT,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
485,PT09M28.00S,2022-12-25T19:03:22.0Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,98,101,2022-12-25T19:06:56Z,4670000,False,,,0,,R. Barrett REBOUND (Off:0 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,,,,484.0,,,,,,7.0,7.0,0.0,,,,,
486,PT09M16.00S,2022-12-25T19:03:34.3Z,4,REGULAR,3pt,Jump Shot,[],1630193,29.122864651773984,73.2843137254902,1610612752,98,101,2022-12-25T19:03:38Z,4680000,False,-116.0,221.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
487,PT09M13.00S,2022-12-25T19:03:37.3Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,98,101,2022-12-25T19:03:38Z,4690000,False,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,486.0,,,,,,3.0,2.0,1.0,,,,,
488,PT09M01.00S,2022-12-25T19:03:49.0Z,4,REGULAR,3pt,Jump Shot,[],1627777,70.90998685939553,73.52941176470588,1610612755,98,101,2022-12-25T19:03:52Z,4700000,False,118.0,221.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
489,PT08M59.00S,2022-12-25T19:03:51.0Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,98,101,2022-12-25T19:03:52Z,4710000,False,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,488.0,,,,,,7.0,7.0,0.0,,,,,
490,PT08M54.00S,2022-12-25T19:03:56.1Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,98,101,2022-12-25T19:04:02Z,4720000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 201935]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0
491,PT08M54.00S,2022-12-25T19:03:56.1Z,4,REGULAR,steal,,[],201935,,,1610612755,98,101,2022-12-25T19:04:00Z,4730000,False,,,0,,J. Harden STEAL (4 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
492,PT08M54.00S,2022-12-25T19:04:01.9Z,4,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612755,98,101,2022-12-25T19:04:47Z,4740000,False,,,0,,I. Hartenstein transition take personal FOUL (1 PF) (Harden 1 FT),"[1628392, 201935]",1610612752.0,NYK,transition take,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,1148.0,1.0,0.0,Harden,201935.0,,,,,,,,
506,PT08M54.00S,2022-12-25T19:05:43.0Z,4,REGULAR,substitution,out,[],1627863,,,1610612755,98,101,2022-12-25T19:08:16Z,4765000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M54.00S,2022-12-25T19:05:43.0Z,4,REGULAR,substitution,in,[],202699,,,1610612755,98,101,2022-12-25T19:08:16Z,4767500,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT08M54.00S,2022-12-25T19:06:35.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],201935,,,1610612755,98,102,2022-12-25T19:06:35Z,4770000,False,,,0,,J. Harden transition take Free Throw 1 of 1 (27 PTS),[201935],1610612755.0,PHI,transition take,,,Harden,J. Harden,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
496,PT08M42.00S,2022-12-25T19:07:00.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201935,66.17936925098554,49.26470588235294,1610612755,98,102,2022-12-25T19:07:05Z,4780000,False,-4.0,265.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,,
497,PT08M39.00S,2022-12-25T19:07:03.4Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,98,102,2022-12-25T19:07:05Z,4790000,False,,,0,,R. Barrett REBOUND (Off:0 Def:8),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,496.0,,,,,,8.0,8.0,0.0,,,,,
498,PT08M29.00S,2022-12-25T19:07:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.652431011826544,50.73529411764706,1610612752,98,102,2022-12-25T19:07:16Z,4800000,False,-4.0,10.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
499,PT08M28.00S,2022-12-25T19:07:14.0Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,98,102,2022-12-25T19:07:16Z,4810000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,498.0,,,,,,3.0,3.0,0.0,,,,,
500,PT08M07.00S,2022-12-25T19:07:37.3Z,4,REGULAR,3pt,Jump Shot,[],202699,88.78120893561103,94.85294117647058,1610612755,98,102,2022-12-25T19:08:32Z,4820000,False,224.0,53.0,1,right,MISS T. Harris 3PT - blocked,"[202699, 203944]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,Randle,203944.0,,,
501,PT08M07.00S,2022-12-25T19:07:37.3Z,4,REGULAR,block,,[],203944,,,1610612755,98,102,2022-12-25T19:07:46Z,4830000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
502,PT08M06.00S,2022-12-25T19:07:38.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,98,102,2022-12-25T19:08:32Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,500.0,,,,,,,,,,,,,
503,PT08M06.00S,2022-12-25T19:07:48.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,98,102,2022-12-25T19:07:57Z,4850000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,1626300.0,,,,,,,,,,,,
504,PT08M06.00S,2022-12-25T19:07:48.7Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,98,102,2022-12-25T19:08:00Z,4860000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M06.00S,2022-12-25T19:07:48.7Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,98,102,2022-12-25T19:08:00Z,4870000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M51.00S,2022-12-25T19:08:18.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,17.296320630749015,53.92156862745098,1610612752,100,102,2022-12-25T19:08:22Z,4880000,False,-20.0,110.0,1,left,J. Brunson 11' turnaround Jump Shot (23 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.18,Made,23.0,,,,,,,,,,,,,,,,,
509,PT07M41.00S,2022-12-25T19:08:28.7Z,4,REGULAR,3pt,Jump Shot,[],1627777,81.553876478318,6.372549019607843,1610612755,100,102,2022-12-25T19:08:34Z,4890000,False,-218.0,121.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
510,PT07M39.00S,2022-12-25T19:08:30.7Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,100,102,2022-12-25T19:08:34Z,4900000,False,,,0,,R. Barrett REBOUND (Off:0 Def:9),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,509.0,,,,,,9.0,9.0,0.0,,,,,
511,PT07M31.00S,2022-12-25T19:08:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.966491458607096,50.49019607843137,1610612752,100,102,2022-12-25T19:08:55Z,4910000,False,-2.0,22.0,1,left,MISS J. Randle driving Layup - blocked,"[203944, 201935]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,Harden,201935.0,,,
512,PT07M31.00S,2022-12-25T19:08:42.0Z,4,REGULAR,block,,[],201935,,,1610612752,100,102,2022-12-25T19:08:50Z,4920000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT07M30.00S,2022-12-25T19:08:43.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,100,102,2022-12-25T19:08:55Z,4930000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,511.0,,,,,,,,,,,,,
517,PT07M30.00S,2022-12-25T19:09:00.3Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,100,102,2022-12-25T19:09:15Z,4945000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M30.00S,2022-12-25T19:09:00.3Z,4,REGULAR,substitution,in,[],1629001,,,1610612755,100,102,2022-12-25T19:09:15Z,4947500,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M30.00S,2022-12-25T19:09:00.3Z,4,REGULAR,substitution,out,[],1626149,,,1610612755,100,102,2022-12-25T19:12:52Z,4948750,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M30.00S,2022-12-25T19:09:00.3Z,4,REGULAR,substitution,in,[],203954,,,1610612755,100,102,2022-12-25T19:12:52Z,4949375,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M18.00S,2022-12-25T19:09:06.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,67.88764783180025,39.46078431372549,1610612755,100,105,2022-12-25T19:09:19Z,4950000,False,-53.0,249.0,1,right,G. Niang 25' 3PT  (10 PTS) (J. Harden 10 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,25.49,Made,10.0,J. Harden,201935.0,10.0,,,,,,,,,,,,,,
519,PT07M04.00S,2022-12-25T19:09:21.1Z,4,REGULAR,3pt,Jump Shot,[],1629628,9.149145860709593,1.2254901960784315,1610612752,100,105,2022-12-25T19:09:24Z,4970000,False,244.0,34.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,24.62,Missed,,,,,,,,,,,,,,,,,,
520,PT07M01.00S,2022-12-25T19:09:24.1Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612755,100,105,2022-12-25T19:09:24Z,4980000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,,,,,519.0,,,,,,2.0,2.0,0.0,,,,,
521,PT06M52.00S,2022-12-25T19:09:33.1Z,4,REGULAR,3pt,Jump Shot,[],1627777,68.01905387647832,63.970588235294116,1610612755,100,108,2022-12-25T19:09:37Z,4990000,False,70.0,248.0,1,right,G. Niang 25' 3PT  (13 PTS) (D. Melton 1 AST),"[1627777, 1629001]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,25.78,Made,13.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
523,PT06M51.00S,2022-12-25T19:09:41.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,100,108,2022-12-25T19:09:41Z,5010000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M51.00S,2022-12-25T19:09:41.8Z,4,REGULAR,substitution,out,[],1628392,,,1610612752,100,108,2022-12-25T19:12:47Z,5020000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M51.00S,2022-12-25T19:09:41.8Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,100,108,2022-12-25T19:12:47Z,5040000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M37.00S,2022-12-25T19:13:15.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.87976346911958,49.50980392156863,1610612752,100,108,2022-12-25T19:13:19Z,5060000,False,2.0,78.0,1,left,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
531,PT06M35.00S,2022-12-25T19:13:17.0Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,100,108,2022-12-25T19:13:19Z,5070000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,530.0,,,,,,8.0,7.0,1.0,,,,,
532,PT06M34.00S,2022-12-25T19:13:17.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203944,5.732588699080158,49.754901960784316,1610612752,102,108,2022-12-25T19:13:57Z,5080000,False,1.0,1.0,1,left,J. Randle putback DUNK (33 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.18,Made,33.0,,,,,,,,,,,,,,,,,
