shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
05:20,410,PT05M20.00S,2022-12-08T02:19:45.9Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,76,59,2022-12-08T02:19:45Z,3950000,False,,,0,,J. Randle technical Free Throw 1 of 1 (24 PTS),[203944],30,1610612752.0,NYK,technical,,,Randle,J. Randle,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
05:20,417,PT05M20.00S,2022-12-08T02:20:12.9Z,3,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,76,59,2022-12-08T02:20:12Z,3960000,False,,,0,,MISS R. Barrett Free Throw 1 of 1,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:18,418,PT05M18.00S,2022-12-08T02:20:14.9Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,76,59,2022-12-08T02:20:20Z,3970000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,417.0,1.0,1.0,0.0,,,,,,,,,,
05:11,419,PT05M11.00S,2022-12-08T02:20:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.86793692509855,43.38235294117647,1610612737,76,61,2022-12-08T02:20:25Z,3980000,False,-33.0,109.0,1,right,T. Young 11' driving floating Jump Shot (17 PTS),[1629027],11,1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.34,Made,17.0,,,,,,,,,,,,,,,,,
04:46,420,PT04M46.00S,2022-12-08T02:20:45.8Z,3,REGULAR,3pt,Jump Shot,[],1630540,21.23850197109067,89.95098039215686,1610612752,76,61,2022-12-08T02:20:51Z,3990000,False,-200.0,147.0,1,left,MISS M. McBride 24' 3PT,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
04:45,421,PT04M45.00S,2022-12-08T02:20:46.8Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,76,61,2022-12-08T02:20:51Z,4000000,False,,,0,,M. Robinson REBOUND (Off:7 Def:1),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,420.0,8.0,1.0,7.0,,,,,,,,,,
04:39,422,PT04M39.00S,2022-12-08T02:20:53.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630193,12.565703022339028,31.61764705882353,1610612752,78,61,2022-12-08T02:20:57Z,4010000,False,92.0,66.0,1,left,I. Quickley 11' driving floating Jump Shot (6 PTS) (M. Robinson 2 AST),"[1630193, 1629011]",5,1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,11.29,Made,6.0,M. Robinson,1629011.0,2.0,,,,,,,,,,,,,,
04:22,423,PT04M22.00S,2022-12-08T02:21:10.1Z,3,REGULAR,3pt,Jump Shot,[],1631100,95.0886990801577,4.411764705882353,1610612737,78,61,2022-12-08T02:21:15Z,4020000,False,-228.0,-6.0,1,right,MISS A. Griffin 3PT,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
04:20,424,PT04M20.00S,2022-12-08T02:21:12.1Z,3,REGULAR,rebound,offensive,[],1629027,,,1610612737,78,61,2022-12-08T02:21:15Z,4030000,False,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,,,,,423.0,3.0,2.0,1.0,,,,,,,,,,
04:19,425,PT04M19.00S,2022-12-08T02:21:14.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203992,69.99014454664915,25.735294117647058,1610612737,78,61,2022-12-08T02:21:23Z,4040000,False,-121.0,230.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
04:17,426,PT04M17.00S,2022-12-08T02:21:16.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,78,61,2022-12-08T02:21:23Z,4050000,False,,,0,,TEAM offensive REBOUND,[],,1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,425.0,,,,,,,,,,,,,
04:17,428,PT04M17.00S,2022-12-08T02:21:20.3Z,3,REGULAR,substitution,out,[],1629011,,,1610612737,78,61,2022-12-08T02:21:38Z,4070000,False,,,0,,SUB out: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
04:17,429,PT04M17.00S,2022-12-08T02:21:20.3Z,3,REGULAR,substitution,in,[],1628392,,,1610612737,78,61,2022-12-08T02:21:38Z,4080000,False,,,0,,SUB in: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
04:15,430,PT04M15.00S,2022-12-08T02:21:45.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631100,87.59855453350855,31.127450980392158,1610612737,78,61,2022-12-08T02:21:50Z,4090000,False,-94.0,64.0,1,right,MISS A. Griffin 11' floating Shot,[1631100],14,1610612737.0,ATL,floating,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Left,11.41,Missed,,,,,,,,,,,,,,,,,,
04:13,431,PT04M13.00S,2022-12-08T02:21:47.0Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,78,61,2022-12-08T02:21:58Z,4100000,False,,,0,,C. Capela REBOUND (Off:6 Def:4),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,430.0,10.0,4.0,6.0,,,,,,,,,,
04:11,432,PT04M11.00S,2022-12-08T02:21:48.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630168,74.32654402102497,50.245098039215684,1610612737,78,61,2022-12-08T02:21:55Z,4110000,False,1.0,189.0,1,right,MISS O. Okongwu 18' Jump Shot,[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,18.88,Missed,,,,,,,,,,,,,,,,,,
04:09,433,PT04M09.00S,2022-12-08T02:21:50.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,78,61,2022-12-08T02:21:55Z,4120000,False,,,0,,J. Randle REBOUND (Off:0 Def:13),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,432.0,13.0,13.0,0.0,,,,,,,,,,
03:55,434,PT03M55.00S,2022-12-08T02:22:05.3Z,3,REGULAR,3pt,Jump Shot,[],203944,28.07161629434954,75.98039215686273,1610612752,78,61,2022-12-08T02:22:12Z,4130000,False,-130.0,211.0,1,left,MISS J. Randle 24' 3PT,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
03:53,435,PT03M53.00S,2022-12-08T02:22:07.3Z,3,REGULAR,rebound,offensive,[],1630540,,,1610612752,78,61,2022-12-08T02:22:12Z,4140000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,434.0,1.0,0.0,1.0,,,,,,,,,,
03:50,436,PT03M50.00S,2022-12-08T02:22:15.1Z,3,REGULAR,turnover,bad pass,[],1630540,,,1610612752,78,61,2022-12-08T02:22:23Z,4150000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1631100]",2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Griffin,1631100.0
03:50,437,PT03M50.00S,2022-12-08T02:22:15.1Z,3,REGULAR,steal,,[],1631100,,,1610612737,78,61,2022-12-08T02:22:19Z,4160000,False,,,0,,A. Griffin STEAL (1 STL),[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
03:32,439,PT03M32.00S,2022-12-08T02:22:51.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612737,78,61,2022-12-08T02:23:05Z,4180000,False,,,0,,I. Quickley shooting personal FOUL (2 PF) (Griffin 2 FT),"[1630193, 1631100]",5,1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,2.0,0.0,Griffin,1631100.0,,,
03:32,441,PT03M32.00S,2022-12-08T02:23:25.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631100,,,1610612737,78,62,2022-12-08T02:23:25Z,4200000,False,,,0,,A. Griffin Free Throw 1 of 2 (8 PTS),[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
03:32,442,PT03M32.00S,2022-12-08T02:23:40.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631100,,,1610612737,78,63,2022-12-08T02:23:40Z,4210000,False,,,0,,A. Griffin Free Throw 2 of 2 (9 PTS),[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
03:13,443,PT03M13.00S,2022-12-08T02:24:02.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,11.383048620236531,41.17647058823529,1610612752,78,63,2022-12-08T02:24:06Z,4220000,False,44.0,55.0,1,left,MISS R. Barrett 7' turnaround Hook,[1629628],9,1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
03:11,444,PT03M11.00S,2022-12-08T02:24:04.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,78,63,2022-12-08T02:24:06Z,4230000,False,,,0,,C. Capela REBOUND (Off:6 Def:5),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,443.0,11.0,5.0,6.0,,,,,,,,,,
03:06,445,PT03M06.00S,2022-12-08T02:24:08.6Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,78,63,2022-12-08T02:24:11Z,4240000,False,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1628392]",11,1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,4.0,Hartenstein,1628392.0
03:06,446,PT03M06.00S,2022-12-08T02:24:08.6Z,3,REGULAR,steal,,[],1628392,,,1610612752,78,63,2022-12-08T02:24:10Z,4250000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
03:00,447,PT03M00.00S,2022-12-08T02:24:14.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,28.597240473061763,23.03921568627451,1610612752,81,63,2022-12-08T02:27:21Z,4260000,False,135.0,216.0,1,left,R. Barrett 25' 3PT running (14 PTS) (J. Randle 5 AST),"[1629628, 203944]",9,1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.49,Made,14.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,,
02:43,449,PT02M43.00S,2022-12-08T02:24:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.38042049934296,53.431372549019606,1610612737,81,63,2022-12-08T02:24:36Z,4280000,False,17.0,10.0,1,right,MISS T. Young driving Layup,[1629027],11,1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
02:41,450,PT02M41.00S,2022-12-08T02:24:33.1Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,81,63,2022-12-08T02:24:36Z,4290000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,449.0,3.0,3.0,0.0,,,,,,,,,,
02:38,451,PT02M38.00S,2022-12-08T02:24:36.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,5.206964520367937,52.450980392156865,1610612752,83,63,2022-12-08T02:28:01Z,4300000,False,-12.0,-4.0,1,left,J. Randle running Layup (26 PTS) (I. Quickley 2 AST),"[203944, 1630193]",30,1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.28,Made,26.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
02:38,453,PT02M38.00S,2022-12-08T02:24:42.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,83,63,2022-12-08T02:24:42Z,4320000,False,,,0,,ATL Timeout,[],,1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,455,PT02M38.00S,2022-12-08T02:24:43.0Z,3,REGULAR,substitution,out,[],1631100,,,1610612737,83,63,2022-12-08T02:28:08Z,4330000,False,,,0,,SUB out: A. Griffin,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,456,PT02M38.00S,2022-12-08T02:24:43.0Z,3,REGULAR,substitution,out,[],203991,,,1610612737,83,63,2022-12-08T02:28:08Z,4340000,False,,,0,,SUB out: C. Capela,[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,457,PT02M38.00S,2022-12-08T02:24:43.0Z,3,REGULAR,substitution,in,[],203200,,,1610612737,83,63,2022-12-08T02:28:08Z,4350000,False,,,0,,SUB in: J. Holiday,[203200],8,1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,458,PT02M38.00S,2022-12-08T02:24:43.0Z,3,REGULAR,substitution,in,[],1629633,,,1610612737,83,63,2022-12-08T02:28:08Z,4360000,False,,,0,,SUB in: J. Culver,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
02:22,459,PT02M22.00S,2022-12-08T02:28:29.2Z,3,REGULAR,3pt,Jump Shot,[],203992,73.66951379763469,16.666666666666664,1610612737,83,63,2022-12-08T02:28:45Z,4370000,False,-167.0,195.0,1,right,MISS B. Bogdanovic 25' step back 3PT,[203992],13,1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
02:21,460,PT02M21.00S,2022-12-08T02:28:30.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,83,63,2022-12-08T02:28:45Z,4380000,False,,,0,,TEAM defensive REBOUND,[],,1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,459.0,,,,,,,,,,,,,
02:07,462,PT02M07.00S,2022-12-08T02:29:02.8Z,3,REGULAR,3pt,Jump Shot,[],203944,5.863994743758213,95.09803921568627,1610612752,86,63,2022-12-08T02:29:10Z,4400000,False,-225.0,3.0,1,left,J. Randle 3PT  (29 PTS) (I. Quickley 3 AST),"[203944, 1630193]",30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,22.55,Made,29.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,,
01:53,464,PT01M53.00S,2022-12-08T02:29:16.1Z,3,REGULAR,2pt,Jump Shot,[],1629027,87.72996057818659,30.88235294117647,1610612737,86,65,2022-12-08T02:29:20Z,4420000,False,-96.0,63.0,1,right,T. Young 11' driving floating Jump Shot (19 PTS),[1629027],11,1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Left,11.44,Made,19.0,,,,,,,,,,,,,,,,,
01:35,465,PT01M35.00S,2022-12-08T02:29:34.5Z,3,REGULAR,3pt,Jump Shot,[],203944,17.296320630749015,94.6078431372549,1610612752,89,65,2022-12-08T02:29:39Z,4430000,False,-223.0,110.0,1,left,J. Randle 24' 3PT  (32 PTS) (M. McBride 2 AST),"[203944, 1630540]",30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.87,Made,32.0,M. McBride,1630540.0,2.0,,,,,,,,,,,,,,
01:09,467,PT01M09.00S,2022-12-08T02:30:00.7Z,3,REGULAR,3pt,Jump Shot,[],203992,79.71419185282524,8.333333333333332,1610612737,89,65,2022-12-08T02:30:09Z,4450000,False,-208.0,138.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
01:06,468,PT01M06.00S,2022-12-08T02:30:03.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,89,65,2022-12-08T02:30:09Z,4460000,False,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,467.0,5.0,5.0,0.0,,,,,,,,,,
00:58,469,PT00M58.80S,2022-12-08T02:30:11.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203944,28.86005256241787,84.06862745098039,1610612752,89,65,2022-12-08T02:30:27Z,4470000,False,-170.0,219.0,1,left,MISS J. Randle 27' running 3PT,[203944],30,1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
00:56,470,PT00M56.10S,2022-12-08T02:30:13.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,89,65,2022-12-08T02:30:16Z,4480000,False,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,469.0,4.0,3.0,1.0,,,,,,,,,,
00:44,471,PT00M44.80S,2022-12-08T02:30:26.1Z,3,REGULAR,2pt,Jump Shot,[],203992,78.66294349540078,20.833333333333336,1610612737,89,65,2022-12-08T02:30:31Z,4490000,False,-146.0,148.0,1,right,MISS B. Bogdanovic 20' pullup Shot,[203992],13,1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,20.78,Missed,,,,,,,,,,,,,,,,,,
00:41,472,PT00M41.90S,2022-12-08T02:30:29.0Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,89,65,2022-12-08T02:30:31Z,4500000,False,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,,,,,471.0,6.0,6.0,0.0,,,,,,,,,,
00:31,473,PT00M31.10S,2022-12-08T02:30:39.8Z,3,REGULAR,3pt,Jump Shot,[],1628392,31.488173455978973,41.42156862745098,1610612752,89,65,2022-12-08T02:30:47Z,4510000,False,43.0,243.0,1,left,MISS I. Hartenstein 24' 3PT,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,24.73,Missed,,,,,,,,,,,,,,,,,,
00:28,474,PT00M28.30S,2022-12-08T02:30:42.6Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,89,65,2022-12-08T02:30:47Z,4520000,False,,,0,,J. Randle REBOUND (Off:1 Def:13),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,473.0,14.0,13.0,1.0,,,,,,,,,,
00:15,475,PT00M15.80S,2022-12-08T02:30:55.6Z,3,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,89,65,2022-12-08T02:31:02Z,4530000,False,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],5,1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,,,,,1.0,,
00:15,476,PT00M15.80S,2022-12-08T02:31:04.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,89,65,2022-12-08T02:31:04Z,4540000,False,,,0,,NYK Timeout,[],,1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:15,477,PT00M15.80S,2022-12-08T02:31:05.0Z,3,REGULAR,substitution,out,[],1629633,,,1610612737,89,65,2022-12-08T02:32:33Z,4550000,False,,,0,,SUB out: J. Culver,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
00:15,478,PT00M15.80S,2022-12-08T02:31:05.0Z,3,REGULAR,substitution,in,[],1631100,,,1610612737,89,65,2022-12-08T02:32:33Z,4560000,False,,,0,,SUB in: A. Griffin,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
00:15,479,PT00M15.80S,2022-12-08T02:31:05.0Z,3,REGULAR,substitution,out,[],1628392,,,1610612737,89,65,2022-12-08T02:32:50Z,4570000,False,,,0,,SUB out: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
00:15,480,PT00M15.80S,2022-12-08T02:31:05.0Z,3,REGULAR,substitution,in,[],1629011,,,1610612737,89,65,2022-12-08T02:32:50Z,4580000,False,,,0,,SUB in: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03,481,PT00M03.50S,2022-12-08T02:33:02.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612737,89,65,2022-12-08T02:33:14Z,4590000,False,,,0,,J. Randle personal FOUL (3 PF) (Okongwu 2 FT),"[203944, 1630168]",30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2714.0,3.0,0.0,Okongwu,1630168.0,,,
00:03,484,PT00M03.50S,2022-12-08T02:33:14.9Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,89,65,2022-12-08T02:33:34Z,4605000,False,,,0,,SUB out: T. Young,[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03,485,PT00M03.50S,2022-12-08T02:33:14.9Z,3,REGULAR,substitution,out,[],1631100,,,1610612737,89,65,2022-12-08T02:33:34Z,4607500,False,,,0,,SUB out: A. Griffin,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03,486,PT00M03.50S,2022-12-08T02:33:14.9Z,3,REGULAR,substitution,in,[],1629633,,,1610612737,89,65,2022-12-08T02:33:34Z,4608750,False,,,0,,SUB in: J. Culver,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03,487,PT00M03.50S,2022-12-08T02:33:14.9Z,3,REGULAR,substitution,in,[],1628988,,,1610612737,89,65,2022-12-08T02:33:34Z,4609375,False,,,0,,SUB in: A. Holiday,[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03,483,PT00M03.50S,2022-12-08T02:33:27.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630168,,,1610612737,89,66,2022-12-08T02:33:27Z,4610000,False,,,0,,O. Okongwu Free Throw 1 of 2 (8 PTS),[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
00:03,488,PT00M03.50S,2022-12-08T02:33:48.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630168,,,1610612737,89,67,2022-12-08T02:33:48Z,4620000,False,,,0,,O. Okongwu Free Throw 2 of 2 (9 PTS),[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
00:00,489,PT00M00.40S,2022-12-08T02:34:00.7Z,3,REGULAR,3pt,Jump Shot,[],1629628,33.327858081471746,26.225490196078432,1610612752,89,67,2022-12-08T02:34:09Z,4630000,False,119.0,261.0,1,left,MISS R. Barrett 28' pullup 3PT,[1629628],9,1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,28.66,Missed,,,,,,,,,,,,,,,,,,
00:00,490,PT00M00.10S,2022-12-08T02:34:01.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,89,67,2022-12-08T02:34:09Z,4640000,False,,,0,,TEAM offensive REBOUND,[],,1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,489.0,,,,,,,,,,,,,
00:00,491,PT00M00.00S,2022-12-08T02:34:04.4Z,3,REGULAR,period,end,[],0,,,1610612752,89,67,2022-12-08T02:34:04Z,4650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,492,PT12M00.00S,2022-12-08T02:37:19.5Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,89,67,2022-12-08T02:37:37Z,4660000,False,,,0,,SUB out: J. Randle,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,493,PT12M00.00S,2022-12-08T02:37:19.5Z,4,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,89,67,2022-12-08T02:37:37Z,4670000,False,,,0,,SUB out: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,494,PT12M00.00S,2022-12-08T02:37:19.5Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612752,89,67,2022-12-08T02:37:37Z,4680000,False,,,0,,SUB in: Q. Grimes,[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,495,PT12M00.00S,2022-12-08T02:37:19.5Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,89,67,2022-12-08T02:37:37Z,4690000,False,,,0,,SUB in: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,496,PT12M00.00S,2022-12-08T02:37:38.7Z,4,REGULAR,period,start,[],0,,,1610612737,89,67,2022-12-08T02:37:38Z,4700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
