actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
346,PT11M35.00S,2022-10-27T00:55:12.0Z,3,REGULAR,steal,,[],203944,,,1610612752,69,62,2022-10-27T00:57:37Z,3240000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
347,PT11M23.00S,2022-10-27T00:55:23.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,96.27135348226018,95.09803921568627,1610612752,69,62,2022-10-27T00:55:28Z,3250000,225.0,-17.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Right Corner 3,24+ Right,22.62,Missed,,,,,,,,,,,,,,,,,,
348,PT11M22.00S,2022-10-27T00:55:25.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,69,62,2022-10-27T00:55:25Z,3260000,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,347.0,5.0,3.0,2.0,,,,,
349,PT11M22.00S,2022-10-27T00:55:27.3Z,3,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612752,69,62,2022-10-27T00:55:41Z,3270000,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Robinson 2 FT),"[1626162, 1629011]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,3.0,0.0,Robinson,1629011.0,,,,,,,,,
351,PT11M22.00S,2022-10-27T00:55:54.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629011,,,1610612752,70,62,2022-10-27T00:56:13Z,3290000,,,0,,M. Robinson Free Throw 1 of 2 (5 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
352,PT11M22.00S,2022-10-27T00:55:54.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629011,,,1610612752,70,62,2022-10-27T00:56:13Z,3300000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
353,PT11M20.00S,2022-10-27T00:55:56.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,70,62,2022-10-27T00:56:13Z,3310000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,352.0,4.0,3.0,1.0,,,,,
354,PT11M09.00S,2022-10-27T00:56:26.7Z,3,REGULAR,foul,personal,[],203944,,,1610612766,70,62,2022-10-27T00:56:35Z,3320000,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1629023]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,2.0,0.0,Washington,1629023.0,,,,,,,,,
356,PT11M02.00S,2022-10-27T00:56:47.1Z,3,REGULAR,3pt,Jump Shot,[],1628372,28.465834428383708,74.26470588235294,1610612766,70,62,2022-10-27T00:56:54Z,3340000,-121.0,215.0,1,left,MISS D. Smith Jr. 24' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
357,PT11M00.00S,2022-10-27T00:56:49.1Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612766,70,62,2022-10-27T00:56:54Z,3350000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,356.0,2.0,1.0,1.0,,,,,
358,PT10M58.00S,2022-10-27T00:56:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,9.280551905387648,46.568627450980394,1610612766,70,62,2022-10-27T00:56:58Z,3360000,17.0,35.0,1,left,MISS K. Oubre Jr. Layup - blocked,"[1626162, 1629011]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,,Robinson,1629011.0,,,
359,PT10M58.00S,2022-10-27T00:56:51.8Z,3,REGULAR,block,,[],1629011,,,1610612766,70,62,2022-10-27T00:56:54Z,3370000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT10M56.00S,2022-10-27T00:56:53.8Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,70,62,2022-10-27T00:56:58Z,3380000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,358.0,6.0,4.0,2.0,,,,,
361,PT10M53.00S,2022-10-27T00:56:59.1Z,3,REGULAR,foul,personal,[],1629023,,,1610612752,70,62,2022-10-27T00:57:08Z,3390000,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1629011]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,1.0,0.0,Robinson,1629011.0,,,,,,,,,
363,PT10M45.00S,2022-10-27T00:57:45.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.33574244415243,56.127450980392155,1610612752,72,62,2022-10-27T00:57:50Z,3410000,31.0,67.0,1,right,J. Brunson 7' floating Jump Shot (14 PTS) (R. Barrett 1 AST),"[1628973, 1629628]",1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,14.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
365,PT10M37.00S,2022-10-27T00:57:53.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.09789750328515,49.50980392156863,1610612766,72,62,2022-10-27T00:58:02Z,3430000,2.0,24.0,1,left,MISS P. Washington driving Layup - blocked,"[1629023, 1629011]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,Robinson,1629011.0,,,
366,PT10M37.00S,2022-10-27T00:57:53.4Z,3,REGULAR,block,,[],1629011,,,1610612766,72,62,2022-10-27T00:57:56Z,3440000,,,0,,M. Robinson BLOCK (4 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT10M35.00S,2022-10-27T00:57:55.4Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,72,62,2022-10-27T00:58:02Z,3450000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,365.0,1.0,1.0,0.0,,,,,
368,PT10M29.00S,2022-10-27T00:58:02.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629628,87.33574244415243,38.23529411764706,1610612752,72,62,2022-10-27T01:00:33Z,3460000,-59.0,67.0,1,right,MISS R. Barrett 8' running pullup Shot,[1629628],1610612752.0,NYK,running pullup,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,8.88,Missed,,,,,,,,,,,,,,,,,,
369,PT10M27.00S,2022-10-27T00:58:04.0Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612752,72,62,2022-10-27T00:58:10Z,3470000,,,0,,R. Barrett REBOUND (Off:2 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,368.0,3.0,1.0,2.0,,,,,
370,PT10M24.00S,2022-10-27T00:58:06.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,89.17542706964521,49.26470588235294,1610612752,74,62,2022-10-27T00:58:14Z,3480000,-4.0,49.0,1,right,R. Barrett floating Jump Shot (10 PTS),[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,10.0,,,,,,,,,,,,,,,,,
371,PT10M09.00S,2022-10-27T00:58:21.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,31.35676741130092,24.754901960784316,1610612766,74,65,2022-10-27T00:58:25Z,3490000,126.0,242.0,1,left,K. Oubre Jr. 27' 3PT  (9 PTS) (G. Hayward 3 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,27.32,Made,9.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
373,PT09M53.00S,2022-10-27T00:58:37.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,93.9060446780552,50.98039215686274,1610612752,76,65,2022-10-27T01:03:06Z,3510000,5.0,5.0,1,right,R. Barrett cutting DUNK (12 PTS) (J. Brunson 6 AST),"[1629628, 1628973]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.69,Made,12.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
375,PT09M36.00S,2022-10-27T00:58:54.8Z,3,REGULAR,2pt,Jump Shot,[],202330,18.478975032851512,28.186274509803923,1610612766,76,65,2022-10-27T01:05:46Z,3530000,109.0,121.0,1,left,MISS G. Hayward 16' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,16.31,Missed,,,,,,,,,,,,,,,,,,
376,PT09M34.00S,2022-10-27T00:58:56.8Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,76,65,2022-10-27T00:59:01Z,3540000,,,0,,J. Brunson REBOUND (Off:0 Def:6),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,375.0,6.0,6.0,0.0,,,,,
377,PT09M30.00S,2022-10-27T00:59:00.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,74.06373193166885,82.35294117647058,1610612752,76,65,2022-10-27T01:06:07Z,3550000,162.0,191.0,1,right,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
378,PT09M28.00S,2022-10-27T00:59:02.5Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,76,65,2022-10-27T00:59:07Z,3560000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,377.0,4.0,4.0,0.0,,,,,
379,PT09M18.00S,2022-10-27T00:59:13.2Z,3,REGULAR,2pt,Jump Shot,[],1626162,13.091327201051248,11.029411764705882,1610612766,76,67,2022-10-27T01:06:40Z,3570000,195.0,71.0,1,left,K. Oubre Jr. 20' pullup Jump Shot (11 PTS) (M. Plumlee 3 AST),"[1626162, 203486]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right,20.73,Made,11.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,
381,PT08M59.00S,2022-10-27T00:59:32.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,79.97700394218134,49.754901960784316,1610612752,78,67,2022-10-27T00:59:36Z,3590000,-1.0,136.0,1,right,E. Fournier 13' floating Jump Shot (9 PTS) (J. Brunson 7 AST),"[203095, 1628973]",1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,13.57,Made,9.0,J. Brunson,1628973.0,7.0,,,,,,,,,,,,,,
383,PT08M40.00S,2022-10-27T00:59:49.9Z,3,REGULAR,2pt,Jump Shot,[],202330,27.020367936925098,42.40196078431372,1610612766,78,69,2022-10-27T01:08:04Z,3610000,38.0,201.0,1,left,G. Hayward 20' pullup Jump Shot (11 PTS) (M. Plumlee 4 AST),"[202330, 203486]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,20.51,Made,11.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,,,,
385,PT08M27.00S,2022-10-27T01:00:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.77463863337714,47.30392156862745,1610612752,78,69,2022-10-27T01:00:07Z,3630000,-13.0,6.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
386,PT08M25.00S,2022-10-27T01:00:05.3Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,78,69,2022-10-27T01:00:07Z,3640000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,385.0,5.0,4.0,1.0,,,,,
387,PT08M23.00S,2022-10-27T01:00:09.8Z,3,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,78,69,2022-10-27T01:00:16Z,3650000,,,0,,M. Plumlee bad pass out-of-bounds TURNOVER (2 TO),[203486],1610612766.0,CHA,bad pass,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,204058.0,,,,,,,,,,,2.0,,
388,PT08M10.00S,2022-10-27T01:00:36.2Z,3,REGULAR,turnover,bad pass,[],203095,,,1610612752,78,69,2022-10-27T01:00:39Z,3660000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 1629023]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Washington,1629023.0
389,PT08M10.00S,2022-10-27T01:00:36.2Z,3,REGULAR,steal,,[],1629023,,,1610612766,78,69,2022-10-27T01:00:37Z,3670000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
390,PT08M06.00S,2022-10-27T01:00:41.7Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612766,78,69,2022-10-27T01:00:49Z,3680000,,,0,,J. Randle shooting personal FOUL (3 PF) (Hayward 2 FT),"[203944, 202330]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,3.0,0.0,Hayward,202330.0,,,,,,,,,
392,PT08M06.00S,2022-10-27T01:01:05.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202330,,,1610612766,78,69,2022-10-27T01:01:05Z,3700000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT08M06.00S,2022-10-27T01:01:05.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,78,69,2022-10-27T01:01:05Z,3710000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,392.0,,,,,,,,
394,PT08M06.00S,2022-10-27T01:01:21.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202330,,,1610612766,78,70,2022-10-27T01:01:21Z,3720000,,,0,,G. Hayward Free Throw 2 of 2 (12 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
395,PT07M53.00S,2022-10-27T01:01:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,86.28449408672799,40.68627450980392,1610612752,80,70,2022-10-27T01:01:43Z,3730000,-47.0,76.0,1,right,E. Fournier 8' driving floating Jump Shot (11 PTS) (J. Brunson 8 AST),"[203095, 1628973]",1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,8.95,Made,11.0,J. Brunson,1628973.0,8.0,,,,,,,,,,,,,,
397,PT07M42.00S,2022-10-27T01:01:49.6Z,3,REGULAR,turnover,lost ball,[],1629023,,,1610612766,80,70,2022-10-27T01:01:55Z,3750000,,,0,,P. Washington lost ball TURNOVER (2 TO),"[1629023, 203095]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Fournier,203095.0
398,PT07M42.00S,2022-10-27T01:01:49.6Z,3,REGULAR,steal,,[],203095,,,1610612752,80,70,2022-10-27T01:01:52Z,3760000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
399,PT07M36.00S,2022-10-27T01:01:56.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,90.48948751642575,95.09803921568627,1610612752,80,70,2022-10-27T01:10:15Z,3770000,225.0,37.0,1,right,MISS E. Fournier pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
400,PT07M34.00S,2022-10-27T01:01:58.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,80,70,2022-10-27T01:02:05Z,3780000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,399.0,2.0,2.0,0.0,,,,,
401,PT07M26.00S,2022-10-27T01:02:05.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,28.07161629434954,75.73529411764706,1610612766,80,70,2022-10-27T01:10:59Z,3790000,-129.0,211.0,1,left,MISS P. Washington 24' running pullup 3PT,[1629023],1610612766.0,CHA,running pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
402,PT07M24.00S,2022-10-27T01:02:07.4Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,80,70,2022-10-27T01:02:13Z,3800000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,401.0,2.0,2.0,0.0,,,,,
403,PT07M21.00S,2022-10-27T01:02:10.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,94.69448094612353,49.26470588235294,1610612752,80,70,2022-10-27T01:02:20Z,3810000,-4.0,-3.0,1,right,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,,
404,PT07M19.00S,2022-10-27T01:02:12.8Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,80,70,2022-10-27T01:02:20Z,3820000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,403.0,3.0,3.0,0.0,,,,,
405,PT07M11.00S,2022-10-27T01:02:21.1Z,3,REGULAR,3pt,Jump Shot,[],202330,29.25427069645204,22.794117647058822,1610612766,80,73,2022-10-27T01:02:25Z,3830000,136.0,222.0,1,left,G. Hayward 26' 3PT  (15 PTS) (D. Smith Jr. 4 AST),"[202330, 1628372]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,26.08,Made,15.0,D. Smith Jr.,1628372.0,4.0,,,,,,,,,,,,,,
407,PT06M47.00S,2022-10-27T01:02:43.2Z,3,REGULAR,3pt,Jump Shot,[],1629628,84.1819973718791,95.09803921568627,1610612752,80,73,2022-10-27T01:02:56Z,3850000,225.0,96.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.52,Missed,,,,,,,,,,,,,,,,,,
408,PT06M47.00S,2022-10-27T01:02:43.2Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,80,73,2022-10-27T01:02:56Z,3860000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,407.0,3.0,2.0,1.0,,,,,
410,PT06M45.00S,2022-10-27T01:02:59.9Z,3,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612766,80,73,2022-10-27T01:03:07Z,3880000,,,0,,K. Oubre Jr. step out-of-bounds TURNOVER (2 TO),[1626162],1610612766.0,CHA,step,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,1146.0,,,,,,,,,,,2.0,,
411,PT06M45.00S,2022-10-27T01:03:05.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,80,73,2022-10-27T01:03:05Z,3890000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M33.00S,2022-10-27T01:06:24.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,69.33311432325887,74.50980392156863,1610612752,80,73,2022-10-27T01:06:32Z,3900000,123.0,236.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
413,PT06M31.00S,2022-10-27T01:06:26.7Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,80,73,2022-10-27T01:06:32Z,3910000,,,0,,G. Hayward REBOUND (Off:0 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,412.0,5.0,5.0,0.0,,,,,
414,PT06M23.00S,2022-10-27T01:06:35.0Z,3,REGULAR,3pt,Jump Shot,[],1626162,4.5499342969776615,94.11764705882352,1610612766,80,73,2022-10-27T01:06:41Z,3920000,-221.0,-10.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,22.08,Missed,,,,,,,,,,,,,,,,,,
415,PT06M21.00S,2022-10-27T01:06:37.0Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,80,73,2022-10-27T01:06:41Z,3930000,,,0,,J. Brunson REBOUND (Off:0 Def:7),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,414.0,7.0,7.0,0.0,,,,,
416,PT06M17.00S,2022-10-27T01:06:40.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,75.64060446780552,85.29411764705883,1610612752,83,73,2022-10-27T01:12:20Z,3940000,176.0,176.0,1,right,E. Fournier 24' 3PT running (14 PTS) (J. Brunson 9 AST),"[203095, 1628973]",1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,24.96,Made,14.0,J. Brunson,1628973.0,9.0,,,,,,,,,,,,,,
418,PT05M56.00S,2022-10-27T01:07:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,5.732588699080158,46.32352941176471,1610612766,83,75,2022-10-27T01:07:05Z,3960000,18.0,1.0,1,left,G. Hayward cutting Layup (17 PTS) (D. Smith Jr. 5 AST),"[202330, 1628372]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.85,Made,17.0,D. Smith Jr.,1628372.0,5.0,,,,,,,,,,,,,,
420,PT05M45.00S,2022-10-27T01:07:14.5Z,3,REGULAR,foul,personal,[],1628372,,,1610612752,83,75,2022-10-27T01:07:25Z,3980000,,,0,,D. Smith Jr. personal FOUL (3 PF),"[1628372, 1628973]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
422,PT05M45.00S,2022-10-27T01:07:14.6Z,3,REGULAR,substitution,out,[],1629023,,,1610612752,83,75,2022-10-27T01:07:31Z,4000000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M45.00S,2022-10-27T01:07:14.6Z,3,REGULAR,substitution,out,[],1626162,,,1610612752,83,75,2022-10-27T01:07:31Z,4010000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M45.00S,2022-10-27T01:07:14.6Z,3,REGULAR,substitution,in,[],1629667,,,1610612752,83,75,2022-10-27T01:07:31Z,4020000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M45.00S,2022-10-27T01:07:14.6Z,3,REGULAR,substitution,in,[],1630547,,,1610612752,83,75,2022-10-27T01:07:31Z,4030000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M42.00S,2022-10-27T01:07:48.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,87.86136662286465,40.44117647058824,1610612752,83,75,2022-10-27T01:07:55Z,4040000,-48.0,62.0,1,right,MISS E. Fournier 7' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
427,PT05M40.00S,2022-10-27T01:07:50.9Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,83,75,2022-10-27T01:07:55Z,4050000,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,426.0,4.0,4.0,0.0,,,,,
428,PT05M27.00S,2022-10-27T01:08:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,10.726018396846255,46.568627450980394,1610612766,83,75,2022-10-27T01:13:43Z,4060000,17.0,48.0,1,left,MISS M. Plumlee cutting Layup - blocked,"[203486, 1629011]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,Robinson,1629011.0,,,
