actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
332,PT10M43.00S,2022-12-01T01:49:09.5Z,3,REGULAR,3pt,Jump Shot,[],1628973,65.78515111695138,61.51960784313726,1610612752,47,49,2022-12-01T01:49:14Z,3120000,False,58.0,269.0,1,right,MISS J. Brunson 27' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,27.52,Missed,,,,,,,,,,,,,,,,,,
333,PT10M42.00S,2022-12-01T01:49:10.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,47,49,2022-12-01T01:49:14Z,3130000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,332.0,4.0,3.0,1.0,,,,,,,,,,,,
334,PT10M32.00S,2022-12-01T01:49:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.601182654402102,50.0,1610612749,47,51,2022-12-01T01:49:25Z,3140000,False,0.0,0.0,1,left,J. Holiday driving Layup (14 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,,,14.0,,,,,,,,,,,
335,PT10M10.00S,2022-12-01T01:49:42.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629011,92.32917214191852,50.0,1610612752,49,51,2022-12-01T01:49:46Z,3150000,False,0.0,20.0,1,right,M. Robinson Hook (8 PTS) (R. Barrett 2 AST),"[1629011, 1629628]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,8.0,,,,,,,R. Barrett,1629628.0,2.0,,
337,PT09M49.00S,2022-12-01T01:50:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.995400788436268,48.529411764705884,1610612749,49,53,2022-12-01T01:50:07Z,3170000,False,7.0,4.0,1,left,J. Holiday driving Layup (16 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,16.0,,,,,,,,,,,
338,PT09M34.00S,2022-12-01T01:50:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.30026281208936,44.6078431372549,1610612752,49,53,2022-12-01T01:50:22Z,3180000,False,-27.0,1.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
339,PT09M32.00S,2022-12-01T01:50:20.3Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,49,53,2022-12-01T01:50:22Z,3190000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,338.0,3.0,3.0,0.0,,,,,,,,,,,,
340,PT09M26.00S,2022-12-01T01:50:29.2Z,3,REGULAR,foul,personal,[],1628973,,,1610612749,49,53,2022-12-01T01:50:36Z,3200000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 203507]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1662.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
342,PT09M22.00S,2022-12-01T01:51:07.6Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612749,49,53,2022-12-01T01:51:25Z,3220000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Allen 2 FT),"[1629656, 1628960]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628484.0,2.0,0.0,Allen,1628960.0,,,,,,
344,PT09M22.00S,2022-12-01T01:51:34.3Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,49,54,2022-12-01T01:51:34Z,3240000,False,,,0,,G. Allen Free Throw 1 of 2 (5 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
345,PT09M22.00S,2022-12-01T01:51:52.2Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,49,55,2022-12-01T01:51:52Z,3250000,False,,,0,,G. Allen Free Throw 2 of 2 (6 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
346,PT09M13.00S,2022-12-01T01:52:02.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.56307490144546,48.28431372549019,1610612752,51,55,2022-12-01T01:52:06Z,3260000,False,-9.0,-1.0,1,right,M. Robinson alley-oop DUNK (10 PTS) (J. Brunson 4 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,10.0,,,,,,,J. Brunson,1628973.0,4.0,,
384,PT09M04.00S,2022-12-01T01:52:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,15.160972404730614,50.73529411764706,1610612749,51,55,2022-12-01T01:59:23Z,3275000,False,-4.0,90.0,1,left,MISS J. Holiday 9' driving Layup - blocked,"[201950, 1628973]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,Brunson,1628973.0,,,,,,,,,,,,,,,,
385,PT09M04.00S,2022-12-01T01:52:08.3Z,3,REGULAR,block,,[],1628973,,,1610612749,51,55,2022-12-01T01:59:23Z,3277500,False,,,0,,J. Brunson BLOCK (1 BLK),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
386,PT09M03.00S,2022-12-01T01:52:09.3Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,51,55,2022-12-01T01:59:23Z,3278750,False,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,384.0,5.0,3.0,2.0,,,,,,,,,,,,
348,PT09M01.00S,2022-12-01T01:52:14.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,10.200394218134035,50.73529411764706,1610612749,51,55,2022-12-01T01:59:23Z,3280000,False,-4.0,43.0,1,left,MISS J. Holiday floating Shot - blocked,"[201950, 1629011]",1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,4.36,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,
349,PT09M01.00S,2022-12-01T01:52:14.4Z,3,REGULAR,block,,[],1629011,,,1610612749,51,55,2022-12-01T01:52:16Z,3290000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
350,PT09M00.00S,2022-12-01T01:52:15.4Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,51,55,2022-12-01T01:52:23Z,3300000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,348.0,10.0,7.0,3.0,,,,,,,,,,,,
352,PT08M53.00S,2022-12-01T01:52:39.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203507,15.588042049934298,49.50980392156863,1610612749,51,57,2022-12-01T01:52:43Z,3320000,False,2.0,94.0,1,left,G. Antetokounmpo 9' Hook (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,9.4,Made,,,,,,,18.0,,,,,,,,,,,
353,PT08M41.00S,2022-12-01T01:52:51.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,82.9993429697766,50.73529411764706,1610612752,51,57,2022-12-01T01:53:00Z,3330000,False,4.0,107.0,1,right,MISS R. Barrett 10' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,,
354,PT08M39.00S,2022-12-01T01:52:53.0Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,51,57,2022-12-01T01:53:00Z,3340000,False,,,0,,B. Lopez REBOUND (Off:0 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,353.0,5.0,5.0,0.0,,,,,,,,,,,,
355,PT08M31.00S,2022-12-01T01:53:02.0Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612749,51,57,2022-12-01T01:53:04Z,3350000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1628973]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,,,,Brunson,1628973.0
356,PT08M31.00S,2022-12-01T01:53:02.0Z,3,REGULAR,steal,,[],1628973,,,1610612752,51,57,2022-12-01T01:53:03Z,3360000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT08M25.00S,2022-12-01T01:53:07.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,93.77463863337714,95.09803921568627,1610612752,54,57,2022-12-01T01:53:11Z,3370000,False,225.0,6.0,1,right,R. Barrett 3PT  (18 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.56,Made,,,,,,,18.0,,,,,,,J. Randle,203944.0,3.0,,
359,PT08M04.00S,2022-12-01T01:53:27.6Z,3,REGULAR,3pt,Jump Shot,[],203507,24.52365308804205,13.970588235294118,1610612749,54,57,2022-12-01T01:53:34Z,3390000,False,180.0,178.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
360,PT08M02.00S,2022-12-01T01:53:29.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,54,57,2022-12-01T01:53:34Z,3400000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,359.0,,,,,,,,,,,,,,,
362,PT08M02.00S,2022-12-01T01:53:43.3Z,3,REGULAR,foul,personal,[],201950,,,1610612752,54,57,2022-12-01T01:53:58Z,3420000,False,,,0,,J. Holiday loose ball personal FOUL (3 PF),"[201950, 1629656]",1610612749.0,MIL,loose ball,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628484.0,3.0,0.0,Grimes,1629656.0,,,,,,
364,PT08M02.00S,2022-12-01T01:53:43.4Z,3,REGULAR,substitution,out,[],201950,,,1610612752,54,57,2022-12-01T01:54:16Z,3440000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M02.00S,2022-12-01T01:53:43.4Z,3,REGULAR,substitution,in,[],1626171,,,1610612752,54,57,2022-12-01T01:54:16Z,3450000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M46.00S,2022-12-01T01:54:33.0Z,3,REGULAR,3pt,Jump Shot,[],203944,79.58278580814718,90.68627450980392,1610612752,54,57,2022-12-01T01:54:39Z,3460000,False,203.0,139.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.66,Missed,,,,,,,,,,,,,,,,,,
367,PT07M44.00S,2022-12-01T01:54:35.0Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,54,57,2022-12-01T01:54:39Z,3470000,False,,,0,,M. Robinson REBOUND (Off:6 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,366.0,11.0,5.0,6.0,,,,,,,,,,,,
368,PT07M37.00S,2022-12-01T01:54:41.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629656,94.56307490144546,49.26470588235294,1610612752,56,57,2022-12-01T01:54:46Z,3480000,False,-4.0,-1.0,1,right,Q. Grimes driving DUNK (7 PTS) (J. Randle 4 AST),"[1629656, 203944]",1610612752.0,NYK,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,,,7.0,,,,,,,J. Randle,203944.0,4.0,,
370,PT07M12.00S,2022-12-01T01:55:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,6.652431011826544,49.01960784313725,1610612749,56,57,2022-12-01T01:55:14Z,3500000,False,5.0,10.0,1,left,MISS G. Allen driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
371,PT07M10.00S,2022-12-01T01:55:09.0Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,56,57,2022-12-01T01:55:19Z,3510000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,370.0,3.0,2.0,1.0,,,,,,,,,,,,
375,PT06M59.00S,2022-12-01T01:55:27.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,56,57,2022-12-01T01:55:30Z,3550000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M59.00S,2022-12-01T01:55:27.6Z,3,REGULAR,substitution,out,[],201572,,,1610612752,56,57,2022-12-01T01:58:09Z,3560000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M59.00S,2022-12-01T01:55:27.6Z,3,REGULAR,substitution,in,[],201950,,,1610612752,56,57,2022-12-01T01:58:09Z,3570000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M48.00S,2022-12-01T01:58:29.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,90.88370565045992,24.264705882352942,1610612752,56,57,2022-12-01T02:03:30Z,3580000,False,-129.0,33.0,1,right,MISS J. Brunson 13' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,13.29,Missed,,,,,,,,,,,,,,,,,,
379,PT06M46.00S,2022-12-01T01:58:31.0Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,56,57,2022-12-01T01:58:39Z,3590000,False,,,0,,M. Robinson REBOUND (Off:7 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,378.0,12.0,5.0,7.0,,,,,,,,,,,,
380,PT06M40.00S,2022-12-01T01:58:39.6Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612752,56,57,2022-12-01T01:58:59Z,3600000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Barrett 2 FT),"[1628960, 1629628]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628484.0,2.0,0.0,Barrett,1629628.0,,,,,,
382,PT06M40.00S,2022-12-01T01:59:00.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,57,57,2022-12-01T01:59:00Z,3620000,False,,,0,,R. Barrett Free Throw 1 of 2 (19 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
383,PT06M40.00S,2022-12-01T01:59:09.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,58,57,2022-12-01T01:59:09Z,3630000,False,,,0,,R. Barrett Free Throw 2 of 2 (20 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
387,PT06M25.00S,2022-12-01T01:59:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.652431011826544,48.529411764705884,1610612749,58,57,2022-12-01T01:59:30Z,3640000,False,7.0,10.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
388,PT06M23.00S,2022-12-01T01:59:26.5Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,58,57,2022-12-01T01:59:30Z,3650000,False,,,0,,M. Robinson REBOUND (Off:7 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,387.0,13.0,6.0,7.0,,,,,,,,,,,,
389,PT06M23.00S,2022-12-01T01:59:33.6Z,3,REGULAR,foul,technical,['1freethrow'],1371,,,1610612752,58,57,2022-12-01T01:59:51Z,3660000,False,,,0,,TEAM foul technical,[1371],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,1628484.0,,,,,,,,,,
392,PT06M23.00S,2022-12-01T01:59:46.4Z,3,REGULAR,substitution,out,[],1628975,,,1610612752,58,57,2022-12-01T02:00:09Z,3665000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M23.00S,2022-12-01T01:59:46.4Z,3,REGULAR,substitution,in,[],201588,,,1610612752,58,57,2022-12-01T02:00:09Z,3667500,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M23.00S,2022-12-01T01:59:59.2Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,58,57,2022-12-01T01:59:59Z,3670000,False,,,0,,MISS J. Brunson technical Free Throw 1 of 1,[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
391,PT06M23.00S,2022-12-01T01:59:59.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,58,57,2022-12-01T01:59:59Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,
394,PT06M16.00S,2022-12-01T02:00:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.05059132720105,50.73529411764706,1610612752,60,57,2022-12-01T02:04:46Z,3690000,False,4.0,97.0,1,right,J. Brunson 9' step back Jump Shot (6 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.75,Made,,,,,,,6.0,,,,,,,,,,,
395,PT05M58.00S,2022-12-01T02:00:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.783837056504599,52.450980392156865,1610612749,60,59,2022-12-01T02:00:45Z,3700000,False,-12.0,11.0,1,left,G. Antetokounmpo driving finger roll Layup (20 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,20.0,,,,,,,,,,,
396,PT05M41.00S,2022-12-01T02:00:57.1Z,3,REGULAR,3pt,Jump Shot,[],203944,70.64717477003943,27.696078431372552,1610612752,60,59,2022-12-01T02:05:12Z,3710000,False,-112.0,223.0,1,right,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
397,PT05M39.00S,2022-12-01T02:00:59.1Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,60,59,2022-12-01T02:01:04Z,3720000,False,,,0,,G. Allen REBOUND (Off:0 Def:4),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,396.0,4.0,4.0,0.0,,,,,,,,,,,,
398,PT05M21.00S,2022-12-01T02:01:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.469776609724048,50.245098039215684,1610612749,60,61,2022-12-01T02:01:23Z,3730000,False,-1.0,-1.0,1,left,G. Antetokounmpo driving reverse Layup (22 PTS) (B. Portis 3 AST),"[203507, 1626171]",1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,22.0,,,,,,,B. Portis,1626171.0,3.0,,
400,PT04M56.00S,2022-12-01T02:01:41.6Z,3,REGULAR,2pt,Jump Shot,[],1629628,89.83245729303549,68.38235294117648,1610612752,60,61,2022-12-01T02:06:02Z,3750000,False,92.0,43.0,1,right,MISS R. Barrett 10' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,10.15,Missed,,,,,,,,,,,,,,,,,,
401,PT04M55.00S,2022-12-01T02:01:42.6Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,60,61,2022-12-01T02:01:49Z,3760000,False,,,0,,B. Portis REBOUND (Off:4 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,400.0,9.0,5.0,4.0,,,,,,,,,,,,
402,PT04M53.00S,2022-12-01T02:01:49.6Z,3,REGULAR,foul,personal,[],1629656,,,1610612749,60,61,2022-12-01T02:01:54Z,3770000,False,,,0,,Q. Grimes personal FOUL (3 PF),"[1629656, 201588]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,,,,1627961.0,3.0,0.0,Hill,201588.0,,,,,,
404,PT04M53.00S,2022-12-01T02:01:49.7Z,3,REGULAR,substitution,out,[],1629628,,,1610612749,60,61,2022-12-01T02:02:16Z,3790000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M53.00S,2022-12-01T02:01:49.7Z,3,REGULAR,substitution,out,[],1628973,,,1610612749,60,61,2022-12-01T02:02:16Z,3800000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M53.00S,2022-12-01T02:01:49.7Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,60,61,2022-12-01T02:02:16Z,3810000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M53.00S,2022-12-01T02:01:49.7Z,3,REGULAR,substitution,in,[],1630193,,,1610612749,60,61,2022-12-01T02:02:16Z,3820000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M53.00S,2022-12-01T02:01:49.7Z,3,REGULAR,substitution,in,[],201565,,,1610612749,60,61,2022-12-01T02:02:16Z,3830000,False,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M53.00S,2022-12-01T02:01:49.7Z,3,REGULAR,substitution,in,[],202083,,,1610612749,60,61,2022-12-01T02:02:16Z,3840000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M49.00S,2022-12-01T02:02:33.7Z,3,REGULAR,foul,personal,[],1630193,,,1610612749,60,61,2022-12-01T02:02:45Z,3850000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 201950]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,,,,,,,,,,1662.0,1.0,0.0,Holiday,201950.0,,,,,,
412,PT04M35.00S,2022-12-01T02:03:03.3Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,60,61,2022-12-01T02:03:07Z,3870000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 201565]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,3.0,,,,Rose,201565.0
413,PT04M35.00S,2022-12-01T02:03:03.3Z,3,REGULAR,steal,,[],201565,,,1610612752,60,61,2022-12-01T02:03:05Z,3880000,False,,,0,,D. Rose STEAL (1 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
414,PT04M31.00S,2022-12-01T02:03:06.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629656,75.24638633377135,13.970588235294118,1610612752,60,61,2022-12-01T02:07:36Z,3890000,False,-180.0,180.0,1,right,MISS Q. Grimes 25' running 3PT,[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
415,PT04M25.00S,2022-12-01T02:03:12.8Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,60,61,2022-12-01T02:03:13Z,3900000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,414.0,6.0,5.0,1.0,,,,,,,,,,,,
416,PT04M24.00S,2022-12-01T02:03:13.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629656,94.69448094612353,48.03921568627451,1610612752,60,61,2022-12-01T02:03:43Z,3910000,False,-10.0,-3.0,1,right,MISS Q. Grimes driving finger roll Layup,[1629656],1610612752.0,NYK,driving finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
417,PT04M22.00S,2022-12-01T02:03:15.6Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,60,61,2022-12-01T02:03:21Z,3920000,False,,,0,,B. Portis REBOUND (Off:4 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,416.0,10.0,6.0,4.0,,,,,,,,,,,,
