shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
06:35,247,PT06M35.00S,2022-12-11T23:55:35.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,47,32,2022-12-11T23:55:35Z,2370000,False,,,0,,NYK Timeout,[],,1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:35,248,PT06M35.00S,2022-12-11T23:55:36.0Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,47,32,2022-12-11T23:58:31Z,2380000,False,,,0,,SUB out: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
06:35,249,PT06M35.00S,2022-12-11T23:55:36.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,47,32,2022-12-11T23:58:31Z,2390000,False,,,0,,SUB in: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
06:31,250,PT06M31.00S,2022-12-11T23:58:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.51182654402102,54.166666666666664,1610612752,47,32,2022-12-11T23:59:28Z,2400000,False,21.0,8.0,1,right,MISS J. Brunson driving Layup,[1628973],11,1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
06:30,251,PT06M30.00S,2022-12-11T23:58:45.2Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,47,32,2022-12-11T23:59:28Z,2410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,250.0,2.0,2.0,0.0,,,,,,,,,,,,,,
06:26,252,PT06M26.00S,2022-12-11T23:58:50.9Z,2,REGULAR,turnover,traveling,[],203084,,,1610612758,47,32,2022-12-11T23:59:10Z,2420000,False,,,0,,H. Barnes traveling TURNOVER (1 TO),[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628480.0,1.0,,,,,,,,,,,,
06:26,253,PT06M26.00S,2022-12-11T23:59:14.0Z,2,REGULAR,foul,technical,['1freethrow'],1301,,,1610612752,47,32,2022-12-12T00:00:32Z,2430000,False,,,0,,TEAM foul technical,[1301],,1610612752.0,NYK,,,,,,,,,,,,,,,,,,1628480.0,,,,,,,,,,,,,
06:26,254,PT06M26.00S,2022-12-12T00:00:15.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,47,32,2022-12-12T00:00:15Z,2440000,False,,,0,,NYK Timeout,[],,1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,267,PT06M26.00S,2022-12-12T00:00:28.3Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,47,32,2022-12-12T00:02:37Z,2445000,False,,,0,,SUB out: J. Sims,[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,268,PT06M26.00S,2022-12-12T00:00:28.3Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,47,32,2022-12-12T00:02:37Z,2447500,False,,,0,,SUB in: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,255,PT06M26.00S,2022-12-12T00:00:40.9Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612752,47,32,2022-12-12T00:00:40Z,2450000,False,,,0,,MISS H. Barnes technical Free Throw 1 of 1,[203084],40,1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
06:26,256,PT06M26.00S,2022-12-12T00:00:40.9Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612752,47,32,2022-12-12T00:00:40Z,2460000,False,,,0,,TEAM defensive REBOUND,[],,1610612752.0,NYK,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,,,
06:13,257,PT06M13.00S,2022-12-12T00:01:05.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,86.94152431011827,49.50980392156863,1610612752,47,32,2022-12-12T00:01:08Z,2470000,False,-2.0,70.0,1,right,MISS J. Brunson 7' turnaround fadeaway Shot,[1628973],11,1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
06:11,258,PT06M11.00S,2022-12-12T00:01:07.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,32,2022-12-12T00:01:08Z,2480000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,257.0,6.0,5.0,1.0,,,,,,,,,,,,,,
06:04,259,PT06M04.00S,2022-12-12T00:01:15.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,5.995400788436268,53.18627450980392,1610612758,47,34,2022-12-12T00:02:35Z,2490000,False,-16.0,4.0,1,left,D. Sabonis Hook (10 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,10.0,,,,,,,,,,,
05:40,260,PT05M40.00S,2022-12-12T00:01:37.9Z,2,REGULAR,3pt,Jump Shot,[],203944,85.3646517739816,93.87254901960785,1610612752,50,34,2022-12-12T00:01:41Z,2500000,False,219.0,85.0,1,right,J. Randle 3PT step back (20 PTS),[203944],30,1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,,,20.0,,,,,,,,,,,
05:22,261,PT05M22.00S,2022-12-12T00:01:56.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,23.866622864651774,87.25490196078431,1610612758,50,34,2022-12-12T00:02:01Z,2510000,False,-186.0,172.0,1,left,MISS K. Huerter 25' pullup 3PT,[1628989],9,1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
05:18,262,PT05M18.00S,2022-12-12T00:02:00.0Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,50,34,2022-12-12T00:02:01Z,2520000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,261.0,5.0,5.0,0.0,,,,,,,,,,,,,,
05:14,263,PT05M14.00S,2022-12-12T00:02:04.3Z,2,REGULAR,3pt,Jump Shot,[],203944,67.49342969776609,37.745098039215684,1610612752,50,34,2022-12-12T00:02:10Z,2530000,False,-61.0,253.0,1,right,MISS J. Randle 26' pullup 3PT,[203944],30,1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
05:11,264,PT05M11.00S,2022-12-12T00:02:07.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,50,34,2022-12-12T00:02:10Z,2540000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:03,265,PT05M03.00S,2022-12-12T00:02:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612758,50,34,2022-12-12T00:02:32Z,2550000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1628392, 1627734]",55,1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Sabonis,1627734.0,,
05:03,269,PT05M03.00S,2022-12-12T00:02:58.1Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,50,34,2022-12-12T00:02:58Z,2570000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:03,270,PT05M03.00S,2022-12-12T00:02:58.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,50,34,2022-12-12T00:02:58Z,2580000,False,,,0,,TEAM offensive REBOUND,[],,1610612758.0,SAC,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,
05:03,271,PT05M03.00S,2022-12-12T00:03:22.5Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,50,35,2022-12-12T00:03:22Z,2590000,False,,,0,,D. Sabonis Free Throw 2 of 2 (11 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
04:44,272,PT04M44.00S,2022-12-12T00:03:46.1Z,2,REGULAR,foul,personal,[],1628989,,,1610612752,50,35,2022-12-12T00:04:01Z,2600000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 203944]",9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Randle,203944.0,,
04:32,274,PT04M32.00S,2022-12-12T00:04:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,84.57621550591328,49.754901960784316,1610612752,50,35,2022-12-12T00:04:22Z,2620000,False,-1.0,92.0,1,right,MISS J. Randle 9' floating Shot,[203944],30,1610612752.0,NYK,floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
04:30,275,PT04M30.00S,2022-12-12T00:04:19.6Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,50,35,2022-12-12T00:04:19Z,2630000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,274.0,3.0,2.0,1.0,,,,,,,,,,,,,,
04:28,276,PT04M28.00S,2022-12-12T00:04:21.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,67.7562417871222,61.029411764705884,1610612752,50,35,2022-12-12T00:04:25Z,2640000,False,55.0,251.0,1,right,MISS R. Barrett 25' 3PT,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
04:25,277,PT04M25.00S,2022-12-12T00:04:24.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,50,35,2022-12-12T00:04:25Z,2650000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,276.0,7.0,6.0,1.0,,,,,,,,,,,,,,
04:18,278,PT04M18.00S,2022-12-12T00:04:31.0Z,2,REGULAR,3pt,Jump Shot,[],1630558,28.203022339027594,78.92156862745098,1610612758,50,35,2022-12-12T00:04:35Z,2660000,False,-145.0,213.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
04:15,279,PT04M15.00S,2022-12-12T00:04:34.0Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,50,35,2022-12-12T00:04:35Z,2670000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,278.0,4.0,3.0,1.0,,,,,,,,,,,,,,
04:07,280,PT04M07.00S,2022-12-12T00:04:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.51182654402102,50.73529411764706,1610612752,52,35,2022-12-12T00:04:47Z,2680000,False,4.0,8.0,1,right,R. Barrett driving finger roll Layup (10 PTS),[1629628],9,1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,10.0,,,,,,,,,,,
03:53,281,PT03M53.00S,2022-12-12T00:04:56.0Z,2,REGULAR,3pt,Jump Shot,[],1631099,2.578843626806833,97.30392156862744,1610612758,52,38,2022-12-12T00:04:59Z,2690000,False,-237.0,-28.0,1,left,K. Murray 3PT  (5 PTS) (H. Barnes 2 AST),"[1631099, 203084]",13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.82,Made,,,,,,,5.0,H. Barnes,203084.0,2.0,,,,,,,,
03:37,283,PT03M37.00S,2022-12-12T00:05:13.6Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,52,38,2022-12-12T00:05:20Z,2710000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (3 TO),[1628973],11,1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,1628480.0,3.0,,,,,,,,,,,,
03:24,284,PT03M24.00S,2022-12-12T00:05:36.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,15.982260183968464,95.83333333333334,1610612758,52,41,2022-12-12T00:05:41Z,2720000,False,-229.0,98.0,1,left,K. Murray 24' 3PT  (8 PTS) (K. Huerter 3 AST),"[1631099, 1628989]",13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,24.92,Made,,,,,,,8.0,K. Huerter,1628989.0,3.0,,,,,,,,
03:02,286,PT03M02.00S,2022-12-12T00:05:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.51182654402102,46.81372549019608,1610612752,54,41,2022-12-12T00:06:01Z,2740000,False,-16.0,8.0,1,right,J. Randle driving Layup (22 PTS),[203944],30,1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.8,Made,,,,,,,22.0,,,,,,,,,,,
02:56,287,PT02M56.00S,2022-12-12T00:06:04.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,17.95335085413929,4.6568627450980395,1610612758,54,41,2022-12-12T00:06:08Z,2750000,False,227.0,116.0,1,left,MISS K. Huerter 25' 3PT,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
02:54,288,PT02M54.00S,2022-12-12T00:06:06.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,54,41,2022-12-12T00:06:08Z,2760000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,287.0,4.0,4.0,0.0,,,,,,,,,,,,,,
02:51,289,PT02M51.00S,2022-12-12T00:06:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.88370565045992,63.23529411764706,1610612752,56,41,2022-12-12T00:06:19Z,2770000,False,66.0,33.0,1,right,J. Brunson 7' driving floating Jump Shot (10 PTS) (R. Barrett 3 AST),"[1628973, 1629628]",11,1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,,,,,,10.0,R. Barrett,1629628.0,3.0,,,,,,,,
02:51,290,PT02M51.00S,2022-12-12T00:06:16.3Z,2,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612752,56,41,2022-12-12T00:06:50Z,2780000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Brunson 1 FT),"[1631099, 1628973]",13,1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,,,,,,,,1.0,0.0,Brunson,1628973.0,,
02:51,292,PT02M51.00S,2022-12-12T00:06:47.4Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,57,41,2022-12-12T00:06:47Z,2800000,False,,,0,,J. Brunson Free Throw 1 of 1 (11 PTS),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
02:34,293,PT02M34.00S,2022-12-12T00:07:06.4Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,57,41,2022-12-12T00:07:09Z,2810000,False,,,0,,H. Barnes lost ball TURNOVER (2 TO),"[203084, 1628392]",40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,Hartenstein,1628392.0,,,,,,
02:34,294,PT02M34.00S,2022-12-12T00:07:06.4Z,2,REGULAR,steal,,[],1628392,,,1610612752,57,41,2022-12-12T00:17:04Z,2820000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
02:30,295,PT02M30.00S,2022-12-12T00:07:10.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,78.26872536136662,90.19607843137256,1610612752,57,41,2022-12-12T00:07:14Z,2830000,False,201.0,152.0,1,right,MISS R. Barrett 25' 3PT,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
02:28,296,PT02M28.00S,2022-12-12T00:07:12.5Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,57,41,2022-12-12T00:07:14Z,2840000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
02:14,297,PT02M14.00S,2022-12-12T00:07:27.2Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612758,57,41,2022-12-12T00:07:30Z,2850000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1629628]",15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,Barrett,1629628.0,,,,,,
02:14,298,PT02M14.00S,2022-12-12T00:07:27.2Z,2,REGULAR,steal,,[],1629628,,,1610612752,57,41,2022-12-12T00:07:28Z,2860000,False,,,0,,R. Barrett STEAL (2 STL),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
02:08,299,PT02M08.00S,2022-12-12T00:07:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,93.64323258869908,49.26470588235294,1610612752,59,41,2022-12-12T00:07:38Z,2870000,False,-4.0,7.0,1,right,R. Barrett running Layup (12 PTS),[1629628],9,1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,12.0,,,,,,,,,,,
01:45,300,PT01M45.00S,2022-12-12T00:07:56.9Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612758,59,41,2022-12-12T00:08:11Z,2880000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Sabonis 2 FT),"[203944, 1627734]",30,1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Sabonis,1627734.0,,
01:45,303,PT01M45.00S,2022-12-12T00:08:23.6Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,59,41,2022-12-12T00:08:57Z,2895000,False,,,0,,SUB out: D. Mitchell,[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
01:45,304,PT01M45.00S,2022-12-12T00:08:23.6Z,2,REGULAR,substitution,in,[],203521,,,1610612758,59,41,2022-12-12T00:08:57Z,2897500,False,,,0,,SUB in: M. Dellavedova,[203521],8,1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
01:45,302,PT01M45.00S,2022-12-12T00:08:50.4Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,59,42,2022-12-12T00:08:50Z,2900000,False,,,0,,D. Sabonis Free Throw 1 of 2 (12 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
01:45,305,PT01M45.00S,2022-12-12T00:09:16.9Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,59,43,2022-12-12T00:09:16Z,2910000,False,,,0,,D. Sabonis Free Throw 2 of 2 (13 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
01:22,306,PT01M22.00S,2022-12-12T00:09:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.38042049934296,49.01960784313725,1610612752,59,43,2022-12-12T00:09:48Z,2920000,False,-5.0,10.0,1,right,MISS R. Barrett driving Layup,[1629628],9,1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,,,
01:21,307,PT01M21.00S,2022-12-12T00:09:43.2Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,59,43,2022-12-12T00:09:48Z,2930000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:1),[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,306.0,3.0,1.0,2.0,,,,,,,,,,,,,,
01:21,308,PT01M21.00S,2022-12-12T00:09:48.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,59,43,2022-12-12T00:09:58Z,2940000,False,,,0,,NYK shot clock Team TURNOVER,[],,1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,,,,,,,,
01:13,310,PT01M13.00S,2022-12-12T00:10:14.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612758,59,43,2022-12-12T00:10:33Z,2950000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Barnes 2 FT),"[1628392, 203084]",55,1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,,,3.0,0.0,Barnes,203084.0,,
01:13,313,PT01M13.00S,2022-12-12T00:10:27.7Z,2,REGULAR,substitution,out,[],1628392,,,1610612758,59,43,2022-12-12T00:10:47Z,2965000,False,,,0,,SUB out: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
01:13,314,PT01M13.00S,2022-12-12T00:10:27.7Z,2,REGULAR,substitution,in,[],1630579,,,1610612758,59,43,2022-12-12T00:10:47Z,2967500,False,,,0,,SUB in: J. Sims,[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
01:13,312,PT01M13.00S,2022-12-12T00:10:41.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,59,44,2022-12-12T00:10:41Z,2970000,False,,,0,,H. Barnes Free Throw 1 of 2 (10 PTS),[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
01:13,315,PT01M13.00S,2022-12-12T00:10:59.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,59,45,2022-12-12T00:10:59Z,2980000,False,,,0,,H. Barnes Free Throw 2 of 2 (11 PTS),[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
00:58,316,PT00M58.90S,2022-12-12T00:11:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.38042049934296,47.05882352941176,1610612752,61,45,2022-12-12T00:11:20Z,2990000,False,-15.0,10.0,1,right,Q. Grimes driving Layup (2 PTS) (J. Brunson 2 AST),"[1629656, 1628973]",6,1610612752.0,NYK,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,2.0,J. Brunson,1628973.0,2.0,,,,,,,,
00:48,318,PT00M48.10S,2022-12-12T00:11:31.2Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,61,45,2022-12-12T00:11:35Z,3010000,False,,,0,,H. Barnes lost ball TURNOVER (3 TO),"[203084, 1629656]",40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,,3.0,,,,,Grimes,1629656.0,,,,,,
00:48,319,PT00M48.10S,2022-12-12T00:11:31.2Z,2,REGULAR,steal,,[],1629656,,,1610612752,61,45,2022-12-12T00:13:45Z,3020000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
00:44,320,PT00M44.50S,2022-12-12T00:11:35.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,94.03745072273325,48.77450980392157,1610612752,63,45,2022-12-12T00:11:39Z,3030000,False,-6.0,4.0,1,right,J. Randle alley-oop DUNK (24 PTS) (Q. Grimes 1 AST),"[203944, 1629656]",30,1610612752.0,NYK,alley-oop,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,24.0,Q. Grimes,1629656.0,1.0,,,,,,,,
00:36,322,PT00M36.90S,2022-12-12T00:11:44.7Z,2,REGULAR,3pt,Jump Shot,[],1628989,31.225361366622867,34.31372549019608,1610612758,63,48,2022-12-12T00:11:50Z,3050000,False,78.0,241.0,1,left,K. Huerter 25' 3PT  (4 PTS) (M. Dellavedova 3 AST),"[1628989, 203521]",9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.34,Made,,,,,,,4.0,M. Dellavedova,203521.0,3.0,,,,,,,,
00:24,324,PT00M24.20S,2022-12-12T00:12:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.56964520367937,49.26470588235294,1610612752,63,48,2022-12-12T00:12:08Z,3070000,False,-4.0,46.0,1,right,MISS J. Brunson driving floating Shot,[1628973],11,1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
