actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT02M25.00S,2022-12-21T01:24:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612744,63,51,2022-12-21T01:24:45Z,2550000,False,,,0,,Q. Grimes personal FOUL (3 PF) (Poole 2 FT),"[1629656, 1629673]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,,,,,,,1155.0,3.0,0.0,Poole,1629673.0,,,,,,,,,
269,PT02M25.00S,2022-12-21T01:25:02.5Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,63,51,2022-12-21T01:25:02Z,2570000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
270,PT02M25.00S,2022-12-21T01:25:02.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,63,51,2022-12-21T01:25:02Z,2580000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,
271,PT02M25.00S,2022-12-21T01:25:20.2Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,63,52,2022-12-21T01:25:20Z,2590000,False,,,0,,J. Poole Free Throw 2 of 2 (15 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
272,PT02M06.00S,2022-12-21T01:25:40.5Z,2,REGULAR,3pt,Jump Shot,[],1629656,77.61169513797634,88.48039215686273,1610612752,63,52,2022-12-21T01:25:47Z,2600000,False,192.0,158.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
273,PT02M04.00S,2022-12-21T01:25:42.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,63,52,2022-12-21T01:25:47Z,2610000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,272.0,2.0,2.0,0.0,,,,,,,,,,,,,,
274,PT01M55.00S,2022-12-21T01:25:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.652431011826544,47.549019607843135,1610612744,63,52,2022-12-21T01:25:57Z,2620000,False,12.0,10.0,1,left,MISS J. Poole driving reverse Layup,[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
275,PT01M53.00S,2022-12-21T01:25:53.8Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,63,52,2022-12-21T01:25:57Z,2630000,False,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,274.0,4.0,2.0,2.0,,,,,,,,,,,,,,
276,PT01M47.00S,2022-12-21T01:26:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.72996057818659,44.36274509803921,1610612752,63,52,2022-12-21T01:26:06Z,2640000,False,-28.0,63.0,1,right,MISS R. Barrett 6' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
277,PT01M46.00S,2022-12-21T01:26:03.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,63,52,2022-12-21T01:26:03Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,276.0,,,,,,,,,,,,,,,,,
279,PT01M37.00S,2022-12-21T01:26:29.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,80.23981603153744,91.66666666666666,1610612752,63,52,2022-12-21T01:26:39Z,2670000,False,208.0,133.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
280,PT01M35.00S,2022-12-21T01:26:31.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,63,52,2022-12-21T01:26:39Z,2680000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,,,
281,PT01M23.00S,2022-12-21T01:26:43.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,5.995400788436268,49.01960784313725,1610612744,63,54,2022-12-21T01:26:51Z,2690000,False,5.0,4.0,1,left,K. Looney cutting DUNK (2 PTS) (T. Jerome 2 AST),"[1626172, 1629660]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,2.0,,T. Jerome,1629660.0,2.0,,,,
283,PT01M02.00S,2022-12-21T01:27:04.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629660,,,1610612752,63,54,2022-12-21T01:29:56Z,2710000,False,,,0,,T. Jerome flagrant-type-1 personal FOUL (1 PF) (Grimes 3 FT),"[1629660, 1629656]",1610612744.0,GSW,flagrant-type-1,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,,,,,,,2530.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,
286,PT01M02.00S,2022-12-21T01:29:43.6Z,2,REGULAR,freethrow,1 of 3,[],1629656,,,1610612752,64,54,2022-12-21T01:30:18Z,2740000,False,,,0,,Q. Grimes flagrant Free Throw 1 of 3 (12 PTS),[1629656],1610612752.0,NYK,flagrant,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
287,PT01M02.00S,2022-12-21T01:29:43.6Z,2,REGULAR,freethrow,2 of 3,[],1629656,,,1610612752,64,54,2022-12-21T01:30:18Z,2750000,False,,,0,,MISS Q. Grimes flagrant Free Throw 2 of 3,[1629656],1610612752.0,NYK,flagrant,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT01M02.00S,2022-12-21T01:29:43.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,64,54,2022-12-21T01:30:18Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,
289,PT01M02.00S,2022-12-21T01:29:43.6Z,2,REGULAR,freethrow,3 of 3,[],1629656,,,1610612752,65,54,2022-12-21T01:30:18Z,2770000,False,,,0,,Q. Grimes flagrant Free Throw 3 of 3 (13 PTS),[1629656],1610612752.0,NYK,flagrant,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
290,PT01M02.00S,2022-12-21T01:29:43.7Z,2,REGULAR,substitution,out,[],1629656,,,1610612744,65,54,2022-12-21T01:30:12Z,2780000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M02.00S,2022-12-21T01:29:43.7Z,2,REGULAR,substitution,in,[],1630540,,,1610612744,65,54,2022-12-21T01:30:12Z,2790000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M49.00S,2022-12-21T01:30:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,86.94152431011827,40.44117647058824,1610612752,67,54,2022-12-21T01:30:39Z,2800000,False,-48.0,70.0,1,right,J. Randle 8' driving Layup (12 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,8.49,Made,,,,,,,,,,12.0,,,,,,,,
293,PT00M36.80S,2022-12-21T01:30:52.5Z,2,REGULAR,turnover,traveling,[],202691,,,1610612744,67,54,2022-12-21T01:30:57Z,2810000,False,,,0,,K. Thompson traveling TURNOVER (5 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,1198.0,,,,,,5.0,,,,,,,
294,PT00M32.30S,2022-12-21T01:31:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,87.86136662286465,3.6764705882352944,1610612752,67,54,2022-12-21T01:31:26Z,2820000,False,-232.0,62.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
295,PT00M30.50S,2022-12-21T01:31:18.0Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,67,54,2022-12-21T01:31:26Z,2830000,False,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,294.0,5.0,2.0,3.0,,,,,,,,,,,,,,
296,PT00M30.50S,2022-12-21T01:31:23.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,94.40999984741211,50.0,1610612752,69,54,2022-12-21T01:31:29Z,2840000,False,0.0,0.0,1,right,M. Robinson tip Layup (5 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,5.0,,,,,,,,
297,PT00M13.90S,2022-12-21T01:31:37.7Z,2,REGULAR,3pt,Jump Shot,[],203110,27.94021024967148,18.872549019607842,1610612744,69,54,2022-12-21T01:31:47Z,2850000,False,156.0,210.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
298,PT00M11.80S,2022-12-21T01:31:39.8Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,69,54,2022-12-21T01:31:47Z,2860000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,297.0,3.0,2.0,1.0,,,,,,,,,,,,,,
299,PT00M01.90S,2022-12-21T01:31:49.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629673,14.273981603153747,61.029411764705884,1610612744,69,56,2022-12-21T01:31:53Z,2870000,False,-55.0,82.0,1,left,J. Poole 9' running pullup Jump Shot (17 PTS),[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,9.85,Made,,,,,,,,,,17.0,,,,,,,,
300,PT00M01.00S,2022-12-21T01:31:56.5Z,2,REGULAR,3pt,Jump Shot,[],1630540,33.85348226018397,79.65686274509804,1610612752,69,56,2022-12-21T01:32:06Z,2880000,False,148.0,569.0,1,right,MISS M. McBride 58' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,58.83,Missed,,,,,,,,,,,,,,,,,,
301,PT00M01.00S,2022-12-21T01:31:56.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,69,56,2022-12-21T01:32:06Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,300.0,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2022-12-21T01:32:00.9Z,2,REGULAR,period,end,[],0,,,1610612752,69,56,2022-12-21T01:32:00Z,2900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-12-21T01:48:27.1Z,3,REGULAR,substitution,out,['startperiod'],1630540,,,1610612752,69,56,2022-12-21T01:48:45Z,2910000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-12-21T01:48:27.1Z,3,REGULAR,substitution,out,['startperiod'],1629660,,,1610612752,69,56,2022-12-21T01:48:45Z,2920000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-12-21T01:48:27.1Z,3,REGULAR,substitution,in,['startperiod'],1629656,,,1610612752,69,56,2022-12-21T01:48:45Z,2930000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-12-21T01:48:27.1Z,3,REGULAR,substitution,in,['startperiod'],1630541,,,1610612752,69,56,2022-12-21T01:48:45Z,2940000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-12-21T01:48:42.7Z,3,REGULAR,period,start,[],0,,,1610612744,69,56,2022-12-21T01:48:46Z,2950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M48.00S,2022-12-21T01:48:54.5Z,3,REGULAR,3pt,Jump Shot,[],1629673,78.9257555847569,9.803921568627452,1610612744,69,59,2022-12-21T01:49:00Z,2960000,False,-201.0,146.0,1,right,J. Poole 24' 3PT pullup (20 PTS) (D. Green 5 AST),"[1629673, 203110]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,24.82,Made,,,,,,,,,,20.0,,D. Green,203110.0,5.0,,,,
310,PT11M25.00S,2022-12-21T01:49:15.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.988830486202366,51.470588235294116,1610612752,69,59,2022-12-21T02:07:27Z,2980000,False,-7.0,51.0,1,left,MISS J. Brunson fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
311,PT11M23.00S,2022-12-21T01:49:17.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,69,59,2022-12-21T01:49:22Z,2990000,False,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,310.0,6.0,2.0,4.0,,,,,,,,,,,,,,
312,PT11M21.00S,2022-12-21T01:49:20.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203944,27.94021024967148,77.45098039215686,1610612752,69,59,2022-12-21T01:49:28Z,3000000,False,-137.0,210.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
313,PT11M19.00S,2022-12-21T01:49:22.9Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,69,59,2022-12-21T01:49:28Z,3010000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,312.0,4.0,4.0,0.0,,,,,,,,,,,,,,
314,PT11M08.00S,2022-12-21T01:49:33.6Z,3,REGULAR,3pt,Jump Shot,[],1630541,67.49342969776609,58.82352941176471,1610612744,69,59,2022-12-21T01:49:38Z,3020000,False,44.0,253.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
315,PT11M06.00S,2022-12-21T01:49:35.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,69,59,2022-12-21T01:49:38Z,3030000,False,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,314.0,9.0,7.0,2.0,,,,,,,,,,,,,,
316,PT10M59.00S,2022-12-21T01:49:47.1Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,69,59,2022-12-21T01:49:53Z,3040000,False,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 203110]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,2.0,0.0,Green,203110.0,,,,,,,,,
318,PT10M59.00S,2022-12-21T01:49:47.1Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,69,59,2022-12-21T01:49:47Z,3060000,False,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,,,,,,3.0,,,,,,,
319,PT10M45.00S,2022-12-21T01:50:15.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,81.94809461235218,3.6764705882352944,1610612744,69,59,2022-12-21T01:50:21Z,3070000,False,-232.0,117.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
320,PT10M43.00S,2022-12-21T01:50:17.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,69,59,2022-12-21T01:50:21Z,3080000,False,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,319.0,10.0,8.0,2.0,,,,,,,,,,,,,,
321,PT10M36.00S,2022-12-21T01:50:23.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,32.14520367936925,48.03921568627451,1610612752,69,59,2022-12-21T01:50:30Z,3090000,False,10.0,250.0,1,left,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
322,PT10M34.00S,2022-12-21T01:50:25.4Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,69,59,2022-12-21T01:50:30Z,3100000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,321.0,5.0,4.0,1.0,,,,,,,,,,,,,,
323,PT10M25.00S,2022-12-21T01:50:34.5Z,3,REGULAR,2pt,Jump Shot,[],202691,75.1149802890933,63.48039215686274,1610612744,69,59,2022-12-21T01:50:40Z,3110000,False,67.0,181.0,1,right,MISS K. Thompson 19' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,19.35,Missed,,,,,,,,,,,,,,,,,,
324,PT10M23.00S,2022-12-21T01:50:36.5Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,69,59,2022-12-21T01:50:40Z,3120000,False,,,0,,M. Robinson REBOUND (Off:4 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,323.0,7.0,3.0,4.0,,,,,,,,,,,,,,
326,PT10M03.00S,2022-12-21T01:50:56.9Z,3,REGULAR,2pt,Jump Shot,[],203944,5.995400788436268,33.088235294117645,1610612752,69,59,2022-12-21T01:51:01Z,3140000,False,85.0,4.0,1,left,MISS J. Randle 8' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,8.47,Missed,,,,,,,,,,,,,,,,,,
327,PT10M01.00S,2022-12-21T01:50:58.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,69,59,2022-12-21T01:50:58Z,3150000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,326.0,4.0,3.0,1.0,,,,,,,,,,,,,,
328,PT09M59.00S,2022-12-21T01:51:00.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,74.98357424441524,83.33333333333334,1610612744,69,59,2022-12-21T01:51:06Z,3160000,False,167.0,183.0,1,right,MISS M. Moody 24' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
329,PT09M57.00S,2022-12-21T01:51:02.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,69,59,2022-12-21T01:51:06Z,3170000,False,,,0,,M. Robinson REBOUND (Off:4 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,328.0,8.0,4.0,4.0,,,,,,,,,,,,,,
330,PT09M34.00S,2022-12-21T01:51:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.178055190538765,51.225490196078425,1610612752,71,59,2022-12-21T01:51:29Z,3180000,False,-6.0,15.0,1,left,R. Barrett driving Layup (9 PTS) (J. Brunson 2 AST),"[1629628, 1628973]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,,9.0,,J. Brunson,1628973.0,2.0,,,,
331,PT09M19.00S,2022-12-21T01:51:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,94.82588699080158,51.470588235294116,1610612744,71,61,2022-12-21T01:51:48Z,3190000,False,7.0,-4.0,1,right,K. Thompson driving bank Jump Shot (9 PTS),[202691],1610612744.0,GSW,driving bank,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,,,,9.0,,,,,,,,
333,PT09M00.00S,2022-12-21T01:52:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.652431011826544,50.245098039215684,1610612752,73,61,2022-12-21T01:52:10Z,3200000,False,-1.0,10.0,1,left,J. Randle cutting Layup (14 PTS) (J. Brunson 3 AST),"[203944, 1628973]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,14.0,,J. Brunson,1628973.0,3.0,,,,
335,PT09M00.00S,2022-12-21T01:52:05.3Z,3,REGULAR,foul,personal,['1freethrow'],202691,,,1610612752,73,61,2022-12-21T01:52:38Z,3220000,False,,,0,,K. Thompson shooting personal FOUL (2 PF) (Randle 1 FT),"[202691, 203944]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,2.0,0.0,Randle,203944.0,,,,,,,,,
337,PT09M00.00S,2022-12-21T01:52:39.6Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,73,61,2022-12-21T01:52:45Z,3240000,False,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT08M58.00S,2022-12-21T01:52:41.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,73,61,2022-12-21T01:52:45Z,3250000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,337.0,5.0,4.0,1.0,,,,,,,,,,,,,,
339,PT08M46.00S,2022-12-21T01:52:50.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,79.71419185282524,50.245098039215684,1610612744,73,63,2022-12-21T01:52:56Z,3260000,False,1.0,138.0,1,right,K. Thompson 13' Jump Shot (11 PTS) (K. Looney 4 AST),"[202691, 1626172]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,13.82,Made,,,,,,,,,,11.0,,K. Looney,1626172.0,4.0,,,,
341,PT08M28.00S,2022-12-21T01:53:08.5Z,3,REGULAR,2pt,Jump Shot,[],1628973,6.389618922470433,17.401960784313726,1610612752,75,63,2022-12-21T01:53:12Z,3280000,False,163.0,8.0,1,left,J. Brunson 16' pullup Jump Shot (18 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,16.32,Made,,,,,,,,,,18.0,,,,,,,,
342,PT08M09.00S,2022-12-21T01:53:28.5Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,75,63,2022-12-21T01:53:33Z,3290000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1628973]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Brunson,1628973.0,,
343,PT08M09.00S,2022-12-21T01:53:28.5Z,3,REGULAR,steal,,[],1628973,,,1610612752,75,63,2022-12-21T01:53:30Z,3300000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT08M05.00S,2022-12-21T01:53:32.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629656,28.86005256241787,74.50980392156863,1610612752,78,63,2022-12-21T01:53:36Z,3310000,False,-123.0,219.0,1,left,Q. Grimes 25' 3PT  (16 PTS) (J. Brunson 4 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,,,,,,16.0,,J. Brunson,1628973.0,4.0,,,,
346,PT07M51.00S,2022-12-21T01:53:49.5Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,78,63,2022-12-21T01:53:55Z,3330000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (3 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,,,,,,3.0,,,,,,,
347,PT07M45.00S,2022-12-21T01:53:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,6.1268068331143235,48.529411764705884,1610612752,80,63,2022-12-21T01:54:13Z,3340000,False,7.0,5.0,1,left,R. Barrett driving Layup (11 PTS) (J. Brunson 5 AST),"[1629628, 1628973]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,11.0,,J. Brunson,1628973.0,5.0,,,,
349,PT07M45.00S,2022-12-21T01:54:02.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,80,63,2022-12-21T01:54:02Z,3360000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT07M45.00S,2022-12-21T01:54:02.5Z,3,REGULAR,substitution,out,[],1630541,,,1610612744,80,63,2022-12-21T01:57:15Z,3370000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
