actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT08M29.00S,2023-01-02T20:42:20.0Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,34,20,2023-01-02T20:42:46Z,1620000,False,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
172,PT08M15.00S,2023-01-02T20:42:56.4Z,2,REGULAR,3pt,Jump Shot,[],1628973,31.488173455978973,58.82352941176471,1610612752,37,20,2023-01-02T20:43:22Z,1630000,False,-44.0,243.0,1,left,J. Brunson 24' 3PT pullup (12 PTS) (J. Sims 1 AST),"[1628973, 1630579]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,24.75,Made,,,,,12.0,,J. Sims,1630579.0,1.0,,,,,,,,,
174,PT07M59.00S,2023-01-02T20:43:11.9Z,2,REGULAR,2pt,Jump Shot,[],101108,76.82325886990802,46.07843137254902,1610612756,37,20,2023-01-02T20:43:20Z,1650000,False,-20.0,165.0,1,right,MISS C. Paul 16' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,16.66,Missed,,,,,,,,,,,,,,,,,,
175,PT07M57.00S,2023-01-02T20:43:13.9Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,37,20,2023-01-02T20:43:20Z,1660000,False,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Center,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,,
176,PT07M48.00S,2023-01-02T20:43:22.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,18.610381077529567,55.392156862745104,1610612752,39,20,2023-01-02T20:43:27Z,1670000,False,-27.0,122.0,1,left,E. Fournier 12' turnaround Jump Shot (2 PTS),[203095],1610612752.0,NYK,turnaround,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,12.53,Made,,,,,2.0,,,,,,,,,,,,,
177,PT07M48.00S,2023-01-02T20:43:27.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,39,20,2023-01-02T20:43:27Z,1680000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT07M48.00S,2023-01-02T20:43:27.3Z,2,REGULAR,substitution,out,[],1629006,,,1610612756,39,20,2023-01-02T20:46:30Z,1690000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT07M48.00S,2023-01-02T20:43:27.3Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,39,20,2023-01-02T20:46:30Z,1700000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT07M39.00S,2023-01-02T20:46:38.1Z,2,REGULAR,foul,offensive,[],1629028,,,1610612756,39,20,2023-01-02T20:46:55Z,1710000,False,,,0,,D. Ayton offensive FOUL (1 PF),"[1629028, 1629011]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,,,,,,,1.0,0.0,Robinson,1629011.0,,
182,PT07M39.00S,2023-01-02T20:46:38.1Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,39,20,2023-01-02T20:46:38Z,1730000,False,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,,,,1.0,,,,,,,,
183,PT07M14.00S,2023-01-02T20:47:10.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203095,25.04927726675427,77.94117647058823,1610612752,39,20,2023-01-02T20:47:15Z,1740000,False,-140.0,183.0,1,left,MISS E. Fournier 23' step back Shot,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Left Center,23.02,Missed,,,,,,,,,,,,,,,,,,
184,PT07M12.00S,2023-01-02T20:47:12.1Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,39,20,2023-01-02T20:47:15Z,1750000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT07M09.00S,2023-01-02T20:47:15.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203967,76.2976346911958,11.519607843137255,1610612756,39,20,2023-01-02T20:47:21Z,1760000,False,-192.0,170.0,1,right,MISS D. Saric 25' 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
186,PT07M07.00S,2023-01-02T20:47:17.4Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,39,20,2023-01-02T20:47:21Z,1770000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT06M55.00S,2023-01-02T20:47:29.5Z,2,REGULAR,3pt,Jump Shot,[],1630540,10.85742444152431,95.34313725490196,1610612752,42,20,2023-01-02T20:47:33Z,1780000,False,-227.0,50.0,1,left,M. McBride 3PT  (3 PTS) (J. Brunson 2 AST),"[1630540, 1628973]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.21,Made,,,,,3.0,,J. Brunson,1628973.0,2.0,,,,,,,,,
189,PT06M33.00S,2023-01-02T20:47:50.7Z,2,REGULAR,3pt,Jump Shot,[],1627814,69.85873850197109,72.54901960784314,1610612756,42,20,2023-01-02T20:47:56Z,1800000,False,113.0,231.0,1,right,MISS D. Lee 25' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
190,PT06M31.00S,2023-01-02T20:47:52.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,42,20,2023-01-02T20:47:56Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,189.0,,,,,,,,,,,,,,,,,
192,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,out,[],1630540,,,1610612756,42,20,2023-01-02T20:48:23Z,1830000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,out,[],1630579,,,1610612756,42,20,2023-01-02T20:48:23Z,1840000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,42,20,2023-01-02T20:48:23Z,1850000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,out,[],203967,,,1610612756,42,20,2023-01-02T20:48:23Z,1860000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,in,[],203944,,,1610612756,42,20,2023-01-02T20:48:23Z,1870000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,in,[],1629656,,,1610612756,42,20,2023-01-02T20:48:23Z,1880000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,in,[],1628470,,,1610612756,42,20,2023-01-02T20:48:23Z,1890000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT06M31.00S,2023-01-02T20:47:56.4Z,2,REGULAR,substitution,in,[],1629013,,,1610612756,42,20,2023-01-02T20:48:23Z,1900000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M29.00S,2023-01-02T20:48:25.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628470,77.21747700394218,25.245098039215684,1610612756,42,20,2023-01-02T20:48:32Z,1910000,False,-124.0,162.0,1,right,MISS T. Craig 20' Jump Shot,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left Center,20.37,Missed,,,,,,,,,,,,,,,,,,
201,PT06M27.00S,2023-01-02T20:48:27.4Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,42,20,2023-01-02T20:48:32Z,1920000,False,,,0,,E. Fournier REBOUND (Off:0 Def:4),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Left Center,,,200.0,4.0,4.0,0.0,,,,,,,,,,,,,,
202,PT06M13.00S,2023-01-02T20:48:42.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.258212877792378,50.49019607843137,1610612752,44,20,2023-01-02T20:48:45Z,1930000,False,-2.0,6.0,1,left,M. Robinson DUNK (6 PTS) (Q. Grimes 2 AST),"[1629011, 1629656]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,6.0,,Q. Grimes,1629656.0,2.0,,,,,,,,,
204,PT05M52.00S,2023-01-02T20:49:06.4Z,2,REGULAR,turnover,traveling,[],1629028,,,1610612756,44,20,2023-01-02T20:49:13Z,1950000,False,,,0,,D. Ayton traveling TURNOVER (2 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,,,,2.0,,,,,,,,
205,PT05M52.00S,2023-01-02T20:49:06.5Z,2,REGULAR,substitution,out,[],203095,,,1610612752,44,20,2023-01-02T20:49:18Z,1960000,False,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT05M52.00S,2023-01-02T20:49:06.5Z,2,REGULAR,substitution,in,[],1630193,,,1610612752,44,20,2023-01-02T20:49:18Z,1970000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT05M35.00S,2023-01-02T20:49:44.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,8.229303547963205,56.127450980392155,1610612752,46,20,2023-01-02T20:50:19Z,1980000,False,-31.0,25.0,1,left,J. Brunson driving floating Jump Shot (14 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.95,Made,,,,,14.0,,,,,,,,,,,,,
208,PT05M25.00S,2023-01-02T20:49:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,88.25558475689881,57.35294117647059,1610612756,46,20,2023-01-02T20:50:52Z,1990000,False,37.0,58.0,1,right,MISS C. Paul 6' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
209,PT05M23.00S,2023-01-02T20:49:57.4Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,46,20,2023-01-02T20:50:05Z,2000000,False,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,208.0,3.0,1.0,2.0,,,,,,,,,,,,,,
210,PT05M12.00S,2023-01-02T20:50:08.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,6.1268068331143235,97.54901960784314,1610612752,49,20,2023-01-02T20:50:11Z,2010000,False,-238.0,5.0,1,left,I. Quickley 3PT  (8 PTS) (J. Brunson 3 AST),"[1630193, 1628973]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.78,Made,,,,,8.0,,J. Brunson,1628973.0,3.0,,,,,,,,,
212,PT04M50.00S,2023-01-02T20:50:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,83.52496714848883,50.49019607843137,1610612756,49,20,2023-01-02T20:50:34Z,2030000,False,2.0,102.0,1,right,MISS D. Ayton 10' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,10.24,Missed,,,,,,,,,,,,,,,,,,
213,PT04M48.00S,2023-01-02T20:50:32.0Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,49,20,2023-01-02T20:50:34Z,2040000,False,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,212.0,4.0,2.0,2.0,,,,,,,,,,,,,,
214,PT04M30.00S,2023-01-02T20:50:50.1Z,2,REGULAR,3pt,Jump Shot,[],1629656,5.601182654402102,98.0392156862745,1610612752,52,20,2023-01-02T20:50:56Z,2050000,False,-240.0,0.0,1,left,Q. Grimes 24' 3PT  (6 PTS) (J. Brunson 4 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.02,Made,,,,,6.0,,J. Brunson,1628973.0,4.0,,,,,,,,,
216,PT04M28.00S,2023-01-02T20:51:03.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,52,20,2023-01-02T20:51:03Z,2070000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT04M28.00S,2023-01-02T20:51:03.2Z,2,REGULAR,substitution,out,[],101108,,,1610612756,52,20,2023-01-02T20:53:27Z,2080000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT04M28.00S,2023-01-02T20:51:03.2Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,52,20,2023-01-02T20:53:27Z,2090000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT04M19.00S,2023-01-02T20:54:05.2Z,2,REGULAR,2pt,Jump Shot,[],1629028,92.32917214191852,27.696078431372552,1610612756,52,22,2023-01-02T20:54:08Z,2100000,False,-112.0,20.0,1,right,D. Ayton 11' turnaround Jump Shot (8 PTS) (C. Payne 3 AST),"[1629028, 1626166]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,11.32,Made,,,,,8.0,,C. Payne,1626166.0,3.0,,,,,,,,,
221,PT03M55.00S,2023-01-02T20:54:32.1Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,52,22,2023-01-02T21:06:53Z,2120000,False,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 1628470]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,,,,,,,1.0,0.0,Craig,1628470.0,,
223,PT03M55.00S,2023-01-02T20:54:32.1Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,52,22,2023-01-02T20:54:32Z,2140000,False,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,,,,1.0,,,,,,,,
224,PT03M46.00S,2023-01-02T20:54:54.2Z,2,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,52,22,2023-01-02T20:55:06Z,2150000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left,,,,,,,,1627964.0,,,,1.0,,,,,,,,
225,PT03M28.00S,2023-01-02T20:55:25.7Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,52,22,2023-01-02T20:55:56Z,2160000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1629028]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,
226,PT03M28.00S,2023-01-02T20:55:25.7Z,2,REGULAR,steal,,[],1629028,,,1610612756,52,22,2023-01-02T20:56:03Z,2170000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT03M20.00S,2023-01-02T20:55:30.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626166,92.32917214191852,49.754901960784316,1610612756,52,22,2023-01-02T20:56:50Z,2180000,False,-1.0,20.0,1,right,MISS C. Payne running Layup - blocked,"[1626166, 1629011]",1610612756.0,PHX,running,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
228,PT03M20.00S,2023-01-02T20:55:30.6Z,2,REGULAR,block,,[],1629011,,,1610612756,52,22,2023-01-02T20:55:35Z,2190000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
229,PT03M18.00S,2023-01-02T20:55:32.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,52,22,2023-01-02T20:56:33Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,227.0,,,,,,,,,,,,,,,,,
231,PT03M14.00S,2023-01-02T20:55:55.7Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629028,80.89684625492772,77.20588235294117,1610612756,52,24,2023-01-02T20:56:00Z,2220000,False,136.0,127.0,1,right,D. Ayton 18' Jump Shot (10 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,18.61,Made,,,,,10.0,,,,,,,,,,,,,
232,PT02M55.00S,2023-01-02T20:56:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612752,52,24,2023-01-02T20:56:21Z,2230000,False,,,0,,T. Craig shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628470, 1628973]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202049.0,,,,,,,2.0,0.0,Brunson,1628973.0,,
234,PT02M55.00S,2023-01-02T20:56:40.7Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,53,24,2023-01-02T20:56:40Z,2250000,False,,,0,,J. Brunson Free Throw 1 of 2 (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
235,PT02M55.00S,2023-01-02T20:57:02.7Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,54,24,2023-01-02T20:57:02Z,2260000,False,,,0,,J. Brunson Free Throw 2 of 2 (16 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
236,PT02M48.00S,2023-01-02T20:57:13.1Z,2,REGULAR,3pt,Jump Shot,[],1628969,93.64323258869908,95.34313725490196,1610612756,54,27,2023-01-02T20:57:17Z,2270000,False,227.0,7.0,1,right,M. Bridges 3PT  (8 PTS) (C. Payne 4 AST),"[1628969, 1626166]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,8.0,,C. Payne,1626166.0,4.0,,,,,,,,,
238,PT02M18.00S,2023-01-02T20:57:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.63929040735874,49.754901960784316,1610612752,54,27,2023-01-02T20:58:18Z,2290000,False,1.0,104.0,1,left,MISS I. Quickley 10' floating Shot,[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.39,Missed,,,,,,,,,,,,,,,,,,
239,PT02M16.00S,2023-01-02T20:57:45.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,54,27,2023-01-02T20:58:06Z,2300000,False,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,238.0,5.0,2.0,3.0,,,,,,,,,,,,,,
240,PT02M15.00S,2023-01-02T20:57:47.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,54,27,2023-01-02T20:57:52Z,2310000,False,0.0,0.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
241,PT02M13.00S,2023-01-02T20:57:49.0Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,54,27,2023-01-02T20:57:52Z,2320000,False,,,0,,L. Shamet REBOUND (Off:0 Def:4),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,240.0,4.0,4.0,0.0,,,,,,,,,,,,,,
242,PT02M07.00S,2023-01-02T20:57:52.8Z,2,REGULAR,2pt,Jump Shot,[],1629028,86.41590013140605,72.30392156862744,1610612756,54,27,2023-01-02T20:57:58Z,2330000,False,112.0,75.0,1,right,MISS D. Ayton 13' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,13.45,Missed,,,,,,,,,,,,,,,,,,
243,PT02M05.00S,2023-01-02T20:57:54.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,54,27,2023-01-02T20:58:23Z,2340000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,242.0,,,,,,,,,,,,,,,,,
244,PT02M05.00S,2023-01-02T20:58:01.0Z,2,REGULAR,foul,personal,[],1629011,,,1610612756,54,27,2023-01-02T20:58:16Z,2350000,False,,,0,,M. Robinson loose ball personal FOUL (1 PF),"[1629011, 1628470]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,202049.0,,,,,,,1.0,0.0,Craig,1628470.0,,
246,PT01M57.00S,2023-01-02T20:58:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,94.56307490144546,46.07843137254902,1610612756,54,29,2023-01-02T20:58:35Z,2370000,False,-20.0,-1.0,1,right,C. Payne driving Layup (2 PTS) (D. Ayton 1 AST),"[1626166, 1629028]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,2.0,,D. Ayton,1629028.0,1.0,,,,,,,,,
248,PT01M34.00S,2023-01-02T20:58:48.1Z,2,REGULAR,3pt,Jump Shot,[],1629656,28.203022339027594,75.49019607843137,1610612752,54,29,2023-01-02T21:00:27Z,2390000,False,-127.0,213.0,1,left,MISS Q. Grimes 24' pullup 3PT,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
249,PT01M32.00S,2023-01-02T20:58:50.1Z,2,REGULAR,rebound,offensive,[],1630193,,,1610612752,54,29,2023-01-02T20:58:54Z,2400000,False,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,248.0,3.0,2.0,1.0,,,,,,,,,,,,,,
250,PT01M19.00S,2023-01-02T20:59:03.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203944,11.251642575558476,24.754901960784316,1610612752,54,29,2023-01-02T21:00:55Z,2410000,False,126.0,53.0,1,left,MISS J. Randle 13' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,13.7,Missed,,,,,,,,,,,,,,,,,,
251,PT01M18.00S,2023-01-02T20:59:04.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,54,29,2023-01-02T20:59:09Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Right,,,250.0,,,,,,,,,,,,,,,,,
252,PT01M18.00S,2023-01-02T20:59:09.6Z,2,REGULAR,foul,personal,[],1628969,,,1610612752,54,29,2023-01-02T20:59:20Z,2430000,False,,,0,,M. Bridges loose ball personal FOUL (1 PF),"[1628969, 1629011]",1610612756.0,PHX,loose ball,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,,,,,,,1.0,0.0,Robinson,1629011.0,,
254,PT01M14.00S,2023-01-02T20:59:34.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612752,54,29,2023-01-02T20:59:41Z,2450000,False,,,0,,M. Bridges personal FOUL (2 PF) (Brunson 2 FT),"[1628969, 1628973]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,,,,,,,,1193.0,,,,,,,2.0,0.0,Brunson,1628973.0,,
256,PT01M14.00S,2023-01-02T21:00:08.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628973,,,1610612752,54,29,2023-01-02T21:00:33Z,2470000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
