actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT07M18.00S,2022-11-03T00:21:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,9.017739816031538,39.950980392156865,1610612737,48,26,2022-11-03T00:22:04Z,2430000,50.0,32.0,1,left,MISS J. Collins Layup - blocked,"[1628381, 1628392]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,Hartenstein,1628392.0,,,,,,,,,,,,
256,PT07M18.00S,2022-11-03T00:21:52.9Z,2,REGULAR,block,,[],1628392,,,1610612737,48,26,2022-11-03T00:21:55Z,2440000,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT07M17.00S,2022-11-03T00:21:53.9Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,48,26,2022-11-03T00:22:04Z,2450000,,,0,,J. Collins REBOUND (Off:3 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,255.0,6.0,3.0,3.0,,,,,,,,
258,PT07M17.00S,2022-11-03T00:21:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612737,48,26,2022-11-03T00:22:06Z,2460000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Collins 2 FT),"[1628392, 1628381]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Collins,1628381.0
261,PT07M17.00S,2022-11-03T00:22:11.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612737,48,26,2022-11-03T00:22:33Z,2475000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M17.00S,2022-11-03T00:22:11.5Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,48,26,2022-11-03T00:22:33Z,2477500,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M17.00S,2022-11-03T00:22:11.5Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,48,26,2022-11-03T00:22:39Z,2478750,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M17.00S,2022-11-03T00:22:11.5Z,2,REGULAR,substitution,in,[],1629628,,,1610612737,48,26,2022-11-03T00:22:39Z,2479375,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M17.00S,2022-11-03T00:22:24.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612737,48,27,2022-11-03T00:22:24Z,2480000,,,0,,J. Collins Free Throw 1 of 2 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
265,PT07M17.00S,2022-11-03T00:22:55.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612737,48,28,2022-11-03T00:22:55Z,2490000,,,0,,J. Collins Free Throw 2 of 2 (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
266,PT06M59.00S,2022-11-03T00:23:14.9Z,2,REGULAR,3pt,Jump Shot,[],1629628,93.77463863337714,93.87254901960785,1610612752,51,28,2022-11-03T00:23:19Z,2500000,219.0,6.0,1,right,R. Barrett 3PT  (6 PTS) (J. Brunson 4 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,21.95,Made,6.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
268,PT06M46.00S,2022-11-03T00:23:27.5Z,2,REGULAR,3pt,Jump Shot,[],1627749,32.40801576872536,33.57843137254902,1610612737,51,28,2022-11-03T00:34:53Z,2520000,82.0,252.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
269,PT06M44.00S,2022-11-03T00:23:29.5Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,51,28,2022-11-03T00:23:32Z,2530000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,268.0,3.0,2.0,1.0,,,,,,,,
270,PT06M36.00S,2022-11-03T00:23:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,74.32654402102497,13.480392156862745,1610612752,51,28,2022-11-03T00:35:14Z,2540000,-183.0,189.0,1,right,MISS O. Toppin 26' pullup 3PT,[1630167],1610612752.0,NYK,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
271,PT06M35.00S,2022-11-03T00:23:42.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,51,28,2022-11-03T00:23:42Z,2550000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,270.0,,,,,,,,,,,
273,PT06M21.00S,2022-11-03T00:24:11.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,28.07161629434954,75.98039215686273,1610612737,51,31,2022-11-03T00:24:16Z,2570000,-130.0,211.0,1,left,D. Murray 24' 3PT  (11 PTS) (D. Hunter 1 AST),"[1627749, 1629631]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.81,Made,11.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,,,,
275,PT06M04.00S,2022-11-03T00:24:27.9Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,51,31,2022-11-03T00:24:31Z,2590000,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1627749]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,
276,PT06M04.00S,2022-11-03T00:24:27.9Z,2,REGULAR,steal,,[],1627749,,,1610612737,51,31,2022-11-03T00:24:29Z,2600000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
277,PT05M57.00S,2022-11-03T00:24:35.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,11.251642575558476,95.09803921568627,1610612737,51,34,2022-11-03T00:24:41Z,2610000,-225.0,53.0,1,left,D. Murray 3PT  (14 PTS) (A. Griffin 1 AST),"[1627749, 1631100]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.17,Made,14.0,A. Griffin,1631100.0,1.0,,,,,,,,,,,,,,
279,PT05M48.00S,2022-11-03T00:24:46.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,51,34,2022-11-03T00:24:46Z,2630000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M48.00S,2022-11-03T00:24:46.7Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,51,34,2022-11-03T00:27:34Z,2640000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M48.00S,2022-11-03T00:24:46.7Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,51,34,2022-11-03T00:27:34Z,2650000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M48.00S,2022-11-03T00:24:46.7Z,2,REGULAR,substitution,out,[],1628381,,,1610612752,51,34,2022-11-03T00:27:34Z,2660000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M48.00S,2022-11-03T00:24:46.7Z,2,REGULAR,substitution,in,[],203944,,,1610612752,51,34,2022-11-03T00:27:34Z,2670000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M48.00S,2022-11-03T00:24:46.7Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,51,34,2022-11-03T00:27:34Z,2680000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M48.00S,2022-11-03T00:24:46.7Z,2,REGULAR,substitution,in,[],203991,,,1610612752,51,34,2022-11-03T00:27:34Z,2690000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M39.00S,2022-11-03T00:28:01.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.62089356110381,44.11764705882353,1610612752,53,34,2022-11-03T00:50:07Z,2700000,-29.0,36.0,1,right,J. Brunson driving floating bank Jump Shot (7 PTS) (M. Robinson 1 AST),"[1628973, 1629011]",1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,7.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,
288,PT05M26.00S,2022-11-03T00:28:14.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629631,5.601182654402102,49.754901960784316,1610612737,53,36,2022-11-03T00:50:27Z,2720000,1.0,0.0,1,left,D. Hunter cutting DUNK (9 PTS) (T. Young 3 AST),"[1629631, 1629027]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.12,Made,9.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
290,PT05M17.00S,2022-11-03T00:28:27.0Z,2,REGULAR,foul,personal,[],1629631,,,1610612752,53,36,2022-11-03T00:28:50Z,2740000,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1628973]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627539.0,2.0,0.0,Brunson,1628973.0
292,PT05M09.00S,2022-11-03T00:28:58.2Z,2,REGULAR,2pt,Jump Shot,[],1628973,84.97043363994744,76.22549019607843,1610612752,53,36,2022-11-03T00:40:03Z,2760000,131.0,89.0,1,right,MISS J. Brunson 15' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,15.83,Missed,,,,,,,,,,,,,,,,,,
293,PT05M07.00S,2022-11-03T00:29:00.2Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,53,36,2022-11-03T00:29:05Z,2770000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,292.0,3.0,2.0,1.0,,,,,,,,
294,PT05M03.00S,2022-11-03T00:29:12.6Z,2,REGULAR,foul,personal,[],1630193,,,1610612737,53,36,2022-11-03T00:29:24Z,2780000,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1629631]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Hunter,1629631.0
296,PT05M03.00S,2022-11-03T00:29:12.7Z,2,REGULAR,substitution,out,[],1630193,,,1610612737,53,36,2022-11-03T00:29:28Z,2800000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M03.00S,2022-11-03T00:29:12.7Z,2,REGULAR,substitution,in,[],203095,,,1610612737,53,36,2022-11-03T00:29:28Z,2810000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M54.00S,2022-11-03T00:29:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,11.777266754270697,46.07843137254902,1610612737,53,38,2022-11-03T00:40:49Z,2820000,20.0,58.0,1,left,D. Murray 6' driving floating Jump Shot (16 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,16.0,,,,,,,,,,,,,,,,,
299,PT04M41.00S,2022-11-03T00:29:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,87.33574244415243,49.50980392156863,1610612752,53,38,2022-11-03T00:30:01Z,2830000,-2.0,67.0,1,right,MISS J. Randle 6' bank Shot,[203944],1610612752.0,NYK,bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
300,PT04M39.00S,2022-11-03T00:29:56.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,53,38,2022-11-03T00:30:01Z,2840000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,299.0,4.0,3.0,1.0,,,,,,,,
301,PT04M37.00S,2022-11-03T00:29:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.1688567674113,50.49019607843137,1610612752,53,38,2022-11-03T00:41:41Z,2850000,2.0,2.0,1,right,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.34,Missed,,,,,,,,,,,,,,,,,,
302,PT04M35.00S,2022-11-03T00:30:01.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,53,38,2022-11-03T00:30:06Z,2860000,,,0,,C. Capela REBOUND (Off:4 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,301.0,8.0,4.0,4.0,,,,,,,,
303,PT04M31.00S,2022-11-03T00:30:04.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,29.122864651773984,25.735294117647058,1610612737,53,41,2022-11-03T00:42:03Z,2870000,121.0,221.0,1,left,D. Murray 25' 3PT running (19 PTS) (A. Griffin 2 AST),"[1627749, 1631100]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.24,Made,19.0,A. Griffin,1631100.0,2.0,,,,,,,,,,,,,,
305,PT04M15.00S,2022-11-03T00:30:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,94.43166885676742,54.65686274509803,1610612752,55,41,2022-11-03T00:42:40Z,2890000,23.0,0.0,1,right,R. Barrett driving floating Jump Shot (8 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.33,Made,8.0,,,,,,,,,,,,,,,,,
306,PT04M06.00S,2022-11-03T00:30:29.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,26.62614980289093,18.137254901960784,1610612737,55,41,2022-11-03T00:30:38Z,2900000,159.0,198.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
307,PT04M04.00S,2022-11-03T00:30:31.2Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,55,41,2022-11-03T00:30:38Z,2910000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,306.0,5.0,4.0,1.0,,,,,,,,
308,PT03M56.00S,2022-11-03T00:30:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,83.26215505913272,57.59803921568627,1610612752,55,41,2022-11-03T00:30:47Z,2920000,38.0,105.0,1,right,MISS E. Fournier 11' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
309,PT03M54.00S,2022-11-03T00:30:41.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,55,41,2022-11-03T00:30:41Z,2930000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,308.0,6.0,4.0,2.0,,,,,,,,
310,PT03M53.00S,2022-11-03T00:30:42.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629011,91.67214191852825,50.0,1610612752,57,41,2022-11-03T00:30:49Z,2940000,0.0,26.0,1,right,M. Robinson Hook (8 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,2.58,Made,8.0,,,,,,,,,,,,,,,,,
311,PT03M38.00S,2022-11-03T00:30:58.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.732588699080158,50.73529411764706,1610612737,57,43,2022-11-03T00:31:03Z,2950000,-4.0,1.0,1,left,C. Capela cutting DUNK (4 PTS) (D. Murray 1 AST),"[203991, 1627749]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.4,Made,4.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
313,PT03M23.00S,2022-11-03T00:31:12.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,94.1688567674113,49.01960784313725,1610612752,59,43,2022-11-03T00:31:17Z,2970000,-5.0,2.0,1,right,R. Barrett driving DUNK (10 PTS) (J. Brunson 5 AST),"[1629628, 1628973]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.54,Made,10.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
315,PT03M08.00S,2022-11-03T00:31:27.2Z,2,REGULAR,2pt,Jump Shot,[],1627749,10.463206307490145,70.34313725490196,1610612737,59,45,2022-11-03T00:31:31Z,2990000,-102.0,46.0,1,left,D. Murray 11' pullup Jump Shot (21 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,11.16,Made,21.0,,,,,,,,,,,,,,,,,
316,PT02M55.00S,2022-11-03T00:31:40.8Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612752,59,45,2022-11-03T00:31:45Z,3000000,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 1627749]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Murray,1627749.0,,,,,
317,PT02M55.00S,2022-11-03T00:31:40.8Z,2,REGULAR,steal,,[],1627749,,,1610612737,59,45,2022-11-03T00:31:43Z,3010000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
318,PT02M52.00S,2022-11-03T00:31:43.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,5.601182654402102,50.49019607843137,1610612737,59,47,2022-11-03T00:31:51Z,3020000,-2.0,0.0,1,left,D. Murray running DUNK (23 PTS),[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.25,Made,23.0,,,,,,,,,,,,,,,,,
319,PT02M37.00S,2022-11-03T00:31:57.8Z,2,REGULAR,3pt,Jump Shot,[],1628973,71.56701708278581,79.16666666666666,1610612752,62,47,2022-11-03T00:32:01Z,3030000,146.0,215.0,1,right,J. Brunson 25' 3PT  (10 PTS) (M. Robinson 2 AST),"[1628973, 1629011]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.96,Made,10.0,M. Robinson,1629011.0,2.0,,,,,,,,,,,,,,
321,PT02M28.00S,2022-11-03T00:32:07.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629027,5.995400788436268,52.69607843137255,1610612737,62,49,2022-11-03T00:51:04Z,3050000,-13.0,4.0,1,left,T. Young running Layup (7 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.41,Made,7.0,,,,,,,,,,,,,,,,,
322,PT02M22.00S,2022-11-03T00:32:16.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,62,49,2022-11-03T00:32:16Z,3060000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M08.00S,2022-11-03T00:34:08.1Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,62,49,2022-11-03T00:34:12Z,3070000,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1627749]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,
324,PT02M08.00S,2022-11-03T00:34:08.1Z,2,REGULAR,steal,,[],1627749,,,1610612737,62,49,2022-11-03T00:34:09Z,3080000,,,0,,D. Murray STEAL (3 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
325,PT02M04.00S,2022-11-03T00:34:12.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,26.10052562417871,9.558823529411764,1610612737,62,52,2022-11-03T00:34:16Z,3090000,202.0,193.0,1,left,T. Young 27' 3PT  (10 PTS) (D. Murray 2 AST),"[1629027, 1627749]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.94,Made,10.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
327,PT01M42.00S,2022-11-03T00:34:37.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612752,62,52,2022-11-03T00:34:42Z,3110000,,,0,,D. Hunter personal FOUL (3 PF) (Randle 2 FT),"[1629631, 203944]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Randle,203944.0
331,PT01M42.00S,2022-11-03T00:34:56.0Z,2,REGULAR,substitution,out,[],1629631,,,1610612752,62,52,2022-11-03T00:35:22Z,3125000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M42.00S,2022-11-03T00:34:56.0Z,2,REGULAR,substitution,in,[],1630552,,,1610612752,62,52,2022-11-03T00:35:22Z,3127500,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M42.00S,2022-11-03T00:35:15.0Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,62,52,2022-11-03T00:35:15Z,3130000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT01M42.00S,2022-11-03T00:35:15.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,62,52,2022-11-03T00:35:15Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,,,
333,PT01M42.00S,2022-11-03T00:35:42.8Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,63,52,2022-11-03T00:35:42Z,3150000,,,0,,J. Randle Free Throw 2 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
334,PT01M29.00S,2022-11-03T00:35:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.507884362680684,49.754901960784316,1610612737,63,54,2022-11-03T00:36:03Z,3160000,1.0,103.0,1,left,T. Young 10' driving floating Jump Shot (12 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.27,Made,12.0,,,,,,,,,,,,,,,,,
335,PT01M15.00S,2022-11-03T00:36:09.9Z,2,REGULAR,3pt,Jump Shot,[],1629628,73.40670170827858,18.137254901960784,1610612752,63,54,2022-11-03T00:36:15Z,3170000,-159.0,197.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
336,PT01M13.00S,2022-11-03T00:36:11.9Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,63,54,2022-11-03T00:36:15Z,3180000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,335.0,3.0,3.0,0.0,,,,,,,,
337,PT01M02.00S,2022-11-03T00:36:23.2Z,2,REGULAR,3pt,Jump Shot,[],1631100,5.732588699080158,94.36274509803921,1610612737,63,54,2022-11-03T00:36:28Z,3190000,-222.0,1.0,1,left,MISS A. Griffin 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,22.18,Missed,,,,,,,,,,,,,,,,,,
338,PT01M00.00S,2022-11-03T00:36:24.5Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,63,54,2022-11-03T00:36:28Z,3200000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,,,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,
339,PT00M56.20S,2022-11-03T00:36:33.0Z,2,REGULAR,foul,offensive,[],203095,,,1610612752,63,54,2022-11-03T00:36:53Z,3210000,,,0,,E. Fournier offensive FOUL (3 PF),"[203095, 1629027]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Young,1629027.0
