actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT02M51.00S,2023-02-01T01:55:10.8Z,2,REGULAR,2pt,Jump Shot,[],201942,73.14388961892247,56.372549019607845,1610612741,50,45,2023-02-01T01:55:14Z,2510000,False,32.0,200.0,1,right,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,20.24,Missed,,,,,,,,,,,,,,,,,,
254,PT02M49.00S,2023-02-01T01:55:12.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,50,45,2023-02-01T01:55:14Z,2520000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,,
255,PT02M42.00S,2023-02-01T01:55:19.2Z,2,REGULAR,3pt,Jump Shot,[],1626181,5.863994743758213,94.85294117647058,1610612746,50,48,2023-02-01T01:55:24Z,2530000,False,-224.0,3.0,1,left,N. Powell 3PT  (18 PTS) (K. Leonard 3 AST),"[1626181, 202695]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.43,Made,18.0,K. Leonard,202695.0,3.0,,,,,,,,,,,,,,
257,PT02M23.00S,2023-02-01T01:55:38.3Z,2,REGULAR,turnover,lost ball,[],201942,,,1610612741,50,48,2023-02-01T01:55:44Z,2550000,False,,,0,,D. DeRozan lost ball TURNOVER (3 TO),"[201942, 202695]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,3.0,Leonard,202695.0,,,,
258,PT02M23.00S,2023-02-01T01:55:38.3Z,2,REGULAR,steal,,[],202695,,,1610612746,50,48,2023-02-01T01:55:40Z,2560000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
259,PT02M19.00S,2023-02-01T01:55:41.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,5.075558475689881,51.9607843137255,1610612746,50,50,2023-02-01T01:55:51Z,2570000,False,-10.0,-5.0,1,left,K. Leonard running DUNK (11 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.09,Made,11.0,,,,,,,,,,,,,,,,,
260,PT02M16.00S,2023-02-01T01:55:50.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,50,50,2023-02-01T01:55:50Z,2580000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M16.00S,2023-02-01T01:56:55.0Z,2,REGULAR,substitution,out,[],202331,,,1610612741,50,50,2023-02-01T01:57:27Z,2590000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M16.00S,2023-02-01T01:56:55.0Z,2,REGULAR,substitution,in,[],1628379,,,1610612741,50,50,2023-02-01T01:57:27Z,2600000,False,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M07.00S,2023-02-01T01:57:37.8Z,2,REGULAR,3pt,Jump Shot,[],202696,67.36202365308804,47.05882352941176,1610612741,50,50,2023-02-01T01:57:43Z,2610000,False,-15.0,254.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
265,PT02M04.00S,2023-02-01T01:57:40.8Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,50,50,2023-02-01T01:57:43Z,2620000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,
266,PT01M49.00S,2023-02-01T01:57:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,7.30946123521682,45.34313725490196,1610612746,50,50,2023-02-01T01:59:11Z,2630000,False,23.0,16.0,1,left,MISS K. Leonard driving Layup - blocked,"[202695, 1630172]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,Williams,1630172.0,,,,,,,
267,PT01M49.00S,2023-02-01T01:57:57.7Z,2,REGULAR,block,,[],1630172,,,1610612746,50,50,2023-02-01T01:58:00Z,2640000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT01M47.00S,2023-02-01T01:57:59.7Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,50,50,2023-02-01T01:59:11Z,2650000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,
269,PT01M44.00S,2023-02-01T01:58:03.7Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612741,50,50,2023-02-01T01:58:29Z,2660000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Williams 2 FT),"[1629611, 1630172]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,,,,,,2.0,0.0,Williams,1630172.0
271,PT01M44.00S,2023-02-01T01:58:30.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630172,,,1610612741,51,50,2023-02-01T01:58:30Z,2680000,False,,,0,,P. Williams Free Throw 1 of 2 (3 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
272,PT01M44.00S,2023-02-01T01:58:44.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630172,,,1610612741,52,50,2023-02-01T01:58:44Z,2690000,False,,,0,,P. Williams Free Throw 2 of 2 (4 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
273,PT01M24.00S,2023-02-01T01:59:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,10.988830486202366,48.77450980392157,1610612746,52,50,2023-02-01T01:59:49Z,2700000,False,6.0,51.0,1,left,MISS T. Mann driving floating Shot,[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
274,PT01M24.00S,2023-02-01T01:59:21.2Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,52,50,2023-02-01T01:59:32Z,2710000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,273.0,7.0,5.0,2.0,,,,,,,,,,
275,PT01M24.00S,2023-02-01T01:59:27.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612746,52,50,2023-02-01T01:59:33Z,2720000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Zubac 2 FT),"[201942, 1627826]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,,,,,,1.0,0.0,Zubac,1627826.0
277,PT01M24.00S,2023-02-01T01:59:36.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,52,51,2023-02-01T01:59:36Z,2740000,False,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
278,PT01M24.00S,2023-02-01T01:59:53.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,52,52,2023-02-01T01:59:53Z,2750000,False,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
279,PT01M13.00S,2023-02-01T02:00:12.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612741,52,52,2023-02-01T02:00:21Z,2760000,False,,,0,,L. Kennard personal FOUL (1 PF) (Caruso 2 FT),"[1628379, 1627936]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628954.0,,,,,,1.0,0.0,Caruso,1627936.0
281,PT01M13.00S,2023-02-01T02:00:34.1Z,2,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,53,52,2023-02-01T02:00:34Z,2780000,False,,,0,,A. Caruso Free Throw 1 of 2 (7 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
282,PT01M13.00S,2023-02-01T02:00:48.7Z,2,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,54,52,2023-02-01T02:00:48Z,2790000,False,,,0,,A. Caruso Free Throw 2 of 2 (8 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
283,PT00M59.50S,2023-02-01T02:01:18.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612746,54,52,2023-02-01T02:01:24Z,2800000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Powell 2 FT),"[1630172, 1626181]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1179.0,,,,,,1.0,0.0,Powell,1626181.0
285,PT00M59.50S,2023-02-01T02:01:31.5Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,54,53,2023-02-01T02:01:31Z,2820000,False,,,0,,N. Powell Free Throw 1 of 2 (19 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
286,PT00M59.50S,2023-02-01T02:01:45.3Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,54,54,2023-02-01T02:01:45Z,2830000,False,,,0,,N. Powell Free Throw 2 of 2 (20 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
287,PT00M51.00S,2023-02-01T02:01:58.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,90.22667542706965,49.50980392156863,1610612741,56,54,2023-02-01T02:02:09Z,2840000,False,-2.0,39.0,1,right,N. Vucevic floating Jump Shot (17 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,3.95,Made,17.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
289,PT00M30.50S,2023-02-01T02:02:20.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,19.793035479632064,57.107843137254896,1610612746,56,54,2023-02-01T02:02:25Z,2860000,False,-36.0,134.0,1,left,MISS K. Leonard 13' step back Shot - blocked,"[202695, 1627936]",1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,13.82,Missed,,,,,,,,,,Caruso,1627936.0,,,,,,,
290,PT00M30.50S,2023-02-01T02:02:20.1Z,2,REGULAR,block,,[],1627936,,,1610612746,56,54,2023-02-01T02:02:22Z,2870000,False,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
291,PT00M27.50S,2023-02-01T02:02:23.1Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,56,54,2023-02-01T02:02:25Z,2880000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,289.0,2.0,1.0,1.0,,,,,,,,,,
292,PT00M25.80S,2023-02-01T02:02:24.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202695,8.886333771353483,46.568627450980394,1610612746,56,54,2023-02-01T02:02:31Z,2890000,False,17.0,31.0,1,left,MISS K. Leonard driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
293,PT00M23.90S,2023-02-01T02:02:26.5Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,56,54,2023-02-01T02:02:31Z,2900000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,292.0,6.0,6.0,0.0,,,,,,,,,,
294,PT00M06.00S,2023-02-01T02:02:46.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612741,56,54,2023-02-01T02:02:58Z,2910000,False,,,0,,T. Mann shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1629611, 201942]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628954.0,,,,,,3.0,0.0,DeRozan,201942.0
296,PT00M06.00S,2023-02-01T02:03:09.8Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,57,54,2023-02-01T02:03:09Z,2930000,False,,,0,,D. DeRozan Free Throw 1 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
297,PT00M06.00S,2023-02-01T02:03:12.3Z,2,REGULAR,substitution,out,[],202696,,,1610612741,57,54,2023-02-01T02:03:30Z,2940000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M06.00S,2023-02-01T02:03:12.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612741,57,54,2023-02-01T02:03:30Z,2950000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M06.00S,2023-02-01T02:03:12.3Z,2,REGULAR,substitution,out,[],1627826,,,1610612741,57,54,2023-02-01T02:03:30Z,2960000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M06.00S,2023-02-01T02:03:12.3Z,2,REGULAR,substitution,in,[],1627884,,,1610612741,57,54,2023-02-01T02:03:30Z,2970000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M06.00S,2023-02-01T02:03:12.3Z,2,REGULAR,substitution,in,[],201587,,,1610612741,57,54,2023-02-01T02:03:30Z,2980000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M06.00S,2023-02-01T02:03:12.3Z,2,REGULAR,substitution,in,[],202331,,,1610612741,57,54,2023-02-01T02:03:30Z,2990000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M06.00S,2023-02-01T02:03:46.3Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,58,54,2023-02-01T02:03:46Z,3000000,False,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
304,PT00M00.00S,2023-02-01T02:03:54.7Z,2,REGULAR,3pt,Jump Shot,[],201587,33.327858081471746,65.93137254901961,1610612746,58,54,2023-02-01T02:04:00Z,3010000,False,-80.0,261.0,1,left,MISS N. Batum 27' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
305,PT00M00.00S,2023-02-01T02:03:58.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,58,54,2023-02-01T02:03:58Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,304.0,,,,,,,,,,,,,
306,PT00M00.00S,2023-02-01T02:03:59.1Z,2,REGULAR,period,end,[],0,,,1610612746,58,54,2023-02-01T02:03:59Z,3030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612746,58,54,2023-02-01T02:19:14Z,3040000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,out,['startperiod'],1627884,,,1610612746,58,54,2023-02-01T02:19:14Z,3050000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612746,58,54,2023-02-01T02:19:14Z,3060000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,58,54,2023-02-01T02:19:14Z,3070000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,in,['startperiod'],202696,,,1610612746,58,54,2023-02-01T02:19:14Z,3080000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,in,['startperiod'],1630245,,,1610612746,58,54,2023-02-01T02:19:14Z,3090000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,58,54,2023-02-01T02:19:14Z,3100000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-02-01T02:18:54.1Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612746,58,54,2023-02-01T02:19:14Z,3110000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-02-01T02:19:18.2Z,3,REGULAR,period,start,[],0,,,1610612746,58,54,2023-02-01T02:19:18Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT11M44.00S,2023-02-01T02:19:33.1Z,3,REGULAR,turnover,lost ball,[],202331,,,1610612746,58,54,2023-02-01T02:19:38Z,3130000,False,,,0,,P. George lost ball TURNOVER (4 TO),"[202331, 202696]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,4.0,Vucevic,202696.0,,,,
319,PT11M44.00S,2023-02-01T02:19:33.1Z,3,REGULAR,steal,,[],202696,,,1610612741,58,54,2023-02-01T02:20:07Z,3140000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
320,PT11M37.00S,2023-02-01T02:19:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630172,5.469776609724048,55.392156862745104,1610612741,58,54,2023-02-01T02:19:46Z,3150000,False,-27.0,-1.0,1,left,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
321,PT11M36.00S,2023-02-01T02:19:41.5Z,3,REGULAR,rebound,offensive,[],1630245,,,1610612741,58,54,2023-02-01T02:22:05Z,3160000,False,,,0,,A. Dosunmu REBOUND (Off:2 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,320.0,2.0,0.0,2.0,,,,,,,,,,
322,PT11M36.00S,2023-02-01T02:19:44.5Z,3,REGULAR,turnover,traveling,[],1630245,,,1610612741,58,54,2023-02-01T02:20:02Z,3170000,False,,,0,,A. Dosunmu traveling TURNOVER (2 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202058.0,,,2.0,,,,,,
323,PT11M25.00S,2023-02-01T02:20:10.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202695,92.46057818659659,49.754901960784316,1610612746,58,56,2023-02-01T02:20:17Z,3180000,False,-1.0,18.0,1,right,K. Leonard driving DUNK (13 PTS) (P. George 4 AST),"[202695, 202331]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.84,Made,13.0,P. George,202331.0,4.0,,,,,,,,,,,,,,
324,PT11M08.00S,2023-02-01T02:20:29.1Z,3,REGULAR,turnover,bad pass,[],201942,,,1610612741,58,56,2023-02-01T02:20:34Z,3190000,False,,,0,,D. DeRozan bad pass TURNOVER (4 TO),"[201942, 202695]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,4.0,Leonard,202695.0,,,,
325,PT11M08.00S,2023-02-01T02:20:29.1Z,3,REGULAR,steal,,[],202695,,,1610612746,58,56,2023-02-01T02:20:31Z,3200000,False,,,0,,K. Leonard STEAL (3 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
326,PT11M04.00S,2023-02-01T02:20:33.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202695,69.07030223390277,67.40196078431373,1610612746,58,56,2023-02-01T02:23:46Z,3210000,False,87.0,238.0,1,right,MISS K. Leonard 25' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
327,PT11M00.00S,2023-02-01T02:20:37.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,58,56,2023-02-01T02:20:39Z,3220000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,326.0,8.0,8.0,0.0,,,,,,,,,,
328,PT10M55.00S,2023-02-01T02:20:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,7.835085413929041,49.754901960784316,1610612741,58,56,2023-02-01T02:20:47Z,3230000,False,1.0,21.0,1,left,MISS Z. LaVine running Layup - blocked,"[203897, 202695]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,Leonard,202695.0,,,,,,,
329,PT10M55.00S,2023-02-01T02:20:41.4Z,3,REGULAR,block,,[],202695,,,1610612741,58,56,2023-02-01T02:20:43Z,3240000,False,,,0,,K. Leonard BLOCK (2 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT10M53.00S,2023-02-01T02:20:43.4Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,58,56,2023-02-01T02:20:47Z,3250000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,328.0,3.0,3.0,0.0,,,,,,,,,,
331,PT10M43.00S,2023-02-01T02:20:52.9Z,3,REGULAR,3pt,Jump Shot,[],1629611,95.74572930354796,3.6764705882352944,1610612746,58,56,2023-02-01T02:20:56Z,3260000,False,-232.0,-13.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
332,PT10M41.00S,2023-02-01T02:20:54.9Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,58,56,2023-02-01T02:20:56Z,3270000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,
333,PT10M29.00S,2023-02-01T02:21:07.2Z,3,REGULAR,3pt,Jump Shot,[],203897,4.28712220762155,95.58823529411765,1610612741,58,56,2023-02-01T02:21:11Z,3280000,False,-228.0,-12.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
334,PT10M26.00S,2023-02-01T02:21:10.2Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,58,56,2023-02-01T02:21:11Z,3290000,False,,,0,,L. Kennard REBOUND (Off:0 Def:4),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,,,,,,,333.0,4.0,4.0,0.0,,,,,,,,,,
