actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
430,PT02M12.00S,2022-11-14T02:41:38.4Z,3,REGULAR,substitution,in,[],201599,,,1610612743,70,90,2022-11-14T02:41:44Z,4160000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M12.00S,2022-11-14T02:42:02.2Z,3,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,70,91,2022-11-14T02:42:02Z,4170000,False,,,0,,C. Braun Free Throw 2 of 2 (7 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
432,PT01M54.00S,2022-11-14T02:42:21.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,94.1688567674113,49.754901960784316,1610612741,72,91,2022-11-14T02:42:27Z,4180000,False,-1.0,2.0,1,right,D. Jones Jr. driving DUNK (4 PTS),[1627884],1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,0.26,Made,4.0,,,,,,,,,,,,,,
433,PT01M37.00S,2022-11-14T02:42:39.0Z,3,REGULAR,3pt,Jump Shot,[],1629008,32.14520367936925,45.83333333333333,1610612743,72,94,2022-11-14T02:42:46Z,4190000,False,21.0,250.0,1,left,M. Porter Jr. 25' 3PT  (31 PTS) (B. Brown 3 AST),"[1629008, 1628971]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,25.06,Made,31.0,,,,,,,,,,B. Brown,1628971.0,3.0,,
435,PT01M17.00S,2022-11-14T02:42:58.3Z,3,REGULAR,3pt,Jump Shot,[],1627884,67.7562417871222,33.82352941176471,1610612741,72,94,2022-11-14T02:43:03Z,4210000,False,-81.0,251.0,1,right,MISS D. Jones Jr. 26' 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,26.33,Missed,,,,,,,,,,,,,,,
436,PT01M15.00S,2022-11-14T02:43:00.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,72,94,2022-11-14T02:43:03Z,4220000,False,,,0,,B. Brown REBOUND (Off:0 Def:8),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,435.0,8.0,8.0,0.0,,,,,,,,,,
437,PT01M14.00S,2022-11-14T02:43:06.8Z,3,REGULAR,turnover,double dribble,[],1628971,,,1610612743,72,94,2022-11-14T02:43:14Z,4230000,False,,,0,,B. Brown double dribble TURNOVER (4 TO),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,4.0,,,,,,,,,,1628159.0,,,,,,,,,
439,PT01M14.00S,2022-11-14T02:43:11.3Z,3,REGULAR,substitution,in,[],201145,,,1610612741,72,94,2022-11-14T02:43:22Z,4250000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M14.00S,2022-11-14T02:43:11.3Z,3,REGULAR,substitution,out,[],203932,,,1610612741,72,94,2022-11-14T02:43:39Z,4260000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M57.10S,2022-11-14T02:43:40.9Z,3,REGULAR,turnover,lost ball,[],203083,,,1610612741,72,94,2022-11-14T02:54:12Z,4270000,False,,,0,,A. Drummond lost ball TURNOVER (1 TO),"[203083, 1629008]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,1.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,,,
442,PT00M57.10S,2022-11-14T02:43:40.9Z,3,REGULAR,steal,,[],1629008,,,1610612743,72,94,2022-11-14T02:56:29Z,4280000,False,,,0,,M. Porter Jr. STEAL (2 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
443,PT00M39.40S,2022-11-14T02:43:58.7Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612743,72,94,2022-11-14T02:44:03Z,4290000,False,,,0,,B. Brown lost ball TURNOVER (5 TO),"[1628971, 203083]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.0,Drummond,203083.0,,,,,,,,,,,,,,,,,
444,PT00M39.40S,2022-11-14T02:43:58.7Z,3,REGULAR,steal,,[],203083,,,1610612741,72,94,2022-11-14T02:44:48Z,4300000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
445,PT00M36.80S,2022-11-14T02:44:05.2Z,3,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612741,72,94,2022-11-14T02:44:15Z,4310000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Drummond 2 FT),"[1631128, 203083]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Drummond,203083.0,,,,,
447,PT00M36.80S,2022-11-14T02:44:22.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203083,,,1610612741,73,94,2022-11-14T02:44:22Z,4330000,False,,,0,,A. Drummond Free Throw 1 of 2 (10 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
448,PT00M36.80S,2022-11-14T02:44:22.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203083,,,1610612741,74,94,2022-11-14T02:45:05Z,4340000,False,,,0,,A. Drummond Free Throw 2 of 2 (11 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
449,PT00M30.40S,2022-11-14T02:44:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,5.601182654402102,51.225490196078425,1610612743,74,96,2022-11-14T02:45:08Z,4350000,False,-6.0,0.0,1,left,B. Brown driving Layup (7 PTS),[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,0.61,Made,7.0,,,,,,,,,,,,,,
450,PT00M30.40S,2022-11-14T02:44:50.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627884,,,1610612743,74,96,2022-11-14T02:45:21Z,4360000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Brown 1 FT),"[1627884, 1628971]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,Brown,1628971.0,,,,,
452,PT00M30.40S,2022-11-14T02:45:02.9Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,74,96,2022-11-14T02:45:08Z,4380000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M30.40S,2022-11-14T02:45:02.9Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,74,96,2022-11-14T02:45:08Z,4390000,False,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M30.40S,2022-11-14T02:45:22.3Z,3,REGULAR,freethrow,1 of 1,[],1628971,,,1610612743,74,97,2022-11-14T02:45:22Z,4400000,False,,,0,,B. Brown Free Throw 1 of 1 (8 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
455,PT00M16.00S,2022-11-14T02:45:47.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201599,,,1610612741,74,97,2022-11-14T02:46:07Z,4410000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (LaVine 2 FT),"[201599, 203897]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,LaVine,203897.0,,,,,
457,PT00M16.00S,2022-11-14T02:46:13.4Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,75,97,2022-11-14T02:46:13Z,4430000,False,,,0,,Z. LaVine Free Throw 1 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
458,PT00M16.00S,2022-11-14T02:46:15.0Z,3,REGULAR,substitution,out,[],1628432,,,1610612741,75,97,2022-11-14T02:46:18Z,4440000,False,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M16.00S,2022-11-14T02:46:15.0Z,3,REGULAR,substitution,in,[],1629008,,,1610612741,75,97,2022-11-14T02:46:18Z,4450000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M16.00S,2022-11-14T02:46:35.7Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,76,97,2022-11-14T02:46:35Z,4460000,False,,,0,,Z. LaVine Free Throw 2 of 2 (15 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
461,PT00M00.70S,2022-11-14T02:46:54.7Z,3,REGULAR,3pt,Jump Shot,[],1629008,31.750985545335087,57.35294117647059,1610612743,76,97,2022-11-14T02:46:58Z,4470000,False,-37.0,246.0,1,left,MISS M. Porter Jr. 24' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,24.87,Missed,,,,,,,,,,,,,,,
462,PT00M00.70S,2022-11-14T02:46:54.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,76,97,2022-11-14T02:46:58Z,4480000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,461.0,5.0,4.0,1.0,,,,,,,,,,
463,PT00M00.00S,2022-11-14T02:46:58.9Z,3,REGULAR,period,end,[],0,,,1610612741,76,97,2022-11-14T02:46:58Z,4490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-11-14T02:49:12.5Z,4,REGULAR,substitution,out,['startperiod'],1629008,,,1610612741,76,97,2022-11-14T02:49:30Z,4500000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-11-14T02:49:12.5Z,4,REGULAR,substitution,in,['startperiod'],1627750,,,1610612741,76,97,2022-11-14T02:49:30Z,4510000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-11-14T02:49:37.0Z,4,REGULAR,period,start,[],0,,,1610612741,76,97,2022-11-14T02:49:37Z,4520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT11M45.00S,2022-11-14T02:49:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.19776609724047,50.49019607843137,1610612741,78,97,2022-11-14T02:54:43Z,4530000,False,2.0,21.0,1,right,Z. LaVine driving finger roll Layup (17 PTS) (G. Dragic 5 AST),"[203897, 201609]",1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,2.09,Made,17.0,,,,,,,,,,G. Dragic,201609.0,5.0,,
469,PT11M34.00S,2022-11-14T02:50:04.0Z,4,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,78,97,2022-11-14T02:50:08Z,4550000,False,,,0,,B. Brown lost ball out-of-bounds TURNOVER (6 TO),[1628971],1610612743.0,DEN,lost ball,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.0,,,,,,,,,,1628159.0,,,,,,,,,
470,PT11M20.00S,2022-11-14T02:50:27.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201609,81.2910643889619,45.34313725490196,1610612741,80,97,2022-11-14T02:50:39Z,4560000,False,-23.0,123.0,1,right,G. Dragic 12' pullup Jump Shot (11 PTS),[201609],1610612741.0,CHI,pullup,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,,,,12.56,Made,11.0,,,,,,,,,,,,,,
471,PT11M00.00S,2022-11-14T02:50:47.2Z,4,REGULAR,3pt,Jump Shot,[],1628971,26.62614980289093,21.568627450980394,1610612743,80,97,2022-11-14T02:50:53Z,4570000,False,142.0,198.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,24.36,Missed,,,,,,,,,,,,,,,
472,PT10M57.00S,2022-11-14T02:50:50.2Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,80,97,2022-11-14T02:50:53Z,4580000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,471.0,3.0,3.0,0.0,,,,,,,,,,
473,PT10M50.00S,2022-11-14T02:50:58.0Z,4,REGULAR,2pt,Jump Shot,[],201609,74.85216819973719,66.91176470588235,1610612741,80,97,2022-11-14T02:51:03Z,4590000,False,85.0,184.0,1,right,MISS G. Dragic 20' pullup Shot,[201609],1610612741.0,CHI,pullup,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Right Center,,,,20.24,Missed,,,,,,,,,,,,,,,
474,PT10M48.00S,2022-11-14T02:51:00.0Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,80,97,2022-11-14T02:51:03Z,4600000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,473.0,1.0,1.0,0.0,,,,,,,,,,
475,PT10M31.00S,2022-11-14T02:51:15.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,12.959921156373195,44.85294117647059,1610612743,80,99,2022-11-14T02:51:20Z,4610000,False,26.0,69.0,1,left,C. Braun 7' driving floating Jump Shot (9 PTS),[1631128],1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,7.39,Made,9.0,,,,,,,,,,,,,,
476,PT10M15.00S,2022-11-14T02:51:31.9Z,4,REGULAR,3pt,Jump Shot,[],1627936,96.92838370565046,96.81372549019608,1610612741,80,99,2022-11-14T02:51:42Z,4620000,False,234.0,-24.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,23.53,Missed,,,,,,,,,,,,,,,
477,PT10M12.00S,2022-11-14T02:51:34.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,80,99,2022-11-14T02:51:42Z,4630000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,476.0,6.0,4.0,2.0,,,,,,,,,,
478,PT10M10.00S,2022-11-14T02:51:36.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203897,97.32260183968464,96.81372549019608,1610612741,80,99,2022-11-14T02:51:44Z,4640000,False,234.0,-27.0,1,right,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,23.57,Missed,,,,,,,,,,,,,,,
479,PT10M08.00S,2022-11-14T02:51:38.9Z,4,REGULAR,rebound,offensive,[],203897,,,1610612741,80,99,2022-11-14T02:51:44Z,4650000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,,,478.0,5.0,4.0,1.0,,,,,,,,,,
480,PT10M07.00S,2022-11-14T02:51:41.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203897,86.41590013140605,42.64705882352941,1610612741,82,99,2022-11-14T02:59:20Z,4660000,False,-37.0,75.0,1,right,Z. LaVine 8' pullup Jump Shot (19 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,8.37,Made,19.0,,,,,,,,,,,,,,
481,PT10M06.00S,2022-11-14T02:51:45.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,82,99,2022-11-14T02:51:45Z,4670000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT10M06.00S,2022-11-14T02:54:04.3Z,4,REGULAR,substitution,out,[],1627884,,,1610612743,82,99,2022-11-14T02:54:27Z,4680000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M06.00S,2022-11-14T02:54:04.3Z,4,REGULAR,substitution,out,[],1627936,,,1610612743,82,99,2022-11-14T02:54:27Z,4690000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M06.00S,2022-11-14T02:54:04.3Z,4,REGULAR,substitution,in,[],1630172,,,1610612743,82,99,2022-11-14T02:54:27Z,4700000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M06.00S,2022-11-14T02:54:04.3Z,4,REGULAR,substitution,in,[],1630245,,,1610612743,82,99,2022-11-14T02:54:27Z,4710000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M46.00S,2022-11-14T02:54:55.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201145,10.5946123521682,49.50980392156863,1610612743,82,101,2022-11-14T02:54:59Z,4720000,False,2.0,47.0,1,left,J. Green turnaround Hook (4 PTS),[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,4.72,Made,4.0,,,,,,,,,,,,,,
487,PT09M32.00S,2022-11-14T02:55:13.2Z,4,REGULAR,turnover,traveling,[],201609,,,1610612741,82,101,2022-11-14T02:55:17Z,4730000,False,,,0,,G. Dragic traveling TURNOVER (2 TO),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,2534.0,,,,,,,,,
488,PT09M16.00S,2022-11-14T02:55:37.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,21.76412614980289,21.323529411764707,1610612743,82,103,2022-11-14T02:55:42Z,4740000,False,143.0,152.0,1,left,J. Murray 20' pullup Jump Shot (20 PTS) (D. Jordan 2 AST),"[1627750, 201599]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,,20.9,Made,20.0,,,,,,,,,,D. Jordan,201599.0,2.0,,
490,PT08M57.00S,2022-11-14T02:55:56.8Z,4,REGULAR,2pt,Jump Shot,[],1630172,81.02825229960578,75.49019607843137,1610612741,82,103,2022-11-14T02:56:00Z,4760000,False,127.0,126.0,1,right,MISS P. Williams 17' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,,,17.91,Missed,,,,,,,,,,,,,,,
491,PT08M55.00S,2022-11-14T02:55:58.4Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612741,82,103,2022-11-14T02:55:58Z,4770000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,,,,,,,490.0,2.0,1.0,1.0,,,,,,,,,,
492,PT08M42.00S,2022-11-14T02:56:11.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201609,86.15308804204993,3.9215686274509802,1610612741,82,103,2022-11-14T02:56:18Z,4780000,False,-230.0,78.0,1,right,MISS G. Dragic 24' step back 3PT,[201609],1610612741.0,CHI,step back,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,,,,24.31,Missed,,,,,,,,,,,,,,,
493,PT08M39.00S,2022-11-14T02:56:14.2Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612743,82,103,2022-11-14T02:56:14Z,4790000,False,,,0,,B. Brown REBOUND (Off:0 Def:9),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,,,492.0,9.0,9.0,0.0,,,,,,,,,,
494,PT08M32.00S,2022-11-14T02:56:23.6Z,4,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,82,103,2022-11-14T02:56:36Z,4800000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (2 TO),[201145],1610612743.0,DEN,bad pass,,,Green,J. Green,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,2005.0,,,,,,,,,
495,PT08M23.00S,2022-11-14T02:56:44.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203083,92.72339027595268,46.32352941176471,1610612741,82,103,2022-11-14T02:56:51Z,4810000,False,-18.0,16.0,1,right,MISS A. Drummond driving Layup,[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,2.43,Missed,,,,,,,,,,,,,,,
497,PT08M23.00S,2022-11-14T02:56:44.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,82,103,2022-11-14T02:56:51Z,4830000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,495.0,,,,,,,,,,,,,
499,PT08M23.00S,2022-11-14T02:56:55.9Z,4,REGULAR,foul,personal,[],203083,,,1610612743,82,103,2022-11-14T02:57:17Z,4850000,False,,,0,,A. Drummond loose ball personal FOUL (2 PF),"[203083, 201599]",1610612741.0,CHI,loose ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,Jordan,201599.0,,,,,
501,PT08M03.00S,2022-11-14T02:57:20.2Z,4,REGULAR,2pt,Jump Shot,[],1627750,22.421156373193167,51.225490196078425,1610612743,82,105,2022-11-14T02:57:26Z,4870000,False,-6.0,158.0,1,left,J. Murray 15' pullup Jump Shot (22 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,,15.84,Made,22.0,,,,,,,,,,,,,,
502,PT07M45.00S,2022-11-14T02:57:37.8Z,4,REGULAR,turnover,bad pass,[],1630172,,,1610612741,82,105,2022-11-14T02:57:41Z,4880000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1631128]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right,1.0,Braun,1631128.0,,,,,,,,,,,,,,,,,
503,PT07M45.00S,2022-11-14T02:57:37.8Z,4,REGULAR,steal,,[],1631128,,,1610612743,82,105,2022-11-14T02:57:39Z,4890000,False,,,0,,C. Braun STEAL (2 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
504,PT07M41.00S,2022-11-14T02:57:42.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,5.995400788436268,51.470588235294116,1610612743,82,107,2022-11-14T02:57:58Z,4900000,False,-7.0,4.0,1,left,B. Brown running Layup (10 PTS) (C. Braun 1 AST),"[1628971, 1631128]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,0.84,Made,10.0,,,,,,,,,,C. Braun,1631128.0,1.0,,
506,PT07M41.00S,2022-11-14T02:57:50.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,82,107,2022-11-14T02:57:50Z,4920000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M26.00S,2022-11-14T03:00:54.8Z,4,REGULAR,turnover,bad pass,[],201609,,,1610612741,82,107,2022-11-14T03:01:13Z,4930000,False,,,0,,G. Dragic bad pass TURNOVER (3 TO),"[201609, 1627750]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,3.0,Murray,1627750.0,,,,,,,,,,,,,,,,,
508,PT07M26.00S,2022-11-14T03:00:54.8Z,4,REGULAR,steal,,[],1627750,,,1610612743,82,107,2022-11-14T03:00:58Z,4940000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
509,PT07M24.00S,2022-11-14T03:01:01.4Z,4,REGULAR,foul,personal,['1freethrow'],203083,,,1610612743,82,107,2022-11-14T03:01:27Z,4950000,False,,,0,,A. Drummond transition take personal FOUL (3 PF) (Murray 1 FT),"[203083, 1627750]",1610612741.0,CHI,transition take,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2534.0,3.0,0.0,Murray,1627750.0,,,,,
511,PT07M24.00S,2022-11-14T03:01:28.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1627750,,,1610612743,82,108,2022-11-14T03:01:28Z,4970000,False,,,0,,J. Murray transition take Free Throw 1 of 1 (23 PTS),[1627750],1610612743.0,DEN,transition take,,,Murray,J. Murray,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
512,PT07M06.00S,2022-11-14T03:01:54.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201145,14.4053876478318,50.98039215686274,1610612743,82,108,2022-11-14T03:01:58Z,4980000,False,-5.0,83.0,1,left,MISS J. Green 8' turnaround Shot,[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,8.3,Missed,,,,,,,,,,,,,,,
