actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
334,PT06M59.00S,2022-11-22T01:47:59.5Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,46,34,2022-11-22T02:04:43Z,2545000,False,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 203897]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,LaVine,203897.0,,,,,,
335,PT06M59.00S,2022-11-22T01:47:59.5Z,2,REGULAR,steal,,[],203897,,,1610612741,46,34,2022-11-22T02:04:43Z,2547500,False,,,0,,Z. LaVine STEAL (2 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
258,PT06M55.00S,2022-11-22T01:48:06.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,5.995400788436268,50.98039215686274,1610612741,46,34,2022-11-22T02:04:43Z,2550000,False,-5.0,4.0,1,left,MISS C. White running Layup,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
259,PT06M53.00S,2022-11-22T01:48:08.0Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,46,34,2022-11-22T01:48:50Z,2560000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,258.0,1.0,1.0,0.0,,,,,,,,,,,,,,
260,PT06M43.00S,2022-11-22T01:48:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,93.9060446780552,51.9607843137255,1610612738,46,36,2022-11-22T02:04:46Z,2570000,False,10.0,5.0,1,right,M. Smart driving floating Jump Shot (2 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,,,,2.0,,,,,
261,PT06M43.00S,2022-11-22T01:48:24.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,46,36,2022-11-22T01:48:24Z,2580000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M43.00S,2022-11-22T01:50:10.0Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,46,36,2022-11-22T01:50:31Z,2590000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M43.00S,2022-11-22T01:50:10.0Z,2,REGULAR,substitution,out,[],203083,,,1610612741,46,36,2022-11-22T01:50:31Z,2600000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M43.00S,2022-11-22T01:50:10.0Z,2,REGULAR,substitution,out,[],203897,,,1610612741,46,36,2022-11-22T01:50:31Z,2610000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M43.00S,2022-11-22T01:50:10.0Z,2,REGULAR,substitution,in,[],201942,,,1610612741,46,36,2022-11-22T01:50:31Z,2620000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M43.00S,2022-11-22T01:50:10.0Z,2,REGULAR,substitution,in,[],202696,,,1610612741,46,36,2022-11-22T01:50:31Z,2630000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M43.00S,2022-11-22T01:50:10.0Z,2,REGULAR,substitution,in,[],201609,,,1610612741,46,36,2022-11-22T01:50:31Z,2640000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M26.00S,2022-11-22T01:51:24.2Z,2,REGULAR,2pt,Jump Shot,[],201942,11.251642575558476,87.00980392156863,1610612741,46,36,2022-11-22T01:51:27Z,2650000,False,-185.0,53.0,1,left,MISS D. DeRozan 19' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,19.25,Missed,,,,,,,,,,,,,,,,,,
269,PT06M24.00S,2022-11-22T01:51:26.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,46,36,2022-11-22T01:51:27Z,2660000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,
270,PT06M14.00S,2022-11-22T01:51:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,93.51182654402102,50.245098039215684,1610612738,46,38,2022-11-22T01:51:40Z,2670000,False,1.0,8.0,1,right,D. White cutting Layup (2 PTS) (M. Smart 2 AST),"[1628401, 203935]",1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,,2.0,M. Smart,203935.0,2.0,,
272,PT06M03.00S,2022-11-22T01:51:49.2Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612741,46,38,2022-11-22T01:51:54Z,2690000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (DeRozan 2 FT),"[203935, 201942]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,
274,PT06M03.00S,2022-11-22T01:52:13.0Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,47,38,2022-11-22T01:52:13Z,2710000,False,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
275,PT06M03.00S,2022-11-22T01:52:28.2Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,48,38,2022-11-22T01:52:28Z,2720000,False,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
276,PT05M47.00S,2022-11-22T01:52:48.3Z,2,REGULAR,2pt,Jump Shot,[],201143,93.64323258869908,21.568627450980394,1610612738,48,38,2022-11-22T01:52:56Z,2730000,False,-142.0,7.0,1,right,MISS A. Horford 14' Jump Shot,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,14.24,Missed,,,,,,,,,,,,,,,,,,
277,PT05M43.00S,2022-11-22T01:52:52.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,48,38,2022-11-22T01:52:56Z,2740000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,276.0,1.0,1.0,0.0,,,,,,,,,,,,,,
278,PT05M43.00S,2022-11-22T01:53:18.6Z,2,REGULAR,foul,personal,['1freethrow'],203935,,,1610612741,48,38,2022-11-22T01:53:28Z,2750000,False,,,0,,M. Smart transition take personal FOUL (2 PF) (DeRozan 1 FT),"[203935, 201942]",1610612738.0,BOS,transition take,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,1148.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,
280,PT05M43.00S,2022-11-22T01:53:34.6Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,49,38,2022-11-22T01:53:34Z,2770000,False,,,0,,D. DeRozan transition take Free Throw 1 of 1 (7 PTS),[201942],1610612741.0,CHI,transition take,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
281,PT05M27.00S,2022-11-22T01:54:03.7Z,2,REGULAR,2pt,Jump Shot,[],201942,13.091327201051248,68.87254901960785,1610612741,51,38,2022-11-22T01:54:07Z,2780000,False,-94.0,71.0,1,left,D. DeRozan 11' turnaround bank Jump Shot (9 PTS),[201942],1610612741.0,CHI,turnaround bank,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,11.79,Made,,,,,,,,,,,,,9.0,,,,,
282,PT05M13.00S,2022-11-22T01:54:16.1Z,2,REGULAR,3pt,Jump Shot,[],1628401,96.00854139290408,94.85294117647058,1610612738,51,38,2022-11-22T01:54:23Z,2790000,False,224.0,-15.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
283,PT05M10.00S,2022-11-22T01:54:19.1Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,51,38,2022-11-22T01:54:23Z,2800000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,282.0,2.0,2.0,0.0,,,,,,,,,,,,,,
284,PT04M58.00S,2022-11-22T01:54:31.4Z,2,REGULAR,2pt,Jump Shot,[],201609,22.946780551905388,62.00980392156863,1610612741,51,38,2022-11-22T01:54:35Z,2810000,False,-60.0,163.0,1,left,MISS G. Dragic 17' Jump Shot,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Left Center,17.39,Missed,,,,,,,,,,,,,,,,,,
285,PT04M56.00S,2022-11-22T01:54:33.4Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,51,38,2022-11-22T01:54:35Z,2820000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,284.0,4.0,3.0,1.0,,,,,,,,,,,,,,
286,PT04M50.00S,2022-11-22T01:54:39.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,93.51182654402102,46.32352941176471,1610612738,51,40,2022-11-22T01:54:47Z,2830000,False,-18.0,8.0,1,right,J. Brown driving Layup (8 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,,,,8.0,,,,,
287,PT04M36.00S,2022-11-22T01:54:54.1Z,2,REGULAR,2pt,Jump Shot,[],201942,28.597240473061763,50.98039215686274,1610612741,51,40,2022-11-22T01:54:58Z,2840000,False,-5.0,216.0,1,left,MISS D. DeRozan 21' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,21.64,Missed,,,,,,,,,,,,,,,,,,
288,PT04M34.00S,2022-11-22T01:54:56.1Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,51,40,2022-11-22T01:54:58Z,2850000,False,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,,,
289,PT04M29.00S,2022-11-22T01:55:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,94.30026281208936,55.14705882352941,1610612738,51,40,2022-11-22T01:55:07Z,2860000,False,26.0,1.0,1,right,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
290,PT04M27.00S,2022-11-22T01:55:02.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,51,40,2022-11-22T01:55:07Z,2870000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,289.0,8.0,8.0,0.0,,,,,,,,,,,,,,
291,PT04M08.00S,2022-11-22T01:55:22.2Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,51,40,2022-11-22T01:55:29Z,2880000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 203935]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Smart,203935.0,,,,,,
292,PT04M08.00S,2022-11-22T01:55:22.2Z,2,REGULAR,steal,,[],203935,,,1610612738,51,40,2022-11-22T01:56:05Z,2890000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
293,PT04M07.00S,2022-11-22T01:55:30.5Z,2,REGULAR,violation,kicked ball,[],201609,,,1610612738,51,40,2022-11-22T01:55:36Z,2900000,False,,,0,,G. Dragic kicked ball VIOLATION,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
294,PT04M07.00S,2022-11-22T01:55:34.2Z,2,REGULAR,substitution,out,[],1630172,,,1610612738,51,40,2022-11-22T01:55:41Z,2910000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M07.00S,2022-11-22T01:55:34.2Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,51,40,2022-11-22T01:55:41Z,2920000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M07.00S,2022-11-22T01:55:34.2Z,2,REGULAR,substitution,in,[],1627936,,,1610612738,51,40,2022-11-22T01:55:41Z,2930000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M07.00S,2022-11-22T01:55:34.2Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,51,40,2022-11-22T01:55:41Z,2940000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M52.00S,2022-11-22T01:55:59.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,77.61169513797634,32.1078431372549,1610612738,51,42,2022-11-22T01:56:09Z,2950000,False,-89.0,158.0,1,right,J. Brown 18' fadeaway Jump Shot (10 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,18.16,Made,,,,,,,,,,,,,10.0,,,,,
300,PT03M33.00S,2022-11-22T01:56:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.521024967148489,46.81372549019608,1610612741,53,42,2022-11-22T02:11:33Z,2970000,False,16.0,9.0,1,left,N. Vucevic Layup (6 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,,6.0,A. Caruso,1627936.0,1.0,,
302,PT03M15.00S,2022-11-22T01:56:36.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,85.10183968462549,5.392156862745098,1610612738,53,45,2022-11-22T02:12:40Z,2990000,False,-223.0,88.0,1,right,J. Brown 3PT step back (13 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,23.96,Made,,,,,,,,,,,,,13.0,,,,,
303,PT02M51.00S,2022-11-22T01:57:01.1Z,2,REGULAR,2pt,Jump Shot,[],201942,25.18068331143233,24.019607843137255,1610612741,55,45,2022-11-22T02:13:17Z,3000000,False,130.0,184.0,1,left,D. DeRozan 22' Jump Shot (11 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,22.54,Made,,,,,,,,,,,,,11.0,N. Vucevic,202696.0,2.0,,
305,PT02M35.00S,2022-11-22T01:57:20.3Z,2,REGULAR,foul,offensive,[],1629684,,,1610612738,55,45,2022-11-22T01:57:33Z,3020000,False,,,0,,G. Williams off-the-ball offensive FOUL (1 PF),"[1629684, 1627936]",1610612738.0,BOS,off-the-ball,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,
307,PT02M35.00S,2022-11-22T01:57:20.3Z,2,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,55,45,2022-11-22T01:57:20Z,3040000,False,,,0,,G. Williams offensive foul TURNOVER (1 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,,,,,1.0,,,,,,,,
308,PT02M35.00S,2022-11-22T01:57:34.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,55,45,2022-11-22T01:57:34Z,3050000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M35.00S,2022-11-22T01:59:36.0Z,2,REGULAR,substitution,out,[],201609,,,1610612741,55,45,2022-11-22T01:59:54Z,3060000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M35.00S,2022-11-22T01:59:36.0Z,2,REGULAR,substitution,in,[],203897,,,1610612741,55,45,2022-11-22T01:59:54Z,3070000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M25.00S,2022-11-22T02:00:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,7.046649145860711,49.01960784313725,1610612741,57,45,2022-11-22T02:00:35Z,3080000,False,5.0,14.0,1,left,N. Vucevic Layup (8 PTS) (D. DeRozan 2 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,,,,,,,,,8.0,D. DeRozan,201942.0,2.0,,
313,PT02M01.00S,2022-11-22T02:00:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.85479632063075,46.32352941176471,1610612738,57,45,2022-11-22T02:01:01Z,3100000,False,-18.0,15.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
314,PT01M59.00S,2022-11-22T02:00:57.7Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,57,45,2022-11-22T02:01:01Z,3110000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,,
315,PT01M56.00S,2022-11-22T02:01:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,5.732588699080158,48.77450980392157,1610612741,59,45,2022-11-22T02:01:15Z,3120000,False,6.0,1.0,1,left,A. Dosunmu driving Layup (2 PTS) (Z. LaVine 5 AST),"[1630245, 203897]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,,,2.0,Z. LaVine,203897.0,5.0,,
317,PT01M39.00S,2022-11-22T02:01:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.51182654402102,49.754901960784316,1610612738,59,47,2022-11-22T02:01:19Z,3140000,False,-1.0,8.0,1,right,J. Tatum Layup (13 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,,13.0,M. Smart,203935.0,3.0,,
319,PT01M27.00S,2022-11-22T02:01:28.9Z,2,REGULAR,2pt,Jump Shot,[],201942,6.258212877792378,84.80392156862744,1610612741,61,47,2022-11-22T02:01:33Z,3160000,False,-174.0,6.0,1,left,D. DeRozan 17' pullup Jump Shot (13 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,17.41,Made,,,,,,,,,,,,,13.0,,,,,
320,PT01M12.00S,2022-11-22T02:01:43.9Z,2,REGULAR,3pt,Jump Shot,[],201143,95.22010512483574,2.941176470588235,1610612738,61,47,2022-11-22T02:01:49Z,3170000,False,-235.0,-8.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
321,PT01M08.00S,2022-11-22T02:01:48.1Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,61,47,2022-11-22T02:01:48Z,3180000,False,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,320.0,5.0,4.0,1.0,,,,,,,,,,,,,,
322,PT01M06.00S,2022-11-22T02:01:49.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,71.30420499342969,79.16666666666666,1610612738,61,50,2022-11-22T02:01:53Z,3190000,False,146.0,217.0,1,right,M. Smart 26' 3PT  (5 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,26.16,Made,,,,,,,,,,,,,5.0,J. Tatum,1628369.0,3.0,,
324,PT00M44.60S,2022-11-22T02:02:12.5Z,2,REGULAR,3pt,Jump Shot,[],1627936,32.53942181340342,44.36274509803921,1610612741,61,50,2022-11-22T02:02:20Z,3210000,False,28.0,253.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
325,PT00M42.20S,2022-11-22T02:02:14.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,61,50,2022-11-22T02:02:14Z,3220000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,,,
326,PT00M39.90S,2022-11-22T02:02:30.5Z,2,REGULAR,foul,personal,[],201942,,,1610612738,61,50,2022-11-22T02:02:35Z,3230000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 201143]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,1.0,0.0,Horford,201143.0,,,,,,,,,
328,PT00M33.60S,2022-11-22T02:02:41.6Z,2,REGULAR,3pt,Jump Shot,[],1629684,95.6143232588699,93.87254901960785,1610612738,61,50,2022-11-22T02:02:47Z,3250000,False,219.0,-11.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,21.97,Missed,,,,,,,,,,,,,,,,,,
329,PT00M28.60S,2022-11-22T02:02:46.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,61,50,2022-11-22T02:02:47Z,3260000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,328.0,9.0,9.0,0.0,,,,,,,,,,,,,,
330,PT00M15.70S,2022-11-22T02:02:59.6Z,2,REGULAR,2pt,Jump Shot,[],203897,21.76412614980289,24.264705882352942,1610612741,63,50,2022-11-22T02:03:04Z,3270000,False,129.0,152.0,1,left,Z. LaVine 19' step back Jump Shot (10 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,19.92,Made,,,,,,,,,,,,,10.0,,,,,
331,PT00M01.60S,2022-11-22T02:03:19.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,66.83639947437582,31.862745098039213,1610612738,63,50,2022-11-22T02:03:25Z,3280000,False,-91.0,259.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
332,PT00M01.60S,2022-11-22T02:03:19.4Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,63,50,2022-11-22T02:03:25Z,3290000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,,,
333,PT00M00.00S,2022-11-22T02:03:23.8Z,2,REGULAR,period,end,[],0,,,1610612741,63,50,2022-11-22T02:03:23Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-11-22T02:17:55.9Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612741,63,50,2022-11-22T02:18:16Z,3310000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-11-22T02:17:55.9Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,63,50,2022-11-22T02:18:16Z,3320000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-11-22T02:18:38.6Z,3,REGULAR,period,start,[],0,,,1610612741,63,50,2022-11-22T02:18:38Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M35.00S,2022-11-22T02:19:04.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,63,50,2022-11-22T02:19:12Z,3340000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,1148.0,,,,,,,,,,,,,
340,PT11M20.00S,2022-11-22T02:19:26.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,29.911300919842315,77.45098039215686,1610612738,63,53,2022-11-22T02:19:30Z,3350000,False,-137.0,229.0,1,left,J. Brown 26' 3PT  (16 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.67,Made,,,,,,,,,,,,,16.0,J. Tatum,1628369.0,4.0,,
