actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
272,PT02M10.00S,2023-02-05T02:04:43.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201942,24.392247043363994,49.01960784313725,1610612741,57,61,2023-02-05T02:04:47Z,2710000,False,5.0,177.0,1,left,D. DeRozan 17' pullup Jump Shot (8 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,17.69,Made,,8.0,,,,,,,,,,,,,,,,
273,PT01M52.00S,2023-02-05T02:05:00.6Z,2,REGULAR,3pt,Jump Shot,[],203924,71.96123521681997,16.666666666666664,1610612757,57,61,2023-02-05T02:05:08Z,2720000,False,-167.0,211.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
274,PT01M49.00S,2023-02-05T02:05:03.6Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,57,61,2023-02-05T02:05:08Z,2730000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,273.0,,,,,1.0,1.0,0.0,,,,,,,,,,
275,PT01M42.00S,2023-02-05T02:05:10.4Z,2,REGULAR,3pt,Jump Shot,[],1630172,9.937582128777924,3.431372549019608,1610612741,57,61,2023-02-05T02:05:14Z,2740000,False,233.0,41.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.64,Missed,,,,,,,,,,,,,,,,,,
276,PT01M40.00S,2023-02-05T02:05:12.4Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,57,61,2023-02-05T02:05:14Z,2750000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,275.0,,,,,3.0,3.0,0.0,,,,,,,,,,
277,PT01M33.00S,2023-02-05T02:05:20.0Z,2,REGULAR,3pt,Jump Shot,[],203924,68.9388961892247,74.26470588235294,1610612757,57,64,2023-02-05T02:05:24Z,2760000,False,121.0,239.0,1,right,J. Grant 26' 3PT  (10 PTS) (T. Watford 1 AST),"[203924, 1630570]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.85,Made,,10.0,T. Watford,1630570.0,1.0,,,,,,,,,,,,,
279,PT01M20.00S,2023-02-05T02:05:33.1Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,57,64,2023-02-05T02:05:36Z,2780000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1628404]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Hart,1628404.0,,
280,PT01M20.00S,2023-02-05T02:05:33.1Z,2,REGULAR,steal,,[],1628404,,,1610612757,57,64,2023-02-05T02:05:35Z,2790000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT01M05.00S,2023-02-05T02:06:08.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,73.53810775295663,13.480392156862745,1610612757,57,67,2023-02-05T02:06:14Z,2810000,False,-183.0,196.0,1,right,A. Simons 26' 3PT  (12 PTS) (J. Hart 2 AST),"[1629014, 1628404]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.8,Made,,12.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,
284,PT00M50.60S,2023-02-05T02:06:24.7Z,2,REGULAR,2pt,Jump Shot,[],201942,20.71287779237845,45.34313725490196,1610612741,59,67,2023-02-05T02:06:30Z,2830000,False,23.0,142.0,1,left,D. DeRozan 14' pullup Jump Shot (10 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,14.41,Made,,10.0,,,,,,,,,,,,,,,,
285,PT00M29.00S,2023-02-05T02:06:50.3Z,2,REGULAR,3pt,Jump Shot,[],1630570,69.46452036793693,25.98039215686275,1610612757,59,70,2023-02-05T02:06:55Z,2840000,False,-120.0,235.0,1,right,T. Watford 26' 3PT  (3 PTS) (J. Grant 3 AST),"[1630570, 203924]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,26.35,Made,,3.0,J. Grant,203924.0,3.0,,,,,,,,,,,,,
287,PT00M15.80S,2023-02-05T02:07:07.1Z,2,REGULAR,3pt,Jump Shot,[],202696,28.991458607095925,25.735294117647058,1610612741,59,70,2023-02-05T02:07:12Z,2860000,False,121.0,220.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
288,PT00M12.60S,2023-02-05T02:07:10.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,59,70,2023-02-05T02:07:10Z,2870000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,287.0,,,,,6.0,5.0,1.0,,,,,,,,,,
289,PT00M02.50S,2023-02-05T02:07:20.5Z,2,REGULAR,turnover,lost ball,[],203081,,,1610612757,59,70,2023-02-05T02:07:27Z,2880000,False,,,0,,D. Lillard lost ball TURNOVER (2 TO),"[203081, 1630172]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Williams,1630172.0,,
290,PT00M02.50S,2023-02-05T02:07:20.5Z,2,REGULAR,steal,,[],1630172,,,1610612741,59,70,2023-02-05T02:07:22Z,2890000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
293,PT00M00.00S,2023-02-05T02:07:28.1Z,2,REGULAR,period,end,[],0,,,1610612741,59,70,2023-02-05T02:07:28Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2023-02-05T02:22:17.9Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,59,70,2023-02-05T02:22:49Z,2930000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2023-02-05T02:22:17.9Z,3,REGULAR,substitution,out,['startperiod'],1631207,,,1610612741,59,70,2023-02-05T02:22:49Z,2940000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2023-02-05T02:22:17.9Z,3,REGULAR,substitution,out,['startperiod'],1630570,,,1610612741,59,70,2023-02-05T02:22:49Z,2950000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2023-02-05T02:22:17.9Z,3,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,59,70,2023-02-05T02:22:49Z,2960000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-02-05T02:22:17.9Z,3,REGULAR,substitution,in,['startperiod'],203897,,,1610612741,59,70,2023-02-05T02:22:49Z,2970000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2023-02-05T02:22:17.9Z,3,REGULAR,substitution,in,['startperiod'],1629234,,,1610612741,59,70,2023-02-05T02:22:49Z,2980000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-02-05T02:22:49.0Z,3,REGULAR,period,start,[],0,,,1610612757,59,70,2023-02-05T02:22:49Z,2990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M44.00S,2023-02-05T02:22:50.8Z,3,REGULAR,turnover,bad pass,[],203924,,,1610612757,59,70,2023-02-05T02:22:55Z,3000000,False,,,0,,J. Grant bad pass TURNOVER (2 TO),"[203924, 203897]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,LaVine,203897.0,,
302,PT11M44.00S,2023-02-05T02:22:50.8Z,3,REGULAR,steal,,[],203897,,,1610612741,59,70,2023-02-05T02:22:52Z,3010000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
303,PT11M40.00S,2023-02-05T02:22:56.9Z,3,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,59,70,2023-02-05T02:23:04Z,3020000,False,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (3 TO),[203897],1610612741.0,CHI,bad pass,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1198.0,,,,,3.0,,,,
304,PT11M20.00S,2023-02-05T02:23:24.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628404,20.581471747700395,25.98039215686275,1610612757,59,70,2023-02-05T02:23:30Z,3030000,False,120.0,141.0,1,left,MISS J. Hart 18' fadeaway Shot,[1628404],1610612757.0,POR,fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,18.52,Missed,,,,,,,,,,,,,,,,,,
305,PT11M18.00S,2023-02-05T02:23:26.1Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,59,70,2023-02-05T02:23:30Z,3040000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,,,304.0,,,,,1.0,1.0,0.0,,,,,,,,,,
306,PT11M10.00S,2023-02-05T02:23:35.1Z,3,REGULAR,2pt,Jump Shot,[],203897,74.85216819973719,37.99019607843137,1610612741,59,70,2023-02-05T02:23:39Z,3050000,False,-60.0,184.0,1,right,MISS Z. LaVine 19' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,19.34,Missed,,,,,,,,,,,,,,,,,,
307,PT11M06.00S,2023-02-05T02:23:39.1Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,59,70,2023-02-05T02:23:39Z,3060000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Left Center,,,306.0,,,,,2.0,2.0,0.0,,,,,,,,,,
308,PT10M53.00S,2023-02-05T02:23:51.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,4.862023653088045,98.5064338235294,1610612757,59,70,2023-02-05T02:25:09Z,3070000,False,-243.0,-7.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
309,PT10M49.00S,2023-02-05T02:23:55.6Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,59,70,2023-02-05T02:24:03Z,3080000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,24+ Left,,,308.0,,,,,3.0,2.0,1.0,,,,,,,,,,
310,PT10M47.00S,2023-02-05T02:23:57.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,29.6484888304862,71.07843137254902,1610612757,59,70,2023-02-05T02:24:12Z,3090000,False,-105.0,226.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
311,PT10M44.00S,2023-02-05T02:24:00.4Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,59,70,2023-02-05T02:24:12Z,3100000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,310.0,,,,,2.0,2.0,0.0,,,,,,,,,,
312,PT10M39.00S,2023-02-05T02:24:04.7Z,3,REGULAR,2pt,Jump Shot,[],202696,82.21090670170827,27.941176470588236,1610612741,61,70,2023-02-05T02:24:36Z,3110000,False,-110.0,115.0,1,right,N. Vucevic 15' Jump Shot (10 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,15.91,Made,,10.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,
314,PT10M26.00S,2023-02-05T02:24:22.0Z,3,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612757,61,70,2023-02-05T02:24:32Z,3130000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Grant 2 FT),"[1630172, 203924]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,2.0,0.0,Grant,203924.0,,,,,
316,PT10M26.00S,2023-02-05T02:24:47.7Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,61,71,2023-02-05T02:25:04Z,3150000,False,,,0,,J. Grant Free Throw 1 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
317,PT10M26.00S,2023-02-05T02:24:47.7Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,61,71,2023-02-05T02:25:04Z,3160000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT10M23.00S,2023-02-05T02:24:50.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,61,71,2023-02-05T02:25:10Z,3170000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,317.0,,,,,6.0,5.0,1.0,,,,,,,,,,
319,PT10M12.00S,2023-02-05T02:25:14.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.13074901445466,58.333333333333336,1610612741,63,71,2023-02-05T02:25:41Z,3180000,False,42.0,106.0,1,right,D. DeRozan 11' pullup Jump Shot (12 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,,12.0,,,,,,,,,,,,,,,,
320,PT09M53.00S,2023-02-05T02:25:33.0Z,3,REGULAR,3pt,Jump Shot,[],203081,31.61957950065703,70.34313725490196,1610612757,63,71,2023-02-05T02:26:03Z,3190000,False,-102.0,245.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
321,PT09M50.00S,2023-02-05T02:25:36.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,71,2023-02-05T02:25:37Z,3200000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,320.0,,,,,7.0,6.0,1.0,,,,,,,,,,
322,PT09M41.00S,2023-02-05T02:25:44.7Z,3,REGULAR,3pt,Jump Shot,[],202696,69.33311432325887,19.852941176470587,1610612741,63,71,2023-02-05T02:25:52Z,3210000,False,-151.0,236.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,27.98,Missed,,,,,,,,,,,,,,,,,,
323,PT09M38.00S,2023-02-05T02:25:47.7Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,63,71,2023-02-05T02:25:58Z,3220000,False,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,322.0,,,,,7.0,6.0,1.0,,,,,,,,,,
324,PT09M23.00S,2023-02-05T02:26:02.6Z,3,REGULAR,2pt,Jump Shot,[],1629014,10.463206307490145,77.94117647058823,1610612757,63,73,2023-02-05T02:26:07Z,3230000,False,-140.0,46.0,1,left,A. Simons 14' step back Jump Shot (14 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,14.7,Made,,14.0,,,,,,,,,,,,,,,,
325,PT09M10.00S,2023-02-05T02:26:17.0Z,3,REGULAR,3pt,Jump Shot,[],203897,68.80749014454665,26.715686274509803,1610612741,63,73,2023-02-05T02:26:21Z,3240000,False,-116.0,241.0,1,right,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
326,PT09M07.00S,2023-02-05T02:26:20.0Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,63,73,2023-02-05T02:26:21Z,3250000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,325.0,,,,,3.0,3.0,0.0,,,,,,,,,,
327,PT08M58.00S,2023-02-05T02:26:28.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,9.280551905387648,4.6568627450980395,1610612757,63,73,2023-02-05T02:26:33Z,3260000,False,227.0,35.0,1,left,MISS J. Hart 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
328,PT08M56.00S,2023-02-05T02:26:30.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,73,2023-02-05T02:26:33Z,3270000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,327.0,,,,,8.0,7.0,1.0,,,,,,,,,,
329,PT08M48.00S,2023-02-05T02:26:41.0Z,3,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,63,73,2023-02-05T02:26:51Z,3280000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (4 TO),[203897],1610612741.0,CHI,lost ball,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1162.0,,,,,4.0,,,,
330,PT08M35.00S,2023-02-05T02:27:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,6.652431011826544,47.549019607843135,1610612757,63,75,2023-02-05T02:27:11Z,3290000,False,12.0,10.0,1,left,A. Simons driving Layup (16 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.59,Made,,16.0,,,,,,,,,,,,,,,,
331,PT08M35.00S,2023-02-05T02:27:10.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,63,75,2023-02-05T02:27:11Z,3300000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT08M11.00S,2023-02-05T02:30:27.8Z,3,REGULAR,3pt,Jump Shot,[],203897,69.59592641261499,21.813725490196077,1610612741,63,75,2023-02-05T02:30:34Z,3310000,False,-141.0,233.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
333,PT08M08.00S,2023-02-05T02:30:30.8Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,63,75,2023-02-05T02:30:34Z,3320000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,332.0,,,,,4.0,3.0,1.0,,,,,,,,,,
334,PT07M56.00S,2023-02-05T02:30:42.8Z,3,REGULAR,3pt,Jump Shot,[],1628404,12.040078843626807,4.6568627450980395,1610612757,63,75,2023-02-05T02:30:46Z,3330000,False,227.0,61.0,1,left,MISS J. Hart 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
335,PT07M53.00S,2023-02-05T02:30:45.8Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,63,75,2023-02-05T02:30:46Z,3340000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,334.0,,,,,2.0,2.0,0.0,,,,,,,,,,
336,PT07M47.00S,2023-02-05T02:30:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,91.14651773981603,43.13725490196079,1610612741,63,75,2023-02-05T02:31:00Z,3350000,False,-34.0,31.0,1,right,MISS P. Williams driving floating bank Shot,[1630172],1610612741.0,CHI,driving floating bank,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
337,PT07M45.00S,2023-02-05T02:30:53.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,63,75,2023-02-05T02:31:00Z,3360000,False,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,336.0,,,,,8.0,7.0,1.0,,,,,,,,,,
338,PT07M42.00S,2023-02-05T02:30:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,5.601182654402102,47.794117647058826,1610612757,63,77,2023-02-05T02:31:05Z,3370000,False,11.0,0.0,1,left,J. Hart running Layup (9 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.1,Made,,9.0,,,,,,,,,,,,,,,,
339,PT07M28.00S,2023-02-05T02:31:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,93.51182654402102,65.19607843137256,1610612741,63,77,2023-02-05T02:31:15Z,3380000,False,76.0,8.0,1,right,MISS A. Dosunmu 7' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
340,PT07M26.00S,2023-02-05T02:31:12.6Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,63,77,2023-02-05T02:31:15Z,3390000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,339.0,,,,,5.0,4.0,1.0,,,,,,,,,,
341,PT07M06.00S,2023-02-05T02:31:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629234,12.171484888304862,3.9215686274509802,1610612757,63,77,2023-02-05T02:31:36Z,3400000,False,230.0,62.0,1,left,MISS D. Eubanks 3PT,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,23.86,Missed,,,,,,,,,,,,,,,,,,
342,PT07M04.00S,2023-02-05T02:31:34.8Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,63,77,2023-02-05T02:31:36Z,3410000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,341.0,,,,,4.0,4.0,0.0,,,,,,,,,,
343,PT06M53.00S,2023-02-05T02:31:45.6Z,3,REGULAR,2pt,Jump Shot,[],201942,92.19776609724047,66.91176470588235,1610612741,63,77,2023-02-05T02:31:51Z,3420000,False,85.0,21.0,1,right,MISS D. DeRozan 8' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,8.71,Missed,,,,,,,,,,,,,,,,,,
344,PT06M49.00S,2023-02-05T02:31:49.6Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,63,77,2023-02-05T02:31:51Z,3430000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,343.0,,,,,4.0,4.0,0.0,,,,,,,,,,
345,PT06M38.00S,2023-02-05T02:31:59.9Z,3,REGULAR,3pt,Jump Shot,[],203081,33.98488830486202,49.26470588235294,1610612757,63,80,2023-02-05T02:32:08Z,3440000,False,4.0,267.0,1,left,D. Lillard 26' 3PT  (31 PTS) (J. Hart 3 AST),"[203081, 1628404]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.7,Made,,31.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,
348,PT06M19.00S,2023-02-05T02:32:19.2Z,3,REGULAR,3pt,Jump Shot,[],1630245,71.04139290407359,81.12745098039215,1610612741,66,80,2023-02-05T02:32:23Z,3470000,False,156.0,220.0,1,right,A. Dosunmu 26' 3PT  (5 PTS) (D. DeRozan 6 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.92,Made,,5.0,D. DeRozan,201942.0,6.0,,,,,,,,,,,,,
350,PT06M01.00S,2023-02-05T02:32:37.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,12.302890932982917,35.049019607843135,1610612757,66,80,2023-02-05T02:32:42Z,3490000,False,75.0,63.0,1,left,MISS A. Simons 9' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,9.79,Missed,,,,,,,,,,,,,,,,,,
351,PT05M57.00S,2023-02-05T02:32:40.9Z,3,REGULAR,rebound,offensive,[],203081,,,1610612757,66,80,2023-02-05T02:32:40Z,3500000,False,,,0,,D. Lillard REBOUND (Off:1 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Right,,,350.0,,,,,5.0,4.0,1.0,,,,,,,,,,
