actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
443,PT00M06.70S,2023-03-05T22:21:05.1Z,3,REGULAR,substitution,in,[],1627741,,,1610612754,89,93,2023-03-05T22:21:09Z,4330000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M03.10S,2023-03-05T22:21:27.9Z,3,REGULAR,foul,personal,[],1630245,,,1610612754,89,93,2023-03-05T22:21:38Z,4340000,False,,,0,,A. Dosunmu take personal FOUL (2 PF),"[1630245, 1630169]",1610612741.0,CHI,take,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1146.0,,2.0,0.0,Haliburton,1630169.0,,,
446,PT00M00.20S,2023-03-05T22:21:55.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630169,19.97371879106439,52.083333333333336,1610612754,89,95,2023-03-05T22:22:04Z,4360000,False,-10.0,135.0,1,left,T. Haliburton 13' driving floating Jump Shot (23 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,13.57,Made,,,,,,,,23.0,,,,,,,
448,PT00M00.00S,2023-03-05T22:22:01.3Z,3,REGULAR,period,end,[],0,,,1610612741,89,95,2023-03-05T22:22:01Z,4380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2023-03-05T22:24:09.6Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,89,95,2023-03-05T22:24:35Z,4390000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2023-03-05T22:24:09.6Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612741,89,95,2023-03-05T22:24:35Z,4400000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2023-03-05T22:24:09.6Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612741,89,95,2023-03-05T22:24:35Z,4410000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2023-03-05T22:24:09.6Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612741,89,95,2023-03-05T22:24:35Z,4420000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2023-03-05T22:24:09.6Z,4,REGULAR,substitution,in,['startperiod'],1629052,,,1610612741,89,95,2023-03-05T22:24:35Z,4430000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2023-03-05T22:24:09.6Z,4,REGULAR,substitution,in,['startperiod'],1630537,,,1610612741,89,95,2023-03-05T22:24:35Z,4440000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2023-03-05T22:24:34.3Z,4,REGULAR,period,start,[],0,,,1610612754,89,95,2023-03-05T22:24:35Z,4450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT11M40.00S,2023-03-05T22:24:45.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,7.30946123521682,48.28431372549019,1610612754,89,95,2023-03-05T22:26:34Z,4455000,False,9.0,16.0,1,left,MISS T. McConnell pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1.83,Missed,,,,,,,,,,,,,,,
463,PT11M38.00S,2023-03-05T22:24:47.7Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,89,95,2023-03-05T22:26:22Z,4457500,False,,,0,,I. Jackson REBOUND (Off:5 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,462.0,7.0,2.0,5.0,,,,,,,,,
457,PT11M38.00S,2023-03-05T22:24:57.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,6.83311432325887,48.23069852941176,1610612754,89,97,2023-03-05T22:26:27Z,4460000,False,9.0,12.0,1,left,I. Jackson tip Layup (6 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,1.46,Made,,,,,,,,6.0,,,,,,,
458,PT11M20.00S,2023-03-05T22:25:14.9Z,4,REGULAR,2pt,Jump Shot,[],201942,69.33311432325887,55.88235294117647,1610612741,89,97,2023-03-05T22:25:58Z,4470000,False,29.0,236.0,1,right,MISS D. DeRozan 23' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,23.76,Missed,,,,,,,,,,,,,,,
459,PT11M19.00S,2023-03-05T22:25:15.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,89,97,2023-03-05T22:25:58Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,458.0,,,,,,,,,,,,
460,PT11M19.00S,2023-03-05T22:25:21.2Z,4,REGULAR,foul,personal,[],1629052,,,1610612741,89,97,2023-03-05T22:28:30Z,4490000,False,,,0,,O. Brissett loose ball personal FOUL (2 PF),"[1629052, 1630172]",1610612754.0,IND,loose ball,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1626301.0,,2.0,0.0,Williams,1630172.0,,,
464,PT11M13.00S,2023-03-05T22:25:43.3Z,4,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612741,89,97,2023-03-05T22:25:50Z,4510000,False,,,0,,I. Jackson shooting personal FOUL (3 PF) (Williams 2 FT),"[1630543, 1630172]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1146.0,,3.0,0.0,Williams,1630172.0,,,
466,PT11M13.00S,2023-03-05T22:26:10.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630172,,,1610612741,90,97,2023-03-05T22:26:10Z,4530000,False,,,0,,P. Williams Free Throw 1 of 2 (11 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Made,,,,,,,,11.0,,,,,,,
467,PT11M13.00S,2023-03-05T22:26:24.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630172,,,1610612741,91,97,2023-03-05T22:26:24Z,4540000,False,,,0,,P. Williams Free Throw 2 of 2 (12 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Made,,,,,,,,12.0,,,,,,,
468,PT10M50.00S,2023-03-05T22:26:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,10.33180026281209,50.73529411764706,1610612754,91,97,2023-03-05T22:28:35Z,4550000,False,-4.0,45.0,1,left,MISS I. Jackson driving floating Shot,[1630543],1610612754.0,IND,driving floating,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.48,Missed,,,,,,,,,,,,,,,
469,PT10M48.00S,2023-03-05T22:26:52.1Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,91,97,2023-03-05T22:26:59Z,4560000,False,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,468.0,1.0,0.0,1.0,,,,,,,,,
470,PT10M48.00S,2023-03-05T22:26:53.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629052,5.590000152587891,50.0,1610612754,91,99,2023-03-05T22:27:05Z,4570000,False,0.0,0.0,1,left,O. Brissett putback Layup (7 PTS),[1629052],1610612754.0,IND,putback,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,7.0,,,,,,,
471,PT10M31.00S,2023-03-05T22:27:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,93.24901445466492,45.588235294117645,1610612741,93,99,2023-03-05T22:29:11Z,4580000,False,-22.0,11.0,1,right,A. Dosunmu driving floating Jump Shot (5 PTS) (D. DeRozan 3 AST),"[1630245, 201942]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,2.47,Made,,,,,,,,5.0,,,,,D. DeRozan,201942.0,3.0
473,PT10M12.00S,2023-03-05T22:27:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,13.091327201051248,46.32352941176471,1610612754,93,101,2023-03-05T22:29:29Z,4600000,False,18.0,71.0,1,left,B. Mathurin 7' driving floating Jump Shot (15 PTS),[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,7.3,Made,,,,,,,,15.0,,,,,,,
474,PT10M00.00S,2023-03-05T22:27:38.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.1688567674113,53.67647058823529,1610612741,95,101,2023-03-05T22:27:43Z,4610000,False,18.0,2.0,1,right,C. White driving finger roll Layup (4 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,1.85,Made,,,,,,,,4.0,,,,,,,
475,PT09M47.00S,2023-03-05T22:27:51.0Z,4,REGULAR,3pt,Jump Shot,[],1629052,6.258212877792378,95.34313725490196,1610612754,95,104,2023-03-05T22:27:55Z,4620000,False,-227.0,6.0,1,left,O. Brissett 3PT  (10 PTS) (B. Mathurin 3 AST),"[1629052, 1631097]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Left Corner 3,24+ Left,,,,22.68,Made,,,,,,,,10.0,,,,,B. Mathurin,1631097.0,3.0
477,PT09M32.00S,2023-03-05T22:28:06.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,93.51182654402102,49.01960784313725,1610612741,97,104,2023-03-05T22:28:10Z,4640000,False,-5.0,8.0,1,right,P. Williams cutting DUNK (14 PTS) (C. White 2 AST),"[1630172, 1629632]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,,,,14.0,,,,,C. White,1629632.0,2.0
479,PT09M22.00S,2023-03-05T22:28:19.3Z,4,REGULAR,foul,personal,[],1630245,,,1610612754,97,104,2023-03-05T22:28:39Z,4660000,False,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 204456]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1626301.0,,3.0,0.0,McConnell,204456.0,,,
481,PT09M07.00S,2023-03-05T22:28:52.5Z,4,REGULAR,turnover,traveling,[],1631097,,,1610612754,97,104,2023-03-05T22:28:58Z,4680000,False,,,0,,B. Mathurin traveling TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,,,1146.0,,,,,,,,
482,PT09M01.00S,2023-03-05T22:29:12.6Z,4,REGULAR,foul,offensive,[],1627884,,,1610612741,97,104,2023-03-05T22:29:19Z,4690000,False,,,0,,D. Jones Jr. off-the-ball offensive FOUL (1 PF),"[1627884, 1630537]",1610612741.0,CHI,off-the-ball,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627541.0,,1.0,0.0,Duarte,1630537.0,,,
484,PT09M01.00S,2023-03-05T22:29:12.6Z,4,REGULAR,turnover,offensive foul,[],1627884,,,1610612741,97,104,2023-03-05T22:29:12Z,4710000,False,,,0,,D. Jones Jr. offensive foul TURNOVER (1 TO),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,1627541.0,,,,,,,,
485,PT08M52.00S,2023-03-05T22:29:32.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,5.601182654402102,52.20588235294118,1610612754,97,106,2023-03-05T22:29:39Z,4720000,False,-11.0,0.0,1,left,T. McConnell reverse Layup (8 PTS),[204456],1610612754.0,IND,reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1.1,Made,,,,,,,,8.0,,,,,,,
486,PT08M52.00S,2023-03-05T22:29:35.3Z,4,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612754,97,106,2023-03-05T22:29:42Z,4730000,False,,,0,,A. Dosunmu shooting personal FOUL (4 PF) (McConnell 1 FT),"[1630245, 204456]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,,4.0,0.0,McConnell,204456.0,,,
488,PT08M52.00S,2023-03-05T22:29:57.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],204456,,,1610612754,97,107,2023-03-05T22:29:57Z,4750000,False,,,0,,T. McConnell Free Throw 1 of 1 (9 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,Made,,,,,,,,9.0,,,,,,,
489,PT08M35.00S,2023-03-05T22:30:16.8Z,4,REGULAR,3pt,Jump Shot,[],1629632,68.67608409986859,26.47058823529412,1610612741,100,107,2023-03-05T22:30:21Z,4760000,False,-118.0,242.0,1,right,C. White 26' 3PT  (7 PTS) (D. Jones Jr. 1 AST),"[1629632, 1627884]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,26.9,Made,,,,,,,,7.0,,,,,D. Jones Jr.,1627884.0,1.0
491,PT08M25.00S,2023-03-05T22:30:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.703679369250986,41.42156862745098,1610612754,100,107,2023-03-05T22:30:48Z,4780000,False,43.0,20.0,1,left,MISS T. McConnell driving Layup - blocked,"[204456, 1629632]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,4.73,Missed,White,1629632.0,,,,,,,,,,,,,
492,PT08M25.00S,2023-03-05T22:30:30.9Z,4,REGULAR,block,,[],1629632,,,1610612754,100,107,2023-03-05T22:30:48Z,4790000,False,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT08M23.00S,2023-03-05T22:30:32.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,100,107,2023-03-05T22:30:48Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,491.0,,,,,,,,,,,,
495,PT08M23.00S,2023-03-05T22:30:40.3Z,4,REGULAR,substitution,out,[],1630245,,,1610612754,100,107,2023-03-05T22:30:42Z,4820000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT08M23.00S,2023-03-05T22:30:40.3Z,4,REGULAR,substitution,in,[],201976,,,1610612754,100,107,2023-03-05T22:30:42Z,4830000,False,,,0,,SUB in: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT08M20.00S,2023-03-05T22:30:51.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630537,17.95335085413929,93.62745098039215,1610612754,100,107,2023-03-05T22:30:58Z,4840000,False,-218.0,116.0,1,left,MISS C. Duarte 24' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,,,,24.72,Missed,,,,,,,,,,,,,,,
498,PT08M15.00S,2023-03-05T22:30:56.3Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,100,107,2023-03-05T22:36:02Z,4850000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,497.0,1.0,1.0,0.0,,,,,,,,,
499,PT08M08.00S,2023-03-05T22:31:04.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,85.75886990801577,50.98039215686274,1610612741,100,107,2023-03-05T22:31:16Z,4860000,False,5.0,81.0,1,right,MISS C. White 8' pullup Shot - blocked,"[1629632, 1630543]",1610612741.0,CHI,pullup,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,8.15,Missed,Jackson,1630543.0,,,,,,,,,,,,,
500,PT08M08.00S,2023-03-05T22:31:04.4Z,4,REGULAR,block,,[],1630543,,,1610612741,100,107,2023-03-05T22:31:08Z,4870000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
501,PT08M07.00S,2023-03-05T22:31:05.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,100,107,2023-03-05T22:31:16Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,499.0,,,,,,,,,,,,
503,PT08M04.00S,2023-03-05T22:31:28.2Z,4,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612741,100,107,2023-03-05T22:31:36Z,4900000,False,,,0,,C. Duarte shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630537, 201942]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1146.0,,1.0,0.0,DeRozan,201942.0,,,
505,PT08M04.00S,2023-03-05T22:31:53.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612741,101,107,2023-03-05T22:31:53Z,4920000,False,,,0,,D. DeRozan Free Throw 1 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,,,16.0,,,,,,,
506,PT08M04.00S,2023-03-05T22:32:10.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612741,102,107,2023-03-05T22:32:10Z,4930000,False,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,,,17.0,,,,,,,
507,PT07M53.00S,2023-03-05T22:32:22.3Z,4,REGULAR,3pt,Jump Shot,[],1629052,30.699737187910642,35.049019607843135,1610612754,102,107,2023-03-05T22:32:35Z,4940000,False,75.0,236.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Center,,,,24.77,Missed,,,,,,,,,,,,,,,
508,PT07M51.00S,2023-03-05T22:32:24.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,102,107,2023-03-05T22:32:35Z,4950000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,507.0,3.0,3.0,0.0,,,,,,,,,
509,PT07M39.00S,2023-03-05T22:32:35.2Z,4,REGULAR,3pt,Jump Shot,[],1629632,64.47109067017082,47.549019607843135,1610612741,102,107,2023-03-05T22:32:40Z,4960000,False,-12.0,281.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,28.18,Missed,,,,,,,,,,,,,,,
510,PT07M37.00S,2023-03-05T22:32:38.4Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612741,102,107,2023-03-05T22:32:38Z,4970000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,509.0,1.0,0.0,1.0,,,,,,,,,
511,PT07M31.00S,2023-03-05T22:32:44.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,69.59592641261499,17.15686274509804,1610612741,102,107,2023-03-05T22:32:50Z,4980000,False,-164.0,233.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,28.53,Missed,,,,,,,,,,,,,,,
512,PT07M29.00S,2023-03-05T22:32:46.8Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,102,107,2023-03-05T22:32:50Z,4990000,False,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,,,511.0,2.0,1.0,1.0,,,,,,,,,
513,PT07M19.00S,2023-03-05T22:32:56.8Z,4,REGULAR,3pt,Jump Shot,[],1631097,30.962549277266753,72.30392156862744,1610612754,102,107,2023-03-05T22:33:03Z,5000000,False,-112.0,239.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,26.33,Missed,,,,,,,,,,,,,,,
514,PT07M15.00S,2023-03-05T22:33:00.8Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,102,107,2023-03-05T22:33:03Z,5010000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,513.0,2.0,2.0,0.0,,,,,,,,,
515,PT07M03.00S,2023-03-05T22:33:14.5Z,4,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612741,102,107,2023-03-05T22:33:21Z,5020000,False,,,0,,C. Duarte shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1630537, 201942]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1626301.0,,2.0,0.0,DeRozan,201942.0,,,
517,PT07M03.00S,2023-03-05T22:33:36.8Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,103,107,2023-03-05T22:39:00Z,5040000,False,,,0,,D. DeRozan Free Throw 1 of 2 (18 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,,,18.0,,,,,,,
531,PT07M03.00S,2023-03-05T22:33:36.8Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,104,107,2023-03-05T22:39:00Z,5045000,False,,,0,,D. DeRozan Free Throw 2 of 2 (19 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,,,19.0,,,,,,,
518,PT07M03.00S,2023-03-05T22:33:37.7Z,4,REGULAR,substitution,out,[],1629632,,,1610612754,104,107,2023-03-05T22:39:00Z,5050000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M03.00S,2023-03-05T22:33:37.7Z,4,REGULAR,substitution,out,[],1630172,,,1610612754,104,107,2023-03-05T22:39:00Z,5060000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M03.00S,2023-03-05T22:33:37.7Z,4,REGULAR,substitution,in,[],1627936,,,1610612754,104,107,2023-03-05T22:39:00Z,5070000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M03.00S,2023-03-05T22:33:37.7Z,4,REGULAR,substitution,in,[],203897,,,1610612754,104,107,2023-03-05T22:39:00Z,5080000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M03.00S,2023-03-05T22:33:50.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,104,107,2023-03-05T22:39:00Z,5090000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,out,[],1627884,,,1610612754,104,107,2023-03-05T22:39:00Z,5100000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,104,107,2023-03-05T22:39:00Z,5110000,False,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,out,[],204456,,,1610612754,104,107,2023-03-05T22:39:00Z,5120000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,out,[],1630543,,,1610612754,104,107,2023-03-05T22:39:00Z,5130000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,in,[],202696,,,1610612754,104,107,2023-03-05T22:39:00Z,5140000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,104,107,2023-03-05T22:39:00Z,5150000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,104,107,2023-03-05T22:39:00Z,5160000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
