actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
274,PT02M17.00S,2023-03-18T00:57:46.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,44,53,2023-03-18T00:57:46Z,2720000,False,,,0,,D. DeRozan Free Throw 2 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,
275,PT02M01.00S,2023-03-18T00:58:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,92.85479632063075,51.470588235294116,1610612750,44,55,2023-03-18T00:58:06Z,2730000,False,7.0,15.0,1,right,T. Prince driving Layup (2 PTS) (J. McDaniels 2 AST),"[1627752, 1630183]",1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,1.65,Made,2.0,J. McDaniels,1630183.0,2.0,,,,,,
277,PT01M45.00S,2023-03-18T00:58:16.7Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,44,55,2023-03-18T00:58:22Z,2750000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1629675]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,1.0,Reid,1629675.0,,,,,,,,,,,,
278,PT01M45.00S,2023-03-18T00:58:16.7Z,2,REGULAR,steal,,[],1629675,,,1610612750,44,55,2023-03-18T00:58:18Z,2760000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
279,PT01M42.00S,2023-03-18T00:58:21.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630183,92.19776609724047,50.49019607843137,1610612750,44,57,2023-03-18T00:59:27Z,2770000,False,2.0,21.0,1,right,J. McDaniels running finger roll Layup (10 PTS) (J. McLaughlin 3 AST),"[1630183, 1629162]",1610612750.0,MIN,running finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,2.09,Made,10.0,J. McLaughlin,1629162.0,3.0,,,,,,
281,PT01M24.00S,2023-03-18T00:58:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.835085413929041,50.245098039215684,1610612741,46,57,2023-03-18T00:58:42Z,2790000,False,-1.0,21.0,1,left,D. DeRozan driving finger roll Layup (15 PTS) (P. Beverley 2 AST),"[201942, 201976]",1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,2.11,Made,15.0,P. Beverley,201976.0,2.0,,,,,,
282,PT01M12.00S,2023-03-18T00:58:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,93.24901445466492,60.049019607843135,1610612750,46,57,2023-03-18T01:00:48Z,2800000,False,50.0,11.0,1,right,MISS T. Prince driving floating Shot - blocked,"[1627752, 202696]",1610612750.0,MIN,driving floating,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.14,Missed,,,,,,,,,Vucevic,202696.0
283,PT01M12.00S,2023-03-18T00:58:50.5Z,2,REGULAR,block,,[],202696,,,1610612750,46,57,2023-03-18T00:58:54Z,2810000,False,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT01M07.00S,2023-03-18T00:58:55.5Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,46,57,2023-03-18T00:58:55Z,2820000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,282.0,3.0,2.0,1.0,,
285,PT01M06.00S,2023-03-18T00:59:01.0Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612741,46,57,2023-03-18T00:59:11Z,2830000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (LaVine 2 FT),"[1629675, 203897]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
287,PT01M06.00S,2023-03-18T00:59:30.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,47,57,2023-03-18T00:59:30Z,2850000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
306,PT01M06.00S,2023-03-18T00:59:39.5Z,2,REGULAR,substitution,out,[],1627752,,,1610612741,47,57,2023-03-18T01:06:40Z,2865000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M06.00S,2023-03-18T00:59:39.5Z,2,REGULAR,substitution,in,[],203937,,,1610612741,47,57,2023-03-18T01:06:40Z,2872500,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M06.00S,2023-03-18T00:59:46.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,48,57,2023-03-18T00:59:46Z,2880000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
302,PT00M56.00S,2023-03-18T00:59:49.0Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612750,48,57,2023-03-18T01:03:16Z,2885000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 202696]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,Vucevic,202696.0,,,,,,,,,,,,
303,PT00M56.00S,2023-03-18T00:59:49.0Z,2,REGULAR,steal,,[],202696,,,1610612741,48,57,2023-03-18T01:03:16Z,2887500,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
304,PT00M54.00S,2023-03-18T00:59:58.1Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,48,57,2023-03-18T01:03:56Z,2888750,False,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 201144]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,2.0,Conley,201144.0,,,,,,,,,,,,
305,PT00M54.00S,2023-03-18T00:59:58.1Z,2,REGULAR,steal,,[],201144,,,1610612750,48,57,2023-03-18T01:03:56Z,2889375,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
291,PT00M48.90S,2023-03-18T01:00:07.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629162,93.24901445466492,50.245098039215684,1610612750,48,59,2023-03-18T01:07:17Z,2890000,False,1.0,11.0,1,right,J. McLaughlin Layup (5 PTS) (M. Conley 2 AST),"[1629162, 201144]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,,1.11,Made,5.0,M. Conley,201144.0,2.0,,,,,,
293,PT00M38.20S,2023-03-18T01:00:23.0Z,2,REGULAR,3pt,Jump Shot,[],203897,33.590670170827856,54.41176470588235,1610612741,51,59,2023-03-18T01:02:18Z,2910000,False,-22.0,263.0,1,left,Z. LaVine 26' 3PT  (7 PTS) (D. DeRozan 3 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,26.42,Made,7.0,D. DeRozan,201942.0,3.0,,,,,,
295,PT00M27.20S,2023-03-18T01:00:37.1Z,2,REGULAR,3pt,Jump Shot,[],1629675,66.3107752956636,39.950980392156865,1610612750,51,59,2023-03-18T01:00:42Z,2930000,False,-50.0,264.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,26.89,Missed,,,,,,,,,,
296,PT00M23.40S,2023-03-18T01:00:40.9Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,51,59,2023-03-18T01:00:42Z,2940000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,295.0,2.0,1.0,1.0,,
297,PT00M02.00S,2023-03-18T01:01:03.3Z,2,REGULAR,3pt,Jump Shot,[],203897,20.45006570302234,90.68627450980392,1610612741,54,59,2023-03-18T01:01:11Z,2950000,False,-203.0,140.0,1,left,Z. LaVine 24' 3PT pullup (10 PTS) (P. Williams 1 AST),"[203897, 1630172]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.68,Made,10.0,P. Williams,1630172.0,1.0,,,,,,
299,PT00M00.10S,2023-03-18T01:01:08.8Z,2,REGULAR,3pt,Jump Shot,[],1630183,38.18988173455979,27.205882352941174,1610612750,54,59,2023-03-18T01:03:24Z,2970000,False,-114.0,529.0,1,right,MISS J. McDaniels 54' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,54.07,Missed,,,,,,,,,,
300,PT00M00.10S,2023-03-18T01:01:08.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,54,59,2023-03-18T01:01:28Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,299.0,,,,,
301,PT00M00.00S,2023-03-18T01:01:17.8Z,2,REGULAR,period,end,[],0,,,1610612750,54,59,2023-03-18T01:01:17Z,2990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-03-18T01:15:55.9Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612750,54,59,2023-03-18T01:16:19Z,3000000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-03-18T01:15:55.9Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612750,54,59,2023-03-18T01:16:19Z,3010000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-03-18T01:15:55.9Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,54,59,2023-03-18T01:16:19Z,3020000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2023-03-18T01:15:55.9Z,3,REGULAR,substitution,in,['startperiod'],1627936,,,1610612750,54,59,2023-03-18T01:16:19Z,3030000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2023-03-18T01:15:55.9Z,3,REGULAR,substitution,in,['startperiod'],1627752,,,1610612750,54,59,2023-03-18T01:16:19Z,3040000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-03-18T01:15:55.9Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,54,59,2023-03-18T01:16:19Z,3050000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-03-18T01:16:26.8Z,3,REGULAR,period,start,[],0,,,1610612750,54,59,2023-03-18T01:16:26Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M43.00S,2023-03-18T01:16:49.5Z,3,REGULAR,2pt,Jump Shot,[],1630183,13.222733245729303,68.13725490196079,1610612750,54,59,2023-03-18T01:17:13Z,3070000,False,-91.0,72.0,1,left,MISS J. McDaniels 11' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,11.57,Missed,,,,,,,,,,
316,PT11M42.00S,2023-03-18T01:16:50.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,54,59,2023-03-18T01:17:13Z,3080000,False,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,315.0,10.0,5.0,5.0,,
317,PT11M39.00S,2023-03-18T01:16:54.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,54,61,2023-03-18T01:17:45Z,3090000,False,0.0,0.0,1,left,R. Gobert tip DUNK (12 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,12.0,,,,,,,,,
318,PT11M16.00S,2023-03-18T01:17:10.2Z,3,REGULAR,2pt,Jump Shot,[],201942,74.85216819973719,50.73529411764706,1610612741,56,61,2023-03-18T01:18:13Z,3100000,False,4.0,184.0,1,right,D. DeRozan 18' pullup Jump Shot (17 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,18.39,Made,17.0,,,,,,,,,
319,PT10M56.00S,2023-03-18T01:17:30.6Z,3,REGULAR,turnover,lost ball,[],1627752,,,1610612750,56,61,2023-03-18T01:20:34Z,3110000,False,,,0,,T. Prince lost ball TURNOVER (1 TO),"[1627752, 201942]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,,
320,PT10M56.00S,2023-03-18T01:17:30.6Z,3,REGULAR,steal,,[],201942,,,1610612741,56,61,2023-03-18T01:17:33Z,3120000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
321,PT10M48.00S,2023-03-18T01:17:38.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,72.35545335085413,21.813725490196077,1610612741,59,61,2023-03-18T01:19:41Z,3130000,False,-141.0,207.0,1,right,A. Caruso 25' 3PT pullup (7 PTS),[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.07,Made,7.0,,,,,,,,,
322,PT10M18.00S,2023-03-18T01:18:07.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,10.85742444152431,62.00980392156863,1610612750,59,61,2023-03-18T01:18:14Z,3140000,False,-60.0,50.0,1,left,MISS K. Anderson 7' fadeaway Shot,[203937],1610612750.0,MIN,fadeaway,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.78,Missed,,,,,,,,,,
323,PT10M16.00S,2023-03-18T01:18:09.2Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,59,61,2023-03-18T01:18:09Z,3150000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,322.0,3.0,2.0,1.0,,
324,PT10M15.00S,2023-03-18T01:18:10.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,26.231931668856767,17.647058823529413,1610612750,59,61,2023-03-18T01:18:16Z,3160000,False,162.0,194.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.27,Missed,,,,,,,,,,
325,PT10M12.00S,2023-03-18T01:18:13.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,59,61,2023-03-18T01:18:16Z,3170000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,324.0,5.0,4.0,1.0,,
326,PT10M00.00S,2023-03-18T01:18:26.6Z,3,REGULAR,3pt,Jump Shot,[],203897,68.80749014454665,69.6078431372549,1610612741,59,61,2023-03-18T01:20:21Z,3180000,False,98.0,241.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.99,Missed,,,,,,,,,,
327,PT09M58.00S,2023-03-18T01:18:28.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,59,61,2023-03-18T01:18:29Z,3190000,False,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,326.0,11.0,6.0,5.0,,
328,PT09M48.00S,2023-03-18T01:18:38.0Z,3,REGULAR,3pt,Jump Shot,[],1630183,28.07161629434954,77.69607843137256,1610612750,59,61,2023-03-18T01:18:49Z,3200000,False,-138.0,211.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.27,Missed,,,,,,,,,,
329,PT09M48.00S,2023-03-18T01:18:38.0Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,59,61,2023-03-18T01:24:38Z,3210000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,328.0,4.0,2.0,2.0,,
330,PT09M40.00S,2023-03-18T01:18:45.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,29.77989487516426,28.676470588235293,1610612750,59,61,2023-03-18T01:18:52Z,3220000,False,107.0,227.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.11,Missed,,,,,,,,,,
331,PT09M37.00S,2023-03-18T01:18:48.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,59,61,2023-03-18T01:18:48Z,3230000,False,,,0,,R. Gobert REBOUND (Off:6 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,330.0,12.0,6.0,6.0,,
332,PT09M37.00S,2023-03-18T01:18:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,59,61,2023-03-18T01:18:48Z,3240000,False,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Missed,,,,,,,,,,
333,PT09M36.00S,2023-03-18T01:18:49.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,59,61,2023-03-18T01:18:49Z,3250000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,332.0,6.0,5.0,1.0,,
334,PT09M21.00S,2023-03-18T01:19:07.3Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612741,59,61,2023-03-18T01:19:37Z,3260000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (DeRozan 2 FT),"[201144, 201942]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,1204.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
336,PT09M21.00S,2023-03-18T01:19:37.9Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,60,61,2023-03-18T01:19:37Z,3280000,False,,,0,,D. DeRozan Free Throw 1 of 2 (18 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,
337,PT09M21.00S,2023-03-18T01:19:52.2Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,61,61,2023-03-18T01:19:52Z,3290000,False,,,0,,D. DeRozan Free Throw 2 of 2 (19 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,19.0,,,,,,,,,
338,PT09M06.00S,2023-03-18T01:20:12.1Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612750,61,61,2023-03-18T01:20:36Z,3300000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Anderson 2 FT),"[201976, 203937]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,202058.0,1.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
340,PT09M06.00S,2023-03-18T01:20:37.3Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,61,62,2023-03-18T01:20:37Z,3320000,False,,,0,,K. Anderson Free Throw 1 of 2 (5 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
341,PT09M06.00S,2023-03-18T01:21:00.0Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,61,63,2023-03-18T01:21:00Z,3330000,False,,,0,,K. Anderson Free Throw 2 of 2 (6 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
342,PT08M55.00S,2023-03-18T01:21:14.6Z,3,REGULAR,3pt,Jump Shot,[],202696,67.49342969776609,50.49019607843137,1610612741,61,63,2023-03-18T01:21:18Z,3340000,False,2.0,253.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,25.31,Missed,,,,,,,,,,
343,PT08M53.00S,2023-03-18T01:21:16.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,61,63,2023-03-18T01:21:18Z,3350000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,342.0,3.0,3.0,0.0,,
344,PT08M44.00S,2023-03-18T01:21:25.9Z,3,REGULAR,3pt,Jump Shot,[],201144,32.013797634691194,58.57843137254902,1610612750,61,66,2023-03-18T01:23:58Z,3360000,False,-43.0,248.0,1,left,M. Conley 25' 3PT pullup (17 PTS) (K. Anderson 6 AST),"[201144, 203937]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,25.21,Made,17.0,K. Anderson,203937.0,6.0,,,,,,
346,PT08M30.00S,2023-03-18T01:21:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.24901445466492,52.94117647058824,1610612741,63,66,2023-03-18T01:21:44Z,3380000,False,15.0,11.0,1,right,Z. LaVine driving finger roll Layup (12 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,1.84,Made,12.0,,,,,,,,,
347,PT08M20.00S,2023-03-18T01:21:54.5Z,3,REGULAR,foul,personal,[],201976,,,1610612750,63,66,2023-03-18T01:25:01Z,3390000,False,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 203937]",1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
349,PT08M11.00S,2023-03-18T01:22:23.2Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612750,63,66,2023-03-18T01:22:44Z,3410000,False,,,0,,P. Beverley shooting personal FOUL (3 PF) (Anderson 2 FT),"[201976, 203937]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,202058.0,3.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
351,PT08M11.00S,2023-03-18T01:22:53.2Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,63,67,2023-03-18T01:23:16Z,3430000,False,,,0,,K. Anderson Free Throw 1 of 2 (7 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
352,PT08M11.00S,2023-03-18T01:22:53.2Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,63,67,2023-03-18T01:23:16Z,3440000,False,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
353,PT08M08.00S,2023-03-18T01:22:56.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,67,2023-03-18T01:23:16Z,3450000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,352.0,7.0,6.0,1.0,,
354,PT07M56.00S,2023-03-18T01:23:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.43166885676742,50.49019607843137,1610612741,65,67,2023-03-18T01:23:29Z,3460000,False,2.0,0.0,1,right,Z. LaVine driving finger roll Layup (14 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,0.25,Made,14.0,,,,,,,,,
355,PT07M44.00S,2023-03-18T01:23:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,11.514454664914586,48.03921568627451,1610612750,65,67,2023-03-18T01:26:17Z,3470000,False,10.0,56.0,1,left,MISS R. Gobert floating Shot,[203497],1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.66,Missed,,,,,,,,,,
