actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
166,PT10M39.00S,2022-11-10T01:39:00.0Z,2,REGULAR,turnover,lost ball,[],1626195,,,1610612740,27,24,2022-11-10T01:39:04Z,1630000,False,,,0,,W. Hernangomez lost ball TURNOVER (1 TO),"[1626195, 1630172]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,,,,Williams,1630172.0
167,PT10M39.00S,2022-11-10T01:39:00.0Z,2,REGULAR,steal,,[],1630172,,,1610612741,27,24,2022-11-10T01:39:01Z,1640000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
168,PT10M36.00S,2022-11-10T01:39:03.9Z,2,REGULAR,turnover,bad pass,[],203083,,,1610612741,27,24,2022-11-10T01:40:16Z,1650000,False,,,0,,A. Drummond bad pass TURNOVER (2 TO),"[203083, 1626195]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,,,,,,Hernangomez,1626195.0
169,PT10M36.00S,2022-11-10T01:39:03.9Z,2,REGULAR,steal,,[],1626195,,,1610612740,27,24,2022-11-10T01:44:55Z,1660000,False,,,0,,W. Hernangomez STEAL (1 STL),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
181,PT10M36.00S,2022-11-10T01:39:12.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,8.409986859395532,44.9984681372549,1610612740,27,24,2022-11-10T01:43:57Z,1665000,False,25.0,27.0,1,left,MISS C. McCollum driving reverse Layup - blocked,"[203468, 1630172]",1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,Williams,1630172.0,,,,,,,,,,,
182,PT10M36.00S,2022-11-10T01:39:12.2Z,2,REGULAR,block,,[],1630172,,,1610612740,27,24,2022-11-10T01:41:00Z,1667500,False,,,0,,P. Williams BLOCK (2 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
183,PT10M36.00S,2022-11-10T01:39:12.2Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,27,24,2022-11-10T01:41:00Z,1668750,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,
170,PT10M18.00S,2022-11-10T01:39:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626195,5.601182654402102,49.754901960784316,1610612740,27,26,2022-11-10T05:27:03Z,1670000,False,1.0,0.0,1,left,W. Hernangomez Layup (8 PTS) (T. Murphy III 1 AST),"[1626195, 1630530]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,8.0,,,,,T. Murphy III,1630530.0,1.0,,,,,,
172,PT10M01.00S,2022-11-10T01:39:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.64323258869908,46.81372549019608,1610612741,29,26,2022-11-10T01:39:51Z,1690000,False,-16.0,7.0,1,right,Z. LaVine driving Layup (9 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,9.0,,,,,,,,,,,,,
173,PT09M45.00S,2022-11-10T01:39:56.9Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612740,29,26,2022-11-10T01:40:23Z,1700000,False,,,0,,A. Caruso shooting personal FOUL (2 PF) (Williamson 2 FT),"[1627936, 1629627]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,2.0,0.0,Williamson,1629627.0,,
175,PT09M45.00S,2022-11-10T01:40:23.7Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,29,27,2022-11-10T01:45:48Z,1720000,False,,,0,,Z. Williamson Free Throw 1 of 2 (3 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
180,PT09M45.00S,2022-11-10T01:40:23.7Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,29,28,2022-11-10T01:45:48Z,1725000,False,,,0,,Z. Williamson Free Throw 2 of 2 (4 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
176,PT09M45.00S,2022-11-10T01:40:24.4Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,29,28,2022-11-10T01:45:48Z,1730000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M45.00S,2022-11-10T01:40:24.4Z,2,REGULAR,substitution,out,[],1630631,,,1610612741,29,28,2022-11-10T01:45:48Z,1740000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M45.00S,2022-11-10T01:40:24.4Z,2,REGULAR,substitution,in,[],1627884,,,1610612741,29,28,2022-11-10T01:45:48Z,1750000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M45.00S,2022-11-10T01:40:24.4Z,2,REGULAR,substitution,in,[],1628984,,,1610612741,29,28,2022-11-10T01:45:48Z,1760000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M31.00S,2022-11-10T01:41:02.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,93.64323258869908,50.49019607843137,1610612741,31,28,2022-11-10T01:43:09Z,1765000,False,2.0,7.0,1,right,Z. LaVine driving DUNK (11 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,11.0,,,,,,,,,,,,,
185,PT09M30.00S,2022-11-10T01:41:04.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,31,28,2022-11-10T01:47:52Z,1790000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M30.00S,2022-11-10T01:43:35.5Z,2,REGULAR,substitution,out,[],203083,,,1610612740,31,28,2022-11-10T01:45:33Z,1810000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M30.00S,2022-11-10T01:43:35.5Z,2,REGULAR,substitution,in,[],1630172,,,1610612740,31,28,2022-11-10T01:45:33Z,1820000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M10.00S,2022-11-10T01:44:17.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,5.732588699080158,34.31372549019608,1610612740,31,28,2022-11-10T01:44:27Z,1830000,False,78.0,1.0,1,left,MISS W. Hernangomez 7' Jump Shot - blocked,"[1626195, 1627884]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,7.84,Missed,,,,,,Jones Jr.,1627884.0,,,,,,,,,,,
189,PT09M10.00S,2022-11-10T01:44:17.1Z,2,REGULAR,block,,[],1627884,,,1610612740,31,28,2022-11-10T01:44:19Z,1840000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M06.00S,2022-11-10T01:44:21.1Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,31,28,2022-11-10T01:44:27Z,1850000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT09M02.00S,2022-11-10T01:44:24.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203897,72.88107752956637,80.88235294117648,1610612741,34,28,2022-11-10T01:50:08Z,1860000,False,154.0,202.0,1,right,Z. LaVine 25' 3PT running (14 PTS) (A. Caruso 1 AST),"[203897, 1627936]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.46,Made,,,,,14.0,,,,,A. Caruso,1627936.0,1.0,,,,,,
193,PT08M51.00S,2022-11-10T01:44:35.9Z,2,REGULAR,turnover,bad pass,[],1626195,,,1610612740,34,28,2022-11-10T01:44:42Z,1880000,False,,,0,,W. Hernangomez bad pass TURNOVER (2 TO),"[1626195, 1627936]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,,,,Caruso,1627936.0
194,PT08M51.00S,2022-11-10T01:44:35.9Z,2,REGULAR,steal,,[],1627936,,,1610612741,34,28,2022-11-10T01:44:38Z,1890000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
195,PT08M43.00S,2022-11-10T01:44:43.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201609,94.43166885676742,4.166666666666666,1610612741,37,28,2022-11-10T01:51:26Z,1900000,False,-229.0,0.0,1,right,G. Dragic 3PT running (5 PTS) (Z. LaVine 2 AST),"[201609, 203897]",1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,5.0,,,,,Z. LaVine,203897.0,2.0,,,,,,
197,PT08M30.00S,2022-11-10T01:44:59.0Z,2,REGULAR,foul,personal,[],1627884,,,1610612740,37,28,2022-11-10T01:45:05Z,1920000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 203468]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627961.0,,,,,1.0,0.0,McCollum,203468.0,,
199,PT08M30.00S,2022-11-10T01:45:05.8Z,2,REGULAR,substitution,out,[],1626195,,,1610612740,37,28,2022-11-10T01:45:11Z,1940000,False,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M30.00S,2022-11-10T01:45:05.8Z,2,REGULAR,substitution,in,[],1630230,,,1610612740,37,28,2022-11-10T01:45:11Z,1950000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M23.00S,2022-11-10T01:45:31.6Z,2,REGULAR,2pt,Jump Shot,[],203468,20.105124835742444,70.36611519607843,1610612740,37,28,2022-11-10T01:45:39Z,1960000,False,-102.0,136.0,1,left,MISS C. McCollum 17' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,17.03,Missed,,,,,,,,,,,,,,,,,,
202,PT08M20.00S,2022-11-10T01:45:34.6Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,37,28,2022-11-10T01:45:39Z,1970000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT08M06.00S,2022-11-10T01:45:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.51182654402102,48.77450980392157,1610612741,39,28,2022-11-10T01:45:55Z,1980000,False,-6.0,8.0,1,right,D. Jones Jr. cutting Layup (2 PTS) (G. Dragic 2 AST),"[1627884, 201609]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,2.0,,,,,G. Dragic,201609.0,2.0,,,,,,
205,PT07M55.00S,2022-11-10T01:45:59.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,29.25427069645204,77.20588235294117,1610612740,39,28,2022-11-10T01:46:06Z,2000000,False,-136.0,222.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
206,PT07M51.00S,2022-11-10T01:46:03.3Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,39,28,2022-11-10T01:46:06Z,2010000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT07M45.00S,2022-11-10T01:46:13.0Z,2,REGULAR,2pt,Jump Shot,[],203897,75.77201051248358,33.57843137254902,1610612741,39,28,2022-11-10T01:53:03Z,2020000,False,-82.0,175.0,1,right,MISS Z. LaVine 19' turnaround fadeaway Shot - blocked,"[203897, 1628984]",1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,19.35,Missed,,,,,,Graham,1628984.0,,,,,,,,,,,
208,PT07M45.00S,2022-11-10T01:46:13.0Z,2,REGULAR,block,,[],1628984,,,1610612741,39,28,2022-11-10T01:46:22Z,2030000,False,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
209,PT07M43.00S,2022-11-10T01:46:15.0Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,39,28,2022-11-10T01:47:27Z,2040000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT07M42.00S,2022-11-10T01:46:21.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,25.57490144546649,15.196078431372548,1610612740,39,31,2022-11-10T01:53:40Z,2050000,False,174.0,188.0,1,left,D. Graham 25' 3PT running pullup (3 PTS) (C. McCollum 3 AST),"[1628984, 203468]",1610612740.0,NOP,running pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.61,Made,,,,,3.0,,,,,C. McCollum,203468.0,3.0,,,,,,
212,PT07M14.00S,2022-11-10T01:46:40.8Z,2,REGULAR,3pt,Jump Shot,[],203897,68.54467805519053,30.392156862745097,1610612741,39,31,2022-11-10T01:53:59Z,2070000,False,-98.0,243.0,1,right,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
213,PT07M12.00S,2022-11-10T01:46:42.8Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,39,31,2022-11-10T01:46:44Z,2080000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,,,
214,PT07M00.00S,2022-11-10T01:46:55.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,4.28712220762155,96.56862745098039,1610612740,39,31,2022-11-10T01:47:02Z,2090000,False,-233.0,-12.0,1,left,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
215,PT07M00.00S,2022-11-10T01:46:55.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,39,31,2022-11-10T01:47:02Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,214.0,,,,,,,,,,,,,,,,,
217,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,39,31,2022-11-10T01:47:21Z,2120000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,out,[],203897,,,1610612741,39,31,2022-11-10T01:47:21Z,2130000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,out,[],203468,,,1610612741,39,31,2022-11-10T01:47:21Z,2140000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,out,[],1630530,,,1610612741,39,31,2022-11-10T01:47:21Z,2150000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,in,[],201942,,,1610612741,39,31,2022-11-10T01:47:21Z,2160000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,39,31,2022-11-10T01:47:21Z,2170000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,in,[],1627742,,,1610612741,39,31,2022-11-10T01:47:21Z,2180000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M59.00S,2022-11-10T01:47:05.1Z,2,REGULAR,substitution,in,[],1630529,,,1610612741,39,31,2022-11-10T01:47:21Z,2190000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M37.00S,2022-11-10T01:47:42.8Z,2,REGULAR,turnover,lost ball,[],201609,,,1610612741,39,31,2022-11-10T01:49:33Z,2200000,False,,,0,,G. Dragic lost ball TURNOVER (1 TO),"[201609, 1627742]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,,,,,,,,Ingram,1627742.0
226,PT06M37.00S,2022-11-10T01:47:42.8Z,2,REGULAR,steal,,[],1627742,,,1610612740,39,31,2022-11-10T02:07:23Z,2210000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2022-11-10T01:47:56.6Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612740,39,31,2022-11-10T01:48:03Z,2220000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Jones 2 FT),"[201942, 1630529]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Jones,1630529.0,,
229,PT06M34.00S,2022-11-10T01:48:16.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630529,,,1610612740,39,32,2022-11-10T01:48:16Z,2240000,False,,,0,,H. Jones Free Throw 1 of 2 (3 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
230,PT06M34.00S,2022-11-10T01:48:26.7Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,39,32,2022-11-10T01:48:30Z,2250000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M34.00S,2022-11-10T01:48:26.7Z,2,REGULAR,substitution,in,[],202685,,,1610612740,39,32,2022-11-10T01:48:30Z,2260000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M34.00S,2022-11-10T01:48:35.7Z,2,REGULAR,substitution,out,[],1627884,,,1610612740,39,32,2022-11-10T01:48:41Z,2270000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M34.00S,2022-11-10T01:48:35.7Z,2,REGULAR,substitution,in,[],202696,,,1610612740,39,32,2022-11-10T01:48:41Z,2280000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M34.00S,2022-11-10T01:48:56.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,39,33,2022-11-10T01:48:56Z,2290000,False,,,0,,H. Jones Free Throw 2 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
235,PT06M09.00S,2022-11-10T01:49:21.7Z,2,REGULAR,2pt,Jump Shot,[],201609,94.1688567674113,21.07843137254902,1610612741,39,33,2022-11-10T01:49:26Z,2300000,False,-145.0,2.0,1,right,MISS G. Dragic 14' step back Shot,[201609],1610612741.0,CHI,step back,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Left,14.46,Missed,,,,,,,,,,,,,,,,,,
236,PT06M07.00S,2022-11-10T01:49:24.0Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,39,33,2022-11-10T01:49:24Z,2310000,False,,,0,,B. Ingram REBOUND (Off:1 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,235.0,7.0,6.0,1.0,,,,,,,,,,,,,,
237,PT06M02.00S,2022-11-10T01:49:30.9Z,2,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,39,33,2022-11-10T01:49:36Z,2320000,False,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (2 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1627961.0,2.0,,,,,,,,,
238,PT05M53.00S,2022-11-10T01:49:46.6Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,39,33,2022-11-10T01:49:54Z,2330000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202026.0,1.0,,,,,,,,,
239,PT05M40.00S,2022-11-10T01:50:11.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202685,5.075558475689881,70.34313725490196,1610612740,39,35,2022-11-10T01:50:15Z,2340000,False,-102.0,-5.0,1,left,J. Valanciunas 10' turnaround fadeaway Jump Shot (6 PTS),[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,10.18,Made,,,,,6.0,,,,,,,,,,,,,
241,PT05M16.00S,2022-11-10T01:50:35.0Z,2,REGULAR,2pt,Jump Shot,[],201942,74.72076215505913,63.23529411764706,1610612741,39,35,2022-11-10T01:56:44Z,2360000,False,66.0,185.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,19.66,Missed,,,,,,,,,,,,,,,,,,
242,PT05M14.00S,2022-11-10T01:50:37.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,39,35,2022-11-10T01:50:40Z,2370000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,,,241.0,4.0,3.0,1.0,,,,,,,,,,,,,,
243,PT05M03.00S,2022-11-10T01:50:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.075558475689881,52.20588235294118,1610612740,39,37,2022-11-10T01:50:52Z,2380000,False,-11.0,-5.0,1,left,N. Marshall driving Layup (2 PTS) (J. Valanciunas 1 AST),"[1630230, 202685]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,2.0,,,,,J. Valanciunas,202685.0,1.0,,,,,,
244,PT04M54.00S,2022-11-10T01:51:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,94.03745072273325,48.529411764705884,1610612741,41,37,2022-11-10T01:51:25Z,2390000,False,-7.0,4.0,1,right,N. Vucevic driving Layup (6 PTS) (A. Dosunmu 4 AST),"[202696, 1630245]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,6.0,,,,,A. Dosunmu,1630245.0,4.0,,,,,,
246,PT04M54.00S,2022-11-10T01:51:05.9Z,2,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612741,41,37,2022-11-10T01:51:19Z,2410000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Vucevic 1 FT),"[1630230, 202696]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Vucevic,202696.0,,
248,PT04M54.00S,2022-11-10T01:51:14.6Z,2,REGULAR,substitution,out,[],201609,,,1610612741,41,37,2022-11-10T01:51:25Z,2430000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
