actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
253,PT05M43.00S,2023-01-14T01:50:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,95.48291721419186,51.71568627450981,1610612760,48,51,2023-01-14T01:50:56Z,2480000,False,9.0,-10.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.32,,,,,,,,,,,,
254,PT05M40.00S,2023-01-14T01:50:51.4Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,48,51,2023-01-14T01:50:51Z,2490000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,253.0,2.0,1.0,1.0,,,,,
255,PT05M39.00S,2023-01-14T01:50:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,86.28449408672799,46.07843137254902,1610612760,48,51,2023-01-14T01:53:58Z,2500000,False,-20.0,76.0,1,right,MISS A. Wiggins 7' putback Layup - blocked,"[1630598, 1627884]",1610612760.0,OKC,putback,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.89,,,,,,,,Jones Jr.,1627884.0,,,
256,PT05M39.00S,2023-01-14T01:50:52.2Z,2,REGULAR,block,,[],1627884,,,1610612760,48,51,2023-01-14T01:51:12Z,2510000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT05M36.00S,2023-01-14T01:50:55.2Z,2,REGULAR,rebound,defensive,[],201609,,,1610612741,48,51,2023-01-14T01:51:03Z,2520000,False,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,,
258,PT05M36.00S,2023-01-14T01:50:59.2Z,2,REGULAR,turnover,out-of-bounds,[],201609,,,1610612741,48,51,2023-01-14T01:51:08Z,2530000,False,,,0,,G. Dragic bad pass out-of-bounds TURNOVER (1 TO),[201609],1610612741.0,CHI,bad pass,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Right Center,204059.0,,,,,,,,,,,,,,,,,1.0,,
259,PT05M28.00S,2023-01-14T01:51:16.4Z,2,REGULAR,foul,personal,['2freethrow'],201609,,,1610612760,48,51,2023-01-14T01:51:23Z,2540000,False,,,0,,G. Dragic shooting personal FOUL (3 PF) (Bazley 2 FT),"[201609, 1629647]",1610612741.0,CHI,shooting,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,1627961.0,3.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,,,
261,PT05M28.00S,2023-01-14T01:51:36.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629647,,,1610612760,48,52,2023-01-14T01:51:55Z,2560000,False,,,0,,D. Bazley Free Throw 1 of 2 (8 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
262,PT05M28.00S,2023-01-14T01:51:38.1Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,48,52,2023-01-14T01:51:44Z,2570000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M28.00S,2023-01-14T01:51:38.1Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,48,52,2023-01-14T01:51:44Z,2580000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M28.00S,2023-01-14T01:51:38.1Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,48,52,2023-01-14T01:51:44Z,2590000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M28.00S,2023-01-14T01:51:38.1Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,48,52,2023-01-14T01:51:44Z,2600000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M28.00S,2023-01-14T01:51:36.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629647,,,1610612760,48,52,2023-01-14T01:51:55Z,2610000,False,,,0,,MISS D. Bazley Free Throw 2 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
267,PT05M25.00S,2023-01-14T01:51:39.5Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,48,52,2023-01-14T01:51:55Z,2620000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,
268,PT05M11.00S,2023-01-14T01:52:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.995400788436268,53.18627450980392,1610612741,48,52,2023-01-14T01:52:11Z,2630000,False,-16.0,4.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.64,,,,,,,,,,,,
269,PT05M08.00S,2023-01-14T01:52:11.0Z,2,REGULAR,rebound,offensive,[],1630172,,,1610612741,48,52,2023-01-14T01:52:11Z,2640000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,268.0,3.0,2.0,1.0,,,,,
270,PT05M08.00S,2023-01-14T01:52:11.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630172,5.590000152587891,50.0,1610612741,50,52,2023-01-14T01:56:58Z,2650000,False,0.0,0.0,1,left,P. Williams tip DUNK (7 PTS),[1630172],1610612741.0,CHI,tip,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.0,,,,,,,,,,,,
271,PT04M57.00S,2023-01-14T01:52:29.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612760,50,52,2023-01-14T01:52:42Z,2660000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630172, 1628983]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,203592.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
273,PT04M57.00S,2023-01-14T01:52:43.5Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,50,53,2023-01-14T01:52:43Z,2680000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
274,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,out,[],201609,,,1610612760,50,53,2023-01-14T01:53:04Z,2690000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,out,[],1630245,,,1610612760,50,53,2023-01-14T01:53:04Z,2700000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,out,[],1630172,,,1610612760,50,53,2023-01-14T01:53:04Z,2710000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,in,[],1629632,,,1610612760,50,53,2023-01-14T01:53:04Z,2730000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,50,53,2023-01-14T01:53:04Z,2740000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,in,[],202696,,,1610612760,50,53,2023-01-14T01:53:04Z,2750000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,in,[],203488,,,1610612760,50,53,2023-01-14T01:53:04Z,2760000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M57.00S,2023-01-14T01:52:44.3Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,50,53,2023-01-14T01:54:10Z,2765000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M57.00S,2023-01-14T01:53:08.1Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,50,54,2023-01-14T01:53:08Z,2770000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
283,PT04M35.00S,2023-01-14T01:53:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.982260183968464,43.13725490196079,1610612741,52,54,2023-01-14T01:53:37Z,2780000,False,34.0,98.0,1,left,N. Vucevic 10' Jump Shot (4 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,10.35,C. White,1629632.0,3.0,,,,,,,,,
285,PT04M23.00S,2023-01-14T01:53:44.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612760,52,54,2023-01-14T01:54:13Z,2800000,False,,,0,,A. Caruso shooting personal FOUL (2 PF) (Bazley 2 FT),"[1627936, 1629647]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,204059.0,2.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,,,
288,PT04M23.00S,2023-01-14T01:54:19.6Z,2,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,52,54,2023-01-14T01:54:19Z,2820000,False,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
289,PT04M23.00S,2023-01-14T01:54:19.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,52,54,2023-01-14T01:54:19Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,
290,PT04M23.00S,2023-01-14T01:54:27.5Z,2,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,52,55,2023-01-14T01:54:27Z,2840000,False,,,0,,D. Bazley Free Throw 2 of 2 (9 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
291,PT04M04.00S,2023-01-14T01:54:50.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,27.94021024967148,76.9607843137255,1610612741,52,55,2023-01-14T01:54:54Z,2850000,False,-135.0,210.0,1,left,MISS C. White 24' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.96,,,,,,,,,,,,
292,PT04M02.00S,2023-01-14T01:54:52.5Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,52,55,2023-01-14T01:54:54Z,2860000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,291.0,2.0,2.0,0.0,,,,,
293,PT03M57.00S,2023-01-14T01:54:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629647,93.11760840998686,50.98039215686274,1610612760,52,57,2023-01-14T01:55:02Z,2870000,False,5.0,12.0,1,right,D. Bazley running Layup (11 PTS) (S. Gilgeous-Alexander 2 AST),"[1629647, 1628983]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.31,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,
295,PT03M42.00S,2023-01-14T01:55:11.3Z,2,REGULAR,3pt,Jump Shot,[],203897,31.09395532194481,33.57843137254902,1610612741,52,57,2023-01-14T01:55:17Z,2890000,False,82.0,240.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.35,,,,,,,,,,,,
296,PT03M38.00S,2023-01-14T01:55:15.3Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,52,57,2023-01-14T01:55:17Z,2900000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,295.0,4.0,3.0,1.0,,,,,
297,PT03M33.00S,2023-01-14T01:55:20.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628983,94.03745072273325,49.754901960784316,1610612760,52,59,2023-01-14T01:55:25Z,2910000,False,-1.0,4.0,1,right,S. Gilgeous-Alexander driving DUNK (11 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,0.37,,,,,,,,,,,,
298,PT03M12.00S,2023-01-14T01:55:41.9Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,52,59,2023-01-14T01:55:45Z,2920000,False,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 1628983]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0
299,PT03M12.00S,2023-01-14T01:55:41.9Z,2,REGULAR,steal,,[],1628983,,,1610612760,52,59,2023-01-14T01:55:43Z,2930000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
300,PT02M54.00S,2023-01-14T01:56:00.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,93.38042049934296,47.05882352941176,1610612760,52,61,2023-01-14T01:56:04Z,2940000,False,-15.0,10.0,1,right,J. Williams driving Layup (8 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.76,,,,,,,,,,,,
301,PT02M37.00S,2023-01-14T01:56:16.0Z,2,REGULAR,3pt,Jump Shot,[],202696,5.732588699080158,95.83333333333334,1610612741,52,61,2023-01-14T01:56:20Z,2950000,False,-229.0,1.0,1,left,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.92,,,,,,,,,,,,
302,PT02M35.00S,2023-01-14T01:56:18.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,52,61,2023-01-14T01:56:20Z,2960000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,301.0,3.0,3.0,0.0,,,,,
303,PT02M21.00S,2023-01-14T01:56:32.9Z,2,REGULAR,3pt,Jump Shot,[],1631114,71.17279894875165,18.872549019607842,1610612760,52,61,2023-01-14T01:56:37Z,2970000,False,-156.0,218.0,1,right,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.82,,,,,,,,,,,,
304,PT02M19.00S,2023-01-14T01:56:35.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,52,61,2023-01-14T01:56:35Z,2980000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,303.0,4.0,4.0,0.0,,,,,
305,PT02M14.00S,2023-01-14T01:56:42.5Z,2,REGULAR,foul,personal,['2freethrow'],203488,,,1610612741,52,61,2023-01-14T01:57:10Z,2990000,False,,,0,,M. Muscala shooting personal FOUL (2 PF) (LaVine 2 FT),"[203488, 203897]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,203592.0,2.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
307,PT02M14.00S,2023-01-14T01:56:54.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,52,61,2023-01-14T01:56:54Z,3010000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M14.00S,2023-01-14T01:57:03.2Z,2,REGULAR,substitution,out,[],1629647,,,1610612741,52,61,2023-01-14T02:01:34Z,3015000,False,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M14.00S,2023-01-14T01:57:03.2Z,2,REGULAR,substitution,in,[],1629026,,,1610612741,52,61,2023-01-14T02:01:34Z,3017500,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M14.00S,2023-01-14T02:00:02.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,53,61,2023-01-14T02:00:02Z,3030000,False,,,0,,Z. LaVine Free Throw 1 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
310,PT02M14.00S,2023-01-14T02:00:20.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,54,61,2023-01-14T02:00:20Z,3040000,False,,,0,,Z. LaVine Free Throw 2 of 2 (12 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
311,PT01M49.00S,2023-01-14T02:00:48.4Z,2,REGULAR,3pt,Jump Shot,[],203488,88.78120893561103,96.07843137254902,1610612760,54,64,2023-01-14T02:00:53Z,3050000,False,230.0,53.0,1,right,M. Muscala 3PT  (6 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,23.64,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,
313,PT01M34.00S,2023-01-14T02:01:03.4Z,2,REGULAR,3pt,Jump Shot,[],203897,26.757555847568987,82.1078431372549,1610612741,54,64,2023-01-14T02:02:09Z,3070000,False,-161.0,199.0,1,left,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.57,,,,,,,,,,,,
314,PT01M30.00S,2023-01-14T02:01:07.4Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,54,64,2023-01-14T02:01:08Z,3080000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,313.0,3.0,3.0,0.0,,,,,
315,PT01M23.00S,2023-01-14T02:01:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.72339027595268,48.77450980392157,1610612760,54,66,2023-01-14T02:01:18Z,3090000,False,-6.0,16.0,1,right,S. Gilgeous-Alexander driving Layup (13 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,1.7,,,,,,,,,,,,
316,PT01M17.00S,2023-01-14T02:01:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,27.808804204993432,77.69607843137256,1610612741,54,66,2023-01-14T02:01:39Z,3100000,False,-138.0,209.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.06,,,,,,,,,,,,
317,PT01M13.00S,2023-01-14T02:01:23.7Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,54,66,2023-01-14T02:01:23Z,3110000,False,,,0,,K. Williams REBOUND (Off:0 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,316.0,4.0,4.0,0.0,,,,,
318,PT01M09.00S,2023-01-14T02:01:28.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,93.24901445466492,52.450980392156865,1610612760,54,68,2023-01-14T02:01:45Z,3120000,False,12.0,11.0,1,right,L. Dort driving Layup (9 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.65,,,,,,,,,,,,
321,PT00M46.80S,2023-01-14T02:01:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.469776609724048,52.94117647058824,1610612741,56,68,2023-01-14T02:01:55Z,3130000,False,-15.0,-1.0,1,left,C. White driving Layup (14 PTS) (Z. LaVine 3 AST),"[1629632, 203897]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.47,Z. LaVine,203897.0,3.0,,,,,,,,,
323,PT00M33.40S,2023-01-14T02:02:12.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,94.1688567674113,50.245098039215684,1610612760,56,70,2023-01-14T02:02:16Z,3150000,False,1.0,2.0,1,right,J. Williams cutting DUNK (10 PTS) (S. Gilgeous-Alexander 4 AST),"[1631114, 1628983]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.26,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,
325,PT00M28.90S,2023-01-14T02:02:23.2Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612741,56,70,2023-01-14T02:02:30Z,3170000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (LaVine 2 FT),"[1628983, 203897]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1627961.0,3.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
327,PT00M28.90S,2023-01-14T02:02:48.9Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,57,70,2023-01-14T02:04:14Z,3190000,False,,,0,,Z. LaVine Free Throw 1 of 2 (13 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
328,PT00M28.90S,2023-01-14T02:02:55.9Z,2,REGULAR,substitution,out,[],1629026,,,1610612741,57,70,2023-01-14T02:03:03Z,3200000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M28.90S,2023-01-14T02:02:55.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,57,70,2023-01-14T02:03:03Z,3210000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M28.90S,2023-01-14T02:03:11.8Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,57,70,2023-01-14T02:03:16Z,3220000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M28.90S,2023-01-14T02:03:11.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,57,70,2023-01-14T02:03:16Z,3230000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M28.90S,2023-01-14T02:02:48.9Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,58,70,2023-01-14T02:04:14Z,3240000,False,,,0,,Z. LaVine Free Throw 2 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
334,PT00M16.60S,2023-01-14T02:04:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612760,58,70,2023-01-14T02:04:19Z,3260000,False,,,0,,A. Caruso personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1627936, 1628983]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,204059.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
336,PT00M16.60S,2023-01-14T02:04:33.5Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,58,71,2023-01-14T02:04:33Z,3280000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
