actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
264,PT02M25.00S,2023-04-02T20:28:31.8Z,2,REGULAR,3pt,Jump Shot,[],203897,88.38699080157687,4.166666666666666,1610612741,48,66,2023-04-02T20:33:22Z,2580000,False,-229.0,57.0,1,right,Z. LaVine 3PT step back (12 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.61,Made,,,,,,,12.0,,,,,,,,,,,
265,PT02M08.00S,2023-04-02T20:28:48.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,11.514454664914586,49.01960784313725,1610612763,48,66,2023-04-02T20:28:52Z,2590000,False,5.0,56.0,1,left,MISS J. Jackson Jr. driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
266,PT02M06.00S,2023-04-02T20:28:50.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,48,66,2023-04-02T20:28:52Z,2600000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,265.0,6.0,6.0,0.0,,,,,,,,,,,,,,
267,PT02M00.00S,2023-04-02T20:28:56.5Z,2,REGULAR,3pt,Jump Shot,[],202696,66.83639947437582,44.6078431372549,1610612741,48,66,2023-04-02T20:29:02Z,2610000,False,-27.0,259.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
268,PT01M57.00S,2023-04-02T20:29:00.0Z,2,REGULAR,rebound,offensive,[],201976,,,1610612741,48,66,2023-04-02T20:29:00Z,2620000,False,,,0,,P. Beverley REBOUND (Off:1 Def:0),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,267.0,1.0,0.0,1.0,,,,,,,,,,,,,,
269,PT01M54.00S,2023-04-02T20:29:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,93.9060446780552,48.529411764705884,1610612741,50,66,2023-04-02T20:34:01Z,2630000,False,-7.0,5.0,1,right,N. Vucevic driving Layup (8 PTS) (P. Beverley 1 AST),"[202696, 201976]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,8.0,,,,,,P. Beverley,201976.0,1.0,,,
271,PT01M35.00S,2023-04-02T20:29:21.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,12.959921156373195,57.84313725490197,1610612763,50,68,2023-04-02T20:29:26Z,2650000,False,-39.0,69.0,1,left,J. Morant 7' driving floating Jump Shot (12 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,,,,,,,12.0,,,,,,,,,,,
272,PT01M05.00S,2023-04-02T20:29:53.4Z,2,REGULAR,3pt,Jump Shot,[],203897,73.40670170827858,16.176470588235293,1610612741,50,68,2023-04-02T20:30:15Z,2660000,False,-169.0,197.0,1,right,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
273,PT01M00.00S,2023-04-02T20:29:58.4Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,50,68,2023-04-02T20:30:15Z,2670000,False,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,272.0,5.0,4.0,1.0,,,,,,,,,,,,,,
274,PT00M52.50S,2023-04-02T20:30:05.6Z,2,REGULAR,3pt,Jump Shot,[],1628379,25.443495400788436,82.59803921568627,1610612763,50,68,2023-04-02T20:30:10Z,2680000,False,-163.0,187.0,1,left,MISS L. Kennard 24' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
275,PT00M50.60S,2023-04-02T20:30:07.5Z,2,REGULAR,rebound,defensive,[],201976,,,1610612741,50,68,2023-04-02T20:30:10Z,2690000,False,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,274.0,2.0,1.0,1.0,,,,,,,,,,,,,,
276,PT00M42.60S,2023-04-02T20:30:15.6Z,2,REGULAR,2pt,Jump Shot,[],201942,72.35545335085413,62.5,1610612741,50,68,2023-04-02T20:35:06Z,2700000,False,62.0,207.0,1,right,MISS D. DeRozan 21' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,21.66,Missed,,,,,,,,,,,,,,,,,,
277,PT00M40.10S,2023-04-02T20:30:18.1Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,50,68,2023-04-02T20:30:20Z,2710000,False,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,276.0,6.0,5.0,1.0,,,,,,,,,,,,,,
278,PT00M31.00S,2023-04-02T20:30:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.113666228646515,60.29411764705882,1610612763,50,68,2023-04-02T20:36:41Z,2720000,False,-51.0,99.0,1,left,MISS J. Morant 11' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.16,Missed,,,,,,,,,,,,,,,,,,
279,PT00M31.00S,2023-04-02T20:30:28.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,50,68,2023-04-02T20:30:32Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,278.0,,,,,,,,,,,,,,,,,
280,PT00M31.00S,2023-04-02T20:30:32.3Z,2,REGULAR,foul,personal,[],203897,,,1610612763,50,68,2023-04-02T20:30:43Z,2740000,False,,,0,,Z. LaVine loose ball personal FOUL (1 PF),"[203897, 1628991]",1610612741.0,CHI,loose ball,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,
282,PT00M31.00S,2023-04-02T20:30:42.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612763,50,68,2023-04-02T20:30:50Z,2760000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT00M31.00S,2023-04-02T20:30:42.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,50,68,2023-04-02T20:30:50Z,2770000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT00M31.00S,2023-04-02T20:30:42.8Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,50,68,2023-04-02T20:30:50Z,2780000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M31.00S,2023-04-02T20:30:42.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,50,68,2023-04-02T20:30:50Z,2790000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M28.20S,2023-04-02T20:30:58.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,28.203022339027594,17.647058823529413,1610612763,50,68,2023-04-02T20:37:07Z,2800000,False,162.0,213.0,1,left,MISS D. Brooks 26' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
287,PT00M23.70S,2023-04-02T20:31:03.2Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,50,68,2023-04-02T20:31:05Z,2810000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,286.0,1.0,1.0,0.0,,,,,,,,,,,,,,
288,PT00M05.20S,2023-04-02T20:31:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.9862023653088,46.81372549019608,1610612741,52,68,2023-04-02T20:31:30Z,2820000,False,-16.0,13.0,1,right,D. DeRozan driving finger roll Layup (13 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,13.0,,,,,,,,,,,
289,PT00M05.20S,2023-04-02T20:31:26.5Z,2,REGULAR,foul,personal,['1freethrow'],1630214,,,1610612741,52,68,2023-04-02T20:32:00Z,2830000,False,,,0,,X. Tillman shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1630214, 201942]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,2.0,0.0,DeRozan,201942.0,,,,,,
291,PT00M05.20S,2023-04-02T20:31:45.7Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,52,68,2023-04-02T20:32:41Z,2850000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M05.20S,2023-04-02T20:31:45.7Z,2,REGULAR,substitution,out,[],1630214,,,1610612741,52,68,2023-04-02T20:32:41Z,2860000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M05.20S,2023-04-02T20:31:45.7Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,52,68,2023-04-02T20:32:41Z,2870000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M05.20S,2023-04-02T20:31:45.7Z,2,REGULAR,substitution,in,[],1628379,,,1610612741,52,68,2023-04-02T20:32:41Z,2880000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M05.20S,2023-04-02T20:32:06.5Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,53,68,2023-04-02T20:32:06Z,2890000,False,,,0,,D. DeRozan Free Throw 1 of 1 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
296,PT00M01.50S,2023-04-02T20:32:17.1Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,53,68,2023-04-02T20:32:25Z,2900000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,,,,,,,,1.0,,
297,PT00M00.00S,2023-04-02T20:32:38.2Z,2,REGULAR,turnover,bad pass,[],201976,,,1610612741,53,68,2023-04-02T20:32:44Z,2910000,False,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1628415]",1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Brooks,1628415.0
298,PT00M00.00S,2023-04-02T20:32:38.2Z,2,REGULAR,steal,,[],1628415,,,1610612763,53,68,2023-04-02T20:32:41Z,2920000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
299,PT00M00.00S,2023-04-02T20:32:43.7Z,2,REGULAR,period,end,[],0,,,1610612763,53,68,2023-04-02T20:32:43Z,2930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-04-02T20:47:51.0Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612763,53,68,2023-04-02T20:48:03Z,2940000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2023-04-02T20:47:51.0Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,53,68,2023-04-02T20:48:03Z,2950000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2023-04-02T20:47:51.0Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,53,68,2023-04-02T20:48:03Z,2960000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2023-04-02T20:47:51.0Z,3,REGULAR,substitution,in,['startperiod'],1627936,,,1610612763,53,68,2023-04-02T20:48:03Z,2970000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2023-04-02T20:47:51.0Z,3,REGULAR,substitution,in,['startperiod'],1630214,,,1610612763,53,68,2023-04-02T20:48:03Z,2980000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2023-04-02T20:47:51.0Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,53,68,2023-04-02T20:48:03Z,2990000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-04-02T20:48:00.4Z,3,REGULAR,period,start,[],0,,,1610612741,53,68,2023-04-02T20:48:04Z,3000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M48.00S,2023-04-02T20:48:11.5Z,3,REGULAR,3pt,Jump Shot,[],203897,31.488173455978973,47.30392156862745,1610612741,53,68,2023-04-02T20:48:16Z,3010000,False,13.0,243.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,24.39,Missed,,,,,,,,,,,,,,,,,,
308,PT11M46.00S,2023-04-02T20:48:13.5Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,53,68,2023-04-02T20:48:16Z,3020000,False,,,0,,X. Tillman REBOUND (Off:2 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,307.0,6.0,4.0,2.0,,,,,,,,,,,,,,
309,PT11M38.00S,2023-04-02T20:48:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.11760840998686,54.41176470588235,1610612763,53,70,2023-04-02T20:50:18Z,3030000,False,22.0,12.0,1,right,D. Bane driving finger roll Layup (15 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,15.0,,,,,,X. Tillman,1630214.0,1.0,,,
310,PT11M26.00S,2023-04-02T20:48:33.3Z,3,REGULAR,2pt,Jump Shot,[],201942,25.18068331143233,31.862745098039213,1610612741,55,70,2023-04-02T20:48:37Z,3040000,False,91.0,184.0,1,left,D. DeRozan 20' pullup Jump Shot (16 PTS) (P. Beverley 2 AST),"[201942, 201976]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,20.53,Made,,,,,,,16.0,,,,,,P. Beverley,201976.0,2.0,,,
313,PT11M12.00S,2023-04-02T20:48:53.4Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612763,55,70,2023-04-02T20:49:20Z,3060000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Tillman 2 FT),"[201976, 1630214]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628953.0,1.0,0.0,Tillman,1630214.0,,,,,,
315,PT11M12.00S,2023-04-02T20:49:22.9Z,3,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,55,70,2023-04-02T20:49:22Z,3080000,False,,,0,,MISS X. Tillman Free Throw 1 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT11M12.00S,2023-04-02T20:49:22.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,55,70,2023-04-02T20:49:22Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT11M12.00S,2023-04-02T20:49:22.9Z,3,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,55,70,2023-04-02T20:49:46Z,3100000,False,,,0,,MISS X. Tillman Free Throw 2 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT11M09.00S,2023-04-02T20:49:25.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,55,70,2023-04-02T20:49:46Z,3110000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,317.0,7.0,7.0,0.0,,,,,,,,,,,,,,
320,PT10M57.00S,2023-04-02T20:49:57.9Z,3,REGULAR,2pt,Jump Shot,[],201942,19.136005256241788,32.59803921568628,1610612741,55,70,2023-04-02T20:50:04Z,3130000,False,87.0,127.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.43,Missed,,,,,,,,,,,,,,,,,,
321,PT10M52.00S,2023-04-02T20:50:02.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,55,70,2023-04-02T20:50:04Z,3140000,False,,,0,,J. Morant REBOUND (Off:1 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Right,,,320.0,7.0,6.0,1.0,,,,,,,,,,,,,,
322,PT10M50.00S,2023-04-02T20:50:04.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,92.72339027595268,49.754901960784316,1610612763,55,70,2023-04-02T20:50:38Z,3150000,False,-1.0,16.0,1,right,MISS J. Morant running finger roll Layup,[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
323,PT10M48.00S,2023-04-02T20:50:06.3Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,55,70,2023-04-02T20:50:06Z,3160000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,322.0,3.0,3.0,0.0,,,,,,,,,,,,,,
324,PT10M44.00S,2023-04-02T20:50:10.0Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203897,4.812746386333772,80.14705882352942,1610612741,57,70,2023-04-02T20:50:54Z,3170000,False,-151.0,-7.0,1,left,Z. LaVine 15' running pullup Jump Shot (14 PTS),[203897],1610612741.0,CHI,running pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,15.09,Made,,,,,,,14.0,,,,,,,,,,,
325,PT10M32.00S,2023-04-02T20:50:21.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,73.9323258869908,83.08823529411765,1610612763,57,70,2023-04-02T20:51:20Z,3180000,False,165.0,193.0,1,right,MISS D. Brooks 25' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
326,PT10M30.00S,2023-04-02T20:50:23.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,57,70,2023-04-02T20:50:27Z,3190000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,325.0,2.0,2.0,0.0,,,,,,,,,,,,,,
327,PT10M21.00S,2023-04-02T20:50:33.5Z,3,REGULAR,3pt,Jump Shot,[],203897,25.04927726675427,82.59803921568627,1610612741,57,70,2023-04-02T20:50:39Z,3200000,False,-163.0,183.0,1,left,MISS Z. LaVine 24' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
328,PT10M16.00S,2023-04-02T20:50:38.5Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,57,70,2023-04-02T20:50:39Z,3210000,False,,,0,,X. Tillman REBOUND (Off:2 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,327.0,7.0,5.0,2.0,,,,,,,,,,,,,,
329,PT10M10.00S,2023-04-02T20:50:46.9Z,3,REGULAR,foul,offensive,[],1630214,,,1610612763,57,70,2023-04-02T20:51:51Z,3220000,False,,,0,,X. Tillman off-the-ball offensive FOUL (3 PF),"[1630214, 1627936]",1610612763.0,MEM,off-the-ball,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,201245.0,3.0,0.0,Caruso,1627936.0,,,,,,
331,PT10M10.00S,2023-04-02T20:50:46.9Z,3,REGULAR,turnover,offensive foul,[],1630214,,,1610612763,57,70,2023-04-02T20:51:51Z,3240000,False,,,0,,X. Tillman offensive foul TURNOVER (1 TO),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628953.0,,,,,,,,1.0,,
332,PT10M01.00S,2023-04-02T20:51:08.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201942,3.892904073587385,50.73529411764706,1610612741,59,70,2023-04-02T20:52:31Z,3250000,False,-4.0,-16.0,1,left,D. DeRozan cutting DUNK (18 PTS) (P. Beverley 3 AST),"[201942, 201976]",1610612741.0,CHI,cutting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,1.63,Made,,,,,,,18.0,,,,,,P. Beverley,201976.0,3.0,,,
334,PT09M42.00S,2023-04-02T20:51:27.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,93.24901445466492,49.50980392156863,1610612763,59,72,2023-04-02T20:51:32Z,3270000,False,-2.0,11.0,1,right,J. Jackson Jr. alley-oop DUNK (15 PTS) (J. Morant 5 AST),"[1628991, 1629630]",1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,15.0,,,,,,J. Morant,1629630.0,5.0,,,
336,PT09M28.00S,2023-04-02T20:51:41.4Z,3,REGULAR,3pt,Jump Shot,[],202696,4.28712220762155,4.6568627450980395,1610612741,62,72,2023-04-02T20:51:55Z,3290000,False,227.0,-12.0,1,left,N. Vucevic 3PT  (11 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,22.7,Made,,,,,,,11.0,,,,,,D. DeRozan,201942.0,3.0,,,
338,PT09M12.00S,2023-04-02T20:51:57.9Z,3,REGULAR,3pt,Jump Shot,[],1628991,75.77201051248358,89.2156862745098,1610612763,62,75,2023-04-02T20:52:02Z,3310000,False,196.0,175.0,1,right,J. Jackson Jr. 26' 3PT  (18 PTS) (D. Bane 4 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.3,Made,,,,,,,18.0,,,,,,D. Bane,1630217.0,4.0,,,
340,PT08M55.00S,2023-04-02T20:52:15.0Z,3,REGULAR,3pt,Jump Shot,[],1627936,22.158344283837057,87.74509803921569,1610612741,62,75,2023-04-02T20:52:21Z,3330000,False,-189.0,156.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
341,PT08M51.00S,2023-04-02T20:52:19.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,62,75,2023-04-02T20:52:21Z,3340000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,340.0,3.0,3.0,0.0,,,,,,,,,,,,,,
342,PT08M34.00S,2023-04-02T20:52:40.0Z,3,REGULAR,turnover,backcourt,[],1629630,,,1610612763,62,75,2023-04-02T20:52:47Z,3350000,False,,,0,,J. Morant backcourt TURNOVER (1 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628953.0,,,,,,,,1.0,,
343,PT08M23.00S,2023-04-02T20:53:15.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,6.258212877792378,50.245098039215684,1610612741,64,75,2023-04-02T20:53:22Z,3360000,False,-1.0,6.0,1,left,Z. LaVine driving Layup (16 PTS) (D. DeRozan 4 AST),"[203897, 201942]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,16.0,,,,,,D. DeRozan,201942.0,4.0,,,
344,PT08M23.00S,2023-04-02T20:53:21.2Z,3,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612741,64,75,2023-04-02T20:56:35Z,3370000,False,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (LaVine 1 FT),"[1628991, 203897]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628953.0,3.0,0.0,LaVine,203897.0,,,,,,
346,PT08M23.00S,2023-04-02T20:53:34.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,64,75,2023-04-02T20:53:39Z,3390000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
