actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
507,PT09M32.00S,2023-02-25T02:56:01.6Z,4,REGULAR,2pt,Jump Shot,[],203552,5.601182654402102,23.03921568627451,1610612751,103,55,2023-02-25T02:58:41Z,4970000,False,135.0,0.0,1,left,S. Curry 13' pullup Jump Shot (2 PTS) (R. O'Neale 2 AST),"[203552, 1626220]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,13.48,Made,,,,,2.0,,R. O'Neale,1626220.0,2.0,,,,,,
509,PT09M17.00S,2023-02-25T02:56:17.2Z,4,REGULAR,turnover,lost ball,[],1630245,,,1610612741,103,55,2023-02-25T02:56:26Z,4990000,False,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 203925]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,2.0,Harris,203925.0,,,,,,,,,,,,,,,,,
510,PT09M17.00S,2023-02-25T02:56:17.2Z,4,REGULAR,steal,,[],203925,,,1610612751,103,55,2023-02-25T02:56:19Z,5000000,False,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
511,PT09M02.00S,2023-02-25T02:56:32.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,24.655059132720105,16.666666666666664,1610612751,103,58,2023-02-25T02:56:47Z,5010000,False,167.0,179.0,1,left,C. Thomas 24' 3PT  (15 PTS) (S. Curry 1 AST),"[1630560, 203552]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,24.48,Made,,,,,15.0,,S. Curry,203552.0,1.0,,,,,,
513,PT08M46.00S,2023-02-25T02:56:48.0Z,4,REGULAR,turnover,lost ball,[],1630172,,,1610612741,103,58,2023-02-25T02:56:55Z,5030000,False,,,0,,P. Williams lost ball TURNOVER (2 TO),"[1630172, 1630549]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Left,2.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,
514,PT08M46.00S,2023-02-25T02:56:48.0Z,4,REGULAR,steal,,[],1630549,,,1610612751,103,58,2023-02-25T03:06:09Z,5040000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
515,PT08M41.00S,2023-02-25T02:56:54.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203552,6.258212877792378,46.81372549019608,1610612751,103,60,2023-02-25T02:56:59Z,5050000,False,16.0,6.0,1,left,S. Curry driving Layup (4 PTS),[203552],1610612751.0,BKN,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,1.71,Made,,,,,4.0,,,,,,,,,,
533,PT08M41.00S,2023-02-25T02:58:21.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,103,60,2023-02-25T03:02:14Z,5055000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M41.00S,2023-02-25T02:59:47.7Z,4,REGULAR,substitution,out,[],203925,,,1610612741,103,60,2023-02-25T03:00:07Z,5060000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M41.00S,2023-02-25T02:59:47.7Z,4,REGULAR,substitution,in,[],1629139,,,1610612741,103,60,2023-02-25T03:00:07Z,5070000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M25.00S,2023-02-25T03:00:20.5Z,4,REGULAR,turnover,3-second-violation,[],203083,,,1610612741,103,60,2023-02-25T03:00:33Z,5080000,False,,,0,,A. Drummond 3-second-violation TURNOVER (2 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,202901.0,,,,,,,,,
522,PT08M09.00S,2023-02-25T03:00:46.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629139,3.7614980289093296,94.11764705882352,1610612751,103,63,2023-02-25T03:00:57Z,5090000,False,-221.0,-17.0,1,left,Y. Watanabe 3PT  (3 PTS) (D. Sharpe 2 AST),"[1629139, 1630549]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,,,,22.13,Made,,,,,3.0,,D. Sharpe,1630549.0,2.0,,,,,,
524,PT07M53.00S,2023-02-25T03:01:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,93.9060446780552,48.28431372549019,1610612741,105,63,2023-02-25T03:01:07Z,5110000,False,-9.0,5.0,1,right,P. Williams driving Layup (12 PTS) (C. White 3 AST),"[1630172, 1629632]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,12.0,,C. White,1629632.0,3.0,,,,,,
526,PT07M36.00S,2023-02-25T03:01:20.4Z,4,REGULAR,2pt,Jump Shot,[],1630560,21.632720105124836,77.69607843137256,1610612751,105,63,2023-02-25T03:01:31Z,5130000,False,-138.0,151.0,1,left,MISS C. Thomas 20' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,20.48,Missed,,,,,,,,,,,,,,,
527,PT07M33.00S,2023-02-25T03:01:23.4Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,105,63,2023-02-25T03:01:31Z,5140000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,526.0,3.0,3.0,0.0,,,,,,,,,,,
528,PT07M31.00S,2023-02-25T03:01:30.6Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612741,105,63,2023-02-25T03:01:41Z,5150000,False,,,0,,R. O'Neale shooting personal FOUL (4 PF) (Terry 2 FT),"[1626220, 1631207]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2003.0,,,,4.0,0.0,Terry,1631207.0,,
530,PT07M31.00S,2023-02-25T03:01:52.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631207,,,1610612741,106,63,2023-02-25T03:02:19Z,5170000,False,,,0,,D. Terry Free Throw 1 of 2 (1 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
531,PT07M31.00S,2023-02-25T03:01:52.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631207,,,1610612741,106,63,2023-02-25T03:02:19Z,5180000,False,,,0,,MISS D. Terry Free Throw 2 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
532,PT07M29.00S,2023-02-25T03:01:54.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,106,63,2023-02-25T03:02:19Z,5190000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,531.0,4.0,4.0,0.0,,,,,,,,,,,
534,PT07M16.00S,2023-02-25T03:02:21.5Z,4,REGULAR,3pt,Jump Shot,[],203552,5.206964520367937,97.05882352941177,1610612751,106,63,2023-02-25T03:02:30Z,5200000,False,-235.0,-4.0,1,left,MISS S. Curry 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,23.53,Missed,,,,,,,,,,,,,,,
535,PT07M13.00S,2023-02-25T03:02:24.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,106,63,2023-02-25T03:02:30Z,5210000,False,,,0,,A. Drummond REBOUND (Off:5 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,534.0,8.0,3.0,5.0,,,,,,,,,,,
536,PT07M05.00S,2023-02-25T03:02:33.2Z,4,REGULAR,3pt,Jump Shot,[],1630245,96.5341655716163,95.34313725490196,1610612741,106,63,2023-02-25T03:02:38Z,5220000,False,227.0,-20.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,22.76,Missed,,,,,,,,,,,,,,,
537,PT07M00.00S,2023-02-25T03:02:38.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,106,63,2023-02-25T03:02:38Z,5230000,False,,,0,,A. Drummond REBOUND (Off:6 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,536.0,9.0,3.0,6.0,,,,,,,,,,,
538,PT07M00.00S,2023-02-25T03:02:38.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612741,108,63,2023-02-25T03:02:38Z,5240000,False,0.0,0.0,1,right,A. Drummond putback Layup (11 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,11.0,,,,,,,,,,
539,PT06M45.00S,2023-02-25T03:02:52.6Z,4,REGULAR,2pt,Jump Shot,[],203552,21.50131406044678,27.696078431372552,1610612751,108,65,2023-02-25T03:03:01Z,5250000,False,112.0,150.0,1,left,S. Curry 18' pullup Jump Shot (6 PTS) (R. O'Neale 3 AST),"[203552, 1626220]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,18.66,Made,,,,,6.0,,R. O'Neale,1626220.0,3.0,,,,,,
541,PT06M24.00S,2023-02-25T03:03:14.1Z,4,REGULAR,3pt,Jump Shot,[],1629632,68.28186596583443,22.30392156862745,1610612741,108,65,2023-02-25T03:03:35Z,5270000,False,-138.0,246.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,28.2,Missed,,,,,,,,,,,,,,,
542,PT06M23.00S,2023-02-25T03:03:15.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,108,65,2023-02-25T03:03:35Z,5280000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,541.0,,,,,,,,,,,,,,
544,PT06M04.00S,2023-02-25T03:04:02.0Z,4,REGULAR,3pt,Jump Shot,[],1630560,15.588042049934298,94.36274509803921,1610612751,108,68,2023-02-25T03:06:09Z,5300000,False,-222.0,94.0,1,left,C. Thomas 24' 3PT pullup (18 PTS) (S. Curry 2 AST),"[1630560, 203552]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left,,,,24.09,Made,,,,,18.0,,S. Curry,203552.0,2.0,,,,,,
546,PT05M52.00S,2023-02-25T03:04:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.51182654402102,53.67647058823529,1610612741,108,68,2023-02-25T03:04:29Z,5320000,False,18.0,8.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1630549]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,2.03,Missed,,,,,,,,,,,,,,Sharpe,1630549.0
547,PT05M52.00S,2023-02-25T03:04:16.1Z,4,REGULAR,block,,[],1630549,,,1610612741,108,68,2023-02-25T03:08:45Z,5330000,False,,,0,,D. Sharpe BLOCK (2 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT05M52.00S,2023-02-25T03:04:16.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,108,68,2023-02-25T03:04:29Z,5340000,False,,,0,,A. Drummond REBOUND (Off:7 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,546.0,10.0,3.0,7.0,,,,,,,,,,,
549,PT05M52.00S,2023-02-25T03:04:25.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612741,110,68,2023-02-25T03:04:25Z,5350000,False,0.0,0.0,1,right,A. Drummond putback Layup (13 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,13.0,,,,,,,,,,
550,PT05M52.00S,2023-02-25T03:04:27.5Z,4,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612741,110,68,2023-02-25T03:04:43Z,5360000,False,,,0,,R. O'Neale shooting personal FOUL (5 PF) (Drummond 1 FT),"[1626220, 203083]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,,,,5.0,0.0,Drummond,203083.0,,
552,PT05M52.00S,2023-02-25T03:04:34.7Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,110,68,2023-02-25T03:04:37Z,5380000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M52.00S,2023-02-25T03:04:34.7Z,4,REGULAR,substitution,in,[],1627884,,,1610612741,110,68,2023-02-25T03:04:37Z,5390000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M52.00S,2023-02-25T03:04:45.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203083,,,1610612741,110,68,2023-02-25T03:04:49Z,5400000,False,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
555,PT05M48.00S,2023-02-25T03:04:49.3Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,110,68,2023-02-25T03:04:49Z,5410000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,554.0,5.0,5.0,0.0,,,,,,,,,,,
556,PT05M34.00S,2023-02-25T03:05:00.6Z,4,REGULAR,3pt,Jump Shot,[],203552,31.61957950065703,62.5,1610612751,110,71,2023-02-25T03:05:04Z,5420000,False,-62.0,245.0,1,left,S. Curry 25' 3PT pullup (9 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,25.26,Made,,,,,9.0,,,,,,,,,,
557,PT05M27.00S,2023-02-25T03:05:10.5Z,4,REGULAR,foul,personal,['2freethrow'],1629139,,,1610612741,110,71,2023-02-25T03:05:26Z,5430000,False,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Terry 2 FT),"[1629139, 1631207]",1610612751.0,BKN,shooting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,1.0,0.0,Terry,1631207.0,,
559,PT05M27.00S,2023-02-25T03:05:35.1Z,4,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,110,71,2023-02-25T03:05:35Z,5450000,False,,,0,,MISS D. Terry Free Throw 1 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
560,PT05M27.00S,2023-02-25T03:05:35.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,110,71,2023-02-25T03:05:35Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,
561,PT05M27.00S,2023-02-25T03:05:48.6Z,4,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,111,71,2023-02-25T03:05:48Z,5470000,False,,,0,,D. Terry Free Throw 2 of 2 (2 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
562,PT05M13.00S,2023-02-25T03:06:03.3Z,4,REGULAR,2pt,Jump Shot,[],203552,27.94021024967148,50.98039215686274,1610612751,111,73,2023-02-25T03:06:15Z,5480000,False,-5.0,210.0,1,left,S. Curry 21' step back Jump Shot (11 PTS),[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,21.02,Made,,,,,11.0,,,,,,,,,,
563,PT05M04.00S,2023-02-25T03:06:16.5Z,4,REGULAR,foul,personal,[],1630549,,,1610612741,111,73,2023-02-25T03:06:28Z,5490000,False,,,0,,D. Sharpe personal FOUL (3 PF),"[1630549, 1629632]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,,,,3.0,0.0,White,1629632.0,,
565,PT05M04.00S,2023-02-25T03:06:24.5Z,4,REGULAR,substitution,out,[],203083,,,1610612741,111,73,2023-02-25T03:06:28Z,5510000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M04.00S,2023-02-25T03:06:24.5Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,111,73,2023-02-25T03:06:28Z,5520000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M57.00S,2023-02-25T03:06:41.3Z,4,REGULAR,3pt,Jump Shot,[],1631207,71.56701708278581,73.77450980392157,1610612741,114,73,2023-02-25T03:06:47Z,5530000,False,119.0,215.0,1,right,D. Terry 24' 3PT  (5 PTS) (P. Williams 2 AST),"[1631207, 1630172]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,24.55,Made,,,,,5.0,,P. Williams,1630172.0,2.0,,,,,,
569,PT04M42.00S,2023-02-25T03:06:55.9Z,4,REGULAR,3pt,Jump Shot,[],1630560,32.14520367936925,55.14705882352941,1610612751,114,73,2023-02-25T03:10:26Z,5550000,False,-26.0,250.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,25.1,Missed,,,,,,,,,,,,,,,
570,PT04M39.00S,2023-02-25T03:06:58.9Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,114,73,2023-02-25T03:07:01Z,5560000,False,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,569.0,4.0,4.0,0.0,,,,,,,,,,,
571,PT04M30.00S,2023-02-25T03:07:07.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,93.38042049934296,50.0,1610612741,116,73,2023-02-25T03:07:39Z,5570000,False,0.0,10.0,1,right,P. Williams DUNK (14 PTS) (C. White 4 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,0.97,Made,,,,,14.0,,C. White,1629632.0,4.0,,,,,,
573,PT04M12.00S,2023-02-25T03:07:28.7Z,4,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612751,116,73,2023-02-25T03:07:51Z,5590000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Thomas 2 FT),"[1631207, 1630560]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,,,,1.0,0.0,Thomas,1630560.0,,
575,PT04M12.00S,2023-02-25T03:07:53.8Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,116,74,2023-02-25T03:07:53Z,5610000,False,,,0,,C. Thomas Free Throw 1 of 2 (19 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,
576,PT04M12.00S,2023-02-25T03:07:54.6Z,4,REGULAR,substitution,out,[],1629632,,,1610612751,116,74,2023-02-25T03:08:06Z,5620000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M12.00S,2023-02-25T03:07:54.6Z,4,REGULAR,substitution,in,[],1630678,,,1610612751,116,74,2023-02-25T03:08:06Z,5630000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M12.00S,2023-02-25T03:08:08.3Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,116,75,2023-02-25T03:08:08Z,5640000,False,,,0,,C. Thomas Free Throw 2 of 2 (20 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,
579,PT04M01.00S,2023-02-25T03:08:21.7Z,4,REGULAR,2pt,Jump Shot,[],1630245,84.70762155059133,70.09803921568627,1610612741,118,75,2023-02-25T03:08:27Z,5650000,False,100.0,91.0,1,right,A. Dosunmu 13' pullup Jump Shot (7 PTS),[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,13.57,Made,,,,,7.0,,,,,,,,,,
580,PT03M46.00S,2023-02-25T03:08:35.5Z,4,REGULAR,3pt,Jump Shot,[],203552,30.831143232588698,14.460784313725492,1610612751,118,78,2023-02-25T03:08:49Z,5660000,False,178.0,237.0,1,left,S. Curry 29' 3PT  (14 PTS) (C. Thomas 2 AST),"[203552, 1630560]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,29.65,Made,,,,,14.0,,C. Thomas,1630560.0,2.0,,,,,,
582,PT03M31.00S,2023-02-25T03:08:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,92.19776609724047,50.73529411764706,1610612741,120,78,2023-02-25T03:08:56Z,5680000,False,4.0,21.0,1,right,T. Taylor cutting Layup (2 PTS) (D. Jones Jr. 1 AST),"[1630678, 1627884]",1610612741.0,CHI,cutting,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,2.0,,D. Jones Jr.,1627884.0,1.0,,,,,,
584,PT03M22.00S,2023-02-25T03:08:59.8Z,4,REGULAR,3pt,Jump Shot,[],203552,30.042706964520367,77.69607843137256,1610612751,120,81,2023-02-25T03:09:03Z,5700000,False,-138.0,230.0,1,left,S. Curry 26' 3PT pullup (17 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,26.84,Made,,,,,17.0,,,,,,,,,,
585,PT03M05.00S,2023-02-25T03:09:19.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629139,,,1610612741,120,81,2023-02-25T03:09:27Z,5710000,False,,,0,,Y. Watanabe shooting personal FOUL (2 PF) (Williams 2 FT),"[1629139, 1630172]",1610612751.0,BKN,shooting,,,Watanabe,Y. Watanabe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2003.0,,,,2.0,0.0,Williams,1630172.0,,
587,PT03M05.00S,2023-02-25T03:09:48.4Z,4,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,121,81,2023-02-25T03:09:48Z,5730000,False,,,0,,P. Williams Free Throw 1 of 2 (15 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
588,PT03M05.00S,2023-02-25T03:10:00.7Z,4,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,122,81,2023-02-25T03:10:00Z,5740000,False,,,0,,P. Williams Free Throw 2 of 2 (16 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
589,PT02M55.00S,2023-02-25T03:10:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.995400788436268,50.98039215686274,1610612751,122,83,2023-02-25T03:10:22Z,5750000,False,-5.0,4.0,1,left,C. Thomas driving finger roll Layup (22 PTS) (S. Curry 3 AST),"[1630560, 203552]",1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,0.63,Made,,,,,22.0,,S. Curry,203552.0,3.0,,,,,,
591,PT02M36.00S,2023-02-25T03:10:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,93.38042049934296,49.01960784313725,1610612741,124,83,2023-02-25T03:10:44Z,5770000,False,-5.0,10.0,1,right,T. Taylor cutting Layup (4 PTS) (P. Williams 3 AST),"[1630678, 1630172]",1610612741.0,CHI,cutting,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,1.09,Made,,,,,4.0,,P. Williams,1630172.0,3.0,,,,,,
593,PT02M26.00S,2023-02-25T03:10:51.9Z,4,REGULAR,foul,offensive,['inpenalty'],203552,,,1610612751,124,83,2023-02-25T03:11:09Z,5790000,False,,,0,,S. Curry offensive FOUL (2 PF),"[203552, 1631207]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,,,,,,202901.0,,,,2.0,0.0,Terry,1631207.0,,
595,PT02M26.00S,2023-02-25T03:10:51.9Z,4,REGULAR,turnover,offensive foul,[],203552,,,1610612751,124,83,2023-02-25T03:10:51Z,5810000,False,,,0,,S. Curry offensive foul TURNOVER (2 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,2.0,,,,,,,,,,202901.0,,,,,,,,,
596,PT02M26.00S,2023-02-25T03:11:23.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,124,83,2023-02-25T03:11:23Z,5820000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M17.00S,2023-02-25T03:14:27.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629139,,,1610612741,124,83,2023-02-25T03:14:39Z,5830000,False,,,0,,Y. Watanabe shooting personal FOUL (3 PF) (Williams 2 FT),"[1629139, 1630172]",1610612751.0,BKN,shooting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,,,,3.0,0.0,Williams,1630172.0,,
