actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
350,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,76,57,2022-10-27T01:24:18Z,3500000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-10-27T01:24:16.7Z,3,REGULAR,period,start,[],0,,,1610612741,76,57,2022-10-27T01:24:19Z,3510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M42.00S,2022-10-27T01:24:34.7Z,3,REGULAR,3pt,Jump Shot,[],203897,95.6143232588699,95.83333333333334,1610612741,79,57,2022-10-27T01:24:40Z,3520000,229.0,-11.0,1,right,Z. LaVine 3PT  (19 PTS) (N. Vucevic 3 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,22.95,Made,19.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,
354,PT11M26.00S,2022-10-27T01:24:52.3Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612754,79,57,2022-10-27T01:25:04Z,3540000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Turner 2 FT),"[202696, 1626167]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,2.0,0.0,Turner,1626167.0,,
356,PT11M26.00S,2022-10-27T01:25:16.5Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,79,58,2022-10-27T01:25:16Z,3560000,,,0,,M. Turner Free Throw 1 of 2 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
357,PT11M26.00S,2022-10-27T01:25:32.8Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,79,59,2022-10-27T01:25:32Z,3570000,,,0,,M. Turner Free Throw 2 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
358,PT11M12.00S,2022-10-27T01:25:50.0Z,3,REGULAR,3pt,Jump Shot,[],203897,69.85873850197109,18.38235294117647,1610612741,82,59,2022-10-27T01:25:54Z,3580000,-158.0,231.0,1,right,Z. LaVine 27' 3PT  (22 PTS) (D. DeRozan 5 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,27.98,Made,22.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,,
360,PT10M57.00S,2022-10-27T01:26:04.4Z,3,REGULAR,3pt,Jump Shot,[],1630188,5.469776609724048,2.696078431372549,1610612754,82,59,2022-10-27T01:26:09Z,3600000,237.0,-1.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
361,PT10M54.00S,2022-10-27T01:26:07.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,82,59,2022-10-27T01:26:09Z,3610000,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,,,,360.0,7.0,6.0,1.0,,,,,,,,,,
364,PT10M47.00S,2022-10-27T01:26:30.7Z,3,REGULAR,3pt,Jump Shot,[],203897,92.06636005256242,96.56862745098039,1610612741,82,59,2022-10-27T01:26:41Z,3640000,233.0,22.0,1,right,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
365,PT10M43.00S,2022-10-27T01:26:34.7Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,82,59,2022-10-27T01:26:41Z,3650000,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,,,,364.0,5.0,3.0,2.0,,,,,,,,,,
366,PT10M40.00S,2022-10-27T01:26:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,5.338370565045992,48.529411764705884,1610612754,82,61,2022-10-27T01:26:46Z,3660000,7.0,-2.0,1,left,A. Nesmith Layup (7 PTS) (M. Turner 2 AST),"[1630174, 1626167]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,0.77,Made,7.0,M. Turner,1626167.0,2.0,,,,,,,,,,,,,,
368,PT10M25.00S,2022-10-27T01:26:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630245,70.12155059132719,75.73529411764706,1610612741,82,61,2022-10-27T01:26:57Z,3680000,129.0,228.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
369,PT10M23.00S,2022-10-27T01:26:54.9Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,82,61,2022-10-27T01:26:57Z,3690000,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,368.0,3.0,3.0,0.0,,,,,,,,,,
370,PT10M19.00S,2022-10-27T01:26:59.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630174,5.469776609724048,47.30392156862745,1610612754,82,63,2022-10-27T01:28:22Z,3700000,13.0,-1.0,1,left,A. Nesmith running Layup (9 PTS) (B. Hield 2 AST),"[1630174, 1627741]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.35,Made,9.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,
372,PT10M03.00S,2022-10-27T01:27:14.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,80.50262812089356,47.794117647058826,1610612741,82,63,2022-10-27T01:27:24Z,3720000,-11.0,131.0,1,right,MISS N. Vucevic 13' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,13.13,Missed,,,,,,,,,,,,,,,,,,
373,PT10M01.00S,2022-10-27T01:27:16.7Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,82,63,2022-10-27T01:27:24Z,3730000,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,,,
374,PT09M48.00S,2022-10-27T01:27:29.1Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,82,63,2022-10-27T01:27:35Z,3740000,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 1630172]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,3.0,Williams,1630172.0,,,,,,,
375,PT09M48.00S,2022-10-27T01:27:29.1Z,3,REGULAR,steal,,[],1630172,,,1610612741,82,63,2022-10-27T01:27:30Z,3750000,,,0,,P. Williams STEAL (2 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
376,PT09M46.00S,2022-10-27T01:27:33.8Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612741,82,63,2022-10-27T01:28:05Z,3760000,,,0,,J. Smith shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630188, 203897]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,1.0,1.0,LaVine,203897.0,,
378,PT09M46.00S,2022-10-27T01:28:06.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612741,83,63,2022-10-27T01:28:06Z,3780000,,,0,,Z. LaVine Free Throw 1 of 2 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
379,PT09M46.00S,2022-10-27T01:28:06.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612741,83,63,2022-10-27T01:28:24Z,3790000,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT09M43.00S,2022-10-27T01:28:09.3Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,83,63,2022-10-27T01:28:24Z,3800000,,,0,,J. Smith REBOUND (Off:0 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,379.0,5.0,5.0,0.0,,,,,,,,,,
381,PT09M37.00S,2022-10-27T01:28:28.8Z,3,REGULAR,3pt,Jump Shot,[],1630188,28.203022339027594,18.38235294117647,1610612754,83,66,2022-10-27T01:28:33Z,3810000,158.0,213.0,1,left,J. Smith 26' 3PT  (5 PTS) (T. Haliburton 7 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.49,Made,5.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
383,PT09M37.00S,2022-10-27T01:28:34.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,83,66,2022-10-27T01:28:34Z,3830000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M26.00S,2022-10-27T01:31:35.2Z,3,REGULAR,2pt,Jump Shot,[],201942,76.5604467805519,49.26470588235294,1610612741,85,66,2022-10-27T01:31:39Z,3840000,-4.0,168.0,1,right,D. DeRozan 16' pullup Jump Shot (8 PTS) (A. Dosunmu 5 AST),"[201942, 1630245]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.78,Made,8.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,,,,,,
386,PT09M09.00S,2022-10-27T01:31:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.258212877792378,45.09803921568628,1610612754,85,68,2022-10-27T01:31:57Z,3860000,25.0,6.0,1,left,B. Hield cutting Layup (11 PTS) (J. Smith 1 AST),"[1627741, 1630188]",1610612754.0,IND,cutting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.53,Made,11.0,J. Smith,1630188.0,1.0,,,,,,,,,,,,,,
388,PT08M54.00S,2022-10-27T01:32:07.1Z,3,REGULAR,3pt,Jump Shot,[],201942,95.6143232588699,2.450980392156863,1610612741,85,68,2022-10-27T01:32:11Z,3880000,-238.0,-11.0,1,right,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
389,PT08M51.00S,2022-10-27T01:32:10.1Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,85,68,2022-10-27T01:32:11Z,3890000,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,388.0,3.0,3.0,0.0,,,,,,,,,,
390,PT08M34.00S,2022-10-27T01:32:27.0Z,3,REGULAR,3pt,Jump Shot,[],1630188,10.463206307490145,94.6078431372549,1610612754,85,71,2022-10-27T01:33:18Z,3900000,-223.0,46.0,1,left,J. Smith 3PT step back (8 PTS) (A. Nesmith 2 AST),"[1630188, 1630174]",1610612754.0,IND,step back,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,22.77,Made,8.0,A. Nesmith,1630174.0,2.0,,,,,,,,,,,,,,
392,PT08M22.00S,2022-10-27T01:32:41.1Z,3,REGULAR,violation,kicked ball,[],1626167,,,1610612741,85,71,2022-10-27T01:34:03Z,3920000,,,0,,M. Turner kicked ball VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,202056.0,,,,,,
393,PT08M14.00S,2022-10-27T01:33:06.4Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612741,85,71,2022-10-27T01:33:16Z,3930000,,,0,,A. Nesmith shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1630174, 201942]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,4.0,0.0,DeRozan,201942.0,,
395,PT08M14.00S,2022-10-27T01:33:35.0Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,86,71,2022-10-27T01:33:35Z,3950000,,,0,,D. DeRozan Free Throw 1 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
396,PT08M14.00S,2022-10-27T01:33:48.2Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,87,71,2022-10-27T01:33:48Z,3960000,,,0,,D. DeRozan Free Throw 2 of 2 (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
397,PT08M02.00S,2022-10-27T01:34:04.8Z,3,REGULAR,3pt,Jump Shot,[],1630188,7.046649145860711,2.450980392156863,1610612754,87,74,2022-10-27T01:34:09Z,3970000,238.0,14.0,1,left,J. Smith 3PT  (11 PTS) (B. Hield 3 AST),"[1630188, 1627741]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,23.81,Made,11.0,B. Hield,1627741.0,3.0,,,,,,,,,,,,,,
399,PT07M42.00S,2022-10-27T01:34:25.1Z,3,REGULAR,2pt,Jump Shot,[],201942,75.3777923784494,34.068627450980394,1610612741,89,74,2022-10-27T01:37:02Z,3990000,-80.0,179.0,1,right,D. DeRozan 19' pullup Jump Shot (12 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.59,Made,12.0,,,,,,,,,,,,,,,,,
400,PT07M24.00S,2022-10-27T01:34:42.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,28.597240473061763,22.30392156862745,1610612754,89,77,2022-10-27T01:34:48Z,4000000,138.0,216.0,1,left,B. Hield 25' 3PT  (14 PTS) (J. Smith 2 AST),"[1627741, 1630188]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.68,Made,14.0,J. Smith,1630188.0,2.0,,,,,,,,,,,,,,
402,PT07M08.00S,2022-10-27T01:34:57.9Z,3,REGULAR,3pt,Jump Shot,[],1630172,66.83639947437582,50.49019607843137,1610612741,92,77,2022-10-27T01:35:02Z,4020000,2.0,259.0,1,right,P. Williams 25' 3PT  (10 PTS) (Z. LaVine 3 AST),"[1630172, 203897]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,25.92,Made,10.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,
404,PT06M59.00S,2022-10-27T01:35:12.1Z,3,REGULAR,foul,personal,[],1630245,,,1610612754,92,77,2022-10-27T01:35:18Z,4040000,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1630188]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,2.0,0.0,Smith,1630188.0,,
406,PT06M47.00S,2022-10-27T01:35:41.9Z,3,REGULAR,turnover,bad pass,[],1630174,,,1610612754,92,77,2022-10-27T01:35:47Z,4060000,,,0,,A. Nesmith bad pass TURNOVER (2 TO),"[1630174, 203897]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,LaVine,203897.0,,,,,,,
407,PT06M47.00S,2022-10-27T01:35:41.9Z,3,REGULAR,steal,,[],203897,,,1610612741,92,77,2022-10-27T01:35:47Z,4070000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
408,PT06M45.00S,2022-10-27T01:35:47.6Z,3,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,92,77,2022-10-27T01:37:26Z,4080000,,,0,,P. Williams lost ball out-of-bounds TURNOVER (2 TO),[1630172],1610612741.0,CHI,lost ball,,,Williams,P. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2.0,,,1151.0,,,,,,
409,PT06M34.00S,2022-10-27T01:35:59.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,25.57490144546649,81.61764705882352,1610612754,92,80,2022-10-27T01:36:04Z,4090000,-158.0,188.0,1,left,B. Hield 24' 3PT  (17 PTS) (T. Haliburton 8 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.56,Made,17.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,,,
411,PT06M16.00S,2022-10-27T01:36:19.4Z,3,REGULAR,turnover,traveling,[],203897,,,1610612741,92,80,2022-10-27T01:36:29Z,4110000,,,0,,Z. LaVine traveling TURNOVER (3 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,,,2004.0,,,,,,
412,PT06M16.00S,2022-10-27T01:36:22.2Z,3,REGULAR,substitution,out,[],203897,,,1610612754,92,80,2022-10-27T01:36:32Z,4120000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M16.00S,2022-10-27T01:36:22.2Z,3,REGULAR,substitution,out,[],1630172,,,1610612754,92,80,2022-10-27T01:36:32Z,4130000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M16.00S,2022-10-27T01:36:22.2Z,3,REGULAR,substitution,in,[],1629632,,,1610612754,92,80,2022-10-27T01:36:32Z,4140000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M16.00S,2022-10-27T01:36:22.2Z,3,REGULAR,substitution,in,[],1629750,,,1610612754,92,80,2022-10-27T01:36:32Z,4150000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M03.00S,2022-10-27T01:37:06.9Z,3,REGULAR,foul,offensive,[],1630188,,,1610612754,92,80,2022-10-27T01:39:30Z,4160000,,,0,,J. Smith off-the-ball offensive FOUL (2 PF),"[1630188, 1629750]",1610612754.0,IND,off-the-ball,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202056.0,2.0,1.0,Green,1629750.0,,
418,PT06M03.00S,2022-10-27T01:37:06.9Z,3,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,92,80,2022-10-27T01:37:21Z,4180000,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,2004.0,,,,,,
419,PT05M56.00S,2022-10-27T01:37:32.8Z,3,REGULAR,foul,personal,[],1626167,,,1610612741,92,80,2022-10-27T01:37:41Z,4190000,,,0,,M. Turner personal FOUL (2 PF),"[1626167, 202696]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2004.0,2.0,1.0,Vucevic,202696.0,,
421,PT05M56.00S,2022-10-27T01:37:41.3Z,3,REGULAR,substitution,out,[],1630174,,,1610612741,92,80,2022-10-27T01:37:58Z,4210000,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M56.00S,2022-10-27T01:37:41.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612741,92,80,2022-10-27T01:37:58Z,4220000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M56.00S,2022-10-27T01:37:41.3Z,3,REGULAR,substitution,in,[],1630543,,,1610612741,92,80,2022-10-27T01:37:58Z,4230000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M56.00S,2022-10-27T01:37:41.3Z,3,REGULAR,substitution,in,[],1630537,,,1610612741,92,80,2022-10-27T01:37:58Z,4240000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M45.00S,2022-10-27T01:38:03.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,67.23061760840999,52.94117647058824,1610612741,92,80,2022-10-27T01:38:07Z,4250000,15.0,256.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
426,PT05M42.00S,2022-10-27T01:38:06.6Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,92,80,2022-10-27T01:38:06Z,4260000,,,0,,J. Smith REBOUND (Off:0 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,425.0,6.0,6.0,0.0,,,,,,,,,,
427,PT05M34.00S,2022-10-27T01:38:15.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,29.6484888304862,79.65686274509804,1610612754,92,83,2022-10-27T01:38:20Z,4270000,-148.0,226.0,1,left,B. Hield 27' 3PT  (20 PTS) (C. Duarte 1 AST),"[1627741, 1630537]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.05,Made,20.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,,,,
429,PT05M33.00S,2022-10-27T01:38:22.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,92,83,2022-10-27T01:38:22Z,4290000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M13.00S,2022-10-27T01:41:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.32917214191852,43.627450980392155,1610612741,92,83,2022-10-27T01:41:45Z,4300000,-32.0,20.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
431,PT05M09.00S,2022-10-27T01:41:43.9Z,3,REGULAR,rebound,offensive,[],1630245,,,1610612741,92,83,2022-10-27T01:41:43Z,4310000,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,430.0,2.0,1.0,1.0,,,,,,,,,,
432,PT05M07.00S,2022-10-27T01:41:45.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629750,73.40670170827858,85.04901960784314,1610612741,92,83,2022-10-27T01:41:51Z,4320000,175.0,197.0,1,right,MISS J. Green 26' 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
433,PT05M06.00S,2022-10-27T01:41:46.6Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,92,83,2022-10-27T01:41:51Z,4330000,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,432.0,2.0,1.0,1.0,,,,,,,,,,
434,PT05M02.00S,2022-10-27T01:41:51.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,33.85348226018397,45.588235294117645,1610612754,92,83,2022-10-27T01:42:02Z,4340000,22.0,266.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
435,PT05M00.00S,2022-10-27T01:41:59.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,92,83,2022-10-27T01:41:59Z,4350000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,434.0,,,,,,,,,,,,,
436,PT05M00.00S,2022-10-27T01:42:00.9Z,3,REGULAR,foul,personal,[],1629750,,,1610612754,92,83,2022-10-27T01:42:20Z,4360000,,,0,,J. Green loose ball personal FOUL (1 PF),"[1629750, 1630188]",1610612741.0,CHI,loose ball,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,Smith,1630188.0,,
438,PT04M48.00S,2022-10-27T01:42:29.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630543,5.338370565045992,50.73529411764706,1610612754,92,85,2022-10-27T01:42:36Z,4380000,-4.0,-2.0,1,left,I. Jackson alley-oop DUNK (8 PTS) (B. Hield 4 AST),"[1630543, 1627741]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.44,Made,8.0,B. Hield,1627741.0,4.0,,,,,,,,,,,,,,
440,PT04M33.00S,2022-10-27T01:42:44.5Z,3,REGULAR,3pt,Jump Shot,[],1629632,95.48291721419186,5.637254901960785,1610612741,92,85,2022-10-27T01:42:51Z,4400000,-222.0,-10.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
441,PT04M30.00S,2022-10-27T01:42:47.5Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,92,85,2022-10-27T01:42:51Z,4410000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,440.0,2.0,2.0,0.0,,,,,,,,,,
442,PT04M28.00S,2022-10-27T01:42:49.9Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,92,85,2022-10-27T01:42:54Z,4420000,,,0,,T. Haliburton bad pass TURNOVER (4 TO),"[1630169, 1630245]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,4.0,Dosunmu,1630245.0,,,,,,,
