actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
439,PT04M36.00S,2025-03-22T03:46:25.4Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,78,75,2025-03-22T03:46:31Z,4310000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M36.00S,2025-03-22T03:46:25.4Z,3,REGULAR,substitution,out,[],1641871,,,1610612757,78,75,2025-03-22T03:46:31Z,4320000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M36.00S,2025-03-22T03:46:25.4Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,78,75,2025-03-22T03:46:31Z,4330000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M36.00S,2025-03-22T03:46:25.4Z,3,REGULAR,substitution,in,[],1629680,,,1610612757,78,75,2025-03-22T03:46:31Z,4340000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M28.00S,2025-03-22T03:46:53.3Z,3,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,78,75,2025-03-22T03:46:59Z,4350000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (5 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Center,,,,5.0,,,202007.0,,,,,,,,,,,,,
444,PT04M15.00S,2025-03-22T03:47:14.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,74.72076215505913,13.725490196078432,1610612743,78,78,2025-03-22T03:47:19Z,4360000,False,-181.0,185.0,1,right,C. Braun 25' 3PT  (11 PTS) (J. Murray 2 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.92,Made,11.0,,,,,,,,,J. Murray,1627750.0,2.0,,,,,,
446,PT03M56.00S,2025-03-22T03:47:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,7.835085413929041,52.94117647058824,1610612757,80,78,2025-03-22T03:47:38Z,4380000,False,-15.0,21.0,1,left,S. Sharpe driving Layup (18 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.57,Made,18.0,,,,,,,,,,,,,,,,,
447,PT03M37.00S,2025-03-22T03:47:55.5Z,3,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612743,80,78,2025-03-22T03:48:05Z,4390000,False,,,0,,S. Henderson shooting personal FOUL (4 PF) (Gordon 2 FT),"[1630703, 203932]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,4.0,0.0,Gordon,203932.0,,,,,,,,,
449,PT03M37.00S,2025-03-22T03:48:21.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,80,78,2025-03-22T03:48:21Z,4410000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M37.00S,2025-03-22T03:50:27.7Z,3,REGULAR,substitution,out,[],1630703,,,1610612743,80,78,2025-03-22T03:50:31Z,4430000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M37.00S,2025-03-22T03:50:27.7Z,3,REGULAR,substitution,in,[],1630625,,,1610612743,80,78,2025-03-22T03:50:31Z,4440000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M37.00S,2025-03-22T03:50:40.6Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,80,79,2025-03-22T03:50:40Z,4450000,False,,,0,,A. Gordon Free Throw 1 of 2 (21 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
454,PT03M37.00S,2025-03-22T03:50:54.8Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,80,80,2025-03-22T03:50:54Z,4460000,False,,,0,,A. Gordon Free Throw 2 of 2 (22 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
455,PT03M16.00S,2025-03-22T03:51:17.3Z,3,REGULAR,3pt,Jump Shot,[],1630625,10.463206307490145,4.166666666666666,1610612757,80,80,2025-03-22T03:51:21Z,4470000,False,229.0,46.0,1,left,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
456,PT03M12.00S,2025-03-22T03:51:21.3Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,80,80,2025-03-22T03:51:21Z,4480000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,455.0,3.0,3.0,0.0,,
457,PT03M04.00S,2025-03-22T03:51:28.5Z,3,REGULAR,3pt,Jump Shot,[],203932,69.33311432325887,69.85294117647058,1610612743,80,80,2025-03-22T03:51:39Z,4490000,False,99.0,236.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
458,PT03M01.00S,2025-03-22T03:51:31.5Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,80,80,2025-03-22T04:00:54Z,4500000,False,,,0,,C. Braun REBOUND (Off:2 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,457.0,4.0,2.0,2.0,,
526,PT03M01.00S,2025-03-22T03:51:46.9Z,3,REGULAR,turnover,out-of-bounds,[],1631128,,,1610612743,80,80,2025-03-22T04:01:32Z,4510000,False,,,0,,C. Braun step out-of-bounds TURNOVER (2 TO),[1631128],1610612743.0,DEN,step,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,2.0,,,202007.0,,,,,,,,,,,,,
460,PT02M45.00S,2025-03-22T03:52:05.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,28.33442838370565,77.45098039215686,1610612757,83,80,2025-03-22T04:01:32Z,4520000,False,-137.0,214.0,1,left,M. Thybulle 25' 3PT  (3 PTS) (D. Banton 3 AST),"[1629680, 1630625]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,25.41,Made,3.0,,,,,,,,,D. Banton,1630625.0,3.0,,,,,,
462,PT02M22.00S,2025-03-22T03:52:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,90.48948751642575,55.14705882352941,1610612743,83,80,2025-03-22T03:52:31Z,4540000,False,26.0,37.0,1,right,MISS P. Watson cutting Layup,[1631212],1610612743.0,DEN,cutting,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
463,PT02M21.00S,2025-03-22T03:52:28.6Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,83,80,2025-03-22T03:52:31Z,4550000,False,,,0,,T. Camara REBOUND (Off:2 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,462.0,5.0,3.0,2.0,,
464,PT02M15.00S,2025-03-22T03:52:34.8Z,3,REGULAR,turnover,bad pass,[],1630625,,,1610612757,83,80,2025-03-22T03:52:38Z,4560000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1627750]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,,1.0,Murray,1627750.0,,,,,,,,,,,,,,
465,PT02M15.00S,2025-03-22T03:52:34.8Z,3,REGULAR,steal,,[],1627750,,,1610612743,83,80,2025-03-22T03:52:36Z,4570000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
466,PT02M10.00S,2025-03-22T03:52:40.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,92.59198423127464,51.71568627450981,1610612743,83,82,2025-03-22T03:52:46Z,4580000,False,9.0,17.0,1,right,C. Braun running DUNK (13 PTS) (A. Gordon 3 AST),"[1631128, 203932]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.91,Made,13.0,,,,,,,,,A. Gordon,203932.0,3.0,,,,,,
468,PT01M56.00S,2025-03-22T03:52:56.6Z,3,REGULAR,violation,kicked ball,[],1629618,,,1610612757,83,82,2025-03-22T03:53:04Z,4600000,False,,,0,,J. Pickett kicked ball VIOLATION,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,
469,PT01M56.00S,2025-03-22T03:53:02.0Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,83,82,2025-03-22T03:53:09Z,4610000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M56.00S,2025-03-22T03:53:02.0Z,3,REGULAR,substitution,out,[],203932,,,1610612757,83,82,2025-03-22T03:53:09Z,4620000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M56.00S,2025-03-22T03:53:02.0Z,3,REGULAR,substitution,in,[],1630166,,,1610612757,83,82,2025-03-22T03:53:09Z,4630000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M56.00S,2025-03-22T03:53:02.0Z,3,REGULAR,substitution,in,[],1630192,,,1610612757,83,82,2025-03-22T03:53:09Z,4640000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M42.00S,2025-03-22T03:53:27.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,7.835085413929041,55.63725490196079,1610612757,83,82,2025-03-22T03:53:32Z,4650000,False,-28.0,21.0,1,left,MISS M. Thybulle cutting Layup,[1629680],1610612757.0,POR,cutting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
474,PT01M39.00S,2025-03-22T03:53:30.9Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,83,82,2025-03-22T03:53:32Z,4660000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,473.0,5.0,3.0,2.0,,
475,PT01M39.00S,2025-03-22T03:53:30.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,5.590000152587891,50.0,1610612757,85,82,2025-03-22T03:53:30Z,4670000,False,0.0,0.0,1,left,D. Avdija tip Layup (24 PTS),[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Made,24.0,,,,,,,,,,,,,,,,,
476,PT01M22.00S,2025-03-22T03:53:47.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.86793692509855,55.88235294117647,1610612743,85,82,2025-03-22T03:53:53Z,4680000,False,29.0,109.0,1,right,MISS J. Murray 11' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.24,Missed,,,,,,,,,,,,,,,,,,
477,PT01M18.00S,2025-03-22T03:53:51.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,85,82,2025-03-22T03:53:53Z,4690000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,476.0,6.0,4.0,2.0,,
478,PT01M14.00S,2025-03-22T03:53:55.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,32.40801576872536,67.64705882352942,1610612757,85,82,2025-03-22T03:54:02Z,4700000,False,-88.0,252.0,1,left,MISS S. Sharpe 26' running 3PT,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
479,PT01M10.00S,2025-03-22T03:53:59.1Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,85,82,2025-03-22T03:54:02Z,4710000,False,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,478.0,4.0,4.0,0.0,,
480,PT00M49.30S,2025-03-22T03:54:20.5Z,3,REGULAR,3pt,Jump Shot,[],1631128,72.22404730617609,16.911764705882355,1610612743,85,82,2025-03-22T04:04:12Z,4720000,False,-165.0,209.0,1,right,MISS C. Braun 26' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
481,PT00M47.20S,2025-03-22T03:54:22.6Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612757,85,82,2025-03-22T03:54:25Z,4730000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,480.0,1.0,1.0,0.0,,
482,PT00M32.40S,2025-03-22T03:54:38.3Z,3,REGULAR,3pt,Jump Shot,[],1630625,34.247700394218136,50.73529411764706,1610612757,88,82,2025-03-22T03:54:42Z,4740000,False,-4.0,269.0,1,left,D. Banton 26' 3PT pullup (8 PTS),[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,26.94,Made,8.0,,,,,,,,,,,,,,,,,
483,PT00M14.40S,2025-03-22T03:55:00.6Z,3,REGULAR,3pt,Jump Shot,[],1630192,87.07293035479631,95.34313725490196,1610612743,88,82,2025-03-22T03:55:04Z,4750000,False,227.0,69.0,1,right,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
484,PT00M11.40S,2025-03-22T03:55:03.5Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,88,82,2025-03-22T03:55:03Z,4760000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,483.0,2.0,2.0,0.0,,
485,PT00M01.20S,2025-03-22T03:55:16.4Z,3,REGULAR,foul,personal,[],1629618,,,1610612757,88,82,2025-03-22T03:55:24Z,4770000,False,,,0,,J. Pickett personal FOUL (2 PF),"[1629618, 1631101]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Right Center,,,,,,,1627534.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,,
487,PT00M01.20S,2025-03-22T03:55:34.4Z,3,REGULAR,substitution,out,[],1631200,,,1610612757,88,82,2025-03-22T03:55:49Z,4790000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M01.20S,2025-03-22T03:55:34.4Z,3,REGULAR,substitution,out,[],1629618,,,1610612757,88,82,2025-03-22T03:55:49Z,4800000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M01.20S,2025-03-22T03:55:34.4Z,3,REGULAR,substitution,out,[],1627750,,,1610612757,88,82,2025-03-22T03:55:49Z,4810000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M01.20S,2025-03-22T03:55:34.4Z,3,REGULAR,substitution,in,[],1630703,,,1610612757,88,82,2025-03-22T03:55:49Z,4820000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M01.20S,2025-03-22T03:55:34.4Z,3,REGULAR,substitution,in,[],1642461,,,1610612757,88,82,2025-03-22T03:55:49Z,4830000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M01.20S,2025-03-22T03:55:34.4Z,3,REGULAR,substitution,in,[],201566,,,1610612757,88,82,2025-03-22T03:55:49Z,4840000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2025-03-22T03:56:01.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,36.74441524310118,18.627450980392158,1610612757,88,82,2025-03-22T03:56:08Z,4850000,False,157.0,293.0,1,left,MISS S. Sharpe 33' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,33.23,Missed,,,,,,,,,,,,,,,,,,
494,PT00M00.00S,2025-03-22T03:56:01.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,88,82,2025-03-22T03:56:08Z,4860000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,493.0,,,,,
495,PT00M00.00S,2025-03-22T03:56:19.0Z,3,REGULAR,period,end,[],0,,,1610612757,88,82,2025-03-22T03:56:19Z,4870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-03-22T03:58:00.4Z,4,REGULAR,substitution,out,['startperiod'],1630703,,,1610612757,88,82,2025-03-22T03:58:27Z,4880000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-03-22T03:58:00.4Z,4,REGULAR,substitution,out,['startperiod'],1631128,,,1610612757,88,82,2025-03-22T03:58:27Z,4890000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-03-22T03:58:00.4Z,4,REGULAR,substitution,out,['startperiod'],1642461,,,1610612757,88,82,2025-03-22T03:58:27Z,4900000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-03-22T03:58:00.4Z,4,REGULAR,substitution,in,['startperiod'],1641871,,,1610612757,88,82,2025-03-22T03:58:27Z,4910000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-03-22T03:58:00.4Z,4,REGULAR,substitution,in,['startperiod'],1629008,,,1610612757,88,82,2025-03-22T03:58:27Z,4920000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-03-22T03:58:00.4Z,4,REGULAR,substitution,in,['startperiod'],1629618,,,1610612757,88,82,2025-03-22T03:58:27Z,4930000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-03-22T03:58:39.2Z,4,REGULAR,period,start,[],0,,,1610612743,88,82,2025-03-22T03:58:39Z,4940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M45.00S,2025-03-22T03:58:53.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631212,90.3580814717477,55.392156862745104,1610612743,88,82,2025-03-22T03:58:58Z,4950000,False,27.0,38.0,1,right,MISS P. Watson driving Hook - blocked,"[1631212, 1630625]",1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,Banton,1630625.0
504,PT11M45.00S,2025-03-22T03:58:53.9Z,4,REGULAR,block,,[],1630625,,,1610612743,88,82,2025-03-22T03:58:57Z,4960000,False,,,0,,D. Banton BLOCK (3 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT11M40.00S,2025-03-22T03:58:58.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,88,82,2025-03-22T03:58:58Z,4970000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,503.0,7.0,5.0,2.0,,
506,PT11M39.00S,2025-03-22T03:59:00.4Z,4,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612757,88,82,2025-03-22T03:59:08Z,4980000,False,,,0,,M. Porter Jr. shooting personal FOUL (4 PF) (Banton 2 FT),"[1629008, 1630625]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,4.0,0.0,Banton,1630625.0,,,,,,,,,
508,PT11M39.00S,2025-03-22T03:59:25.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630625,,,1610612757,89,82,2025-03-22T04:05:55Z,5000000,False,,,0,,D. Banton Free Throw 1 of 2 (9 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
509,PT11M39.00S,2025-03-22T03:59:25.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630625,,,1610612757,90,82,2025-03-22T04:05:55Z,5010000,False,,,0,,D. Banton Free Throw 2 of 2 (10 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
510,PT11M39.00S,2025-03-22T03:59:42.3Z,4,REGULAR,foul,personal,[],1629680,,,1610612743,90,82,2025-03-22T03:59:48Z,5020000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1629008]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202058.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,
512,PT11M32.00S,2025-03-22T03:59:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.3580814717477,44.85294117647059,1610612743,90,84,2025-03-22T04:07:02Z,5040000,False,-26.0,38.0,1,right,R. Westbrook driving Layup (17 PTS),[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,17.0,,,,,,,,,,,,,,,,,
513,PT11M15.00S,2025-03-22T04:00:16.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,7.5722733245729295,54.65686274509803,1610612757,90,84,2025-03-22T04:00:20Z,5050000,False,-23.0,19.0,1,left,MISS M. Thybulle driving DUNK,[1629680],1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
514,PT11M13.00S,2025-03-22T04:00:18.5Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,90,84,2025-03-22T04:00:18Z,5060000,False,,,0,,P. Watson REBOUND (Off:1 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,513.0,5.0,4.0,1.0,,
515,PT11M09.00S,2025-03-22T04:00:22.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,90.22667542706965,54.65686274509803,1610612743,90,84,2025-03-22T04:00:31Z,5070000,False,23.0,39.0,1,right,MISS R. Westbrook running Layup - blocked,"[201566, 1630166]",1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.58,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
516,PT11M09.00S,2025-03-22T04:00:22.6Z,4,REGULAR,block,,[],1630166,,,1610612743,90,84,2025-03-22T04:00:26Z,5080000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
517,PT11M08.00S,2025-03-22T04:00:23.6Z,4,REGULAR,rebound,offensive,[],1629008,,,1610612743,90,84,2025-03-22T04:09:04Z,5090000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,515.0,5.0,4.0,1.0,,
518,PT11M08.00S,2025-03-22T04:00:30.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629008,94.40999984741211,50.0,1610612743,90,86,2025-03-22T04:08:46Z,5100000,False,0.0,0.0,1,right,M. Porter Jr. putback Layup (11 PTS),[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
519,PT11M00.00S,2025-03-22T04:00:32.1Z,4,REGULAR,3pt,Jump Shot,[],1631101,17.821944809461236,94.85294117647058,1610612757,93,86,2025-03-22T04:00:43Z,5110000,False,-224.0,115.0,1,left,S. Sharpe 25' 3PT  (21 PTS) (D. Avdija 5 AST),"[1631101, 1630166]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.21,Made,21.0,,,,,,,,,D. Avdija,1630166.0,5.0,,,,,,
