actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
347,PT00M02.40S,2024-12-02T03:07:39.3Z,2,REGULAR,2pt,Jump Shot,[],1631101,75.3777923784494,66.17647058823529,1610612757,58,61,2024-12-02T03:08:32Z,3410000,False,81.0,179.0,1,right,MISS S. Sharpe 19' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,19.63,Missed,,,,,,,,,,,,,
348,PT00M00.10S,2024-12-02T03:07:41.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,58,61,2024-12-02T03:08:32Z,3420000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,347.0,2.0,2.0,0.0,,,,,
349,PT00M00.00S,2024-12-02T03:07:46.4Z,2,REGULAR,period,end,[],0,,,1610612742,58,61,2024-12-02T03:07:46Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-12-02T03:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612742,58,61,2024-12-02T03:22:41Z,3440000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-12-02T03:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612742,58,61,2024-12-02T03:22:41Z,3450000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-12-02T03:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1629014,,,1610612742,58,61,2024-12-02T03:22:41Z,3460000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-12-02T03:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1630702,,,1610612742,58,61,2024-12-02T03:22:41Z,3470000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-12-02T03:22:51.1Z,3,REGULAR,period,start,[],0,,,1610612742,58,61,2024-12-02T03:22:51Z,3480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M44.00S,2024-12-02T03:23:06.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.24901445466492,48.529411764705884,1610612742,58,63,2024-12-02T03:23:23Z,3490000,False,-7.0,11.0,1,right,D. Gafford cutting DUNK (16 PTS) (J. Hardy 1 AST),"[1629655, 1630702]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.33,Made,16.0,J. Hardy,1630702.0,1.0,,,,,,,,,
359,PT11M30.00S,2024-12-02T03:23:22.1Z,3,REGULAR,3pt,Jump Shot,[],1631101,34.247700394218136,53.92156862745098,1610612757,58,63,2024-12-02T03:23:51Z,3510000,False,-20.0,269.0,1,left,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,27.01,Missed,,,,,,,,,,,,,
360,PT11M26.00S,2024-12-02T03:23:26.1Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,58,63,2024-12-02T03:24:01Z,3520000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,359.0,3.0,1.0,2.0,,,,,
361,PT11M22.00S,2024-12-02T03:23:27.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,33.196452036793694,21.323529411764707,1610612757,61,63,2024-12-02T03:23:39Z,3530000,False,143.0,260.0,1,left,A. Simons 29' 3PT pullup (6 PTS) (T. Camara 3 AST),"[1629014, 1641739]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,29.65,Made,6.0,T. Camara,1641739.0,3.0,,,,,,,,,
363,PT11M02.00S,2024-12-02T03:23:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,95.3515111695138,47.05882352941176,1610612742,61,65,2024-12-02T03:23:51Z,3550000,False,-15.0,-9.0,1,right,L. Dončić driving Layup (22 PTS),[1629029],1610612742.0,DAL,driving,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,1.71,Made,22.0,,,,,,,,,,,,
364,PT10M48.00S,2024-12-02T03:24:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,19.66162943495401,47.549019607843135,1610612757,63,65,2024-12-02T03:24:05Z,3560000,False,12.0,132.0,1,left,D. Ayton 13' step back Jump Shot (16 PTS) (A. Simons 3 AST),"[1629028, 1629014]",1610612757.0,POR,step back,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,13.29,Made,16.0,A. Simons,1629014.0,3.0,,,,,,,,,
366,PT10M31.00S,2024-12-02T03:24:18.9Z,3,REGULAR,3pt,Jump Shot,[],1630702,71.96123521681997,82.59803921568627,1610612742,63,68,2024-12-02T03:24:24Z,3580000,False,163.0,211.0,1,right,J. Hardy 26' 3PT  (5 PTS) (L. Dončić 9 AST),"[1630702, 1629029]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,26.67,Made,5.0,L. Dončić,1629029.0,9.0,,,,,,,,,
368,PT10M18.00S,2024-12-02T03:24:35.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.521024967148489,51.71568627450981,1610612757,63,68,2024-12-02T03:25:32Z,3600000,False,-9.0,9.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.23,Missed,,,,,,,,,,,,,
369,PT10M16.00S,2024-12-02T03:24:37.2Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,63,68,2024-12-02T03:25:32Z,3610000,False,,,0,,J. Hardy REBOUND (Off:0 Def:3),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,368.0,3.0,3.0,0.0,,,,,
370,PT09M57.00S,2024-12-02T03:24:52.7Z,3,REGULAR,3pt,Jump Shot,[],1629656,65.91655716162943,47.794117647058826,1610612742,63,71,2024-12-02T03:24:57Z,3620000,False,-11.0,268.0,1,right,Q. Grimes 26' 3PT  (13 PTS) (L. Dončić 10 AST),"[1629656, 1629029]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,26.81,Made,13.0,L. Dončić,1629029.0,10.0,,,,,,,,,
372,PT09M42.00S,2024-12-02T03:25:07.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,19.267411300919843,36.51960784313725,1610612757,65,71,2024-12-02T03:25:11Z,3640000,False,67.0,129.0,1,left,A. Simons 14' pullup Jump Shot (8 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,14.52,Made,8.0,,,,,,,,,,,,
373,PT09M26.00S,2024-12-02T03:25:24.1Z,3,REGULAR,3pt,Jump Shot,[],1630702,76.03482260183968,87.99019607843137,1610612742,65,74,2024-12-02T03:25:55Z,3650000,False,190.0,173.0,1,right,J. Hardy 25' 3PT  (8 PTS) (L. Dončić 11 AST),"[1630702, 1629029]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,25.68,Made,8.0,L. Dončić,1629029.0,11.0,,,,,,,,,
375,PT09M25.00S,2024-12-02T03:25:28.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,65,74,2024-12-02T03:25:28Z,3670000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M06.00S,2024-12-02T03:28:40.6Z,3,REGULAR,turnover,lost ball,[],1629028,,,1610612757,65,74,2024-12-02T03:29:03Z,3680000,False,,,0,,D. Ayton lost ball TURNOVER (4 TO),"[1629028, 1629029]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,4.0,Dončić,1629029.0,,,,,,,,,,,,,,,
377,PT09M06.00S,2024-12-02T03:28:40.6Z,3,REGULAR,steal,,[],1629029,,,1610612742,65,74,2024-12-02T03:28:42Z,3690000,False,,,0,,L. Dončić STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,
378,PT09M00.00S,2024-12-02T03:28:46.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630702,70.64717477003943,22.058823529411764,1610612742,65,77,2024-12-02T03:29:23Z,3700000,False,-140.0,223.0,1,right,J. Hardy 26' 3PT running (11 PTS) (P. Washington 2 AST),"[1630702, 1629023]",1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,26.35,Made,11.0,P. Washington,1629023.0,2.0,,,,,,,,,
380,PT08M44.00S,2024-12-02T03:29:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,5.075558475689881,48.529411764705884,1610612757,67,77,2024-12-02T03:29:05Z,3720000,False,7.0,-5.0,1,left,S. Sharpe driving Layup (9 PTS) (A. Simons 4 AST),"[1631101, 1629014]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.88,Made,9.0,A. Simons,1629014.0,4.0,,,,,,,,,
382,PT08M27.00S,2024-12-02T03:29:19.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,81.73455978975034,51.3671875,1610612742,67,77,2024-12-02T03:30:13Z,3740000,False,7.0,119.0,1,right,MISS Q. Grimes 11' turnaround Shot,[1629656],1610612742.0,DAL,turnaround,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,11.94,Missed,,,,,,,,,,,,,
383,PT08M25.00S,2024-12-02T03:29:21.9Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,67,77,2024-12-02T03:29:57Z,3750000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,,,,,,,,,,382.0,3.0,3.0,0.0,,,,,
384,PT08M17.00S,2024-12-02T03:29:30.2Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,67,77,2024-12-02T03:30:28Z,3760000,False,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 1629656]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,2.0,Grimes,1629656.0,,,,,,,,,,,,,,,
385,PT08M17.00S,2024-12-02T03:29:30.2Z,3,REGULAR,steal,,[],1629656,,,1610612742,67,77,2024-12-02T03:29:31Z,3770000,False,,,0,,Q. Grimes STEAL (4 STL),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,
386,PT08M13.00S,2024-12-02T03:29:33.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629656,93.9060446780552,51.225490196078425,1610612742,67,79,2024-12-02T03:30:42Z,3780000,False,6.0,5.0,1,right,Q. Grimes running DUNK (15 PTS) (P. Washington 3 AST),"[1629656, 1629023]",1610612742.0,DAL,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,0.78,Made,15.0,P. Washington,1629023.0,3.0,,,,,,,,,
388,PT07M59.00S,2024-12-02T03:29:45.7Z,3,REGULAR,2pt,Jump Shot,[],1629014,22.683968462549277,72.54901960784314,1610612757,69,79,2024-12-02T03:29:52Z,3800000,False,-113.0,161.0,1,left,A. Simons 19' pullup Jump Shot (10 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,,,,19.63,Made,10.0,,,,,,,,,,,,
389,PT07M46.00S,2024-12-02T03:30:01.7Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612742,69,79,2024-12-02T03:30:08Z,3810000,False,,,0,,D. Ayton shooting personal FOUL (3 PF) (Gafford 2 FT),"[1629028, 1629655]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,3.0,0.0,Gafford,1629655.0
391,PT07M46.00S,2024-12-02T03:30:31.2Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,69,80,2024-12-02T03:30:59Z,3830000,False,,,0,,D. Gafford Free Throw 1 of 2 (17 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
392,PT07M46.00S,2024-12-02T03:30:31.2Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,69,80,2024-12-02T03:30:59Z,3840000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,Missed,,,,,,,,,,,,,
393,PT07M45.00S,2024-12-02T03:30:32.2Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,69,80,2024-12-02T03:31:22Z,3850000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,392.0,4.0,2.0,2.0,,,,,
394,PT07M35.00S,2024-12-02T03:31:10.1Z,3,REGULAR,foul,personal,[],1629023,,,1610612757,69,80,2024-12-02T03:32:06Z,3860000,False,,,0,,P. Washington personal FOUL (2 PF),"[1629023, 1629028]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202007.0,2.0,0.0,Ayton,1629028.0
396,PT07M30.00S,2024-12-02T03:31:34.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203924,9.59264126149803,50.95358455882353,1610612757,71,80,2024-12-02T03:32:35Z,3880000,False,-5.0,38.0,1,left,J. Grant driving Hook (11 PTS) (A. Simons 5 AST),"[203924, 1629014]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,3.8,Made,11.0,A. Simons,1629014.0,5.0,,,,,,,,,
398,PT07M30.00S,2024-12-02T03:31:36.5Z,3,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612757,71,80,2024-12-02T03:31:44Z,3900000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Grant 1 FT),"[1629655, 203924]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Grant,203924.0
400,PT07M30.00S,2024-12-02T03:32:30.9Z,3,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,71,80,2024-12-02T03:32:35Z,3920000,False,,,0,,MISS J. Grant Free Throw 1 of 1,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Missed,,,,,,,,,,,,,
401,PT07M29.00S,2024-12-02T03:32:31.9Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,71,80,2024-12-02T04:08:49Z,3930000,False,,,0,,T. Camara REBOUND (Off:3 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,400.0,5.0,2.0,3.0,,,,,
597,PT07M29.00S,2024-12-02T03:32:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,6.093955321944804,49.50980392156863,1610612757,71,80,2024-12-02T04:09:15Z,3935000,False,2.0,5.0,1,left,MISS T. Camara tip Layup,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,0.54,Missed,,,,,,,,,,,,,
598,PT07M28.00S,2024-12-02T03:32:39.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,71,80,2024-12-02T04:09:15Z,3937500,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,597.0,4.0,3.0,1.0,,,,,
402,PT07M15.00S,2024-12-02T03:32:46.1Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,71,80,2024-12-02T03:34:19Z,3940000,False,,,0,,L. Dončić bad pass TURNOVER (3 TO),"[1629029, 1629028]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,3.0,Ayton,1629028.0,,,,,,,,,,,,,,,
403,PT07M15.00S,2024-12-02T03:32:46.1Z,3,REGULAR,steal,,[],1629028,,,1610612757,71,80,2024-12-02T03:32:48Z,3950000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,
404,PT07M06.00S,2024-12-02T03:32:54.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,17.296320630749015,4.901960784313726,1610612757,74,80,2024-12-02T03:33:00Z,3960000,False,225.0,110.0,1,left,A. Simons 25' 3PT  (13 PTS) (S. Sharpe 1 AST),"[1629014, 1631101]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,25.09,Made,13.0,S. Sharpe,1631101.0,1.0,,,,,,,,,
406,PT07M05.00S,2024-12-02T03:33:00.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,74,80,2024-12-02T03:33:00Z,3980000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M54.00S,2024-12-02T03:36:02.2Z,3,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612742,74,80,2024-12-02T03:36:09Z,3990000,False,,,0,,P. Washington lost ball out-of-bounds TURNOVER (3 TO),[1629023],1610612742.0,DAL,lost ball,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,3.0,,,,,,,,,,,,,101284.0,,,,
408,PT06M34.00S,2024-12-02T03:36:28.8Z,3,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612757,74,80,2024-12-02T03:36:39Z,4000000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Simons 3 FT),"[1629656, 1629014]",1610612742.0,DAL,shooting,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202007.0,2.0,0.0,Simons,1629014.0
410,PT06M34.00S,2024-12-02T03:37:03.9Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1629014,,,1610612757,75,80,2024-12-02T03:37:03Z,4020000,False,,,0,,A. Simons Free Throw 1 of 3 (14 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
411,PT06M34.00S,2024-12-02T03:37:16.7Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1629014,,,1610612757,76,80,2024-12-02T03:37:16Z,4030000,False,,,0,,A. Simons Free Throw 2 of 3 (15 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
412,PT06M34.00S,2024-12-02T03:37:17.4Z,3,REGULAR,substitution,out,[],1629656,,,1610612757,76,80,2024-12-02T03:37:23Z,4040000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M34.00S,2024-12-02T03:37:17.4Z,3,REGULAR,substitution,out,[],1629023,,,1610612757,76,80,2024-12-02T03:37:23Z,4050000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M34.00S,2024-12-02T03:37:17.4Z,3,REGULAR,substitution,in,[],1628467,,,1610612757,76,80,2024-12-02T03:37:23Z,4060000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M34.00S,2024-12-02T03:37:17.4Z,3,REGULAR,substitution,in,[],203915,,,1610612757,76,80,2024-12-02T03:37:23Z,4070000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M34.00S,2024-12-02T03:37:34.4Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1629014,,,1610612757,77,80,2024-12-02T03:37:34Z,4080000,False,,,0,,A. Simons Free Throw 3 of 3 (16 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
417,PT06M24.00S,2024-12-02T03:37:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,94.95729303547962,51.9607843137255,1610612742,77,80,2024-12-02T03:38:29Z,4090000,False,10.0,-5.0,1,right,MISS D. Gafford cutting Layup,[1629655],1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.1,Missed,,,,,,,,,,,,,
418,PT06M22.00S,2024-12-02T03:37:54.0Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,77,80,2024-12-02T03:38:29Z,4100000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,417.0,4.0,3.0,1.0,,,,,
419,PT06M17.00S,2024-12-02T03:37:58.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,25.443495400788436,13.725490196078432,1610612757,77,80,2024-12-02T03:38:51Z,4110000,False,181.0,187.0,1,left,MISS S. Sharpe 26' running pullup 3PT,[1631101],1610612757.0,POR,running pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,26.03,Missed,,,,,,,,,,,,,
420,PT06M13.00S,2024-12-02T03:38:02.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,77,80,2024-12-02T03:38:51Z,4120000,False,,,0,,L. Dončić REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,419.0,7.0,7.0,0.0,,,,,
421,PT05M58.00S,2024-12-02T03:38:15.9Z,3,REGULAR,3pt,Jump Shot,[],1628467,94.87516425755585,3.653492647058826,1610612742,77,80,2024-12-02T03:39:14Z,4130000,False,-232.0,-4.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,,,,23.17,Missed,,,,,,,,,,,,,
422,PT05M56.00S,2024-12-02T03:38:17.9Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,77,80,2024-12-02T03:39:10Z,4140000,False,,,0,,T. Camara REBOUND (Off:3 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,,,,,,421.0,6.0,3.0,3.0,,,,,
423,PT05M49.00S,2024-12-02T03:38:23.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,33.065045992115635,71.32352941176471,1610612757,80,80,2024-12-02T03:39:29Z,4150000,False,-107.0,258.0,1,left,A. Simons 27' 3PT running pullup (19 PTS) (T. Camara 4 AST),"[1629014, 1641739]",1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,27.94,Made,19.0,T. Camara,1641739.0,4.0,,,,,,,,,
425,PT05M27.00S,2024-12-02T03:38:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.82588699080158,52.450980392156865,1610612742,80,82,2024-12-02T03:38:50Z,4170000,False,12.0,-4.0,1,right,S. Dinwiddie driving finger roll Layup (4 PTS) (D. Gafford 3 AST),"[203915, 1629655]",1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,1.29,Made,4.0,D. Gafford,1629655.0,3.0,,,,,,,,,
427,PT05M07.00S,2024-12-02T03:39:05.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,5.206964520367937,50.0,1610612757,82,82,2024-12-02T03:39:09Z,4190000,False,0.0,-4.0,1,left,S. Sharpe cutting DUNK (11 PTS) (D. Ayton 2 AST),"[1631101, 1629028]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.36,Made,11.0,D. Ayton,1629028.0,2.0,,,,,,,,,
429,PT04M48.00S,2024-12-02T03:39:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.9060446780552,46.32352941176471,1610612742,82,84,2024-12-02T03:40:37Z,4210000,False,-18.0,5.0,1,right,L. Dončić cutting Layup (24 PTS) (D. Gafford 4 AST),"[1629029, 1629655]",1610612742.0,DAL,cutting,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,1.9,Made,24.0,D. Gafford,1629655.0,4.0,,,,,,,,,
430,PT04M38.00S,2024-12-02T03:39:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,35.43035479632063,64.2156862745098,1610612757,85,84,2024-12-02T03:40:59Z,4220000,False,-71.0,281.0,1,left,A. Simons 28' 3PT pullup (22 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,28.94,Made,22.0,,,,,,,,,,,,
431,PT04M24.00S,2024-12-02T03:39:47.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,74.72076215505913,86.76470588235294,1610612742,85,87,2024-12-02T03:39:53Z,4230000,False,184.0,185.0,1,right,L. Dončić 26' 3PT step back (27 PTS),[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,26.09,Made,27.0,,,,,,,,,,,,
432,PT04M11.00S,2024-12-02T03:40:04.2Z,3,REGULAR,turnover,traveling,[],1641739,,,1610612757,85,87,2024-12-02T03:40:08Z,4240000,False,,,0,,T. Camara traveling TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,101284.0,,,,
433,PT04M11.00S,2024-12-02T03:40:06.4Z,3,REGULAR,substitution,out,[],1631101,,,1610612742,85,87,2024-12-02T03:40:15Z,4250000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
