actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
425,PT06M03.00S,2025-02-21T04:38:10.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,6.652431011826544,47.05882352941176,1610612757,64,66,2025-02-21T04:38:16Z,4180000,False,15.0,10.0,1,left,D. Avdija running DUNK (23 PTS),[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,,,23.0,,,,,,
426,PT05M44.00S,2025-02-21T04:38:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,81.8166885676741,36.27450980392157,1610612747,64,68,2025-02-21T04:38:35Z,4190000,False,-69.0,118.0,1,right,G. Vincent 13' fadeaway Jump Shot (2 PTS),[1629216],1610612747.0,LAL,fadeaway,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,13.68,Made,,,,,,,,,,,,2.0,,,,,,
427,PT05M27.00S,2025-02-21T04:38:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630703,27.677398160315374,80.3921568627451,1610612757,64,68,2025-02-21T04:38:54Z,4200000,False,-152.0,208.0,1,left,MISS S. Henderson 25' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
428,PT05M25.00S,2025-02-21T04:38:48.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,64,68,2025-02-21T04:38:54Z,4210000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,427.0,,,,,,,,,,,,,,,
430,PT05M25.00S,2025-02-21T04:38:55.4Z,3,REGULAR,substitution,out,[],1627827,,,1610612747,64,68,2025-02-21T04:39:11Z,4230000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M25.00S,2025-02-21T04:38:55.4Z,3,REGULAR,substitution,in,[],1630692,,,1610612747,64,68,2025-02-21T04:39:11Z,4240000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M07.00S,2025-02-21T04:39:34.6Z,3,REGULAR,3pt,Jump Shot,[],1629060,69.07030223390277,25.245098039215684,1610612747,64,68,2025-02-21T04:39:39Z,4250000,False,-124.0,238.0,1,right,MISS R. Hachimura 26' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
433,PT05M04.00S,2025-02-21T04:39:37.6Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,64,68,2025-02-21T04:39:39Z,4260000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,432.0,1.0,1.0,0.0,,,,,,,,,,,,
434,PT04M55.00S,2025-02-21T04:39:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,6.258212877792378,57.107843137254896,1610612757,64,68,2025-02-21T04:39:51Z,4270000,False,-36.0,6.0,1,left,MISS R. Williams III cutting Layup - blocked,"[1629057, 1629637]",1610612757.0,POR,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,3.61,Missed,Hayes,1629637.0,,,,,,,,,,,,,,,,
435,PT04M55.00S,2025-02-21T04:39:47.4Z,3,REGULAR,block,,[],1629637,,,1610612757,64,68,2025-02-21T04:39:49Z,4280000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
436,PT04M55.00S,2025-02-21T04:39:47.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,64,68,2025-02-21T04:39:51Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,434.0,,,,,,,,,,,,,,,
438,PT04M55.00S,2025-02-21T04:39:52.1Z,3,REGULAR,substitution,out,[],1629637,,,1610612757,64,68,2025-02-21T04:39:55Z,4310000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M55.00S,2025-02-21T04:39:52.1Z,3,REGULAR,substitution,in,[],1641998,,,1610612757,64,68,2025-02-21T04:39:55Z,4320000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M49.00S,2025-02-21T04:40:11.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,6.1268068331143235,49.26470588235294,1610612757,66,68,2025-02-21T04:40:15Z,4330000,False,4.0,5.0,1,left,R. Williams III alley-oop DUNK (6 PTS) (S. Henderson 4 AST),"[1629057, 1630703]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,,6.0,,,,S. Henderson,1630703.0,4.0
442,PT04M24.00S,2025-02-21T04:40:38.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,90.22667542706965,51.470588235294116,1610612747,66,68,2025-02-21T04:42:50Z,4350000,False,7.0,39.0,1,right,MISS A. Reaves driving floating Shot - blocked,"[1630559, 1629057]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,4.01,Missed,Williams III,1629057.0,,,,,,,,,,,,,,,,
447,PT04M24.00S,2025-02-21T04:40:38.2Z,3,REGULAR,block,,[],1629057,,,1610612747,66,68,2025-02-21T04:42:44Z,4352500,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
446,PT04M24.00S,2025-02-21T04:40:38.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,66,68,2025-02-21T04:42:44Z,4355000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,442.0,,,,,,,,,,,,,,,
444,PT04M24.00S,2025-02-21T04:41:08.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,66,68,2025-02-21T04:42:44Z,4370000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M24.00S,2025-02-21T04:43:51.0Z,3,REGULAR,substitution,out,[],203924,,,1610612757,66,68,2025-02-21T04:46:02Z,4385000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M24.00S,2025-02-21T04:43:51.0Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,66,68,2025-02-21T04:46:02Z,4387500,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M14.00S,2025-02-21T04:44:15.6Z,3,REGULAR,foul,personal,[],1641998,,,1610612757,66,68,2025-02-21T04:44:25Z,4390000,False,,,0,,T. Jemison III personal FOUL (2 PF),"[1641998, 1630703]",1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,Mid-Range,8-16 Left,,,,,,,,,202053.0,2.0,0.0,Henderson,1630703.0,,,,,,,
450,PT04M09.00S,2025-02-21T04:44:37.7Z,3,REGULAR,2pt,Jump Shot,[],1631101,21.76412614980289,39.950980392156865,1610612757,66,68,2025-02-21T04:44:44Z,4410000,False,50.0,152.0,1,left,MISS S. Sharpe 16' Jump Shot,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,16.02,Missed,,,,,,,,,,,,,,,,,,
451,PT04M04.00S,2025-02-21T04:44:42.7Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612747,66,68,2025-02-21T04:44:44Z,4420000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:4),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Center,,,,,450.0,4.0,4.0,0.0,,,,,,,,,,,,
454,PT03M48.00S,2025-02-21T04:44:58.0Z,3,REGULAR,3pt,Jump Shot,[],1630559,67.49342969776609,27.450980392156865,1610612747,66,68,2025-02-21T04:45:34Z,4450000,False,-113.0,253.0,1,right,MISS A. Reaves 27' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,27.71,Missed,,,,,,,,,,,,,,,,,,
455,PT03M44.00S,2025-02-21T04:45:02.0Z,3,REGULAR,rebound,defensive,[],1630703,,,1610612757,66,68,2025-02-21T04:45:04Z,4460000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,
456,PT03M40.00S,2025-02-21T04:45:09.6Z,3,REGULAR,turnover,bad pass,[],1630703,,,1610612757,66,68,2025-02-21T04:46:13Z,4470000,False,,,0,,S. Henderson bad pass TURNOVER (2 TO),"[1630703, 1629216]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Vincent,1629216.0,,,
457,PT03M40.00S,2025-02-21T04:45:09.6Z,3,REGULAR,steal,,[],1629216,,,1610612747,66,68,2025-02-21T04:45:13Z,4480000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
458,PT03M35.00S,2025-02-21T04:45:14.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,93.38042049934296,49.754901960784316,1610612747,66,70,2025-02-21T04:47:08Z,4490000,False,-1.0,10.0,1,right,R. Hachimura running alley-oop Layup (6 PTS) (A. Reaves 5 AST),"[1629060, 1630559]",1610612747.0,LAL,running alley-oop,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,,6.0,,,,A. Reaves,1630559.0,5.0
460,PT03M21.00S,2025-02-21T04:45:25.0Z,3,REGULAR,3pt,Jump Shot,[],1630166,35.167542706964525,31.61764705882353,1610612757,69,70,2025-02-21T04:45:32Z,4510000,False,92.0,278.0,1,left,D. Avdija 29' 3PT pullup (26 PTS) (T. Camara 3 AST),"[1630166, 1641739]",1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,29.29,Made,,,,,,,,,,,,26.0,,,,T. Camara,1641739.0,3.0
461,PT03M02.00S,2025-02-21T04:45:44.1Z,3,REGULAR,turnover,lost ball,[],1630559,,,1610612747,69,70,2025-02-21T04:46:09Z,4520000,False,,,0,,A. Reaves lost ball TURNOVER (5 TO),"[1630559, 1630703]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,5.0,Henderson,1630703.0,,,
462,PT03M02.00S,2025-02-21T04:45:44.1Z,3,REGULAR,steal,,[],1630703,,,1610612757,69,70,2025-02-21T04:45:45Z,4530000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
464,PT02M58.00S,2025-02-21T04:45:52.7Z,3,REGULAR,foul,offensive,[],1641739,,,1610612757,69,70,2025-02-21T04:47:45Z,4550000,False,,,0,,T. Camara charge offensive FOUL (3 PF),"[1641739, 1629216]",1610612757.0,POR,charge,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,3.0,0.0,Vincent,1629216.0,,,,,,,
466,PT02M58.00S,2025-02-21T04:45:52.7Z,3,REGULAR,turnover,offensive foul,[],1641739,,,1610612757,69,70,2025-02-21T04:45:52Z,4570000,False,,,0,,T. Camara offensive foul TURNOVER (2 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,,,,,,2.0,,,,,
467,PT02M58.00S,2025-02-21T04:46:03.6Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,69,70,2025-02-21T04:46:13Z,4580000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M58.00S,2025-02-21T04:46:03.6Z,3,REGULAR,substitution,in,[],2544,,,1610612747,69,70,2025-02-21T04:46:13Z,4590000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M48.00S,2025-02-21T04:46:29.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,79.05716162943496,89.95098039215686,1610612747,69,70,2025-02-21T04:46:34Z,4600000,False,200.0,144.0,1,right,MISS G. Vincent 24' pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
470,PT02M44.00S,2025-02-21T04:46:32.6Z,3,REGULAR,rebound,offensive,[],1630692,,,1610612747,69,70,2025-02-21T04:46:32Z,4610000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:4),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,469.0,5.0,4.0,1.0,,,,,,,,,,,,
471,PT02M44.00S,2025-02-21T04:46:33.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",2544,90.88370565045992,94.85294117647058,1610612747,69,73,2025-02-21T04:46:39Z,4620000,False,224.0,33.0,1,right,L. James 3PT  (26 PTS) (J. Goodwin 1 AST),"[2544, 1630692]",1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,,,,,,,,26.0,,,,J. Goodwin,1630692.0,1.0
473,PT02M29.00S,2025-02-21T04:46:53.0Z,3,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,69,73,2025-02-21T04:47:03Z,4640000,False,,,0,,S. Henderson lost ball out-of-bounds TURNOVER (3 TO),[1630703],1610612757.0,POR,lost ball,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202053.0,,,,,,3.0,,,,,
474,PT02M16.00S,2025-02-21T04:47:23.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],2544,75.50919842312747,61.274509803921575,1610612747,69,73,2025-02-21T04:49:18Z,4650000,False,56.0,178.0,1,right,MISS L. James 18' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Center,18.64,Missed,,,,,,,,,,,,,,,,,,
475,PT02M11.00S,2025-02-21T04:47:28.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,69,73,2025-02-21T04:47:29Z,4660000,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,,,474.0,5.0,4.0,1.0,,,,,,,,,,,,
476,PT02M07.00S,2025-02-21T04:47:31.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,19.398817345597898,96.07843137254902,1610612757,72,73,2025-02-21T04:47:42Z,4670000,False,-230.0,130.0,1,left,S. Sharpe 26' 3PT running (8 PTS) (D. Avdija 4 AST),"[1631101, 1630166]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.44,Made,,,,,,,,,,,,8.0,,,,D. Avdija,1630166.0,4.0
478,PT01M55.00S,2025-02-21T04:47:47.1Z,3,REGULAR,foul,personal,[],1630703,,,1610612747,72,73,2025-02-21T04:47:54Z,4690000,False,,,0,,S. Henderson personal FOUL (2 PF),"[1630703, 2544]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202035.0,2.0,0.0,James,2544.0,,,,,,,
481,PT01M49.00S,2025-02-21T04:48:14.8Z,3,REGULAR,3pt,Jump Shot,[],1629216,66.17936925098554,69.6078431372549,1610612747,72,76,2025-02-21T04:48:23Z,4710000,False,98.0,265.0,1,right,G. Vincent 28' 3PT pullup (5 PTS),[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,28.29,Made,,,,,,,,,,,,5.0,,,,,,
482,PT01M38.00S,2025-02-21T04:48:27.7Z,3,REGULAR,foul,personal,[],1629216,,,1610612757,72,76,2025-02-21T04:48:36Z,4720000,False,,,0,,G. Vincent personal FOUL (3 PF),"[1629216, 1630703]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,202035.0,3.0,0.0,Henderson,1630703.0,,,,,,,
484,PT01M31.00S,2025-02-21T04:48:59.6Z,3,REGULAR,3pt,Jump Shot,[],1631101,27.283180026281208,15.931372549019606,1610612757,72,76,2025-02-21T04:49:04Z,4740000,False,170.0,204.0,1,left,MISS S. Sharpe 26' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
485,PT01M29.00S,2025-02-21T04:49:01.6Z,3,REGULAR,rebound,defensive,[],1641998,,,1610612747,72,76,2025-02-21T04:49:04Z,4750000,False,,,0,,T. Jemison III REBOUND (Off:2 Def:1),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Right Center,,,,,484.0,3.0,1.0,2.0,,,,,,,,,,,,
486,PT01M20.00S,2025-02-21T04:49:13.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612747,72,76,2025-02-21T04:49:22Z,4760000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (James 2 FT),"[1630166, 2544]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,202035.0,3.0,0.0,James,2544.0,,,,,,,
488,PT01M20.00S,2025-02-21T04:49:46.1Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,72,77,2025-02-21T04:49:46Z,4780000,False,,,0,,L. James Free Throw 1 of 2 (27 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,27.0,,,,,,
489,PT01M20.00S,2025-02-21T04:49:46.5Z,3,REGULAR,substitution,out,[],1630166,,,1610612747,72,77,2025-02-21T04:49:53Z,4790000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M20.00S,2025-02-21T04:49:46.5Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,72,77,2025-02-21T04:49:53Z,4800000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M20.00S,2025-02-21T04:49:46.5Z,3,REGULAR,substitution,in,[],1629014,,,1610612747,72,77,2025-02-21T04:49:53Z,4810000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M20.00S,2025-02-21T04:49:46.5Z,3,REGULAR,substitution,in,[],1642261,,,1610612747,72,77,2025-02-21T04:49:53Z,4820000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M20.00S,2025-02-21T04:50:09.2Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,72,78,2025-02-21T04:50:09Z,4830000,False,,,0,,L. James Free Throw 2 of 2 (28 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,28.0,,,,,,
494,PT01M11.00S,2025-02-21T04:50:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,10.200394218134035,61.029411764705884,1610612757,72,78,2025-02-21T04:51:44Z,4840000,False,-55.0,43.0,1,left,MISS S. Henderson 7' driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
495,PT01M08.00S,2025-02-21T04:50:28.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,72,78,2025-02-21T04:54:18Z,4850000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,494.0,6.0,6.0,0.0,,,,,,,,,,,,
496,PT00M52.40S,2025-02-21T04:50:41.0Z,3,REGULAR,2pt,Jump Shot,[],2544,78.53153745072274,27.696078431372552,1610612747,72,78,2025-02-21T04:50:47Z,4860000,False,-112.0,149.0,1,right,MISS L. James 18' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,18.63,Missed,,,,,,,,,,,,,,,,,,
497,PT00M49.40S,2025-02-21T04:50:44.0Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,72,78,2025-02-21T04:50:47Z,4870000,False,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,,496.0,6.0,5.0,1.0,,,,,,,,,,,,
498,PT00M33.10S,2025-02-21T04:51:01.2Z,3,REGULAR,2pt,Jump Shot,[],1630703,22.552562417871222,33.088235294117645,1610612757,74,78,2025-02-21T04:51:05Z,4880000,False,85.0,159.0,1,left,S. Henderson 18' Jump Shot (9 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,18.05,Made,,,,,,,,,,,,9.0,,,,,,
499,PT00M22.80S,2025-02-21T04:51:19.0Z,3,REGULAR,foul,offensive,[],2544,,,1610612747,74,78,2025-02-21T04:51:25Z,4890000,False,,,0,,L. James offensive FOUL (2 PF),"[2544, 1641739]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,202053.0,2.0,0.0,Camara,1641739.0,,,,,,,
501,PT00M22.80S,2025-02-21T04:51:19.0Z,3,REGULAR,turnover,offensive foul,[],2544,,,1610612747,74,78,2025-02-21T04:51:19Z,4910000,False,,,0,,L. James offensive foul TURNOVER (9 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,202053.0,,,,,,9.0,,,,,
502,PT00M06.90S,2025-02-21T04:51:48.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,11.12023653088042,3.9215686274509802,1610612757,77,78,2025-02-21T04:51:53Z,4920000,False,230.0,52.0,1,left,T. Camara 3PT  (13 PTS) (A. Simons 4 AST),"[1641739, 1629014]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,23.62,Made,,,,,,,,,,,,13.0,,,,A. Simons,1629014.0,4.0
504,PT00M00.00S,2025-02-21T04:52:02.6Z,3,REGULAR,turnover,bad pass,[],1630692,,,1610612747,77,78,2025-02-21T04:52:07Z,4940000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1629057]",1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Williams III,1629057.0,,,
505,PT00M00.00S,2025-02-21T04:52:02.6Z,3,REGULAR,steal,,[],1629057,,,1610612757,77,78,2025-02-21T04:52:04Z,4950000,False,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2025-02-21T04:52:05.7Z,3,REGULAR,period,end,[],0,,,1610612757,77,78,2025-02-21T04:52:05Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,out,['startperiod'],1630703,,,1610612757,77,78,2025-02-21T04:54:30Z,4970000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,out,['startperiod'],1641739,,,1610612757,77,78,2025-02-21T04:54:30Z,4980000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,out,['startperiod'],1629216,,,1610612757,77,78,2025-02-21T04:54:30Z,4990000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,out,['startperiod'],1630692,,,1610612757,77,78,2025-02-21T04:54:30Z,5000000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,out,['startperiod'],1641998,,,1610612757,77,78,2025-02-21T04:54:30Z,5010000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,in,['startperiod'],203924,,,1610612757,77,78,2025-02-21T04:54:30Z,5020000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,in,['startperiod'],1630625,,,1610612757,77,78,2025-02-21T04:54:30Z,5030000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
