actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT05M13.00S,2025-01-26T23:57:21.4Z,2,REGULAR,substitution,out,[],1628392,,,1610612757,36,54,2025-01-26T23:57:39Z,2600000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M13.00S,2025-01-26T23:57:21.4Z,2,REGULAR,substitution,in,[],1641717,,,1610612757,36,54,2025-01-26T23:57:39Z,2610000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M13.00S,2025-01-26T23:57:21.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612757,36,54,2025-01-26T23:57:39Z,2620000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M13.00S,2025-01-26T23:57:21.4Z,2,REGULAR,substitution,in,[],1631119,,,1610612757,36,54,2025-01-26T23:57:39Z,2630000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M57.00S,2025-01-26T23:58:19.0Z,2,REGULAR,3pt,Jump Shot,[],1642270,67.23061760840999,35.78431372549019,1610612757,36,54,2025-01-27T00:08:29Z,2650000,False,-71.0,256.0,1,right,MISS D. Clingan 26' step back 3PT,[1642270],1610612757.0,POR,step back,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
268,PT04M53.00S,2025-01-26T23:58:23.0Z,2,REGULAR,rebound,defensive,[],1631172,,,1610612760,36,54,2025-01-27T00:26:22Z,2660000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,267.0,,,,,,1.0,1.0,0.0,,,,,,,,
270,PT04M47.00S,2025-01-26T23:58:31.7Z,2,REGULAR,foul,offensive,[],1631119,,,1610612760,36,54,2025-01-26T23:58:56Z,2680000,False,,,0,,J. Williams offensive FOUL (2 PF),"[1631119, 1641739]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,202035.0,2.0,0.0,Camara,1641739.0,,,,,,,,,,,
272,PT04M47.00S,2025-01-26T23:58:31.7Z,2,REGULAR,turnover,offensive foul,[],1631119,,,1610612760,36,54,2025-01-26T23:58:31Z,2700000,False,,,0,,J. Williams offensive foul TURNOVER (1 TO),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,202035.0,,,,,,,,,,,1.0,,,,
273,PT04M40.00S,2025-01-26T23:58:59.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612757,36,54,2025-01-26T23:59:06Z,2710000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Avdija 2 FT),"[1630198, 1630166]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,2003.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,
275,PT04M40.00S,2025-01-26T23:59:23.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612757,37,54,2025-01-26T23:59:23Z,2730000,False,,,0,,D. Avdija Free Throw 1 of 2 (13 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
276,PT04M40.00S,2025-01-26T23:59:28.2Z,2,REGULAR,substitution,out,[],1630198,,,1610612757,37,54,2025-01-26T23:59:34Z,2740000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M40.00S,2025-01-26T23:59:28.2Z,2,REGULAR,substitution,in,[],1630598,,,1610612757,37,54,2025-01-26T23:59:34Z,2750000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M40.00S,2025-01-26T23:59:43.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612757,38,54,2025-01-26T23:59:43Z,2760000,False,,,0,,D. Avdija Free Throw 2 of 2 (14 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
279,PT04M28.00S,2025-01-26T23:59:56.5Z,2,REGULAR,3pt,Jump Shot,[],1628983,30.962549277266753,67.15686274509804,1610612760,38,57,2025-01-27T00:00:01Z,2770000,False,-86.0,239.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (15 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.35,Made,15.0,,,,,,,,,,,,,,,,,
280,PT04M14.00S,2025-01-27T00:00:10.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,91.67214191852825,57.35294117647059,1610612757,40,57,2025-01-27T00:00:23Z,2780000,False,37.0,26.0,1,right,T. Camara driving reverse Layup (8 PTS) (D. Avdija 3 AST),"[1641739, 1630166]",1610612757.0,POR,driving reverse,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,8.0,,,,,,,,,,D. Avdija,1630166.0,3.0,,,,,
282,PT04M05.00S,2025-01-27T00:00:19.0Z,2,REGULAR,3pt,Jump Shot,[],1630598,12.434296977660972,4.411764705882353,1610612760,40,57,2025-01-27T00:00:29Z,2800000,False,228.0,64.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
284,PT04M05.00S,2025-01-27T00:00:19.0Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,40,57,2025-01-27T00:00:29Z,2810000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,282.0,,,,,,1.0,1.0,0.0,,,,,,,,
285,PT03M55.00S,2025-01-27T00:00:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.9862023653088,52.450980392156865,1610612757,42,57,2025-01-27T00:00:37Z,2820000,False,12.0,13.0,1,right,A. Simons driving Layup (2 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,,,
286,PT03M42.00S,2025-01-27T00:00:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.703679369250986,56.86274509803921,1610612760,42,57,2025-01-27T00:00:47Z,2830000,False,-34.0,20.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1642270]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,Clingan,1642270.0
287,PT03M42.00S,2025-01-27T00:00:41.4Z,2,REGULAR,block,,[],1642270,,,1610612760,42,57,2025-01-27T00:00:44Z,2840000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT03M39.00S,2025-01-27T00:00:44.4Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,42,57,2025-01-27T00:00:47Z,2850000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,286.0,,,,,,2.0,2.0,0.0,,,,,,,,
289,PT03M36.00S,2025-01-27T00:00:48.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,78.79434954007884,88.23529411764706,1610612757,45,57,2025-01-27T00:00:56Z,2860000,False,191.0,147.0,1,right,D. Avdija 24' 3PT running (17 PTS) (T. Camara 2 AST),"[1630166, 1641739]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,24.11,Made,17.0,,,,,,,,,,T. Camara,1641739.0,2.0,,,,,
290,PT03M35.00S,2025-01-27T00:00:56.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,45,57,2025-01-27T00:00:56Z,2870000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M15.00S,2025-01-27T00:04:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,8.360709592641262,48.28431372549019,1610612760,45,59,2025-01-27T00:04:34Z,2880000,False,9.0,26.0,1,left,A. Wiggins Layup (4 PTS) (C. Wallace 1 AST),"[1630598, 1641717]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.75,Made,4.0,,,,,,,,,,C. Wallace,1641717.0,1.0,,,,,
293,PT02M55.00S,2025-01-27T00:04:23.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,68.80749014454665,65.68627450980392,1610612757,48,59,2025-01-27T00:04:28Z,2900000,False,78.0,241.0,1,right,A. Simons 25' 3PT  (5 PTS) (D. Avdija 4 AST),"[1629014, 1630166]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.31,Made,5.0,,,,,,,,,,D. Avdija,1630166.0,4.0,,,,,
295,PT02M44.00S,2025-01-27T00:04:39.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612760,48,59,2025-01-27T00:04:45Z,2920000,False,,,0,,T. Camara personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1641739, 1628983]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,202053.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
297,PT02M44.00S,2025-01-27T00:05:03.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,48,60,2025-01-27T00:05:03Z,2940000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
298,PT02M44.00S,2025-01-27T00:05:04.2Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,48,60,2025-01-27T00:05:09Z,2950000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M44.00S,2025-01-27T00:05:04.2Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,48,60,2025-01-27T00:05:09Z,2960000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M44.00S,2025-01-27T00:05:19.9Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,48,61,2025-01-27T00:05:19Z,2970000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
302,PT02M29.00S,2025-01-27T00:05:36.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,90.88370565045992,47.794117647058826,1610612757,48,61,2025-01-27T00:05:46Z,2980000,False,-11.0,33.0,1,right,MISS J. Grant cutting DUNK - blocked,"[203924, 1631114]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,Williams,1631114.0
303,PT02M29.00S,2025-01-27T00:05:36.2Z,2,REGULAR,block,,[],1631114,,,1610612757,48,61,2025-01-27T00:05:38Z,2990000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT02M27.00S,2025-01-27T00:05:38.2Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,48,61,2025-01-27T00:05:46Z,3000000,False,,,0,,J. Williams REBOUND (Off:2 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,302.0,,,,,,7.0,5.0,2.0,,,,,,,,
305,PT02M19.00S,2025-01-27T00:05:46.5Z,2,REGULAR,3pt,Jump Shot,[],1631119,32.933639947437584,57.107843137254896,1610612760,48,61,2025-01-27T00:05:55Z,3010000,False,-36.0,257.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
306,PT02M16.00S,2025-01-27T00:05:49.5Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,48,61,2025-01-27T00:05:55Z,3020000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,305.0,,,,,,2.0,2.0,0.0,,,,,,,,
307,PT02M06.00S,2025-01-27T00:05:59.5Z,2,REGULAR,3pt,Jump Shot,[],1641739,84.70762155059133,95.34313725490196,1610612757,51,61,2025-01-27T00:06:07Z,3030000,False,227.0,91.0,1,right,T. Camara 24' 3PT  (11 PTS) (D. Avdija 5 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right,24.44,Made,11.0,,,,,,,,,,D. Avdija,1630166.0,5.0,,,,,
309,PT01M51.00S,2025-01-27T00:06:14.4Z,2,REGULAR,2pt,Jump Shot,[],1628983,22.946780551905388,51.71568627450981,1610612760,51,61,2025-01-27T00:06:19Z,3050000,False,-9.0,163.0,1,left,MISS S. Gilgeous-Alexander 16' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,,,,
310,PT01M48.00S,2025-01-27T00:06:17.4Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,51,61,2025-01-27T00:06:19Z,3060000,False,,,0,,T. Camara REBOUND (Off:0 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,309.0,,,,,,3.0,3.0,0.0,,,,,,,,
311,PT01M44.00S,2025-01-27T00:06:25.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612757,51,61,2025-01-27T00:06:54Z,3070000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Avdija 2 FT),"[1630598, 1630166]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,202053.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,
313,PT01M44.00S,2025-01-27T00:06:57.6Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,52,61,2025-01-27T00:06:57Z,3090000,False,,,0,,D. Avdija Free Throw 1 of 2 (18 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
314,PT01M44.00S,2025-01-27T00:06:58.6Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,52,61,2025-01-27T00:07:08Z,3100000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M44.00S,2025-01-27T00:06:58.6Z,2,REGULAR,substitution,out,[],1631119,,,1610612757,52,61,2025-01-27T00:07:08Z,3110000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M44.00S,2025-01-27T00:06:58.6Z,2,REGULAR,substitution,in,[],1630703,,,1610612757,52,61,2025-01-27T00:07:08Z,3120000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M44.00S,2025-01-27T00:06:58.6Z,2,REGULAR,substitution,in,[],1628392,,,1610612757,52,61,2025-01-27T00:07:08Z,3130000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M44.00S,2025-01-27T00:07:22.8Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,53,61,2025-01-27T00:07:22Z,3140000,False,,,0,,D. Avdija Free Throw 2 of 2 (19 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
319,PT01M39.00S,2025-01-27T00:07:34.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641717,6.783837056504599,52.450980392156865,1610612760,53,63,2025-01-27T00:07:40Z,3150000,False,-12.0,11.0,1,left,C. Wallace driving DUNK (2 PTS),[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,,,,,,,,,,,,
320,PT01M28.00S,2025-01-27T00:07:44.5Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612757,53,63,2025-01-27T00:07:48Z,3160000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630598]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Wiggins,1630598.0,,
321,PT01M28.00S,2025-01-27T00:07:44.5Z,2,REGULAR,steal,,[],1630598,,,1610612760,53,63,2025-01-27T00:07:46Z,3170000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
322,PT01M24.00S,2025-01-27T00:07:51.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612760,53,63,2025-01-27T00:08:00Z,3180000,False,,,0,,S. Henderson shooting personal FOUL (3 PF) (Hartenstein 2 FT),"[1630703, 1628392]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,202053.0,3.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,
324,PT01M24.00S,2025-01-27T00:08:17.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628392,,,1610612760,53,63,2025-01-27T00:08:17Z,3200000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT01M24.00S,2025-01-27T00:08:17.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,53,63,2025-01-27T00:08:17Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,
326,PT01M24.00S,2025-01-27T00:08:26.1Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,53,63,2025-01-27T00:08:34Z,3220000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M24.00S,2025-01-27T00:08:26.1Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,53,63,2025-01-27T00:08:34Z,3230000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M24.00S,2025-01-27T00:08:47.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628392,,,1610612760,53,64,2025-01-27T00:08:47Z,3240000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (7 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
329,PT01M06.00S,2025-01-27T00:09:06.3Z,2,REGULAR,3pt,Jump Shot,[],1629014,77.4802890932983,87.99019607843137,1610612757,53,64,2025-01-27T00:09:10Z,3250000,False,190.0,159.0,1,right,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
330,PT01M04.00S,2025-01-27T00:09:08.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,53,64,2025-01-27T00:09:10Z,3260000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,329.0,,,,,,7.0,5.0,2.0,,,,,,,,
331,PT00M53.70S,2025-01-27T00:09:21.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612760,53,64,2025-01-27T00:09:31Z,3270000,False,,,0,,J. Grant personal FOUL (3 PF) (Williams 2 FT),"[203924, 1631114]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,202035.0,3.0,0.0,Williams,1631114.0,,,,,,,,,,,
333,PT00M53.70S,2025-01-27T00:09:53.8Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,53,65,2025-01-27T00:09:53Z,3290000,False,,,0,,J. Williams Free Throw 1 of 2 (16 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
334,PT00M53.70S,2025-01-27T00:10:10.3Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,53,66,2025-01-27T00:10:10Z,3300000,False,,,0,,J. Williams Free Throw 2 of 2 (17 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
335,PT00M33.50S,2025-01-27T00:11:01.0Z,2,REGULAR,substitution,out,[],203924,,,1610612757,53,66,2025-01-27T00:11:06Z,3310000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M33.50S,2025-01-27T00:11:01.0Z,2,REGULAR,substitution,in,[],1630625,,,1610612757,53,66,2025-01-27T00:11:06Z,3320000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M33.50S,2025-01-27T00:11:14.6Z,2,REGULAR,jumpball,recovered,[],1641717,,,1610612757,53,66,2025-01-27T00:19:56Z,3330000,False,,,0,,Jump Ball S. Gilgeous-Alexander vs. S. Henderson: Tip to C. Wallace,"[1641717, 1628983, 1630703]",1610612760.0,OKC,heldball,C. Wallace,1641717.0,Wallace,C. Wallace,Gilgeous-Alexander,1628983.0,Henderson,1630703.0,,,,,,,,,,,,,,,,,,,,,,
340,PT00M30.30S,2025-01-27T00:11:14.6Z,2,REGULAR,turnover,lost ball,[],1630703,,,1610612757,53,66,2025-01-27T00:11:14Z,3360000,False,,,0,,S. Henderson lost ball TURNOVER (2 TO),"[1630703, 1628983]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0,,
341,PT00M30.30S,2025-01-27T00:11:14.6Z,2,REGULAR,steal,,[],1628983,,,1610612760,53,66,2025-01-27T00:11:14Z,3370000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M20.90S,2025-01-27T00:11:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,10.33180026281209,47.30392156862745,1610612760,53,66,2025-01-27T00:11:30Z,3380000,False,13.0,45.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
343,PT00M18.50S,2025-01-27T00:11:26.3Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,53,66,2025-01-27T00:11:26Z,3390000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,342.0,,,,,,4.0,3.0,1.0,,,,,,,,
344,PT00M04.10S,2025-01-27T00:11:40.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,69.72733245729303,21.813725490196077,1610612757,53,66,2025-01-27T00:11:54Z,3400000,False,-141.0,232.0,1,right,MISS D. Avdija 27' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
345,PT00M01.30S,2025-01-27T00:11:43.7Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,53,66,2025-01-27T00:11:43Z,3410000,False,,,0,,A. Caruso REBOUND (Off:2 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,344.0,,,,,,4.0,2.0,2.0,,,,,,,,
346,PT00M00.00S,2025-01-27T00:11:50.9Z,2,REGULAR,period,end,[],0,,,1610612760,53,66,2025-01-27T00:11:50Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-01-27T00:25:28.5Z,3,REGULAR,substitution,out,['startperiod'],1630703,,,1610612760,53,66,2025-01-27T00:26:37Z,3430000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-01-27T00:25:28.5Z,3,REGULAR,substitution,out,['startperiod'],1630625,,,1610612760,53,66,2025-01-27T00:26:37Z,3440000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
