actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
427,PT05M09.00S,2025-01-31T04:44:55.7Z,3,REGULAR,steal,,[],1630703,,,1610612757,80,62,2025-01-31T04:44:57Z,4150000,False,,,0,,S. Henderson STEAL (2 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
428,PT05M05.00S,2025-01-31T04:45:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,6.783837056504599,48.03921568627451,1610612757,82,62,2025-01-31T04:45:09Z,4160000,False,10.0,11.0,1,left,T. Camara running Layup (5 PTS) (S. Henderson 6 AST),"[1641739, 1630703]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.5,Made,5.0,,,,,,,S. Henderson,1630703.0,6.0,,,,,,,,
431,PT04M37.00S,2025-01-31T04:45:49.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,82,62,2025-01-31T04:45:56Z,4190000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627526.0,,,,,,
432,PT04M22.00S,2025-01-31T04:46:20.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,10.33180026281209,3.1862745098039214,1610612757,82,62,2025-01-31T04:46:25Z,4200000,False,234.0,45.0,1,left,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,23.83,Missed,,,,,,,,,,,,,,,,,,
433,PT04M20.00S,2025-01-31T04:46:22.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,82,62,2025-01-31T04:46:25Z,4210000,False,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,432.0,5.0,3.0,2.0,,,,,,,,,,,
434,PT04M11.00S,2025-01-31T04:46:31.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630703,19.530223390275953,93.62745098039215,1610612757,85,62,2025-01-31T04:46:36Z,4220000,False,-218.0,131.0,1,left,S. Henderson 25' 3PT pullup (16 PTS) (D. Ayton 3 AST),"[1630703, 1629028]",1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.45,Made,16.0,,,,,,,D. Ayton,1629028.0,3.0,,,,,,,,
436,PT03M48.00S,2025-01-31T04:46:54.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,80.89684625492772,47.549019607843135,1610612753,85,62,2025-01-31T04:46:58Z,4240000,False,-12.0,127.0,1,right,MISS K. Caldwell-Pope 12' pullup Shot,[203484],1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,12.77,Missed,,,,,,,,,,,,,,,,,,
437,PT03M47.00S,2025-01-31T04:46:55.0Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,85,62,2025-01-31T04:46:58Z,4250000,False,,,0,,T. Camara REBOUND (Off:0 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,436.0,3.0,3.0,0.0,,,,,,,,,,,
438,PT03M37.00S,2025-01-31T04:47:06.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,6.1268068331143235,50.0,1610612757,87,62,2025-01-31T04:47:10Z,4260000,False,0.0,5.0,1,left,T. Camara cutting DUNK (7 PTS) (S. Henderson 7 AST),"[1641739, 1630703]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.51,Made,7.0,,,,,,,S. Henderson,1630703.0,7.0,,,,,,,,
440,PT03M37.00S,2025-01-31T04:47:10.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,87,62,2025-01-31T04:47:10Z,4280000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M37.00S,2025-01-31T04:48:05.0Z,3,REGULAR,substitution,out,[],203484,,,1610612753,87,62,2025-01-31T04:48:53Z,4290000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M37.00S,2025-01-31T04:48:05.0Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,87,62,2025-01-31T04:48:53Z,4300000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M21.00S,2025-01-31T04:49:06.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,93.38042049934296,50.98039215686274,1610612753,87,64,2025-01-31T04:49:15Z,4310000,False,5.0,10.0,1,right,F. Wagner cutting DUNK (17 PTS) (W. Carter Jr. 1 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.09,Made,17.0,,,,,,,W. Carter Jr.,1628976.0,1.0,,,,,,,,
445,PT02M59.00S,2025-01-31T04:49:31.4Z,3,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,87,64,2025-01-31T04:49:37Z,4330000,False,,,0,,S. Sharpe lost ball out-of-bounds TURNOVER (1 TO),[1631101],1610612757.0,POR,lost ball,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,200834.0,,,,,,
446,PT02M45.00S,2025-01-31T04:49:50.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,83.78777923784494,23.774509803921568,1610612753,87,64,2025-01-31T04:49:54Z,4340000,False,-131.0,100.0,1,right,MISS P. Banchero 16' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,16.48,Missed,,,,,,,,,,,,,,,,,,
447,PT02M43.00S,2025-01-31T04:49:52.8Z,3,REGULAR,rebound,defensive,[],1630703,,,1610612757,87,64,2025-01-31T04:49:54Z,4350000,False,,,0,,S. Henderson REBOUND (Off:2 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,,,,446.0,5.0,3.0,2.0,,,,,,,,,,,
448,PT02M30.00S,2025-01-31T04:50:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,10.33180026281209,50.73529411764706,1610612757,87,64,2025-01-31T04:52:45Z,4360000,False,-4.0,45.0,1,left,MISS S. Henderson driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,,
449,PT02M28.00S,2025-01-31T04:50:07.1Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,87,64,2025-01-31T04:50:12Z,4370000,False,,,0,,D. Ayton REBOUND (Off:3 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,448.0,6.0,3.0,3.0,,,,,,,,,,,
450,PT02M28.00S,2025-01-31T04:50:07.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612757,89,64,2025-01-31T04:50:07Z,4380000,False,0.0,0.0,1,left,D. Ayton tip Layup (20 PTS),[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,,,,,,,,,,,,,,,,,
451,PT02M11.00S,2025-01-31T04:50:24.7Z,3,REGULAR,3pt,Jump Shot,[],1631094,63.6826544021025,40.68627450980392,1610612753,89,64,2025-01-31T04:50:29Z,4390000,False,-47.0,289.0,1,right,MISS P. Banchero 29' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,29.26,Missed,,,,,,,,,,,,,,,,,,
452,PT02M08.00S,2025-01-31T04:50:27.7Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,89,64,2025-01-31T04:50:29Z,4400000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,451.0,2.0,1.0,1.0,,,,,,,,,,,
453,PT02M06.00S,2025-01-31T04:50:29.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203914,66.96780551905388,71.07843137254902,1610612753,89,67,2025-01-31T04:50:32Z,4410000,False,105.0,258.0,1,right,G. Harris 27' 3PT  (3 PTS) (F. Wagner 2 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,27.87,Made,3.0,,,,,,,F. Wagner,1630532.0,2.0,,,,,,,,
455,PT01M50.00S,2025-01-31T04:50:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,6.915243101182654,42.15686274509804,1610612757,91,67,2025-01-31T04:50:48Z,4430000,False,39.0,13.0,1,left,S. Henderson driving finger roll Layup (18 PTS),[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,4.11,Made,18.0,,,,,,,,,,,,,,,,,
456,PT01M29.00S,2025-01-31T04:51:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,89.83245729303549,45.34313725490196,1610612753,91,67,2025-01-31T04:51:15Z,4440000,False,-23.0,43.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
457,PT01M25.00S,2025-01-31T04:51:09.4Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,91,67,2025-01-31T04:51:09Z,4450000,False,,,0,,F. Wagner REBOUND (Off:2 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,456.0,3.0,1.0,2.0,,,,,,,,,,,
458,PT01M25.00S,2025-01-31T04:51:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,94.40999984741211,50.0,1610612753,91,69,2025-01-31T04:51:09Z,4460000,False,0.0,0.0,1,right,F. Wagner tip Layup (19 PTS),[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,0.0,Made,19.0,,,,,,,,,,,,,,,,,
459,PT01M12.00S,2025-01-31T04:51:22.6Z,3,REGULAR,3pt,Jump Shot,[],1641739,25.837713534822605,84.31372549019608,1610612757,91,69,2025-01-31T04:51:26Z,4470000,False,-172.0,190.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
460,PT01M10.00S,2025-01-31T04:51:24.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,91,69,2025-01-31T04:51:26Z,4480000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,459.0,5.0,4.0,1.0,,,,,,,,,,,
461,PT00M58.40S,2025-01-31T04:51:37.9Z,3,REGULAR,3pt,Jump Shot,[],1630532,69.20170827858082,71.56862745098039,1610612753,91,69,2025-01-31T04:51:46Z,4490000,False,108.0,237.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,,
462,PT00M56.70S,2025-01-31T04:51:39.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,91,69,2025-01-31T04:51:46Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,461.0,,,,,,,,,,,,,,
464,PT00M56.70S,2025-01-31T04:51:43.9Z,3,REGULAR,substitution,out,[],1630703,,,1610612753,91,69,2025-01-31T04:51:53Z,4520000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M56.70S,2025-01-31T04:51:43.9Z,3,REGULAR,substitution,out,[],1629028,,,1610612753,91,69,2025-01-31T04:51:53Z,4530000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M56.70S,2025-01-31T04:51:43.9Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,91,69,2025-01-31T04:51:53Z,4540000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M56.70S,2025-01-31T04:51:43.9Z,3,REGULAR,substitution,in,[],1642270,,,1610612753,91,69,2025-01-31T04:51:53Z,4550000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M56.70S,2025-01-31T04:51:43.9Z,3,REGULAR,substitution,in,[],1629014,,,1610612753,91,69,2025-01-31T04:51:53Z,4560000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M56.70S,2025-01-31T04:51:43.9Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,91,69,2025-01-31T04:51:53Z,4570000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M52.40S,2025-01-31T04:52:11.6Z,3,REGULAR,foul,personal,[],1641739,,,1610612753,91,69,2025-01-31T04:52:16Z,4580000,False,,,0,,T. Camara personal FOUL (4 PF),"[1641739, 1630532]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,203593.0,4.0,0.0,Wagner,1630532.0,,
472,PT00M52.40S,2025-01-31T04:52:28.4Z,3,REGULAR,substitution,out,[],1641739,,,1610612753,91,69,2025-01-31T04:52:31Z,4600000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M52.40S,2025-01-31T04:52:28.4Z,3,REGULAR,substitution,in,[],1631133,,,1610612753,91,69,2025-01-31T04:52:31Z,4610000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M45.80S,2025-01-31T04:52:54.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642270,,,1610612753,91,69,2025-01-31T04:53:00Z,4620000,False,,,0,,D. Clingan shooting personal FOUL (3 PF) (Wagner 2 FT),"[1642270, 1630532]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,3.0,0.0,Wagner,1630532.0,,
476,PT00M45.80S,2025-01-31T04:53:24.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,91,70,2025-01-31T04:53:24Z,4640000,False,,,0,,F. Wagner Free Throw 1 of 2 (20 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
477,PT00M45.80S,2025-01-31T04:53:47.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,91,71,2025-01-31T04:53:47Z,4650000,False,,,0,,F. Wagner Free Throw 2 of 2 (21 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
478,PT00M32.10S,2025-01-31T04:54:08.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,8.360709592641262,62.99019607843137,1610612757,91,71,2025-01-31T04:54:17Z,4660000,False,-65.0,26.0,1,left,MISS A. Simons 7' driving floating Shot - blocked,"[1629014, 203914]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,Harris,203914.0,,,,,,,,,,,,,,,
479,PT00M32.10S,2025-01-31T04:54:08.2Z,3,REGULAR,block,,[],203914,,,1610612757,91,71,2025-01-31T04:54:11Z,4670000,False,,,0,,G. Harris BLOCK (1 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT00M32.10S,2025-01-31T04:54:08.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,91,71,2025-01-31T04:54:17Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,478.0,,,,,,,,,,,,,,
482,PT00M25.10S,2025-01-31T04:54:34.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,33.327858081471746,66.42156862745098,1610612757,91,71,2025-01-31T04:54:38Z,4700000,False,-82.0,261.0,1,left,MISS S. Sharpe 27' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
483,PT00M21.80S,2025-01-31T04:54:37.3Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,91,71,2025-01-31T04:54:38Z,4710000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,482.0,1.0,1.0,0.0,,,,,,,,,,,
484,PT00M10.20S,2025-01-31T04:54:51.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642270,,,1610612753,91,71,2025-01-31T04:54:57Z,4720000,False,,,0,,D. Clingan personal FOUL (4 PF) (Wagner 2 FT),"[1642270, 1630532]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,200834.0,4.0,0.0,Wagner,1630532.0,,
486,PT00M10.20S,2025-01-31T04:55:13.9Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,91,72,2025-01-31T04:55:13Z,4740000,False,,,0,,F. Wagner Free Throw 1 of 2 (22 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
487,PT00M10.20S,2025-01-31T04:55:30.8Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,91,73,2025-01-31T04:55:30Z,4750000,False,,,0,,F. Wagner Free Throw 2 of 2 (23 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
488,PT00M01.00S,2025-01-31T04:55:46.5Z,3,REGULAR,turnover,bad pass,[],1630625,,,1610612757,91,73,2025-01-31T04:56:11Z,4760000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1628976]",1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Carter Jr.,1628976.0
489,PT00M01.00S,2025-01-31T04:55:46.5Z,3,REGULAR,steal,,[],1628976,,,1610612753,91,73,2025-01-31T04:55:48Z,4770000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT00M00.00S,2025-01-31T04:55:50.5Z,3,REGULAR,period,end,[],0,,,1610612753,91,73,2025-01-31T04:55:50Z,4780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-01-31T04:57:54.5Z,4,REGULAR,substitution,out,['startperiod'],1630625,,,1610612753,91,73,2025-01-31T04:58:17Z,4790000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2025-01-31T04:57:54.5Z,4,REGULAR,substitution,out,['startperiod'],203914,,,1610612753,91,73,2025-01-31T04:58:17Z,4800000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-01-31T04:57:54.5Z,4,REGULAR,substitution,out,['startperiod'],1641783,,,1610612753,91,73,2025-01-31T04:58:17Z,4810000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-01-31T04:57:54.5Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612753,91,73,2025-01-31T04:58:17Z,4820000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-01-31T04:57:54.5Z,4,REGULAR,substitution,in,['startperiod'],1630243,,,1610612753,91,73,2025-01-31T04:58:17Z,4830000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-01-31T04:57:54.5Z,4,REGULAR,substitution,in,['startperiod'],1630175,,,1610612753,91,73,2025-01-31T04:58:17Z,4840000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-01-31T04:58:33.7Z,4,REGULAR,period,start,[],0,,,1610612753,91,73,2025-01-31T04:58:33Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M45.00S,2025-01-31T04:58:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.46057818659659,47.30392156862745,1610612753,91,75,2025-01-31T04:58:56Z,4860000,False,-13.0,18.0,1,right,C. Anthony cutting Layup (12 PTS) (F. Wagner 3 AST),"[1630175, 1630532]",1610612753.0,ORL,cutting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.28,Made,12.0,,,,,,,F. Wagner,1630532.0,3.0,,,,,,,,
500,PT11M45.00S,2025-01-31T04:58:52.3Z,4,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612753,91,75,2025-01-31T04:59:04Z,4880000,False,,,0,,D. Clingan shooting personal FOUL (5 PF) (Anthony 1 FT),"[1642270, 1630175]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,5.0,0.0,Anthony,1630175.0,,
502,PT11M45.00S,2025-01-31T04:59:19.5Z,4,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,91,76,2025-01-31T04:59:19Z,4900000,False,,,0,,C. Anthony Free Throw 1 of 1 (13 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
503,PT11M30.00S,2025-01-31T04:59:37.2Z,4,REGULAR,3pt,Jump Shot,[],1631133,8.623521681997373,4.166666666666666,1610612757,94,76,2025-01-31T04:59:41Z,4910000,False,229.0,29.0,1,left,J. Walker 3PT  (8 PTS) (A. Simons 3 AST),"[1631133, 1629014]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,23.1,Made,8.0,,,,,,,A. Simons,1629014.0,3.0,,,,,,,,
505,PT11M21.00S,2025-01-31T04:59:48.1Z,4,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612753,94,76,2025-01-31T04:59:59Z,4930000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Wagner 2 FT),"[1631133, 1630532]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Wagner,1630532.0,,
507,PT11M21.00S,2025-01-31T05:00:17.0Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,94,77,2025-01-31T05:00:41Z,4950000,False,,,0,,F. Wagner Free Throw 1 of 2 (24 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
508,PT11M21.00S,2025-01-31T05:00:17.9Z,4,REGULAR,substitution,out,[],1642270,,,1610612753,94,77,2025-01-31T05:00:22Z,4960000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M21.00S,2025-01-31T05:00:17.9Z,4,REGULAR,substitution,in,[],1641739,,,1610612753,94,77,2025-01-31T05:00:22Z,4970000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M21.00S,2025-01-31T05:00:17.0Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,94,77,2025-01-31T05:00:41Z,4980000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
511,PT11M18.00S,2025-01-31T05:00:20.0Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,94,77,2025-01-31T05:00:41Z,4990000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,510.0,3.0,3.0,0.0,,,,,,,,,,,
512,PT11M02.00S,2025-01-31T05:00:56.9Z,4,REGULAR,3pt,Jump Shot,[],1629014,37.40144546649146,25.0,1610612757,94,77,2025-01-31T05:01:01Z,5000000,False,125.0,299.0,1,left,MISS A. Simons 32' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,32.42,Missed,,,,,,,,,,,,,,,,,,
513,PT10M59.00S,2025-01-31T05:00:59.9Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,94,77,2025-01-31T05:01:01Z,5010000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,512.0,6.0,5.0,1.0,,,,,,,,,,,
