actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
360,PT01M28.00S,2024-10-27T23:06:27.1Z,2,REGULAR,steal,,[],1630529,,,1610612740,57,43,2024-10-27T23:06:28Z,3460000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
361,PT01M23.00S,2024-10-27T23:06:32.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627742,93.9060446780552,45.588235294117645,1610612740,57,45,2024-10-27T23:06:44Z,3470000,False,-22.0,5.0,1,right,B. Ingram running DUNK (12 PTS) (C. McCollum 1 AST),"[1627742, 203468]",1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.26,Made,,12.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,
363,PT01M02.00S,2024-10-27T23:06:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.389618922470433,48.28431372549019,1610612757,59,45,2024-10-27T23:06:58Z,3490000,False,9.0,8.0,1,left,J. Grant driving Layup (10 PTS) (A. Simons 4 AST),"[203924, 1629014]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.15,Made,,10.0,A. Simons,1629014.0,4.0,,,,,,,,,,,,,
365,PT00M44.10S,2024-10-27T23:07:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,92.59198423127464,45.588235294117645,1610612740,59,47,2024-10-27T23:19:13Z,3510000,False,-22.0,17.0,1,right,C. McCollum driving floating Jump Shot (15 PTS) (B. Ingram 3 AST),"[203468, 1627742]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.79,Made,,15.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,,
367,PT00M32.70S,2024-10-27T23:07:26.5Z,2,REGULAR,3pt,Jump Shot,[],1629014,31.488173455978973,69.6078431372549,1610612757,59,47,2024-10-27T23:07:30Z,3530000,False,-98.0,243.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
368,PT00M30.20S,2024-10-27T23:07:29.0Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,59,47,2024-10-27T23:07:30Z,3540000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,367.0,,,,,4.0,4.0,0.0,,,,,,,,,,
369,PT00M11.00S,2024-10-27T23:07:48.1Z,2,REGULAR,3pt,Jump Shot,[],203468,70.12155059132719,21.813725490196077,1610612740,59,47,2024-10-27T23:07:52Z,3550000,False,-141.0,228.0,1,right,MISS C. McCollum 26' 3PT - blocked,"[203468, 203924]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,Grant,203924.0,,,
370,PT00M11.00S,2024-10-27T23:07:48.1Z,2,REGULAR,block,,[],203924,,,1610612740,59,47,2024-10-27T23:07:50Z,3560000,False,,,0,,J. Grant BLOCK (4 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
371,PT00M08.20S,2024-10-27T23:07:50.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,59,47,2024-10-27T23:07:50Z,3570000,False,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,369.0,,,,,7.0,5.0,2.0,,,,,,,,,,
372,PT00M01.90S,2024-10-27T23:07:57.2Z,2,REGULAR,3pt,Jump Shot,[],1630166,23.603810775295663,13.725490196078432,1610612757,59,47,2024-10-27T23:08:02Z,3580000,False,181.0,169.0,1,left,MISS D. Avdija 24' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
373,PT00M01.90S,2024-10-27T23:07:57.2Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,59,47,2024-10-27T23:08:02Z,3590000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,372.0,,,,,5.0,5.0,0.0,,,,,,,,,,
374,PT00M00.00S,2024-10-27T23:08:01.1Z,2,REGULAR,period,end,[],0,,,1610612740,59,47,2024-10-27T23:08:01Z,3600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2024-10-27T23:22:10.7Z,3,REGULAR,substitution,out,['startperiod'],1641722,,,1610612740,59,47,2024-10-27T23:22:54Z,3610000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2024-10-27T23:22:10.7Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612740,59,47,2024-10-27T23:22:54Z,3620000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2024-10-27T23:23:16.3Z,3,REGULAR,period,start,[],0,,,1610612740,59,47,2024-10-27T23:23:16Z,3630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT11M47.00S,2024-10-27T23:23:32.2Z,3,REGULAR,turnover,traveling,[],203468,,,1610612740,59,47,2024-10-27T23:23:37Z,3640000,False,,,0,,C. McCollum traveling TURNOVER (2 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1199.0,,,,,,,2.0,,
379,PT11M33.00S,2024-10-27T23:23:52.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,87.99277266754271,48.77450980392157,1610612757,61,47,2024-10-27T23:23:55Z,3650000,False,-6.0,60.0,1,right,D. Ayton 6' Jump Shot (11 PTS) (A. Simons 5 AST),"[1629028, 1629014]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,,11.0,A. Simons,1629014.0,5.0,,,,,,,,,,,,,
381,PT11M18.00S,2024-10-27T23:24:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,5.995400788436268,51.470588235294116,1610612740,61,49,2024-10-27T23:24:15Z,3670000,False,-7.0,4.0,1,left,C. McCollum driving floating bank Jump Shot (17 PTS),[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,0.84,Made,,17.0,,,,,,,,,,,,,,,,
382,PT11M02.00S,2024-10-27T23:24:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.77463863337714,48.03921568627451,1610612757,63,49,2024-10-27T23:24:28Z,3680000,False,-10.0,6.0,1,right,J. Grant driving Layup (12 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.15,Made,,12.0,,,,,,,,,,,,,,,,
383,PT10M43.00S,2024-10-27T23:24:43.3Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612740,63,49,2024-10-27T23:24:48Z,3690000,False,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1629014]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Simons,1629014.0
384,PT10M43.00S,2024-10-27T23:24:43.3Z,3,REGULAR,steal,,[],1629014,,,1610612757,63,49,2024-10-27T23:24:45Z,3700000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
385,PT10M36.00S,2024-10-27T23:24:49.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,92.85479632063075,45.09803921568628,1610612757,63,49,2024-10-27T23:26:27Z,3710000,False,-25.0,15.0,1,right,MISS D. Avdija running Layup,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
386,PT10M33.00S,2024-10-27T23:24:52.8Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,63,49,2024-10-27T23:24:55Z,3720000,False,,,0,,D. Ayton REBOUND (Off:3 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,385.0,,,,,8.0,5.0,3.0,,,,,,,,,,
387,PT10M26.00S,2024-10-27T23:24:59.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630166,93.77463863337714,95.83333333333334,1610612757,63,49,2024-10-27T23:25:03Z,3730000,False,229.0,6.0,1,right,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
388,PT10M25.00S,2024-10-27T23:25:00.6Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,63,49,2024-10-27T23:25:03Z,3740000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,387.0,,,,,1.0,0.0,1.0,,,,,,,,,,
389,PT10M23.00S,2024-10-27T23:25:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630166,92.72339027595268,45.34313725490196,1610612757,65,49,2024-10-27T23:25:11Z,3750000,False,-23.0,16.0,1,right,D. Avdija driving reverse Layup (4 PTS),[1630166],1610612757.0,POR,driving reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.82,Made,,4.0,,,,,,,,,,,,,,,,
390,PT10M11.00S,2024-10-27T23:25:14.0Z,3,REGULAR,3pt,Jump Shot,[],203468,31.750985545335087,31.372549019607842,1610612740,65,49,2024-10-27T23:26:59Z,3760000,False,93.0,246.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
391,PT10M10.00S,2024-10-27T23:25:15.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,65,49,2024-10-27T23:25:22Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,390.0,,,,,,,,,,,,,,,,,
392,PT10M10.00S,2024-10-27T23:25:22.3Z,3,REGULAR,foul,personal,[],1630166,,,1610612740,65,49,2024-10-27T23:25:27Z,3780000,False,,,0,,D. Avdija loose ball personal FOUL (2 PF),"[1630166, 1628464]",1610612757.0,POR,loose ball,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,2.0,0.0,Theis,1628464.0,,,,,
394,PT10M04.00S,2024-10-27T23:25:46.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203468,24.655059132720105,67.8921568627451,1610612740,65,49,2024-10-27T23:27:44Z,3800000,False,-89.0,179.0,1,left,MISS C. McCollum 20' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,20.04,Missed,,,,,,,,,,,,,,,,,,
395,PT10M00.00S,2024-10-27T23:25:50.2Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,65,49,2024-10-27T23:25:50Z,3810000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,394.0,,,,,2.0,1.0,1.0,,,,,,,,,,
397,PT09M53.00S,2024-10-27T23:26:17.2Z,3,REGULAR,foul,personal,['3freethrow'],1627742,,,1610612757,65,49,2024-10-27T23:26:27Z,3830000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Grant 3 FT),"[1627742, 203924]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1199.0,2.0,0.0,Grant,203924.0,,,,,
399,PT09M53.00S,2024-10-27T23:26:47.1Z,3,REGULAR,freethrow,1 of 3,[],203924,,,1610612757,65,49,2024-10-27T23:26:47Z,3850000,False,,,0,,MISS J. Grant Free Throw 1 of 3,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
400,PT09M53.00S,2024-10-27T23:26:47.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,65,49,2024-10-27T23:26:47Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,
401,PT09M53.00S,2024-10-27T23:27:01.8Z,3,REGULAR,freethrow,2 of 3,[],203924,,,1610612757,66,49,2024-10-27T23:27:01Z,3870000,False,,,0,,J. Grant Free Throw 2 of 3 (13 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
402,PT09M53.00S,2024-10-27T23:27:17.9Z,3,REGULAR,freethrow,3 of 3,[],203924,,,1610612757,67,49,2024-10-27T23:27:17Z,3880000,False,,,0,,J. Grant Free Throw 3 of 3 (14 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
403,PT09M36.00S,2024-10-27T23:27:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,6.521024967148489,54.166666666666664,1610612740,67,51,2024-10-27T23:27:47Z,3890000,False,-21.0,9.0,1,left,H. Jones driving floating bank Jump Shot (2 PTS) (Z. Williamson 3 AST),"[1630529, 1629627]",1610612740.0,NOP,driving floating bank,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.26,Made,,2.0,Z. Williamson,1629627.0,3.0,,,,,,,,,,,,,
405,PT09M08.00S,2024-10-27T23:28:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,90.48948751642575,57.35294117647059,1610612757,67,51,2024-10-27T23:28:20Z,3910000,False,37.0,37.0,1,right,MISS J. Grant turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
406,PT09M08.00S,2024-10-27T23:28:09.3Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612740,67,51,2024-10-27T23:28:20Z,3920000,False,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,405.0,,,,,3.0,3.0,0.0,,,,,,,,,,
407,PT09M08.00S,2024-10-27T23:28:20.6Z,3,REGULAR,foul,personal,[],1641739,,,1610612740,67,51,2024-10-27T23:28:30Z,3930000,False,,,0,,T. Camara personal FOUL (3 PF),"[1641739, 1628464]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,3.0,0.0,Theis,1628464.0,,,,,
409,PT09M02.00S,2024-10-27T23:28:32.9Z,3,REGULAR,3pt,Jump Shot,[],1630529,19.530223390275953,7.352941176470589,1610612740,67,54,2024-10-27T23:28:41Z,3950000,False,213.0,131.0,1,left,H. Jones 25' 3PT  (5 PTS) (C. McCollum 2 AST),"[1630529, 203468]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,25.03,Made,,5.0,C. McCollum,203468.0,2.0,,,,,,,,,,,,,
412,PT08M40.00S,2024-10-27T23:29:03.4Z,3,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,67,54,2024-10-27T23:29:33Z,3980000,False,,,0,,A. Simons bad pass out-of-bounds TURNOVER (2 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628953.0,,,,,,,2.0,,
413,PT08M27.00S,2024-10-27T23:29:16.9Z,3,REGULAR,turnover,lost ball,[],1630529,,,1610612740,67,54,2024-10-27T23:29:22Z,3990000,False,,,0,,H. Jones lost ball TURNOVER (1 TO),"[1630529, 1629014]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Simons,1629014.0
414,PT08M27.00S,2024-10-27T23:29:16.9Z,3,REGULAR,steal,,[],1629014,,,1610612757,67,54,2024-10-27T23:29:18Z,4000000,False,,,0,,A. Simons STEAL (2 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
415,PT08M23.00S,2024-10-27T23:29:19.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,93.64323258869908,48.77450980392157,1610612757,69,54,2024-10-27T23:29:49Z,4010000,False,-6.0,7.0,1,right,J. Grant running DUNK (16 PTS) (A. Simons 6 AST),"[203924, 1629014]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.95,Made,,16.0,A. Simons,1629014.0,6.0,,,,,,,,,,,,,
416,PT08M02.00S,2024-10-27T23:29:40.8Z,3,REGULAR,2pt,Jump Shot,[],1627742,23.078186596583443,27.450980392156865,1610612740,69,54,2024-10-27T23:31:26Z,4020000,False,113.0,164.0,1,left,MISS B. Ingram 19' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,19.93,Missed,,,,,,,,,,,,,,,,,,
417,PT08M00.00S,2024-10-27T23:29:43.2Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612740,69,54,2024-10-27T23:29:43Z,4030000,False,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Mid-Range,16-24 Right Center,,,416.0,,,,,4.0,3.0,1.0,,,,,,,,,,
418,PT08M00.00S,2024-10-27T23:29:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,5.590000152587891,50.0,1610612740,69,56,2024-10-27T23:29:43Z,4040000,False,0.0,0.0,1,left,D. Theis tip Layup (2 PTS),[1628464],1610612740.0,NOP,tip,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,0.0,Made,,2.0,,,,,,,,,,,,,,,,
419,PT07M49.00S,2024-10-27T23:29:56.7Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612757,69,56,2024-10-27T23:30:05Z,4050000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Simons 2 FT),"[1630529, 1629014]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,101284.0,2.0,0.0,Simons,1629014.0,,,,,
422,PT07M49.00S,2024-10-27T23:30:27.4Z,3,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,70,56,2024-10-27T23:30:27Z,4070000,False,,,0,,A. Simons Free Throw 1 of 2 (16 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
423,PT07M49.00S,2024-10-27T23:30:45.9Z,3,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,71,56,2024-10-27T23:30:45Z,4080000,False,,,0,,A. Simons Free Throw 2 of 2 (17 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
424,PT07M26.00S,2024-10-27T23:31:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.338370565045992,47.549019607843135,1610612740,71,58,2024-10-27T23:31:15Z,4090000,False,12.0,-2.0,1,left,C. McCollum driving finger roll Layup (19 PTS),[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.25,Made,,19.0,,,,,,,,,,,,,,,,
425,PT07M08.00S,2024-10-27T23:31:28.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,90.09526938239159,36.029411764705884,1610612757,71,58,2024-10-27T23:31:32Z,4100000,False,-70.0,41.0,1,right,MISS D. Ayton 8' turnaround Hook,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,8.08,Missed,,,,,,,,,,,,,,,,,,
426,PT07M05.00S,2024-10-27T23:31:31.0Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,71,58,2024-10-27T23:31:32Z,4110000,False,,,0,,D. Avdija REBOUND (Off:2 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,425.0,,,,,3.0,1.0,2.0,,,,,,,,,,
427,PT07M03.00S,2024-10-27T23:31:33.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,70.90998685939553,18.627450980392158,1610612757,74,58,2024-10-27T23:31:39Z,4120000,False,-157.0,221.0,1,right,T. Camara 27' 3PT  (10 PTS) (D. Avdija 1 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,27.1,Made,,10.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,
429,PT07M02.00S,2024-10-27T23:31:39.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,74,58,2024-10-27T23:31:39Z,4140000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M02.00S,2024-10-27T23:34:03.8Z,3,REGULAR,substitution,out,[],203924,,,1610612740,74,58,2024-10-27T23:34:33Z,4150000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M02.00S,2024-10-27T23:34:03.8Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,74,58,2024-10-27T23:34:33Z,4160000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M02.00S,2024-10-27T23:34:03.8Z,3,REGULAR,substitution,in,[],1630703,,,1610612740,74,58,2024-10-27T23:34:33Z,4170000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M02.00S,2024-10-27T23:34:03.8Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,74,58,2024-10-27T23:34:33Z,4180000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M45.00S,2024-10-27T23:34:54.6Z,3,REGULAR,3pt,Jump Shot,[],203468,27.414586070959263,80.88235294117648,1610612740,74,58,2024-10-27T23:34:59Z,4190000,False,-154.0,205.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
435,PT06M44.00S,2024-10-27T23:34:55.6Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,74,58,2024-10-27T23:34:59Z,4200000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,434.0,,,,,4.0,2.0,2.0,,,,,,,,,,
436,PT06M38.00S,2024-10-27T23:35:03.9Z,3,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612757,74,58,2024-10-27T23:35:11Z,4210000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Avdija 2 FT),"[1628464, 1630166]",1610612740.0,NOP,shooting,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,1.0,0.0,Avdija,1630166.0,,,,,
438,PT06M38.00S,2024-10-27T23:35:38.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,75,58,2024-10-27T23:35:38Z,4230000,False,,,0,,D. Avdija Free Throw 1 of 2 (5 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
439,PT06M38.00S,2024-10-27T23:35:55.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,76,58,2024-10-27T23:35:55Z,4240000,False,,,0,,D. Avdija Free Throw 2 of 2 (6 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
440,PT06M24.00S,2024-10-27T23:36:12.5Z,3,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,76,58,2024-10-27T23:36:20Z,4250000,False,,,0,,H. Jones bad pass out-of-bounds TURNOVER (2 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,101284.0,,,,,,,2.0,,
441,PT06M24.00S,2024-10-27T23:36:14.8Z,3,REGULAR,substitution,out,[],1628464,,,1610612757,76,58,2024-10-27T23:36:18Z,4260000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M24.00S,2024-10-27T23:36:14.8Z,3,REGULAR,substitution,in,[],1642274,,,1610612757,76,58,2024-10-27T23:36:18Z,4270000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M09.00S,2024-10-27T23:36:40.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,94.56307490144546,48.529411764705884,1610612757,78,58,2024-10-27T23:36:47Z,4280000,False,-7.0,-1.0,1,right,D. Ayton alley-oop DUNK (13 PTS) (S. Henderson 3 AST),"[1629028, 1630703]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.75,Made,,13.0,S. Henderson,1630703.0,3.0,,,,,,,,,,,,,
